panel,dataset,problem_type,model,seed,method,gate_family,split,alpha,raw_fallback,raw_disagreement,method_disagreement,maximum_method_disagreement,disagreement_reduction,orbit_mean_task_loss,orbit_max_C,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
development,space-ga,regression,catboost,1,SafeGram-t01,SafeGram,test,0.5,False,0.14605707972071463,0.0730285398603573,0.07879460945496354,0.5000000000000001,0.1042131548541032,-0.004111214614539112,0.10354127823466128,0.10319765853700472,0.18712234365541708,-0.00034361969765656086,-0.003318673513743926,0.0835810654207558,-0.004111214614539112,False
development,space-ga,regression,catboost,1,SafeGram-t02,SafeGram,validation,0.75,False,0.1376939915825661,0.03442349789564153,0.03849410490107573,0.75,0.12596601876475436,0.01721431497550613,0.12652275994907733,0.1261767461343884,0.19926366369044726,-0.00034601381468893355,-0.0027347950268251865,0.07274090374136993,-0.004756798402164271,False
development,space-ga,regression,catboost,1,SafeGram-t02,SafeGram,test,0.75,False,0.14605707972071463,0.03651426993017866,0.03939730472748177,0.75,0.10385575592370119,-0.0016455760756573959,0.10354127823466128,0.10340373923302693,0.18712234365541708,-0.0001375390016343514,-0.0013283494658298425,0.0835810654207558,-0.0016455760756573959,False
development,space-ga,regression,catboost,1,G1-point-t01,G1,validation,1.0,False,0.1376939915825661,0.0,0.0,1.0,0.12644520422338246,0.030357460248788774,0.12652275994907733,0.12644520422338246,0.19926366369044726,-7.755572569487224e-05,-0.0006129784532528909,0.07274090374136993,-0.0010661913958427212,False
development,space-ga,regression,catboost,1,G1-point-t01,G1,test,1.0,False,0.14605707972071463,0.0,0.0,1.0,0.10386035854665769,0.003817614795769001,0.10354127823466128,0.10386035854665769,0.18712234365541708,0.0003190803119964142,0.0030816725216899965,0.0835810654207558,0.003817614795769001,False
development,space-ga,regression,catboost,1,G2-oneSE-t01,G2,validation,0.75,False,0.1376939915825661,0.03442349789564153,0.03849410490107573,0.75,0.12596601876475436,0.01721431497550613,0.12652275994907733,0.1261767461343884,0.19926366369044726,-0.00034601381468893355,-0.0027347950268251865,0.07274090374136993,-0.004756798402164271,False
development,space-ga,regression,catboost,1,G2-oneSE-t01,G2,test,0.75,False,0.14605707972071463,0.03651426993017866,0.03939730472748177,0.75,0.10385575592370119,-0.0016455760756573959,0.10354127823466128,0.10340373923302693,0.18712234365541708,-0.0001375390016343514,-0.0013283494658298425,0.0835810654207558,-0.0016455760756573959,False
development,space-ga,regression,catboost,1,G3-validation-min,G3,validation,0.5,False,0.1376939915825661,0.06884699579128306,0.07698820980215149,0.4999999999999999,0.1257836897456839,0.007735731360800842,0.12652275994907733,0.1261000990564958,0.19926366369044726,-0.00042266089258152784,-0.0033405917856331913,0.07274090374136993,-0.00581049823197547,False
development,space-ga,regression,catboost,1,G3-validation-min,G3,test,0.5,False,0.14605707972071463,0.0730285398603573,0.07879460945496354,0.5000000000000001,0.1042131548541032,-0.004111214614539112,0.10354127823466128,0.10319765853700472,0.18712234365541708,-0.00034361969765656086,-0.003318673513743926,0.0835810654207558,-0.004111214614539112,False
development,space-ga,regression,catboost,1,G4-constrained-0.001,G4,validation,0.5,False,0.1376939915825661,0.06884699579128306,0.07698820980215149,0.4999999999999999,0.1257836897456839,0.007735731360800842,0.12652275994907733,0.1261000990564958,0.19926366369044726,-0.00042266089258152784,-0.0033405917856331913,0.07274090374136993,-0.00581049823197547,False
development,space-ga,regression,catboost,1,G4-constrained-0.001,G4,test,0.5,False,0.14605707972071463,0.0730285398603573,0.07879460945496354,0.5000000000000001,0.1042131548541032,-0.004111214614539112,0.10354127823466128,0.10319765853700472,0.18712234365541708,-0.00034361969765656086,-0.003318673513743926,0.0835810654207558,-0.004111214614539112,False
development,space-ga,regression,catboost,1,G4-constrained-0.01,G4,validation,1.0,False,0.1376939915825661,0.0,0.0,1.0,0.12644520422338246,0.030357460248788774,0.12652275994907733,0.12644520422338246,0.19926366369044726,-7.755572569487224e-05,-0.0006129784532528909,0.07274090374136993,-0.0010661913958427212,False
development,space-ga,regression,catboost,1,G4-constrained-0.01,G4,test,1.0,False,0.14605707972071463,0.0,0.0,1.0,0.10386035854665769,0.003817614795769001,0.10354127823466128,0.10386035854665769,0.18712234365541708,0.0003190803119964142,0.0030816725216899965,0.0835810654207558,0.003817614795769001,False
development,space-ga,regression,catboost,1,G4-constrained-0.05,G4,validation,1.0,False,0.1376939915825661,0.0,0.0,1.0,0.12644520422338246,0.030357460248788774,0.12652275994907733,0.12644520422338246,0.19926366369044726,-7.755572569487224e-05,-0.0006129784532528909,0.07274090374136993,-0.0010661913958427212,False
development,space-ga,regression,catboost,1,G4-constrained-0.05,G4,test,1.0,False,0.14605707972071463,0.0,0.0,1.0,0.10386035854665769,0.003817614795769001,0.10354127823466128,0.10386035854665769,0.18712234365541708,0.0003190803119964142,0.0030816725216899965,0.0835810654207558,0.003817614795769001,False
development,california_housing,regression,controlled_mlp,0,Raw,fixed,validation,0.0,True,0.11997336364472916,0.11997336364472916,0.1807416967373255,0.0,61628.3535729217,0.0,61317.246253487836,61317.246253487836,109670.020675679,0.0,0.0,48352.77442219116,0.0,False
development,california_housing,regression,controlled_mlp,0,Raw,fixed,test,0.0,True,0.12770834418141713,0.12770834418141713,0.1814896436771414,0.0,65760.07360385402,0.0,65288.85728446,65288.85728446,113685.69177493482,0.0,0.0,48396.83449047482,0.0,False
development,california_housing,regression,controlled_mlp,0,Raw+GramAnchor@0.5,fixed,validation,0.5,False,0.11997336364472916,0.05998668182236458,0.09037084836866276,0.5,59739.74430439965,-0.028563208924625518,61317.246253487836,59739.477108407635,109670.020675679,-1577.7691450802013,-0.025731245962312844,48352.77442219116,-0.03263037465655942,False
development,california_housing,regression,controlled_mlp,0,Raw+GramAnchor@0.5,fixed,test,0.5,False,0.12770834418141713,0.06385417209070857,0.0907448218385707,0.5,63936.19322780114,-0.030032355282337247,65288.85728446,63835.386356501585,113685.69177493482,-1453.470927958413,-0.022262159094402885,48396.83449047482,-0.030032355282337247,False
development,california_housing,regression,controlled_mlp,0,Raw+GramAnchor@0.75,fixed,validation,0.75,False,0.11997336364472916,0.02999334091118229,0.04518542418433138,0.75,59601.46804170046,-0.027978365883934195,61317.246253487836,59641.48911334668,109670.020675679,-1675.757140141155,-0.02732929546792612,48352.77442219116,-0.03465689735834637,False
development,california_housing,regression,controlled_mlp,0,Raw+GramAnchor@0.75,fixed,test,0.75,False,0.12770834418141713,0.03192708604535428,0.04537241091928535,0.75,63770.421981398795,-0.03169393101710878,65288.85728446,63754.97135067246,113685.69177493482,-1533.8859337875401,-0.023493839493996388,48396.83449047482,-0.03169393101710878,False
development,california_housing,regression,controlled_mlp,0,GramAnchor,fixed,validation,1.0,False,0.11997336364472916,0.0,0.0,1.0,60010.642740141564,-0.017421521843127948,61317.246253487836,60010.64274014156,109670.020675679,-1306.6035133462792,-0.02130890725171725,48352.77442219116,-0.027022306971213276,False
development,california_housing,regression,controlled_mlp,0,GramAnchor,fixed,test,1.0,False,0.12770834418141713,0.0,0.0,1.0,64110.494599059544,-0.02049404948695481,65288.85728446,64110.49459905955,113685.69177493482,-1178.362685400447,-0.018048450140065782,48396.83449047482,-0.024347928904985827,False
development,california_housing,regression,controlled_mlp,0,SafeGram-t0,SafeGram,validation,0.25,False,0.11997336364472916,0.08998002273354685,0.13555627255299413,0.2500000000000001,60421.675232919864,-0.019161800381810624,61317.246253487836,60302.32952938412,109670.020675679,-1014.9167241037139,-0.016551896670440963,48352.77442219116,-0.020989834321439166,False
development,california_housing,regression,controlled_mlp,0,SafeGram-t0,SafeGram,test,0.25,False,0.12770834418141713,0.09578125813606285,0.13611723275785606,0.25,64604.533631229206,-0.019396970187456817,65288.85728446,64350.10532868098,113685.69177493482,-938.751955779022,-0.014378440591921081,48396.83449047482,-0.019396970187456817,False
development,california_housing,regression,controlled_mlp,0,SafeGram-t005,SafeGram,validation,0.5,False,0.11997336364472916,0.05998668182236458,0.09037084836866276,0.5,59739.74430439965,-0.028563208924625518,61317.246253487836,59739.477108407635,109670.020675679,-1577.7691450802013,-0.025731245962312844,48352.77442219116,-0.03263037465655942,False
development,california_housing,regression,controlled_mlp,0,SafeGram-t005,SafeGram,test,0.5,False,0.12770834418141713,0.06385417209070857,0.0907448218385707,0.5,63936.19322780114,-0.030032355282337247,65288.85728446,63835.386356501585,113685.69177493482,-1453.470927958413,-0.022262159094402885,48396.83449047482,-0.030032355282337247,False
development,california_housing,regression,controlled_mlp,0,SafeGram-t01,SafeGram,validation,0.5,False,0.11997336364472916,0.05998668182236458,0.09037084836866276,0.5,59739.74430439965,-0.028563208924625518,61317.246253487836,59739.477108407635,109670.020675679,-1577.7691450802013,-0.025731245962312844,48352.77442219116,-0.03263037465655942,False
development,california_housing,regression,controlled_mlp,0,SafeGram-t01,SafeGram,test,0.5,False,0.12770834418141713,0.06385417209070857,0.0907448218385707,0.5,63936.19322780114,-0.030032355282337247,65288.85728446,63835.386356501585,113685.69177493482,-1453.470927958413,-0.022262159094402885,48396.83449047482,-0.030032355282337247,False
development,california_housing,regression,controlled_mlp,0,SafeGram-t02,SafeGram,validation,0.75,False,0.11997336364472916,0.02999334091118229,0.04518542418433138,0.75,59601.46804170046,-0.027978365883934195,61317.246253487836,59641.48911334668,109670.020675679,-1675.757140141155,-0.02732929546792612,48352.77442219116,-0.03465689735834637,False
development,california_housing,regression,controlled_mlp,0,SafeGram-t02,SafeGram,test,0.75,False,0.12770834418141713,0.03192708604535428,0.04537241091928535,0.75,63770.421981398795,-0.03169393101710878,65288.85728446,63754.97135067246,113685.69177493482,-1533.8859337875401,-0.023493839493996388,48396.83449047482,-0.03169393101710878,False
development,california_housing,regression,controlled_mlp,0,G1-point-t01,G1,validation,1.0,False,0.11997336364472916,0.0,0.0,1.0,60010.642740141564,-0.017421521843127948,61317.246253487836,60010.64274014156,109670.020675679,-1306.6035133462792,-0.02130890725171725,48352.77442219116,-0.027022306971213276,False
development,california_housing,regression,controlled_mlp,0,G1-point-t01,G1,test,1.0,False,0.12770834418141713,0.0,0.0,1.0,64110.494599059544,-0.02049404948695481,65288.85728446,64110.49459905955,113685.69177493482,-1178.362685400447,-0.018048450140065782,48396.83449047482,-0.024347928904985827,False
development,california_housing,regression,controlled_mlp,0,G2-oneSE-t01,G2,validation,0.75,False,0.11997336364472916,0.02999334091118229,0.04518542418433138,0.75,59601.46804170046,-0.027978365883934195,61317.246253487836,59641.48911334668,109670.020675679,-1675.757140141155,-0.02732929546792612,48352.77442219116,-0.03465689735834637,False
development,california_housing,regression,controlled_mlp,0,G2-oneSE-t01,G2,test,0.75,False,0.12770834418141713,0.03192708604535428,0.04537241091928535,0.75,63770.421981398795,-0.03169393101710878,65288.85728446,63754.97135067246,113685.69177493482,-1533.8859337875401,-0.023493839493996388,48396.83449047482,-0.03169393101710878,False
development,california_housing,regression,controlled_mlp,0,G3-validation-min,G3,validation,0.75,False,0.11997336364472916,0.02999334091118229,0.04518542418433138,0.75,59601.46804170046,-0.027978365883934195,61317.246253487836,59641.48911334668,109670.020675679,-1675.757140141155,-0.02732929546792612,48352.77442219116,-0.03465689735834637,False
development,california_housing,regression,controlled_mlp,0,G3-validation-min,G3,test,0.75,False,0.12770834418141713,0.03192708604535428,0.04537241091928535,0.75,63770.421981398795,-0.03169393101710878,65288.85728446,63754.97135067246,113685.69177493482,-1533.8859337875401,-0.023493839493996388,48396.83449047482,-0.03169393101710878,False
development,california_housing,regression,controlled_mlp,0,G4-constrained-0.001,G4,validation,0.75,False,0.11997336364472916,0.02999334091118229,0.04518542418433138,0.75,59601.46804170046,-0.027978365883934195,61317.246253487836,59641.48911334668,109670.020675679,-1675.757140141155,-0.02732929546792612,48352.77442219116,-0.03465689735834637,False
development,california_housing,regression,controlled_mlp,0,G4-constrained-0.001,G4,test,0.75,False,0.12770834418141713,0.03192708604535428,0.04537241091928535,0.75,63770.421981398795,-0.03169393101710878,65288.85728446,63754.97135067246,113685.69177493482,-1533.8859337875401,-0.023493839493996388,48396.83449047482,-0.03169393101710878,False
development,california_housing,regression,controlled_mlp,0,G4-constrained-0.01,G4,validation,0.75,False,0.11997336364472916,0.02999334091118229,0.04518542418433138,0.75,59601.46804170046,-0.027978365883934195,61317.246253487836,59641.48911334668,109670.020675679,-1675.757140141155,-0.02732929546792612,48352.77442219116,-0.03465689735834637,False
development,california_housing,regression,controlled_mlp,0,G4-constrained-0.01,G4,test,0.75,False,0.12770834418141713,0.03192708604535428,0.04537241091928535,0.75,63770.421981398795,-0.03169393101710878,65288.85728446,63754.97135067246,113685.69177493482,-1533.8859337875401,-0.023493839493996388,48396.83449047482,-0.03169393101710878,False
development,california_housing,regression,controlled_mlp,0,G4-constrained-0.05,G4,validation,1.0,False,0.11997336364472916,0.0,0.0,1.0,60010.642740141564,-0.017421521843127948,61317.246253487836,60010.64274014156,109670.020675679,-1306.6035133462792,-0.02130890725171725,48352.77442219116,-0.027022306971213276,False
development,california_housing,regression,controlled_mlp,0,G4-constrained-0.05,G4,test,1.0,False,0.12770834418141713,0.0,0.0,1.0,64110.494599059544,-0.02049404948695481,65288.85728446,64110.49459905955,113685.69177493482,-1178.362685400447,-0.018048450140065782,48396.83449047482,-0.024347928904985827,False
development,california_housing,regression,controlled_mlp,1,Raw,fixed,validation,0.0,True,0.12215761294220426,0.12215761294220426,0.16070734157160843,0.0,61743.276800324646,0.0,60603.919194023496,60603.919194023496,109670.020675679,0.0,0.0,49066.1014816555,0.0,False
development,california_housing,regression,controlled_mlp,1,Raw,fixed,test,0.0,True,0.11195556094889753,0.11195556094889753,0.15359754757599003,0.0,65530.144309134426,0.0,64520.1255845563,64520.1255845563,113685.69177493482,0.0,0.0,49165.56619037852,0.0,False
development,california_housing,regression,controlled_mlp,1,Raw+GramAnchor@0.5,fixed,validation,0.5,False,0.12215761294220426,0.06107880647110213,0.08035367078580422,0.5,59511.90438044925,-0.027153433097919732,60603.919194023496,59271.60609006562,109670.020675679,-1332.313103957873,-0.021983942980526913,49066.1014816555,-0.027153433097919732,False
development,california_housing,regression,controlled_mlp,1,Raw+GramAnchor@0.5,fixed,test,0.5,False,0.11195556094889753,0.05597778047444876,0.07679877378799502,0.5,64569.44515065395,-0.004577817455691473,64520.1255845563,64295.05459743103,113685.69177493482,-225.0709871252693,-0.003488384207037918,49165.56619037852,-0.004577817455691473,False
development,california_housing,regression,controlled_mlp,1,Raw+GramAnchor@0.75,fixed,validation,0.75,False,0.12215761294220426,0.030539403235551064,0.04017683539290211,0.75,59191.493136633806,-0.029467543707339346,60603.919194023496,59158.061704064065,109670.020675679,-1445.8574899594314,-0.023857491548203633,49066.1014816555,-0.029467543707339346,False
development,california_housing,regression,controlled_mlp,1,Raw+GramAnchor@0.75,fixed,test,0.75,False,0.11195556094889753,0.02798889023722438,0.03839938689399751,0.75,64819.64884845204,0.004507346763165557,64520.1255845563,64741.731840183704,113685.69177493482,221.6062556274046,0.0034346841953520444,49165.56619037852,0.004507346763165557,False
development,california_housing,regression,controlled_mlp,1,GramAnchor,fixed,validation,1.0,False,0.12215761294220426,0.0,0.0,1.0,59418.02590503748,-0.0241692992346129,60603.919194023496,59418.02590503748,109670.020675679,-1185.8932889860152,-0.019567930667806762,49066.1014816555,-0.0241692992346129,False
development,california_housing,regression,controlled_mlp,1,GramAnchor,fixed,test,1.0,False,0.11195556094889753,0.0,0.0,1.0,65553.17705155397,0.021011686573434246,64520.1255845563,65553.17705155397,113685.69177493482,1033.0514669976692,0.016011305893132717,49165.56619037852,0.021011686573434246,False
development,california_housing,regression,controlled_mlp,1,SafeGram-t0,SafeGram,validation,0.25,False,0.12215761294220426,0.09161820970665319,0.12053050617870634,0.2500000000000001,60370.19539328129,-0.01727035972447603,60603.919194023496,59756.52997115766,109670.020675679,-847.3892228658369,-0.01398241622217401,49066.1014816555,-0.01727035972447603,False
development,california_housing,regression,controlled_mlp,1,SafeGram-t0,SafeGram,test,0.25,False,0.11195556094889753,0.08396667071167314,0.11519816068199253,0.25,64808.14038805582,-0.006088988227293926,64520.1255845563,64220.757030834844,113685.69177493482,-299.3685537214551,-0.0046399251552776384,49165.56619037852,-0.006088988227293926,False
development,california_housing,regression,controlled_mlp,1,SafeGram-t005,SafeGram,validation,0.5,False,0.12215761294220426,0.06107880647110213,0.08035367078580422,0.5,59511.90438044925,-0.027153433097919732,60603.919194023496,59271.60609006562,109670.020675679,-1332.313103957873,-0.021983942980526913,49066.1014816555,-0.027153433097919732,False
development,california_housing,regression,controlled_mlp,1,SafeGram-t005,SafeGram,test,0.5,False,0.11195556094889753,0.05597778047444876,0.07679877378799502,0.5,64569.44515065395,-0.004577817455691473,64520.1255845563,64295.05459743103,113685.69177493482,-225.0709871252693,-0.003488384207037918,49165.56619037852,-0.004577817455691473,False
development,california_housing,regression,controlled_mlp,1,SafeGram-t01,SafeGram,validation,0.5,False,0.12215761294220426,0.06107880647110213,0.08035367078580422,0.5,59511.90438044925,-0.027153433097919732,60603.919194023496,59271.60609006562,109670.020675679,-1332.313103957873,-0.021983942980526913,49066.1014816555,-0.027153433097919732,False
development,california_housing,regression,controlled_mlp,1,SafeGram-t01,SafeGram,test,0.5,False,0.11195556094889753,0.05597778047444876,0.07679877378799502,0.5,64569.44515065395,-0.004577817455691473,64520.1255845563,64295.05459743103,113685.69177493482,-225.0709871252693,-0.003488384207037918,49165.56619037852,-0.004577817455691473,False
development,california_housing,regression,controlled_mlp,1,SafeGram-t02,SafeGram,validation,0.75,False,0.12215761294220426,0.030539403235551064,0.04017683539290211,0.75,59191.493136633806,-0.029467543707339346,60603.919194023496,59158.061704064065,109670.020675679,-1445.8574899594314,-0.023857491548203633,49066.1014816555,-0.029467543707339346,False
development,california_housing,regression,controlled_mlp,1,SafeGram-t02,SafeGram,test,0.75,False,0.11195556094889753,0.02798889023722438,0.03839938689399751,0.75,64819.64884845204,0.004507346763165557,64520.1255845563,64741.731840183704,113685.69177493482,221.6062556274046,0.0034346841953520444,49165.56619037852,0.004507346763165557,False
development,california_housing,regression,controlled_mlp,1,G1-point-t01,G1,validation,1.0,False,0.12215761294220426,0.0,0.0,1.0,59418.02590503748,-0.0241692992346129,60603.919194023496,59418.02590503748,109670.020675679,-1185.8932889860152,-0.019567930667806762,49066.1014816555,-0.0241692992346129,False
development,california_housing,regression,controlled_mlp,1,G1-point-t01,G1,test,1.0,False,0.11195556094889753,0.0,0.0,1.0,65553.17705155397,0.021011686573434246,64520.1255845563,65553.17705155397,113685.69177493482,1033.0514669976692,0.016011305893132717,49165.56619037852,0.021011686573434246,False
development,california_housing,regression,controlled_mlp,1,G2-oneSE-t01,G2,validation,1.0,False,0.12215761294220426,0.0,0.0,1.0,59418.02590503748,-0.0241692992346129,60603.919194023496,59418.02590503748,109670.020675679,-1185.8932889860152,-0.019567930667806762,49066.1014816555,-0.0241692992346129,False
development,california_housing,regression,controlled_mlp,1,G2-oneSE-t01,G2,test,1.0,False,0.11195556094889753,0.0,0.0,1.0,65553.17705155397,0.021011686573434246,64520.1255845563,65553.17705155397,113685.69177493482,1033.0514669976692,0.016011305893132717,49165.56619037852,0.021011686573434246,False
development,california_housing,regression,controlled_mlp,1,G3-validation-min,G3,validation,0.75,False,0.12215761294220426,0.030539403235551064,0.04017683539290211,0.75,59191.493136633806,-0.029467543707339346,60603.919194023496,59158.061704064065,109670.020675679,-1445.8574899594314,-0.023857491548203633,49066.1014816555,-0.029467543707339346,False
development,california_housing,regression,controlled_mlp,1,G3-validation-min,G3,test,0.75,False,0.11195556094889753,0.02798889023722438,0.03839938689399751,0.75,64819.64884845204,0.004507346763165557,64520.1255845563,64741.731840183704,113685.69177493482,221.6062556274046,0.0034346841953520444,49165.56619037852,0.004507346763165557,False
development,california_housing,regression,controlled_mlp,1,G4-constrained-0.001,G4,validation,0.75,False,0.12215761294220426,0.030539403235551064,0.04017683539290211,0.75,59191.493136633806,-0.029467543707339346,60603.919194023496,59158.061704064065,109670.020675679,-1445.8574899594314,-0.023857491548203633,49066.1014816555,-0.029467543707339346,False
development,california_housing,regression,controlled_mlp,1,G4-constrained-0.001,G4,test,0.75,False,0.11195556094889753,0.02798889023722438,0.03839938689399751,0.75,64819.64884845204,0.004507346763165557,64520.1255845563,64741.731840183704,113685.69177493482,221.6062556274046,0.0034346841953520444,49165.56619037852,0.004507346763165557,False
development,california_housing,regression,controlled_mlp,1,G4-constrained-0.01,G4,validation,1.0,False,0.12215761294220426,0.0,0.0,1.0,59418.02590503748,-0.0241692992346129,60603.919194023496,59418.02590503748,109670.020675679,-1185.8932889860152,-0.019567930667806762,49066.1014816555,-0.0241692992346129,False
development,california_housing,regression,controlled_mlp,1,G4-constrained-0.01,G4,test,1.0,False,0.11195556094889753,0.0,0.0,1.0,65553.17705155397,0.021011686573434246,64520.1255845563,65553.17705155397,113685.69177493482,1033.0514669976692,0.016011305893132717,49165.56619037852,0.021011686573434246,False
development,california_housing,regression,controlled_mlp,1,G4-constrained-0.05,G4,validation,1.0,False,0.12215761294220426,0.0,0.0,1.0,59418.02590503748,-0.0241692992346129,60603.919194023496,59418.02590503748,109670.020675679,-1185.8932889860152,-0.019567930667806762,49066.1014816555,-0.0241692992346129,False
development,california_housing,regression,controlled_mlp,1,G4-constrained-0.05,G4,test,1.0,False,0.11195556094889753,0.0,0.0,1.0,65553.17705155397,0.021011686573434246,64520.1255845563,65553.17705155397,113685.69177493482,1033.0514669976692,0.016011305893132717,49165.56619037852,0.021011686573434246,False
development,california_housing,regression,tabm_d,0,Raw,fixed,validation,0.0,True,0.16529303717593963,0.16529303717593963,0.1906672653314416,0.0,58172.97258165349,0.0,56237.98631293107,56237.98631293107,109670.020675679,0.0,0.0,53432.03436274793,0.0,False
development,california_housing,regression,tabm_d,0,Raw,fixed,test,0.0,True,0.176023509524579,0.176023509524579,0.2193358462975641,0.0,62745.138247365634,0.0,61213.62526426933,61213.62526426933,113685.69177493482,0.0,0.0,52472.06651066549,0.0,False
development,california_housing,regression,tabm_d,0,Raw+GramAnchor@0.5,fixed,validation,0.5,False,0.16529303717593963,0.08264651858796981,0.0953336326657208,0.5,55763.45448948129,-0.018152925663137576,56237.98631293107,55268.03856511389,109670.020675679,-969.9477478171757,-0.01724719911591413,53432.03436274793,-0.018152925663137576,False
development,california_housing,regression,tabm_d,0,Raw+GramAnchor@0.5,fixed,test,0.5,False,0.176023509524579,0.0880117547622895,0.10966792314878206,0.5,60329.647787265545,-0.022737316719020934,61213.62526426933,60020.551269114796,113685.69177493482,-1193.073995154533,-0.01949033389223127,52472.06651066549,-0.022737316719020934,False
development,california_housing,regression,tabm_d,0,Raw+GramAnchor@0.75,fixed,validation,0.75,False,0.16529303717593963,0.04132325929398491,0.0476668163328604,0.75,55282.129130452304,-0.02018290137668292,56237.98631293107,55159.572833032194,109670.020675679,-1078.4134798988744,-0.019175890720875787,53432.03436274793,-0.02018290137668292,False
development,california_housing,regression,tabm_d,0,Raw+GramAnchor@0.75,fixed,test,0.75,False,0.176023509524579,0.04400587738114475,0.05483396157439103,0.75,59791.366034226696,-0.02776541455771002,61213.62526426933,59756.71658490097,113685.69177493482,-1456.90867936836,-0.02380039857268124,52472.06651066549,-0.02776541455771002,False
development,california_housing,regression,tabm_d,0,GramAnchor,fixed,validation,1.0,False,0.16529303717593963,0.0,0.0,1.0,55305.22092444373,-0.01745704425466621,56237.98631293107,55305.22092444373,109670.020675679,-932.7653884873362,-0.016586038185952275,53432.03436274793,-0.01745704425466621,False
development,california_housing,regression,tabm_d,0,GramAnchor,fixed,test,1.0,False,0.176023509524579,0.0,0.0,1.0,59719.42700710046,-0.028476070346213016,61213.62526426933,59719.42700710045,113685.69177493482,-1494.1982571688786,-0.02440956977663352,52472.06651066549,-0.028476070346213016,False
development,california_housing,regression,tabm_d,0,SafeGram-t0,SafeGram,validation,0.5,False,0.16529303717593963,0.08264651858796981,0.0953336326657208,0.5,55763.45448948129,-0.018152925663137576,56237.98631293107,55268.03856511389,109670.020675679,-969.9477478171757,-0.01724719911591413,53432.03436274793,-0.018152925663137576,False
development,california_housing,regression,tabm_d,0,SafeGram-t0,SafeGram,test,0.5,False,0.176023509524579,0.0880117547622895,0.10966792314878206,0.5,60329.647787265545,-0.022737316719020934,61213.62526426933,60020.551269114796,113685.69177493482,-1193.073995154533,-0.01949033389223127,52472.06651066549,-0.022737316719020934,False
development,california_housing,regression,tabm_d,0,SafeGram-t005,SafeGram,validation,0.5,False,0.16529303717593963,0.08264651858796981,0.0953336326657208,0.5,55763.45448948129,-0.018152925663137576,56237.98631293107,55268.03856511389,109670.020675679,-969.9477478171757,-0.01724719911591413,53432.03436274793,-0.018152925663137576,False
development,california_housing,regression,tabm_d,0,SafeGram-t005,SafeGram,test,0.5,False,0.176023509524579,0.0880117547622895,0.10966792314878206,0.5,60329.647787265545,-0.022737316719020934,61213.62526426933,60020.551269114796,113685.69177493482,-1193.073995154533,-0.01949033389223127,52472.06651066549,-0.022737316719020934,False
development,california_housing,regression,tabm_d,0,SafeGram-t01,SafeGram,validation,0.75,False,0.16529303717593963,0.04132325929398491,0.0476668163328604,0.75,55282.129130452304,-0.02018290137668292,56237.98631293107,55159.572833032194,109670.020675679,-1078.4134798988744,-0.019175890720875787,53432.03436274793,-0.02018290137668292,False
development,california_housing,regression,tabm_d,0,SafeGram-t01,SafeGram,test,0.75,False,0.176023509524579,0.04400587738114475,0.05483396157439103,0.75,59791.366034226696,-0.02776541455771002,61213.62526426933,59756.71658490097,113685.69177493482,-1456.90867936836,-0.02380039857268124,52472.06651066549,-0.02776541455771002,False
development,california_housing,regression,tabm_d,0,SafeGram-t02,SafeGram,validation,1.0,False,0.16529303717593963,0.0,0.0,1.0,55305.22092444373,-0.01745704425466621,56237.98631293107,55305.22092444373,109670.020675679,-932.7653884873362,-0.016586038185952275,53432.03436274793,-0.01745704425466621,False
development,california_housing,regression,tabm_d,0,SafeGram-t02,SafeGram,test,1.0,False,0.176023509524579,0.0,0.0,1.0,59719.42700710046,-0.028476070346213016,61213.62526426933,59719.42700710045,113685.69177493482,-1494.1982571688786,-0.02440956977663352,52472.06651066549,-0.028476070346213016,False
development,california_housing,regression,tabm_d,0,G1-point-t01,G1,validation,1.0,False,0.16529303717593963,0.0,0.0,1.0,55305.22092444373,-0.01745704425466621,56237.98631293107,55305.22092444373,109670.020675679,-932.7653884873362,-0.016586038185952275,53432.03436274793,-0.01745704425466621,False
development,california_housing,regression,tabm_d,0,G1-point-t01,G1,test,1.0,False,0.176023509524579,0.0,0.0,1.0,59719.42700710046,-0.028476070346213016,61213.62526426933,59719.42700710045,113685.69177493482,-1494.1982571688786,-0.02440956977663352,52472.06651066549,-0.028476070346213016,False
development,california_housing,regression,tabm_d,0,G2-oneSE-t01,G2,validation,1.0,False,0.16529303717593963,0.0,0.0,1.0,55305.22092444373,-0.01745704425466621,56237.98631293107,55305.22092444373,109670.020675679,-932.7653884873362,-0.016586038185952275,53432.03436274793,-0.01745704425466621,False
development,california_housing,regression,tabm_d,0,G2-oneSE-t01,G2,test,1.0,False,0.176023509524579,0.0,0.0,1.0,59719.42700710046,-0.028476070346213016,61213.62526426933,59719.42700710045,113685.69177493482,-1494.1982571688786,-0.02440956977663352,52472.06651066549,-0.028476070346213016,False
development,california_housing,regression,tabm_d,0,G3-validation-min,G3,validation,0.75,False,0.16529303717593963,0.04132325929398491,0.0476668163328604,0.75,55282.129130452304,-0.02018290137668292,56237.98631293107,55159.572833032194,109670.020675679,-1078.4134798988744,-0.019175890720875787,53432.03436274793,-0.02018290137668292,False
