dataset,problem_type,model,seed,embedding,k,split,condition,rotation_member,original_task,rotated_task,task_effect,disagreement,fit_seconds,interface_location
california_housing,regression,controlled_mlp,0,PLE,8,test,rotated,5,61054.230927608005,61743.1928208827,688.9618932746962,0.10843609186536945,0.49806512310169637,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,PLE,8,test,rotated,6,61054.230927608005,62921.4418630899,1867.2109354818967,0.11421290170208112,0.4345704820007086,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,PLE,8,test,rotated,7,61054.230927608005,62726.020667757046,1671.7897401490409,0.12153586432708743,0.3703773720189929,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,validation,original,-1,61317.246253487836,61317.246253487836,0.0,0.0,0.36635792115703225,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,validation,rotated,0,61317.246253487836,61000.87219302246,-316.37406046537944,0.07334846881043006,0.32528248708695173,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,validation,rotated,1,61317.246253487836,62068.019333535965,750.7730800481295,0.10454314351603458,0.3398785290773958,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,validation,rotated,2,61317.246253487836,62508.97513345267,1191.7288799648377,0.18052173436855462,0.16065891203470528,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,validation,rotated,3,61317.246253487836,62602.504104219755,1285.2578507319195,0.11911973433042594,0.32791824196465313,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,validation,rotated,4,61317.246253487836,60875.76815731213,-441.478096175706,0.13004161765437544,0.4232874410226941,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,validation,rotated,5,61317.246253487836,60838.25083533633,-478.9954181515059,0.12385548646236731,0.31140319094993174,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,validation,rotated,6,61317.246253487836,60947.94230282011,-369.30395066772326,0.1237603645738315,0.3099203589372337,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,validation,rotated,7,61317.246253487836,62123.77498314994,806.5287296621027,0.1171093606975921,0.36882660002447665,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,test,original,-1,65288.85728446,65288.85728446,0.0,0.0,0.36635792115703225,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,test,rotated,0,65288.85728446,65968.85358283689,679.9962983768928,0.075860334984236,0.32528248708695173,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,test,rotated,1,65288.85728446,66475.90535040447,1187.048065944473,0.113509122365346,0.3398785290773958,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,test,rotated,2,65288.85728446,65099.76564023602,-189.0916442239759,0.1776689095338859,0.16065891203470528,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,test,rotated,3,65288.85728446,65580.1916737731,291.334389313095,0.1317000937984622,0.32791824196465313,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,test,rotated,4,65288.85728446,65244.7128811923,-44.14440326769545,0.13123402746949892,0.4232874410226941,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,test,rotated,5,65288.85728446,65661.75708675777,372.89980229777575,0.13460273036070977,0.31140319094993174,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,test,rotated,6,65288.85728446,64213.07316655111,-1075.7841179088864,0.1173713112076016,0.3099203589372337,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,0,RBF,8,test,rotated,7,65288.85728446,65872.95124739455,584.0939629345521,0.11825990162829485,0.36882660002447665,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,validation,original,-1,56365.511214744416,56365.511214744416,0.0,0.0,0.4543570370879024,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,validation,rotated,0,56365.511214744416,56872.79286624921,507.2816515047962,0.13205061969262202,0.3824211829341948,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,validation,rotated,1,56365.511214744416,56196.87333136614,-168.63788337827282,0.1255455590584257,0.38786362507380545,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,validation,rotated,2,56365.511214744416,57019.87290196095,654.3616872165367,0.1322208119980665,0.5109070029575378,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,validation,rotated,3,56365.511214744416,55778.708061571575,-586.8031531728411,0.12467472524701026,0.48147446592338383,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,validation,rotated,4,56365.511214744416,55776.41078699913,-589.1004277452885,0.12214885510135469,0.45406794897280633,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,validation,rotated,5,56365.511214744416,56649.491084710535,283.9798699661187,0.10665961601701729,0.4574711418244988,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,validation,rotated,6,56365.511214744416,56152.24350176762,-213.26771297679807,0.11666927792635848,0.5130264780018479,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,validation,rotated,7,56365.511214744416,55971.1432653351,-394.36794940931577,0.11370476639182103,0.5547798979096115,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,test,original,-1,61415.1312081387,61415.1312081387,0.0,0.0,0.4543570370879024,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,test,rotated,0,61415.1312081387,62689.66336442381,1274.5321562851095,0.124774812900767,0.3824211829341948,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,test,rotated,1,61415.1312081387,61597.59045493313,182.45924679443124,0.1358707547194856,0.38786362507380545,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,test,rotated,2,61415.1312081387,62257.661214834035,842.530006695335,0.12513209923376606,0.5109070029575378,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,test,rotated,3,61415.1312081387,61890.45111854014,475.31991040144203,0.12147235250741752,0.48147446592338383,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,test,rotated,4,61415.1312081387,62621.78539943598,1206.6541912972825,0.11796129517768021,0.45406794897280633,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,test,rotated,5,61415.1312081387,62200.4478463125,785.3166381737974,0.10277800539116141,0.4574711418244988,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,test,rotated,6,61415.1312081387,63486.26428583199,2071.133077693288,0.12218104056472985,0.5130264780018479,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,PLE,8,test,rotated,7,61415.1312081387,62599.064866564644,1183.9336584259436,0.10913802373876418,0.5547798979096115,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,validation,original,-1,60603.919194023496,60603.919194023496,0.0,0.0,0.4984382058028132,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,validation,rotated,0,60603.919194023496,61566.277636208986,962.3584421854903,0.09779387848852744,0.38605521991848946,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,validation,rotated,1,60603.919194023496,61799.57185929687,1195.6526652733737,0.10489173350942653,0.42121483315713704,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,validation,rotated,2,60603.919194023496,62231.39231575862,1627.4731217351218,0.11125520805501113,0.3726728870533407,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,validation,rotated,3,60603.919194023496,61227.778688512655,623.8594944891593,0.16087166664751706,0.4383126690518111,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,validation,rotated,4,60603.919194023496,62011.917376023725,1407.9981820002286,0.09797125479005475,0.48484605411067605,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,validation,rotated,5,60603.919194023496,60511.69496199078,-92.22423203271319,0.10501918751764439,0.5006368979811668,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,validation,rotated,6,60603.919194023496,61032.136248140465,428.21705411696894,0.0971590323187253,0.4392250501550734,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,validation,rotated,7,60603.919194023496,62486.2879755251,1882.368781501602,0.12602685190993912,0.39614375308156013,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,test,original,-1,64520.1255845563,64520.1255845563,0.0,0.0,0.4984382058028132,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,test,rotated,0,64520.1255845563,65280.59996233649,760.4743777801923,0.10081276884054381,0.38605521991848946,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,test,rotated,1,64520.1255845563,65536.98264369965,1016.8570591433527,0.10192201232454176,0.42121483315713704,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,test,rotated,2,64520.1255845563,65948.95554764367,1428.8299630873662,0.10204891594715686,0.3726728870533407,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,test,rotated,3,64520.1255845563,66737.77121334265,2217.645628786355,0.15290149835038452,0.4383126690518111,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,test,rotated,4,64520.1255845563,65271.73198864127,751.6064040849742,0.09459213559697177,0.48484605411067605,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,test,rotated,5,64520.1255845563,65568.21060960594,1048.0850250496442,0.09357512646335152,0.5006368979811668,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,test,rotated,6,64520.1255845563,65056.96465196841,536.839067412111,0.09463942986587447,0.4392250501550734,embedding_to_backbone_boundary
california_housing,regression,controlled_mlp,1,RBF,8,test,rotated,7,64520.1255845563,66243.4136359976,1723.2880514412973,0.11841415356411403,0.39614375308156013,embedding_to_backbone_boundary
phoneme,classification,controlled_mlp,0,PLE,8,validation,original,-1,0.29511571409791026,0.29511571409791026,0.0,0.0,0.2538799690082669,embedding_to_backbone_boundary
phoneme,classification,controlled_mlp,0,PLE,8,validation,rotated,0,0.29511571409791026,0.2927787912196709,-0.002336922878239389,0.04571537923839584,0.26701639988459647,embedding_to_backbone_boundary
phoneme,classification,controlled_mlp,0,PLE,8,validation,rotated,1,0.29511571409791026,0.29349812584660656,-0.0016175882513037032,0.04042730018939071,0.3258895818144083,embedding_to_backbone_boundary
phoneme,classification,controlled_mlp,0,PLE,8,validation,rotated,2,0.29511571409791026,0.29827000346849486,0.0031542893705845954,0.04561709751281008,0.36462191701866686,embedding_to_backbone_boundary
phoneme,classification,controlled_mlp,0,PLE,8,validation,rotated,3,0.29511571409791026,0.2927898540750077,-0.0023258600229025816,0.05373271695342014,0.2867019202094525,embedding_to_backbone_boundary
phoneme,classification,controlled_mlp,0,PLE,8,validation,rotated,4,0.29511571409791026,0.29115765719202713,-0.003958056905883134,0.04074063163168909,0.34880634187720716,embedding_to_backbone_boundary
phoneme,classification,controlled_mlp,0,PLE,8,validation,rotated,5,0.29511571409791026,0.2973328340131126,0.002217119915202348,0.053118903338070914,0.2834770018234849,embedding_to_backbone_boundary
