dataset,problem_type,model,seed,config_id,relative_threshold,anchor_rule,normalization,standardize,screen,split,maximum_coordinate_error,median_coordinate_dimension,total_coordinate_dimension,median_reconstruction_error,maximum_reconstruction_error,median_empirical_rank,fit_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
space-ga,regression,controlled_mlp,0,eps1e-06__double_rank_capped_16__N1_anchor_norm__std1,1e-06,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,validation,1.5497160629892371e-15,16.0,96,5.1249299620804095e-15,1.068811094759139e-14,8.0,0.3078979889396578,0.13315468666456673,0.11071644752965469,0.19926366369044726,-0.02243823913491204,-0.16851257508822623,0.06610897702588053,-0.3394128928379553,False
space-ga,regression,controlled_mlp,0,eps1e-06__double_rank_capped_16__N1_anchor_norm__std1,1e-06,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,test,1.5497160629892371e-15,16.0,96,5.1249299620804095e-15,1.068811094759139e-14,8.0,0.3078979889396578,0.11679322209821488,0.09995432385080516,0.18712234365541708,-0.016838898247409723,-0.1441770159680105,0.0703291215572022,-0.239429952693406,False
space-ga,regression,controlled_mlp,0,eps1e-06__fixed_16__N1_anchor_norm__std1,1e-06,fixed_16,N1_anchor_norm,True,rank_anchor,validation,1.5497160629892371e-15,16.0,96,5.1249299620804095e-15,1.068811094759139e-14,8.0,0.34065470518544316,0.13315468666456673,0.11071644752965469,0.19926366369044726,-0.02243823913491204,-0.16851257508822623,0.06610897702588053,-0.3394128928379553,False
space-ga,regression,controlled_mlp,0,eps1e-06__fixed_16__N1_anchor_norm__std1,1e-06,fixed_16,N1_anchor_norm,True,rank_anchor,test,1.5497160629892371e-15,16.0,96,5.1249299620804095e-15,1.068811094759139e-14,8.0,0.34065470518544316,0.11679322209821488,0.09995432385080516,0.18712234365541708,-0.016838898247409723,-0.1441770159680105,0.0703291215572022,-0.239429952693406,False
space-ga,regression,controlled_mlp,0,eps0.0001__rank__N1_anchor_norm__std1,0.0001,rank,N1_anchor_norm,True,rank_anchor,validation,2.1556352176276532e-15,8.0,48,8.535287909460699e-15,1.2316270485308823e-14,8.0,0.39004610502161086,0.13315468666456673,0.11573161922314863,0.19926366369044726,-0.017423067441418097,-0.13084832293818524,0.06610897702588053,-0.26355070408361125,False
space-ga,regression,controlled_mlp,0,eps0.0001__rank__N1_anchor_norm__std1,0.0001,rank,N1_anchor_norm,True,rank_anchor,test,2.1556352176276532e-15,8.0,48,8.535287909460699e-15,1.2316270485308823e-14,8.0,0.39004610502161086,0.11679322209821488,0.10584620305263531,0.18712234365541708,-0.01094701904557957,-0.09372991727528415,0.0703291215572022,-0.15565414160158123,False
space-ga,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,validation,2.0368087503689785e-15,9.0,54,4.227439945987929e-15,1.1348338207771485e-14,8.0,0.3541973400861025,0.13315468666456673,0.1121176818976644,0.19926366369044726,-0.02103700476690233,-0.15798921760746712,0.06610897702588053,-0.31821706692975604,False
space-ga,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,test,2.0368087503689785e-15,9.0,54,4.227439945987929e-15,1.1348338207771485e-14,8.0,0.3541973400861025,0.11679322209821488,0.10236180349991034,0.18712234365541708,-0.014431418598304546,-0.12356383648846282,0.0703291215572022,-0.20519833432821638,False
space-ga,regression,controlled_mlp,0,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,validation,1.5497160629892371e-15,16.0,96,5.1249299620804095e-15,1.068811094759139e-14,8.0,0.366113058058545,0.13315468666456673,0.11071644752965469,0.19926366369044726,-0.02243823913491204,-0.16851257508822623,0.06610897702588053,-0.3394128928379553,False
space-ga,regression,controlled_mlp,0,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,test,1.5497160629892371e-15,16.0,96,5.1249299620804095e-15,1.068811094759139e-14,8.0,0.366113058058545,0.11679322209821488,0.09995432385080516,0.18712234365541708,-0.016838898247409723,-0.1441770159680105,0.0703291215572022,-0.239429952693406,False
space-ga,regression,controlled_mlp,0,eps0.0001__fixed_16__N1_anchor_norm__std1,0.0001,fixed_16,N1_anchor_norm,True,rank_anchor,validation,1.5497160629892371e-15,16.0,96,5.1249299620804095e-15,1.068811094759139e-14,8.0,0.35451751109212637,0.13315468666456673,0.11071644752965469,0.19926366369044726,-0.02243823913491204,-0.16851257508822623,0.06610897702588053,-0.3394128928379553,False
space-ga,regression,controlled_mlp,0,eps0.0001__fixed_16__N1_anchor_norm__std1,0.0001,fixed_16,N1_anchor_norm,True,rank_anchor,test,1.5497160629892371e-15,16.0,96,5.1249299620804095e-15,1.068811094759139e-14,8.0,0.35451751109212637,0.11679322209821488,0.09995432385080516,0.18712234365541708,-0.016838898247409723,-0.1441770159680105,0.0703291215572022,-0.239429952693406,False
space-ga,regression,controlled_mlp,0,eps0.001__rank__N1_anchor_norm__std1,0.001,rank,N1_anchor_norm,True,rank_anchor,validation,2.1556352176276532e-15,8.0,48,8.535287909460699e-15,1.2316270485308823e-14,8.0,0.30946768214926124,0.13315468666456673,0.11573161922314863,0.19926366369044726,-0.017423067441418097,-0.13084832293818524,0.06610897702588053,-0.26355070408361125,False
space-ga,regression,controlled_mlp,0,eps0.001__rank__N1_anchor_norm__std1,0.001,rank,N1_anchor_norm,True,rank_anchor,test,2.1556352176276532e-15,8.0,48,8.535287909460699e-15,1.2316270485308823e-14,8.0,0.30946768214926124,0.11679322209821488,0.10584620305263531,0.18712234365541708,-0.01094701904557957,-0.09372991727528415,0.0703291215572022,-0.15565414160158123,False
space-ga,regression,controlled_mlp,0,eps0.001__rank_plus_one__N1_anchor_norm__std1,0.001,rank_plus_one,N1_anchor_norm,True,rank_anchor,validation,2.0368087503689785e-15,9.0,54,4.227439945987929e-15,1.1348338207771485e-14,8.0,0.33549744193442166,0.13315468666456673,0.1121176818976644,0.19926366369044726,-0.02103700476690233,-0.15798921760746712,0.06610897702588053,-0.31821706692975604,False
space-ga,regression,controlled_mlp,0,eps0.001__rank_plus_one__N1_anchor_norm__std1,0.001,rank_plus_one,N1_anchor_norm,True,rank_anchor,test,2.0368087503689785e-15,9.0,54,4.227439945987929e-15,1.1348338207771485e-14,8.0,0.33549744193442166,0.11679322209821488,0.10236180349991034,0.18712234365541708,-0.014431418598304546,-0.12356383648846282,0.0703291215572022,-0.20519833432821638,False
space-ga,regression,controlled_mlp,0,eps0.001__double_rank_capped_16__N1_anchor_norm__std1,0.001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,validation,1.5497160629892371e-15,16.0,96,5.1249299620804095e-15,1.068811094759139e-14,8.0,0.30127542302943766,0.13315468666456673,0.11071644752965469,0.19926366369044726,-0.02243823913491204,-0.16851257508822623,0.06610897702588053,-0.3394128928379553,False
space-ga,regression,controlled_mlp,0,eps0.001__double_rank_capped_16__N1_anchor_norm__std1,0.001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,test,1.5497160629892371e-15,16.0,96,5.1249299620804095e-15,1.068811094759139e-14,8.0,0.30127542302943766,0.11679322209821488,0.09995432385080516,0.18712234365541708,-0.016838898247409723,-0.1441770159680105,0.0703291215572022,-0.239429952693406,False
space-ga,regression,controlled_mlp,0,eps0.001__fixed_16__N1_anchor_norm__std1,0.001,fixed_16,N1_anchor_norm,True,rank_anchor,validation,1.5497160629892371e-15,16.0,96,5.1249299620804095e-15,1.068811094759139e-14,8.0,0.34755825786851346,0.13315468666456673,0.11071644752965469,0.19926366369044726,-0.02243823913491204,-0.16851257508822623,0.06610897702588053,-0.3394128928379553,False
space-ga,regression,controlled_mlp,0,eps0.001__fixed_16__N1_anchor_norm__std1,0.001,fixed_16,N1_anchor_norm,True,rank_anchor,test,1.5497160629892371e-15,16.0,96,5.1249299620804095e-15,1.068811094759139e-14,8.0,0.34755825786851346,0.11679322209821488,0.09995432385080516,0.18712234365541708,-0.016838898247409723,-0.1441770159680105,0.0703291215572022,-0.239429952693406,False
space-ga,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,validation,3.919049442624458e-16,9.0,54,4.550409997402359e-15,1.1783699213592879e-14,8.0,0.42600579001009464,0.13315468666456673,0.11456111546637762,0.19926366369044726,-0.018593571198189107,-0.1396388791408344,0.06610897702588053,-0.2812563744695375,False
space-ga,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,test,3.919049442624458e-16,9.0,54,4.550409997402359e-15,1.1783699213592879e-14,8.0,0.42600579001009464,0.11679322209821488,0.09950942582656325,0.18712234365541708,-0.017283796271651636,-0.14798629544715514,0.0703291215572022,-0.24575589583603513,False
space-ga,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,validation,3.426606351287054e-16,9.0,54,4.227439945987929e-15,1.1348338207771485e-14,8.0,0.40546940988861024,0.13315468666456673,0.11937766212846215,0.19926366369044726,-0.013777024536104576,-0.10346631336237244,0.06610897702588053,-0.20839869494140117,False
space-ga,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,test,3.426606351287054e-16,9.0,54,4.227439945987929e-15,1.1348338207771485e-14,8.0,0.40546940988861024,0.11679322209821488,0.09984853652428023,0.18712234365541708,-0.01694468557393465,-0.14508278194162125,0.0703291215572022,-0.2409341279792993,False
space-ga,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N2_cosine__std0,0.0001,rank_plus_one,N2_cosine,False,normalization,validation,3.3529237682184033e-16,9.0,54,0.10951483200929046,0.11823744822719165,8.0,0.413827067008242,0.13315468666456673,0.12238964769384945,0.19926366369044726,-0.010765038970717275,-0.0808461139474253,0.06610897702588053,-0.16283777869536456,False
space-ga,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N2_cosine__std0,0.0001,rank_plus_one,N2_cosine,False,normalization,test,3.3529237682184033e-16,9.0,54,0.10951483200929046,0.11823744822719165,8.0,0.413827067008242,0.11679322209821488,0.10127994615073427,0.18712234365541708,-0.015513275947480615,-0.1328268513256278,0.0703291215572022,-0.22058111354146362,False
space-ga,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N3_block_rms__std0,0.0001,rank_plus_one,N3_block_rms,False,normalization,validation,3.6342529785249794e-16,9.0,54,6.524275964949263e-15,7.969060334590876e-15,8.0,0.2726738681085408,0.13315468666456673,0.1297484241433435,0.19926366369044726,-0.0034062625212232245,-0.025581243939269107,0.06610897702588053,-0.05152496188058894,False
space-ga,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N3_block_rms__std0,0.0001,rank_plus_one,N3_block_rms,False,normalization,test,3.6342529785249794e-16,9.0,54,6.524275964949263e-15,7.969060334590876e-15,8.0,0.2726738681085408,0.11679322209821488,0.10748608965048102,0.18712234365541708,-0.00930713244773386,-0.07968897749825941,0.0703291215572022,-0.13233682209671713,False
california_housing,regression,controlled_mlp,0,eps1e-06__rank__N1_anchor_norm__std1,1e-06,rank,N1_anchor_norm,True,rank_anchor,validation,1.131946490583555e-15,8.0,69,9.160244009938872e-15,4.714140584772471e-13,8.0,0.2239473380614072,61317.246253487836,58934.01123558403,109670.020675679,-2383.235017903804,-0.03886728715851686,48352.77442219116,-0.049288485436112535,False
california_housing,regression,controlled_mlp,0,eps1e-06__rank__N1_anchor_norm__std1,1e-06,rank,N1_anchor_norm,True,rank_anchor,test,1.131946490583555e-15,8.0,69,9.160244009938872e-15,4.714140584772471e-13,8.0,0.2239473380614072,65288.85728446,64718.943436042544,113685.69177493482,-569.9138484174546,-0.00872911354435828,48396.83449047482,-0.01177584968970691,False
california_housing,regression,controlled_mlp,0,eps1e-06__rank_plus_one__N1_anchor_norm__std1,1e-06,rank_plus_one,N1_anchor_norm,True,rank_anchor,validation,1.0673859700898825e-15,9.0,78,1.0109122917158298e-14,8.60380411892307e-13,8.0,0.19108176790177822,61317.246253487836,60294.31323922079,109670.020675679,-1022.9330142670442,-0.016682631343850635,48352.77442219116,-0.021155621916031694,False
california_housing,regression,controlled_mlp,0,eps1e-06__rank_plus_one__N1_anchor_norm__std1,1e-06,rank_plus_one,N1_anchor_norm,True,rank_anchor,test,1.0673859700898825e-15,9.0,78,1.0109122917158298e-14,8.60380411892307e-13,8.0,0.19108176790177822,65288.85728446,65376.8894680234,113685.69177493482,88.03218356340221,0.0013483492777312794,48396.83449047482,0.001818965733817326,False
california_housing,regression,controlled_mlp,0,eps1e-06__double_rank_capped_16__N1_anchor_norm__std1,1e-06,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,validation,8.49799800939089e-16,16.0,138,9.24832458931043e-15,3.4303104402858387e-13,8.0,0.12534760404378176,61317.246253487836,59634.339811372985,109670.020675679,-1682.9064421148505,-0.027445890755720685,48352.77442219116,-0.034804754478421254,False
california_housing,regression,controlled_mlp,0,eps1e-06__double_rank_capped_16__N1_anchor_norm__std1,1e-06,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,test,8.49799800939089e-16,16.0,138,9.24832458931043e-15,3.4303104402858387e-13,8.0,0.12534760404378176,65288.85728446,63706.91478974163,113685.69177493482,-1581.9424947183652,-0.024229900177696904,48396.83449047482,-0.032686900111818545,False
california_housing,regression,controlled_mlp,0,eps1e-06__fixed_16__N1_anchor_norm__std1,1e-06,fixed_16,N1_anchor_norm,True,rank_anchor,validation,8.310288330566965e-16,16.0,144,9.24832458931043e-15,3.4303104402858387e-13,8.0,0.16280941502191126,61317.246253487836,60010.64274014156,109670.020675679,-1306.6035133462792,-0.02130890725171725,48352.77442219116,-0.027022306971213276,False
california_housing,regression,controlled_mlp,0,eps1e-06__fixed_16__N1_anchor_norm__std1,1e-06,fixed_16,N1_anchor_norm,True,rank_anchor,test,8.310288330566965e-16,16.0,144,9.24832458931043e-15,3.4303104402858387e-13,8.0,0.16280941502191126,65288.85728446,64110.49459905955,113685.69177493482,-1178.362685400447,-0.018048450140065782,48396.83449047482,-0.024347928904985827,False
california_housing,regression,controlled_mlp,0,eps0.0001__rank__N1_anchor_norm__std1,0.0001,rank,N1_anchor_norm,True,rank_anchor,validation,1.131946490583555e-15,8.0,69,9.160244009938872e-15,4.714140584772471e-13,8.0,0.1973042048048228,61317.246253487836,58934.01123558403,109670.020675679,-2383.235017903804,-0.03886728715851686,48352.77442219116,-0.049288485436112535,False
california_housing,regression,controlled_mlp,0,eps0.0001__rank__N1_anchor_norm__std1,0.0001,rank,N1_anchor_norm,True,rank_anchor,test,1.131946490583555e-15,8.0,69,9.160244009938872e-15,4.714140584772471e-13,8.0,0.1973042048048228,65288.85728446,64718.943436042544,113685.69177493482,-569.9138484174546,-0.00872911354435828,48396.83449047482,-0.01177584968970691,False
california_housing,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,validation,1.0673859700898825e-15,9.0,78,1.0109122917158298e-14,8.60380411892307e-13,8.0,0.15431071585044265,61317.246253487836,60294.31323922079,109670.020675679,-1022.9330142670442,-0.016682631343850635,48352.77442219116,-0.021155621916031694,False
california_housing,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,test,1.0673859700898825e-15,9.0,78,1.0109122917158298e-14,8.60380411892307e-13,8.0,0.15431071585044265,65288.85728446,65376.8894680234,113685.69177493482,88.03218356340221,0.0013483492777312794,48396.83449047482,0.001818965733817326,False
california_housing,regression,controlled_mlp,0,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,validation,8.49799800939089e-16,16.0,138,9.24832458931043e-15,3.4303104402858387e-13,8.0,0.14346574898809195,61317.246253487836,59634.339811372985,109670.020675679,-1682.9064421148505,-0.027445890755720685,48352.77442219116,-0.034804754478421254,False
california_housing,regression,controlled_mlp,0,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,test,8.49799800939089e-16,16.0,138,9.24832458931043e-15,3.4303104402858387e-13,8.0,0.14346574898809195,65288.85728446,63706.91478974163,113685.69177493482,-1581.9424947183652,-0.024229900177696904,48396.83449047482,-0.032686900111818545,False
california_housing,regression,controlled_mlp,0,eps0.0001__fixed_16__N1_anchor_norm__std1,0.0001,fixed_16,N1_anchor_norm,True,rank_anchor,validation,8.310288330566965e-16,16.0,144,9.24832458931043e-15,3.4303104402858387e-13,8.0,0.15608938108198345,61317.246253487836,60010.64274014156,109670.020675679,-1306.6035133462792,-0.02130890725171725,48352.77442219116,-0.027022306971213276,False
california_housing,regression,controlled_mlp,0,eps0.0001__fixed_16__N1_anchor_norm__std1,0.0001,fixed_16,N1_anchor_norm,True,rank_anchor,test,8.310288330566965e-16,16.0,144,9.24832458931043e-15,3.4303104402858387e-13,8.0,0.15608938108198345,65288.85728446,64110.49459905955,113685.69177493482,-1178.362685400447,-0.018048450140065782,48396.83449047482,-0.024347928904985827,False
california_housing,regression,controlled_mlp,0,eps0.001__rank__N1_anchor_norm__std1,0.001,rank,N1_anchor_norm,True,rank_anchor,validation,1.1475356175781167e-15,8.0,67,9.160244009938872e-15,0.00017012941376540463,8.0,0.15533816115930676,61317.246253487836,59386.11306326767,109670.020675679,-1931.1331902201637,-0.03149412780601375,48352.77442219116,-0.03993841539181429,False
california_housing,regression,controlled_mlp,0,eps0.001__rank__N1_anchor_norm__std1,0.001,rank,N1_anchor_norm,True,rank_anchor,test,1.1475356175781167e-15,8.0,67,9.160244009938872e-15,0.00017012941376540463,8.0,0.15533816115930676,65288.85728446,65195.20298619743,113685.69177493482,-93.65429826256877,-0.0014344606745760934,48396.83449047482,-0.0019351327261083833,False
california_housing,regression,controlled_mlp,0,eps0.001__rank_plus_one__N1_anchor_norm__std1,0.001,rank_plus_one,N1_anchor_norm,True,rank_anchor,validation,1.0808798449282627e-15,9.0,76,1.0109122917158298e-14,4.714140584772471e-13,8.0,0.24101200909353793,61317.246253487836,59528.25061973099,109670.020675679,-1788.9956337568437,-0.029176059641704513,48352.77442219116,-0.036998820752998964,False
california_housing,regression,controlled_mlp,0,eps0.001__rank_plus_one__N1_anchor_norm__std1,0.001,rank_plus_one,N1_anchor_norm,True,rank_anchor,test,1.0808798449282627e-15,9.0,76,1.0109122917158298e-14,4.714140584772471e-13,8.0,0.24101200909353793,65288.85728446,65733.53289528911,113685.69177493482,444.6756108291156,0.006810895906658133,48396.83449047482,0.009188113551447958,False
california_housing,regression,controlled_mlp,0,eps0.001__double_rank_capped_16__N1_anchor_norm__std1,0.001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,validation,8.540061342672216e-16,16.0,134,9.24832458931043e-15,1.7376213396986248e-12,8.0,0.1223624658305198,61317.246253487836,60296.71127711429,109670.020675679,-1020.534976373543,-0.01664352264213909,48352.77442219116,-0.02110602728734374,False
california_housing,regression,controlled_mlp,0,eps0.001__double_rank_capped_16__N1_anchor_norm__std1,0.001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,test,8.540061342672216e-16,16.0,134,9.24832458931043e-15,1.7376213396986248e-12,8.0,0.1223624658305198,65288.85728446,64262.27242017058,113685.69177493482,-1026.5848642894198,-0.015723737663482843,48396.83449047482,-0.021211818398814204,False
california_housing,regression,controlled_mlp,0,eps0.001__fixed_16__N1_anchor_norm__std1,0.001,fixed_16,N1_anchor_norm,True,rank_anchor,validation,8.310288330566965e-16,16.0,144,9.24832458931043e-15,3.4303104402858387e-13,8.0,0.1847471441142261,61317.246253487836,60010.64274014156,109670.020675679,-1306.6035133462792,-0.02130890725171725,48352.77442219116,-0.027022306971213276,False
california_housing,regression,controlled_mlp,0,eps0.001__fixed_16__N1_anchor_norm__std1,0.001,fixed_16,N1_anchor_norm,True,rank_anchor,test,8.310288330566965e-16,16.0,144,9.24832458931043e-15,3.4303104402858387e-13,8.0,0.1847471441142261,65288.85728446,64110.49459905955,113685.69177493482,-1178.362685400447,-0.018048450140065782,48396.83449047482,-0.024347928904985827,False
california_housing,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,validation,3.801066855243247e-16,9.0,78,1.1404927489951048e-14,7.661116736147946e-13,8.0,0.3419155168812722,61317.246253487836,62232.94004363701,109670.020675679,915.6937901491765,0.014933707009014453,48352.77442219116,0.018937771432799632,False
california_housing,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N0_raw_inner_product__std0,0.0001,rank_plus_one,N0_raw_inner_product,False,normalization,test,3.801066855243247e-16,9.0,78,1.1404927489951048e-14,7.661116736147946e-13,8.0,0.3419155168812722,65288.85728446,65274.588934782485,113685.69177493482,-14.26834967751347,-0.0002185418809728442,48396.83449047482,-0.0002948198953037245,False
california_housing,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,validation,2.999976169654338e-16,9.0,78,1.0109122917158298e-14,8.60380411892307e-13,8.0,0.3138547840062529,61317.246253487836,62310.767743151584,109670.020675679,993.5214896637481,0.016202969806512386,48352.77442219116,0.020547352277841133,False
california_housing,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N1_anchor_norm__std0,0.0001,rank_plus_one,N1_anchor_norm,False,normalization,test,2.999976169654338e-16,9.0,78,1.0109122917158298e-14,8.60380411892307e-13,8.0,0.3138547840062529,65288.85728446,65652.18638769357,113685.69177493482,363.3291032335692,0.005564948114355319,48396.83449047482,0.007507290653587632,False
california_housing,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N2_cosine__std0,0.0001,rank_plus_one,N2_cosine,False,normalization,validation,2.858207222307985e-16,9.0,78,0.104298370447687,0.120829460679526,8.0,0.3808934888802469,61317.246253487836,60500.57001754941,109670.020675679,-816.6762359384229,-0.01331886680889504,48352.77442219116,-0.0168899560717578,False
california_housing,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N2_cosine__std0,0.0001,rank_plus_one,N2_cosine,False,normalization,test,2.858207222307985e-16,9.0,78,0.104298370447687,0.120829460679526,8.0,0.3808934888802469,65288.85728446,65869.98524371933,113685.69177493482,581.1279592593346,0.008900875025693767,48396.83449047482,0.012007561349362813,False
california_housing,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N3_block_rms__std0,0.0001,rank_plus_one,N3_block_rms,False,normalization,validation,3.4103717761555435e-16,9.0,78,1.1767291289190096e-14,4.4947318946105437e-13,8.0,0.3693693811073899,61317.246253487836,63089.500720571916,109670.020675679,1772.2544670840798,0.028903034225599634,48352.77442219116,0.03665259105112935,False
california_housing,regression,controlled_mlp,0,eps0.0001__rank_plus_one__N3_block_rms__std0,0.0001,rank_plus_one,N3_block_rms,False,normalization,test,3.4103717761555435e-16,9.0,78,1.1767291289190096e-14,4.4947318946105437e-13,8.0,0.3693693811073899,65288.85728446,65065.16721504322,113685.69177493482,-223.690069416778,-0.0034261599715579723,48396.83449047482,-0.004621997942051424,False
