dataset,config_id,relative_threshold,anchor_rule,normalization,standardize,screen,feature,kind,raw_block_dimension,empirical_rank,singular_values,relative_rank_threshold,anchor_count,anchor_indices,pivot_rank,anchor_gram_condition_number,anchor_gram_effective_condition_number,coordinate_dimension,reconstruction_error,global_rms_scale,standardized,constant_coordinates
eeg-eye-state,eps0.0001__rank__N1_anchor_norm__std1,0.0001,rank,N1_anchor_norm,True,rank_anchor,V10,continuous,8,8,"[36.3033950856744, 19.140499205196846, 10.781526408176836, 4.897019239430956, 2.1265400268637102, 1.4859829272000478, 1.0611719858483808, 0.2258846438317437]",0.0001,8,"[32, 18, 93, 278, 721, 17, 28, 752]",8,39760.566999365044,39760.56699935798,8,1.5026311346749615e-14,1.0,True,0.0
eeg-eye-state,eps0.0001__rank__N1_anchor_norm__std1,0.0001,rank,N1_anchor_norm,True,rank_anchor,V11,continuous,8,8,"[34.822217447972456, 19.098364729053866, 10.34864589465269, 5.4886105215333085, 1.6210376691411188, 1.4310865947522138, 1.0006859097585101, 0.2980315764979516]",0.0001,8,"[125, 313, 165, 389, 721, 96, 34, 355]",8,15145.233319378316,15145.233319392426,8,1.458493195677643e-14,1.0,True,0.0
eeg-eye-state,eps0.0001__rank__N1_anchor_norm__std1,0.0001,rank,N1_anchor_norm,True,rank_anchor,V12,continuous,8,8,"[32.55930054345064, 19.089237486624068, 11.13850337002844, 5.958507044098166, 2.3029601464271603, 1.0737198536867463, 1.0009084451490964, 0.4870942585331703]",0.0001,8,"[120, 6, 7, 389, 721, 8, 59, 24]",8,5780.982201540972,5780.982201539173,8,6.573180548763792e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__rank__N1_anchor_norm__std1,0.0001,rank,N1_anchor_norm,True,rank_anchor,V13,continuous,8,8,"[36.55704338165456, 18.474573870650257, 10.070350196667972, 4.678090075281594, 1.3457835732619992, 1.0008725562707048, 1.0001146465331325, 0.19495574145277333]",0.0001,8,"[216, 542, 13, 389, 114, 99, 68, 720]",8,37850.26271827687,37850.26271831759,8,3.8278989063393835e-14,1.0,True,0.0
eeg-eye-state,eps0.0001__rank__N1_anchor_norm__std1,0.0001,rank,N1_anchor_norm,True,rank_anchor,V14,continuous,8,8,"[30.569449368450837, 17.429125755519372, 10.496249786054141, 7.335177796908473, 3.054702555413326, 1.392414209136925, 1.0000005791232947, 0.6802560367962971]",0.0001,8,"[154, 191, 210, 13, 389, 50, 470, 817]",8,5696.237336839812,5696.237336837558,8,6.665343588176186e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,V1,continuous,8,8,"[30.49738773845803, 17.41727765296808, 9.156153372382962, 7.190993591822369, 3.237380970470454, 2.329492742767183, 1.0000004524490287, 0.7564550782844814]",0.0001,9,"[34, 271, 1, 12, 169, 67, 38, 956, 0]",8,1.2208841263833454e+17,1888.1528684451878,9,6.605462575904925e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,V2,continuous,8,8,"[31.97029661381492, 17.581263128522345, 11.333166200770963, 6.785197941937698, 3.0363492708747946, 1.4390404578940572, 1.1438028159640246, 0.5709328798636456]",0.0001,9,"[130, 146, 137, 12, 16, 42, 441, 196, 0]",8,2.175641398467724e+17,13789.618814563642,9,1.485976413487262e-14,1.0,True,0.0
eeg-eye-state,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,V3,continuous,8,8,"[38.71428283631977, 19.259579315565677, 10.146307692951252, 3.0437158300992406, 2.2913102405583756, 1.3973747712042741, 0.9495235066877937, 0.0957146677149866]",0.0001,9,"[23, 16, 721, 987, 104, 168, 61, 711, 0]",8,1.0859466308779682e+17,63936.75549222709,9,6.857308075576346e-14,1.0,True,0.0
eeg-eye-state,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,V4,continuous,8,8,"[31.856937604346445, 20.10680552363987, 12.392033123834983, 4.699689813172232, 1.8388943234432416, 1.7594403670580467, 1.2946745625661085, 0.46967475610170845]",0.0001,9,"[100, 33, 9, 16, 721, 2, 34, 57, 0]",8,4.7277821638888486e+17,2962.683445557192,9,6.885623851808513e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,V5,continuous,8,8,"[31.447844590889016, 19.958015487263136, 11.439296575188052, 5.9728436461622, 2.917317595664683, 2.3388140846425256, 1.0039660548740346, 0.5529975797862293]",0.0001,9,"[2, 12, 416, 721, 24, 111, 345, 146, 0]",8,4.567126039228552e+16,2656.8900186908663,9,5.940768698181697e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,V6,continuous,8,8,"[39.36356046078212, 17.874310520049416, 10.427109547041596, 4.16638163357004, 2.138378738112745, 1.4142135624206145, 0.9960681597337024, 0.09080944172983427]",0.0001,9,"[62, 64, 73, 721, 6, 67, 19, 326, 0]",8,2.4033962448419026e+18,218077.64642151573,9,3.15189721369692e-14,1.0,True,0.0
eeg-eye-state,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,V7,continuous,8,8,"[28.650062962673516, 18.99286508609882, 12.019673472373604, 7.24085258481562, 3.3494568155022177, 1.7435307346014135, 1.0635915606152604, 0.9656271304498536]",0.0001,9,"[141, 160, 10, 721, 252, 210, 167, 128, 0]",8,4.449465067243394e+16,3346.6850949751115,9,5.9732631446031475e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,V8,continuous,8,8,"[33.93983689867996, 19.446074582281465, 11.566571428016251, 5.514178759863108, 2.785895774446247, 1.8875432344934815, 1.0091669460013424, 0.3449141239291649]",0.0001,9,"[75, 314, 92, 721, 219, 36, 80, 111, 0]",8,9.739050560045214e+16,18923.4166514963,9,5.4232761913491034e-14,1.0,True,0.0
eeg-eye-state,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,V9,continuous,8,8,"[35.998786995616754, 19.39512953368541, 11.029610758838865, 5.030255149134236, 1.4726558289876812, 1.2070206483424575, 1.0008165236497968, 0.23666576374575687]",0.0001,9,"[80, 50, 144, 608, 721, 53, 241, 47, 0]",8,5.4379397842458936e+16,14997.692185675289,9,1.5065373804625838e-14,1.0,True,0.0
eeg-eye-state,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,V10,continuous,8,8,"[36.3033950856744, 19.140499205196846, 10.781526408176836, 4.897019239430956, 2.1265400268637102, 1.4859829272000478, 1.0611719858483808, 0.2258846438317437]",0.0001,9,"[32, 18, 93, 278, 721, 17, 28, 752, 0]",8,1.6972101474447924e+16,42069.015886101464,9,2.981876954256279e-14,1.0,True,0.0
eeg-eye-state,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,V11,continuous,8,8,"[34.822217447972456, 19.098364729053866, 10.34864589465269, 5.4886105215333085, 1.6210376691411188, 1.4310865947522138, 1.0006859097585101, 0.2980315764979516]",0.0001,9,"[125, 313, 165, 389, 721, 96, 34, 355, 0]",8,1.0493677642626851e+17,20503.561161768917,9,8.932207500411291e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,V12,continuous,8,8,"[32.55930054345064, 19.089237486624068, 11.13850337002844, 5.958507044098166, 2.3029601464271603, 1.0737198536867463, 1.0009084451490964, 0.4870942585331703]",0.0001,9,"[120, 6, 7, 389, 721, 8, 59, 24, 0]",8,2.2755923684353664e+16,7333.03970390184,9,9.688191625729222e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,V13,continuous,8,8,"[36.55704338165456, 18.474573870650257, 10.070350196667972, 4.678090075281594, 1.3457835732619992, 1.0008725562707048, 1.0001146465331325, 0.19495574145277333]",0.0001,9,"[216, 542, 13, 389, 114, 99, 68, 720, 0]",8,1.8037497982377136e+17,35489.793518422,9,2.1088948637094488e-14,1.0,True,0.0
eeg-eye-state,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,V14,continuous,8,8,"[30.569449368450837, 17.429125755519372, 10.496249786054141, 7.335177796908473, 3.054702555413326, 1.392414209136925, 1.0000005791232947, 0.6802560367962971]",0.0001,9,"[154, 191, 210, 13, 389, 50, 470, 817, 0]",8,4.1729015038685e+16,2063.5152486304964,9,8.748792279699774e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,V1,continuous,8,8,"[30.49738773845803, 17.41727765296808, 9.156153372382962, 7.190993591822369, 3.237380970470454, 2.329492742767183, 1.0000004524490287, 0.7564550782844814]",0.0001,16,"[34, 271, 1, 12, 169, 67, 38, 956, 0, 2, 3, 4, 5, 6, 7, 8]",8,2.6311804125424087e+18,2516.85385779423,16,3.814269743952279e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,V2,continuous,8,8,"[31.97029661381492, 17.581263128522345, 11.333166200770963, 6.785197941937698, 3.0363492708747946, 1.4390404578940572, 1.1438028159640246, 0.5709328798636456]",0.0001,16,"[130, 146, 137, 12, 16, 42, 441, 196, 0, 1, 2, 3, 4, 5, 6, 7]",8,1.5609957417811725e+17,5602.288720879999,16,7.036552634971063e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,V3,continuous,8,8,"[38.71428283631977, 19.259579315565677, 10.146307692951252, 3.0437158300992406, 2.2913102405583756, 1.3973747712042741, 0.9495235066877937, 0.0957146677149866]",0.0001,16,"[23, 16, 721, 987, 104, 168, 61, 711, 0, 1, 2, 3, 4, 5, 6, 7]",8,5.73929298367599e+17,90315.37043511083,16,2.85724346727716e-14,1.0,True,0.0
eeg-eye-state,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,V4,continuous,8,8,"[31.856937604346445, 20.10680552363987, 12.392033123834983, 4.699689813172232, 1.8388943234432416, 1.7594403670580467, 1.2946745625661085, 0.46967475610170845]",0.0001,16,"[100, 33, 9, 16, 721, 2, 34, 57, 0, 1, 3, 4, 5, 6, 7, 8]",8,4.7459426642639085e+17,4346.751867129078,16,7.79450419300363e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,V5,continuous,8,8,"[31.447844590889016, 19.958015487263136, 11.439296575188052, 5.9728436461622, 2.917317595664683, 2.3388140846425256, 1.0039660548740346, 0.5529975797862293]",0.0001,16,"[2, 12, 416, 721, 24, 111, 345, 146, 0, 1, 3, 4, 5, 6, 7, 8]",8,2.448621838166184e+17,4669.850740270232,16,3.85635956860718e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,V6,continuous,8,8,"[39.36356046078212, 17.874310520049416, 10.427109547041596, 4.16638163357004, 2.138378738112745, 1.4142135624206145, 0.9960681597337024, 0.09080944172983427]",0.0001,16,"[62, 64, 73, 721, 6, 67, 19, 326, 0, 1, 2, 3, 4, 5, 7, 8]",8,8.999050250575711e+19,70148.66715615393,16,2.3515120038981608e-14,1.0,True,0.0
eeg-eye-state,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,V7,continuous,8,8,"[28.650062962673516, 18.99286508609882, 12.019673472373604, 7.24085258481562, 3.3494568155022177, 1.7435307346014135, 1.0635915606152604, 0.9656271304498536]",0.0001,16,"[141, 160, 10, 721, 252, 210, 167, 128, 0, 1, 2, 3, 4, 5, 6, 7]",8,2.567682548211828e+33,1859.558971472973,16,5.854463710252726e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,V8,continuous,8,8,"[33.93983689867996, 19.446074582281465, 11.566571428016251, 5.514178759863108, 2.785895774446247, 1.8875432344934815, 1.0091669460013424, 0.3449141239291649]",0.0001,16,"[75, 314, 92, 721, 219, 36, 80, 111, 0, 1, 2, 3, 4, 5, 6, 7]",8,9.53645043923673e+17,13601.060959188611,16,1.2711941621609332e-14,1.0,True,0.0
eeg-eye-state,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,V9,continuous,8,8,"[35.998786995616754, 19.39512953368541, 11.029610758838865, 5.030255149134236, 1.4726558289876812, 1.2070206483424575, 1.0008165236497968, 0.23666576374575687]",0.0001,16,"[80, 50, 144, 608, 721, 53, 241, 47, 0, 1, 2, 3, 4, 5, 6, 7]",8,6.679449827807762e+17,18049.986613013356,16,6.572955840471197e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,V10,continuous,8,8,"[36.3033950856744, 19.140499205196846, 10.781526408176836, 4.897019239430956, 2.1265400268637102, 1.4859829272000478, 1.0611719858483808, 0.2258846438317437]",0.0001,16,"[32, 18, 93, 278, 721, 17, 28, 752, 0, 1, 2, 3, 4, 5, 6, 7]",8,1.90049019955007e+18,45787.4252199009,16,9.93445508311311e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,V11,continuous,8,8,"[34.822217447972456, 19.098364729053866, 10.34864589465269, 5.4886105215333085, 1.6210376691411188, 1.4310865947522138, 1.0006859097585101, 0.2980315764979516]",0.0001,16,"[125, 313, 165, 389, 721, 96, 34, 355, 0, 1, 2, 3, 4, 5, 6, 7]",8,5.196105274284537e+18,17959.556599704967,16,9.426492810047913e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,V12,continuous,8,8,"[32.55930054345064, 19.089237486624068, 11.13850337002844, 5.958507044098166, 2.3029601464271603, 1.0737198536867463, 1.0009084451490964, 0.4870942585331703]",0.0001,16,"[120, 6, 7, 389, 721, 8, 59, 24, 0, 1, 2, 3, 4, 5, 9, 10]",8,1.2335734414160837e+30,4753.737534535121,16,5.199969909428616e-15,1.0,True,0.0
eeg-eye-state,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,V13,continuous,8,8,"[36.55704338165456, 18.474573870650257, 10.070350196667972, 4.678090075281594, 1.3457835732619992, 1.0008725562707048, 1.0001146465331325, 0.19495574145277333]",0.0001,16,"[216, 542, 13, 389, 114, 99, 68, 720, 0, 1, 2, 3, 4, 5, 6, 7]",8,6.118786357075574e+17,45066.57262673316,16,1.7145558007676228e-14,1.0,True,0.0
eeg-eye-state,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,V14,continuous,8,8,"[30.569449368450837, 17.429125755519372, 10.496249786054141, 7.335177796908473, 3.054702555413326, 1.392414209136925, 1.0000005791232947, 0.6802560367962971]",0.0001,16,"[154, 191, 210, 13, 389, 50, 470, 817, 0, 1, 2, 3, 4, 5, 6, 7]",8,6.321601179338065e+20,2161.943171110104,16,3.8675644273468005e-15,1.0,True,0.0
