dataset,problem_type,model,seed,embedding,k,split,condition,rotation_member,original_task,rotated_task,task_effect,disagreement,fit_seconds,interface_location
california_housing,regression,resnet_tabular,1,RBF,8,validation,rotated,3,60734.29844135212,60349.54280194389,-384.7556394082276,0.21276686437769682,0.5465658600442111,embedding_to_backbone_boundary
california_housing,regression,resnet_tabular,1,RBF,8,validation,rotated,4,60734.29844135212,59550.16596397379,-1184.1324773783272,0.20962593427690046,0.4164265098515898,embedding_to_backbone_boundary
california_housing,regression,resnet_tabular,1,RBF,8,validation,rotated,5,60734.29844135212,59937.796956465674,-796.5014848864448,0.20783646634462338,0.33567220787517726,embedding_to_backbone_boundary
california_housing,regression,resnet_tabular,1,RBF,8,validation,rotated,6,60734.29844135212,63868.90524725959,3134.606805907468,0.23135995890058372,0.46807774994522333,embedding_to_backbone_boundary
california_housing,regression,resnet_tabular,1,RBF,8,validation,rotated,7,60734.29844135212,60675.14800336724,-59.1504379848775,0.2725136770786039,0.4669773099012673,embedding_to_backbone_boundary
california_housing,regression,resnet_tabular,1,RBF,8,test,original,-1,64043.52235558815,64043.52235558815,0.0,0.0,0.4314840310253203,embedding_to_backbone_boundary
california_housing,regression,resnet_tabular,1,RBF,8,test,rotated,0,64043.52235558815,65168.1967762692,1124.6744206810472,0.195910205550057,0.4414233460556716,embedding_to_backbone_boundary
california_housing,regression,resnet_tabular,1,RBF,8,test,rotated,1,64043.52235558815,67951.97900394554,3908.456648357387,0.22056977399082683,0.34009479405358434,embedding_to_backbone_boundary
california_housing,regression,resnet_tabular,1,RBF,8,test,rotated,2,64043.52235558815,69367.59814049338,5324.075784905232,0.24404632128475778,0.38299312395974994,embedding_to_backbone_boundary
california_housing,regression,resnet_tabular,1,RBF,8,test,rotated,3,64043.52235558815,70120.42556534836,6076.903209760203,0.22189753678139792,0.5465658600442111,embedding_to_backbone_boundary
california_housing,regression,resnet_tabular,1,RBF,8,test,rotated,4,64043.52235558815,66762.77639161893,2719.2540360307758,0.22084929768525582,0.4164265098515898,embedding_to_backbone_boundary
california_housing,regression,resnet_tabular,1,RBF,8,test,rotated,5,64043.52235558815,66419.39734997324,2375.8749943850853,0.22255751985913724,0.33567220787517726,embedding_to_backbone_boundary
california_housing,regression,resnet_tabular,1,RBF,8,test,rotated,6,64043.52235558815,66467.77950156345,2424.2571459752944,0.23044024445820047,0.46807774994522333,embedding_to_backbone_boundary
california_housing,regression,resnet_tabular,1,RBF,8,test,rotated,7,64043.52235558815,67211.11538038212,3167.5930247939687,0.24267700626182476,0.4669773099012673,embedding_to_backbone_boundary
phoneme,classification,resnet_tabular,0,PLE,8,validation,original,-1,0.25947707546930904,0.25947707546930904,0.0,0.0,0.3631979809142649,embedding_to_backbone_boundary
phoneme,classification,resnet_tabular,0,PLE,8,validation,rotated,0,0.25947707546930904,0.26684829509115343,0.007371219621844394,0.11072930916622728,0.42687232699245214,embedding_to_backbone_boundary
phoneme,classification,resnet_tabular,0,PLE,8,validation,rotated,1,0.25947707546930904,0.2681981195704482,0.008721044101139164,0.12357433577815975,0.3867602269165218,embedding_to_backbone_boundary
phoneme,classification,resnet_tabular,0,PLE,8,validation,rotated,2,0.25947707546930904,0.2961077722745847,0.03663069680527564,0.12491738079701599,0.2849801848642528,embedding_to_backbone_boundary
