dataset,model,seed,anchor_rule,normalization,relative_threshold,standardize,feature,kind,raw_block_dimension,empirical_rank,singular_values,relative_rank_threshold,anchor_count,anchor_indices,pivot_rank,anchor_gram_condition_number,anchor_gram_effective_condition_number,coordinate_dimension,reconstruction_error,global_rms_scale,standardized,constant_coordinates
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,F12attr,continuous,8,8,"[30.055792619984672, 21.34936280882872, 11.01277872413172, 7.563191029847404, 6.941028894375024, 3.5470459615348657, 1.92624582008279, 0.617012211603783]",0.0001,8,"[256, 8, 403, 596, 235, 622, 5, 150]",8,1219.5545799993358,1219.5545799992983,8,1.3740231823913276e-14,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,A13attr,continuous,8,8,"[32.16191331014182, 22.102177863954534, 13.175693797023452, 6.765199187672441, 4.349845570087088, 3.3766292592783147, 1.6689983890021218, 0.4675904869285143]",0.0001,8,"[22, 88, 785, 7, 161, 5, 36, 26]",8,6916.062760101167,6916.0627600969865,8,3.0480008072034775e-14,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,B14attr,continuous,8,8,"[29.19722086072567, 19.281867392153668, 12.93296706951528, 7.18103604765371, 3.138360244697751, 1.8476470501410496, 1.8463343022944139, 0.827680107084139]",0.0001,8,"[14, 16, 96, 167, 786, 50, 60, 65]",8,644.333099553376,644.3330995534186,8,3.832155669845609e-15,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,C15attr,continuous,8,8,"[33.67189617087665, 18.908336639696596, 13.261239086944746, 7.73106062329716, 5.326322273212117, 3.884627284677917, 1.851783192912635, 0.2823923729719941]",0.0001,8,"[6, 52, 1, 238, 596, 47, 14, 145]",8,7807.271798252923,7807.271798251955,8,3.8414934404459455e-14,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,D16attr,continuous,8,8,"[30.33349198883158, 20.903528327006473, 10.987666540555525, 7.752946894783443, 7.161025981731852, 3.721627778948339, 2.0299380093936543, 0.597715542324046]",0.0001,8,"[3, 8, 969, 596, 297, 248, 15, 10]",8,2264.697928637671,2264.697928638002,8,1.4222092174674656e-14,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,E17attr,continuous,8,8,"[32.704917292609245, 21.223077436947932, 12.774476059810858, 6.299208703047082, 3.624371889242787, 2.964111657676794, 1.8720251422888838, 0.41443430001939674]",0.0001,8,"[3, 121, 666, 167, 64, 8, 10, 28]",8,2728.6921954311615,2728.6921954314867,8,6.044522821666191e-15,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,F18attr,continuous,8,8,"[32.827600078242675, 19.832814348676855, 11.889036702277913, 6.084967199463347, 2.356612972040532, 2.092400945149432, 1.3904549219185383, 0.3946481921231481]",0.0001,8,"[45, 24, 167, 786, 93, 131, 60, 80]",8,3357.922806102586,3357.9228061030835,8,1.3497196046876047e-14,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,A19attr,continuous,8,8,"[36.185640551136196, 19.709674070284596, 13.058322553728644, 7.645347771673865, 5.086112860392903, 3.273784150210327, 1.1171282195562349, 0.1332730693260575]",0.0001,8,"[10, 45, 782, 119, 1, 16, 6, 3]",8,51379.648224482415,51379.64822445073,8,3.610216242164416e-14,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,B20attr,continuous,8,8,"[33.07115027797644, 21.90574052644482, 10.876939688421318, 8.004280239286537, 6.796297802437743, 3.659589537762868, 1.0110447662582547, 0.22503812037047163]",0.0001,8,"[4, 24, 128, 56, 615, 15, 10, 41]",8,6453.204062800072,6453.204062801108,8,1.9622313503014663e-14,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,C21attr,continuous,8,8,"[32.75518417846073, 21.328524246178546, 12.862796812450167, 6.1353233766546325, 3.7960468501126714, 2.7396669576091224, 1.8658845910415385, 0.4435954584674545]",0.0001,8,"[55, 188, 28, 785, 2, 460, 66, 7]",8,5841.550377857915,5841.550377854914,8,2.434766162122517e-14,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,D22attr,continuous,8,8,"[28.963770754455126, 19.40959966462885, 13.193947176210882, 7.0516813186368115, 3.1857147975860483, 2.7777057350319954, 2.1970824442609693, 0.8651400925556708]",0.0001,8,"[18, 12, 0, 882, 785, 86, 112, 159]",8,829.7464032726826,829.7464032726901,8,5.421714442702456e-15,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,E23attr,continuous,8,8,"[33.75540990193111, 18.776494821136477, 12.619116410247411, 7.469055234356111, 5.124704780518288, 4.007076363835523, 1.909873955346878, 0.3040565257386657]",0.0001,8,"[10, 43, 37, 119, 137, 38, 8, 34]",8,7686.715633332249,7686.715633330955,8,9.599138862171925e-15,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,F24attr,continuous,8,8,"[32.45214024680579, 22.237144613524286, 10.526004364520553, 7.769611532923459, 6.184503822854232, 3.301368386143121, 1.132907071493694, 0.3204463917950769]",0.0001,8,"[16, 29, 596, 36, 615, 4, 240, 152]",8,3829.8853236229493,3829.885323623108,8,1.340601050171746e-14,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,A25attr,continuous,8,8,"[30.954028293498368, 21.37312399727748, 13.038655709445703, 6.31254032130991, 3.892071605486279, 2.6380006454957243, 2.0881821547476207, 0.6235007589502355]",0.0001,8,"[3, 24, 666, 82, 8, 1, 58, 9]",8,5725.0847924942245,5725.0847924956,8,1.0176570944705001e-14,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,B26attr,continuous,8,8,"[28.83027492800028, 19.55105726214268, 12.773219680189936, 7.2036501383033285, 3.039035973936569, 1.4382685789944265, 1.2846530828244453, 0.8960363559900106]",0.0001,8,"[22, 63, 167, 786, 46, 12, 18, 143]",8,2102.0275686996874,2102.0275686996874,8,1.384211941347827e-14,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,C27attr,continuous,8,8,"[33.75821062504456, 18.904346035225448, 13.73939301898651, 7.854828308677665, 5.128395966680559, 3.797739760334339, 1.82734891795069, 0.28464585755046856]",0.0001,8,"[10, 39, 82, 420, 9, 15, 31, 125]",8,7607.66378282857,7607.663782827486,8,1.1450632465502937e-14,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,D28attr,continuous,8,8,"[32.42933946044291, 22.099688337184958, 10.577705756257421, 7.628601587158048, 5.971457066095329, 2.991216680547387, 1.1795437500198553, 0.3444256706282847]",0.0001,8,"[142, 19, 596, 969, 36, 40, 17, 238]",8,3315.087766362872,3315.08776636337,8,1.2731599554807828e-14,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,E29attr,continuous,8,8,"[29.432553050424943, 21.24121741866738, 13.201362150500723, 6.91809015137936, 3.629396985318621, 3.0449917920961727, 2.4061226695602342, 0.8354663194641198]",0.0001,8,"[129, 16, 82, 786, 20, 160, 43, 4]",8,3821.372810312485,3821.3728103125077,8,1.2141643407952516e-14,1.0,True,0
satimage,tabm_d,1,rank,N1_anchor_norm,0.0001,True,F30attr,continuous,8,8,"[28.806188717405952, 19.34044226797311, 13.15771190691757, 7.123557623556819, 3.0465548406163077, 2.2718458940099993, 2.1474802669186066, 0.9064375392743346]",0.0001,8,"[3, 29, 332, 786, 158, 106, 288, 191]",8,828.971837522038,828.9718375219732,8,9.022372537558088e-15,1.0,True,0
space-ga,tabm_d,0,rank,N1_anchor_norm,0.0001,True,POP,continuous,8,8,"[32.76157091924422, 18.330444751458042, 11.505419384494354, 6.368334237089181, 2.4153224781612352, 1.690529120317654, 1.0000205731853233, 0.45102999354235107]",0.0001,8,"[973, 661, 848, 871, 422, 518, 300, 234]",8,7027.175231754829,7027.175231755373,8,1.2316270485308823e-14,1.0,True,0
space-ga,tabm_d,0,rank,N1_anchor_norm,0.0001,True,EDUCATION,continuous,8,8,"[31.297016406146632, 18.256799892410616, 11.583356702114767, 7.06911826291586, 2.9143004520090825, 1.8178578326703376, 1.0000067705358837, 0.6552415340306115]",0.0001,8,"[362, 703, 848, 871, 809, 28, 987, 95]",8,2091.778603442287,2091.778603442411,8,4.403623767537638e-15,1.0,True,0
space-ga,tabm_d,0,rank,N1_anchor_norm,0.0001,True,HOUSES,continuous,8,8,"[30.58986218767057, 18.205093662445414, 11.797829781657128, 6.907835427559222, 2.994068315787684, 1.65786589055431, 1.0000001015635718, 0.708378084688662]",0.0001,8,"[517, 642, 860, 848, 871, 206, 434, 614]",8,4509.982523794627,4509.98252379386,8,8.47879724047786e-15,1.0,True,0
space-ga,tabm_d,0,rank,N1_anchor_norm,0.0001,True,INCOME,continuous,8,8,"[30.368525726596403, 18.34067247668861, 11.582173317127616, 7.201731332365951, 3.1018608654198374, 1.3762610361705088, 1.1893302244722124, 0.7881191646579718]",0.0001,8,"[611, 787, 848, 871, 139, 716, 394, 279]",8,1483.514140007121,1483.514140006951,8,2.984587773201437e-15,1.0,True,0
space-ga,tabm_d,0,rank,N1_anchor_norm,0.0001,True,XCOORD,continuous,8,8,"[28.091929367369055, 19.991541670327585, 12.058134457656088, 7.0281352085879805, 4.981755125158386, 3.8276208715974103, 3.0276612100694593, 1.0240423124080533]",0.0001,8,"[322, 848, 373, 711, 824, 919, 999, 414]",8,2735.4713949436646,2735.4713949428565,8,9.826388426984793e-15,1.0,True,0
space-ga,tabm_d,0,rank,N1_anchor_norm,0.0001,True,YCOORD,continuous,8,8,"[31.801459461295742, 19.873944139720027, 12.981093508403708, 7.630684499427189, 5.231315128174109, 3.2159577336613685, 2.2633180568396702, 0.5046949724330119]",0.0001,8,"[518, 245, 143, 102, 643, 214, 822, 391]",8,7066.551598012362,7066.551598013695,8,8.591778578443536e-15,1.0,True,0
space-ga,tabm_d,1,rank,N1_anchor_norm,0.0001,True,POP,continuous,8,8,"[32.76157091924422, 18.330444751458042, 11.505419384494354, 6.368334237089181, 2.4153224781612352, 1.690529120317654, 1.0000205731853233, 0.45102999354235107]",0.0001,8,"[973, 661, 848, 871, 422, 518, 300, 234]",8,7027.175231754829,7027.175231755373,8,1.2316270485308823e-14,1.0,True,0
space-ga,tabm_d,1,rank,N1_anchor_norm,0.0001,True,EDUCATION,continuous,8,8,"[31.297016406146632, 18.256799892410616, 11.583356702114767, 7.06911826291586, 2.9143004520090825, 1.8178578326703376, 1.0000067705358837, 0.6552415340306115]",0.0001,8,"[362, 703, 848, 871, 809, 28, 987, 95]",8,2091.778603442287,2091.778603442411,8,4.403623767537638e-15,1.0,True,0
space-ga,tabm_d,1,rank,N1_anchor_norm,0.0001,True,HOUSES,continuous,8,8,"[30.58986218767057, 18.205093662445414, 11.797829781657128, 6.907835427559222, 2.994068315787684, 1.65786589055431, 1.0000001015635718, 0.708378084688662]",0.0001,8,"[517, 642, 860, 848, 871, 206, 434, 614]",8,4509.982523794627,4509.98252379386,8,8.47879724047786e-15,1.0,True,0
space-ga,tabm_d,1,rank,N1_anchor_norm,0.0001,True,INCOME,continuous,8,8,"[30.368525726596403, 18.34067247668861, 11.582173317127616, 7.201731332365951, 3.1018608654198374, 1.3762610361705088, 1.1893302244722124, 0.7881191646579718]",0.0001,8,"[611, 787, 848, 871, 139, 716, 394, 279]",8,1483.514140007121,1483.514140006951,8,2.984587773201437e-15,1.0,True,0
space-ga,tabm_d,1,rank,N1_anchor_norm,0.0001,True,XCOORD,continuous,8,8,"[28.091929367369055, 19.991541670327585, 12.058134457656088, 7.0281352085879805, 4.981755125158386, 3.8276208715974103, 3.0276612100694593, 1.0240423124080533]",0.0001,8,"[322, 848, 373, 711, 824, 919, 999, 414]",8,2735.4713949436646,2735.4713949428565,8,9.826388426984793e-15,1.0,True,0
space-ga,tabm_d,1,rank,N1_anchor_norm,0.0001,True,YCOORD,continuous,8,8,"[31.801459461295742, 19.873944139720027, 12.981093508403708, 7.630684499427189, 5.231315128174109, 3.2159577336613685, 2.2633180568396702, 0.5046949724330119]",0.0001,8,"[518, 245, 143, 102, 643, 214, 822, 391]",8,7066.551598012362,7066.551598013695,8,8.591778578443536e-15,1.0,True,0
california_housing,tabm_d,0,rank,N1_anchor_norm,0.0001,True,longitude,continuous,8,8,"[40.20914335304873, 26.527052164003166, 8.498011579328686, 3.81285932565703, 2.4933007034675696, 1.228233008456866, 0.4612726971249936, 0.02085651516964837]",0.0001,8,"[277, 875, 684, 136, 115, 771, 174, 140]",8,821048.042537297,821048.0425602809,8,1.1898975763706248e-13,1.0,True,0
california_housing,tabm_d,0,rank,N1_anchor_norm,0.0001,True,latitude,continuous,8,8,"[40.16414211973951, 26.839863130663794, 7.757431573101077, 5.41188123174805, 4.147478918604366, 0.985732820005258, 0.31303463805567844, 0.006938271823737764]",0.0001,8,"[402, 829, 930, 172, 732, 176, 859, 768]",8,23749197.48364919,23749197.4975995,8,4.714140584772471e-13,1.0,True,0
california_housing,tabm_d,0,rank,N1_anchor_norm,0.0001,True,housing_median_age,continuous,8,8,"[30.584862465417228, 20.69420464106208, 13.32370806844618, 9.08979114282277, 6.509036772752625, 4.794554413419104, 2.074748514859218, 0.48757749181502125]",0.0001,8,"[7, 55, 224, 479, 8, 73, 66, 48]",8,2507.7903151005726,2507.7903151004753,8,9.160244009938872e-15,1.0,True,0
california_housing,tabm_d,0,rank,N1_anchor_norm,0.0001,True,total_rooms,continuous,8,8,"[33.25096072936594, 18.365747603004777, 11.157971600127945, 7.752694258482534, 4.922307603269086, 1.9356548302428978, 1.00000000179046, 0.32803476570653345]",0.0001,8,"[26, 578, 293, 467, 588, 369, 1015, 970]",8,13215.877575624321,13215.877575623235,8,1.209390625247481e-14,1.0,True,0
california_housing,tabm_d,0,rank,N1_anchor_norm,0.0001,True,total_bedrooms,continuous,8,8,"[33.69340796409609, 18.32060038284024, 10.911749541946538, 7.264277652930114, 4.886713590899345, 1.7725152606766366, 1.0000000000006957, 0.32821339534957494]",0.0001,8,"[775, 602, 302, 467, 530, 393, 314, 430]",8,14048.711482371378,14048.711482374001,8,6.982188171929804e-15,1.0,True,0
california_housing,tabm_d,0,rank,N1_anchor_norm,0.0001,True,population,continuous,8,8,"[32.17396769944348, 19.0860617250998, 10.965337119801791, 7.422076116147271, 5.048419484116209, 2.055381289482283, 1.4130053384165442, 0.4291271741979889]",0.0001,8,"[567, 773, 149, 460, 867, 242, 481, 789]",8,9776.215554594592,9776.215554594708,8,8.897202071381381e-15,1.0,True,0
california_housing,tabm_d,0,rank,N1_anchor_norm,0.0001,True,households,continuous,8,8,"[32.63607858178276, 17.98592114463217, 10.832160549703062, 7.709080463092508, 5.225635179048785, 2.1571806783546106, 1.0, 0.42443174846245807]",0.0001,8,"[260, 408, 293, 467, 482, 379, 438, 934]",8,10486.02525348792,10486.025253485232,8,1.1436759308332598e-14,1.0,True,0
california_housing,tabm_d,0,rank,N1_anchor_norm,0.0001,True,median_income,continuous,8,8,"[31.89089948614321, 18.288655192598632, 11.287041197574984, 7.41698525968878, 4.463645159115156, 2.488953651614958, 1.6450427700691048, 0.5086617348173328]",0.0001,8,"[571, 611, 343, 280, 891, 102, 189, 64]",8,5101.273040844516,5101.273040845781,8,6.870638545860596e-15,1.0,True,0
california_housing,tabm_d,0,rank,N1_anchor_norm,0.0001,True,ocean_proximity,categorical,5,5,"[20.760539492026695, 17.72004514666935, 12.36931687685298, 11.180339887498947, 1.0]",0.0001,5,"[0, 57, 61, 134, 419]",5,1.0,1.0,5,1.2013257538088588e-15,1.0,True,0
california_housing,tabm_d,1,rank,N1_anchor_norm,0.0001,True,longitude,continuous,8,8,"[40.20914335304873, 26.527052164003166, 8.498011579328686, 3.81285932565703, 2.4933007034675696, 1.228233008456866, 0.4612726971249936, 0.02085651516964837]",0.0001,8,"[277, 875, 684, 136, 115, 771, 174, 140]",8,821048.042537297,821048.0425602809,8,1.1898975763706248e-13,1.0,True,0
california_housing,tabm_d,1,rank,N1_anchor_norm,0.0001,True,latitude,continuous,8,8,"[40.16414211973951, 26.839863130663794, 7.757431573101077, 5.41188123174805, 4.147478918604366, 0.985732820005258, 0.31303463805567844, 0.006938271823737764]",0.0001,8,"[402, 829, 930, 172, 732, 176, 859, 768]",8,23749197.48364919,23749197.4975995,8,4.714140584772471e-13,1.0,True,0
california_housing,tabm_d,1,rank,N1_anchor_norm,0.0001,True,housing_median_age,continuous,8,8,"[30.584862465417228, 20.69420464106208, 13.32370806844618, 9.08979114282277, 6.509036772752625, 4.794554413419104, 2.074748514859218, 0.48757749181502125]",0.0001,8,"[7, 55, 224, 479, 8, 73, 66, 48]",8,2507.7903151005726,2507.7903151004753,8,9.160244009938872e-15,1.0,True,0
california_housing,tabm_d,1,rank,N1_anchor_norm,0.0001,True,total_rooms,continuous,8,8,"[33.25096072936594, 18.365747603004777, 11.157971600127945, 7.752694258482534, 4.922307603269086, 1.9356548302428978, 1.00000000179046, 0.32803476570653345]",0.0001,8,"[26, 578, 293, 467, 588, 369, 1015, 970]",8,13215.877575624321,13215.877575623235,8,1.209390625247481e-14,1.0,True,0
california_housing,tabm_d,1,rank,N1_anchor_norm,0.0001,True,total_bedrooms,continuous,8,8,"[33.69340796409609, 18.32060038284024, 10.911749541946538, 7.264277652930114, 4.886713590899345, 1.7725152606766366, 1.0000000000006957, 0.32821339534957494]",0.0001,8,"[775, 602, 302, 467, 530, 393, 314, 430]",8,14048.711482371378,14048.711482374001,8,6.982188171929804e-15,1.0,True,0
california_housing,tabm_d,1,rank,N1_anchor_norm,0.0001,True,population,continuous,8,8,"[32.17396769944348, 19.0860617250998, 10.965337119801791, 7.422076116147271, 5.048419484116209, 2.055381289482283, 1.4130053384165442, 0.4291271741979889]",0.0001,8,"[567, 773, 149, 460, 867, 242, 481, 789]",8,9776.215554594592,9776.215554594708,8,8.897202071381381e-15,1.0,True,0
california_housing,tabm_d,1,rank,N1_anchor_norm,0.0001,True,households,continuous,8,8,"[32.63607858178276, 17.98592114463217, 10.832160549703062, 7.709080463092508, 5.225635179048785, 2.1571806783546106, 1.0, 0.42443174846245807]",0.0001,8,"[260, 408, 293, 467, 482, 379, 438, 934]",8,10486.02525348792,10486.025253485232,8,1.1436759308332598e-14,1.0,True,0
california_housing,tabm_d,1,rank,N1_anchor_norm,0.0001,True,median_income,continuous,8,8,"[31.89089948614321, 18.288655192598632, 11.287041197574984, 7.41698525968878, 4.463645159115156, 2.488953651614958, 1.6450427700691048, 0.5086617348173328]",0.0001,8,"[571, 611, 343, 280, 891, 102, 189, 64]",8,5101.273040844516,5101.273040845781,8,6.870638545860596e-15,1.0,True,0
california_housing,tabm_d,1,rank,N1_anchor_norm,0.0001,True,ocean_proximity,categorical,5,5,"[20.760539492026695, 17.72004514666935, 12.36931687685298, 11.180339887498947, 1.0]",0.0001,5,"[0, 57, 61, 134, 419]",5,1.0,1.0,5,1.2013257538088588e-15,1.0,True,0
house_16H,tabm_d,0,rank,N1_anchor_norm,0.0001,True,P1,continuous,8,8,"[39.201459426469874, 13.829377910265453, 8.406416848195127, 4.787463389387298, 3.7120133136033, 1.0, 0.47625782111159276, 0.025227149195448936]",0.0001,8,"[170, 981, 674, 849, 819, 576, 776, 344]",8,1062755.9446380038,1062755.9446224421,8,1.465246943013686e-13,1.0,True,0
house_16H,tabm_d,0,rank,N1_anchor_norm,0.0001,True,P5p1,continuous,8,8,"[31.298517231388697, 20.288620002284315, 11.703803864167126, 6.110247080086866, 2.372578374999158, 1.0000000041386026, 1.0, 0.5831323382699959]",0.0001,8,"[257, 316, 390, 675, 740, 230, 747, 1017]",8,1441.325085183699,1441.3250851836672,8,6.7338807972105424e-15,1.0,True,0
house_16H,tabm_d,0,rank,N1_anchor_norm,0.0001,True,P6p2,continuous,8,6,"[59.1918484794794, 8.174999102944923, 4.11536511915374, 1.2937428309247736, 0.9165850425219388, 0.018310413470734258, 2.3088739559049352e-14, 2.2865989042379138e-17]",0.0001,6,"[577, 225, 523, 452, 487, 594]",6,3900265.836465152,3900265.836526093,6,3.807330158206332e-13,1.0,True,0
house_16H,tabm_d,0,rank,N1_anchor_norm,0.0001,True,P11p4,continuous,8,8,"[31.093277903365294, 18.84706519680503, 11.649663010515814, 6.808971747485814, 4.700467639038902, 2.574524014973838, 1.141183575874789, 0.6175147918799749]",0.0001,8,"[1007, 425, 656, 174, 578, 399, 915, 681]",8,1747.3298546191163,1747.329854618942,8,6.773068077304787e-15,1.0,True,0
house_16H,tabm_d,0,rank,N1_anchor_norm,0.0001,True,P14p9,continuous,8,8,"[31.67991737453721, 19.728249357241328, 12.338734677120195, 6.575925702644428, 4.7840948213042935, 2.484305063047445, 1.000000000001703, 0.5407043847548408]",0.0001,8,"[636, 207, 933, 740, 152, 310, 239, 529]",8,1629.7341228685616,1629.7341228685173,8,4.9048455607600636e-15,1.0,True,0
house_16H,tabm_d,0,rank,N1_anchor_norm,0.0001,True,P15p1,continuous,8,8,"[30.99186409792076, 19.037179155710405, 11.614510407133558, 6.6218502138310695, 3.4778080039146357, 2.6723835025458498, 1.0000031067636823, 0.6352495405352567]",0.0001,8,"[609, 689, 553, 911, 895, 245, 353, 115]",8,1135.0667939619384,1135.0667939619514,8,2.839590991354277e-15,1.0,True,0
house_16H,tabm_d,0,rank,N1_anchor_norm,0.0001,True,P15p3,continuous,8,5,"[65.7459102484845, 11.576890796679294, 2.829968121116249, 1.0143885548493725, 0.02317722036824632, 4.593209675424416e-14, 7.921332793444291e-17, 1.9531774984925114e-18]",0.0001,5,"[344, 514, 911, 648, 769]",5,3354720.6970659173,3354720.697108867,5,3.1159676289384915e-13,1.0,True,0
house_16H,tabm_d,0,rank,N1_anchor_norm,0.0001,True,P16p2,continuous,8,8,"[32.79365535564179, 18.817557125802914, 11.451517668483937, 6.106522838022468, 2.2558303625534357, 2.210462709484335, 1.4491897683941803, 0.44834449799995174]",0.0001,8,"[867, 1012, 50, 190, 788, 296, 918, 983]",8,8268.182946802632,8268.182946799161,8,1.2227484661502897e-14,1.0,True,0
house_16H,tabm_d,0,rank,N1_anchor_norm,0.0001,True,P18p2,continuous,8,6,"[43.54390618178212, 24.175469702134492, 9.11884392244874, 2.809925345966679, 1.0, 0.351596477507716, 6.264852877039755e-15, 6.369221585330762e-16]",0.0001,6,"[48, 1008, 685, 305, 860, 561]",6,24525.875905609846,24525.875905644843,6,5.0974316665628616e-14,1.0,True,0
house_16H,tabm_d,0,rank,N1_anchor_norm,0.0001,True,P27p4,continuous,8,8,"[33.61097168787799, 18.66717752843363, 12.269335584555696, 8.40088501323079, 4.610977749499329, 1.5705666370885552, 1.023185995610319, 0.2571047974738969]",0.0001,8,"[273, 810, 963, 489, 427, 337, 983, 109]",8,53228.02927859001,53228.02927853117,8,2.2235733553972124e-14,1.0,True,0
house_16H,tabm_d,0,rank,N1_anchor_norm,0.0001,True,H2p2,continuous,8,8,"[35.82524796045205, 17.78542475366951, 9.21709222445188, 7.876952781923233, 3.7842719925394905, 1.2143251873614527, 1.0965909239669078, 0.16881431352222093]",0.0001,8,"[52, 812, 443, 781, 346, 273, 765, 193]",8,33659.543697035544,33659.5436970413,8,1.8475851538804553e-14,1.0,True,0
house_16H,tabm_d,0,rank,N1_anchor_norm,0.0001,True,H8p2,continuous,8,6,"[59.11348772430683, 8.14218824664815, 4.429385194565365, 1.3868290197850384, 0.9256112714072503, 0.014826086794095677, 2.7387882458205228e-14, 2.6617787496623308e-17]",0.0001,6,"[476, 225, 372, 1022, 184, 66]",6,5966166.726593042,5966166.725808099,6,1.2945398699448497e-12,1.0,True,0
house_16H,tabm_d,0,rank,N1_anchor_norm,0.0001,True,H10p1,continuous,8,7,"[43.862084643534374, 16.235781526940812, 7.0979860041264144, 4.696748596604781, 1.2474090690252257, 1.0000000000000018, 0.05759055530497066, 2.6242895849386443e-15]",0.0001,7,"[514, 9, 176, 983, 154, 781, 0]",7,320930.83687778434,320930.8368727184,7,2.515283971311693e-13,1.0,True,0
house_16H,tabm_d,0,rank,N1_anchor_norm,0.0001,True,H13p1,continuous,8,8,"[33.059056483782975, 19.51124564288568, 11.249512047381552, 5.98886002960444, 5.481380548773523, 1.9708157394550434, 1.7899402047044242, 0.41482206869639765]",0.0001,8,"[331, 838, 866, 197, 124, 322, 631, 792]",8,9303.766441004798,9303.766441003214,8,1.5665481972928456e-14,1.0,True,0
house_16H,tabm_d,0,rank,N1_anchor_norm,0.0001,True,H18pA,continuous,8,8,"[34.08578776562416, 18.370545594867313, 11.403305445897237, 8.50962565030704, 4.739950794090216, 1.4949851554260571, 1.414213562373095, 0.21512278288988573]",0.0001,8,"[669, 190, 861, 656, 709, 211, 133, 583]",8,49028.799568494476,49028.79956839119,8,2.61331056876311e-14,1.0,True,0
house_16H,tabm_d,0,rank,N1_anchor_norm,0.0001,True,H40p4,continuous,8,7,"[26.713761725379072, 20.51608428990716, 18.064149347484623, 13.535608288102146, 6.336119115163301, 1.8190321045945421, 0.8592282369251807, 1.1089143711972138e-14]",0.0001,7,"[434, 4, 209, 388, 724, 226, 642]",7,737.5154962832409,737.5154962832308,7,1.3212924215009551e-14,1.0,True,0
house_16H,tabm_d,1,rank,N1_anchor_norm,0.0001,True,P1,continuous,8,8,"[39.201459426469874, 13.829377910265453, 8.406416848195127, 4.787463389387298, 3.7120133136033, 1.0, 0.47625782111159276, 0.025227149195448936]",0.0001,8,"[170, 981, 674, 849, 819, 576, 776, 344]",8,1062755.9446380038,1062755.9446224421,8,1.465246943013686e-13,1.0,True,0
house_16H,tabm_d,1,rank,N1_anchor_norm,0.0001,True,P5p1,continuous,8,8,"[31.298517231388697, 20.288620002284315, 11.703803864167126, 6.110247080086866, 2.372578374999158, 1.0000000041386026, 1.0, 0.5831323382699959]",0.0001,8,"[257, 316, 390, 675, 740, 230, 747, 1017]",8,1441.325085183699,1441.3250851836672,8,6.7338807972105424e-15,1.0,True,0
house_16H,tabm_d,1,rank,N1_anchor_norm,0.0001,True,P6p2,continuous,8,6,"[59.1918484794794, 8.174999102944923, 4.11536511915374, 1.2937428309247736, 0.9165850425219388, 0.018310413470734258, 2.3088739559049352e-14, 2.2865989042379138e-17]",0.0001,6,"[577, 225, 523, 452, 487, 594]",6,3900265.836465152,3900265.836526093,6,3.807330158206332e-13,1.0,True,0
house_16H,tabm_d,1,rank,N1_anchor_norm,0.0001,True,P11p4,continuous,8,8,"[31.093277903365294, 18.84706519680503, 11.649663010515814, 6.808971747485814, 4.700467639038902, 2.574524014973838, 1.141183575874789, 0.6175147918799749]",0.0001,8,"[1007, 425, 656, 174, 578, 399, 915, 681]",8,1747.3298546191163,1747.329854618942,8,6.773068077304787e-15,1.0,True,0
house_16H,tabm_d,1,rank,N1_anchor_norm,0.0001,True,P14p9,continuous,8,8,"[31.67991737453721, 19.728249357241328, 12.338734677120195, 6.575925702644428, 4.7840948213042935, 2.484305063047445, 1.000000000001703, 0.5407043847548408]",0.0001,8,"[636, 207, 933, 740, 152, 310, 239, 529]",8,1629.7341228685616,1629.7341228685173,8,4.9048455607600636e-15,1.0,True,0
house_16H,tabm_d,1,rank,N1_anchor_norm,0.0001,True,P15p1,continuous,8,8,"[30.99186409792076, 19.037179155710405, 11.614510407133558, 6.6218502138310695, 3.4778080039146357, 2.6723835025458498, 1.0000031067636823, 0.6352495405352567]",0.0001,8,"[609, 689, 553, 911, 895, 245, 353, 115]",8,1135.0667939619384,1135.0667939619514,8,2.839590991354277e-15,1.0,True,0
