dataset,model,embedding,k,method,seed,alpha,raw_fallback,raw_disagreement,method_disagreement,disagreement_reduction,fixed_coordinate_error,rank_coordinate_error,fit_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
steel-plates-fault,controlled_mlp,PLE,8,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.03934244198531908,0.0,1.0,2.1564628234719632e-15,1.4128351646985961e-15,0.0820406039711088,0.005849078136784801,0.04933895087552977,0.6455976337440515,0.043489872738744974,7.435337966377564,0.6397485556072667,0.0679796341196319,0.0
steel-plates-fault,controlled_mlp,PLE,8,Raw embedding,0.0,0.0,1.0,0.03934244198531908,0.03934244198531908,0.0,2.1564628234719632e-15,1.4128351646985961e-15,0.0,0.005849078136784801,0.005849078136784801,0.6455976337440515,0.0,0.0,0.6397485556072667,0.0,0.0
steel-plates-fault,controlled_mlp,PLE,8,SafeGram-after-embedding,0.0,1.0,0.0,0.03934244198531908,0.0,1.0,2.1564628234719632e-15,1.4128351646985961e-15,0.23803546209819615,0.005849078136784801,0.0004714425601345538,0.6455976337440515,-0.005377635576650247,-0.9193988267707255,0.6397485556072667,-0.008405858097710982,0.0
steel-plates-fault,controlled_mlp,PLE,8,SafeRankGram prediction hybrid,0.0,0.0,1.0,0.03934244198531908,0.03934244198531908,0.0,2.1564628234719632e-15,1.4128351646985961e-15,0.0820406039711088,0.005849078136784801,0.005849078136784801,0.6455976337440515,0.0,0.0,0.6397485556072667,0.0,0.0
steel-plates-fault,controlled_mlp,PLE,16,Gram-after-embedding,0.0,1.0,0.0,0.06107002729085466,0.0,1.0,3.723022678026724e-15,4.358916939029888e-15,0.1665039611980319,0.03394742035718244,0.006901589063027638,0.6455976337440515,-0.027045831294154804,-0.7966976874704581,0.6116502133868691,-0.04421780733860106,0.0
steel-plates-fault,controlled_mlp,PLE,16,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.06107002729085466,0.0,1.0,3.723022678026724e-15,4.358916939029888e-15,0.20496100978925824,0.03394742035718244,0.06761628706759941,0.6455976337440515,0.03366886671041697,0.991794556292212,0.6116502133868691,0.05504594942260143,0.0
steel-plates-fault,controlled_mlp,PLE,16,Raw embedding,0.0,0.0,1.0,0.06107002729085466,0.06107002729085466,0.0,3.723022678026724e-15,4.358916939029888e-15,0.0,0.03394742035718244,0.03394742035718244,0.6455976337440515,0.0,0.0,0.6116502133868691,0.0,0.0
steel-plates-fault,controlled_mlp,PLE,16,SafeGram-after-embedding,0.0,1.0,0.0,0.06107002729085466,0.0,1.0,3.723022678026724e-15,4.358916939029888e-15,0.1665039611980319,0.03394742035718244,0.006901589063027638,0.6455976337440515,-0.027045831294154804,-0.7966976874704581,0.6116502133868691,-0.04421780733860106,0.0
steel-plates-fault,controlled_mlp,PLE,16,SafeRankGram prediction hybrid,0.0,0.5,0.0,0.06107002729085466,0.030535013655493184,0.4999999998351752,3.723022678026724e-15,4.358916939029888e-15,0.20496100978925824,0.03394742035718244,0.030996387010310655,0.6455976337440515,-0.002951033346871787,-0.08692953148787402,0.6116502133868691,-0.004824707459073928,0.0
steel-plates-fault,controlled_mlp,PLE,32,Gram-after-embedding,0.0,1.0,0.0,0.12307469790217522,0.0,1.0,7.569323390542564e-15,6.600362454590365e-15,0.1425238831434399,0.2480600572872164,0.008220406845093972,0.6455976337440515,-0.2398396504421224,-0.9668612233061932,0.3975375764568352,-0.6033131574120876,0.0
steel-plates-fault,controlled_mlp,PLE,32,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.12307469790217522,0.0,1.0,7.569323390542564e-15,6.600362454590365e-15,0.1825354069005698,0.2480600572872164,0.2334382989106037,0.6455976337440515,-0.014621758376612698,-0.05894442876663086,0.3975375764568352,-0.03678082083946179,0.0
steel-plates-fault,controlled_mlp,PLE,32,Raw embedding,0.0,0.0,1.0,0.12307469790217522,0.12307469790217522,0.0,7.569323390542564e-15,6.600362454590365e-15,0.0,0.2480600572872164,0.2480600572872164,0.6455976337440515,0.0,0.0,0.3975375764568352,0.0,0.0
steel-plates-fault,controlled_mlp,PLE,32,SafeGram-after-embedding,0.0,1.0,0.0,0.12307469790217522,0.0,1.0,7.569323390542564e-15,6.600362454590365e-15,0.1425238831434399,0.2480600572872164,0.008220406845093972,0.6455976337440515,-0.2398396504421224,-0.9668612233061932,0.3975375764568352,-0.6033131574120876,0.0
steel-plates-fault,controlled_mlp,PLE,32,SafeRankGram prediction hybrid,0.0,1.0,0.0,0.12307469790217522,0.0,1.0,7.569323390542564e-15,6.600362454590365e-15,0.1825354069005698,0.2480600572872164,0.2334382989106037,0.6455976337440515,-0.014621758376612698,-0.05894442876663086,0.3975375764568352,-0.03678082083946179,0.0
steel-plates-fault,controlled_mlp,RBF,4,Gram-after-embedding,0.0,1.0,0.0,0.0003002557231578337,0.0,1.0,2.542389328820958e-15,1.7499812638968092e-15,0.511504827067256,1.6149702914033488e-05,0.00014960905956925652,0.6455976337440515,0.00013345935665522304,8.263889271873344,0.6455814840411375,0.0002067273612306991,0.0
steel-plates-fault,controlled_mlp,RBF,4,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.0003002557231578337,0.0,1.0,2.542389328820958e-15,1.7499812638968092e-15,0.09497260395437479,1.6149702914033488e-05,0.0216951430753019,0.6455976337440515,0.021678993372387868,1342.377224385325,0.6455814840411375,0.03358056869395351,0.0
steel-plates-fault,controlled_mlp,RBF,4,Raw embedding,0.0,0.0,1.0,0.0003002557231578337,0.0003002557231578337,0.0,2.542389328820958e-15,1.7499812638968092e-15,0.0,1.6149702914033488e-05,1.6149702914033488e-05,0.6455976337440515,0.0,0.0,0.6455814840411375,0.0,0.0
steel-plates-fault,controlled_mlp,RBF,4,SafeGram-after-embedding,0.0,0.5,0.0,0.0003002557231578337,0.0001501278622267438,0.4999999978424161,2.542389328820958e-15,1.7499812638968092e-15,0.511504827067256,1.6149702914033488e-05,8.232858006908668e-05,0.6455976337440515,6.61788771550532e-05,4.097838672781171,0.6455814840411375,0.0001025104944782403,0.0
steel-plates-fault,controlled_mlp,RBF,4,SafeRankGram prediction hybrid,0.0,0.25,0.0,0.0003002557231578337,0.0002251917964674512,0.24999998634805065,2.542389328820958e-15,1.7499812638968092e-15,0.09497260395437479,1.6149702914033488e-05,0.002867999413064981,0.6455976337440515,0.0028518497101509476,176.58836978807807,0.6455814840411375,0.004417489938371937,0.0
steel-plates-fault,controlled_mlp,RBF,8,Gram-after-embedding,0.0,1.0,0.0,0.01312923658077259,0.0,1.0,9.3338706002943e-16,1.3844609692438327e-15,0.4721417420078069,0.0002623554773872489,0.00015360811575387338,0.6455976337440515,-0.00010874736163337553,-0.41450387358545354,0.6453352782666643,-0.0001685129657338199,0.0
steel-plates-fault,controlled_mlp,RBF,8,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.01312923658077259,0.0,1.0,9.3338706002943e-16,1.3844609692438327e-15,0.09160392684862018,0.0002623554773872489,0.10052498890961901,0.6455976337440515,0.10026263343223177,382.16329398085884,0.6453352782666643,0.155365182733434,0.0
steel-plates-fault,controlled_mlp,RBF,8,Raw embedding,0.0,0.0,1.0,0.01312923658077259,0.01312923658077259,0.0,9.3338706002943e-16,1.3844609692438327e-15,0.0,0.0002623554773872489,0.0002623554773872489,0.6455976337440515,0.0,0.0,0.6453352782666643,0.0,0.0
steel-plates-fault,controlled_mlp,RBF,8,SafeGram-after-embedding,0.0,1.0,0.0,0.01312923658077259,0.0,1.0,9.3338706002943e-16,1.3844609692438327e-15,0.4721417420078069,0.0002623554773872489,0.00015360811575387338,0.6455976337440515,-0.00010874736163337553,-0.41450387358545354,0.6453352782666643,-0.0001685129657338199,0.0
steel-plates-fault,controlled_mlp,RBF,8,SafeRankGram prediction hybrid,0.0,0.0,1.0,0.01312923658077259,0.01312923658077259,0.0,9.3338706002943e-16,1.3844609692438327e-15,0.09160392684862018,0.0002623554773872489,0.0002623554773872489,0.6455976337440515,0.0,0.0,0.6453352782666643,0.0,0.0
steel-plates-fault,controlled_mlp,RBF,16,Gram-after-embedding,0.0,1.0,0.0,0.11088807474325144,0.0,1.0,1.5550870031189595e-15,1.8627689425024177e-15,0.5113879879936576,0.09380930501391026,0.04270793483134972,0.6455976337440515,-0.051101370182560536,-0.5447366887003705,0.5517883287301413,-0.09261045861582962,0.0
steel-plates-fault,controlled_mlp,RBF,16,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.11088807474325144,0.0,1.0,1.5550870031189595e-15,1.8627689425024177e-15,0.07691281707957387,0.09380930501391026,0.28186615741120036,0.6455976337440515,0.1880568523972901,2.00467163006276,0.5517883287301413,0.3408133927552889,0.0
steel-plates-fault,controlled_mlp,RBF,16,Raw embedding,0.0,0.0,1.0,0.11088807474325144,0.11088807474325144,0.0,1.5550870031189595e-15,1.8627689425024177e-15,0.0,0.09380930501391026,0.09380930501391026,0.6455976337440515,0.0,0.0,0.5517883287301413,0.0,0.0
steel-plates-fault,controlled_mlp,RBF,16,SafeGram-after-embedding,0.0,1.0,0.0,0.11088807474325144,0.0,1.0,1.5550870031189595e-15,1.8627689425024177e-15,0.5113879879936576,0.09380930501391026,0.04270793483134972,0.6455976337440515,-0.051101370182560536,-0.5447366887003705,0.5517883287301413,-0.09261045861582962,0.0
steel-plates-fault,controlled_mlp,RBF,16,SafeRankGram prediction hybrid,0.0,0.0,1.0,0.11088807474325144,0.11088807474325144,0.0,1.5550870031189595e-15,1.8627689425024177e-15,0.07691281707957387,0.09380930501391026,0.09380930501391026,0.6455976337440515,0.0,0.0,0.5517883287301413,0.0,0.0
steel-plates-fault,controlled_mlp,RBF,32,Gram-after-embedding,0.0,1.0,0.0,0.1695979377212844,0.0,1.0,1.8048254832882856e-15,1.6530939354172683e-15,0.15515820891596377,0.38536587847170123,0.10729512024304333,0.6455976337440515,-0.2780707582286579,-0.7215759717270288,0.2602317552723503,-1.0685504462652449,0.0
steel-plates-fault,controlled_mlp,RBF,32,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.1695979377212844,0.0,1.0,1.8048254832882856e-15,1.6530939354172683e-15,0.07045693299733102,0.38536587847170123,0.529017840952351,0.6455976337440515,0.14365196248064982,0.37276772673893777,0.2602317552723503,0.5520154999158662,0.0
steel-plates-fault,controlled_mlp,RBF,32,Raw embedding,0.0,0.0,1.0,0.1695979377212844,0.1695979377212844,0.0,1.8048254832882856e-15,1.6530939354172683e-15,0.0,0.38536587847170123,0.38536587847170123,0.6455976337440515,0.0,0.0,0.2602317552723503,0.0,0.0
steel-plates-fault,controlled_mlp,RBF,32,SafeGram-after-embedding,0.0,1.0,0.0,0.1695979377212844,0.0,1.0,1.8048254832882856e-15,1.6530939354172683e-15,0.15515820891596377,0.38536587847170123,0.10729512024304333,0.6455976337440515,-0.2780707582286579,-0.7215759717270288,0.2602317552723503,-1.0685504462652449,0.0
steel-plates-fault,controlled_mlp,RBF,32,SafeRankGram prediction hybrid,0.0,0.0,1.0,0.1695979377212844,0.1695979377212844,0.0,1.8048254832882856e-15,1.6530939354172683e-15,0.07045693299733102,0.38536587847170123,0.38536587847170123,0.6455976337440515,0.0,0.0,0.2602317552723503,0.0,0.0
