dataset,problem_type,model,seed,embedding,k,method,split,alpha,raw_fallback,raw_disagreement,method_disagreement,disagreement_reduction,fixed_coordinate_error,rank_coordinate_error,fit_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
phoneme,classification,controlled_mlp,0,PLE,8,SafeGram-after-embedding,test,0.5,False,0.04893946448155143,0.02446973230890187,0.4999999986079505,3.2760839346736568e-15,3.426411625674641e-15,0.1874076488893479,0.33507949633612333,0.3186059747215514,0.6047907936193667,-0.01647352161457194,-0.04916302487827277,0.2697112972832434,-0.061078352225164306,False
phoneme,classification,controlled_mlp,0,PLE,8,SafeRankGram prediction hybrid,validation,0.5,False,0.04635496507350608,0.02317748245598259,0.5000000017424336,3.2760839346736568e-15,3.426411625674641e-15,0.16911320900544524,0.29511571409791026,0.26402704902519314,0.6047907936193666,-0.031088665072717125,-0.10534398402927087,0.30967507952145634,-0.10039123949127168,False
phoneme,classification,controlled_mlp,0,PLE,8,SafeRankGram prediction hybrid,test,0.5,False,0.04893946448155143,0.02446973233929544,0.4999999979869064,3.2760839346736568e-15,3.426411625674641e-15,0.16911320900544524,0.33507949633612333,0.31972103375436733,0.6047907936193667,-0.015358462581755994,-0.045835280134089995,0.2697112972832434,-0.056944083308557,False
phoneme,classification,controlled_mlp,0,RBF,8,Raw embedding,validation,0.0,True,0.04864504468633837,0.04864504468633837,0.0,1.4799970300555038e-15,2.0377745628039453e-15,0.0,0.2913366492337667,0.2913366492337667,0.6047907936193666,0.0,0.0,0.31345414438559993,0.0,False
phoneme,classification,controlled_mlp,0,RBF,8,Raw embedding,test,0.0,True,0.046808135816459526,0.046808135816459526,0.0,1.4799970300555038e-15,2.0377745628039453e-15,0.0,0.35855421061891923,0.35855421061891923,0.6047907936193667,0.0,0.0,0.24623658300044748,0.0,False
phoneme,classification,controlled_mlp,0,RBF,8,Gram-after-embedding,validation,1.0,False,0.04864504468633837,0.0,1.0,1.4799970300555038e-15,2.0377745628039453e-15,0.1897197279613465,0.2913366492337667,0.2907324601074951,0.6047907936193666,-0.0006041891262715815,-0.0020738521152784454,0.31345414438559993,-0.0019275199804929997,False
phoneme,classification,controlled_mlp,0,RBF,8,Gram-after-embedding,test,1.0,False,0.046808135816459526,0.0,1.0,1.4799970300555038e-15,2.0377745628039453e-15,0.1897197279613465,0.35855421061891923,0.3650134968558647,0.6047907936193667,0.006459286236945472,0.01801481071940491,0.24623658300044748,0.026232033267508968,False
phoneme,classification,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,validation,1.0,False,0.04864504468633837,0.0,1.0,1.4799970300555038e-15,2.0377745628039453e-15,0.1305610970593989,0.2913366492337667,0.2924974896545717,0.6047907936193666,0.0011608404208049983,0.0039845327522578435,0.31345414438559993,0.003703381951067696,False
phoneme,classification,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,test,1.0,False,0.046808135816459526,0.0,1.0,1.4799970300555038e-15,2.0377745628039453e-15,0.1305610970593989,0.35855421061891923,0.36306119467872916,0.6047907936193667,0.0045069840598099264,0.012569881837477755,0.24623658300044748,0.01830347060900263,False
phoneme,classification,controlled_mlp,0,RBF,8,SafeGram-after-embedding,validation,0.25,False,0.04864504468633837,0.0364837835591247,0.24999999908786363,1.4799970300555038e-15,2.0377745628039453e-15,0.1897197279613465,0.2913366492337667,0.28801423135531135,0.6047907936193666,-0.0033224178784553304,-0.011404050562102275,0.31345414438559993,-0.010599374543181066,False
phoneme,classification,controlled_mlp,0,RBF,8,SafeGram-after-embedding,test,0.25,False,0.046808135816459526,0.03510610182021143,0.250000000900126,1.4799970300555038e-15,2.0377745628039453e-15,0.1897197279613465,0.35855421061891923,0.35079755252396816,0.6047907936193667,-0.007756658094951074,-0.021633152993969586,0.24623658300044748,-0.03150083549907358,False
phoneme,classification,controlled_mlp,0,RBF,8,SafeRankGram prediction hybrid,validation,0.25,False,0.04864504468633837,0.03648378347842611,0.25000000074679074,1.4799970300555038e-15,2.0377745628039453e-15,0.1305610970593989,0.2913366492337667,0.28900628457907784,0.6047907936193666,-0.0023303646546888324,-0.00799887230397492,0.31345414438559993,-0.007434467517590395,False
phoneme,classification,controlled_mlp,0,RBF,8,SafeRankGram prediction hybrid,test,0.25,False,0.046808135816459526,0.03510610189401612,0.2499999993233767,1.4799970300555038e-15,2.0377745628039453e-15,0.1305610970593989,0.35855421061891923,0.3500435294207781,0.6047907936193667,-0.008510681198141135,-0.023736107249864396,0.24623658300044748,-0.03456302509739452,False
phoneme,classification,controlled_mlp,1,PLE,8,Raw embedding,validation,0.0,True,0.03898156096783021,0.03898156096783021,0.0,3.2760839346736568e-15,3.426411625674641e-15,0.0,0.30189695432432456,0.30189695432432456,0.6047907936193666,0.0,0.0,0.30289383929504204,0.0,False
phoneme,classification,controlled_mlp,1,PLE,8,Raw embedding,test,0.0,True,0.03824216183689477,0.03824216183689477,0.0,3.2760839346736568e-15,3.426411625674641e-15,0.0,0.3200063466137041,0.3200063466137041,0.6047907936193667,0.0,0.0,0.28478444700566263,0.0,False
phoneme,classification,controlled_mlp,1,PLE,8,Gram-after-embedding,validation,1.0,False,0.03898156096783021,0.0,1.0,3.2760839346736568e-15,3.426411625674641e-15,0.15532401902601123,0.30189695432432456,0.2834623470253792,0.6047907936193666,-0.01843460729894536,-0.06106258123803815,0.30289383929504204,-0.060861611916076724,False
phoneme,classification,controlled_mlp,1,PLE,8,Gram-after-embedding,test,1.0,False,0.03824216183689477,0.0,1.0,3.2760839346736568e-15,3.426411625674641e-15,0.15532401902601123,0.3200063466137041,0.3630395608209842,0.6047907936193667,0.043033214207280124,0.13447612731014896,0.28478444700566263,0.15110802103046186,False
phoneme,classification,controlled_mlp,1,PLE,8,RankAdaptiveGram-after-embedding,validation,1.0,False,0.03898156096783021,0.0,1.0,3.2760839346736568e-15,3.426411625674641e-15,0.13718460616655648,0.30189695432432456,0.2751846937351412,0.6047907936193666,-0.026712260589183356,-0.08848138481213914,0.30289383929504204,-0.08819017465443907,False
phoneme,classification,controlled_mlp,1,PLE,8,RankAdaptiveGram-after-embedding,test,1.0,False,0.03824216183689477,0.0,1.0,3.2760839346736568e-15,3.426411625674641e-15,0.13718460616655648,0.3200063466137041,0.3581461536428451,0.6047907936193667,0.03813980702914099,0.11918453315921727,0.28478444700566263,0.13392517544465,False
phoneme,classification,controlled_mlp,1,PLE,8,SafeGram-after-embedding,validation,0.5,False,0.03898156096783021,0.019490780539206477,0.49999999858160193,3.2760839346736568e-15,3.426411625674641e-15,0.15532401902601123,0.30189695432432456,0.2754074739452908,0.6047907936193666,-0.02648948037903376,-0.08774345020578248,0.30289383929504204,-0.08745466874032705,False
phoneme,classification,controlled_mlp,1,PLE,8,SafeGram-after-embedding,test,0.5,False,0.03824216183689477,0.019121080933294864,0.4999999996117511,3.2760839346736568e-15,3.426411625674641e-15,0.15532401902601123,0.3200063466137041,0.31942770127108916,0.6047907936193667,-0.0005786453426149252,-0.001808230832726069,0.28478444700566263,-0.0020318712931799237,False
phoneme,classification,controlled_mlp,1,PLE,8,SafeRankGram prediction hybrid,validation,0.75,False,0.03898156096783021,0.009745390214784905,0.7500000006970642,3.2760839346736568e-15,3.426411625674641e-15,0.13718460616655648,0.30189695432432456,0.2725349492480554,0.6047907936193666,-0.029362005076269182,-0.09725836798183099,0.30289383929504204,-0.09693827099490233,False
phoneme,classification,controlled_mlp,1,PLE,8,SafeRankGram prediction hybrid,test,0.75,False,0.03824216183689477,0.00956054054284722,0.7499999978133159,3.2760839346736568e-15,3.426411625674641e-15,0.13718460616655648,0.3200063466137041,0.3293536352636285,0.6047907936193667,0.009347288649924401,0.02920969771017694,0.28478444700566263,0.032822328424903555,False
phoneme,classification,controlled_mlp,1,RBF,8,Raw embedding,validation,0.0,True,0.045193778090257,0.045193778090257,0.0,1.4799970300555038e-15,2.0377745628039453e-15,0.0,0.28825938611357094,0.28825938611357094,0.6047907936193666,0.0,0.0,0.31653140750579567,0.0,False
phoneme,classification,controlled_mlp,1,RBF,8,Raw embedding,test,0.0,True,0.04324326194170212,0.04324326194170212,0.0,1.4799970300555038e-15,2.0377745628039453e-15,0.0,0.3506957337800562,0.3506957337800562,0.6047907936193667,0.0,0.0,0.2540950598393105,0.0,False
phoneme,classification,controlled_mlp,1,RBF,8,Gram-after-embedding,validation,1.0,False,0.045193778090257,0.0,1.0,1.4799970300555038e-15,2.0377745628039453e-15,0.17520956904627383,0.28825938611357094,0.2957856715849285,0.6047907936193666,0.0075262854713575855,0.026109420313523857,0.31653140750579567,0.0237773734071548,False
phoneme,classification,controlled_mlp,1,RBF,8,Gram-after-embedding,test,1.0,False,0.04324326194170212,0.0,1.0,1.4799970300555038e-15,2.0377745628039453e-15,0.17520956904627383,0.3506957337800562,0.36293875419738764,0.6047907936193667,0.01224302041733144,0.03491066254318858,0.2540950598393105,0.048182835294294644,False
phoneme,classification,controlled_mlp,1,RBF,8,RankAdaptiveGram-after-embedding,validation,1.0,False,0.045193778090257,0.0,1.0,1.4799970300555038e-15,2.0377745628039453e-15,0.14681696984916925,0.28825938611357094,0.30201581910574227,0.6047907936193666,0.01375643299217133,0.04772241132419345,0.31653140750579567,0.04345993056603538,False
phoneme,classification,controlled_mlp,1,RBF,8,RankAdaptiveGram-after-embedding,test,1.0,False,0.04324326194170212,0.0,1.0,1.4799970300555038e-15,2.0377745628039453e-15,0.14681696984916925,0.3506957337800562,0.3826390548688148,0.6047907936193667,0.03194332108875858,0.09108557080079077,0.2540950598393105,0.12571405799451396,False
phoneme,classification,controlled_mlp,1,RBF,8,SafeGram-after-embedding,validation,0.0,True,0.045193778090257,0.045193778090257,0.0,1.4799970300555038e-15,2.0377745628039453e-15,0.17520956904627383,0.28825938611357094,0.28825938611357094,0.6047907936193666,0.0,0.0,0.31653140750579567,0.0,False
phoneme,classification,controlled_mlp,1,RBF,8,SafeGram-after-embedding,test,0.0,True,0.04324326194170212,0.04324326194170212,0.0,1.4799970300555038e-15,2.0377745628039453e-15,0.17520956904627383,0.3506957337800562,0.3506957337800562,0.6047907936193667,0.0,0.0,0.2540950598393105,0.0,False
phoneme,classification,controlled_mlp,1,RBF,8,SafeRankGram prediction hybrid,validation,0.0,True,0.045193778090257,0.045193778090257,0.0,1.4799970300555038e-15,2.0377745628039453e-15,0.14681696984916925,0.28825938611357094,0.28825938611357094,0.6047907936193666,0.0,0.0,0.31653140750579567,0.0,False
phoneme,classification,controlled_mlp,1,RBF,8,SafeRankGram prediction hybrid,test,0.0,True,0.04324326194170212,0.04324326194170212,0.0,1.4799970300555038e-15,2.0377745628039453e-15,0.14681696984916925,0.3506957337800562,0.3506957337800562,0.6047907936193667,0.0,0.0,0.2540950598393105,0.0,False
