dataset,problem_type,model,method,alpha,raw_fallback,raw_disagreement,method_disagreement,disagreement_reduction,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,normalized_excess_risk,denominator_sensitive,fit_seconds,predictive_rank
wall-robot-navigation,classification,controlled_mlp,Raw+GramAnchor@0.75,0.75,False,0.0485754199472455,0.012143854916287701,0.7500000014637466,0.23743176077096995,0.22457713501223886,1.1883474890774524,-0.0128546257587311,-0.05370081069111185,-0.0135508690753701,False,1.8440296644112095,5.0
wall-robot-navigation,classification,controlled_mlp,SafeGram-t01,0.375,False,0.0485754199472455,0.0304858072089396,0.37500000145128953,0.23743176077096995,0.21014652485442403,1.1883474890774524,-0.0272852359165459,-0.1145173058298409,-0.028729958949925548,False,1.8440296644112095,2.0
wall-robot-navigation,classification,controlled_mlp,SafeRankGram-t01,0.25,False,0.0485754199472455,0.03643156504659145,0.249999998249717,0.23743176077096995,0.21530525157720135,1.1883474890774524,-0.0221265091937686,-0.09218348076013161,-0.0233405779437648,False,1.7937107948819175,4.0
wall-robot-navigation,classification,tabm_d,GramAnchor-m16,1.0,False,0.05533464935217035,0.0,1.0,0.1282730135051675,0.1203922034869522,1.1883474890774524,-0.00788081001821525,-0.060426471143652905,-0.00744986946525845,False,0.47695085057057435,6.5
wall-robot-navigation,classification,tabm_d,PCA-canonicalization,1.0,False,0.05533464935217035,0.0,1.0,0.1282730135051675,0.09833815766910575,1.1883474890774524,-0.029934855836061702,-0.23169196222199007,-0.028266276026493703,False,0.3892769985832274,1.0
wall-robot-navigation,classification,tabm_d,RankAdaptiveGram,1.0,False,0.05533464935217035,0.0,1.0,0.1282730135051675,0.11446397263681679,1.1883474890774524,-0.013809040868350601,-0.1064620167768244,-0.01304543787028525,False,0.4622471029870212,2.5
wall-robot-navigation,classification,tabm_d,Raw,0.0,True,0.05533464935217035,0.05533464935217035,0.0,0.1282730135051675,0.1282730135051675,1.1883474890774524,0.0,0.0,0.0,False,3.282206967123784,8.0
wall-robot-navigation,classification,tabm_d,Raw+GramAnchor@0.5,0.5,False,0.05533464935217035,0.0276673246802779,0.4999999998987754,0.1282730135051675,0.11646119003405231,1.1883474890774524,-0.01181182347111515,-0.09175895473252095,-0.01114849872750835,False,3.7591578176943585,5.0
wall-robot-navigation,classification,tabm_d,Raw+GramAnchor@0.75,0.75,False,0.05533464935217035,0.01383366234037305,0.7499999999385212,0.1282730135051675,0.11591002409905245,1.1883474890774524,-0.012362989406115,-0.0958770932223713,-0.01167110493255525,False,3.7591578176943585,4.0
wall-robot-navigation,classification,tabm_d,SafeGram-t01,1.0,False,0.05533464935217035,0.0,1.0,0.1282730135051675,0.1203922034869522,1.1883474890774524,-0.00788081001821525,-0.060426471143652905,-0.00744986946525845,False,3.7591578176943585,6.5
wall-robot-navigation,classification,tabm_d,SafeRankGram-t01,1.0,False,0.05533464935217035,0.0,1.0,0.1282730135051675,0.11446397263681679,1.1883474890774524,-0.013809040868350601,-0.1064620167768244,-0.01304543787028525,False,3.7444540701108053,2.5
