stage,dataset,task,seed,cumulative_test_proper_loss,local_test_proper_loss,orbit_test_proper_loss,orbit_vs_cumulative_relative_loss_reduction,orbit_vs_local_relative_loss_reduction,validation_selected_basis,selected_test_proper_loss,orbit_vs_selected_relative_loss_reduction,score_change,score_unit,cumulative_member_correlation,orbit_member_correlation,member_correlation_reduction,cumulative_ensemble_gain,orbit_ensemble_gain,runtime_ratio,memory_ratio,parameters_equal,random_test_proper_loss,random_vs_cumulative_relative_loss_reduction
screen,diamond,regression,1,0.0196826141327619,0.0198031421750783,0.0197636149823665,-0.004115350179515687,0.0019960061066239673,cumulative,0.0196826141327619,-0.004115350179515687,-0.00205554506994707,relative_rmse_reduction,0.9995363305987556,0.9993965051713772,0.00013982542737833725,0.0217639572343664,0.0294834873089113,0.9482456444594641,1.0290916804612245,True,0.0206660106778144,-0.04996269999601464
screen,diamond,regression,2,0.0192109365016222,0.0191735569387674,0.0193048547953367,-0.004888793094837851,-0.0068478611969919265,local,0.0191735569387674,-0.0068478611969919265,-0.002441427615364349,relative_rmse_reduction,0.9995042194512814,0.9994448802548404,5.933919644107721e-05,0.0272075164394288,0.0261506003034736,1.0119209193682077,1.0290916804612245,True,0.0209796205163002,-0.09206651713874808
screen,higgs-small,binclass,0,0.5550124351201723,0.5545892872252259,0.5496061392167492,0.009740855449936971,0.008985294384983399,cumulative,0.5550124351201723,0.009740855449936971,0.3467618561958208,accuracy_percentage_points,0.9783204731845728,0.950510243724814,0.027810229459758862,0.0067922438065323,0.0159862222480752,0.9112208021521772,1.0983259880044705,True,0.5569252246886449,-0.003446390472419717
screen,higgs-small,binclass,1,0.5544049497186513,0.5572623020829497,0.5505447765077006,0.006962732228328091,0.012054512839178478,cumulative,0.5544049497186513,0.006962732228328091,0.49974502804691623,accuracy_percentage_points,0.9759428360525304,0.951699491842964,0.02424334420956642,0.0071164779431945,0.0144912536725965,1.1445888886763775,1.0983259880044705,True,0.5560607018446871,-0.002986539219889934
screen,higgs-small,binclass,2,0.558655038631758,0.5575780491333948,0.5513508911790976,0.013074521748787054,0.011168226518198883,cumulative,0.558655038631758,0.013074521748787054,0.8057113717491071,accuracy_percentage_points,0.9753259378529078,0.9495733580848732,0.025752579768034578,0.0071365571628383,0.0155970073222872,1.0914532509511323,1.0983259880044705,True,0.5567080993961352,0.0034850473028780397
screen,house,regression,0,0.4265146255493164,0.4283062815666199,0.4125528037548065,0.032734684716914896,0.036780870348647965,local,0.4283062815666199,0.036780870348647965,0.01650351345488072,relative_rmse_reduction,0.9886858788140568,0.9700987035185434,0.018587175295513347,0.0156697294410012,0.0402887416785125,1.4253545103886942,1.0483013399848304,True,0.407265305519104,0.04513167632978783
screen,house,regression,1,0.422741174697876,0.4245933592319488,0.4151486456394195,0.01796023078159513,0.022244138743983028,cumulative,0.422741174697876,0.01796023078159513,0.009020744016804815,relative_rmse_reduction,0.9887281903453198,0.968820093176612,0.019908097168707783,0.0158474714275348,0.0401731895584339,1.593399379884425,1.0483013399848304,True,0.4083126187324524,0.034130945431883615
screen,house,regression,2,0.4183752834796905,0.4086523950099945,0.4132622480392456,0.012221169945602432,-0.011280621588277622,local,0.4086523950099945,-0.011280621588277622,0.006129382072771518,relative_rmse_reduction,0.9860459189983553,0.9685566611923524,0.017489257806002856,0.020831245750016,0.0415020158145172,0.9729371277779184,1.0483013399848304,True,0.4158042371273041,0.0061453112884744
screen,microsoft,regression,0,0.8523029088973999,0.8520960807800293,0.8513145446777344,0.0011596396179665116,0.0009171924621217421,local,0.8520960807800293,0.0009171924621217421,0.0005799686585789135,relative_rmse_reduction,0.986069480602122,0.9839991372960512,0.00207034330607081,0.0023796639921663,0.002708806578914,0.8408391951092793,1.1054322943518629,True,0.8508978486061096,0.001648545694990024
screen,microsoft,regression,1,0.8504230380058289,0.8500297665596008,0.8497866988182068,0.0007482619345710961,0.0002859520348067717,cumulative,0.8504230380058289,0.0007482619345710961,0.00037423219381892516,relative_rmse_reduction,0.9848373006965566,0.983264429367154,0.0015728713294026475,0.0026792752620661,0.0029778726908287,0.9917710135232523,1.1054322943518629,True,0.8517405986785889,-0.0015493003057038292
screen,microsoft,regression,2,0.851560652256012,0.8509172797203064,0.8505488038063049,0.001188228280659016,0.00043303376577636505,cumulative,0.851560652256012,0.001188228280659016,0.0005943022171135011,relative_rmse_reduction,0.9861695597848792,0.9846902631104032,0.0014792966744759939,0.0028303870724625,0.0029648675699705,1.022250391753964,1.1054322943518629,True,0.8503549098968506,0.0014159207050807748
screen,otto,multiclass,0,0.5175634161715057,0.5175322346671045,0.5174966984879119,0.00012890726335973923,6.866466823166296e-05,local,0.5175322346671045,6.866466823166296e-05,0.00808015513897864,accuracy_percentage_points,0.9933296651236396,0.9933540576348178,-2.4392511178139564e-05,0.0156953230136323,0.0155576312855289,0.9706567989478173,1.0369551269955088,True,0.5212485287348189,-0.0071201179375708105
screen,otto,multiclass,1,0.5149459179149897,0.5149527337373333,0.5148754632891498,0.00013681946664447306,0.0001500534769913903,local,0.5149527337373333,0.0001500534769913903,0.01616031027795728,accuracy_percentage_points,0.9934868479533896,0.9935091675167562,-2.2319563366623996e-05,0.0160511364423134,0.0159296730085383,0.9865197729916402,1.0369551269955088,True,0.5188074507423112,-0.007498909483459533
screen,otto,multiclass,2,0.5163256897844594,0.5161378881287868,0.5164442016297928,-0.00022952924419250778,-0.0005934722252545235,local,0.5161378881287868,-0.0005934722252545235,0.04848093083387184,accuracy_percentage_points,0.9936686073009388,0.9937239406034976,-5.533330255880209e-05,0.0163471699968099,0.0162785311798652,0.9840972876610978,1.0369551269955088,True,0.5182258045029601,-0.0036800700722327342
