scope,dataset,model,method,seed,problem_type,n_test,raw_loss_recomputed,raw_loss_stored,method_loss_recomputed,method_loss_stored,absolute_loss_mismatch,raw_loss_mismatch,method_loss_mismatch,loss_matches_tolerance
general,ada_prior,tabm_d,Raw,2,classification,512,0.36739543868060703,0.36739543868060703,0.36739543868060703,0.36739543868060703,0.0,0.0,0.0,True
general,ada_prior,tabm_d,Raw+Gram@0.5,2,classification,512,0.36739543868060703,0.36739543868060703,0.3664876045980968,0.3664876045980968,0.0,0.0,0.0,True
general,ada_prior,tabm_d,Raw+Gram@0.75,2,classification,512,0.36739543868060703,0.36739543868060703,0.37557727937929375,0.37557727937929375,0.0,0.0,0.0,True
general,ada_prior,tabm_d,PureGram,2,classification,512,0.36739543868060703,0.36739543868060703,0.3880999026473603,0.3880999026473603,0.0,0.0,0.0,True
general,ada_prior,tabm_d,GuardedGram-G2-g0p0-t01,2,classification,512,0.36739543868060703,0.36739543868060703,0.36739543868060703,0.36739543868060703,0.0,0.0,0.0,True
general,ada_prior,tabm_d,SafeGram-t01,2,classification,512,0.36739543868060703,0.36739543868060703,0.36739543868060703,0.36739543868060703,0.0,0.0,0.0,True
general,ada_prior,tabm_d,SafeRankGram-t01,2,classification,512,0.36739543868060703,0.36739543868060703,0.36739543868060703,0.36739543868060703,0.0,0.0,0.0,True
general,ada_prior,tabm_d,BlockGuard-Greedy-t01,2,classification,512,0.36739543868060703,0.36739543868060703,0.3614500973830729,0.3614500973830729,0.0,0.0,0.0,True
general,ada_prior,catboost,Raw,0,classification,512,0.38560338632199515,0.38560338632199515,0.38560338632199515,0.38560338632199515,0.0,0.0,0.0,True
general,ada_prior,catboost,Raw+Gram@0.5,0,classification,512,0.38560338632199515,0.38560338632199515,0.3821329882446397,0.3821329882446397,0.0,0.0,0.0,True
general,ada_prior,catboost,Raw+Gram@0.75,0,classification,512,0.38560338632199515,0.38560338632199515,0.3818867251643093,0.3818867251643093,0.0,0.0,0.0,True
general,ada_prior,catboost,PureGram,0,classification,512,0.38560338632199515,0.38560338632199515,0.38257053065890745,0.38257053065890745,0.0,0.0,0.0,True
general,ada_prior,catboost,GuardedGram-G2-g0p0-t01,0,classification,512,0.38560338632199515,0.38560338632199515,0.38333110718382585,0.38333110718382585,0.0,0.0,0.0,True
general,ada_prior,catboost,SafeGram-t01,0,classification,512,0.38560338632199515,0.38560338632199515,0.38560338632199515,0.38560338632199515,0.0,0.0,0.0,True
general,ada_prior,catboost,SafeRankGram-t01,0,classification,512,0.38560338632199515,0.38560338632199515,0.38560338632199515,0.38560338632199515,0.0,0.0,0.0,True
general,ada_prior,catboost,BlockGuard-Greedy-t01,0,classification,512,0.38560338632199515,0.38560338632199515,0.3832731083090478,0.3832731083090478,0.0,0.0,0.0,True
general,ada_prior,catboost,Raw,1,classification,512,0.37837531265449087,0.37837531265449087,0.37837531265449087,0.37837531265449087,0.0,0.0,0.0,True
general,ada_prior,catboost,Raw+Gram@0.5,1,classification,512,0.37837531265449087,0.37837531265449087,0.37908686093251154,0.37908686093251154,0.0,0.0,0.0,True
general,ada_prior,catboost,Raw+Gram@0.75,1,classification,512,0.37837531265449087,0.37837531265449087,0.3812740401035301,0.3812740401035301,0.0,0.0,0.0,True
general,ada_prior,catboost,PureGram,1,classification,512,0.37837531265449087,0.37837531265449087,0.38492378518986914,0.38492378518986914,0.0,0.0,0.0,True
general,ada_prior,catboost,GuardedGram-G2-g0p0-t01,1,classification,512,0.37837531265449087,0.37837531265449087,0.37908686093251154,0.37908686093251154,0.0,0.0,0.0,True
general,ada_prior,catboost,SafeGram-t01,1,classification,512,0.37837531265449087,0.37837531265449087,0.37837531265449087,0.37837531265449087,0.0,0.0,0.0,True
general,ada_prior,catboost,SafeRankGram-t01,1,classification,512,0.37837531265449087,0.37837531265449087,0.37837531265449087,0.37837531265449087,0.0,0.0,0.0,True
general,ada_prior,catboost,BlockGuard-Greedy-t01,1,classification,512,0.37837531265449087,0.37837531265449087,0.3789773605015756,0.3789773605015756,0.0,0.0,0.0,True
general,ada_prior,catboost,Raw,2,classification,512,0.3746308704449244,0.3746308704449244,0.3746308704449244,0.3746308704449244,0.0,0.0,0.0,True
general,ada_prior,catboost,Raw+Gram@0.5,2,classification,512,0.3746308704449244,0.3746308704449244,0.37279161370515085,0.37279161370515085,0.0,0.0,0.0,True
general,ada_prior,catboost,Raw+Gram@0.75,2,classification,512,0.3746308704449244,0.3746308704449244,0.37331073745086374,0.37331073745086374,0.0,0.0,0.0,True
general,ada_prior,catboost,PureGram,2,classification,512,0.3746308704449244,0.3746308704449244,0.3748400853992897,0.3748400853992897,0.0,0.0,0.0,True
general,ada_prior,catboost,GuardedGram-G2-g0p0-t01,2,classification,512,0.3746308704449244,0.3746308704449244,0.37331073745086374,0.37331073745086374,0.0,0.0,0.0,True
general,ada_prior,catboost,SafeGram-t01,2,classification,512,0.3746308704449244,0.3746308704449244,0.37322474770272557,0.37322474770272557,0.0,0.0,0.0,True
general,ada_prior,catboost,SafeRankGram-t01,2,classification,512,0.3746308704449244,0.3746308704449244,0.3746308704449244,0.3746308704449244,0.0,0.0,0.0,True
general,ada_prior,catboost,BlockGuard-Greedy-t01,2,classification,512,0.3746308704449244,0.3746308704449244,0.38316689731122733,0.38316689731122733,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,Raw,0,classification,512,0.3601205540958673,0.3601205540958673,0.3601205540958673,0.3601205540958673,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,Raw+Gram@0.5,0,classification,512,0.3601205540958673,0.3601205540958673,0.36170566172778484,0.36170566172778484,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,Raw+Gram@0.75,0,classification,512,0.3601205540958673,0.3601205540958673,0.3636083581029149,0.3636083581029149,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,PureGram,0,classification,512,0.3601205540958673,0.3601205540958673,0.3663038610857165,0.3663038610857165,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,GuardedGram-G2-g0p0-t01,0,classification,512,0.3601205540958673,0.3601205540958673,0.3636083581029149,0.3636083581029149,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,SafeGram-t01,0,classification,512,0.3601205540958673,0.3601205540958673,0.36054781143967274,0.36054781143967274,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,SafeRankGram-t01,0,classification,512,0.3601205540958673,0.3601205540958673,0.3717787390547951,0.3717787390547951,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,BlockGuard-Greedy-t01,0,classification,512,0.3601205540958673,0.3601205540958673,0.3663038610857165,0.3663038610857165,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,Raw,1,classification,512,0.3601205540958673,0.3601205540958673,0.3601205540958673,0.3601205540958673,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,Raw+Gram@0.5,1,classification,512,0.3601205540958673,0.3601205540958673,0.36170566172778484,0.36170566172778484,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,Raw+Gram@0.75,1,classification,512,0.3601205540958673,0.3601205540958673,0.3636083581029149,0.3636083581029149,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,PureGram,1,classification,512,0.3601205540958673,0.3601205540958673,0.3663038610857165,0.3663038610857165,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,GuardedGram-G2-g0p0-t01,1,classification,512,0.3601205540958673,0.3601205540958673,0.3636083581029149,0.3636083581029149,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,SafeGram-t01,1,classification,512,0.3601205540958673,0.3601205540958673,0.36054781143967274,0.36054781143967274,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,SafeRankGram-t01,1,classification,512,0.3601205540958673,0.3601205540958673,0.3717787390547951,0.3717787390547951,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,BlockGuard-Greedy-t01,1,classification,512,0.3601205540958673,0.3601205540958673,0.3663038610857165,0.3663038610857165,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,Raw,2,classification,512,0.3601205540958673,0.3601205540958673,0.3601205540958673,0.3601205540958673,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,Raw+Gram@0.5,2,classification,512,0.3601205540958673,0.3601205540958673,0.36170566172778484,0.36170566172778484,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,Raw+Gram@0.75,2,classification,512,0.3601205540958673,0.3601205540958673,0.3636083581029149,0.3636083581029149,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,PureGram,2,classification,512,0.3601205540958673,0.3601205540958673,0.3663038610857165,0.3663038610857165,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,GuardedGram-G2-g0p0-t01,2,classification,512,0.3601205540958673,0.3601205540958673,0.3636083581029149,0.3636083581029149,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,SafeGram-t01,2,classification,512,0.3601205540958673,0.3601205540958673,0.36054781143967274,0.36054781143967274,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,SafeRankGram-t01,2,classification,512,0.3601205540958673,0.3601205540958673,0.3717787390547951,0.3717787390547951,0.0,0.0,0.0,True
general,ada_prior,tabicl_v2,BlockGuard-Greedy-t01,2,classification,512,0.3601205540958673,0.3601205540958673,0.3663038610857165,0.3663038610857165,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,Raw,0,classification,512,0.3695273528775932,0.3695273528775932,0.3695273528775932,0.3695273528775932,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,Raw+Gram@0.5,0,classification,512,0.3695273528775932,0.3695273528775932,0.3688206669908426,0.3688206669908426,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,Raw+Gram@0.75,0,classification,512,0.3695273528775932,0.3695273528775932,0.3699793959411499,0.3699793959411499,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,PureGram,0,classification,512,0.3695273528775932,0.3695273528775932,0.37210684944735484,0.37210684944735484,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,GuardedGram-G2-g0p0-t01,0,classification,512,0.3695273528775932,0.3695273528775932,0.3686240408694355,0.3686240408694355,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,SafeGram-t01,0,classification,512,0.3695273528775932,0.3695273528775932,0.3695273528775932,0.3695273528775932,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,SafeRankGram-t01,0,classification,512,0.3695273528775932,0.3695273528775932,0.3695273528775932,0.3695273528775932,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,BlockGuard-Greedy-t01,0,classification,512,0.3695273528775932,0.3695273528775932,0.36447505050003376,0.36447505050003376,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,Raw,1,classification,512,0.36818946348682297,0.36818946348682297,0.36818946348682297,0.36818946348682297,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,Raw+Gram@0.5,1,classification,512,0.36818946348682297,0.36818946348682297,0.3665463563047984,0.3665463563047984,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,Raw+Gram@0.75,1,classification,512,0.36818946348682297,0.36818946348682297,0.368414292404972,0.368414292404972,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,PureGram,1,classification,512,0.36818946348682297,0.36818946348682297,0.37214155591250175,0.37214155591250175,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,GuardedGram-G2-g0p0-t01,1,classification,512,0.36818946348682297,0.36818946348682297,0.3664075284629601,0.3664075284629601,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,SafeGram-t01,1,classification,512,0.36818946348682297,0.36818946348682297,0.36818946348682297,0.36818946348682297,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,SafeRankGram-t01,1,classification,512,0.36818946348682297,0.36818946348682297,0.36818946348682297,0.36818946348682297,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,BlockGuard-Greedy-t01,1,classification,512,0.36818946348682297,0.36818946348682297,0.36789327566393015,0.36789327566393015,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,Raw,2,classification,512,0.3633987453781951,0.3633987453781951,0.3633987453781951,0.3633987453781951,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,Raw+Gram@0.5,2,classification,512,0.3633987453781951,0.3633987453781951,0.3646955487119935,0.3646955487119935,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,Raw+Gram@0.75,2,classification,512,0.3633987453781951,0.3633987453781951,0.3667674146285763,0.3667674146285763,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,PureGram,2,classification,512,0.3633987453781951,0.3633987453781951,0.3698331497480578,0.3698331497480578,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,GuardedGram-G2-g0p0-t01,2,classification,512,0.3633987453781951,0.3633987453781951,0.3646955487119935,0.3646955487119935,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,SafeGram-t01,2,classification,512,0.3633987453781951,0.3633987453781951,0.3633987453781951,0.3633987453781951,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,SafeRankGram-t01,2,classification,512,0.3633987453781951,0.3633987453781951,0.3633987453781951,0.3633987453781951,0.0,0.0,0.0,True
general,ada_prior,tabpfn_2_6,BlockGuard-Greedy-t01,2,classification,512,0.3633987453781951,0.3633987453781951,0.36461223263241604,0.36461223263241604,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,Raw,0,classification,512,0.9996245764417239,0.9996245764417239,0.9996245764417239,0.9996245764417239,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,Raw+Gram@0.5,0,classification,512,0.9996245764417239,0.9996245764417239,0.9553160943341954,0.9553160943341954,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,Raw+Gram@0.75,0,classification,512,0.9996245764417239,0.9996245764417239,0.9643697603255033,0.9643697603255033,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,PureGram,0,classification,512,0.9996245764417239,0.9996245764417239,0.9933818207355565,0.9933818207355565,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,GuardedGram-G2-g0p0-t01,0,classification,512,0.9996245764417239,0.9996245764417239,0.9553160943341954,0.9553160943341954,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,SafeGram-t01,0,classification,512,0.9996245764417239,0.9996245764417239,0.9996245764417239,0.9996245764417239,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,SafeRankGram-t01,0,classification,512,0.9996245764417239,0.9996245764417239,0.9996245764417239,0.9996245764417239,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,BlockGuard-Greedy-t01,0,classification,512,0.9996245764417239,0.9996245764417239,0.9574266121780161,0.9574266121780161,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,Raw,1,classification,512,1.0040288059755356,1.0040288059755356,1.0040288059755356,1.0040288059755356,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,Raw+Gram@0.5,1,classification,512,1.0040288059755356,1.0040288059755356,0.9745222398505361,0.9745222398505361,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,Raw+Gram@0.75,1,classification,512,1.0040288059755356,1.0040288059755356,0.9877135031666102,0.9877135031666102,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,PureGram,1,classification,512,1.0040288059755356,1.0040288059755356,1.0175687537896212,1.0175687537896212,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,GuardedGram-G2-g0p0-t01,1,classification,512,1.0040288059755356,1.0040288059755356,0.9772419499663567,0.9772419499663567,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,SafeGram-t01,1,classification,512,1.0040288059755356,1.0040288059755356,1.0040288059755356,1.0040288059755356,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,SafeRankGram-t01,1,classification,512,1.0040288059755356,1.0040288059755356,0.9827139321352062,0.9827139321352062,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,BlockGuard-Greedy-t01,1,classification,512,1.0040288059755356,1.0040288059755356,1.0040288059755356,1.0040288059755356,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,Raw,2,classification,512,0.9901530536105716,0.9901530536105716,0.9901530536105716,0.9901530536105716,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,Raw+Gram@0.5,2,classification,512,0.9901530536105716,0.9901530536105716,0.9583084267237634,0.9583084267237634,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,Raw+Gram@0.75,2,classification,512,0.9901530536105716,0.9901530536105716,0.9721072876334527,0.9721072876334527,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,PureGram,2,classification,512,0.9901530536105716,0.9901530536105716,1.0072199623836404,1.0072199623836404,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,GuardedGram-G2-g0p0-t01,2,classification,512,0.9901530536105716,0.9901530536105716,0.9583084267237634,0.9583084267237634,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,SafeGram-t01,2,classification,512,0.9901530536105716,0.9901530536105716,0.9901530536105716,0.9901530536105716,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,SafeRankGram-t01,2,classification,512,0.9901530536105716,0.9901530536105716,0.9901530536105716,0.9901530536105716,0.0,0.0,0.0,True
general,eye_movements,controlled_mlp,BlockGuard-Greedy-t01,2,classification,512,0.9901530536105716,0.9901530536105716,0.9901530536105716,0.9901530536105716,0.0,0.0,0.0,True
general,eye_movements,tabm_d,Raw,0,classification,512,0.9433113797921784,0.9433113797921784,0.9433113797921784,0.9433113797921784,0.0,0.0,0.0,True
general,eye_movements,tabm_d,Raw+Gram@0.5,0,classification,512,0.9433113797921784,0.9433113797921784,0.9545502254302405,0.9545502254302405,0.0,0.0,0.0,True
general,eye_movements,tabm_d,Raw+Gram@0.75,0,classification,512,0.9433113797921784,0.9433113797921784,0.9772016506202086,0.9772016506202086,0.0,0.0,0.0,True
general,eye_movements,tabm_d,PureGram,0,classification,512,0.9433113797921784,0.9433113797921784,1.0111301385307514,1.0111301385307514,0.0,0.0,0.0,True
general,eye_movements,tabm_d,GuardedGram-G2-g0p0-t01,0,classification,512,0.9433113797921784,0.9433113797921784,0.9433113797921784,0.9433113797921784,0.0,0.0,0.0,True
general,eye_movements,tabm_d,SafeGram-t01,0,classification,512,0.9433113797921784,0.9433113797921784,0.9433113797921784,0.9433113797921784,0.0,0.0,0.0,True
general,eye_movements,tabm_d,SafeRankGram-t01,0,classification,512,0.9433113797921784,0.9433113797921784,0.9433113797921784,0.9433113797921784,0.0,0.0,0.0,True
general,eye_movements,tabm_d,BlockGuard-Greedy-t01,0,classification,512,0.9433113797921784,0.9433113797921784,0.9394120314327531,0.9394120314327531,0.0,0.0,0.0,True
general,eye_movements,tabm_d,Raw,1,classification,512,1.0313747246357061,1.0313747246357061,1.0313747246357061,1.0313747246357061,0.0,0.0,0.0,True
general,eye_movements,tabm_d,Raw+Gram@0.5,1,classification,512,1.0313747246357061,1.0313747246357061,1.0099439807666288,1.0099439807666288,0.0,0.0,0.0,True
general,eye_movements,tabm_d,Raw+Gram@0.75,1,classification,512,1.0313747246357061,1.0313747246357061,1.0085457693898285,1.0085457693898285,0.0,0.0,0.0,True
general,eye_movements,tabm_d,PureGram,1,classification,512,1.0313747246357061,1.0313747246357061,1.012618785608284,1.012618785608284,0.0,0.0,0.0,True
general,eye_movements,tabm_d,GuardedGram-G2-g0p0-t01,1,classification,512,1.0313747246357061,1.0313747246357061,1.0099439807666288,1.0099439807666288,0.0,0.0,0.0,True
general,eye_movements,tabm_d,SafeGram-t01,1,classification,512,1.0313747246357061,1.0313747246357061,1.0313747246357061,1.0313747246357061,0.0,0.0,0.0,True
general,eye_movements,tabm_d,SafeRankGram-t01,1,classification,512,1.0313747246357061,1.0313747246357061,0.9791096675871999,0.9791096675871999,0.0,0.0,0.0,True
general,eye_movements,tabm_d,BlockGuard-Greedy-t01,1,classification,512,1.0313747246357061,1.0313747246357061,0.9462594144544364,0.9462594144544364,0.0,0.0,0.0,True
general,eye_movements,tabm_d,Raw,2,classification,512,0.9461642308677303,0.9461642308677303,0.9461642308677303,0.9461642308677303,0.0,0.0,0.0,True
general,eye_movements,tabm_d,Raw+Gram@0.5,2,classification,512,0.9461642308677303,0.9461642308677303,0.9336216154172626,0.9336216154172626,0.0,0.0,0.0,True
general,eye_movements,tabm_d,Raw+Gram@0.75,2,classification,512,0.9461642308677303,0.9461642308677303,0.9444541773348147,0.9444541773348147,0.0,0.0,0.0,True
general,eye_movements,tabm_d,PureGram,2,classification,512,0.9461642308677303,0.9461642308677303,0.9663913752299804,0.9663913752299804,0.0,0.0,0.0,True
general,eye_movements,tabm_d,GuardedGram-G2-g0p0-t01,2,classification,512,0.9461642308677303,0.9461642308677303,0.9461642308677303,0.9461642308677303,0.0,0.0,0.0,True
general,eye_movements,tabm_d,SafeGram-t01,2,classification,512,0.9461642308677303,0.9461642308677303,0.9461642308677303,0.9461642308677303,0.0,0.0,0.0,True
general,eye_movements,tabm_d,SafeRankGram-t01,2,classification,512,0.9461642308677303,0.9461642308677303,0.9461642308677303,0.9461642308677303,0.0,0.0,0.0,True
general,eye_movements,tabm_d,BlockGuard-Greedy-t01,2,classification,512,0.9461642308677303,0.9461642308677303,0.9461642308677303,0.9461642308677303,0.0,0.0,0.0,True
general,eye_movements,catboost,Raw,0,classification,512,0.9430502254290862,0.9430502254290862,0.9430502254290862,0.9430502254290862,0.0,0.0,0.0,True
general,eye_movements,catboost,Raw+Gram@0.5,0,classification,512,0.9430502254290862,0.9430502254290862,0.9471871128181341,0.9471871128181341,0.0,0.0,0.0,True
general,eye_movements,catboost,Raw+Gram@0.75,0,classification,512,0.9430502254290862,0.9430502254290862,0.951395567665118,0.951395567665118,0.0,0.0,0.0,True
general,eye_movements,catboost,PureGram,0,classification,512,0.9430502254290862,0.9430502254290862,0.9570421887103056,0.9570421887103056,0.0,0.0,0.0,True
general,eye_movements,catboost,GuardedGram-G2-g0p0-t01,0,classification,512,0.9430502254290862,0.9430502254290862,0.951395567665118,0.951395567665118,0.0,0.0,0.0,True
general,eye_movements,catboost,SafeGram-t01,0,classification,512,0.9430502254290862,0.9430502254290862,0.9430502254290862,0.9430502254290862,0.0,0.0,0.0,True
general,eye_movements,catboost,SafeRankGram-t01,0,classification,512,0.9430502254290862,0.9430502254290862,0.9430502254290862,0.9430502254290862,0.0,0.0,0.0,True
general,eye_movements,catboost,BlockGuard-Greedy-t01,0,classification,512,0.9430502254290862,0.9430502254290862,0.950740182208551,0.950740182208551,0.0,0.0,0.0,True
general,eye_movements,catboost,Raw,1,classification,512,0.9492155587146328,0.9492155587146328,0.9492155587146328,0.9492155587146328,0.0,0.0,0.0,True
general,eye_movements,catboost,Raw+Gram@0.5,1,classification,512,0.9492155587146328,0.9492155587146328,0.9478138641555212,0.9478138641555212,0.0,0.0,0.0,True
general,eye_movements,catboost,Raw+Gram@0.75,1,classification,512,0.9492155587146328,0.9492155587146328,0.9497039797405347,0.9497039797405347,0.0,0.0,0.0,True
general,eye_movements,catboost,PureGram,1,classification,512,0.9492155587146328,0.9492155587146328,0.9533434913980595,0.9533434913980595,0.0,0.0,0.0,True
general,eye_movements,catboost,GuardedGram-G2-g0p0-t01,1,classification,512,0.9492155587146328,0.9492155587146328,0.9492155587146328,0.9492155587146328,0.0,0.0,0.0,True
general,eye_movements,catboost,SafeGram-t01,1,classification,512,0.9492155587146328,0.9492155587146328,0.9492155587146328,0.9492155587146328,0.0,0.0,0.0,True
general,eye_movements,catboost,SafeRankGram-t01,1,classification,512,0.9492155587146328,0.9492155587146328,0.9492155587146328,0.9492155587146328,0.0,0.0,0.0,True
general,eye_movements,catboost,BlockGuard-Greedy-t01,1,classification,512,0.9492155587146328,0.9492155587146328,0.9492155587146328,0.9492155587146328,0.0,0.0,0.0,True
general,eye_movements,catboost,Raw,2,classification,512,0.9504406081594893,0.9504406081594893,0.9504406081594893,0.9504406081594893,0.0,0.0,0.0,True
general,eye_movements,catboost,Raw+Gram@0.5,2,classification,512,0.9504406081594893,0.9504406081594893,0.9499499205263646,0.9499499205263646,0.0,0.0,0.0,True
general,eye_movements,catboost,Raw+Gram@0.75,2,classification,512,0.9504406081594893,0.9504406081594893,0.9521296422247268,0.9521296422247268,0.0,0.0,0.0,True
general,eye_movements,catboost,PureGram,2,classification,512,0.9504406081594893,0.9504406081594893,0.955934540409045,0.955934540409045,0.0,0.0,0.0,True
general,eye_movements,catboost,GuardedGram-G2-g0p0-t01,2,classification,512,0.9504406081594893,0.9504406081594893,0.9521296422247268,0.9521296422247268,0.0,0.0,0.0,True
general,eye_movements,catboost,SafeGram-t01,2,classification,512,0.9504406081594893,0.9504406081594893,0.9504406081594893,0.9504406081594893,0.0,0.0,0.0,True
general,eye_movements,catboost,SafeRankGram-t01,2,classification,512,0.9504406081594893,0.9504406081594893,0.9506664845599142,0.9506664845599142,0.0,0.0,0.0,True
general,eye_movements,catboost,BlockGuard-Greedy-t01,2,classification,512,0.9504406081594893,0.9504406081594893,0.9549302117801779,0.9549302117801779,0.0,0.0,0.0,True
general,eye_movements,tabicl_v2,Raw,0,classification,512,0.9543711679007606,0.9543711679007606,0.9543711679007606,0.9543711679007606,0.0,0.0,0.0,True
general,eye_movements,tabicl_v2,Raw+Gram@0.5,0,classification,512,0.9543711679007606,0.9543711679007606,0.937588583229803,0.937588583229803,0.0,0.0,0.0,True
general,eye_movements,tabicl_v2,Raw+Gram@0.75,0,classification,512,0.9543711679007606,0.9543711679007606,0.9405941128951458,0.9405941128951458,0.0,0.0,0.0,True
general,eye_movements,tabicl_v2,PureGram,0,classification,512,0.9543711679007606,0.9543711679007606,0.9510481885944774,0.9510481885944774,0.0,0.0,0.0,True
general,eye_movements,tabicl_v2,GuardedGram-G2-g0p0-t01,0,classification,512,0.9543711679007606,0.9543711679007606,0.9405941128951458,0.9405941128951458,0.0,0.0,0.0,True
general,eye_movements,tabicl_v2,SafeGram-t01,0,classification,512,0.9543711679007606,0.9543711679007606,0.9510481885944774,0.9510481885944774,0.0,0.0,0.0,True
general,eye_movements,tabicl_v2,SafeRankGram-t01,0,classification,512,0.9543711679007606,0.9543711679007606,0.9490956660158523,0.9490956660158523,0.0,0.0,0.0,True
general,eye_movements,tabicl_v2,BlockGuard-Greedy-t01,0,classification,512,0.9543711679007606,0.9543711679007606,0.9543711679007606,0.9543711679007606,0.0,0.0,0.0,True
general,eye_movements,tabicl_v2,Raw,1,classification,512,0.9543711679007606,0.9543711679007606,0.9543711679007606,0.9543711679007606,0.0,0.0,0.0,True
general,eye_movements,tabicl_v2,Raw+Gram@0.5,1,classification,512,0.9543711679007606,0.9543711679007606,0.937588583229803,0.937588583229803,0.0,0.0,0.0,True
general,eye_movements,tabicl_v2,Raw+Gram@0.75,1,classification,512,0.9543711679007606,0.9543711679007606,0.9405941128951458,0.9405941128951458,0.0,0.0,0.0,True
general,eye_movements,tabicl_v2,PureGram,1,classification,512,0.9543711679007606,0.9543711679007606,0.9510481885944774,0.9510481885944774,0.0,0.0,0.0,True
general,eye_movements,tabicl_v2,GuardedGram-G2-g0p0-t01,1,classification,512,0.9543711679007606,0.9543711679007606,0.9405941128951458,0.9405941128951458,0.0,0.0,0.0,True
general,eye_movements,tabicl_v2,SafeGram-t01,1,classification,512,0.9543711679007606,0.9543711679007606,0.9405941128951458,0.9405941128951458,0.0,0.0,0.0,True
general,eye_movements,tabicl_v2,SafeRankGram-t01,1,classification,512,0.9543711679007606,0.9543711679007606,0.9543711679007606,0.9543711679007606,0.0,0.0,0.0,True
general,eye_movements,tabicl_v2,BlockGuard-Greedy-t01,1,classification,512,0.9543711679007606,0.9543711679007606,0.9543711679007606,0.9543711679007606,0.0,0.0,0.0,True
