scope,dataset,model,method,seed,split,n_rows,training_classes,probability_columns,class_ordering,row_sum_min,row_sum_max,maximum_row_sum_deviation,minimum_probability,maximum_probability,entries_clipped_at_epsilon,entries_clipped_at_one,clipping_epsilon,renormalized_after_clipping,sample_weights_used
general,ada_prior,tabpfn_2_6,Raw,0,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,0.00012981811596546322,0.9998701810836792,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,Raw,0,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,0.00011936524242628366,0.9998806715011597,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,Raw+Gram@0.5,0,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999478459358,1.0000000465661287,5.21540641784668e-08,0.00014518693933496252,0.9998548030853271,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,Raw+Gram@0.5,0,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999459832907,1.0000000596046448,5.960464477539063e-08,0.00016270177002297714,0.9998372793197632,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,Raw+Gram@0.75,0,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999459832907,1.0000000521540642,5.4016709327697754e-08,0.00015287135101971216,0.9998471140861511,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,Raw+Gram@0.75,0,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999469146132,1.0000000596046448,5.960464477539063e-08,0.00017232073514605872,0.999827653169632,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,PureGram,0,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999329447746,1.0000000596046448,6.705522537231445e-08,0.0001605557627044618,0.9998394250869751,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,PureGram,0,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999394640326,1.0000000596046448,6.05359673500061e-08,0.0001819397002691403,0.9998180270195007,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,GuardedGram-G2-g0p0-t01,0,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999366700649,1.0000000521540642,6.332993507385254e-08,0.00013750252765021287,0.9998624920845032,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,GuardedGram-G2-g0p0-t01,0,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999366700649,1.0000000596046448,6.332993507385254e-08,0.00015308280489989556,0.9998469054698944,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,SafeGram-t01,0,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,0.00012981811596546322,0.9998701810836792,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,SafeGram-t01,0,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,0.00011936524242628366,0.9998806715011597,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,SafeRankGram-t01,0,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,0.00012981811596546322,0.9998701810836792,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,SafeRankGram-t01,0,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,0.00011936524242628366,0.9998806715011597,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,BlockGuard-Greedy-t01,0,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,5.554965537157841e-05,0.9999444484710693,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,BlockGuard-Greedy-t01,0,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,5.284518556436524e-05,0.999947190284729,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,Raw,1,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,5.16547734150663e-05,0.9999483823776245,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,Raw,1,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999329447746,1.0000000596046448,6.705522537231445e-08,3.0222267014323734e-05,0.9999697804450989,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,Raw+Gram@0.5,1,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999478459358,1.0000000596046448,5.960464477539063e-08,0.00015715731933596544,0.9998428523540497,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,Raw+Gram@0.5,1,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999478459358,1.0000000521540642,5.21540641784668e-08,0.00011194272883585654,0.9998880326747894,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,Raw+Gram@0.75,1,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999585561454,1.0000000596046448,5.960464477539063e-08,0.00020467707327043172,0.9997953325510025,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,Raw+Gram@0.75,1,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999366700649,1.000000052852556,6.332993507385254e-08,0.00015206403440970462,0.9998479038476944,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,PureGram,1,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999949708581,1.0000000596046448,5.960464477539063e-08,0.000252196827204898,0.9997478127479553,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,PureGram,1,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,0.00018572868430055678,0.9998142123222351,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,GuardedGram-G2-g0p0-t01,1,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999366700649,1.0000000596046448,6.332993507385254e-08,0.00010795534399221651,0.999892070889473,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,GuardedGram-G2-g0p0-t01,1,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999478459358,1.0000000558793545,5.587935447692871e-08,7.182142326200847e-05,0.9999281615018845,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,SafeGram-t01,1,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,5.16547734150663e-05,0.9999483823776245,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,SafeGram-t01,1,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999329447746,1.0000000596046448,6.705522537231445e-08,3.0222267014323734e-05,0.9999697804450989,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,SafeRankGram-t01,1,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,5.16547734150663e-05,0.9999483823776245,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,SafeRankGram-t01,1,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999329447746,1.0000000596046448,6.705522537231445e-08,3.0222267014323734e-05,0.9999697804450989,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,BlockGuard-Greedy-t01,1,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999403953552,1.0000000596046448,5.960464477539063e-08,5.27306146977935e-05,0.9999473094940186,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,BlockGuard-Greedy-t01,1,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,4.3896245188079774e-05,0.9999561309814453,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,Raw,2,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,4.892712240689434e-05,0.9999511241912842,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,Raw,2,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,4.4127584260422736e-05,0.9999558925628662,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,Raw+Gram@0.5,2,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999701976776,1.0000000484287739,4.842877388000488e-08,6.520599708892405e-05,0.9999347925186157,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,Raw+Gram@0.5,2,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999478459358,1.0000000596046448,5.960464477539063e-08,5.31042278453242e-05,0.9999469220638275,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,Raw+Gram@0.75,2,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999599531293,1.0000000521540642,5.21540641784668e-08,6.927047070348635e-05,0.999930739402771,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,Raw+Gram@0.75,2,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999552965164,1.0000000596046448,5.960464477539063e-08,5.745974158344325e-05,0.9999425560235977,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,PureGram,2,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999403953552,1.0000000596046448,5.960464477539063e-08,7.325547630898654e-05,0.999926745891571,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,PureGram,2,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999329447746,1.0000000596046448,6.705522537231445e-08,6.181525532156229e-05,0.9999381899833679,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,GuardedGram-G2-g0p0-t01,2,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999701976776,1.0000000484287739,4.842877388000488e-08,6.520599708892405e-05,0.9999347925186157,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,GuardedGram-G2-g0p0-t01,2,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999478459358,1.0000000596046448,5.960464477539063e-08,5.31042278453242e-05,0.9999469220638275,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,SafeGram-t01,2,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,4.892712240689434e-05,0.9999511241912842,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,SafeGram-t01,2,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,4.4127584260422736e-05,0.9999558925628662,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,SafeRankGram-t01,2,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,4.892712240689434e-05,0.9999511241912842,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,SafeRankGram-t01,2,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,4.4127584260422736e-05,0.9999558925628662,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,BlockGuard-Greedy-t01,2,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,5.5399203120032325e-05,0.9999446272850037,0,0,1e-08,True,False
general,ada_prior,tabpfn_2_6,BlockGuard-Greedy-t01,2,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000596046448,7.450580596923828e-08,5.5189178965520114e-05,0.999944806098938,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999031424522,1.0000000856816769,9.685754776000977e-08,0.00018240527424495667,0.9847874045372009,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999031424522,1.0000000968575478,9.685754776000977e-08,0.00010889679833780974,0.9529308080673218,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw+Gram@0.5,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999161809683,1.0000000763684511,8.381903171539307e-08,0.0026092372136190534,0.9559692442417145,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw+Gram@0.5,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999180436134,1.0000000819563866,8.195638656616211e-08,0.003381868766155094,0.9395986497402191,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw+Gram@0.75,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999152496457,1.0000000819563866,8.475035429000854e-08,0.0033933102968148887,0.9553451240062714,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw+Gram@0.75,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999143183231,1.0000000894069672,8.940696716308594e-08,0.0032186968601308763,0.940522238612175,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,PureGram,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.000000105239451,1.0523945093154907e-07,0.0036106733605265617,0.9647130370140076,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,PureGram,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.0000000968575478,9.685754776000977e-08,0.002578875282779336,0.9589119553565979,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,GuardedGram-G2-g0p0-t01,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999161809683,1.0000000763684511,8.381903171539307e-08,0.0026092372136190534,0.9559692442417145,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,GuardedGram-G2-g0p0-t01,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999180436134,1.0000000819563866,8.195638656616211e-08,0.003381868766155094,0.9395986497402191,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,SafeGram-t01,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999031424522,1.0000000856816769,9.685754776000977e-08,0.00018240527424495667,0.9847874045372009,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,SafeGram-t01,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999031424522,1.0000000968575478,9.685754776000977e-08,0.00010889679833780974,0.9529308080673218,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,SafeRankGram-t01,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999031424522,1.0000000856816769,9.685754776000977e-08,0.00018240527424495667,0.9847874045372009,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,SafeRankGram-t01,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999031424522,1.0000000968575478,9.685754776000977e-08,0.00010889679833780974,0.9529308080673218,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,BlockGuard-Greedy-t01,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998846760718,1.00000009406358,1.153239281848073e-07,0.0001627022138563916,0.9965080618858337,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,BlockGuard-Greedy-t01,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999031424522,1.0000000968575478,9.685754776000977e-08,0.0015961519675329328,0.8858476877212524,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.0000000894069672,8.940696716308594e-08,8.548327605240047e-05,0.9779019355773926,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999132851372,1.0000000894069672,8.940696716308594e-08,5.813987081637606e-05,0.9492228627204895,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw+Gram@0.5,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999310821295,1.0000000819563866,8.195638656616211e-08,0.0030813738412689418,0.9143677055835724,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw+Gram@0.5,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999217689037,1.0000000690924935,7.82310962677002e-08,0.003209637427062262,0.9204598069190979,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw+Gram@0.75,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999171122909,1.0000000856816769,8.568167686462402e-08,0.004526609074673615,0.8964007049798965,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw+Gram@0.75,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999143183231,1.0000000735744834,8.568167686462402e-08,0.004460354743059725,0.9128679037094116,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,PureGram,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999031424522,1.0000000894069672,9.685754776000977e-08,0.005971844308078289,0.8784337043762207,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,PureGram,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998956918716,1.0000000968575478,1.043081283569336e-07,0.005441582296043634,0.905752420425415,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,GuardedGram-G2-g0p0-t01,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999329447746,1.0000000782310963,7.82310962677002e-08,0.0016361386078642681,0.9323347061872482,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,GuardedGram-G2-g0p0-t01,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999221581675,1.0000000738364179,7.784183253534138e-08,0.0016724899578548502,0.9280517101287842,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,SafeGram-t01,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.0000000894069672,8.940696716308594e-08,8.548327605240047e-05,0.9779019355773926,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,SafeGram-t01,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999132851372,1.0000000894069672,8.940696716308594e-08,5.813987081637606e-05,0.9492228627204895,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,SafeRankGram-t01,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999932013452,1.0000000717118382,7.171183824539185e-08,0.0006977586599532515,0.9602834135293961,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,SafeRankGram-t01,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999269894033,1.000000074505806,7.450580596923828e-08,0.00022762322987546213,0.9471874088048935,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,BlockGuard-Greedy-t01,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.0000000894069672,8.940696716308594e-08,8.548327605240047e-05,0.9779019355773926,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,BlockGuard-Greedy-t01,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999132851372,1.0000000894069672,8.940696716308594e-08,5.813987081637606e-05,0.9492228627204895,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999031424522,1.0000000782310963,9.685754776000977e-08,0.00018233605078421533,0.9849207997322083,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999888241291,1.0000001043081284,1.1175870895385742e-07,9.56215662881732e-05,0.968069851398468,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw+Gram@0.5,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999236315489,1.0000000838190317,8.381903171539307e-08,0.0025666362198535353,0.944712907075882,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw+Gram@0.5,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999161809683,1.0000000912696123,9.12696123123169e-08,0.003347712932736613,0.9411402642726898,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw+Gram@0.75,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999171122909,1.0000000866129994,8.66129994392395e-08,0.0036105938052060083,0.9388371109962463,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,Raw+Gram@0.75,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999031424522,1.0000001033768058,1.0337680578231812e-07,0.0047147205914370716,0.9339394718408585,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,PureGram,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999068677425,1.0000000894069672,9.313225746154785e-08,0.004629833623766899,0.9382006525993347,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,PureGram,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999888241291,1.0000001154839993,1.1548399925231934e-07,0.0048755924217402935,0.9502031207084656,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,GuardedGram-G2-g0p0-t01,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999236315489,1.0000000838190317,8.381903171539307e-08,0.0025666362198535353,0.944712907075882,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,GuardedGram-G2-g0p0-t01,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999161809683,1.0000000912696123,9.12696123123169e-08,0.003347712932736613,0.9411402642726898,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,SafeGram-t01,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999031424522,1.0000000782310963,9.685754776000977e-08,0.00018233605078421533,0.9849207997322083,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,SafeGram-t01,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999888241291,1.0000001043081284,1.1175870895385742e-07,9.56215662881732e-05,0.968069851398468,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,SafeRankGram-t01,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999031424522,1.0000000782310963,9.685754776000977e-08,0.00018233605078421533,0.9849207997322083,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,SafeRankGram-t01,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999888241291,1.0000001043081284,1.1175870895385742e-07,9.56215662881732e-05,0.968069851398468,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,BlockGuard-Greedy-t01,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999031424522,1.0000000782310963,9.685754776000977e-08,0.00018233605078421533,0.9849207997322083,0,0,1e-08,True,False
general,eye_movements,controlled_mlp,BlockGuard-Greedy-t01,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999888241291,1.0000001043081284,1.1175870895385742e-07,9.56215662881732e-05,0.968069851398468,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999031424522,1.0000000968575478,9.685754776000977e-08,0.006099857855588198,0.9560080170631409,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998807907104,1.0000001192092896,1.1920928955078125e-07,0.004909868352115154,0.9499506950378418,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw+Gram@0.5,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999329447746,1.000000074505806,7.450580596923828e-08,0.04877575091086328,0.7499731779098511,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw+Gram@0.5,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999068677425,1.0000000819563866,9.313225746154785e-08,0.050426730420440435,0.7243385314941406,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw+Gram@0.75,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999217689037,1.0000000819563866,8.195638656616211e-08,0.06983511697035283,0.6595939993858337,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw+Gram@0.75,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999068677425,1.000000078463927,9.313225746154785e-08,0.07150693680159748,0.6229487657546997,0,0,1e-08,True,False
general,eye_movements,tabm_d,PureGram,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.0000000894069672,8.940696716308594e-08,0.09089448302984238,0.5692148208618164,0,0,1e-08,True,False
general,eye_movements,tabm_d,PureGram,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998807907104,1.0000001043081284,1.1920928955078125e-07,0.09190197288990021,0.5224082469940186,0,0,1e-08,True,False
general,eye_movements,tabm_d,GuardedGram-G2-g0p0-t01,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999031424522,1.0000000968575478,9.685754776000977e-08,0.006099857855588198,0.9560080170631409,0,0,1e-08,True,False
general,eye_movements,tabm_d,GuardedGram-G2-g0p0-t01,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998807907104,1.0000001192092896,1.1920928955078125e-07,0.004909868352115154,0.9499506950378418,0,0,1e-08,True,False
general,eye_movements,tabm_d,SafeGram-t01,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999031424522,1.0000000968575478,9.685754776000977e-08,0.006099857855588198,0.9560080170631409,0,0,1e-08,True,False
general,eye_movements,tabm_d,SafeGram-t01,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998807907104,1.0000001192092896,1.1920928955078125e-07,0.004909868352115154,0.9499506950378418,0,0,1e-08,True,False
general,eye_movements,tabm_d,SafeRankGram-t01,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999031424522,1.0000000968575478,9.685754776000977e-08,0.006099857855588198,0.9560080170631409,0,0,1e-08,True,False
