scope,dataset,problem_type,model,method,family,seeds_included,selected_alpha,invariant_feature_fraction,disagreement_reduction,normalized_excess_risk,raw_task_error,method_task_error,trivial_task_error,raw_fallback,inference_multiplier,validation_C,predictive_rank,task_outcome
general,OnlineNewsPopularity,regression,controlled_mlp,Raw+Gram@0.5,fixed,3,0.5,,0.5,0.01016165234949739,5161.020707519959,5205.256735494668,5264.751611011675,False,2.0,0.0019368741546303828,5.0,L
general,OnlineNewsPopularity,regression,controlled_mlp,Raw+Gram@0.75,fixed,3,0.75,,0.75,0.018184281939816384,5161.020707519959,5247.49388755485,5264.751611011675,False,2.0,0.0042893676681750766,6.0,L
general,OnlineNewsPopularity,regression,controlled_mlp,SafeGram-t01,safety_reference,3,0.0,,0.0,0.0,5161.020707519959,5161.020707519959,5264.751611011675,True,1.0,0.0,2.0,T
general,OnlineNewsPopularity,regression,controlled_mlp,SafeRankGram-t01,safety_reference,3,0.0,,0.0,0.0,5161.020707519959,5161.020707519959,5264.751611011675,True,1.0,0.0,2.0,T
general,OnlineNewsPopularity,regression,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.2682926829268293,0.26807913924416815,-0.0017004274077121744,5203.2604179528935,5194.308090018732,5264.751611011675,False,1.0,-0.0022754053770492008,1.0,W
general,OnlineNewsPopularity,regression,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,3,0.0,,0.0,0.0,5203.2604179528935,5203.2604179528935,5264.751611011675,True,1.0,0.0,3.5,T
general,OnlineNewsPopularity,regression,tabicl_v2,PureGram,fixed,3,1.0,,1.0,0.05260150053690461,5203.2604179528935,5480.1942526461935,5264.751611011675,False,1.0,0.032793647763375365,8.0,L
general,OnlineNewsPopularity,regression,tabicl_v2,Raw,fixed,3,0.0,,0.0,0.0,5203.2604179528935,5203.2604179528935,5264.751611011675,True,1.0,0.0,3.5,T
general,OnlineNewsPopularity,regression,tabicl_v2,Raw+Gram@0.5,fixed,3,0.5,,0.5,0.011768034784152715,5203.2604179528935,5265.216198041203,5264.751611011675,False,2.0,0.01040820883958339,6.0,L
general,OnlineNewsPopularity,regression,tabicl_v2,Raw+Gram@0.75,fixed,3,0.75,,0.75,0.028712002434750444,5203.2604179528935,5354.421979026617,5264.751611011675,False,2.0,0.020143720382324534,7.0,L
general,OnlineNewsPopularity,regression,tabicl_v2,SafeGram-t01,safety_reference,3,0.0,,0.0,0.0,5203.2604179528935,5203.2604179528935,5264.751611011675,True,1.0,0.0,3.5,T
general,OnlineNewsPopularity,regression,tabicl_v2,SafeRankGram-t01,safety_reference,3,0.0,,0.0,0.0,5203.2604179528935,5203.2604179528935,5264.751611011675,True,1.0,0.0,3.5,T
general,OnlineNewsPopularity,regression,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,1.0,1.0,-0.0033569974178733666,5184.110186614425,5165.661583209531,5264.751611011675,False,1.0,-0.005236323334551539,1.5,W
general,OnlineNewsPopularity,regression,tabm_d,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.75,-0.0035215085459736144,5184.110186614425,5167.210771903969,5264.751611011675,False,2.0,-0.004265839566197031,3.5,W
general,OnlineNewsPopularity,regression,tabm_d,PureGram,fixed,3,1.0,,1.0,-0.0033569974178733666,5184.110186614425,5165.661583209531,5264.751611011675,False,1.0,-0.005236323334551539,1.5,W
general,OnlineNewsPopularity,regression,tabm_d,Raw,fixed,3,0.0,,0.0,0.0,5184.110186614425,5184.110186614425,5264.751611011675,True,1.0,0.0,7.0,T
general,OnlineNewsPopularity,regression,tabm_d,Raw+Gram@0.5,fixed,3,0.5,,0.5,-0.002786706272827882,5184.110186614425,5171.079323355288,5264.751611011675,False,2.0,-0.0030527372295784043,5.0,W
general,OnlineNewsPopularity,regression,tabm_d,Raw+Gram@0.75,fixed,3,0.75,,0.75,-0.0035215085459736144,5184.110186614425,5167.210771903969,5264.751611011675,False,2.0,-0.004265839566197031,3.5,W
general,OnlineNewsPopularity,regression,tabm_d,SafeGram-t01,safety_reference,3,0.0,,0.0,0.0,5184.110186614425,5184.110186614425,5264.751611011675,True,1.0,0.0,7.0,T
general,OnlineNewsPopularity,regression,tabm_d,SafeRankGram-t01,safety_reference,3,0.0,,0.0,0.0,5184.110186614425,5184.110186614425,5264.751611011675,True,1.0,0.0,7.0,T
general,OnlineNewsPopularity,regression,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.14634146341463414,0.07109810738883404,0.0,5141.93625595835,5149.754010125754,5264.751611011675,True,1.0,-0.00022980046974766294,8.0,L
general,OnlineNewsPopularity,regression,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.75,-0.0026952506129028493,5141.93625595835,5127.746430951989,5264.751611011675,True,2.0,-0.002011361679650925,2.0,W
general,OnlineNewsPopularity,regression,tabpfn_2_6,PureGram,fixed,3,1.0,,1.0,-0.0030663623040674956,5141.93625595835,5125.792620078065,5264.751611011675,False,1.0,-0.002277260011532381,1.0,W
general,OnlineNewsPopularity,regression,tabpfn_2_6,Raw,fixed,3,0.0,,0.0,0.0,5141.93625595835,5141.93625595835,5264.751611011675,True,1.0,0.0,6.5,T
general,OnlineNewsPopularity,regression,tabpfn_2_6,Raw+Gram@0.5,fixed,3,0.5,,0.5,-0.002060107236468934,5141.93625595835,5138.936541571751,5264.751611011675,False,2.0,-0.0015429725347472785,5.0,W
general,OnlineNewsPopularity,regression,tabpfn_2_6,Raw+Gram@0.75,fixed,3,0.75,,0.75,-0.0026952506129028493,5141.93625595835,5131.765746461739,5264.751611011675,False,2.0,-0.002011361679650925,3.0,W
general,OnlineNewsPopularity,regression,tabpfn_2_6,SafeGram-t01,safety_reference,3,0.25,,0.2499999999999999,-0.0011614478982696595,5141.93625595835,5135.821521264828,5264.751611011675,True,2.0,-0.0008723812129939532,4.0,W
general,OnlineNewsPopularity,regression,tabpfn_2_6,SafeRankGram-t01,safety_reference,3,0.0,,0.0,0.0,5141.93625595835,5141.93625595835,5264.751611011675,True,1.0,0.0,6.5,T
general,SoilKsatDB,regression,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.0,0.0,0.0,971.4364931778739,971.4364931778739,1148.7614652193272,True,1.0,0.0,7.0,T
general,SoilKsatDB,regression,catboost,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.75,-0.0065023546939604795,971.4364931778739,963.9668386722641,1148.7614652193272,False,2.0,-0.041810213124411334,3.5,W
general,SoilKsatDB,regression,catboost,PureGram,fixed,3,1.0,,1.0,-0.00678513999099422,971.4364931778739,963.6419858201011,1148.7614652193272,False,1.0,-0.0528293873169991,1.5,W
general,SoilKsatDB,regression,catboost,Raw,fixed,3,0.0,,0.0,0.0,971.4364931778739,971.4364931778739,1148.7614652193272,True,1.0,0.0,7.0,T
general,SoilKsatDB,regression,catboost,Raw+Gram@0.5,fixed,3,0.5,,0.5,-0.005273960373062364,971.4364931778739,965.9381023686057,1148.7614652193272,False,2.0,-0.029287622445484003,5.0,W
general,SoilKsatDB,regression,catboost,Raw+Gram@0.75,fixed,3,0.75,,0.75,-0.0065023546939604795,971.4364931778739,963.9668386722641,1148.7614652193272,False,2.0,-0.041810213124411334,3.5,W
general,SoilKsatDB,regression,catboost,SafeGram-t01,safety_reference,3,1.0,,1.0,-0.00678513999099422,971.4364931778739,963.6419858201011,1148.7614652193272,False,1.0,-0.0528293873169991,1.5,W
general,SoilKsatDB,regression,catboost,SafeRankGram-t01,safety_reference,3,0.0,,0.0,0.0,971.4364931778739,971.4364931778739,1148.7614652193272,True,1.0,0.0,7.0,T
general,SoilKsatDB,regression,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,1.0,1.0,-0.026470776283780535,992.1004824370059,961.6918746877571,1148.7614652193272,False,1.0,-0.011986262444667418,3.5,W
general,SoilKsatDB,regression,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.75,-0.026596899351266034,992.1004824370059,961.5469893679546,1148.7614652193272,False,2.0,-0.014906207721808009,1.5,W
general,SoilKsatDB,regression,controlled_mlp,PureGram,fixed,3,1.0,,1.0,-0.026470776283780535,992.1004824370059,961.6918746877571,1148.7614652193272,False,1.0,-0.011986262444667418,3.5,W
general,SoilKsatDB,regression,controlled_mlp,Raw,fixed,3,0.0,,0.0,0.0,992.1004824370059,992.1004824370059,1148.7614652193272,True,1.0,0.0,7.5,T
general,SoilKsatDB,regression,controlled_mlp,Raw+Gram@0.5,fixed,3,0.5,,0.5,-0.02216843673831339,992.1004824370059,966.634236567879,1148.7614652193272,False,2.0,-0.013863519334966384,5.0,W
general,SoilKsatDB,regression,controlled_mlp,Raw+Gram@0.75,fixed,3,0.75,,0.75,-0.026596899351266034,992.1004824370059,961.5469893679546,1148.7614652193272,False,2.0,-0.014906207721808009,1.5,W
general,SoilKsatDB,regression,controlled_mlp,SafeGram-t01,safety_reference,3,0.5,,0.5,-0.01658484599955121,992.1004824370059,969.8447904521875,1148.7614652193272,False,2.0,-0.013676151729539685,6.0,W
general,SoilKsatDB,regression,controlled_mlp,SafeRankGram-t01,safety_reference,3,0.0,,0.0,0.0,992.1004824370059,992.1004824370059,1148.7614652193272,True,1.0,0.0,7.5,T
general,SoilKsatDB,regression,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,1.0,1.0,-0.06384326840557925,1029.1520642300172,955.8113776720332,1148.7614652193272,False,1.0,-0.0480109937522013,2.0,W
general,SoilKsatDB,regression,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.75,-0.053801661997030896,1029.1520642300172,967.346788163073,1148.7614652193272,False,2.0,-0.039475608618208945,4.5,W
general,SoilKsatDB,regression,tabicl_v2,PureGram,fixed,3,1.0,,1.0,-0.06384326840557925,1029.1520642300172,955.8113776720332,1148.7614652193272,False,1.0,-0.0480109937522013,2.0,W
general,SoilKsatDB,regression,tabicl_v2,Raw,fixed,3,0.0,,0.0,0.0,1029.1520642300172,1029.1520642300172,1148.7614652193272,True,1.0,0.0,8.0,T
general,SoilKsatDB,regression,tabicl_v2,Raw+Gram@0.5,fixed,3,0.5,,0.5,-0.03967587466744809,1029.1520642300172,983.5739483131812,1148.7614652193272,False,2.0,-0.028568455841509376,6.0,W
general,SoilKsatDB,regression,tabicl_v2,Raw+Gram@0.75,fixed,3,0.75,,0.75,-0.053801661997030896,1029.1520642300172,967.346788163073,1148.7614652193272,False,2.0,-0.039475608618208945,4.5,W
general,SoilKsatDB,regression,tabicl_v2,SafeGram-t01,safety_reference,3,1.0,,1.0,-0.06384326840557925,1029.1520642300172,955.8113776720332,1148.7614652193272,False,1.0,-0.0480109937522013,2.0,W
general,SoilKsatDB,regression,tabicl_v2,SafeRankGram-t01,safety_reference,3,0.75,,0.75,-0.009153513654484696,1029.1520642300172,1018.6368604723863,1148.7614652193272,False,2.0,-0.006956137324578023,7.0,W
general,SoilKsatDB,regression,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.0,0.0,0.0,935.8067343602561,935.8067343602561,1148.7614652193272,True,1.0,0.0,5.5,T
general,SoilKsatDB,regression,tabm_d,GuardedGram-G2-g0p0-t01,G2,3,0.5,,0.5,-0.003408350474130644,935.8067343602561,929.3270526803739,1148.7614652193272,False,2.0,0.001236072571579126,1.5,W
general,SoilKsatDB,regression,tabm_d,PureGram,fixed,3,1.0,,1.0,0.009885763352312518,935.8067343602561,943.6475165627393,1148.7614652193272,False,1.0,0.016328518383923296,8.0,L
general,SoilKsatDB,regression,tabm_d,Raw,fixed,3,0.0,,0.0,0.0,935.8067343602561,935.8067343602561,1148.7614652193272,True,1.0,0.0,5.5,T
general,SoilKsatDB,regression,tabm_d,Raw+Gram@0.5,fixed,3,0.5,,0.5,-0.002882451047556092,935.8067343602561,929.3270526803739,1148.7614652193272,False,2.0,0.0014674414217876045,1.5,W
general,SoilKsatDB,regression,tabm_d,Raw+Gram@0.75,fixed,3,0.75,,0.75,0.0015701016403143885,935.8067343602561,934.382218939411,1148.7614652193272,False,2.0,0.007252738671485077,3.0,W
general,SoilKsatDB,regression,tabm_d,SafeGram-t01,safety_reference,3,0.0,,0.0,0.0,935.8067343602561,935.8067343602561,1148.7614652193272,True,1.0,0.0,5.5,T
general,SoilKsatDB,regression,tabm_d,SafeRankGram-t01,safety_reference,3,0.0,,0.0,0.0,935.8067343602561,935.8067343602561,1148.7614652193272,True,1.0,0.0,5.5,T
general,SoilKsatDB,regression,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.13333333333333333,0.05232702548874524,-0.015403181437616901,992.364132509308,944.5787476352873,1148.7614652193272,True,1.0,-0.0020903191303876557,1.0,W
general,SoilKsatDB,regression,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.75,-0.03963336141257975,992.364132509308,954.9396502817751,1148.7614652193272,False,2.0,-0.034046657698871656,4.5,W
general,SoilKsatDB,regression,tabpfn_2_6,PureGram,fixed,3,1.0,,1.0,-0.04159730833667654,992.364132509308,945.9707822803465,1148.7614652193272,False,1.0,-0.043448296453236765,2.0,W
general,SoilKsatDB,regression,tabpfn_2_6,Raw,fixed,3,0.0,,0.0,0.0,992.364132509308,992.364132509308,1148.7614652193272,True,1.0,0.0,8.0,T
general,SoilKsatDB,regression,tabpfn_2_6,Raw+Gram@0.5,fixed,3,0.5,,0.5,-0.027770924914792237,992.364132509308,950.6862333110757,1148.7614652193272,False,2.0,-0.023647483504049917,3.0,W
general,SoilKsatDB,regression,tabpfn_2_6,Raw+Gram@0.75,fixed,3,0.75,,0.75,-0.03963336141257975,992.364132509308,954.9396502817751,1148.7614652193272,False,2.0,-0.034046657698871656,4.5,W
general,SoilKsatDB,regression,tabpfn_2_6,SafeGram-t01,safety_reference,3,1.0,,1.0,-0.01453906186276364,992.364132509308,965.3131586117887,1148.7614652193272,False,1.0,-0.017648560387710132,6.0,W
general,SoilKsatDB,regression,tabpfn_2_6,SafeRankGram-t01,safety_reference,3,0.5,,0.5,0.0,992.364132509308,975.5612477798891,1148.7614652193272,True,1.0,-0.00398192531549326,7.0,W
general,ada_prior,classification,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.5,0.09783626786001753,0.0010747414717021168,0.37837531265449087,0.38316689731122733,0.5601792272249806,False,1.0,-0.0007914290027720282,8.0,L
general,ada_prior,classification,catboost,GuardedGram-G2-g0p0-t01,G2,3,0.5,,0.5,-0.0023566261116113214,0.37837531265449087,0.37908686093251154,0.5601792272249806,False,2.0,0.0027043806352763065,4.5,L
general,ada_prior,classification,catboost,PureGram,fixed,3,1.0,,1.0,0.00037347860148569323,0.37837531265449087,0.38257053065890745,0.5601792272249806,False,1.0,0.015533608896442294,7.0,L
general,ada_prior,classification,catboost,Raw,fixed,3,0.0,,0.0,0.0,0.37837531265449087,0.37837531265449087,0.5601792272249806,True,1.0,0.0,2.0,T
general,ada_prior,classification,catboost,Raw+Gram@0.5,fixed,3,0.5,,0.5,-0.0032833362081004917,0.37837531265449087,0.37908686093251154,0.5601792272249806,False,2.0,0.00278458710299643,4.5,L
general,ada_prior,classification,catboost,Raw+Gram@0.75,fixed,3,0.75,,0.75,-0.0023566261116113214,0.37837531265449087,0.3812740401035301,0.5601792272249806,False,2.0,0.0076511406659310445,6.0,L
general,ada_prior,classification,catboost,SafeGram-t01,safety_reference,3,0.0,,0.0,0.0,0.37837531265449087,0.37837531265449087,0.5601792272249806,True,1.0,0.0,2.0,T
general,ada_prior,classification,catboost,SafeRankGram-t01,safety_reference,3,0.0,,0.0,0.0,0.37837531265449087,0.37837531265449087,0.5601792272249806,True,1.0,0.0,2.0,T
general,ada_prior,classification,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.8333333333333334,0.36614723652901515,0.07375309550384934,0.368187986382829,0.40854300532127336,0.5601792272249806,False,1.0,-0.016745788582963637,8.0,L
general,ada_prior,classification,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,3,0.5,,0.5000000003202179,0.006521323801651352,0.368187986382829,0.36943933069634016,0.5601792272249806,False,2.0,-0.0019311477173648067,4.5,L
general,ada_prior,classification,controlled_mlp,PureGram,fixed,3,1.0,,1.0,0.041823261827184995,0.368187986382829,0.39161650887320953,0.5601792272249806,False,1.0,0.039012742660790856,7.0,L
general,ada_prior,classification,controlled_mlp,Raw,fixed,3,0.0,,0.0,0.0,0.368187986382829,0.368187986382829,0.5601792272249806,True,1.0,0.0,2.5,T
general,ada_prior,classification,controlled_mlp,Raw+Gram@0.5,fixed,3,0.5,,0.5000000003202179,0.006521323801651352,0.368187986382829,0.36943933069634016,0.5601792272249806,False,2.0,-0.0019311477173648067,4.5,L
general,ada_prior,classification,controlled_mlp,Raw+Gram@0.75,fixed,3,0.75,,0.7500000002401622,0.019518677403145383,0.368187986382829,0.3767201781927949,0.5601792272249806,False,2.0,0.009381288167022417,6.0,L
general,ada_prior,classification,controlled_mlp,SafeGram-t01,safety_reference,3,0.0,,0.0,0.0,0.368187986382829,0.368187986382829,0.5601792272249806,True,1.0,0.0,2.5,T
general,ada_prior,classification,controlled_mlp,SafeRankGram-t01,safety_reference,3,0.25,,0.250000003709973,-0.010524131022430478,0.368187986382829,0.36606094930081423,0.5601792272249806,True,2.0,-0.01204370470940513,1.0,W
general,ada_prior,classification,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,1.0,1.0,0.011038086900294584,0.3601205540958673,0.3663038610857165,0.5601792272249806,False,1.0,0.0038361971016096603,6.5,L
general,ada_prior,classification,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.7500000013847302,0.006226228745263421,0.3601205540958673,0.3636083581029149,0.5601792272249806,False,2.0,6.21849255414198e-05,4.5,L
general,ada_prior,classification,tabicl_v2,PureGram,fixed,3,1.0,,1.0,0.011038086900294584,0.3601205540958673,0.3663038610857165,0.5601792272249806,False,1.0,0.0038361971016096603,6.5,L
general,ada_prior,classification,tabicl_v2,Raw,fixed,3,0.0,,0.0,0.0,0.3601205540958673,0.3601205540958673,0.5601792272249806,True,1.0,0.0,1.0,T
general,ada_prior,classification,tabicl_v2,Raw+Gram@0.5,fixed,3,0.5,,0.5000000018463071,0.0028296437191537155,0.3601205540958673,0.36170566172778484,0.5601792272249806,False,2.0,-0.0019641190241167263,3.0,L
general,ada_prior,classification,tabicl_v2,Raw+Gram@0.75,fixed,3,0.75,,0.7500000013847302,0.006226228745263421,0.3601205540958673,0.3636083581029149,0.5601792272249806,False,2.0,6.21849255414198e-05,4.5,L
general,ada_prior,classification,tabicl_v2,SafeGram-t01,safety_reference,3,0.25,,0.25000000138473044,0.0007627154364898408,0.3601205540958673,0.36054781143967274,0.5601792272249806,False,2.0,-0.0021308141788430423,2.0,L
general,ada_prior,classification,tabicl_v2,SafeRankGram-t01,safety_reference,3,0.75,,0.7500000014365054,0.02081152672633039,0.3601205540958673,0.3717787390547951,0.5601792272249806,False,2.0,-0.011029529773995432,8.0,L
general,ada_prior,classification,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.16666666666666666,0.0580954078194561,-0.006389389321719551,0.36488446198363894,0.3614500973830729,0.5601792272249806,False,1.0,-0.007199170310282526,1.0,W
general,ada_prior,classification,tabm_d,GuardedGram-G2-g0p0-t01,G2,3,0.0,,0.0,0.0,0.36488446198363894,0.36739543868060703,0.5601792272249806,True,1.0,0.0,6.0,L
general,ada_prior,classification,tabm_d,PureGram,fixed,3,1.0,,1.0,0.041453124507706114,0.36488446198363894,0.3880999026473603,0.5601792272249806,False,1.0,0.037236256923700244,8.0,L
general,ada_prior,classification,tabm_d,Raw,fixed,3,0.0,,0.0,0.0,0.36488446198363894,0.36488446198363894,0.5601792272249806,True,1.0,0.0,3.0,T
general,ada_prior,classification,tabm_d,Raw+Gram@0.5,fixed,3,0.5,,0.500000000710191,0.007199069874728857,0.36488446198363894,0.3664876045980968,0.5601792272249806,False,2.0,0.01265937463610047,5.0,L
general,ada_prior,classification,tabm_d,Raw+Gram@0.75,fixed,3,0.75,,0.7500000005326429,0.01894529742913822,0.36488446198363894,0.375497224057041,0.5601792272249806,False,2.0,0.02281383840813603,7.0,L
general,ada_prior,classification,tabm_d,SafeGram-t01,safety_reference,3,0.0,,0.0,0.0,0.36488446198363894,0.36488446198363894,0.5601792272249806,True,1.0,0.0,3.0,T
general,ada_prior,classification,tabm_d,SafeRankGram-t01,safety_reference,3,0.0,,0.0,0.0,0.36488446198363894,0.36488446198363894,0.5601792272249806,True,1.0,0.0,3.0,T
general,ada_prior,classification,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.5,0.4283096162983864,-0.0005287376048556279,0.36818946348682297,0.36461223263241604,0.5601792272249806,False,1.0,0.002451918933975323,1.0,W
general,ada_prior,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,3,0.25,,0.25000000035188297,-0.0016125410658879998,0.36818946348682297,0.3664075284629601,0.5601792272249806,False,2.0,0.0023362914721362623,2.0,W
general,ada_prior,classification,tabpfn_2_6,PureGram,fixed,3,1.0,,1.0,0.00705504994402718,0.36818946348682297,0.37210684944735484,0.5601792272249806,False,1.0,0.021666782180238195,8.0,L
general,ada_prior,classification,tabpfn_2_6,Raw,fixed,3,0.0,,0.0,0.0,0.36818946348682297,0.36818946348682297,0.5601792272249806,True,1.0,0.0,5.0,T
general,ada_prior,classification,tabpfn_2_6,Raw+Gram@0.5,fixed,3,0.5,,0.5000000002079885,-0.0012615353308464991,0.36818946348682297,0.3665463563047984,0.5601792272249806,False,2.0,0.006450179328889196,3.0,W
general,ada_prior,classification,tabpfn_2_6,Raw+Gram@0.75,fixed,3,0.75,,0.7500000001559913,0.0008069614894434095,0.36818946348682297,0.368414292404972,0.5601792272249806,False,2.0,0.01371051900833894,7.0,L
general,ada_prior,classification,tabpfn_2_6,SafeGram-t01,safety_reference,3,0.0,,0.0,0.0,0.36818946348682297,0.36818946348682297,0.5601792272249806,True,1.0,0.0,5.0,T
general,ada_prior,classification,tabpfn_2_6,SafeRankGram-t01,safety_reference,3,0.0,,0.0,0.0,0.36818946348682297,0.36818946348682297,0.5601792272249806,True,1.0,0.0,5.0,T
general,bank32nh,regression,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.0,0.0,0.0,0.08620900608671403,0.08620900608671403,0.12041162161748488,True,1.0,0.0,2.5,T
general,bank32nh,regression,catboost,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.75,0.005750311417794486,0.08620900608671403,0.08697987157652069,0.12041162161748488,False,2.0,-0.003999771823303949,6.5,L
general,bank32nh,regression,catboost,PureGram,fixed,3,1.0,,1.0,0.01062617517894109,0.08620900608671403,0.08759491971543591,0.12041162161748488,False,1.0,-0.0021166461511498836,8.0,L
general,bank32nh,regression,catboost,Raw,fixed,3,0.0,,0.0,0.0,0.08620900608671403,0.08620900608671403,0.12041162161748488,True,1.0,0.0,2.5,T
general,bank32nh,regression,catboost,Raw+Gram@0.5,fixed,3,0.5,,0.5,0.002341461154686989,0.08620900608671403,0.08658507540629692,0.12041162161748488,False,2.0,-0.00427412411967601,5.0,L
general,bank32nh,regression,catboost,Raw+Gram@0.75,fixed,3,0.75,,0.75,0.005750311417794486,0.08620900608671403,0.08697987157652069,0.12041162161748488,False,2.0,-0.003999771823303949,6.5,L
general,bank32nh,regression,catboost,SafeGram-t01,safety_reference,3,0.25,,0.2500000000000002,0.0004206773553809002,0.08620900608671403,0.08641355004217764,0.12041162161748488,False,2.0,-0.0029378220345341417,4.0,L
general,bank32nh,regression,catboost,SafeRankGram-t01,safety_reference,3,0.0,,0.0,0.0,0.08620900608671403,0.0861850125124324,0.12041162161748488,True,1.0,0.0,1.0,W
general,bank32nh,regression,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.14285714285714285,0.0,0.03714787021403516,0.09324984849553618,0.09956246014006045,0.12041162161748488,True,1.0,-0.008706838146112315,8.0,L
general,bank32nh,regression,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,3,0.5,,0.5,-0.015363546042513675,0.09324984849553618,0.09139989900276221,0.12041162161748488,False,2.0,-0.006007239694423632,1.5,W
general,bank32nh,regression,controlled_mlp,PureGram,fixed,3,1.0,,1.0,0.014374389150297855,0.09324984849553618,0.09564784425198937,0.12041162161748488,False,1.0,0.031437260249701095,7.0,L
general,bank32nh,regression,controlled_mlp,Raw,fixed,3,0.0,,0.0,0.0,0.09324984849553618,0.09324984849553618,0.12041162161748488,True,1.0,0.0,6.0,T
general,bank32nh,regression,controlled_mlp,Raw+Gram@0.5,fixed,3,0.5,,0.5,-0.015363546042513675,0.09324984849553618,0.09139989900276221,0.12041162161748488,False,2.0,-0.008915940813835526,1.5,W
general,bank32nh,regression,controlled_mlp,Raw+Gram@0.75,fixed,3,0.75,,0.75,-0.004988483740549366,0.09324984849553618,0.09278580529370373,0.12041162161748488,False,2.0,0.005358383202600304,3.0,W
general,bank32nh,regression,controlled_mlp,SafeGram-t01,safety_reference,3,0.25,,0.25,-0.012321457721046288,0.09324984849553618,0.09300208373563969,0.12041162161748488,True,2.0,-0.00983983915256888,4.0,W
general,bank32nh,regression,controlled_mlp,SafeRankGram-t01,safety_reference,3,0.25,,0.25,-0.01276904389148941,0.09324984849553618,0.09304822970208498,0.12041162161748488,True,2.0,-0.008835722473073258,5.0,W
general,bank32nh,regression,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,1.0,1.0,0.010580758338811622,0.08440214470960954,0.08567619097912857,0.12041162161748488,False,1.0,-0.020117091297068686,7.0,L
general,bank32nh,regression,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.75,0.004317485879643766,0.08440214470960954,0.08492202018568804,0.12041162161748488,False,2.0,-0.018507523377174272,3.5,L
general,bank32nh,regression,tabicl_v2,PureGram,fixed,3,1.0,,1.0,0.010580758338811622,0.08440214470960954,0.08567619097912857,0.12041162161748488,False,1.0,-0.020117091297068686,7.0,L
general,bank32nh,regression,tabicl_v2,Raw,fixed,3,0.0,,0.0,0.0,0.08440214470960954,0.08440214470960954,0.12041162161748488,True,1.0,0.0,1.0,T
general,bank32nh,regression,tabicl_v2,Raw+Gram@0.5,fixed,3,0.5,,0.5,0.00044392813834646504,0.08440214470960954,0.08445559881662947,0.12041162161748488,False,2.0,-0.01459073022976442,2.0,L
general,bank32nh,regression,tabicl_v2,Raw+Gram@0.75,fixed,3,0.75,,0.75,0.004317485879643766,0.08440214470960954,0.08492202018568804,0.12041162161748488,False,2.0,-0.018507523377174272,3.5,L
general,bank32nh,regression,tabicl_v2,SafeGram-t01,safety_reference,3,1.0,,1.0,0.010580758338811622,0.08440214470960954,0.08567619097912857,0.12041162161748488,False,1.0,-0.020117091297068686,7.0,L
general,bank32nh,regression,tabicl_v2,SafeRankGram-t01,safety_reference,3,0.75,,0.75,0.004745863635658211,0.08440214470960954,0.0849736018459546,0.12041162161748488,False,2.0,-0.009964641558146022,5.0,L
general,bank32nh,regression,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.8928571428571429,0.7236900835638822,0.010814782438049793,0.08905161140802499,0.09015591917481974,0.12041162161748488,False,1.0,-0.0009350490417077915,7.0,L
general,bank32nh,regression,tabm_d,GuardedGram-G2-g0p0-t01,G2,3,0.5,,0.5,0.0009388734943818184,0.08905161140802499,0.08916466268797718,0.12041162161748488,False,2.0,-0.0002335488529158491,4.5,L
general,bank32nh,regression,tabm_d,PureGram,fixed,3,1.0,,1.0,0.014378193586516314,0.08905161140802499,0.0906461075120319,0.12041162161748488,False,1.0,0.013100008443656712,8.0,L
