scope,dataset,model,method,seed,split,problem_type,n_rows,family,selected_alpha,invariant_feature_fraction,raw_disagreement_recomputed,raw_disagreement_stored,method_disagreement_recomputed,method_disagreement_stored,disagreement_reduction,disagreement_reduction_stored,disagreement_mismatch,disagreement_matches_tolerance,raw_fallback,inference_multiplier,raw_loss_recomputed,raw_loss_stored,method_loss_recomputed,method_loss_stored,trivial_loss_recomputed,trivial_loss_stored,raw_loss_mismatch,method_loss_mismatch,trivial_loss_mismatch,absolute_loss_mismatch,loss_matches_tolerance,trivial_matches_tolerance,L_raw,L_method,L_trivial,numerator,raw_headroom,denominator_used,denominator_clipped,C_recomputed,C_stored,C_difference,C_matches_tolerance,C_stable,delta_L,delta_sigma,delta_logloss
general,bank32nh,tabm_d,SafeGram-t01,0,test,regression,512,safety_reference,0.0,,0.23126843765545335,0.23126843765545335,0.23126843765545335,0.23126843765545335,0.0,0.0,0.0,True,True,1.0,0.08920089132286257,0.08920089132286257,0.08920089132286257,0.08920089132286257,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08920089132286257,0.08920089132286257,0.12041162161748488,0.0,0.031210730294622305,0.031210730294622305,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,bank32nh,tabm_d,SafeRankGram-t01,0,validation,regression,256,safety_reference,0.25,,0.24896704248395637,0.24896704248395637,0.18672528186296727,0.18672528186296727,0.25,0.25,0.0,True,False,2.0,0.08724049396178764,0.08724049396178764,0.0868682508200862,0.0868682508200862,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08724049396178764,0.0868682508200862,0.11356964071464133,-0.0003722431417014366,0.026329146752853694,0.026329146752853694,False,-0.014138063234468123,-0.014138063234468123,0.0,True,-0.0032776641658728714,-0.0003722431417014366,-0.003277666877773467,
general,bank32nh,tabm_d,SafeRankGram-t01,0,test,regression,512,safety_reference,0.25,,0.23126843765545335,0.23126843765545335,0.17345132824159004,0.17345132824159004,0.2499999999999999,0.2499999999999999,0.0,True,False,2.0,0.08920089132286257,0.08920089132286257,0.08875021162751809,0.08875021162751809,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08920089132286257,0.08875021162751809,0.12041162161748488,-0.0004506796953444858,0.031210730294622305,0.031210730294622305,False,-0.014439895865626034,-0.014439895865626034,0.0,True,-0.003742825561939305,-0.0004506796953444858,-0.003743784251157451,
general,bank32nh,tabm_d,BlockGuard-Greedy-t01,0,validation,regression,256,BlockGuard-Greedy,,0.2857142857142857,0.24896704248395637,0.24896704248395637,0.20781685047198006,0.20781685047198006,0.1652836921763573,0.1652836921763573,0.0,True,False,1.0,0.08724049396178764,0.08724049396178764,0.08713544231384639,0.08713544231384639,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08724049396178764,0.08713544231384639,0.11356964071464133,-0.0001050516479412511,0.026329146752853694,0.026329146752853694,False,-0.003989937422862556,-0.003989937422862556,0.0,True,-0.0009249976250713621,-0.0001050516479412511,-0.0009249983904034655,
general,bank32nh,tabm_d,BlockGuard-Greedy-t01,0,test,regression,512,BlockGuard-Greedy,,0.2857142857142857,0.23126843765545335,0.23126843765545335,0.20331162718360796,0.20331162718360796,0.12088467737000841,0.12088467737000841,0.0,True,False,1.0,0.08920089132286257,0.08920089132286257,0.092054857969377,0.092054857969377,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08920089132286257,0.092054857969377,0.12041162161748488,0.0028539666465144248,0.031210730294622305,0.031210730294622305,False,0.09144184130180931,0.09144184130180931,0.0,True,0.023701754101283546,0.0028539666465144248,0.023707825080476145,
general,bank32nh,tabm_d,Raw,1,validation,regression,256,fixed,0.0,,0.24549107964966932,0.24549107964966932,0.24549107964966932,0.24549107964966932,0.0,0.0,0.0,True,True,1.0,0.08706552276908337,0.08706552276908337,0.08706552276908337,0.08706552276908337,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08706552276908337,0.08706552276908337,0.11356964071464133,0.0,0.02650411794555796,0.02650411794555796,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,bank32nh,tabm_d,Raw,1,test,regression,512,fixed,0.0,,0.22763113969567622,0.22763113969567622,0.22763113969567622,0.22763113969567622,0.0,0.0,0.0,True,True,1.0,0.08905161140802499,0.08905161140802499,0.08905161140802499,0.08905161140802499,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08905161140802499,0.08905161140802499,0.12041162161748488,0.0,0.03136001020945989,0.03136001020945989,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,bank32nh,tabm_d,Raw+Gram@0.5,1,validation,regression,256,fixed,0.5,,0.24549107964966932,0.24549107964966932,0.12274553982483466,0.12274553982483466,0.5,0.5,0.0,True,False,2.0,0.08706552276908337,0.08706552276908337,0.08721855430775995,0.08721855430775995,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08706552276908337,0.08721855430775995,0.11356964071464133,0.00015303153867657349,0.02650411794555796,0.02650411794555796,False,0.005773877817436338,0.005773877817436338,0.0,True,0.0013474687223946175,0.00015303153867657349,0.0013474698372743141,
general,bank32nh,tabm_d,Raw+Gram@0.5,1,test,regression,512,fixed,0.5,,0.22763113969567622,0.22763113969567622,0.11381556984783811,0.11381556984783811,0.5,0.5,0.0,True,False,2.0,0.08905161140802499,0.08905161140802499,0.08916466268797718,0.08916466268797718,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08905161140802499,0.08916466268797718,0.12041162161748488,0.00011305127995218933,0.03136001020945989,0.03136001020945989,False,0.0036049503554717245,0.0036049503554717245,0.0,True,0.0009388734943818184,0.00011305127995218933,0.0009391139779099368,
general,bank32nh,tabm_d,Raw+Gram@0.75,1,validation,regression,256,fixed,0.75,,0.24549107964966932,0.24549107964966932,0.06137276991241733,0.06137276991241733,0.75,0.75,0.0,True,False,2.0,0.08706552276908337,0.08706552276908337,0.08776615385992731,0.08776615385992731,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08706552276908337,0.08776615385992731,0.11356964071464133,0.0007006310908439367,0.02650411794555796,0.02650411794555796,False,0.026434801274394463,0.026434801274394463,0.0,True,0.006169175903306453,0.0007006310908439367,0.006169181007609687,
general,bank32nh,tabm_d,Raw+Gram@0.75,1,test,regression,512,fixed,0.75,,0.22763113969567622,0.22763113969567622,0.056907784923919055,0.056907784923919055,0.75,0.75,0.0,True,False,2.0,0.08905161140802499,0.08905161140802499,0.0897371044777794,0.0897371044777794,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08905161140802499,0.0897371044777794,0.12041162161748488,0.0006854930697544059,0.03136001020945989,0.03136001020945989,False,0.021858828016185525,0.021858828016185525,0.0,True,0.005692914525576541,0.0006854930697544059,0.005694372711560681,
general,bank32nh,tabm_d,PureGram,1,validation,regression,256,fixed,1.0,,0.24549107964966932,0.24549107964966932,0.0,0.0,1.0,1.0,0.0,True,False,1.0,0.08706552276908337,0.08706552276908337,0.08862116013074083,0.08862116013074083,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08706552276908337,0.08862116013074083,0.11356964071464133,0.0015556373616574526,0.02650411794555796,0.02650411794555796,False,0.05869417593344865,0.05869417593344865,0.0,True,0.013697651519090354,0.0015556373616574526,0.013697662852365343,
general,bank32nh,tabm_d,PureGram,1,test,regression,512,fixed,1.0,,0.22763113969567622,0.22763113969567622,0.0,0.0,1.0,1.0,0.0,True,False,1.0,0.08905161140802499,0.08905161140802499,0.0906461075120319,0.0906461075120319,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08905161140802499,0.0906461075120319,0.12041162161748488,0.001594496104006915,0.03136001020945989,0.03136001020945989,False,0.050844884722834945,0.050844884722834945,0.0,True,0.013242044933770574,0.001594496104006915,0.013245436757806754,
general,bank32nh,tabm_d,GuardedGram-G2-g0p0-t01,1,validation,regression,256,G2,0.5,,0.24549107964966932,0.24549107964966932,0.12274553982483466,0.12274553982483466,0.5,0.5,0.0,True,False,2.0,0.08706552276908337,0.08706552276908337,0.08721855430775995,0.08721855430775995,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08706552276908337,0.08721855430775995,0.11356964071464133,0.00015303153867657349,0.02650411794555796,0.02650411794555796,False,0.005773877817436338,0.005773877817436338,0.0,True,0.0013474687223946175,0.00015303153867657349,0.0013474698372743141,
general,bank32nh,tabm_d,GuardedGram-G2-g0p0-t01,1,test,regression,512,G2,0.5,,0.22763113969567622,0.22763113969567622,0.11381556984783811,0.11381556984783811,0.5,0.5,0.0,True,False,2.0,0.08905161140802499,0.08905161140802499,0.08916466268797718,0.08916466268797718,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08905161140802499,0.08916466268797718,0.12041162161748488,0.00011305127995218933,0.03136001020945989,0.03136001020945989,False,0.0036049503554717245,0.0036049503554717245,0.0,True,0.0009388734943818184,0.00011305127995218933,0.0009391139779099368,
general,bank32nh,tabm_d,SafeGram-t01,1,validation,regression,256,safety_reference,0.0,,0.24549107964966932,0.24549107964966932,0.24549107964966932,0.24549107964966932,0.0,0.0,0.0,True,True,1.0,0.08706552276908337,0.08706552276908337,0.08706552276908337,0.08706552276908337,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08706552276908337,0.08706552276908337,0.11356964071464133,0.0,0.02650411794555796,0.02650411794555796,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,bank32nh,tabm_d,SafeGram-t01,1,test,regression,512,safety_reference,0.0,,0.22763113969567622,0.22763113969567622,0.22763113969567622,0.22763113969567622,0.0,0.0,0.0,True,True,1.0,0.08905161140802499,0.08905161140802499,0.08905161140802499,0.08905161140802499,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08905161140802499,0.08905161140802499,0.12041162161748488,0.0,0.03136001020945989,0.03136001020945989,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,bank32nh,tabm_d,SafeRankGram-t01,1,validation,regression,256,safety_reference,0.0,,0.24549107964966932,0.24549107964966932,0.24549107964966932,0.24549107964966932,0.0,0.0,0.0,True,True,1.0,0.08706552276908337,0.08706552276908337,0.08706552276908337,0.08706552276908337,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08706552276908337,0.08706552276908337,0.11356964071464133,0.0,0.02650411794555796,0.02650411794555796,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,bank32nh,tabm_d,SafeRankGram-t01,1,test,regression,512,safety_reference,0.0,,0.22763113969567622,0.22763113969567622,0.22763113969567622,0.22763113969567622,0.0,0.0,0.0,True,True,1.0,0.08905161140802499,0.08905161140802499,0.08905161140802499,0.08905161140802499,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08905161140802499,0.08905161140802499,0.12041162161748488,0.0,0.03136001020945989,0.03136001020945989,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,bank32nh,tabm_d,BlockGuard-Greedy-t01,1,validation,regression,256,BlockGuard-Greedy,,0.8928571428571429,0.24549107964966932,0.24549107964966932,0.0671879222752921,0.0671879222752921,0.7263121642905586,0.7263121642905586,0.0,True,False,1.0,0.08706552276908337,0.08706552276908337,0.08664356606311988,0.08664356606311988,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08706552276908337,0.08664356606311988,0.11356964071464133,-0.0004219567059634971,0.02650411794555796,0.02650411794555796,False,-0.015920420624079522,-0.015920420624079522,0.0,True,-0.003715400553425355,-0.0004219567059634971,-0.003715403627503864,
general,bank32nh,tabm_d,BlockGuard-Greedy-t01,1,test,regression,512,BlockGuard-Greedy,,0.8928571428571429,0.22763113969567622,0.22763113969567622,0.06289674118757055,0.06289674118757055,0.7236900835638822,0.7236900835638822,0.0,True,False,1.0,0.08905161140802499,0.08905161140802499,0.09015591917481974,0.09015591917481974,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08905161140802499,0.09015591917481974,0.12041162161748488,0.0011043077667947515,0.03136001020945989,0.03136001020945989,False,0.03521388416071472,0.03521388416071472,0.0,True,0.00917110617696719,0.0011043077667947515,0.009173455268706793,
general,bank32nh,tabm_d,Raw,2,validation,regression,256,fixed,0.0,,0.25149100776361083,0.25149100776361083,0.25149100776361083,0.25149100776361083,0.0,0.0,0.0,True,True,1.0,0.08668955928052231,0.08668955928052231,0.08668955928052231,0.08668955928052231,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08668955928052231,0.08668955928052231,0.11356964071464133,0.0,0.02688008143411902,0.02688008143411902,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,bank32nh,tabm_d,Raw,2,test,regression,512,fixed,0.0,,0.24290412865178254,0.24290412865178254,0.24290412865178254,0.24290412865178254,0.0,0.0,0.0,True,True,1.0,0.08847351722211033,0.08847351722211033,0.08847351722211033,0.08847351722211033,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08847351722211033,0.08847351722211033,0.12041162161748488,0.0,0.03193810439537455,0.03193810439537455,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,bank32nh,tabm_d,Raw+Gram@0.5,2,validation,regression,256,fixed,0.5,,0.25149100776361083,0.25149100776361083,0.12574550388180541,0.12574550388180541,0.5,0.5,0.0,True,False,2.0,0.08668955928052231,0.08668955928052231,0.08666303522120734,0.08666303522120734,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08668955928052231,0.08666303522120734,0.11356964071464133,-2.6524059314969595e-05,0.02688008143411902,0.02688008143411902,False,-0.000986755169621714,-0.000986755169621714,0.0,True,-0.0002335488529158491,-2.6524059314969595e-05,-0.00023354904615140992,
general,bank32nh,tabm_d,Raw+Gram@0.5,2,test,regression,512,fixed,0.5,,0.24290412865178254,0.24290412865178254,0.12145206432589127,0.12145206432589127,0.5,0.5,0.0,True,False,2.0,0.08847351722211033,0.08847351722211033,0.08853147552260922,0.08853147552260922,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08847351722211033,0.08853147552260922,0.12041162161748488,5.7958300498886506e-05,0.03193810439537455,0.03193810439537455,False,0.0018147069651159493,0.0018147069651159493,0.0,True,0.00048133477251061644,5.7958300498886506e-05,0.0004814580618408533,
general,bank32nh,tabm_d,Raw+Gram@0.75,2,validation,regression,256,fixed,0.75,,0.25149100776361083,0.25149100776361083,0.06287275194090271,0.06287275194090271,0.75,0.75,0.0,True,False,2.0,0.08668955928052231,0.08668955928052231,0.08723067907955094,0.08723067907955094,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08668955928052231,0.08723067907955094,0.11356964071464133,0.0005411197990286276,0.02688008143411902,0.02688008143411902,False,0.02013088391695799,0.02013088391695799,0.0,True,0.004764651852586752,0.0005411197990286276,0.004764655794803386,
general,bank32nh,tabm_d,Raw+Gram@0.75,2,test,regression,512,fixed,0.75,,0.24290412865178254,0.24290412865178254,0.060726032162945635,0.060726032162945635,0.75,0.75,0.0,True,False,2.0,0.08847351722211033,0.08847351722211033,0.08923119719669183,0.08923119719669183,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08847351722211033,0.08923119719669183,0.12041162161748488,0.000757679974581496,0.03193810439537455,0.03193810439537455,False,0.02372338587168083,0.02372338587168083,0.0,True,0.006292415668883193,0.000757679974581496,0.006294027411391099,
general,bank32nh,tabm_d,PureGram,2,validation,regression,256,fixed,1.0,,0.25149100776361083,0.25149100776361083,0.0,0.0,1.0,1.0,0.0,True,False,1.0,0.08668955928052231,0.08668955928052231,0.08817732253282717,0.08817732253282717,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08668955928052231,0.08817732253282717,0.11356964071464133,0.0014877632523048606,0.02688008143411902,0.02688008143411902,False,0.05534816759953842,0.05534816759953842,0.0,True,0.013100008443656712,0.0014877632523048606,0.013100019282448883,
general,bank32nh,tabm_d,PureGram,2,test,regression,512,fixed,1.0,,0.24290412865178254,0.24290412865178254,0.0,0.0,1.0,1.0,0.0,True,False,1.0,0.08847351722211033,0.08847351722211033,0.09036644422503327,0.09036644422503327,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08847351722211033,0.09036644422503327,0.12041162161748488,0.0018929270029229422,0.03193810439537455,0.03193810439537455,False,0.05926860841487782,0.05926860841487782,0.0,True,0.015720467654993128,0.0018929270029229422,0.015724494303469165,
general,bank32nh,tabm_d,GuardedGram-G2-g0p0-t01,2,validation,regression,256,G2,0.5,,0.25149100776361083,0.25149100776361083,0.12574550388180541,0.12574550388180541,0.5,0.5,0.0,True,False,2.0,0.08668955928052231,0.08668955928052231,0.08666303522120734,0.08666303522120734,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08668955928052231,0.08666303522120734,0.11356964071464133,-2.6524059314969595e-05,0.02688008143411902,0.02688008143411902,False,-0.000986755169621714,-0.000986755169621714,0.0,True,-0.0002335488529158491,-2.6524059314969595e-05,-0.00023354904615140992,
general,bank32nh,tabm_d,GuardedGram-G2-g0p0-t01,2,test,regression,512,G2,0.5,,0.24290412865178254,0.24290412865178254,0.12145206432589127,0.12145206432589127,0.5,0.5,0.0,True,False,2.0,0.08847351722211033,0.08847351722211033,0.08853147552260922,0.08853147552260922,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08847351722211033,0.08853147552260922,0.12041162161748488,5.7958300498886506e-05,0.03193810439537455,0.03193810439537455,False,0.0018147069651159493,0.0018147069651159493,0.0,True,0.00048133477251061644,5.7958300498886506e-05,0.0004814580618408533,
general,bank32nh,tabm_d,SafeGram-t01,2,validation,regression,256,safety_reference,0.0,,0.25149100776361083,0.25149100776361083,0.25149100776361083,0.25149100776361083,0.0,0.0,0.0,True,True,1.0,0.08668955928052231,0.08668955928052231,0.08668955928052231,0.08668955928052231,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08668955928052231,0.08668955928052231,0.11356964071464133,0.0,0.02688008143411902,0.02688008143411902,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,bank32nh,tabm_d,SafeGram-t01,2,test,regression,512,safety_reference,0.0,,0.24290412865178254,0.24290412865178254,0.24290412865178254,0.24290412865178254,0.0,0.0,0.0,True,True,1.0,0.08847351722211033,0.08847351722211033,0.08847351722211033,0.08847351722211033,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08847351722211033,0.08847351722211033,0.12041162161748488,0.0,0.03193810439537455,0.03193810439537455,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,bank32nh,tabm_d,SafeRankGram-t01,2,validation,regression,256,safety_reference,0.0,,0.25149100776361083,0.25149100776361083,0.25149100776361083,0.25149100776361083,0.0,0.0,0.0,True,True,1.0,0.08668955928052231,0.08668955928052231,0.08668955928052231,0.08668955928052231,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08668955928052231,0.08668955928052231,0.11356964071464133,0.0,0.02688008143411902,0.02688008143411902,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,bank32nh,tabm_d,SafeRankGram-t01,2,test,regression,512,safety_reference,0.0,,0.24290412865178254,0.24290412865178254,0.24290412865178254,0.24290412865178254,0.0,0.0,0.0,True,True,1.0,0.08847351722211033,0.08847351722211033,0.08847351722211033,0.08847351722211033,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08847351722211033,0.08847351722211033,0.12041162161748488,0.0,0.03193810439537455,0.03193810439537455,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,bank32nh,tabm_d,BlockGuard-Greedy-t01,2,validation,regression,256,BlockGuard-Greedy,,0.8928571428571429,0.25149100776361083,0.25149100776361083,0.06800041923558513,0.06800041923558513,0.7296109318568472,0.7296109318568472,0.0,True,False,1.0,0.08668955928052231,0.08668955928052231,0.08658336609680499,0.08658336609680499,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08668955928052231,0.08658336609680499,0.11356964071464133,-0.00010619318371732356,0.02688008143411902,0.02688008143411902,False,-0.003950627306602279,-0.003950627306602279,0.0,True,-0.0009350490417077915,-0.00010619318371732356,-0.0009350498153563182,
general,bank32nh,tabm_d,BlockGuard-Greedy-t01,2,test,regression,512,BlockGuard-Greedy,,0.8928571428571429,0.24290412865178254,0.24290412865178254,0.06442710840017066,0.06442710840017066,0.7347632221907157,0.7347632221907157,0.0,True,False,1.0,0.08847351722211033,0.08847351722211033,0.0897757427129162,0.0897757427129162,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08847351722211033,0.0897757427129162,0.12041162161748488,0.0013022254908058722,0.03193810439537455,0.03193810439537455,False,0.04077341205617913,0.04077341205617913,0.0,True,0.010814782438049793,0.0013022254908058722,0.010817552541851955,
general,bank32nh,catboost,Raw,0,validation,regression,256,fixed,0.0,,0.16376800956701085,0.16376800956701085,0.16376800956701085,0.16376800956701085,0.0,0.0,0.0,True,True,1.0,0.08013234795504973,0.08013234795504973,0.08013234795504973,0.08013234795504973,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08013234795504973,0.08013234795504973,0.11356964071464133,0.0,0.033437292759591605,0.033437292759591605,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,bank32nh,catboost,Raw,0,test,regression,512,fixed,0.0,,0.16615599236196998,0.16615599236196998,0.16615599236196998,0.16615599236196998,0.0,0.0,0.0,True,True,1.0,0.08575676191945138,0.08575676191945138,0.08575676191945138,0.08575676191945138,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08575676191945138,0.08575676191945138,0.12041162161748488,0.0,0.0346548596980335,0.0346548596980335,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,bank32nh,catboost,Raw+Gram@0.5,0,validation,regression,256,fixed,0.5,,0.16376800956701085,0.16376800956701085,0.08188400478350542,0.08188400478350542,0.5,0.5,0.0,True,False,2.0,0.08013234795504973,0.08013234795504973,0.07973505668745105,0.07973505668745105,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08013234795504973,0.07973505668745105,0.11356964071464133,-0.0003972912675986734,0.033437292759591605,0.033437292759591605,False,-0.011881681643760139,-0.011881681643760139,0.0,True,-0.0034982171740502374,-0.0003972912675986734,-0.0034982200684337853,
general,bank32nh,catboost,Raw+Gram@0.5,0,test,regression,512,fixed,0.5,,0.16615599236196998,0.16615599236196998,0.08307799618098499,0.08307799618098499,0.5,0.5,0.0,True,False,2.0,0.08575676191945138,0.08575676191945138,0.08603870105404159,0.08603870105404159,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08575676191945138,0.08603870105404159,0.12041162161748488,0.0002819391345902089,0.0346548596980335,0.0346548596980335,False,0.008135630530520013,0.008135630530520013,0.0,True,0.002341461154686989,0.0002819391345902089,0.0023420608977224467,
general,bank32nh,catboost,Raw+Gram@0.75,0,validation,regression,256,fixed,0.75,,0.16376800956701085,0.16376800956701085,0.04094200239175272,0.04094200239175272,0.75,0.75,0.0,True,False,2.0,0.08013234795504973,0.08013234795504973,0.07981839509363464,0.07981839509363464,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08013234795504973,0.07981839509363464,0.11356964071464133,-0.0003139528614150844,0.033437292759591605,0.033437292759591605,False,-0.009389302646968209,-0.009389302646968209,0.0,True,-0.0027644083351811622,-0.0003139528614150844,-0.002764410622419949,
general,bank32nh,catboost,Raw+Gram@0.75,0,test,regression,512,fixed,0.75,,0.16615599236196998,0.16615599236196998,0.041538998090492496,0.041538998090492496,0.75,0.75,0.0,True,False,2.0,0.08575676191945138,0.08575676191945138,0.08644916624207355,0.08644916624207355,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08575676191945138,0.08644916624207355,0.12041162161748488,0.0006924043226221727,0.0346548596980335,0.0346548596980335,False,0.019980006517281133,0.019980006517281133,0.0,True,0.005750311417794486,0.0006924043226221727,0.005751784305447409,
general,bank32nh,catboost,PureGram,0,validation,regression,256,fixed,1.0,,0.16376800956701085,0.16376800956701085,0.0,0.0,1.0,1.0,0.0,True,False,1.0,0.08013234795504973,0.08013234795504973,0.08008938165506382,0.08008938165506382,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08013234795504973,0.08008938165506382,0.11356964071464133,-4.296629998590262e-05,0.033437292759591605,0.033437292759591605,False,-0.001284981421636702,-0.001284981421636702,0.0,True,-0.00037832557816979545,-4.296629998590262e-05,-0.0003783258911919078,
general,bank32nh,catboost,PureGram,0,test,regression,512,fixed,1.0,,0.16615599236196998,0.16615599236196998,0.0,0.0,1.0,1.0,0.0,True,False,1.0,0.08575676191945138,0.08575676191945138,0.08703627690433914,0.08703627690433914,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08575676191945138,0.08703627690433914,0.12041162161748488,0.001279514984887764,0.0346548596980335,0.0346548596980335,False,0.03692166108986932,0.03692166108986932,0.0,True,0.01062617517894109,0.001279514984887764,0.010628896972785231,
general,bank32nh,catboost,GuardedGram-G2-g0p0-t01,0,validation,regression,256,G2,0.75,,0.16376800956701085,0.16376800956701085,0.04094200239175272,0.04094200239175272,0.75,0.75,0.0,True,False,2.0,0.08013234795504973,0.08013234795504973,0.07981839509363464,0.07981839509363464,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08013234795504973,0.07981839509363464,0.11356964071464133,-0.0003139528614150844,0.033437292759591605,0.033437292759591605,False,-0.009389302646968209,-0.009389302646968209,0.0,True,-0.0027644083351811622,-0.0003139528614150844,-0.002764410622419949,
general,bank32nh,catboost,GuardedGram-G2-g0p0-t01,0,test,regression,512,G2,0.75,,0.16615599236196998,0.16615599236196998,0.041538998090492496,0.041538998090492496,0.75,0.75,0.0,True,False,2.0,0.08575676191945138,0.08575676191945138,0.08644916624207355,0.08644916624207355,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08575676191945138,0.08644916624207355,0.12041162161748488,0.0006924043226221727,0.0346548596980335,0.0346548596980335,False,0.019980006517281133,0.019980006517281133,0.0,True,0.005750311417794486,0.0006924043226221727,0.005751784305447409,
general,bank32nh,catboost,SafeGram-t01,0,validation,regression,256,safety_reference,0.25,,0.16376800956701085,0.16376800956701085,0.12282600717525813,0.12282600717525813,0.25,0.25,0.0,True,False,2.0,0.08013234795504973,0.08013234795504973,0.07983995405041829,0.07983995405041829,0.11356964071464133,0.11356964071464133,0.0,0.0,0.0,0.0,True,True,0.08013234795504973,0.07983995405041829,0.11356964071464133,-0.0002923939046314411,0.033437292759591605,0.033437292759591605,False,-0.008744544803124556,-0.008744544803124556,0.0,True,-0.002574578054412616,-0.0002923939046314411,-0.0025745801845880717,
general,bank32nh,catboost,SafeGram-t01,0,test,regression,512,safety_reference,0.25,,0.16615599236196998,0.16615599236196998,0.12461699427147746,0.12461699427147746,0.2500000000000002,0.2500000000000002,0.0,True,False,2.0,0.08575676191945138,0.08575676191945138,0.08580741636199055,0.08580741636199055,0.12041162161748488,0.12041162161748488,0.0,0.0,0.0,0.0,True,True,0.08575676191945138,0.08580741636199055,0.12041162161748488,5.0654442539169175e-05,0.0346548596980335,0.0346548596980335,False,0.0014616836709352937,0.0014616836709352937,0.0,True,0.0004206773553809002,5.0654442539169175e-05,0.0004207851078898665,
