scope,dataset,model,method,seed,problem_type,L_raw,L_method,L_trivial,numerator,raw_headroom,denominator_used,denominator_clipped,C_recomputed,C_stored,C_difference,C_matches_tolerance,C_stable,delta_L,delta_sigma,delta_logloss
general,bank32nh,tabpfn_2_6,PureGram,1,regression,0.08067516811630222,0.08133279698596754,0.12041162161748488,0.0006576288696653193,0.039736453501182656,0.039736453501182656,False,0.016549762540981335,0.016549762540981335,0.0,True,0.005461506628940088,0.0006576288696653193,0.005462905541989428,
general,bank32nh,tabpfn_2_6,GuardedGram-G2-g0p0-t01,1,regression,0.08067516811630222,0.08082031065968828,0.12041162161748488,0.00014514254338605925,0.039736453501182656,0.039736453501182656,False,0.0036526295277392947,0.0036526295277392947,0.0,True,0.0012053865020366374,0.00014514254338605925,0.0012056952503403128,
general,bank32nh,tabpfn_2_6,SafeGram-t01,1,regression,0.08067516811630222,0.08049007428028022,0.12041162161748488,-0.00018509383602199891,0.039736453501182656,0.039736453501182656,False,-0.004658036128374921,-0.004658036128374921,0.0,True,-0.001537175843457967,-0.00018509383602199891,-0.001537569576450096,
general,bank32nh,tabpfn_2_6,SafeRankGram-t01,1,regression,0.08067516811630222,0.08067516811630222,0.12041162161748488,0.0,0.039736453501182656,0.039736453501182656,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,bank32nh,tabpfn_2_6,BlockGuard-Greedy-t01,1,regression,0.08067516811630222,0.08133279698596754,0.12041162161748488,0.0006576288696653193,0.039736453501182656,0.039736453501182656,False,0.016549762540981335,0.016549762540981335,0.0,True,0.005461506628940088,0.0006576288696653193,0.005462905541989428,
general,bank32nh,tabpfn_2_6,Raw,2,regression,0.08164164444264439,0.08164164444264439,0.12041162161748488,0.0,0.038769977174840486,0.038769977174840486,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,bank32nh,tabpfn_2_6,Raw+Gram@0.5,2,regression,0.08164164444264439,0.08029588475130515,0.12041162161748488,-0.0013457596913392378,0.038769977174840486,0.038769977174840486,False,-0.03471138724870231,-0.03471138724870231,0.0,True,-0.011176327278560801,-0.0013457596913392378,-0.01117918998863989,
general,bank32nh,tabpfn_2_6,Raw+Gram@0.75,2,regression,0.08164164444264439,0.07998793280210179,0.12041162161748488,-0.0016537116405426072,0.038769977174840486,0.038769977174840486,False,-0.042654439363863546,-0.042654439363863546,0.0,True,-0.013733820858222483,-0.0016537116405426072,-0.0137373386459908,
general,bank32nh,tabpfn_2_6,PureGram,2,regression,0.08164164444264439,0.07992775615299587,0.12041162161748488,-0.0017138882896485241,0.038769977174840486,0.038769977174840486,False,-0.04420658495411084,-0.04420658495411084,0.0,True,-0.014233578674765159,-0.0017138882896485241,-0.014237224470751457,
general,bank32nh,tabpfn_2_6,GuardedGram-G2-g0p0-t01,2,regression,0.08164164444264439,0.07998793280210179,0.12041162161748488,-0.0016537116405426072,0.038769977174840486,0.038769977174840486,False,-0.042654439363863546,-0.042654439363863546,0.0,True,-0.013733820858222483,-0.0016537116405426072,-0.0137373386459908,
general,bank32nh,tabpfn_2_6,SafeGram-t01,2,regression,0.08164164444264439,0.07992775615299587,0.12041162161748488,-0.0017138882896485241,0.038769977174840486,0.038769977174840486,False,-0.04420658495411084,-0.04420658495411084,0.0,True,-0.014233578674765159,-0.0017138882896485241,-0.014237224470751457,
general,bank32nh,tabpfn_2_6,SafeRankGram-t01,2,regression,0.08164164444264439,0.07995223800552499,0.12041162161748488,-0.0016894064371194006,0.038769977174840486,0.038769977174840486,False,-0.043575120756473636,-0.043575120756473636,0.0,True,-0.014030260654458981,-0.0016894064371194006,-0.014033854372465503,
general,bank32nh,tabpfn_2_6,BlockGuard-Greedy-t01,2,regression,0.08164164444264439,0.07992775615299587,0.12041162161748488,-0.0017138882896485241,0.038769977174840486,0.038769977174840486,False,-0.04420658495411084,-0.04420658495411084,0.0,True,-0.014233578674765159,-0.0017138882896485241,-0.014237224470751457,
general,OnlineNewsPopularity,controlled_mlp,Raw,0,regression,5151.758159917111,5151.758159917111,5264.751611011675,0.0,112.99345109456408,112.99345109456408,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,controlled_mlp,Raw+Gram@0.5,0,regression,5151.758159917111,5205.256735494668,5264.751611011675,53.49857557755695,112.99345109456408,112.99345109456408,False,0.47346616161660604,0.47346616161660604,0.0,True,0.01016165234949739,53.49857557755695,0.010172724343066786,
general,OnlineNewsPopularity,controlled_mlp,Raw+Gram@0.75,0,regression,5151.758159917111,5247.49388755485,5264.751611011675,95.73572763773882,112.99345109456408,112.99345109456408,False,0.8472679319938436,0.8472679319938436,0.0,True,0.018184281939816384,95.73572763773882,0.01820409527782255,
general,OnlineNewsPopularity,controlled_mlp,PureGram,0,regression,5151.758159917111,5299.747253193653,5264.751611011675,147.989093276542,112.99345109456408,112.99345109456408,False,1.3097138979558216,1.3097138979558216,0.0,True,0.02810941602012339,147.989093276542,0.028140043644717307,
general,OnlineNewsPopularity,controlled_mlp,GuardedGram-G2-g0p0-t01,0,regression,5151.758159917111,5151.758159917111,5264.751611011675,0.0,112.99345109456408,112.99345109456408,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,controlled_mlp,SafeGram-t01,0,regression,5151.758159917111,5151.758159917111,5264.751611011675,0.0,112.99345109456408,112.99345109456408,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,controlled_mlp,SafeRankGram-t01,0,regression,5151.758159917111,5151.758159917111,5264.751611011675,0.0,112.99345109456408,112.99345109456408,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,controlled_mlp,BlockGuard-Greedy-t01,0,regression,5151.758159917111,5396.224620335829,5264.751611011675,244.46646041871827,112.99345109456408,112.99345109456408,False,2.163545391795535,2.163545391795535,0.0,True,0.04643456680983694,244.46646041871827,0.04648516126115584,
general,OnlineNewsPopularity,controlled_mlp,Raw,1,regression,5161.020707519959,5161.020707519959,5264.751611011675,0.0,103.73090349171616,103.73090349171616,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,controlled_mlp,Raw+Gram@0.5,1,regression,5161.020707519959,5243.9217911771,5264.751611011675,82.9010836571415,103.73090349171616,103.73090349171616,False,0.7991936912393893,0.7991936912393893,0.0,True,0.015746437777567103,82.9010836571415,0.015763594874840043,
general,OnlineNewsPopularity,controlled_mlp,Raw+Gram@0.75,1,regression,5161.020707519959,5323.133145672038,5264.751611011675,162.11243815207945,103.73090349171616,103.73090349171616,False,1.562817180754871,1.562817180754871,0.0,True,0.030792039231823876,162.11243815207945,0.030825589804962725,
general,OnlineNewsPopularity,controlled_mlp,PureGram,1,regression,5161.020707519959,5426.16537786971,5264.751611011675,265.1446703497513,103.73090349171616,103.73090349171616,False,2.5560817598674967,2.5560817598674967,0.0,True,0.05036223737415812,265.1446703497513,0.05041711136011717,
general,OnlineNewsPopularity,controlled_mlp,GuardedGram-G2-g0p0-t01,1,regression,5161.020707519959,5189.622192826875,5264.751611011675,28.601485306916402,103.73090349171616,103.73090349171616,False,0.27572771801028884,0.27572771801028884,0.0,True,0.0054326371726814175,28.601485306916402,0.005438556497784462,
general,OnlineNewsPopularity,controlled_mlp,SafeGram-t01,1,regression,5161.020707519959,5161.020707519959,5264.751611011675,0.0,103.73090349171616,103.73090349171616,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,controlled_mlp,SafeRankGram-t01,1,regression,5161.020707519959,5161.020707519959,5264.751611011675,0.0,103.73090349171616,103.73090349171616,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,controlled_mlp,BlockGuard-Greedy-t01,1,regression,5161.020707519959,5420.184243158586,5264.751611011675,259.16353563862685,103.73090349171616,103.73090349171616,False,2.4984216555997065,2.4984216555997065,0.0,True,0.04922616578844182,259.16353563862685,0.04927980192676952,
general,OnlineNewsPopularity,controlled_mlp,Raw,2,regression,5199.40844623241,5199.40844623241,5264.751611011675,0.0,65.34316477926495,65.34316477926495,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,controlled_mlp,Raw+Gram@0.5,2,regression,5199.40844623241,5177.10244286607,5264.751611011675,-22.30600336633961,65.34316477926495,65.34316477926495,False,-0.34136704950994157,-0.34136704950994157,0.0,True,-0.0042368576932831385,-22.30600336633961,-0.004241474113873122,
general,OnlineNewsPopularity,controlled_mlp,Raw+Gram@0.75,2,regression,5199.40844623241,5230.361693072538,5264.751611011675,30.953246840128486,65.34316477926495,65.34316477926495,False,0.47370290289261807,0.47370290289261807,0.0,True,0.0058793366006835235,30.953246840128486,0.005885742643204582,
general,OnlineNewsPopularity,controlled_mlp,PureGram,2,regression,5199.40844623241,5325.190997828433,5264.751611011675,125.78255159602304,65.34316477926495,65.34316477926495,False,1.9249534671442337,1.9249534671442337,0.0,True,0.023891450326533573,125.78255159602304,0.02391748211499483,
general,OnlineNewsPopularity,controlled_mlp,GuardedGram-G2-g0p0-t01,2,regression,5199.40844623241,5177.10244286607,5264.751611011675,-22.30600336633961,65.34316477926495,65.34316477926495,False,-0.34136704950994157,-0.34136704950994157,0.0,True,-0.0042368576932831385,-22.30600336633961,-0.004241474113873122,
general,OnlineNewsPopularity,controlled_mlp,SafeGram-t01,2,regression,5199.40844623241,5199.40844623241,5264.751611011675,0.0,65.34316477926495,65.34316477926495,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,controlled_mlp,SafeRankGram-t01,2,regression,5199.40844623241,5199.40844623241,5264.751611011675,0.0,65.34316477926495,65.34316477926495,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,controlled_mlp,BlockGuard-Greedy-t01,2,regression,5199.40844623241,5189.85864905803,5264.751611011675,-9.549797174379819,65.34316477926495,65.34316477926495,False,-0.1461483723146849,-0.1461483723146849,0.0,True,-0.0018139121994674178,-9.549797174379819,-0.001815888612703888,
general,OnlineNewsPopularity,tabm_d,Raw,0,regression,5184.110186614425,5184.110186614425,5264.751611011675,0.0,80.64142439724947,80.64142439724947,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabm_d,Raw+Gram@0.5,0,regression,5184.110186614425,5171.766607844079,5264.751611011675,-12.34357877034654,80.64142439724947,80.64142439724947,False,-0.15306746951220218,-0.15306746951220218,0.0,True,-0.0023445700162812804,-12.34357877034654,-0.0023471246268161063,
general,OnlineNewsPopularity,tabm_d,Raw+Gram@0.75,0,regression,5184.110186614425,5168.392166996062,5264.751611011675,-15.718019618363542,80.64142439724947,80.64142439724947,False,-0.19491247501947218,-0.19491247501947218,0.0,True,-0.002985519693937311,-15.718019618363542,-0.0029887726742318216,
general,OnlineNewsPopularity,tabm_d,PureGram,0,regression,5184.110186614425,5166.888170063393,5264.751611011675,-17.22201655103254,80.64142439724947,80.64142439724947,False,-0.2135629011982079,-0.2135629011982079,0.0,True,-0.003271192607645768,-17.22201655103254,-0.003274756853131681,
general,OnlineNewsPopularity,tabm_d,GuardedGram-G2-g0p0-t01,0,regression,5184.110186614425,5168.392166996062,5264.751611011675,-15.718019618363542,80.64142439724947,80.64142439724947,False,-0.19491247501947218,-0.19491247501947218,0.0,True,-0.002985519693937311,-15.718019618363542,-0.0029887726742318216,
general,OnlineNewsPopularity,tabm_d,SafeGram-t01,0,regression,5184.110186614425,5184.110186614425,5264.751611011675,0.0,80.64142439724947,80.64142439724947,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabm_d,SafeRankGram-t01,0,regression,5184.110186614425,5184.110186614425,5264.751611011675,0.0,80.64142439724947,80.64142439724947,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabm_d,BlockGuard-Greedy-t01,0,regression,5184.110186614425,5166.888170063393,5264.751611011675,-17.22201655103254,80.64142439724947,80.64142439724947,False,-0.2135629011982079,-0.2135629011982079,0.0,True,-0.003271192607645768,-17.22201655103254,-0.003274756853131681,
general,OnlineNewsPopularity,tabm_d,Raw,1,regression,5185.750639694575,5185.750639694575,5264.751611011675,0.0,79.00097131710027,79.00097131710027,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabm_d,Raw+Gram@0.5,1,regression,5185.750639694575,5171.079323355288,5264.751611011675,-14.671316339286932,79.00097131710027,79.00097131710027,False,-0.1857105817142179,-0.1857105817142179,0.0,True,-0.002786706272827882,-14.671316339286932,-0.0027897426288132424,
general,OnlineNewsPopularity,tabm_d,Raw+Gram@0.75,1,regression,5185.750639694575,5167.210771903969,5264.751611011675,-18.539867790605967,79.00097131710027,79.00097131710027,False,-0.23467898535309395,-0.23467898535309395,0.0,True,-0.0035215085459736144,-18.539867790605967,-0.003525345532187527,
general,OnlineNewsPopularity,tabm_d,PureGram,1,regression,5185.750639694575,5165.661583209531,5264.751611011675,-20.08905648504333,79.00097131710027,79.00097131710027,False,-0.25428872772219857,-0.25428872772219857,0.0,True,-0.003815765295180377,-20.08905648504333,-0.0038199228994121983,
general,OnlineNewsPopularity,tabm_d,GuardedGram-G2-g0p0-t01,1,regression,5185.750639694575,5167.210771903969,5264.751611011675,-18.539867790605967,79.00097131710027,79.00097131710027,False,-0.23467898535309395,-0.23467898535309395,0.0,True,-0.0035215085459736144,-18.539867790605967,-0.003525345532187527,
general,OnlineNewsPopularity,tabm_d,SafeGram-t01,1,regression,5185.750639694575,5185.750639694575,5264.751611011675,0.0,79.00097131710027,79.00097131710027,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabm_d,SafeRankGram-t01,1,regression,5185.750639694575,5185.750639694575,5264.751611011675,0.0,79.00097131710027,79.00097131710027,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabm_d,BlockGuard-Greedy-t01,1,regression,5185.750639694575,5165.661583209531,5264.751611011675,-20.08905648504333,79.00097131710027,79.00097131710027,False,-0.25428872772219857,-0.25428872772219857,0.0,True,-0.003815765295180377,-20.08905648504333,-0.0038199228994121983,
general,OnlineNewsPopularity,tabm_d,Raw,2,regression,5176.01989089174,5176.01989089174,5264.751611011675,0.0,88.73172011993483,88.73172011993483,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabm_d,Raw+Gram@0.5,2,regression,5176.01989089174,5159.403313920754,5264.751611011675,-16.61657697098599,88.73172011993483,88.73172011993483,False,-0.1872676078918123,-0.1872676078918123,0.0,True,-0.0031561939097432454,-16.61657697098599,-0.0031596328542643276,
general,OnlineNewsPopularity,tabm_d,Raw+Gram@0.75,2,regression,5176.01989089174,5156.925900147857,5264.751611011675,-19.093990743883296,88.73172011993483,88.73172011993483,False,-0.21518788002841344,-0.21518788002841344,0.0,True,-0.00362676003630382,-19.093990743883296,-0.003630711703062198,
general,OnlineNewsPopularity,tabm_d,PureGram,2,regression,5176.01989089174,5158.346133327829,5264.751611011675,-17.67375756391084,88.73172011993483,88.73172011993483,False,-0.19918195590057292,-0.19918195590057292,0.0,True,-0.0033569974178733666,-17.67375756391084,-0.0033606551550744443,
general,OnlineNewsPopularity,tabm_d,GuardedGram-G2-g0p0-t01,2,regression,5176.01989089174,5156.925900147857,5264.751611011675,-19.093990743883296,88.73172011993483,88.73172011993483,False,-0.21518788002841344,-0.21518788002841344,0.0,True,-0.00362676003630382,-19.093990743883296,-0.003630711703062198,
general,OnlineNewsPopularity,tabm_d,SafeGram-t01,2,regression,5176.01989089174,5176.01989089174,5264.751611011675,0.0,88.73172011993483,88.73172011993483,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabm_d,SafeRankGram-t01,2,regression,5176.01989089174,5176.01989089174,5264.751611011675,0.0,88.73172011993483,88.73172011993483,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabm_d,BlockGuard-Greedy-t01,2,regression,5176.01989089174,5158.346133327829,5264.751611011675,-17.67375756391084,88.73172011993483,88.73172011993483,False,-0.19918195590057292,-0.19918195590057292,0.0,True,-0.0033569974178733666,-17.67375756391084,-0.0033606551550744443,
general,OnlineNewsPopularity,catboost,Raw,0,regression,5254.3235099848525,5254.3235099848525,5264.751611011675,0.0,10.428101026822333,10.428101026822333,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,catboost,Raw+Gram@0.5,0,regression,5254.3235099848525,5255.396545961805,5264.751611011675,1.0730359769522693,10.428101026822333,10.428101026822333,False,0.10289850224813621,0.10289850224813621,0.0,True,0.00020381511916116296,1.0730359769522693,0.00020403719325020716,
general,OnlineNewsPopularity,catboost,Raw+Gram@0.75,0,regression,5254.3235099848525,5256.898697750366,5264.751611011675,2.575187765513874,10.428101026822333,10.428101026822333,False,0.24694695217184615,0.24694695217184615,0.0,True,0.0004891375616140466,2.575187765513874,0.0004896705190259393,
general,OnlineNewsPopularity,catboost,PureGram,0,regression,5254.3235099848525,5259.043948698025,5264.751611011675,4.720438713172371,10.428101026822333,10.428101026822333,False,0.4526652264905023,0.4526652264905023,0.0,True,0.0008966118559704075,4.720438713172371,0.0008975887916460351,
general,OnlineNewsPopularity,catboost,GuardedGram-G2-g0p0-t01,0,regression,5254.3235099848525,5256.898697750366,5264.751611011675,2.575187765513874,10.428101026822333,10.428101026822333,False,0.24694695217184615,0.24694695217184615,0.0,True,0.0004891375616140466,2.575187765513874,0.0004896705190259393,
general,OnlineNewsPopularity,catboost,SafeGram-t01,0,regression,5254.3235099848525,5254.3235099848525,5264.751611011675,0.0,10.428101026822333,10.428101026822333,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,catboost,SafeRankGram-t01,0,regression,5254.3235099848525,5254.3235099848525,5264.751611011675,0.0,10.428101026822333,10.428101026822333,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,catboost,BlockGuard-Greedy-t01,0,regression,5254.3235099848525,5254.3235099848525,5264.751611011675,0.0,10.428101026822333,10.428101026822333,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,catboost,Raw,1,regression,5244.701418429609,5244.701418429609,5264.751611011675,0.0,20.050192582066302,20.050192582066302,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,catboost,Raw+Gram@0.5,1,regression,5244.701418429609,5247.989531564997,5264.751611011675,3.2881131353888122,20.050192582066302,20.050192582066302,False,0.1639940924223258,0.1639940924223258,0.0,True,0.0006245523774590703,3.2881131353888122,0.000625232880950938,
general,OnlineNewsPopularity,catboost,Raw+Gram@0.75,1,regression,5244.701418429609,5250.599878357612,5264.751611011675,5.898459928003831,20.050192582066302,20.050192582066302,False,0.2941847019105268,0.2941847019105268,0.0,True,0.0011203681320248236,5.898459928003831,0.0011215888693937564,
general,OnlineNewsPopularity,catboost,PureGram,1,regression,5244.701418429609,5253.853217365155,5264.751611011675,9.15179893554614,20.050192582066302,20.050192582066302,False,0.45644444052531824,0.45644444052531824,0.0,True,0.001738315425252803,9.15179893554614,0.0017402094693066653,
general,OnlineNewsPopularity,catboost,GuardedGram-G2-g0p0-t01,1,regression,5244.701418429609,5250.599878357612,5264.751611011675,5.898459928003831,20.050192582066302,20.050192582066302,False,0.2941847019105268,0.2941847019105268,0.0,True,0.0011203681320248236,5.898459928003831,0.0011215888693937564,
general,OnlineNewsPopularity,catboost,SafeGram-t01,1,regression,5244.701418429609,5244.701418429609,5264.751611011675,0.0,20.050192582066302,20.050192582066302,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,catboost,SafeRankGram-t01,1,regression,5244.701418429609,5244.701418429609,5264.751611011675,0.0,20.050192582066302,20.050192582066302,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,catboost,BlockGuard-Greedy-t01,1,regression,5244.701418429609,5254.073517473051,5264.751611011675,9.372099043442176,20.050192582066302,20.050192582066302,False,0.4674318715434663,0.4674318715434663,0.0,True,0.0017801597750290129,9.372099043442176,0.0017820994120982337,
general,OnlineNewsPopularity,catboost,Raw,2,regression,5258.751483259394,5258.751483259394,5264.751611011675,0.0,6.000127752280605,6.000127752280605,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,catboost,Raw+Gram@0.5,2,regression,5258.751483259394,5250.8499943000015,5264.751611011675,-7.901488959392736,6.000127752280605,6.000127752280605,False,-1.3168867873503922,-1.3168867873503922,0.0,True,-0.0015008284422889204,-7.901488959392736,-0.0015024637238642256,
general,OnlineNewsPopularity,catboost,Raw+Gram@0.75,2,regression,5258.751483259394,5248.375740545727,5264.751611011675,-10.375742713667023,6.000127752280605,6.000127752280605,False,-1.7292536329286121,-1.7292536329286121,0.0,True,-0.001970794347061935,-10.375742713667023,-0.0019729416968813124,
general,OnlineNewsPopularity,catboost,PureGram,2,regression,5258.751483259394,5246.887855304712,5264.751611011675,-11.86362795468267,6.000127752280605,6.000127752280605,False,-1.9772292265232838,-1.9772292265232838,0.0,True,-0.0022534069660321457,-11.86362795468267,-0.002255862246588794,
general,OnlineNewsPopularity,catboost,GuardedGram-G2-g0p0-t01,2,regression,5258.751483259394,5248.375740545727,5264.751611011675,-10.375742713667023,6.000127752280605,6.000127752280605,False,-1.7292536329286121,-1.7292536329286121,0.0,True,-0.001970794347061935,-10.375742713667023,-0.0019729416968813124,
general,OnlineNewsPopularity,catboost,SafeGram-t01,2,regression,5258.751483259394,5250.8499943000015,5264.751611011675,-7.901488959392736,6.000127752280605,6.000127752280605,False,-1.3168867873503922,-1.3168867873503922,0.0,True,-0.0015008284422889204,-7.901488959392736,-0.0015024637238642256,
general,OnlineNewsPopularity,catboost,SafeRankGram-t01,2,regression,5258.751483259394,5258.751483259394,5264.751611011675,0.0,6.000127752280605,6.000127752280605,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,catboost,BlockGuard-Greedy-t01,2,regression,5258.751483259394,5182.087209007452,5264.751611011675,-76.66427425194252,6.000127752280605,6.000127752280605,False,-12.77710699123081,-12.77710699123081,0.0,True,-0.014561802705296235,-76.66427425194252,-0.014577669040845476,
general,OnlineNewsPopularity,tabicl_v2,Raw,0,regression,5203.2604179528935,5203.2604179528935,5264.751611011675,0.0,61.49119305878139,61.49119305878139,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabicl_v2,Raw+Gram@0.5,0,regression,5203.2604179528935,5265.216198041203,5264.751611011675,61.95578008830944,61.49119305878139,61.49119305878139,False,1.0075553425851396,1.0075553425851396,0.0,True,0.011768034784152715,61.95578008830944,0.01178085706944385,
general,OnlineNewsPopularity,tabicl_v2,Raw+Gram@0.75,0,regression,5203.2604179528935,5354.421979026617,5264.751611011675,151.16156107372353,61.49119305878139,61.49119305878139,False,2.4582635911653785,2.4582635911653785,0.0,True,0.028712002434750444,151.16156107372353,0.02874328662903188,
general,OnlineNewsPopularity,tabicl_v2,PureGram,0,regression,5203.2604179528935,5480.1942526461935,5264.751611011675,276.9338346933,61.49119305878139,61.49119305878139,False,4.503634112751238,4.503634112751238,0.0,True,0.05260150053690461,276.9338346933,0.052658814392531055,
general,OnlineNewsPopularity,tabicl_v2,GuardedGram-G2-g0p0-t01,0,regression,5203.2604179528935,5203.2604179528935,5264.751611011675,0.0,61.49119305878139,61.49119305878139,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabicl_v2,SafeGram-t01,0,regression,5203.2604179528935,5203.2604179528935,5264.751611011675,0.0,61.49119305878139,61.49119305878139,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabicl_v2,SafeRankGram-t01,0,regression,5203.2604179528935,5203.2604179528935,5264.751611011675,0.0,61.49119305878139,61.49119305878139,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabicl_v2,BlockGuard-Greedy-t01,0,regression,5203.2604179528935,5194.308090018732,5264.751611011675,-8.952327934161076,61.49119305878139,61.49119305878139,False,-0.1455871562876209,-0.1455871562876209,0.0,True,-0.0017004274077121744,-8.952327934161076,-0.0017022801695146725,
general,OnlineNewsPopularity,tabicl_v2,Raw,1,regression,5203.2604179528935,5203.2604179528935,5264.751611011675,0.0,61.49119305878139,61.49119305878139,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabicl_v2,Raw+Gram@0.5,1,regression,5203.2604179528935,5265.216198041203,5264.751611011675,61.95578008830944,61.49119305878139,61.49119305878139,False,1.0075553425851396,1.0075553425851396,0.0,True,0.011768034784152715,61.95578008830944,0.01178085706944385,
general,OnlineNewsPopularity,tabicl_v2,Raw+Gram@0.75,1,regression,5203.2604179528935,5354.421979026617,5264.751611011675,151.16156107372353,61.49119305878139,61.49119305878139,False,2.4582635911653785,2.4582635911653785,0.0,True,0.028712002434750444,151.16156107372353,0.02874328662903188,
general,OnlineNewsPopularity,tabicl_v2,PureGram,1,regression,5203.2604179528935,5480.1942526461935,5264.751611011675,276.9338346933,61.49119305878139,61.49119305878139,False,4.503634112751238,4.503634112751238,0.0,True,0.05260150053690461,276.9338346933,0.052658814392531055,
general,OnlineNewsPopularity,tabicl_v2,GuardedGram-G2-g0p0-t01,1,regression,5203.2604179528935,5203.2604179528935,5264.751611011675,0.0,61.49119305878139,61.49119305878139,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabicl_v2,SafeGram-t01,1,regression,5203.2604179528935,5203.2604179528935,5264.751611011675,0.0,61.49119305878139,61.49119305878139,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabicl_v2,SafeRankGram-t01,1,regression,5203.2604179528935,5203.2604179528935,5264.751611011675,0.0,61.49119305878139,61.49119305878139,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabicl_v2,BlockGuard-Greedy-t01,1,regression,5203.2604179528935,5194.308090018732,5264.751611011675,-8.952327934161076,61.49119305878139,61.49119305878139,False,-0.1455871562876209,-0.1455871562876209,0.0,True,-0.0017004274077121744,-8.952327934161076,-0.0017022801695146725,
general,OnlineNewsPopularity,tabicl_v2,Raw,2,regression,5203.2604179528935,5203.2604179528935,5264.751611011675,0.0,61.49119305878139,61.49119305878139,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,OnlineNewsPopularity,tabicl_v2,Raw+Gram@0.5,2,regression,5203.2604179528935,5265.216198041203,5264.751611011675,61.95578008830944,61.49119305878139,61.49119305878139,False,1.0075553425851396,1.0075553425851396,0.0,True,0.011768034784152715,61.95578008830944,0.01178085706944385,
general,OnlineNewsPopularity,tabicl_v2,Raw+Gram@0.75,2,regression,5203.2604179528935,5354.421979026617,5264.751611011675,151.16156107372353,61.49119305878139,61.49119305878139,False,2.4582635911653785,2.4582635911653785,0.0,True,0.028712002434750444,151.16156107372353,0.02874328662903188,
general,OnlineNewsPopularity,tabicl_v2,PureGram,2,regression,5203.2604179528935,5480.1942526461935,5264.751611011675,276.9338346933,61.49119305878139,61.49119305878139,False,4.503634112751238,4.503634112751238,0.0,True,0.05260150053690461,276.9338346933,0.052658814392531055,
general,OnlineNewsPopularity,tabicl_v2,GuardedGram-G2-g0p0-t01,2,regression,5203.2604179528935,5203.2604179528935,5264.751611011675,0.0,61.49119305878139,61.49119305878139,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
