scope,dataset,problem_type,model,embedding,k,method,family,seeds_included,selected_alpha,invariant_feature_fraction,disagreement_reduction,normalized_excess_risk,raw_task_error,method_task_error,trivial_task_error,raw_fallback,inference_multiplier,validation_C,predictive_rank,task_outcome
embedding,mozilla4,classification,resnet_tabular,RBF,16,GuardedGram-G2-after-RBF-k16,embedding_G2,3,0.0,,0.0,0.0,0.3320949367244349,0.3296923431431112,0.6328428307500614,True,1.0,0.0,1.0,W
embedding,mozilla4,classification,resnet_tabular,RBF,16,Raw RBF-k16 embedding,embedding_baseline,3,0.0,,0.0,0.0,0.3320949367244349,0.3320949367244349,0.6328428307500614,True,1.0,0.0,2.0,T
embedding,mozilla4,classification,resnet_tabular,RBF,16,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,3,0.75,,0.7499999981874444,0.02129961399708164,0.3320949367244349,0.33693305829619796,0.6328428307500614,False,2.0,0.03914032245995004,3.0,L
embedding,mozilla4,classification,tabm_d,RBF,16,Gram-after-RBF-k16 embedding,embedding_baseline,3,1.0,,1.0,-0.030802765256028545,0.24874473033453837,0.23087053751681103,0.6328428307500614,False,1.0,-0.02427384362623601,1.0,W
embedding,mozilla4,classification,tabm_d,RBF,16,GuardedGram-G2-after-RBF-k16,embedding_G2,3,0.75,,0.7500000000926466,-0.028034218570901496,0.24874473033453837,0.23668745027338178,0.6328428307500614,False,2.0,-0.02274264336199321,2.5,W
embedding,mozilla4,classification,tabm_d,RBF,16,Raw RBF-k16 embedding,embedding_baseline,3,0.0,,0.0,0.0,0.24874473033453837,0.24874473033453837,0.6328428307500614,True,1.0,0.0,4.0,T
embedding,mozilla4,classification,tabm_d,RBF,16,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,3,0.75,,0.7500000000926466,-0.028034218570901496,0.24874473033453837,0.23668745027338178,0.6328428307500614,False,2.0,-0.02274264336199321,2.5,W
embedding,puma8NH,regression,controlled_mlp,RBF,16,Gram-after-RBF-k16 embedding,embedding_baseline,3,1.0,,1.0,0.026320390723850045,3.382421444918222,3.536211849396392,5.843013733789818,False,1.0,0.012046332518377422,4.0,L
embedding,puma8NH,regression,controlled_mlp,RBF,16,GuardedGram-G2-after-RBF-k16,embedding_G2,3,0.75,,0.75,0.0009952206603925536,3.382421444918222,3.4226893803060414,5.843013733789818,False,2.0,-0.003956629964659486,2.0,L
embedding,puma8NH,regression,controlled_mlp,RBF,16,Raw RBF-k16 embedding,embedding_baseline,3,0.0,,0.0,0.0,3.382421444918222,3.382421444918222,5.843013733789818,True,1.0,0.0,1.0,T
embedding,puma8NH,regression,controlled_mlp,RBF,16,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,3,0.75,,0.75,0.009228063524408161,3.382421444918222,3.436341146827624,5.843013733789818,False,2.0,-0.003956629964659486,3.0,L
embedding,puma8NH,regression,resnet_tabular,RBF,16,Gram-after-RBF-k16 embedding,embedding_baseline,3,1.0,,1.0,-0.019114082338028186,3.6207313681635984,3.574403438418636,5.843013733789818,False,1.0,0.009064903828315188,3.0,W
embedding,puma8NH,regression,resnet_tabular,RBF,16,GuardedGram-G2-after-RBF-k16,embedding_G2,3,0.75,,0.7499999992532154,-0.03180779614128326,3.6207313681635984,3.4969073911368134,5.843013733789818,False,2.0,-0.011355661647695818,1.5,W
embedding,puma8NH,regression,resnet_tabular,RBF,16,Raw RBF-k16 embedding,embedding_baseline,3,0.0,,0.0,0.0,3.6207313681635984,3.6207313681635984,5.843013733789818,True,1.0,0.0,4.0,T
embedding,puma8NH,regression,resnet_tabular,RBF,16,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,3,0.75,,0.7499999992532154,-0.03180779614128326,3.6207313681635984,3.4969073911368134,5.843013733789818,False,2.0,-0.011355661647695818,1.5,W
embedding,puma8NH,regression,tabm_d,RBF,16,Gram-after-RBF-k16 embedding,embedding_baseline,3,1.0,,1.0,-0.004072686431300169,3.174491633953129,3.1506948712016225,5.843013733789818,False,1.0,-0.014773708554207723,3.0,W
embedding,puma8NH,regression,tabm_d,RBF,16,GuardedGram-G2-after-RBF-k16,embedding_G2,3,0.75,,0.75,-0.005508419922826866,3.174491633953129,3.14230586069257,5.843013733789818,False,2.0,-0.013259451874103673,1.5,W
embedding,puma8NH,regression,tabm_d,RBF,16,Raw RBF-k16 embedding,embedding_baseline,3,0.0,,0.0,0.0,3.174491633953129,3.174491633953129,5.843013733789818,True,1.0,0.0,4.0,T
embedding,puma8NH,regression,tabm_d,RBF,16,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,3,0.75,,0.75,-0.005508419922826866,3.174491633953129,3.14230586069257,5.843013733789818,False,2.0,-0.013259451874103673,1.5,W
embedding,waveform-5000,classification,controlled_mlp,RBF,16,Gram-after-RBF-k16 embedding,embedding_baseline,3,1.0,,1.0,0.04514524199013041,0.49045578183077954,0.540051053558668,1.0985714006966874,False,1.0,-0.005674327589297349,4.0,L
embedding,waveform-5000,classification,controlled_mlp,RBF,16,GuardedGram-G2-after-RBF-k16,embedding_G2,3,0.75,,0.7500000006210775,0.0035632696714541262,0.49045578183077954,0.4907985422942285,1.0985714006966874,False,2.0,-0.01801904627100277,2.5,L
embedding,waveform-5000,classification,controlled_mlp,RBF,16,Raw RBF-k16 embedding,embedding_baseline,3,0.0,,0.0,0.0,0.49045578183077954,0.49045578183077954,1.0985714006966874,True,1.0,0.0,1.0,T
embedding,waveform-5000,classification,controlled_mlp,RBF,16,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,3,0.75,,0.7500000006210775,0.0035632696714541262,0.49045578183077954,0.4907985422942285,1.0985714006966874,False,2.0,-0.01801904627100277,2.5,L
embedding,waveform-5000,classification,resnet_tabular,RBF,16,Gram-after-RBF-k16 embedding,embedding_baseline,3,1.0,,1.0,0.017835589220745778,0.48926628015118095,0.48222268030698323,1.0985714006966874,False,1.0,-0.007381950573473774,3.0,W
embedding,waveform-5000,classification,resnet_tabular,RBF,16,GuardedGram-G2-after-RBF-k16,embedding_G2,3,0.75,,0.7500000000710293,-0.010602293855928042,0.48926628015118095,0.45098163526259305,1.0985714006966874,False,2.0,-0.02413520395960258,1.5,W
embedding,waveform-5000,classification,resnet_tabular,RBF,16,Raw RBF-k16 embedding,embedding_baseline,3,0.0,,0.0,0.0,0.48926628015118095,0.48926628015118095,1.0985714006966874,True,1.0,0.0,4.0,T
embedding,waveform-5000,classification,resnet_tabular,RBF,16,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,3,0.75,,0.7500000000710293,-0.010602293855928042,0.48926628015118095,0.45098163526259305,1.0985714006966874,False,2.0,-0.02413520395960258,1.5,W
embedding,waveform-5000,classification,tabm_d,RBF,16,Gram-after-RBF-k16 embedding,embedding_baseline,3,1.0,,1.0,-0.018345479593831995,0.37471142478393016,0.35455760557008165,1.0985714006966874,False,1.0,-0.011796485642280304,1.0,W
embedding,waveform-5000,classification,tabm_d,RBF,16,GuardedGram-G2-after-RBF-k16,embedding_G2,3,0.75,,0.7500000000443708,-0.01820614717816946,0.37471142478393016,0.3551888682163744,1.0985714006966874,False,2.0,-0.012405975181995698,2.5,W
embedding,waveform-5000,classification,tabm_d,RBF,16,Raw RBF-k16 embedding,embedding_baseline,3,0.0,,0.0,0.0,0.37471142478393016,0.37471142478393016,1.0985714006966874,True,1.0,0.0,4.0,T
embedding,waveform-5000,classification,tabm_d,RBF,16,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,3,0.75,,0.7500000004448135,-0.01820614717816946,0.37471142478393016,0.3551888682163744,1.0985714006966874,False,2.0,-0.012405975181995698,2.5,W
