dataset,task,model,seed,bins,representation,blend_alpha_local,train_rows,val_rows,test_rows,input_features,basis_features,parameters,width,best_epoch,val_loss,val_score,test_loss,test_score,train_seconds
microsoft,regression,resnet,2,128,basis_select,0.0,100000,25000,25000,7955,7819,5655554,256,10,0.8380821347236633,0.7541206653758472,0.8465964198112488,0.7579416426472463,99.01252509700134
microsoft,regression,resnet,2,128,seed_blend,0.45,100000,25000,25000,7955,7819,5655554,256,10,0.8353584408760071,0.7528942564337235,0.8426263332366943,0.7561623725998174,125.20276488899253
microsoft,regression,resnet,2,128,seed_select,0.0,100000,25000,25000,7955,7819,5655554,256,10,0.8380821347236633,0.7541206653758472,0.8465964198112488,0.7579416426472463,125.20276488899253
microsoft,regression,mlp,3,128,cumulative_ple,,100000,25000,25000,7955,7819,2168577,256,8,0.8450953960418701,0.757269420498691,0.8510257601737976,0.7599217790163273,43.183983795112
microsoft,regression,mlp,3,128,local_ple,,100000,25000,25000,7955,7819,2168577,256,1,0.8590582013130188,0.7634996643399141,0.8617082238197327,0.7646763354223864,19.567021867027506
microsoft,regression,mlp,3,128,cumulative_seedmate,,100000,25000,25000,7955,7819,2168577,256,17,0.8433902859687805,0.7565050875656283,0.8479008078575134,0.7585252891799961,68.77203205809928
microsoft,regression,mlp,3,128,basis_blend,0.25,100000,25000,25000,7955,7819,4337154,256,8,0.8438195586204529,0.7566975578616137,0.8488161563873291,0.7589346322559223,62.751005662139505
microsoft,regression,mlp,3,128,basis_select,0.0,100000,25000,25000,7955,7819,4337154,256,8,0.8450953960418701,0.757269420498691,0.8510257601737976,0.7599217790163273,62.751005662139505
microsoft,regression,mlp,3,128,seed_blend,0.55,100000,25000,25000,7955,7819,4337154,256,17,0.8388409614562988,0.7544619564542643,0.8439051508903503,0.7567359537216802,111.95601585321128
microsoft,regression,mlp,3,128,seed_select,1.0,100000,25000,25000,7955,7819,4337154,256,17,0.8433902859687805,0.7565050875656283,0.8479008078575134,0.7585252891799961,111.95601585321128
microsoft,regression,resnet,3,128,cumulative_ple,,100000,25000,25000,7955,7819,2827777,256,8,0.8385269045829773,0.7543207461044545,0.8451922535896301,0.757312775414853,60.97565626190044
microsoft,regression,resnet,3,128,local_ple,,100000,25000,25000,7955,7819,2827777,256,2,0.8657217025756836,0.766455065374597,0.871490478515625,0.7690044621037941,33.00794124789536
microsoft,regression,resnet,3,128,cumulative_seedmate,,100000,25000,25000,7955,7819,2827777,256,13,0.8419052362442017,0.7558387573649092,0.8483631014823914,0.7587320474494845,73.01423642411828
microsoft,regression,resnet,3,128,basis_blend,0.1,100000,25000,25000,7955,7819,5655554,256,8,0.8380394577980042,0.754101467445814,0.8445137739181519,0.7570087509065004,93.9835975097958
microsoft,regression,resnet,3,128,basis_select,0.0,100000,25000,25000,7955,7819,5655554,256,8,0.8385269045829773,0.7543207461044545,0.8451922535896301,0.757312775414853,93.9835975097958
microsoft,regression,resnet,3,128,seed_blend,0.4,100000,25000,25000,7955,7819,5655554,256,13,0.8346414566040039,0.7525710830949031,0.8411874175071716,0.7555164678182642,133.98989268601872
microsoft,regression,resnet,3,128,seed_select,0.0,100000,25000,25000,7955,7819,5655554,256,13,0.8385269045829773,0.7543207461044545,0.8451922535896301,0.757312775414853,133.98989268601872
otto,multiclass,mlp,0,128,cumulative_ple,,39601,9901,12376,806,713,340489,256,9,0.5195829610024016,0.8060801939198061,0.5138363511754162,0.804541047188106,7.234106979100034
otto,multiclass,mlp,0,128,local_ple,,39601,9901,12376,806,713,340489,256,8,0.5516369505715284,0.794970205029795,0.5474353266733404,0.7945216548157724,5.85412623709999
otto,multiclass,mlp,0,128,cumulative_seedmate,,39601,9901,12376,806,713,340489,256,9,0.5156349862571447,0.8064841935158065,0.5141220747857216,0.8063186813186813,5.931239868979901
otto,multiclass,mlp,0,128,basis_blend,0.35000000000000003,39601,9901,12376,806,713,680978,256,9,0.5113425377252359,0.8092111907888092,0.5078312494854548,0.8057530704589528,13.088233216200024
otto,multiclass,mlp,0,128,basis_select,0.0,39601,9901,12376,806,713,680978,256,9,0.5195829610024016,0.8060801939198061,0.5138363511754162,0.804541047188106,13.088233216200024
otto,multiclass,mlp,0,128,seed_blend,0.55,39601,9901,12376,806,713,680978,256,9,0.5013632534193122,0.8125441874558126,0.4981258964957008,0.809469941822883,13.165346848079935
otto,multiclass,mlp,0,128,seed_select,1.0,39601,9901,12376,806,713,680978,256,9,0.5156349862571447,0.8064841935158065,0.5141220747857216,0.8063186813186813,13.165346848079935
otto,multiclass,resnet,0,128,cumulative_ple,,39601,9901,12376,806,713,999689,256,7,0.5169449058344636,0.7998182001817998,0.5111609143539804,0.7963800904977375,6.040436673909426
otto,multiclass,resnet,0,128,local_ple,,39601,9901,12376,806,713,999689,256,6,0.5488638548376732,0.7951722048277952,0.5395147452584022,0.7920976082740788,5.778003755025566
otto,multiclass,resnet,0,128,cumulative_seedmate,,39601,9901,12376,806,713,999689,256,6,0.5014753256745085,0.804060195939804,0.501340308475292,0.8031674208144797,5.8056859979406
otto,multiclass,resnet,0,128,basis_blend,0.35000000000000003,39601,9901,12376,806,713,1999378,256,7,0.5046142980391156,0.8034541965458034,0.49726318702660643,0.806076276664512,11.818440428934991
otto,multiclass,resnet,0,128,basis_select,0.0,39601,9901,12376,806,713,1999378,256,7,0.5169449058344636,0.7998182001817998,0.5111609143539804,0.7963800904977375,11.818440428934991
otto,multiclass,resnet,0,128,seed_blend,0.55,39601,9901,12376,806,713,1999378,256,7,0.4837922136824914,0.81001918998081,0.4813685836479805,0.8126212023270847,11.846122671850026
otto,multiclass,resnet,0,128,seed_select,1.0,39601,9901,12376,806,713,1999378,256,7,0.5014753256745085,0.804060195939804,0.501340308475292,0.8031674208144797,11.846122671850026
otto,multiclass,mlp,1,128,cumulative_ple,,39601,9901,12376,806,713,340489,256,9,0.512038834482951,0.8063831936168064,0.5191971813297055,0.7996929541047189,6.435666128061712
otto,multiclass,mlp,1,128,local_ple,,39601,9901,12376,806,713,340489,256,7,0.5515836107938957,0.7952732047267953,0.5465435013886832,0.7904815772462831,5.66047985595651
otto,multiclass,mlp,1,128,cumulative_seedmate,,39601,9901,12376,806,713,340489,256,9,0.5315896581358037,0.7993132006867993,0.5308845459116248,0.7990465416936006,6.192349623888731
otto,multiclass,mlp,1,128,basis_blend,0.30000000000000004,39601,9901,12376,806,713,680978,256,9,0.5053131165660808,0.8071911928088072,0.5089854128823015,0.8013089851325146,12.096145984018221
otto,multiclass,mlp,1,128,basis_select,0.0,39601,9901,12376,806,713,680978,256,9,0.512038834482951,0.8063831936168064,0.5191971813297055,0.7996929541047189,12.096145984018221
otto,multiclass,mlp,1,128,seed_blend,0.35000000000000003,39601,9901,12376,806,713,680978,256,9,0.5019491297865908,0.8057771942228058,0.506309442927374,0.8039754363283775,12.628015751950443
otto,multiclass,mlp,1,128,seed_select,0.0,39601,9901,12376,806,713,680978,256,9,0.512038834482951,0.8063831936168064,0.5191971813297055,0.7996929541047189,12.628015751950443
otto,multiclass,resnet,1,128,cumulative_ple,,39601,9901,12376,806,713,999689,256,6,0.5137317384098558,0.8005251994748005,0.5068824953546225,0.8031674208144797,5.0777787789702415
otto,multiclass,resnet,1,128,local_ple,,39601,9901,12376,806,713,999689,256,5,0.5428143342786291,0.7936572063427937,0.5392250189611894,0.7904007756948933,5.511964834993705
otto,multiclass,resnet,1,128,cumulative_seedmate,,39601,9901,12376,806,713,999689,256,6,0.522734813369885,0.7973942026057974,0.5204365029451622,0.7955720749838396,5.738945299061015
otto,multiclass,resnet,1,128,basis_blend,0.4,39601,9901,12376,806,713,1999378,256,6,0.501112605646672,0.8088071911928089,0.4965602356666304,0.8067226890756303,10.589743613963947
otto,multiclass,resnet,1,128,basis_select,0.0,39601,9901,12376,806,713,1999378,256,6,0.5137317384098558,0.8005251994748005,0.5068824953546225,0.8031674208144797,10.589743613963947
otto,multiclass,resnet,1,128,seed_blend,0.45,39601,9901,12376,806,713,1999378,256,6,0.49383701559593407,0.8099181900818099,0.48931866546141556,0.8096315449256626,10.816724078031257
otto,multiclass,resnet,1,128,seed_select,0.0,39601,9901,12376,806,713,1999378,256,6,0.5137317384098558,0.8005251994748005,0.5068824953546225,0.8031674208144797,10.816724078031257
otto,multiclass,mlp,2,128,cumulative_ple,,39601,9901,12376,806,713,340489,256,8,0.5165429432683153,0.8033531966468034,0.5174125482494113,0.7984001292824823,4.940698561025783
otto,multiclass,mlp,2,128,local_ple,,39601,9901,12376,806,713,340489,256,10,0.5640477678514987,0.7924452075547924,0.5559902228728458,0.7916936005171299,5.969896214082837
otto,multiclass,mlp,2,128,cumulative_seedmate,,39601,9901,12376,806,713,340489,256,8,0.5189802314398672,0.8026461973538026,0.5169708157449164,0.8042986425339367,5.10564915696159
otto,multiclass,mlp,2,128,basis_blend,0.25,39601,9901,12376,806,713,680978,256,10,0.5083486845413239,0.811029188970811,0.5071058123030601,0.8030866192630899,10.91059477510862
otto,multiclass,mlp,2,128,basis_select,0.0,39601,9901,12376,806,713,680978,256,10,0.5165429432683153,0.8033531966468034,0.5174125482494113,0.7984001292824823,10.91059477510862
otto,multiclass,mlp,2,128,seed_blend,0.45,39601,9901,12376,806,713,680978,256,8,0.5004017695413038,0.8097161902838097,0.49995066528970983,0.8076115061409179,10.046347717987373
otto,multiclass,mlp,2,128,seed_select,0.0,39601,9901,12376,806,713,680978,256,8,0.5165429432683153,0.8033531966468034,0.5174125482494113,0.7984001292824823,10.046347717987373
otto,multiclass,resnet,2,128,cumulative_ple,,39601,9901,12376,806,713,999689,256,6,0.5162008433731077,0.8027471972528027,0.5167356466503173,0.7967032967032966,5.787507283966988
otto,multiclass,resnet,2,128,local_ple,,39601,9901,12376,806,713,999689,256,6,0.5529635631613623,0.7837592162407837,0.5546861833034712,0.7835326438267615,5.888665094040334
otto,multiclass,resnet,2,128,cumulative_seedmate,,39601,9901,12376,806,713,999689,256,7,0.5137367889079881,0.8024441975558024,0.504994856304974,0.8021978021978022,6.192473719827831
otto,multiclass,resnet,2,128,basis_blend,0.25,39601,9901,12376,806,713,1999378,256,6,0.5107819820113381,0.8034541965458034,0.5116018314197696,0.7971073044602457,11.676172378007323
otto,multiclass,resnet,2,128,basis_select,0.0,39601,9901,12376,806,713,1999378,256,6,0.5162008433731077,0.8027471972528027,0.5167356466503173,0.7967032967032966,11.676172378007323
otto,multiclass,resnet,2,128,seed_blend,0.5,39601,9901,12376,806,713,1999378,256,7,0.4917661867768771,0.8113321886678113,0.4871793955858447,0.8089851325145443,11.97998100379482
otto,multiclass,resnet,2,128,seed_select,1.0,39601,9901,12376,806,713,1999378,256,7,0.5137367889079881,0.8024441975558024,0.504994856304974,0.8021978021978022,11.97998100379482
otto,multiclass,mlp,3,128,cumulative_ple,,39601,9901,12376,806,713,340489,256,6,0.5248005500419879,0.7976972023027977,0.5198495089286388,0.7979153199741436,4.7157245189882815
otto,multiclass,mlp,3,128,local_ple,,39601,9901,12376,806,713,340489,256,6,0.5525337677109936,0.7931522068477932,0.5498409991647757,0.7858758888170653,4.78862320096232
otto,multiclass,mlp,3,128,cumulative_seedmate,,39601,9901,12376,806,713,340489,256,8,0.5186967118855802,0.8028481971518029,0.5130855422328344,0.7993697478991597,5.943714256864041
otto,multiclass,mlp,3,128,basis_blend,0.25,39601,9901,12376,806,713,680978,256,6,0.5220148891117224,0.801030198969801,0.5174689206499402,0.7990465416936006,9.504347719950601
otto,multiclass,mlp,3,128,basis_select,0.0,39601,9901,12376,806,713,680978,256,6,0.5248005500419879,0.7976972023027977,0.5198495089286388,0.7979153199741436,9.504347719950601
otto,multiclass,mlp,3,128,seed_blend,0.55,39601,9901,12376,806,713,680978,256,8,0.5081528412031135,0.8068881931118069,0.5027294816849049,0.8048642533936652,10.659438775852323
otto,multiclass,mlp,3,128,seed_select,1.0,39601,9901,12376,806,713,680978,256,8,0.5186967118855802,0.8028481971518029,0.5130855422328344,0.7993697478991597,10.659438775852323
otto,multiclass,resnet,3,128,cumulative_ple,,39601,9901,12376,806,713,999689,256,7,0.5106910200990735,0.8094131905868094,0.5055365848557467,0.8061570782159018,6.501748506911099
otto,multiclass,resnet,3,128,local_ple,,39601,9901,12376,806,713,999689,256,6,0.5346844791904662,0.7975962024037976,0.530853681198967,0.7950064641241111,5.782993674045429
otto,multiclass,resnet,3,128,cumulative_seedmate,,39601,9901,12376,806,713,999689,256,7,0.5163877505298742,0.8020401979598021,0.5124348746934012,0.8003393665158371,6.471925930818543
otto,multiclass,resnet,3,128,basis_blend,0.4,39601,9901,12376,806,713,1999378,256,7,0.49757656307272874,0.811938188061812,0.493684667213128,0.8095507433742728,12.284742180956528
otto,multiclass,resnet,3,128,basis_select,0.0,39601,9901,12376,806,713,1999378,256,7,0.5106910200990735,0.8094131905868094,0.5055365848557467,0.8061570782159018,12.284742180956528
otto,multiclass,resnet,3,128,seed_blend,0.5,39601,9901,12376,806,713,1999378,256,7,0.4850243868591621,0.8136551863448137,0.4807560777729567,0.8099547511312217,12.973674437729642
otto,multiclass,resnet,3,128,seed_select,0.0,39601,9901,12376,806,713,1999378,256,7,0.5106910200990735,0.8094131905868094,0.5055365848557467,0.8061570782159018,12.973674437729642
