dataset,representation,target_kappa,model,remedy,seed,epoch,train_loss,val_primary,val_roc_auc,val_accuracy
churn,local_adjacent,1.0,mlp,adamw,3,12,0.314292778968811,0.8506250541745721,0.8506250541745721,0.860625
churn,local_adjacent,1.0,mlp,adamw,3,13,0.30987226963043213,0.8503168610530574,0.8503168610530574,0.85875
churn,local_adjacent,1.0,mlp,adamw,3,14,0.3057059669494629,0.8500568231067791,0.8500568231067791,0.854375
churn,local_adjacent,1.0,mlp,adamw,3,15,0.3023350644111633,0.8466979996340207,0.8466979996340207,0.85625
churn,local_adjacent,1.0,mlp,adamw,3,16,0.2988213324546814,0.8488096040681491,0.8488096040681491,0.86
churn,local_adjacent,1.0,mlp,adamw,4,1,0.6159420800209046,0.6498011191262725,0.6498011191262725,0.79625
churn,local_adjacent,1.0,mlp,adamw,4,2,0.47958152532577514,0.7819846673922047,0.7819846673922047,0.796875
churn,local_adjacent,1.0,mlp,adamw,4,3,0.41554840326309206,0.8227383921950092,0.8227383921950092,0.8325
churn,local_adjacent,1.0,mlp,adamw,4,4,0.3777314078807831,0.8362290645375658,0.8362290645375658,0.844375
churn,local_adjacent,1.0,mlp,adamw,4,5,0.3520986294746399,0.8422532769596747,0.8422532769596747,0.850625
churn,local_adjacent,1.0,mlp,adamw,4,6,0.3481649935245514,0.8459684487291849,0.8459684487291849,0.8525
churn,local_adjacent,1.0,mlp,adamw,4,7,0.33959734201431274,0.8457469349230962,0.8457469349230962,0.85375
churn,local_adjacent,1.0,mlp,adamw,4,8,0.33575369358062745,0.8467389315329718,0.8467389315329718,0.85375
churn,local_adjacent,1.0,mlp,adamw,4,9,0.32833861947059634,0.8492694859916596,0.8492694859916596,0.856875
churn,local_adjacent,1.0,mlp,adamw,4,10,0.3262625741958618,0.8497510377440262,0.8497510377440262,0.856875
churn,local_adjacent,1.0,mlp,adamw,4,11,0.3218496799468994,0.8505239283065751,0.8505239283065751,0.85875
churn,local_adjacent,1.0,mlp,adamw,4,12,0.31753050088882445,0.8499653282738295,0.8499653282738295,0.85625
churn,local_adjacent,1.0,mlp,adamw,4,13,0.31604609012603757,0.8478850247036049,0.8478850247036049,0.861875
churn,local_adjacent,1.0,mlp,adamw,4,14,0.31044252872467043,0.849117797189664,0.849117797189664,0.861875
churn,local_adjacent,1.0,mlp,adamw,4,15,0.304932781457901,0.8485977212971079,0.8485977212971079,0.863125
churn,local_adjacent,1.0,mlp,adamw,4,16,0.2992825484275818,0.8474468126089509,0.8474468126089509,0.86375
churn,local_adjacent,1.0,mlp,adamw,4,17,0.29506901383399964,0.8473336479471447,0.8473336479471447,0.864375
churn,local_adjacent,1.0,mlp,adamw,5,1,0.6363970470428467,0.6313215706291955,0.6313215706291955,0.79625
churn,local_adjacent,1.0,mlp,adamw,5,2,0.4771195077896118,0.7837158459419633,0.7837158459419633,0.79875
churn,local_adjacent,1.0,mlp,adamw,5,3,0.4105395615100861,0.8282810528647515,0.8282810528647515,0.844375
churn,local_adjacent,1.0,mlp,adamw,5,4,0.3653159606456757,0.8395469561113732,0.8395469561113732,0.846875
churn,local_adjacent,1.0,mlp,adamw,5,5,0.3509522843360901,0.847608132445994,0.847608132445994,0.8525
churn,local_adjacent,1.0,mlp,adamw,5,6,0.34442986607551573,0.8474877445079024,0.8474877445079024,0.8575
churn,local_adjacent,1.0,mlp,adamw,5,7,0.33662148952484133,0.847013416031821,0.847013416031821,0.854375
churn,local_adjacent,1.0,mlp,adamw,5,8,0.332949777841568,0.8491322437422351,0.8491322437422351,0.855
churn,local_adjacent,1.0,mlp,adamw,5,9,0.32683151483535766,0.8512294016237926,0.8512294016237926,0.859375
churn,local_adjacent,1.0,mlp,adamw,5,10,0.3223098027706146,0.8520287775327213,0.8520287775327213,0.8575
churn,local_adjacent,1.0,mlp,adamw,5,11,0.31631558656692504,0.8521010102955764,0.8521010102955764,0.851875
churn,local_adjacent,1.0,mlp,adamw,5,12,0.31310639023780823,0.8515664878504493,0.8515664878504493,0.8575
churn,local_adjacent,1.0,mlp,adamw,5,13,0.3093370723724365,0.852048039602816,0.852048039602816,0.8575
churn,local_adjacent,1.0,mlp,adamw,5,14,0.30389070987701416,0.8473818031223815,0.8473818031223815,0.854375
churn,local_adjacent,1.0,mlp,adamw,5,15,0.3006369626522064,0.8470399013782012,0.8470399013782012,0.8525
churn,local_adjacent,1.0,mlp,adamw,5,16,0.2970949292182922,0.8464355539289807,0.8464355539289807,0.8525
churn,local_adjacent,1.0,mlp,adamw,5,17,0.29145959615707395,0.841930637285589,0.841930637285589,0.8475
churn,local_adjacent,1.0,mlp,adamw,6,1,0.6322434568405151,0.6015062938814034,0.6015062938814034,0.79625
churn,local_adjacent,1.0,mlp,adamw,6,2,0.4842315101623535,0.7684939950496479,0.7684939950496479,0.796875
churn,local_adjacent,1.0,mlp,adamw,6,3,0.41247844099998476,0.8194686557964383,0.8194686557964383,0.8425
churn,local_adjacent,1.0,mlp,adamw,6,4,0.37218350648880005,0.8352081748225482,0.8352081748225482,0.843125
churn,local_adjacent,1.0,mlp,adamw,6,5,0.35558703660964963,0.8445791719236067,0.8445791719236067,0.84875
churn,local_adjacent,1.0,mlp,adamw,6,6,0.34395620703697205,0.8472710462193372,0.8472710462193372,0.85125
churn,local_adjacent,1.0,mlp,adamw,6,7,0.34124991297721863,0.8496884360162187,0.8496884360162187,0.855625
churn,local_adjacent,1.0,mlp,adamw,6,8,0.3356995749473572,0.8494476601400351,0.8494476601400351,0.85375
churn,local_adjacent,1.0,mlp,adamw,6,9,0.33001807689666746,0.8487157014764377,0.8487157014764377,0.8525
churn,local_adjacent,1.0,mlp,adamw,6,10,0.32521317481994627,0.8487927497568163,0.8487927497568163,0.8525
churn,local_adjacent,1.0,mlp,adamw,6,11,0.324685617685318,0.8501964731149657,0.8501964731149657,0.85625
churn,local_adjacent,1.0,mlp,adamw,6,12,0.3176200544834137,0.8503024145004863,0.8503024145004863,0.851875
churn,local_adjacent,1.0,mlp,adamw,6,13,0.31350686550140383,0.8502638903602969,0.8502638903602969,0.855
churn,local_adjacent,1.0,mlp,adamw,6,14,0.3106023395061493,0.849914765339831,0.849914765339831,0.855
churn,local_adjacent,1.0,mlp,adamw,6,15,0.3066354513168335,0.8468304263659217,0.8468304263659217,0.858125
churn,local_adjacent,1.0,mlp,adamw,6,16,0.29851431369781495,0.8468617272298253,0.8468617272298253,0.851875
churn,local_adjacent,1.0,mlp,adamw,6,17,0.29587206840515134,0.8474516281264748,0.8474516281264748,0.86
churn,local_adjacent,1.0,mlp,adamw,6,18,0.29220812797546386,0.8453352081748225,0.8453352081748225,0.859375
churn,local_adjacent,1.0,mlp,adamw,7,1,0.6279490518569947,0.5431470370120677,0.5431470370120677,0.79625
churn,local_adjacent,1.0,mlp,adamw,7,2,0.4961994707584381,0.753628492454084,0.753628492454084,0.79625
churn,local_adjacent,1.0,mlp,adamw,7,3,0.42147420287132265,0.8147061089655305,0.8147061089655305,0.838125
churn,local_adjacent,1.0,mlp,adamw,7,4,0.37520081639289854,0.833062861765754,0.833062861765754,0.85125
churn,local_adjacent,1.0,mlp,adamw,7,5,0.35504975557327273,0.8449571900492145,0.8449571900492145,0.85375
churn,local_adjacent,1.0,mlp,adamw,7,6,0.3482486355304718,0.8489155454536698,0.8489155454536698,0.856875
churn,local_adjacent,1.0,mlp,adamw,7,7,0.3375159907341003,0.8501820265623946,0.8501820265623946,0.8575
churn,local_adjacent,1.0,mlp,adamw,7,8,0.335481641292572,0.8506491317621905,0.8506491317621905,0.860625
churn,local_adjacent,1.0,mlp,adamw,7,9,0.3277774226665497,0.8519782145987229,0.8519782145987229,0.859375
churn,local_adjacent,1.0,mlp,adamw,7,10,0.32592483758926394,0.8534325008908707,0.8534325008908707,0.865
churn,local_adjacent,1.0,mlp,adamw,7,11,0.32052286028862,0.8527246198148914,0.8527246198148914,0.86375
churn,local_adjacent,1.0,mlp,adamw,7,12,0.31737915754318236,0.8518602344193931,0.8518602344193931,0.864375
churn,local_adjacent,1.0,mlp,adamw,7,13,0.3130614256858826,0.8509115774672303,0.8509115774672303,0.86875
churn,local_adjacent,1.0,mlp,adamw,7,14,0.3057030034065247,0.8500339493985419,0.8500339493985419,0.859375
churn,local_adjacent,1.0,mlp,adamw,7,15,0.30421322107315063,0.850003852414019,0.850003852414019,0.86625
churn,local_adjacent,1.0,mlp,adamw,7,16,0.3012266993522644,0.8507526653889494,0.8507526653889494,0.865625
churn,local_adjacent,1.0,mlp,adamw,8,1,0.6195052671432495,0.6374733942656817,0.6374733942656817,0.79625
churn,local_adjacent,1.0,mlp,adamw,8,2,0.4845578932762146,0.782413248451811,0.782413248451811,0.79875
churn,local_adjacent,1.0,mlp,adamw,8,3,0.4118677842617035,0.8209205343298244,0.8209205343298244,0.839375
churn,local_adjacent,1.0,mlp,adamw,8,4,0.3702431750297546,0.8372932939102966,0.8372932939102966,0.851875
churn,local_adjacent,1.0,mlp,adamw,8,5,0.3570177435874939,0.8487325557877705,0.8487325557877705,0.8575
churn,local_adjacent,1.0,mlp,adamw,8,6,0.34436434507369995,0.8529894732786933,0.8529894732786933,0.86125
churn,local_adjacent,1.0,mlp,adamw,8,7,0.34040305733680726,0.8533145207115409,0.8533145207115409,0.863125
churn,local_adjacent,1.0,mlp,adamw,8,8,0.33332104206085206,0.8518072637266326,0.8518072637266326,0.855625
churn,local_adjacent,1.0,mlp,adamw,8,9,0.32814311265945434,0.8533819379568723,0.8533819379568723,0.855625
churn,local_adjacent,1.0,mlp,adamw,8,10,0.32578249216079713,0.8564446071019252,0.8564446071019252,0.865
churn,local_adjacent,1.0,mlp,adamw,8,11,0.3177427577972412,0.8580553977135923,0.8580553977135923,0.863125
churn,local_adjacent,1.0,mlp,adamw,8,12,0.31553673386573794,0.8586645606803365,0.8586645606803365,0.861875
churn,local_adjacent,1.0,mlp,adamw,8,13,0.3109017539024353,0.8591990831254634,0.8591990831254634,0.865
churn,local_adjacent,1.0,mlp,adamw,8,14,0.30732452392578125,0.8544702449172212,0.8544702449172212,0.864375
churn,local_adjacent,1.0,mlp,adamw,8,15,0.30112534523010254,0.8545834095790275,0.8545834095790275,0.86125
churn,local_adjacent,1.0,mlp,adamw,8,16,0.29552937746047975,0.8538658974680008,0.8538658974680008,0.861875
churn,local_adjacent,1.0,mlp,adamw,8,17,0.2951076698303223,0.8544052354306517,0.8544052354306517,0.859375
churn,local_adjacent,1.0,mlp,adamw,8,18,0.29185088515281676,0.8504805886488622,0.8504805886488622,0.86
churn,local_adjacent,1.0,mlp,adamw,8,19,0.28914517402648926,0.8498112317130722,0.8498112317130722,0.859375
churn,local_adjacent,1.0,mlp,adamw,9,1,0.6103303670883179,0.5913599984590344,0.5913599984590344,0.79625
churn,local_adjacent,1.0,mlp,adamw,9,2,0.48883780479431155,0.7688455278288757,0.7688455278288757,0.79625
churn,local_adjacent,1.0,mlp,adamw,9,3,0.4237428021430969,0.8236316706956497,0.8236316706956497,0.83625
churn,local_adjacent,1.0,mlp,adamw,9,4,0.37770959973335266,0.8378181853203763,0.8378181853203763,0.84625
churn,local_adjacent,1.0,mlp,adamw,9,5,0.3547625720500946,0.8450583159172116,0.8450583159172116,0.846875
churn,local_adjacent,1.0,mlp,adamw,9,6,0.3467143964767456,0.8469700763741079,0.8469700763741079,0.85
churn,local_adjacent,1.0,mlp,adamw,9,7,0.3368266201019287,0.844706783137984,0.844706783137984,0.856875
churn,local_adjacent,1.0,mlp,adamw,9,8,0.3331331849098206,0.8474757057140931,0.8474757057140931,0.853125
churn,local_adjacent,1.0,mlp,adamw,9,9,0.32703459858894346,0.8519156128709152,0.8519156128709152,0.855625
churn,local_adjacent,1.0,mlp,adamw,9,10,0.32395254492759706,0.8529942887962169,0.8529942887962169,0.85875
churn,local_adjacent,1.0,mlp,adamw,9,11,0.31896236062049865,0.8515472257803547,0.8515472257803547,0.859375
churn,local_adjacent,1.0,mlp,adamw,9,12,0.3148981010913849,0.8510054800589419,0.8510054800589419,0.861875
churn,local_adjacent,1.0,mlp,adamw,9,13,0.3101071381568909,0.8513329352505514,0.8513329352505514,0.866875
churn,local_adjacent,1.0,mlp,adamw,9,14,0.3049426871538162,0.8489348075237646,0.8489348075237646,0.865625
churn,local_adjacent,1.0,mlp,adamw,9,15,0.3023344349861145,0.8481691402375012,0.8481691402375012,0.868125
churn,local_adjacent,1.0,mlp,adamw,9,16,0.29932594299316406,0.8458938082075681,0.8458938082075681,0.85875
churn,local_adjacent,1.0,mlp,adamw,10,1,0.6134593057632446,0.6694725082104573,0.6694725082104573,0.79625
churn,local_adjacent,1.0,mlp,adamw,10,2,0.47091888427734374,0.8017475513093393,0.8017475513093393,0.7975
churn,local_adjacent,1.0,mlp,adamw,10,3,0.4020170533657074,0.8329809979678516,0.8329809979678516,0.84875
churn,local_adjacent,1.0,mlp,adamw,10,4,0.3669185400009155,0.8423495873101483,0.8423495873101483,0.8475
churn,local_adjacent,1.0,mlp,adamw,10,5,0.3554736125469208,0.8449595978079764,0.8449595978079764,0.85
churn,local_adjacent,1.0,mlp,adamw,10,6,0.34586573600769044,0.8483930618023519,0.8483930618023519,0.85125
churn,local_adjacent,1.0,mlp,adamw,10,7,0.33967056930065154,0.8488770213134805,0.8488770213134805,0.8525
churn,local_adjacent,1.0,mlp,adamw,10,8,0.33662230730056764,0.8506708015910469,0.8506708015910469,0.851875
churn,local_adjacent,1.0,mlp,adamw,10,9,0.3306781756877899,0.8527968525777465,0.8527968525777465,0.855
churn,local_adjacent,1.0,mlp,adamw,10,10,0.3244331431388855,0.8520576706378635,0.8520576706378635,0.855625
churn,local_adjacent,1.0,mlp,adamw,10,11,0.31988288640975954,0.8540224017875201,0.8540224017875201,0.856875
churn,local_adjacent,1.0,mlp,adamw,10,12,0.31857733011245726,0.8535215879650585,0.8535215879650585,0.860625
churn,local_adjacent,1.0,mlp,adamw,10,13,0.3121460390090942,0.8521467577120514,0.8521467577120514,0.856875
churn,local_adjacent,1.0,mlp,adamw,10,14,0.3081386232376099,0.8520745249491963,0.8520745249491963,0.86125
churn,local_adjacent,1.0,mlp,adamw,10,15,0.3068718147277832,0.8495728635956507,0.8495728635956507,0.858125
churn,local_adjacent,1.0,mlp,adamw,10,16,0.29782549262046815,0.8500977550057305,0.8500977550057305,0.855
churn,local_adjacent,1.0,mlp,adamw,10,17,0.29542571663856504,0.8478778014273194,0.8478778014273194,0.85625
churn,local_adjacent,1.0,mlp,adamw,11,1,0.6384389162063598,0.6180283345051092,0.6180283345051092,0.79625
churn,local_adjacent,1.0,mlp,adamw,11,2,0.4890651559829712,0.7619521144937446,0.7619521144937446,0.796875
churn,local_adjacent,1.0,mlp,adamw,11,3,0.4242291486263275,0.8261237010141478,0.8261237010141478,0.843125
churn,local_adjacent,1.0,mlp,adamw,11,4,0.37706527233123777,0.8417356088258805,0.8417356088258805,0.85375
churn,local_adjacent,1.0,mlp,adamw,11,5,0.3548567545413971,0.8479813350540781,0.8479813350540781,0.854375
churn,local_adjacent,1.0,mlp,adamw,11,6,0.3463854217529297,0.8505167050302895,0.8505167050302895,0.858125
churn,local_adjacent,1.0,mlp,adamw,11,7,0.3391720318794251,0.8498497558532615,0.8498497558532615,0.858125
churn,local_adjacent,1.0,mlp,adamw,11,8,0.33355947971343997,0.8511306835145573,0.8511306835145573,0.861875
churn,local_adjacent,1.0,mlp,adamw,11,9,0.3308634412288666,0.8500231144841135,0.8500231144841135,0.86125
churn,local_adjacent,1.0,mlp,adamw,11,10,0.32714501857757566,0.8502422205314406,0.8502422205314406,0.858125
churn,local_adjacent,1.0,mlp,adamw,11,11,0.3205127835273743,0.8523514172068072,0.8523514172068072,0.86125
churn,local_adjacent,1.0,mlp,adamw,11,12,0.31588268280029297,0.8537695871175276,0.8537695871175276,0.8675
churn,local_adjacent,1.0,mlp,adamw,11,13,0.3123522114753723,0.8563025493349772,0.8563025493349772,0.861875
churn,local_adjacent,1.0,mlp,adamw,11,14,0.3075696897506714,0.8544726526759832,0.8544726526759832,0.86375
churn,local_adjacent,1.0,mlp,adamw,11,15,0.3053185749053955,0.852281592202714,0.852281592202714,0.86375
churn,local_adjacent,1.0,mlp,adamw,11,16,0.29745628595352175,0.8516387206133043,0.8516387206133043,0.865
churn,local_adjacent,1.0,mlp,adamw,11,17,0.2939524555206299,0.8517687395864433,0.8517687395864433,0.86625
churn,local_adjacent,1.0,mlp,adamw,11,18,0.290676851272583,0.8472734539780991,0.8472734539780991,0.85625
churn,local_adjacent,1.0,mlp,adamw,11,19,0.28402398109436033,0.846011788386898,0.846011788386898,0.85875
churn,local_adjacent,1.0,mlp,adamw,12,1,0.6338011264801026,0.6386556038177423,0.6386556038177423,0.79625
churn,local_adjacent,1.0,mlp,adamw,12,2,0.4821856987476349,0.7720261771532586,0.7720261771532586,0.798125
churn,local_adjacent,1.0,mlp,adamw,12,3,0.41485576748847963,0.8187174350627462,0.8187174350627462,0.84375
churn,local_adjacent,1.0,mlp,adamw,12,4,0.3701342678070068,0.8365517042116517,0.8365517042116517,0.855625
churn,local_adjacent,1.0,mlp,adamw,12,5,0.352745304107666,0.8448849572863597,0.8448849572863597,0.851875
churn,local_adjacent,1.0,mlp,adamw,12,6,0.34697299838066104,0.8475647927882809,0.8475647927882809,0.855
churn,local_adjacent,1.0,mlp,adamw,12,7,0.34015777945518494,0.8491442825360442,0.8491442825360442,0.85875
churn,local_adjacent,1.0,mlp,adamw,12,8,0.334641273021698,0.8496715817048859,0.8496715817048859,0.853125
churn,local_adjacent,1.0,mlp,adamw,12,9,0.32909249782562255,0.851542410262831,0.851542410262831,0.85625
churn,local_adjacent,1.0,mlp,adamw,12,10,0.32667261123657226,0.8523441939305219,0.8523441939305219,0.8575
churn,local_adjacent,1.0,mlp,adamw,12,11,0.3223798990249634,0.8512149550712215,0.8512149550712215,0.86
churn,local_adjacent,1.0,mlp,adamw,12,12,0.3185260224342346,0.8508658300507554,0.8508658300507554,0.858125
churn,local_adjacent,1.0,mlp,adamw,12,13,0.3153622937202454,0.8527125810210825,0.8527125810210825,0.863125
churn,local_adjacent,1.0,mlp,adamw,12,14,0.3087894344329834,0.8522647378913811,0.8522647378913811,0.861875
churn,local_adjacent,1.0,mlp,adamw,12,15,0.30586034178733823,0.8506659860735233,0.8506659860735233,0.861875
churn,local_adjacent,1.0,mlp,adamw,12,16,0.2995934224128723,0.8514208184453582,0.8514208184453582,0.860625
churn,local_adjacent,1.0,mlp,adamw,12,17,0.2993673884868622,0.8474781134728548,0.8474781134728548,0.8625
churn,local_adjacent,1.0,mlp,adamw,12,18,0.2936737060546875,0.8443937744989454,0.8443937744989454,0.8575
churn,local_adjacent,1.0,mlp,adamw,12,19,0.29145495891571044,0.8430719149386986,0.8430719149386986,0.85625
churn,local_adjacent,1.0,mlp,adamw,13,1,0.641322844028473,0.5747922104188538,0.5747922104188538,0.79625
churn,local_adjacent,1.0,mlp,adamw,13,2,0.48865085005760195,0.7750888462983118,0.7750888462983118,0.79625
churn,local_adjacent,1.0,mlp,adamw,13,3,0.41629013538360593,0.8314665177066579,0.8314665177066579,0.850625
churn,local_adjacent,1.0,mlp,adamw,13,4,0.3711395263671875,0.8414153769105566,0.8414153769105566,0.8525
churn,local_adjacent,1.0,mlp,adamw,13,5,0.3540989542007446,0.8444467451917057,0.8444467451917057,0.8525
churn,local_adjacent,1.0,mlp,adamw,13,6,0.3453158712387085,0.848578459227013,0.848578459227013,0.86125
churn,local_adjacent,1.0,mlp,adamw,13,7,0.3400039768218994,0.8510271498877984,0.8510271498877984,0.861875
churn,local_adjacent,1.0,mlp,adamw,13,8,0.33576754927635194,0.8527077655035585,0.8527077655035585,0.863125
churn,local_adjacent,1.0,mlp,adamw,13,9,0.3301230335235596,0.8526716491221311,0.8526716491221311,0.861875
churn,local_adjacent,1.0,mlp,adamw,13,10,0.328412309885025,0.852601824118038,0.852601824118038,0.863125
churn,local_adjacent,1.0,mlp,adamw,13,11,0.32379493713378904,0.8532061715672582,0.8532061715672582,0.8625
churn,local_adjacent,1.0,mlp,adamw,13,12,0.31714489340782165,0.8558498906877522,0.8558498906877522,0.86375
churn,local_adjacent,1.0,mlp,adamw,13,13,0.3163470935821533,0.8532206181198293,0.8532206181198293,0.86375
churn,local_adjacent,1.0,mlp,adamw,13,14,0.3118515753746033,0.8531435698394506,0.8531435698394506,0.86
churn,local_adjacent,1.0,mlp,adamw,13,15,0.305977942943573,0.8519830301162467,0.8519830301162467,0.86
churn,local_adjacent,1.0,mlp,adamw,13,16,0.29894288778305056,0.8506804326260944,0.8506804326260944,0.865625
churn,local_adjacent,1.0,mlp,adamw,13,17,0.296077196598053,0.8515400025040691,0.8515400025040691,0.865
churn,local_adjacent,1.0,mlp,adamw,13,18,0.29116772174835204,0.8486025368146315,0.8486025368146315,0.855625
churn,local_adjacent,1.0,mlp,adamw,14,1,0.6194846200942993,0.6229955408307731,0.6229955408307731,0.79625
churn,local_adjacent,1.0,mlp,adamw,14,2,0.48755999088287355,0.7690525950823935,0.7690525950823935,0.79625
churn,local_adjacent,1.0,mlp,adamw,14,3,0.4222171473503113,0.8148650210438115,0.8148650210438115,0.83625
churn,local_adjacent,1.0,mlp,adamw,14,4,0.3746508038043976,0.8300074158969862,0.8300074158969862,0.846875
churn,local_adjacent,1.0,mlp,adamw,14,5,0.35206939339637755,0.8390894819466248,0.8390894819466248,0.85375
churn,local_adjacent,1.0,mlp,adamw,14,6,0.34695836782455447,0.8429515270006067,0.8429515270006067,0.85375
churn,local_adjacent,1.0,mlp,adamw,14,7,0.3399372351169586,0.8442444934557117,0.8442444934557117,0.855625
churn,local_adjacent,1.0,mlp,adamw,14,8,0.3344473481178284,0.846750970326781,0.846750970326781,0.858125
churn,local_adjacent,1.0,mlp,adamw,14,9,0.330052809715271,0.848566420433204,0.848566420433204,0.861875
churn,local_adjacent,1.0,mlp,adamw,14,10,0.32764450430870057,0.849640280840982,0.849640280840982,0.860625
churn,local_adjacent,1.0,mlp,adamw,14,11,0.32102097749710085,0.8508899076383739,0.8508899076383739,0.863125
churn,local_adjacent,1.0,mlp,adamw,14,12,0.31922236204147336,0.8497221446388845,0.8497221446388845,0.861875
churn,local_adjacent,1.0,mlp,adamw,14,13,0.3135790383815765,0.847911510049985,0.847911510049985,0.86375
churn,local_adjacent,1.0,mlp,adamw,14,14,0.30876336097717283,0.846519825485645,0.846519825485645,0.86125
churn,local_adjacent,1.0,mlp,adamw,14,15,0.3034501338005066,0.8430646916624129,0.8430646916624129,0.860625
churn,local_adjacent,1.0,mlp,adamw,14,16,0.30323521614074705,0.844400997775231,0.844400997775231,0.861875
churn,local_adjacent,1.0,mlp,adamw,14,17,0.296539911031723,0.8452894607583477,0.8452894607583477,0.865625
churn,local_adjacent,1.0,mlp,adamw,15,1,0.6231351256370544,0.571406901599715,0.571406901599715,0.79625
churn,local_adjacent,1.0,mlp,adamw,15,2,0.4958482694625854,0.7569560150629389,0.7569560150629389,0.79625
churn,local_adjacent,1.0,mlp,adamw,15,3,0.42283336400985716,0.8134251813042347,0.8134251813042347,0.83875
churn,local_adjacent,1.0,mlp,adamw,15,4,0.376131055355072,0.8290539434273001,0.8290539434273001,0.846875
churn,local_adjacent,1.0,mlp,adamw,15,5,0.35746216535568237,0.8407917673912416,0.8407917673912416,0.85
churn,local_adjacent,1.0,mlp,adamw,15,6,0.3460410475730896,0.8446056572699868,0.8446056572699868,0.853125
churn,local_adjacent,1.0,mlp,adamw,15,7,0.33826269626617433,0.8467750479143994,0.8467750479143994,0.850625
churn,local_adjacent,1.0,mlp,adamw,15,8,0.3331101977825165,0.8477092583139909,0.8477092583139909,0.8525
churn,local_adjacent,1.0,mlp,adamw,15,9,0.32706600427627563,0.850076085176874,0.850076085176874,0.851875
churn,local_adjacent,1.0,mlp,adamw,15,10,0.32697912693023684,0.8508056360817098,0.8508056360817098,0.854375
churn,local_adjacent,1.0,mlp,adamw,15,11,0.31924699783325194,0.8505431903766698,0.8505431903766698,0.855
churn,local_adjacent,1.0,mlp,adamw,15,12,0.3158795726299286,0.8508056360817097,0.8508056360817097,0.85875
churn,local_adjacent,1.0,mlp,adamw,15,13,0.30986258268356326,0.8516892835473028,0.8516892835473028,0.8575
churn,local_adjacent,1.0,mlp,adamw,15,14,0.3088204765319824,0.8480631988519807,0.8480631988519807,0.858125
churn,local_adjacent,1.0,mlp,adamw,15,15,0.30350324749946594,0.8479018790149377,0.8479018790149377,0.86
churn,local_adjacent,1.0,mlp,adamw,15,16,0.2979725790023804,0.8473240169120975,0.8473240169120975,0.863125
churn,local_adjacent,1.0,mlp,adamw,15,17,0.29303367495536803,0.8456578478489084,0.8456578478489084,0.863125
churn,local_adjacent,1.0,mlp,adamw,15,18,0.28841237783432006,0.8450872090223537,0.8450872090223537,0.858125
churn,local_adjacent,1.0,mlp,adamw,15,19,0.2874037528038025,0.845368916797488,0.845368916797488,0.855625
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,3,1,0.6656557201274507,0.7930195031575592,0.7930195031575592,0.7275935074100212
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,3,2,0.5776343269119242,0.8015399326652989,0.8015399326652989,0.7325335215243473
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,3,3,0.5550710692806281,0.8063788672629839,0.8063788672629839,0.7339449541284404
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,3,4,0.5434159891684561,0.8076159929876288,0.8076159929876288,0.7360621030345801
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,3,5,0.534216893308162,0.8077554435524036,0.8077554435524036,0.7438249823570925
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,3,6,0.5300500332693664,0.8086280056577085,0.8086280056577085,0.7424135497529993
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,3,7,0.5246836998061432,0.8085303902623663,0.8085303902623663,0.7417078334509527
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,3,8,0.5185317649809369,0.8070243241627986,0.8070243241627986,0.7374735356386732
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,3,9,0.5095334916250552,0.8075462677052413,0.8075462677052413,0.7367678193366267
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,3,10,0.5029092437223519,0.806739446580473,0.806739446580473,0.7360621030345801
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,3,11,0.49209916110881174,0.8026555371834971,0.8026555371834971,0.7346506704304869
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,3,12,0.47916117553400855,0.7973225491563241,0.7973225491563241,0.7346506704304869
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,4,1,0.6663865434900529,0.7915433193218718,0.7915433193218718,0.7275935074100212
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,4,2,0.5744870562743715,0.8038109847202023,0.8038109847202023,0.7339449541284404
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,4,3,0.5554540822235127,0.809546387234297,0.809546387234297,0.7388849682427664
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,4,4,0.5451889754739049,0.8090164750881528,0.8090164750881528,0.7353563867325336
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,4,5,0.5361183096069615,0.8094766619519094,0.8094766619519094,0.7360621030345801
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,4,6,0.5284449695842146,0.8101181345498735,0.8101181345498735,0.739590684544813
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,4,7,0.5220100386762233,0.809755563081459,0.809755563081459,0.7374735356386732
heloc_credit_risk,cumulative_helmert,1.0,mlp,adamw,4,8,0.5175781408868088,0.8083192222642788,0.8083192222642788,0.7311220889202541
