cell,rho,effect_gap,n_train,seed,world,model,true_ate,plugin_ate,causal_absolute_error,predictive_rmse,predictive_mae,predictive_r2,mean_80_interval_width,runtime_seconds
2,0.35,0.8,512,22,low_effect,ridge,-0.050000000000000044,0.38091379404067993,0.43091379404068,0.9354815,0.745747,0.11338728115237695,,0.001951456069946289
2,0.35,0.8,512,22,low_effect,tabpfn,-0.050000000000000044,0.3820206820964813,0.43202068209648137,0.9338945,0.74370885,0.11639284111495374,2.2240805625915527,1.0545098781585693
2,0.35,0.8,512,22,high_effect,ridge,0.75,0.3640492856502533,0.3859507143497467,0.9404995,0.74825215,0.12995625339351757,,0.01041555404663086
2,0.35,0.8,512,22,high_effect,tabpfn,0.75,0.39276123046875,0.35723876953125,0.9419256,0.74958396,0.12731564616959012,2.2829949855804443,1.4041759967803955
2,0.35,0.8,512,23,low_effect,ridge,-0.050000000000000044,0.3270204961299896,0.37702049612998967,0.9497805,0.75107116,0.11545263259791394,,0.0020797252655029297
2,0.35,0.8,512,23,low_effect,tabpfn,-0.050000000000000044,0.3152657747268677,0.3652657747268677,0.94448644,0.74622077,0.12528611441189463,2.2054920196533203,1.2084298133850098
2,0.35,0.8,512,23,high_effect,ridge,0.75,0.38879477977752686,0.36120522022247314,0.92765343,0.7386354,0.1301173201057656,,0.010230779647827148
2,0.35,0.8,512,23,high_effect,tabpfn,0.75,0.362009197473526,0.387990802526474,0.9242203,0.7352357,0.13654407034981197,2.3594095706939697,1.1873455047607422
2,0.35,0.8,512,24,low_effect,ridge,-0.050000000000000044,0.3669780194759369,0.41697801947593693,0.94254243,0.75343686,0.10849764861095035,,0.001958131790161133
2,0.35,0.8,512,24,low_effect,tabpfn,-0.050000000000000044,0.29995661973953247,0.3499566197395325,0.9405328,0.7522742,0.11229525043731481,2.2806782722473145,1.3986809253692627
2,0.35,0.8,512,24,high_effect,ridge,0.75,0.32917696237564087,0.42082303762435913,0.9552039,0.77015394,0.09964702893182853,,0.002161264419555664
2,0.35,0.8,512,24,high_effect,tabpfn,0.75,0.31128591299057007,0.43871408700942993,0.9507058,0.7662349,0.1081066079625681,2.2844104766845703,1.1697273254394531
2,0.35,0.8,512,25,low_effect,ridge,-0.050000000000000044,0.36772051453590393,0.417720514535904,0.94911474,0.75679946,0.09657195267504015,,0.010009050369262695
2,0.35,0.8,512,25,low_effect,tabpfn,-0.050000000000000044,0.3792954683303833,0.42929546833038335,0.94825876,0.7565279,0.09820078843972257,2.292046546936035,1.4157731533050537
2,0.35,0.8,512,25,high_effect,ridge,0.75,0.33622872829437256,0.41377127170562744,0.93840027,0.7443953,0.11652788782909429,,0.01040506362915039
2,0.35,0.8,512,25,high_effect,tabpfn,0.75,0.34316763281822205,0.40683236718177795,0.9319198,0.73990476,0.12868817120063292,2.2108492851257324,1.0338716506958008
2,0.35,0.8,512,26,low_effect,ridge,-0.050000000000000044,0.350274920463562,0.40027492046356206,0.9437893,0.7480563,0.10619123000960695,,0.0064046382904052734
2,0.35,0.8,512,26,low_effect,tabpfn,-0.050000000000000044,0.3464587926864624,0.39645879268646245,0.9387126,0.74629307,0.11578101716031663,2.295376777648926,1.0029690265655518
2,0.35,0.8,512,26,high_effect,ridge,0.75,0.3420565128326416,0.4079434871673584,0.924225,0.7364017,0.13138301832019583,,0.0021257400512695312
2,0.35,0.8,512,26,high_effect,tabpfn,0.75,0.31486719846725464,0.43513280153274536,0.9226955,0.736114,0.13425543042433874,2.3671793937683105,0.7379882335662842
2,0.35,0.8,512,27,low_effect,ridge,-0.050000000000000044,0.38048508763313293,0.430485087633133,0.9434043,0.7555772,0.12577182016694421,,0.010160684585571289
2,0.35,0.8,512,27,low_effect,tabpfn,-0.050000000000000044,0.3796442449092865,0.42964424490928654,0.94417864,0.75494576,0.12433606870265779,2.336376667022705,1.0523502826690674
2,0.35,0.8,512,27,high_effect,ridge,0.75,0.34724268317222595,0.40275731682777405,0.93039834,0.7384391,0.11801984210010885,,0.002085447311401367
2,0.35,0.8,512,27,high_effect,tabpfn,0.75,0.3345678746700287,0.4154321253299713,0.92650944,0.7345214,0.12537743855242856,2.250218391418457,0.9247686862945557
2,0.35,0.8,512,28,low_effect,ridge,-0.050000000000000044,0.36629757285118103,0.4162975728511811,0.93828833,0.74598217,0.13334908458085326,,0.0020046234130859375
2,0.35,0.8,512,28,low_effect,tabpfn,-0.050000000000000044,0.37648075819015503,0.4264807581901551,0.9326791,0.7411809,0.14367998672297844,2.2011349201202393,0.7303674221038818
2,0.35,0.8,512,28,high_effect,ridge,0.75,0.38785016536712646,0.36214983463287354,0.95648575,0.7597694,0.11975982923675654,,0.010113000869750977
2,0.35,0.8,512,28,high_effect,tabpfn,0.75,0.3851485252380371,0.3648514747619629,0.9529501,0.7582004,0.126255402052326,2.25152587890625,0.8900856971740723
2,0.35,0.8,512,29,low_effect,ridge,-0.050000000000000044,0.3098946213722229,0.35989462137222294,0.9333933,0.7465653,0.1093590425156441,,0.002261638641357422
2,0.35,0.8,512,29,low_effect,tabpfn,-0.050000000000000044,0.3196595311164856,0.36965953111648564,0.93465036,0.7473426,0.10695839600872348,2.1798949241638184,0.8047716617584229
2,0.35,0.8,512,29,high_effect,ridge,0.75,0.38359200954437256,0.36640799045562744,0.96524364,0.7718251,0.06201591794494199,,0.002715587615966797
2,0.35,0.8,512,29,high_effect,tabpfn,0.75,0.4558258652687073,0.2941741347312927,0.96535605,0.77247196,0.06179737187846246,2.263448715209961,0.9739687442779541
2,0.35,0.8,2048,0,low_effect,ridge,-0.050000000000000044,0.35792234539985657,0.4079223453998566,0.9535708,0.7614412,0.11881176034544483,,0.02989339828491211
2,0.35,0.8,2048,0,low_effect,tabpfn,-0.050000000000000044,0.33448663353919983,0.3844866335391999,0.953421,0.76135767,0.11908860532652299,2.2858519554138184,0.8955137729644775
2,0.35,0.8,2048,0,low_effect,tabpfn_shuffled_outcome,-0.050000000000000044,,,1.0170249,0.81384534,-0.0023650803800567832,,
2,0.35,0.8,2048,0,high_effect,ridge,0.75,0.36079099774360657,0.38920900225639343,0.9097698,0.723493,0.1507009051844569,,0.0020842552185058594
2,0.35,0.8,2048,0,high_effect,tabpfn,0.75,0.3452555537223816,0.4047444462776184,0.9099762,0.7232321,0.15031553297743738,2.3165173530578613,0.8712327480316162
2,0.35,0.8,2048,0,high_effect,tabpfn_shuffled_outcome,0.75,,,0.9916075,0.78465617,-0.008967626203128187,,
2,0.35,0.8,2048,1,low_effect,ridge,-0.050000000000000044,0.3267073929309845,0.37670739293098454,0.9407379,0.75464445,0.12269875304346656,,0.0022842884063720703
2,0.35,0.8,2048,1,low_effect,tabpfn,-0.050000000000000044,0.3152415454387665,0.3652415454387665,0.93832976,0.75408596,0.12718444885612834,2.276601552963257,1.4641673564910889
2,0.35,0.8,2048,1,low_effect,tabpfn_shuffled_outcome,-0.050000000000000044,,,1.0048354,0.80577433,-0.0009245775847694926,,
2,0.35,0.8,2048,1,high_effect,ridge,0.75,0.3433673083782196,0.4066326916217804,0.9400794,0.7522092,0.10501895932060479,,0.0026597976684570312
2,0.35,0.8,2048,1,high_effect,tabpfn,0.75,0.3334124684333801,0.4165875315666199,0.93879914,0.75140196,0.10745498932868836,2.2693023681640625,1.4758737087249756
2,0.35,0.8,2048,1,high_effect,tabpfn_shuffled_outcome,0.75,,,0.9950363,0.7980237,-0.0026805041819681907,,
2,0.35,0.8,2048,2,low_effect,ridge,-0.050000000000000044,0.3647617995738983,0.41476179957389836,0.93258905,0.7366509,0.11000880160711712,,0.0023391246795654297
2,0.35,0.8,2048,2,low_effect,tabpfn,-0.050000000000000044,0.3508222699165344,0.40082226991653447,0.93376523,0.7367294,0.10776249612448119,2.270181655883789,1.7524101734161377
2,0.35,0.8,2048,2,low_effect,tabpfn_shuffled_outcome,-0.050000000000000044,,,0.9888601,0.7814688,-0.0006329320062941068,,
2,0.35,0.8,2048,2,high_effect,ridge,0.75,0.36083516478538513,0.38916483521461487,0.94438946,0.7484793,0.13045625295842778,,0.001990079879760742
2,0.35,0.8,2048,2,high_effect,tabpfn,0.75,0.4155116677284241,0.3344883322715759,0.946228,0.750275,0.12706728912162157,2.322971820831299,1.1018390655517578
2,0.35,0.8,2048,2,high_effect,tabpfn_shuffled_outcome,0.75,,,1.0127379,0.80228317,3.836365246434603e-05,,
2,0.35,0.8,2048,3,low_effect,ridge,-0.050000000000000044,0.37493789196014404,0.4249378919601441,0.9425257,0.750754,0.11764039725930342,,0.002285003662109375
2,0.35,0.8,2048,3,low_effect,tabpfn,-0.050000000000000044,0.35781651735305786,0.4078165173530579,0.9423842,0.7510427,0.11790527838301201,2.283165693283081,1.050764799118042
2,0.35,0.8,2048,3,high_effect,ridge,0.75,0.38108494877815247,0.36891505122184753,0.941502,0.74459726,0.10426548101834365,,0.014624595642089844
2,0.35,0.8,2048,3,high_effect,tabpfn,0.75,0.41460028290748596,0.33539971709251404,0.9396351,0.7433499,0.10781428939302085,2.2702574729919434,0.9509239196777344
2,0.35,0.8,2048,4,low_effect,ridge,-0.050000000000000044,0.33736756443977356,0.3873675644397736,0.95476884,0.7611975,0.10693394571544712,,0.002195119857788086
2,0.35,0.8,2048,4,low_effect,tabpfn,-0.050000000000000044,0.3167359530925751,0.3667359530925751,0.9542995,0.76077104,0.10781172211826806,2.269408941268921,1.0428736209869385
2,0.35,0.8,2048,4,high_effect,ridge,0.75,0.3934398293495178,0.3565601706504822,0.91266745,0.7344232,0.13997092826748303,,0.008610010147094727
2,0.35,0.8,2048,4,high_effect,tabpfn,0.75,0.4234146177768707,0.3265853822231293,0.912458,0.7340128,0.14036573907491623,2.27278733253479,0.8108475208282471
2,0.35,0.8,2048,5,low_effect,ridge,-0.050000000000000044,0.3384580612182617,0.38845806121826176,0.9571793,0.76850724,0.1304512679547869,,0.0024199485778808594
2,0.35,0.8,2048,5,low_effect,tabpfn,-0.050000000000000044,0.36707010865211487,0.4170701086521149,0.9569411,0.7689115,0.13088386079423353,2.235098123550415,0.9759740829467773
2,0.35,0.8,2048,5,high_effect,ridge,0.75,0.3637714385986328,0.3862285614013672,0.93759865,0.7426007,0.11636472676815546,,0.002500295639038086
2,0.35,0.8,2048,5,high_effect,tabpfn,0.75,0.29503950476646423,0.45496049523353577,0.93606997,0.7425047,0.11924375258864284,2.2664313316345215,0.9440293312072754
2,0.35,0.8,2048,6,low_effect,ridge,-0.050000000000000044,0.3477337062358856,0.39773370623588566,0.95196533,0.7566322,0.09816108961589565,,0.010303497314453125
2,0.35,0.8,2048,6,low_effect,tabpfn,-0.050000000000000044,0.31758612394332886,0.3675861239433289,0.95229566,0.7569537,0.09753516650646576,2.2590723037719727,1.6616084575653076
2,0.35,0.8,2048,6,high_effect,ridge,0.75,0.34931421279907227,0.40068578720092773,0.9069835,0.72066206,0.13603296228806983,,0.0022439956665039062
2,0.35,0.8,2048,6,high_effect,tabpfn,0.75,0.3383393883705139,0.4116606116294861,0.90704244,0.72054714,0.13592070102944565,2.286188840866089,1.3625783920288086
2,0.35,0.8,2048,7,low_effect,ridge,-0.050000000000000044,0.36310669779777527,0.4131066977977753,0.9584885,0.7756758,0.10443269143448597,,0.00243377685546875
2,0.35,0.8,2048,7,low_effect,tabpfn,-0.050000000000000044,0.39295852184295654,0.4429585218429566,0.9580538,0.77627623,0.10524478888858446,2.258763313293457,1.5307605266571045
2,0.35,0.8,2048,7,high_effect,ridge,0.75,0.34573760628700256,0.40426239371299744,0.9473271,0.74913156,0.14911615644641363,,0.002379179000854492
2,0.35,0.8,2048,7,high_effect,tabpfn,0.75,0.36067286133766174,0.38932713866233826,0.9467634,0.7487285,0.1501284406009158,2.3474340438842773,1.440495252609253
2,0.35,0.8,2048,8,low_effect,ridge,-0.050000000000000044,0.36132410168647766,0.4113241016864777,0.9479703,0.75127274,0.11607242712201127,,0.002412080764770508
2,0.35,0.8,2048,8,low_effect,tabpfn,-0.050000000000000044,0.3754415810108185,0.4254415810108185,0.94601727,0.7499259,0.11971076659408231,2.29103946685791,1.4419519901275635
2,0.35,0.8,2048,8,high_effect,ridge,0.75,0.37554091215133667,0.37445908784866333,0.93885696,0.7434013,0.11843597978279874,,0.002221345901489258
2,0.35,0.8,2048,8,high_effect,tabpfn,0.75,0.40762045979499817,0.34237954020500183,0.9382451,0.7433473,0.11958468432913683,2.298196792602539,1.2737548351287842
2,0.35,0.8,2048,9,low_effect,ridge,-0.050000000000000044,0.3268251121044159,0.37682511210441594,0.93662125,0.74769187,0.13802610628358425,,0.01083683967590332
2,0.35,0.8,2048,9,low_effect,tabpfn,-0.050000000000000044,0.3282390832901001,0.37823908329010014,0.9358879,0.7475342,0.13937533581207573,2.2806878089904785,1.0129895210266113
2,0.35,0.8,2048,9,high_effect,ridge,0.75,0.3348694443702698,0.4151305556297302,0.9395376,0.7523564,0.09156575858922356,,0.011295080184936523
2,0.35,0.8,2048,9,high_effect,tabpfn,0.75,0.36943870782852173,0.38056129217147827,0.94166064,0.7552283,0.0874556946750823,2.335875988006592,1.16583251953125
2,0.35,0.8,2048,10,low_effect,ridge,-0.050000000000000044,0.3463793396949768,0.39637933969497685,0.9362918,0.7497122,0.13615453747538198,,0.009912967681884766
2,0.35,0.8,2048,10,low_effect,tabpfn,-0.050000000000000044,0.3628183603286743,0.41281836032867436,0.9379658,0.75035363,0.1330628018187191,2.2586188316345215,1.1765389442443848
2,0.35,0.8,2048,10,high_effect,ridge,0.75,0.35397282242774963,0.39602717757225037,0.9040081,0.7268997,0.109276905967572,,0.010992765426635742
2,0.35,0.8,2048,10,high_effect,tabpfn,0.75,0.3554532527923584,0.3945467472076416,0.90382636,0.7266834,0.10963488840602376,2.313791275024414,1.0936415195465088
2,0.35,0.8,2048,11,low_effect,ridge,-0.050000000000000044,0.3666803240776062,0.41668032407760625,0.9508212,0.7645258,0.1005009215174244,,0.002738475799560547
2,0.35,0.8,2048,11,low_effect,tabpfn,-0.050000000000000044,0.36625367403030396,0.416253674030304,0.95150435,0.76515913,0.09920793322868326,2.310904026031494,1.2650089263916016
2,0.35,0.8,2048,11,high_effect,ridge,0.75,0.3783912658691406,0.3716087341308594,0.9296191,0.74364805,0.10534124263090516,,0.0025086402893066406
2,0.35,0.8,2048,11,high_effect,tabpfn,0.75,0.41047170758247375,0.33952829241752625,0.93032616,0.7441165,0.10397986443747154,2.307250499725342,1.6124427318572998
2,0.35,0.8,2048,12,low_effect,ridge,-0.050000000000000044,0.3587397336959839,0.40873973369598393,0.93367046,0.7406429,0.1192216090465471,,0.010988950729370117
2,0.35,0.8,2048,12,low_effect,tabpfn,-0.050000000000000044,0.2973201870918274,0.34732018709182744,0.93236184,0.73885727,0.12168886643274524,2.2273712158203125,0.9504396915435791
2,0.35,0.8,2048,12,high_effect,ridge,0.75,0.3516305983066559,0.3983694016933441,0.94723094,0.7553719,0.11772473913272818,,0.011193990707397461
2,0.35,0.8,2048,12,high_effect,tabpfn,0.75,0.3545345664024353,0.3954654335975647,0.94652534,0.7549367,0.11903869755026741,2.3220996856689453,0.8929505348205566
2,0.35,0.8,2048,13,low_effect,ridge,-0.050000000000000044,0.3341542184352875,0.3841542184352875,0.925047,0.7373464,0.1223568095112042,,0.0027310848236083984
2,0.35,0.8,2048,13,low_effect,tabpfn,-0.050000000000000044,0.35578837990760803,0.4057883799076081,0.92393255,0.7356998,0.12447011503664651,2.2659897804260254,1.4104931354522705
2,0.35,0.8,2048,13,high_effect,ridge,0.75,0.3363244831562042,0.4136755168437958,0.94579494,0.7572763,0.12989000310741994,,0.002524137496948242
2,0.35,0.8,2048,13,high_effect,tabpfn,0.75,0.3987731635570526,0.3512268364429474,0.94650793,0.7579652,0.1285776371601005,2.2691233158111572,1.4231650829315186
2,0.35,0.8,2048,14,low_effect,ridge,-0.050000000000000044,0.3559180796146393,0.4059180796146393,0.9126879,0.72402376,0.12346328422736275,,0.010569334030151367
2,0.35,0.8,2048,14,low_effect,tabpfn,-0.050000000000000044,0.35886871814727783,0.4088687181472779,0.91207945,0.7237841,0.1246314890420187,2.274106502532959,1.728853464126587
2,0.35,0.8,2048,14,high_effect,ridge,0.75,0.32360610365867615,0.42639389634132385,0.95173573,0.76073116,0.11739937862834471,,0.002447366714477539
2,0.35,0.8,2048,14,high_effect,tabpfn,0.75,0.28759387135505676,0.46240612864494324,0.9504511,0.7594932,0.11978047586843055,2.3038525581359863,2.0032942295074463
2,0.35,0.8,2048,15,low_effect,ridge,-0.050000000000000044,0.3821156620979309,0.43211566209793095,0.93751365,0.74506736,0.11490422951791979,,0.016780614852905273
2,0.35,0.8,2048,15,low_effect,tabpfn,-0.050000000000000044,0.4099544286727905,0.45995442867279057,0.9383873,0.7453766,0.11325378590866197,2.2878189086914062,1.5671701431274414
2,0.35,0.8,2048,15,high_effect,ridge,0.75,0.3844846189022064,0.3655153810977936,0.9327743,0.7537092,0.08674882580042909,,0.010527372360229492
2,0.35,0.8,2048,15,high_effect,tabpfn,0.75,0.43629732728004456,0.31370267271995544,0.9319954,0.75378996,0.0882734412651317,2.292400598526001,1.4877450466156006
2,0.35,0.8,2048,16,low_effect,ridge,-0.050000000000000044,0.3292181193828583,0.3792181193828583,0.9297959,0.7396432,0.12035714575465561,,0.026071548461914062
2,0.35,0.8,2048,16,low_effect,tabpfn,-0.050000000000000044,0.29150626063346863,0.3415062606334687,0.9303441,0.7400687,0.11931962446213817,2.2644591331481934,1.5905349254608154
2,0.35,0.8,2048,16,high_effect,ridge,0.75,0.3810734152793884,0.3689265847206116,0.950033,0.75215524,0.09416755212556294,,0.011588096618652344
2,0.35,0.8,2048,16,high_effect,tabpfn,0.75,0.3799459934234619,0.3700540065765381,0.94849616,0.75121856,0.0970957733984178,2.306856155395508,1.1189308166503906
2,0.35,0.8,2048,17,low_effect,ridge,-0.050000000000000044,0.3253239691257477,0.3753239691257477,0.9328264,0.7490772,0.11525824775601368,,0.0029468536376953125
2,0.35,0.8,2048,17,low_effect,tabpfn,-0.050000000000000044,0.34828126430511475,0.3982812643051148,0.9297856,0.7466525,0.12101700402886806,2.2902982234954834,0.9175319671630859
2,0.35,0.8,2048,17,high_effect,ridge,0.75,0.3698621988296509,0.3801378011703491,0.9156299,0.7287838,0.12709490734598605,,0.014282703399658203
2,0.35,0.8,2048,17,high_effect,tabpfn,0.75,0.323835164308548,0.426164835691452,0.9162734,0.7290219,0.1258675786217467,2.3172051906585693,1.1208484172821045
2,0.35,0.8,2048,18,low_effect,ridge,-0.050000000000000044,0.34590160846710205,0.3959016084671021,0.93985236,0.73688704,0.13715253432272356,,0.002567291259765625
2,0.35,0.8,2048,18,low_effect,tabpfn,-0.050000000000000044,0.35382336378097534,0.4038233637809754,0.9396932,0.7365881,0.13744475933724343,2.2777609825134277,0.7819514274597168
2,0.35,0.8,2048,18,high_effect,ridge,0.75,0.3559719920158386,0.3940280079841614,0.9359119,0.7414485,0.10521970204024833,,0.010509967803955078
2,0.35,0.8,2048,18,high_effect,tabpfn,0.75,0.34872663021087646,0.40127336978912354,0.9326415,0.73925054,0.1114620557172149,2.2753496170043945,1.0424365997314453
2,0.35,0.8,2048,19,low_effect,ridge,-0.050000000000000044,0.3637038469314575,0.41370384693145756,0.9382095,0.7509801,0.10109732219461076,,0.004546165466308594
2,0.35,0.8,2048,19,low_effect,tabpfn,-0.050000000000000044,0.37766319513320923,0.4276631951332093,0.9388808,0.75185543,0.09981037597613551,2.279327154159546,1.2435803413391113
2,0.35,0.8,2048,19,high_effect,ridge,0.75,0.35493895411491394,0.39506104588508606,0.94434863,0.7503433,0.12865787203701218,,0.024275541305541992
2,0.35,0.8,2048,19,high_effect,tabpfn,0.75,0.3490242063999176,0.4009757936000824,0.94249237,0.7486321,0.13208002632520288,2.29718279838562,1.781358003616333
2,0.35,0.8,2048,20,low_effect,ridge,-0.050000000000000044,0.34631481766700745,0.3963148176670075,0.9505525,0.7525448,0.12230585645750292,,0.0024552345275878906
2,0.35,0.8,2048,20,low_effect,tabpfn,-0.050000000000000044,0.35655316710472107,0.4065531671047211,0.9493141,0.75199986,0.1245914188984959,2.321673631668091,1.4121503829956055
2,0.35,0.8,2048,20,high_effect,ridge,0.75,0.34523603320121765,0.40476396679878235,0.9474677,0.75914806,0.10096243117129411,,0.018574953079223633
2,0.35,0.8,2048,20,high_effect,tabpfn,0.75,0.3280077576637268,0.4219922423362732,0.94789696,0.7596815,0.10014765435510986,2.3346962928771973,1.5129926204681396
2,0.35,0.8,2048,21,low_effect,ridge,-0.050000000000000044,0.3716566562652588,0.42165665626525883,0.92089593,0.73487484,0.13687293525856814,,0.007241725921630859
2,0.35,0.8,2048,21,low_effect,tabpfn,-0.050000000000000044,0.41700029373168945,0.4670002937316895,0.9196331,0.7340876,0.13923849426944923,2.256289482116699,1.5385446548461914
2,0.35,0.8,2048,21,high_effect,ridge,0.75,0.3454345166683197,0.4045654833316803,0.93925565,0.7532369,0.13005543292083188,,0.01532125473022461
2,0.35,0.8,2048,21,high_effect,tabpfn,0.75,0.2771688997745514,0.4728311002254486,0.9416931,0.7548307,0.12553430739754956,2.2278995513916016,1.297853708267212
2,0.35,0.8,2048,22,low_effect,ridge,-0.050000000000000044,0.34416523575782776,0.3941652357578278,0.9246344,0.7417971,0.133480188822228,,0.002286672592163086
2,0.35,0.8,2048,22,low_effect,tabpfn,-0.050000000000000044,0.28041699528694153,0.3304169952869416,0.9249358,0.7422998,0.132915112713073,2.2772860527038574,1.2106664180755615
2,0.35,0.8,2048,22,high_effect,ridge,0.75,0.3767215311527252,0.3732784688472748,0.9221846,0.73340106,0.10590580314570586,,0.0028612613677978516
2,0.35,0.8,2048,22,high_effect,tabpfn,0.75,0.401481032371521,0.348518967628479,0.9195086,0.73081124,0.1110872572103242,2.3255562782287598,0.9672412872314453
2,0.35,0.8,2048,23,low_effect,ridge,-0.050000000000000044,0.3465003967285156,0.39650039672851567,0.9337064,0.7442099,0.09443758376539535,,0.020340681076049805
2,0.35,0.8,2048,23,low_effect,tabpfn,-0.050000000000000044,0.32359999418258667,0.3735999941825867,0.9327322,0.7441135,0.09632624360539266,2.2904601097106934,1.0791599750518799
2,0.35,0.8,2048,23,high_effect,ridge,0.75,0.30978670716285706,0.44021329283714294,0.93581015,0.7477139,0.13961307033231052,,0.010823726654052734
2,0.35,0.8,2048,23,high_effect,tabpfn,0.75,0.23686759173870087,0.5131324082612991,0.93591064,0.74673146,0.13942820292602898,2.2560410499572754,0.9995226860046387
2,0.35,0.8,2048,24,low_effect,ridge,-0.050000000000000044,0.37184566259384155,0.4218456625938416,0.922286,0.7407439,0.09899537790860458,,0.0022101402282714844
2,0.35,0.8,2048,24,low_effect,tabpfn,-0.050000000000000044,0.3742222487926483,0.42422224879264836,0.9225067,0.7414967,0.09856410044413311,2.3443524837493896,0.9090452194213867
2,0.35,0.8,2048,24,high_effect,ridge,0.75,0.3560255169868469,0.3939744830131531,0.94035375,0.75331014,0.12489315037990156,,0.0023026466369628906
2,0.35,0.8,2048,24,high_effect,tabpfn,0.75,0.3816533386707306,0.3683466613292694,0.93824124,0.7524812,0.12882051853854748,2.3222877979278564,1.066415548324585
2,0.35,0.8,2048,25,low_effect,ridge,-0.050000000000000044,0.3673420250415802,0.41734202504158024,0.92777175,0.74248576,0.13703417881214508,,0.0024881362915039062
2,0.35,0.8,2048,25,low_effect,tabpfn,-0.050000000000000044,0.30780845880508423,0.3578084588050843,0.9286601,0.74401397,0.13538083729599792,2.2387499809265137,0.8260631561279297
2,0.35,0.8,2048,25,high_effect,ridge,0.75,0.3813591003417969,0.3686408996582031,0.9431874,0.7590358,0.12559024380286377,,0.010649919509887695
2,0.35,0.8,2048,25,high_effect,tabpfn,0.75,0.3738879859447479,0.3761120140552521,0.9420115,0.75823325,0.12776926898526175,2.2367568016052246,1.245089054107666
2,0.35,0.8,2048,26,low_effect,ridge,-0.050000000000000044,0.37799814343452454,0.4279981434345246,0.9371347,0.7489254,0.11998801798666514,,0.0022706985473632812
2,0.35,0.8,2048,26,low_effect,tabpfn,-0.050000000000000044,0.41174349188804626,0.4617434918880463,0.9368759,0.7489675,0.12047398836554812,2.293070077896118,0.9796128273010254
2,0.35,0.8,2048,26,high_effect,ridge,0.75,0.3525775074958801,0.3974224925041199,0.96570826,0.7731657,0.11571799001785066,,0.00452733039855957
2,0.35,0.8,2048,26,high_effect,tabpfn,0.75,0.37551450729370117,0.37448549270629883,0.9656434,0.77267754,0.11583669605450231,2.3716087341308594,0.8339560031890869
2,0.35,0.8,2048,27,low_effect,ridge,-0.050000000000000044,0.3545714020729065,0.40457140207290654,0.94819874,0.7583096,0.12068117294325698,,0.026518583297729492
2,0.35,0.8,2048,27,low_effect,tabpfn,-0.050000000000000044,0.3100528419017792,0.3600528419017792,0.9473283,0.7573497,0.12229475082049401,2.1903135776519775,1.1097378730773926
2,0.35,0.8,2048,27,high_effect,ridge,0.75,0.38039204478263855,0.36960795521736145,0.9313902,0.7414794,0.11724491319511876,,0.002230405807495117
2,0.35,0.8,2048,27,high_effect,tabpfn,0.75,0.36043092608451843,0.38956907391548157,0.93107617,0.74113905,0.11784014097448758,2.2409539222717285,0.9529685974121094
2,0.35,0.8,2048,28,low_effect,ridge,-0.050000000000000044,0.37992316484451294,0.429923164844513,0.9490415,0.7496948,0.10743308544564167,,0.010521888732910156
2,0.35,0.8,2048,28,low_effect,tabpfn,-0.050000000000000044,0.3747035562992096,0.42470355629920964,0.9495802,0.75012964,0.10641946850693007,2.2925796508789062,1.3558695316314697
2,0.35,0.8,2048,28,high_effect,ridge,0.75,0.37848594784736633,0.37151405215263367,0.94374907,0.7485628,0.1130126619137799,,0.01053166389465332
2,0.35,0.8,2048,28,high_effect,tabpfn,0.75,0.3621240258216858,0.3878759741783142,0.9443609,0.7485806,0.11186210555130993,2.3169641494750977,1.6293377876281738
2,0.35,0.8,2048,29,low_effect,ridge,-0.050000000000000044,0.3483932614326477,0.39839326143264775,0.9392756,0.7486204,0.12454938033322338,,0.010692358016967773
2,0.35,0.8,2048,29,low_effect,tabpfn,-0.050000000000000044,0.3196815252304077,0.36968152523040776,0.93754894,0.74706703,0.1277652695914866,2.314483642578125,1.6390986442565918
2,0.35,0.8,2048,29,high_effect,ridge,0.75,0.33901286125183105,0.41098713874816895,0.9576109,0.7557093,0.11442838595392124,,0.010595321655273438
2,0.35,0.8,2048,29,high_effect,tabpfn,0.75,0.3423672318458557,0.4076327681541443,0.95693946,0.75485784,0.11566987803797613,2.330402374267578,1.5248138904571533
3,0.35,1.2,128,0,low_effect,ridge,-0.25,0.3973664343357086,0.6473664343357086,0.9756304,0.7818061,0.05811068013545584,,0.0101470947265625
3,0.35,1.2,128,0,low_effect,tabpfn,-0.25,0.3906784653663635,0.6406784653663635,0.9581941,0.7664678,0.0914764394070825,2.04892897605896,1.1550512313842773
3,0.35,1.2,128,0,low_effect,tabpfn_shuffled_outcome,-0.25,,,1.0139512,0.81145656,-0.017333296760713823,,
3,0.35,1.2,128,0,high_effect,ridge,0.95,0.20698513090610504,0.7430148690938949,0.9413095,0.7533218,0.062113533869175286,,0.006338357925415039
3,0.35,1.2,128,0,high_effect,tabpfn,0.95,0.05188079923391342,0.8981192007660865,0.95358545,0.75913626,0.03749152272755518,2.5141239166259766,1.0235917568206787
3,0.35,1.2,128,0,high_effect,tabpfn_shuffled_outcome,0.95,,,0.9800124,0.77928656,-0.016596203931894093,,
3,0.35,1.2,128,1,low_effect,ridge,-0.25,0.3271467089653015,0.5771467089653015,0.9372355,0.74618363,0.08548671347981807,,0.001983165740966797
3,0.35,1.2,128,1,low_effect,tabpfn,-0.25,0.22664012014865875,0.47664012014865875,0.93165565,0.74123263,0.09634336042987979,2.2483110427856445,0.7432928085327148
