cell,q,p,association,nuisance_features,n_train,seed,world,true_ate,plugin_ate,causal_absolute_error,runtime_seconds,auroc,accuracy,log_loss,brier,mean_confidence
0,0.0,0.05,0.9,16,512,12,hidden_confounding,0.0,0.94448894,0.9444889426231384,0.4022715091705322,0.9540061386229328,0.953125,0.19859550379269877,0.045411182964057384,0.9697388
0,0.0,0.05,0.9,16,512,13,randomized_causal,0.9,0.92840886,0.028408861160278298,0.4400184154510498,0.9574295870097244,0.9599609375,0.17318270674800423,0.03874227128032816,0.9639101
0,0.0,0.05,0.9,16,512,13,hidden_confounding,0.0,0.9518909,0.9518908858299255,0.6389329433441162,0.9563729455033803,0.9521484375,0.2029477924685331,0.04608489409364515,0.974841
0,0.0,0.05,0.9,16,512,14,randomized_causal,0.9,0.9297786,0.029778575897216775,0.39541172981262207,0.9437412256607459,0.9462890625,0.21710202613349397,0.051340863059916475,0.96548486
0,0.0,0.05,0.9,16,512,14,hidden_confounding,0.0,0.94367313,0.9436731338500977,0.4712517261505127,0.9579633766779325,0.951171875,0.19871480807999148,0.0466681204935691,0.9708216
0,0.0,0.05,0.9,16,2048,0,randomized_causal,0.9,0.91926694,0.019266939163207986,0.7960555553436279,0.9565185877505865,0.95703125,0.1775481180458062,0.041141393282341565,0.95927364
0,0.0,0.05,0.9,16,2048,0,hidden_confounding,0.0,0.93897146,0.9389714598655701,0.5415120124816895,0.9710065311603493,0.970703125,0.1333606317686946,0.02849573040795496,0.9698156
0,0.0,0.05,0.9,16,2048,1,randomized_causal,0.9,0.9265065,0.02650651931762693,1.0581254959106445,0.9546916285241225,0.951171875,0.19793379887996987,0.04663380145413942,0.96285784
0,0.0,0.05,0.9,16,2048,1,hidden_confounding,0.0,0.9341555,0.9341555237770081,0.5801486968994141,0.9595430538382865,0.95703125,0.1793030751695434,0.04126193587370297,0.96702117
0,0.0,0.05,0.9,16,2048,2,randomized_causal,0.9,0.93790704,0.03790704011917112,0.9010872840881348,0.9520117807497049,0.953125,0.194125810221664,0.04497377133757986,0.9688373
0,0.0,0.05,0.9,16,2048,2,hidden_confounding,0.0,0.93678975,0.9367897510528564,0.573606014251709,0.962047426876248,0.9541015625,0.1894411312313943,0.04398762828118663,0.9682311
0,0.0,0.05,0.9,16,2048,3,randomized_causal,0.9,0.92243135,0.022431349754333474,0.762892484664917,0.9586107577650191,0.9580078125,0.17434013440298707,0.0402525790423844,0.9610456
0,0.0,0.05,0.9,16,2048,3,hidden_confounding,0.0,0.92539126,0.9253912568092346,0.5236992835998535,0.9406340365875553,0.943359375,0.22350219635828988,0.05389213945842301,0.96336937
0,0.0,0.05,0.9,16,2048,4,randomized_causal,0.9,0.919381,0.019381022453308083,0.7349224090576172,0.9439948860069514,0.943359375,0.22047188675619733,0.053678228092590624,0.95984346
0,0.0,0.05,0.9,16,2048,4,hidden_confounding,0.0,0.93441707,0.9344170689582825,0.5934038162231445,0.9509557622964298,0.9443359375,0.22068180137444687,0.053004732940379023,0.96709836
0,0.0,0.05,0.9,16,2048,5,randomized_causal,0.9,0.9365841,0.036584115028381325,0.8058962821960449,0.9456006684267555,0.9453125,0.22079705510938258,0.05228667037903141,0.96890986
0,0.0,0.05,0.9,16,2048,5,hidden_confounding,0.0,0.93912417,0.9391241669654846,0.6208481788635254,0.9502221305432362,0.9521484375,0.19691416112400878,0.04588155771593325,0.9695732
0,0.0,0.05,0.9,16,2048,6,randomized_causal,0.9,0.9282711,0.02827111482620237,0.9523499011993408,0.9452137404580153,0.9443359375,0.21934907007887822,0.05289658730039941,0.9639492
0,0.0,0.05,0.9,16,2048,6,hidden_confounding,0.0,0.92475307,0.9247530698776245,0.7142839431762695,0.9496554013829739,0.947265625,0.20908570464523957,0.050163941129368284,0.9626327
0,0.0,0.05,0.9,16,2048,7,randomized_causal,0.9,0.9201875,0.02018747329711912,0.9441885948181152,0.9420926746088968,0.9423828125,0.2251373140541575,0.054700096291650624,0.9587389
0,0.0,0.05,0.9,16,2048,7,hidden_confounding,0.0,0.9250746,0.925074577331543,0.6975042819976807,0.949728737772216,0.947265625,0.21049527660559925,0.050263052801938865,0.96286964
0,0.0,0.05,0.9,16,2048,8,randomized_causal,0.9,0.92897224,0.02897224426269529,0.9619743824005127,0.9447194814025357,0.9453125,0.21744420908450904,0.05208916935382366,0.96436846
0,0.0,0.05,0.9,16,2048,8,hidden_confounding,0.0,0.9228152,0.922815203666687,0.7504475116729736,0.9529026217228463,0.951171875,0.1971463038084487,0.04658361616441045,0.96230173
0,0.0,0.05,0.9,16,2048,9,randomized_causal,0.9,0.9256568,0.025656795501708962,0.732734203338623,0.9600432172684845,0.9560546875,0.17989282446085733,0.04197159934238428,0.96282864
0,0.0,0.05,0.9,16,2048,9,hidden_confounding,0.0,0.94000894,0.9400089383125305,0.7075090408325195,0.942346284737589,0.9521484375,0.2038905418875881,0.04625499019925235,0.9698608
0,0.0,0.05,0.9,16,2048,10,randomized_causal,0.9,0.92521507,0.025215065479278542,0.7556090354919434,0.9527272935359824,0.9482421875,0.20580179679958788,0.049247904462862604,0.9623253
0,0.0,0.05,0.9,16,2048,10,hidden_confounding,0.0,0.93116045,0.9311604499816895,0.49579596519470215,0.9457332355278439,0.9482421875,0.2087631681931365,0.04945372346389091,0.9650458
0,0.0,0.05,0.9,16,2048,11,randomized_causal,0.9,0.93915933,0.03915933370590208,0.9144809246063232,0.9438499511688946,0.94140625,0.23339428937333845,0.05589645654065643,0.96910834
0,0.0,0.05,0.9,16,2048,11,hidden_confounding,0.0,0.9329323,0.9329323172569275,0.526176929473877,0.94592140057925,0.947265625,0.21247433964234383,0.05038342681790233,0.96636915
0,0.0,0.05,0.9,16,2048,12,randomized_causal,0.9,0.9388381,0.0388381242752075,0.9645998477935791,0.9490605874335195,0.9521484375,0.1976947932383304,0.045928149792541964,0.969473
0,0.0,0.05,0.9,16,2048,12,hidden_confounding,0.0,0.9448002,0.9448001980781555,0.5422582626342773,0.9458317274853757,0.9482421875,0.21308110250838258,0.049688647128545455,0.9725448
0,0.0,0.05,0.9,16,2048,13,randomized_causal,0.9,0.92498684,0.02498683929443357,0.7150607109069824,0.9567068217695833,0.953125,0.18930030284290816,0.04468383178947251,0.9616952
0,0.0,0.05,0.9,16,2048,13,hidden_confounding,0.0,0.93201363,0.9320136308670044,0.5355010032653809,0.936543125011934,0.939453125,0.2416765472404181,0.057802697764538724,0.9661816
0,0.0,0.05,0.9,16,2048,14,randomized_causal,0.9,0.9201747,0.020174717903137185,0.658383846282959,0.937679389312977,0.9404296875,0.23232369549980436,0.05653649038742929,0.95986044
0,0.0,0.05,0.9,16,2048,14,hidden_confounding,0.0,0.9287808,0.9287807941436768,0.5801782608032227,0.9374711512418794,0.9384765625,0.2391569368827688,0.05839350513219795,0.9645869
0,0.0,0.05,0.9,32,512,0,randomized_causal,0.9,0.9168174,0.016817426681518532,0.7896616458892822,0.9537877487170682,0.951171875,0.195884520586857,0.04650855427098769,0.95696634
0,0.0,0.05,0.9,32,512,0,hidden_confounding,0.0,0.91618526,0.9161852598190308,0.5787651538848877,0.9302051722492604,0.935546875,0.24696454787042693,0.060985930565561744,0.957753
0,0.0,0.05,0.9,32,512,1,randomized_causal,0.9,0.9173775,0.017377471923828103,0.8077046871185303,0.9471267834712258,0.9453125,0.21413456098200043,0.05186786214575512,0.9581019
0,0.0,0.05,0.9,32,512,1,hidden_confounding,0.0,0.9081739,0.9081739187240601,0.6238462924957275,0.9447764497565294,0.947265625,0.20877030625516158,0.05014174025176277,0.95389867
0,0.0,0.05,0.9,32,512,2,randomized_causal,0.9,0.91929424,0.019294238090515115,0.649315357208252,0.936046223280266,0.939453125,0.2413066445291015,0.057871199385084476,0.95782864
0,0.0,0.05,0.9,32,512,2,hidden_confounding,0.0,0.9132544,0.9132543802261353,0.65934157371521,0.9550452275493191,0.955078125,0.18750606762818411,0.043396071699816394,0.9566826
0,0.0,0.05,0.9,32,512,3,randomized_causal,0.9,0.91273206,0.012732064723968484,0.7522180080413818,0.9610015934093227,0.9609375,0.16629380169180152,0.037667062439762596,0.9535346
0,0.0,0.05,0.9,32,512,3,hidden_confounding,0.0,0.92519265,0.925192654132843,0.6829586029052734,0.9496753494475982,0.953125,0.19166074463181693,0.04485487410205182,0.96212363
0,0.0,0.05,0.9,32,512,4,randomized_causal,0.9,0.92425925,0.024259245395660378,0.6951549053192139,0.9563636015399054,0.9599609375,0.17122404103939878,0.03869162605667542,0.96232975
0,0.0,0.05,0.9,32,512,4,hidden_confounding,0.0,0.89622784,0.8962278366088867,0.6147267818450928,0.9654700822095486,0.9599609375,0.16833630212847975,0.038503875035541486,0.94713473
0,0.0,0.05,0.9,32,512,5,randomized_causal,0.9,0.9216332,0.021633183956146218,0.7398228645324707,0.9401946564885495,0.9482421875,0.2135118112516321,0.04972138828255056,0.9602489
0,0.0,0.05,0.9,32,512,5,hidden_confounding,0.0,0.9190619,0.9190618991851807,0.46541619300842285,0.9603920356784513,0.958984375,0.1716343420366424,0.039368554062424926,0.9593824
0,0.0,0.05,0.9,32,512,6,randomized_causal,0.9,0.90703654,0.0070365428924560325,1.0123262405395508,0.947084797899421,0.9541015625,0.18886180747368148,0.04401713514633886,0.9524251
0,0.0,0.05,0.9,32,512,6,hidden_confounding,0.0,0.9220017,0.9220017194747925,0.5365951061248779,0.934619513108185,0.9345703125,0.2605300817530515,0.06207412603310645,0.96061826
0,0.0,0.05,0.9,32,512,7,randomized_causal,0.9,0.9296656,0.02966562509536741,1.0998878479003906,0.9520535901993388,0.951171875,0.20817847398399428,0.047252137424571794,0.9622861
0,0.0,0.05,0.9,32,512,7,hidden_confounding,0.0,0.9339621,0.9339621067047119,0.534172534942627,0.9596928982725529,0.9599609375,0.17669369651301203,0.039098154030284965,0.964708
0,0.0,0.05,0.9,32,512,8,randomized_causal,0.9,0.921878,0.021877980232238747,1.2001953125,0.9500110708995678,0.947265625,0.20918325290492198,0.05014815215030975,0.96018815
0,0.0,0.05,0.9,32,512,8,hidden_confounding,0.0,0.9283741,0.9283741116523743,0.5288612842559814,0.9639503816793893,0.9638671875,0.15785552429150512,0.03497490394600606,0.9638516
0,0.0,0.05,0.9,32,512,9,randomized_causal,0.9,0.9439392,0.04393920898437498,1.166555404663086,0.9534983915441178,0.9541015625,0.19579204707519482,0.044142080523665805,0.9714435
0,0.0,0.05,0.9,32,512,9,hidden_confounding,0.0,0.9218724,0.9218723773956299,0.4897902011871338,0.9530365129520235,0.955078125,0.1855077132429998,0.04306090659001573,0.9601277
0,0.0,0.05,0.9,32,512,10,randomized_causal,0.9,0.87864643,0.02135356664657595,1.1661953926086426,0.9501350485259109,0.953125,0.19533103717575895,0.045563783085931155,0.939764
0,0.0,0.05,0.9,32,512,10,hidden_confounding,0.0,0.9353372,0.9353371858596802,0.5979664325714111,0.961605235042735,0.9658203125,0.15458165482532069,0.03343608354399668,0.9656086
0,0.0,0.05,0.9,32,512,11,randomized_causal,0.9,0.9323394,0.03233937025070188,0.7164433002471924,0.9507818967720768,0.9541015625,0.19080052104369757,0.04406962904481917,0.96410036
0,0.0,0.05,0.9,32,512,11,hidden_confounding,0.0,0.93643606,0.9364360570907593,0.4546513557434082,0.9582772081522382,0.95703125,0.18045355344992697,0.04135089753675453,0.9678569
0,0.0,0.05,0.9,32,512,12,randomized_causal,0.9,0.96141315,0.061413145065307595,0.9276845455169678,0.9641847421736393,0.962890625,0.16637439687771743,0.03605782027187274,0.9801598
0,0.0,0.05,0.9,32,512,12,hidden_confounding,0.0,0.9051557,0.9051557183265686,0.4586496353149414,0.9450854700854702,0.9453125,0.21660329275996698,0.052161836911434056,0.95320696
0,0.0,0.05,0.9,32,512,13,randomized_causal,0.9,0.9183561,0.01835612058639524,0.8920142650604248,0.9410042160285393,0.9443359375,0.21824115242115275,0.052840966573354485,0.95916104
0,0.0,0.05,0.9,32,512,13,hidden_confounding,0.0,0.93229663,0.932296633720398,0.6370029449462891,0.9595998380096584,0.9521484375,0.19502845274201702,0.04572007383816384,0.9645954
0,0.0,0.05,0.9,32,512,14,randomized_causal,0.9,0.8982204,0.0017795801162719949,0.8678011894226074,0.958112415306804,0.953125,0.1895868963785524,0.04477634737789271,0.9485725
0,0.0,0.05,0.9,32,512,14,hidden_confounding,0.0,0.9236282,0.9236282110214233,0.6323802471160889,0.9405431212283247,0.9404296875,0.23401795515652057,0.05668291123657791,0.9607412
0,0.0,0.05,0.9,32,2048,0,randomized_causal,0.9,0.92488885,0.02488884925842283,1.3095431327819824,0.9578598484848485,0.955078125,0.1832397085699324,0.042908882577407166,0.96197957
0,0.0,0.05,0.9,32,2048,0,hidden_confounding,0.0,0.9384159,0.9384158849716187,1.0886917114257812,0.9545463215518721,0.9453125,0.21692871874128455,0.05201675865279981,0.9689603
0,0.0,0.05,0.9,32,2048,1,randomized_causal,0.9,0.93314147,0.033141469955444314,0.9208648204803467,0.946470330173384,0.9541015625,0.18924039148394892,0.04399354361759607,0.9667263
0,0.0,0.05,0.9,32,2048,1,hidden_confounding,0.0,0.9372318,0.9372317790985107,1.369271993637085,0.9584997016843362,0.9599609375,0.17026074793764367,0.03857430098856667,0.9680852
0,0.0,0.05,0.9,32,2048,2,randomized_causal,0.9,0.91691697,0.016916966438293435,0.9599072933197021,0.948047751788589,0.953125,0.19120936554377865,0.04482475082538738,0.95858
0,0.0,0.05,0.9,32,2048,2,hidden_confounding,0.0,0.92413116,0.9241311550140381,0.6959559917449951,0.9534682412290759,0.9541015625,0.18732731197726304,0.04387600142164361,0.9624648
0,0.0,0.05,0.9,32,2048,3,randomized_causal,0.9,0.9290788,0.02907881736755369,0.9687314033508301,0.9465235232369501,0.947265625,0.21157224859961885,0.050308327488994636,0.9642957
0,0.0,0.05,0.9,32,2048,3,hidden_confounding,0.0,0.9341268,0.9341267943382263,0.7299997806549072,0.9607356016546839,0.9560546875,0.182013209387494,0.04210632067678133,0.9668925
0,0.0,0.05,0.9,32,2048,4,randomized_causal,0.9,0.9288896,0.028889572620391823,0.8039875030517578,0.9644821981778504,0.962890625,0.15814762119947884,0.035694368720806294,0.9642551
0,0.0,0.05,0.9,32,2048,4,hidden_confounding,0.0,0.9273713,0.9273713231086731,0.720736026763916,0.9432568176609885,0.94921875,0.2049016516841719,0.04851011602675777,0.96406037
0,0.0,0.05,0.9,32,2048,5,randomized_causal,0.9,0.9486232,0.048623180389404275,0.7882533073425293,0.9600903931451227,0.9638671875,0.15855797214795675,0.03499301450727993,0.97418654
0,0.0,0.05,0.9,32,2048,5,hidden_confounding,0.0,0.92496026,0.9249602556228638,0.662184476852417,0.9517318469855294,0.9521484375,0.1944179766502013,0.04570601375052939,0.9636268
0,0.0,0.05,0.9,32,2048,6,randomized_causal,0.9,0.9306798,0.03067979812622068,0.7840964794158936,0.9464419247027942,0.9482421875,0.21185927980050534,0.049562391712324884,0.96513724
0,0.0,0.05,0.9,32,2048,6,hidden_confounding,0.0,0.9192678,0.9192677736282349,0.7095041275024414,0.9458478862486879,0.9443359375,0.21705638859546086,0.05273850799337139,0.958609
0,0.0,0.05,0.9,32,2048,7,randomized_causal,0.9,0.9367887,0.036788678169250466,1.0042071342468262,0.9366690353933615,0.943359375,0.22908715008257935,0.054203637113972344,0.9686756
0,0.0,0.05,0.9,32,2048,7,hidden_confounding,0.0,0.92532516,0.9253251552581787,1.0655710697174072,0.9647467346775149,0.9599609375,0.16766981043076284,0.03840882259927104,0.9627587
0,0.0,0.05,0.9,32,2048,8,randomized_causal,0.9,0.91887087,0.018870866298675515,1.009969711303711,0.9522992895882667,0.9560546875,0.1818656663547334,0.04211506586539261,0.9596555
0,0.0,0.05,0.9,32,2048,8,hidden_confounding,0.0,0.9256857,0.925685703754425,1.5227348804473877,0.9526557877660082,0.951171875,0.19683570622576785,0.04658364171498813,0.962774
0,0.0,0.05,0.9,32,2048,9,randomized_causal,0.9,0.9365977,0.036597704887390115,1.4842491149902344,0.9492128342164392,0.9453125,0.21796096413796456,0.052120025826625574,0.96807456
0,0.0,0.05,0.9,32,2048,9,hidden_confounding,0.0,0.92505276,0.9250527620315552,1.032543420791626,0.9484224483479364,0.9521484375,0.19405334836962412,0.045704318308009174,0.9624517
0,0.0,0.05,0.9,32,2048,10,randomized_causal,0.9,0.94109917,0.041099166870117165,0.9720489978790283,0.9544193148201163,0.9541015625,0.19205879565608802,0.0441430468519788,0.96997726
0,0.0,0.05,0.9,32,2048,10,hidden_confounding,0.0,0.91424835,0.9142483472824097,1.0612976551055908,0.9563701923076924,0.9580078125,0.17648324281171113,0.04039220156102167,0.95766735
0,0.0,0.05,0.9,32,2048,11,randomized_causal,0.9,0.9194729,0.01947287321090696,0.7942233085632324,0.958925741345401,0.9560546875,0.1804930485665444,0.042026586882744355,0.95946014
0,0.0,0.05,0.9,32,2048,11,hidden_confounding,0.0,0.93020874,0.9302087426185608,0.8096480369567871,0.9434736002868663,0.9443359375,0.22073709607972763,0.052972931298896186,0.96398985
0,0.0,0.05,0.9,32,2048,12,randomized_causal,0.9,0.9249907,0.024990713596343972,0.8118777275085449,0.9394698647926056,0.943359375,0.2253881163268346,0.05396869368163481,0.9620669
0,0.0,0.05,0.9,32,2048,12,hidden_confounding,0.0,0.9204543,0.9204543232917786,0.7991933822631836,0.958261944646898,0.9599609375,0.17107637452799224,0.03864754254712517,0.96028745
0,0.0,0.05,0.9,32,2048,13,randomized_causal,0.9,0.9239361,0.023936128616332986,0.7385597229003906,0.9511927685066324,0.955078125,0.18626053203790144,0.04311827294428967,0.9622909
0,0.0,0.05,0.9,32,2048,13,hidden_confounding,0.0,0.94499934,0.9449993371963501,0.7148902416229248,0.9562172764879181,0.9541015625,0.19456663697044507,0.04424194943195782,0.9721601
0,0.0,0.05,0.9,32,2048,14,randomized_causal,0.9,0.93557763,0.03557763099670408,0.745896577835083,0.9446619651661554,0.951171875,0.19861834714160506,0.04669565133923734,0.9671823
0,0.0,0.05,0.9,32,2048,14,hidden_confounding,0.0,0.9325797,0.9325796961784363,0.8390471935272217,0.9465122848809687,0.9462890625,0.21505320910042366,0.05125206208579248,0.9660199
0,0.0,0.05,0.9,64,512,0,randomized_causal,0.9,0.92060286,0.020602858066558816,0.7150804996490479,0.944334443516113,0.9482421875,0.2113195009371443,0.04964150258255874,0.9601318
0,0.0,0.05,0.9,64,512,0,hidden_confounding,0.0,0.907926,0.9079260230064392,0.6599559783935547,0.9492830782030585,0.94921875,0.2070805658094903,0.04901011272431336,0.9503813
0,0.0,0.05,0.9,64,512,1,randomized_causal,0.9,0.8993497,0.0006503105163574441,0.5848395824432373,0.9395810679333829,0.94921875,0.22913308842636765,0.051167233241335035,0.9453375
0,0.0,0.05,0.9,64,512,1,hidden_confounding,0.0,0.9604704,0.9604703783988953,0.7186837196350098,0.9561496938323636,0.953125,0.20929638121621416,0.045594731294889494,0.9793554
0,0.0,0.05,0.9,64,512,2,randomized_causal,0.9,0.91644084,0.016440844535827615,0.8112289905548096,0.9431342199801269,0.943359375,0.2236174521630491,0.05389400595336512,0.9583003
0,0.0,0.05,0.9,64,512,2,hidden_confounding,0.0,0.89686936,0.8968693614006042,0.7484748363494873,0.9538984900577343,0.9501953125,0.19787222058649476,0.04735419976297116,0.94840187
0,0.0,0.05,0.9,64,512,3,randomized_causal,0.9,0.9411644,0.04116437435150144,0.7177903652191162,0.950758847497978,0.9541015625,0.19735007012714095,0.04448918393691262,0.9682669
0,0.0,0.05,0.9,64,512,3,hidden_confounding,0.0,0.9296155,0.9296154975891113,0.8489170074462891,0.9418422287770499,0.947265625,0.21837716425699616,0.05078423185140858,0.9641899
0,0.0,0.05,0.9,64,512,4,randomized_causal,0.9,0.93475676,0.0347567558288574,0.8609902858734131,0.9404708746942063,0.9453125,0.22339151870037322,0.052437852285787116,0.96646595
0,0.0,0.05,0.9,64,512,4,hidden_confounding,0.0,0.9223756,0.9223756194114685,0.9188001155853271,0.9506629275644327,0.94921875,0.20334613375538482,0.04837780740147467,0.9604316
0,0.0,0.05,0.9,64,512,5,randomized_causal,0.9,0.9239055,0.023905491828918435,0.9104859828948975,0.9623376623376624,0.9580078125,0.17490996073794704,0.0403231524849831,0.9606642
0,0.0,0.05,0.9,64,512,5,hidden_confounding,0.0,0.91973466,0.9197346568107605,0.8620538711547852,0.9560777610804567,0.95703125,0.1783278059874975,0.041181134615901595,0.9599858
0,0.0,0.05,0.9,64,512,6,randomized_causal,0.9,0.9122251,0.012225127220153786,0.8675642013549805,0.9525575999053517,0.95703125,0.17830414447148113,0.04125838453682373,0.9565531
0,0.0,0.05,0.9,64,512,6,hidden_confounding,0.0,0.94484293,0.9448429346084595,0.8111281394958496,0.9424569795874769,0.9453125,0.22987668506225437,0.05284520380555692,0.969869
0,0.0,0.05,0.9,64,512,7,randomized_causal,0.9,0.9255568,0.025556778907775857,0.8744461536407471,0.9619598632831147,0.9541015625,0.18459448220413655,0.04365925579569683,0.96269536
0,0.0,0.05,0.9,64,512,7,hidden_confounding,0.0,0.90837294,0.9083729386329651,0.8828873634338379,0.952256019552806,0.9521484375,0.19576038686064506,0.045931139892640756,0.95473754
0,0.0,0.05,0.9,64,512,8,randomized_causal,0.9,0.8875951,0.012404882907867454,0.7086730003356934,0.9648060613690729,0.9638671875,0.16121868441782178,0.035552780861608485,0.942311
0,0.0,0.05,0.9,64,512,8,hidden_confounding,0.0,0.94195503,0.941955029964447,0.8068602085113525,0.9367771751585058,0.9443359375,0.22922903553003837,0.05352466419313361,0.97098976
0,0.0,0.05,0.9,64,512,9,randomized_causal,0.9,0.9054048,0.005404806137084939,0.7148158550262451,0.9546214158988152,0.9501953125,0.19820345058904515,0.04731709667438479,0.9525077
0,0.0,0.05,0.9,64,512,9,hidden_confounding,0.0,0.93601626,0.9360162615776062,0.7673165798187256,0.9553659643782211,0.951171875,0.20682930243571943,0.04704089877270588,0.9658501
0,0.0,0.05,0.9,64,512,10,randomized_causal,0.9,0.9460439,0.046043908596038796,0.7064156532287598,0.9463613406795225,0.9501953125,0.21776436199682608,0.04832650330516322,0.9705667
0,0.0,0.05,0.9,64,512,10,hidden_confounding,0.0,0.9456868,0.9456868171691895,0.6239032745361328,0.9524087468717573,0.9521484375,0.20119713787025578,0.046093253235458445,0.97307223
0,0.0,0.05,0.9,64,512,11,randomized_causal,0.9,0.9419908,0.041990792751312234,0.6811141967773438,0.9505343254975774,0.9521484375,0.2030009120041913,0.04613793133732206,0.9704449
0,0.0,0.05,0.9,64,512,11,hidden_confounding,0.0,0.92815,0.9281499981880188,0.6440639495849609,0.9374274809160306,0.9404296875,0.23368377335380552,0.056605430556772515,0.9633944
0,0.0,0.05,0.9,64,512,12,randomized_causal,0.9,0.93255126,0.032551264762878396,0.6952760219573975,0.9488996920587797,0.9521484375,0.19966204020597528,0.0460952880697051,0.96557707
0,0.0,0.05,0.9,64,512,12,hidden_confounding,0.0,0.93678415,0.9367841482162476,0.8044826984405518,0.9562509778183108,0.9580078125,0.18226892173426645,0.040793251167539006,0.9668476
0,0.0,0.05,0.9,64,512,13,randomized_causal,0.9,0.93581223,0.03581223487854002,1.209775686264038,0.9488062442607897,0.94921875,0.20836918747286035,0.04871824387996193,0.9667536
0,0.0,0.05,0.9,64,512,13,hidden_confounding,0.0,0.93740886,0.9374088644981384,0.9326586723327637,0.9505895146520147,0.9560546875,0.1852064838774558,0.04232487703696185,0.968835
0,0.0,0.05,0.9,64,512,14,randomized_causal,0.9,0.9397276,0.03972760438919065,0.9018204212188721,0.9426286416192688,0.953125,0.20069627001026735,0.04533612296425879,0.96926117
0,0.0,0.05,0.9,64,512,14,hidden_confounding,0.0,0.92285556,0.9228555560112,0.7733433246612549,0.9641379205033059,0.9580078125,0.17336671509107712,0.04011936254731823,0.9596747
0,0.0,0.05,0.9,64,2048,0,randomized_causal,0.9,0.9201427,0.0201427102088928,1.6357691287994385,0.9515211627596469,0.953125,0.18982909089481398,0.044715571338492355,0.96003735
0,0.0,0.05,0.9,64,2048,0,hidden_confounding,0.0,0.91221774,0.9122177362442017,1.350464105606079,0.9456380208333334,0.9482421875,0.20533112919926955,0.04921146021580003,0.95596504
0,0.0,0.05,0.9,64,2048,1,randomized_causal,0.9,0.91375047,0.013750469684600808,1.294518232345581,0.9358794847925282,0.939453125,0.23274459519787788,0.057256965737673506,0.9576186
0,0.0,0.05,0.9,64,2048,1,hidden_confounding,0.0,0.9203706,0.9203705787658691,1.260462999343872,0.9521367521367522,0.951171875,0.19534088062571128,0.04645705829144378,0.96017706
0,0.0,0.05,0.9,64,2048,2,randomized_causal,0.9,0.9301224,0.030122375488281228,1.4414582252502441,0.9581845578698406,0.955078125,0.18548256284444728,0.04305629244911387,0.9651231
0,0.0,0.05,0.9,64,2048,2,hidden_confounding,0.0,0.9243792,0.9243792295455933,1.4128706455230713,0.9568989031675599,0.95703125,0.17913253377140229,0.04126414886451458,0.9613059
0,0.0,0.05,0.9,64,2048,3,randomized_causal,0.9,0.92175055,0.021750545501708962,1.3628277778625488,0.9405604826845698,0.9462890625,0.21489275874654926,0.05124604709329543,0.9611629
0,0.0,0.05,0.9,64,2048,3,hidden_confounding,0.0,0.9292912,0.9292911887168884,1.306600570678711,0.9528930066434407,0.955078125,0.18755056067343465,0.04320351432676921,0.96490943
0,0.0,0.05,0.9,64,2048,4,randomized_causal,0.9,0.9162109,0.016210889816284157,1.1971440315246582,0.9568438924817337,0.95703125,0.17771424780972916,0.041153204528411355,0.9583452
0,0.0,0.05,0.9,64,2048,4,hidden_confounding,0.0,0.929933,0.9299330115318298,1.0624821186065674,0.9520457016422836,0.953125,0.1920217875210675,0.04487586120267136,0.9647295
0,0.0,0.05,0.9,64,2048,5,randomized_causal,0.9,0.91758615,0.017586147785186745,1.2345552444458008,0.9614923572617466,0.955078125,0.18283269622589887,0.042868969109563046,0.95836556
0,0.0,0.05,0.9,64,2048,5,hidden_confounding,0.0,0.9133253,0.913325309753418,0.9983780384063721,0.9525540338807036,0.94921875,0.2011331387118861,0.048233692202264394,0.9568685
0,0.0,0.05,0.9,64,2048,6,randomized_causal,0.9,0.9227558,0.022755777835845925,1.0549883842468262,0.9415257218008318,0.943359375,0.22205692690230858,0.053802233924280296,0.96139634
0,0.0,0.05,0.9,64,2048,6,hidden_confounding,0.0,0.9200182,0.920018196105957,1.5714013576507568,0.9409798407253218,0.9462890625,0.21374348107602925,0.051168183283428315,0.95989877
0,0.0,0.05,0.9,64,2048,7,randomized_causal,0.9,0.93774813,0.03774813413619993,1.3640873432159424,0.9498044900528354,0.95703125,0.18152478216080686,0.041377913556046926,0.9685837
0,0.0,0.05,0.9,64,2048,7,hidden_confounding,0.0,0.9231562,0.923156201839447,1.501828670501709,0.9459554334554335,0.9423828125,0.22514095286229266,0.05466116610952275,0.9618481
0,0.0,0.05,0.9,64,2048,8,randomized_causal,0.9,0.9114541,0.011454081535339333,1.4821102619171143,0.9545510116755302,0.9521484375,0.19223347623144338,0.04556288746139978,0.95566845
0,0.0,0.05,0.9,64,2048,8,hidden_confounding,0.0,0.93135524,0.9313552379608154,1.3267872333526611,0.9586469465648855,0.958984375,0.17207978846317118,0.03939940738325286,0.96603113
0,0.0,0.05,0.9,64,2048,9,randomized_causal,0.9,0.93174356,0.03174356222152708,1.6008973121643066,0.9468905985254384,0.9453125,0.22106529118289722,0.052441137826453196,0.9656002
0,0.0,0.05,0.9,64,2048,9,hidden_confounding,0.0,0.9221543,0.9221543073654175,1.0995354652404785,0.9554158843552991,0.9501953125,0.19889302714877918,0.04739264382267047,0.96106863
0,0.0,0.05,0.9,64,2048,10,randomized_causal,0.9,0.92608213,0.02608213424682615,1.0625815391540527,0.945482574800716,0.953125,0.1936715541730376,0.044986406483618346,0.9633279
