cell,rho,effect_gap,n_train,seed,high_effect,low_effect,tabpfn_plugin_effect_distance,observational_summary_distance
3,0.35,1.2,128,7,0.3038119077682495,0.3056245148181915,0.001812607049941961,0.5925256405705158
3,0.35,1.2,128,8,0.3914915025234222,0.5156245231628418,0.12413302063941961,0.3422907423165085
3,0.35,1.2,128,9,0.2452389001846313,0.3213212192058563,0.07608231902122503,0.6626584454735027
3,0.35,1.2,128,10,0.2606139779090881,0.4043110013008117,0.14369702339172363,0.6006737456935938
3,0.35,1.2,128,11,0.1853750348091125,0.3297964334487915,0.144421398639679,0.5576893516404142
3,0.35,1.2,128,12,0.2203565835952758,0.3704578876495361,0.15010130405426028,0.8476200983688419
3,0.35,1.2,128,13,0.275736004114151,0.289225161075592,0.013489156961440985,0.4843798028751686
3,0.35,1.2,128,14,0.3909493088722229,0.3558716773986816,0.035077631473541315,0.4402515778615964
3,0.35,1.2,128,15,0.1278878450393676,0.2486282587051391,0.12074041366577151,0.3055711392940277
3,0.35,1.2,128,16,0.2649080157279968,0.3101218640804291,0.04521384835243225,0.7523632188399794
3,0.35,1.2,128,17,0.4080102741718292,0.3265466094017029,0.08146366477012634,0.5291113302547981
3,0.35,1.2,128,18,0.1335335075855255,0.5207686424255371,0.3872351348400116,0.4565797966627144
3,0.35,1.2,128,19,0.3510530889034271,0.2032823860645294,0.14777070283889773,0.6062670035414555
3,0.35,1.2,128,20,0.426235169172287,0.5438089370727539,0.11757376790046692,0.7476289061497838
3,0.35,1.2,128,21,0.5432334542274475,0.0330155156552791,0.5102179385721685,0.7808520560207819
3,0.35,1.2,128,22,0.3779129087924957,0.2999203503131866,0.07799255847930914,0.7056122119192825
3,0.35,1.2,128,23,0.259830117225647,0.1466767489910125,0.11315336823463448,0.6233586722813667
3,0.35,1.2,128,24,0.3041108250617981,0.3064329624176025,0.002322137355804388,0.7220051351416453
3,0.35,1.2,128,25,0.2885553240776062,0.3953630030155182,0.10680767893791199,0.4999970979842578
3,0.35,1.2,128,26,0.2830924391746521,0.0427836664021015,0.24030877277255058,0.7834735027504002
3,0.35,1.2,128,27,0.5387900471687317,0.3878712654113769,0.1509187817573548,0.6447145035121433
3,0.35,1.2,128,28,0.0814376324415206,0.3073864579200744,0.22594882547855383,0.5456570795234108
3,0.35,1.2,128,29,0.3199641704559326,0.4713774919509887,0.1514133214950561,0.6309927547892946
3,0.35,1.2,512,0,0.3644710779190063,0.3726016283035278,0.008130550384521484,0.3925822700210115
3,0.35,1.2,512,1,0.328140527009964,0.3675835728645324,0.039443045854568426,0.3162681329986472
3,0.35,1.2,512,2,0.3975764513015747,0.249628946185112,0.1479475051164627,0.2540002689602961
3,0.35,1.2,512,3,0.2946335077285766,0.4181308448314667,0.12349733710289007,0.364850588670299
3,0.35,1.2,512,4,0.3846427798271179,0.4084011614322662,0.02375838160514826,0.3204855106859455
3,0.35,1.2,512,5,0.3573142290115356,0.48143470287323,0.12412047386169439,0.3589427534061772
3,0.35,1.2,512,6,0.3723952770233154,0.4483351409435272,0.07593986392021185,0.26258385159177
3,0.35,1.2,512,7,0.231422021985054,0.2610871195793152,0.029665097594261197,0.308885498549118
3,0.35,1.2,512,8,0.5120678544044495,0.3175691068172455,0.19449874758720398,0.2502560054626346
3,0.35,1.2,512,9,0.292555570602417,0.4430709779262543,0.15051540732383728,0.3721851229106289
3,0.35,1.2,512,10,0.3727106750011444,0.3902368545532226,0.01752617955207819,0.3948293470763244
3,0.35,1.2,512,11,0.4049859642982483,0.3468601405620575,0.058125823736190796,0.3835302735691763
3,0.35,1.2,512,12,0.3790705502033233,0.506669282913208,0.1275987327098847,0.2320870624044194
3,0.35,1.2,512,13,0.346976637840271,0.315809041261673,0.031167596578598022,0.2831071869875048
3,0.35,1.2,512,14,0.3199182748794555,0.3825459480285644,0.06262767314910889,0.2136814739076824
3,0.35,1.2,512,15,0.2555460929870605,0.4460440576076507,0.1904979646205902,0.3055545978500531
3,0.35,1.2,512,16,0.3451644778251648,0.2105615735054016,0.13460290431976318,0.2156530356684239
3,0.35,1.2,512,17,0.3750453591346741,0.4393734931945801,0.064328134059906,0.2269776186665652
3,0.35,1.2,512,18,0.4326465725898742,0.2752039134502411,0.15744265913963312,0.4165788212759291
3,0.35,1.2,512,19,0.380652368068695,0.3756042122840881,0.005048155784606934,0.267862743937612
3,0.35,1.2,512,20,0.340975821018219,0.3599251210689544,0.018949300050735418,0.3610994058287768
3,0.35,1.2,512,21,0.3003189861774444,0.360771119594574,0.06045213341712957,0.2699541583691671
3,0.35,1.2,512,22,0.3112871050834656,0.4048203825950622,0.09353327751159662,0.3074549137642896
3,0.35,1.2,512,23,0.312296450138092,0.2876963019371032,0.02460014820098877,0.3401252922687215
3,0.35,1.2,512,24,0.3001382350921631,0.3224360644817352,0.022297829389572088,0.3871068299657859
3,0.35,1.2,512,25,0.4825510084629059,0.3188046514987945,0.16374635696411138,0.3263350714029928
3,0.35,1.2,512,26,0.3191123604774475,0.3552943468093872,0.0361819863319397,0.3874012985519741
3,0.35,1.2,512,27,0.2772065699100494,0.3051919937133789,0.027985423803329523,0.2311342776270538
3,0.35,1.2,512,28,0.3891961276531219,0.3450650870800018,0.04413104057312012,0.2803349136846715
3,0.35,1.2,512,29,0.3139601945877075,0.2269235849380493,0.08703660964965823,0.2476243171219303
3,0.35,1.2,2048,0,0.3324581384658813,0.2410920858383178,0.0913660526275635,0.1738174244498669
3,0.35,1.2,2048,1,0.4142151474952698,0.4296469688415527,0.015431821346282903,0.1349699853017857
3,0.35,1.2,2048,2,0.3479901850223541,0.3942209780216217,0.04623079299926758,0.1489010925100502
3,0.35,1.2,2048,3,0.3400820791721344,0.30709308385849,0.03298899531364441,0.1170661509571321
3,0.35,1.2,2048,4,0.386376142501831,0.4172093272209167,0.030833184719085693,0.1621072194563972
3,0.35,1.2,2048,5,0.3230193257331848,0.3103850483894348,0.01263427734375,0.1694840384966166
3,0.35,1.2,2048,6,0.3458762168884277,0.348815381526947,0.0029391646385193426,0.1076224522182633
3,0.35,1.2,2048,7,0.3681429028511047,0.3534201085567474,0.0147227942943573,0.1169851565379023
3,0.35,1.2,2048,8,0.2978813946247101,0.3655335307121277,0.0676521360874176,0.1391141103585141
3,0.35,1.2,2048,9,0.4070715010166168,0.3386818170547485,0.06838968396186834,0.1434892686040393
3,0.35,1.2,2048,10,0.3708407878875732,0.3741201162338257,0.003279328346252497,0.1485202861773209
3,0.35,1.2,2048,11,0.4118250608444214,0.4286794662475586,0.016854405403137207,0.1357455026416125
3,0.35,1.2,2048,12,0.3630529344081878,0.3714620769023895,0.008409142494201716,0.1677896647090107
3,0.35,1.2,2048,13,0.3128663003444671,0.3932543694972992,0.08038806915283209,0.1506930913396257
3,0.35,1.2,2048,14,0.319356232881546,0.3723587989807129,0.05300256609916687,0.157376516525615
3,0.35,1.2,2048,15,0.3452213704586029,0.3580909967422485,0.012869626283645574,0.161844151048582
3,0.35,1.2,2048,16,0.3305243551731109,0.3624399900436401,0.031915634870529175,0.1734635231632174
3,0.35,1.2,2048,17,0.4698675274848938,0.421953797340393,0.04791373014450079,0.2201782684421174
3,0.35,1.2,2048,18,0.3953298926353454,0.3492390513420105,0.046090841293334905,0.1220539303236868
3,0.35,1.2,2048,19,0.3339675664901733,0.3309760391712188,0.0029915273189544678,0.1921379520307127
3,0.35,1.2,2048,20,0.3590404093265533,0.4000048637390136,0.04096445441246033,0.0963091636336293
3,0.35,1.2,2048,21,0.2961704432964325,0.2525226473808288,0.04364779591560369,0.1902285567032939
3,0.35,1.2,2048,22,0.4100462198257446,0.3191158175468445,0.09093040227890009,0.1249587501202281
3,0.35,1.2,2048,23,0.3761127889156341,0.3723114430904388,0.0038013458251953125,0.1957550551541924
3,0.35,1.2,2048,24,0.4025748968124389,0.4069524109363556,0.0043775141239166815,0.1656292738494239
3,0.35,1.2,2048,25,0.358782559633255,0.3444506525993347,0.014331907033920288,0.225692110783044
3,0.35,1.2,2048,26,0.2772001326084137,0.3877381980419159,0.1105380654335022,0.2017327847732517
3,0.35,1.2,2048,27,0.2960229516029358,0.3356342017650604,0.039611250162124634,0.121822599518699
3,0.35,1.2,2048,28,0.3129391074180603,0.3778689205646515,0.06492981314659119,0.1819596016714857
3,0.35,1.2,2048,29,0.365907609462738,0.3065764605998993,0.05933114886283869,0.0917731186771482
4,0.5,0.6,128,0,0.6958684325218201,0.591258704662323,0.10460972785949707,0.3679795049061731
4,0.5,0.6,128,1,0.4691948294639587,0.4691862761974334,8.553266525268555e-06,0.5613138715361934
4,0.5,0.6,128,2,0.3786922693252563,0.3367687165737152,0.04192355275154108,0.8043247129187653
4,0.5,0.6,128,3,0.6023966073989868,0.5115737915039062,0.09082281589508057,0.5652731220363516
4,0.5,0.6,128,4,0.5705086588859558,0.4029715359210968,0.167537122964859,0.4617218721764073
4,0.5,0.6,128,5,0.6055687069892883,0.638512134552002,0.03294342756271362,0.5355549716622372
4,0.5,0.6,128,6,0.5478515028953552,0.2600208222866058,0.28783068060874945,0.7936333640225963
4,0.5,0.6,128,7,0.2917603850364685,0.4990229308605194,0.2072625458240509,0.5423507847477446
4,0.5,0.6,128,8,0.5437783598899841,0.4059739708900451,0.13780438899993902,0.5041053232918461
4,0.5,0.6,128,9,0.2731050252914428,0.5610040426254272,0.28789901733398443,0.6871981009253333
4,0.5,0.6,128,10,0.6492112278938293,0.4699991345405578,0.17921209335327154,0.5813451612380078
4,0.5,0.6,128,11,0.573189914226532,0.3448071479797363,0.2283827662467957,0.6758614557083128
4,0.5,0.6,128,12,0.6164310574531555,0.521878719329834,0.09455233812332153,0.5470848417963056
4,0.5,0.6,128,13,0.6534870862960815,0.568712055683136,0.08477503061294556,0.4833382326960215
4,0.5,0.6,128,14,0.3859133720397949,0.5448261499404907,0.1589127779006958,0.4765900551320635
4,0.5,0.6,128,15,0.4560089111328125,0.3237687945365906,0.13224011659622192,0.7338515459846477
4,0.5,0.6,128,16,0.5149856805801392,0.4328253865242004,0.08216029405593878,0.7391321075882187
4,0.5,0.6,128,17,0.509770929813385,0.4962852597236633,0.013485670089721735,0.2734214731373672
4,0.5,0.6,128,18,0.4032398164272308,0.4742667973041534,0.07102698087692261,0.4483523007456433
4,0.5,0.6,128,19,0.5125530362129211,0.6021148562431335,0.0895618200302124,0.657696046906521
4,0.5,0.6,128,20,0.4468479752540588,0.5595405697822571,0.1126925945281983,0.5439103690030312
4,0.5,0.6,128,21,0.4572899937629699,0.4443156123161316,0.012974381446838323,0.6215867821773071
4,0.5,0.6,128,22,0.3051207661628723,0.4774457216262817,0.17232495546340937,0.3896990607585447
4,0.5,0.6,128,23,0.4633257985115051,0.5131847858428955,0.04985898733139038,0.7714305644447006
4,0.5,0.6,128,24,0.6444336175918579,0.5507478713989258,0.09368574619293213,0.5478260507165764
4,0.5,0.6,128,25,0.1639437079429626,0.4776639342308044,0.3137202262878418,0.4074053502921792
4,0.5,0.6,128,26,0.4993690550327301,0.5100487470626831,0.010679692029953003,0.6176707561641371
4,0.5,0.6,128,27,0.6431293487548828,0.6165037751197815,0.02662557363510132,0.5779948427011329
4,0.5,0.6,128,28,0.4472393989562988,0.6142412424087524,0.16700184345245367,0.4458275430818359
4,0.5,0.6,128,29,0.5540175437927246,0.3805329799652099,0.1734845638275147,0.4356452963478148
4,0.5,0.6,512,0,0.4490057229995727,0.3645349442958832,0.08447077870368952,0.2791611811902162
4,0.5,0.6,512,1,0.5350291132926941,0.467637151479721,0.06739196181297308,0.1686508642769774
4,0.5,0.6,512,2,0.4957212209701538,0.5921454429626465,0.09642422199249268,0.356340861028632
4,0.5,0.6,512,3,0.5096216797828674,0.4398588538169861,0.06976282596588135,0.2675704068874559
4,0.5,0.6,512,4,0.5618594884872437,0.4776877462863922,0.08417174220085144,0.2234247427637219
4,0.5,0.6,512,5,0.5565735697746277,0.5079261660575867,0.048647403717041016,0.2143015699645427
4,0.5,0.6,512,6,0.4376479089260101,0.4930527806282043,0.055404871702194214,0.2587764607624371
4,0.5,0.6,512,7,0.4809466004371643,0.6254739165306091,0.14452731609344482,0.3591462959758201
4,0.5,0.6,512,8,0.4332713186740875,0.6694821715354919,0.23621085286140442,0.4170635748714342
4,0.5,0.6,512,9,0.3963074684143066,0.4523287117481231,0.05602124333381653,0.2725281579699068
4,0.5,0.6,512,10,0.4571230411529541,0.5434096455574036,0.08628660440444946,0.3119440804370252
4,0.5,0.6,512,11,0.4928620755672455,0.5264988541603088,0.033636778593063354,0.279726362457831
4,0.5,0.6,512,12,0.3659290671348572,0.5953896045684814,0.22946053743362427,0.4000353143647556
4,0.5,0.6,512,13,0.4797689318656921,0.5773977637290955,0.09762883186340338,0.3506484087599349
4,0.5,0.6,512,14,0.5686131715774536,0.5071942806243896,0.061418890953063965,0.3140698157717894
4,0.5,0.6,512,15,0.4301294386386871,0.531649649143219,0.10152021050453192,0.5206384649549061
4,0.5,0.6,512,16,0.5760254859924316,0.4661798179149627,0.10984566807746893,0.403679811230979
4,0.5,0.6,512,17,0.5464425086975098,0.4432924389839172,0.10315006971359258,0.3064422262194845
4,0.5,0.6,512,18,0.5195597410202026,0.4273240566253662,0.09223568439483643,0.4713988219656909
4,0.5,0.6,512,19,0.5836381316184998,0.4809777736663818,0.10266035795211798,0.3932724457239207
4,0.5,0.6,512,20,0.4915346801280975,0.5574012994766235,0.06586661934852606,0.2051328710966887
4,0.5,0.6,512,21,0.5704923272132874,0.4583359062671661,0.11215642094612127,0.3077558126292553
4,0.5,0.6,512,22,0.4841639697551727,0.5124328136444092,0.028268843889236506,0.3220961905344696
4,0.5,0.6,512,23,0.5605370402336121,0.4109504222869873,0.14958661794662476,0.2724954148313915
4,0.5,0.6,512,24,0.4482255578041076,0.5333800315856934,0.08515447378158575,0.3745293795613347
4,0.5,0.6,512,25,0.4508253037929535,0.5694507360458374,0.11862543225288391,0.2868308278532312
4,0.5,0.6,512,26,0.6155158877372742,0.5517234206199646,0.06379246711730957,0.2553929453023355
4,0.5,0.6,512,27,0.5523930191993713,0.5271536111831665,0.025239408016204834,0.2476108227531695
4,0.5,0.6,512,28,0.4967308640480041,0.5555100440979004,0.058779180049896296,0.2316905352487294
4,0.5,0.6,512,29,0.5431637167930603,0.4717780947685241,0.07138562202453619,0.2532627902545249
4,0.5,0.6,2048,0,0.5157365798950195,0.5495384335517883,0.0338018536567688,0.1341253076504775
4,0.5,0.6,2048,1,0.4780008196830749,0.4516258537769317,0.02637496590614319,0.1355126349496245
4,0.5,0.6,2048,2,0.5229583978652954,0.5030001401901245,0.0199582576751709,0.1871452615813491
4,0.5,0.6,2048,3,0.481528103351593,0.5201662182807922,0.03863811492919922,0.1621573929863184
4,0.5,0.6,2048,4,0.5306704640388489,0.4841862618923187,0.04648420214653015,0.1358648991756367
4,0.5,0.6,2048,5,0.5023494958877563,0.5288187861442566,0.026469290256500244,0.1499704546348013
4,0.5,0.6,2048,6,0.55516117811203,0.505094587802887,0.050066590309143066,0.1089415710362959
4,0.5,0.6,2048,7,0.5051776766777039,0.5056409239768982,0.00046324729919433594,0.1029355444036
4,0.5,0.6,2048,8,0.4506846368312835,0.5311887860298157,0.08050414919853216,0.1148387332553765
4,0.5,0.6,2048,9,0.4838512241840362,0.4606010317802429,0.02325019240379328,0.1426577775016935
4,0.5,0.6,2048,10,0.5473538637161255,0.4840343296527862,0.06331953406333929,0.1537625131135424
4,0.5,0.6,2048,11,0.4914170503616333,0.5329518914222717,0.04153484106063843,0.1266697679250266
4,0.5,0.6,2048,12,0.4349626302719116,0.4685616493225097,0.03359901905059809,0.1779598285881311
4,0.5,0.6,2048,13,0.4500293135643005,0.510882556438446,0.06085324287414556,0.2057603146791635
4,0.5,0.6,2048,14,0.4579481184482574,0.5960814356803894,0.138133317232132,0.1926508035096983
4,0.5,0.6,2048,15,0.4330908060073852,0.5059460997581482,0.072855293750763,0.1642381869103971
4,0.5,0.6,2048,16,0.5383009910583496,0.5116303563117981,0.026670634746551514,0.1576493092290698
4,0.5,0.6,2048,17,0.5102386474609375,0.541486382484436,0.031247735023498535,0.0816983648166442
4,0.5,0.6,2048,18,0.4609940946102142,0.4699621498584747,0.008968055248260498,0.0785673301367216
4,0.5,0.6,2048,19,0.5477208495140076,0.5206634402275085,0.027057409286499023,0.0898869773157982
4,0.5,0.6,2048,20,0.5422594547271729,0.5395247936248779,0.002734661102294922,0.1083764642245301
4,0.5,0.6,2048,21,0.5246922969818115,0.5005623698234558,0.024129927158355713,0.1619332469528162
4,0.5,0.6,2048,22,0.5676869750022888,0.4972608685493469,0.0704261064529419,0.1668724379701011
4,0.5,0.6,2048,23,0.4954603016376495,0.4451132714748382,0.05034703016281128,0.1330958322746396
4,0.5,0.6,2048,24,0.4826716184616089,0.5181970596313477,0.03552544116973877,0.1430845229286839
4,0.5,0.6,2048,25,0.5027693510055542,0.4706804752349853,0.0320888757705689,0.274990138830835
4,0.5,0.6,2048,26,0.5381248593330383,0.5596457123756409,0.02152085304260254,0.1289151871300783
4,0.5,0.6,2048,27,0.5506610870361328,0.4867309331893921,0.06393015384674072,0.1772291897597237
4,0.5,0.6,2048,28,0.4862545728683471,0.5358914732933044,0.04963690042495733,0.1183915650679212
4,0.5,0.6,2048,29,0.4897148311138153,0.4934015572071075,0.003686726093292181,0.1553223023796625
5,0.5,1.0,128,0,0.3121639490127563,0.3182101845741272,0.006046235561370905,0.4844441649001835
5,0.5,1.0,128,1,0.7264564037322998,0.3506681323051452,0.3757882714271546,0.7244641328308545
5,0.5,1.0,128,2,0.381283164024353,0.2883456349372864,0.09293752908706665,0.484060620840887
5,0.5,1.0,128,3,0.4751812815666199,0.5369818806648254,0.061800599098205566,0.3917725102068132
5,0.5,1.0,128,4,0.378320574760437,0.5613539218902588,0.18303334712982178,0.741954581509534
5,0.5,1.0,128,5,0.2633213996887207,0.3407434225082397,0.07742202281951899,0.4589803351888229
5,0.5,1.0,128,6,0.3776933550834656,0.5576432347297668,0.17994987964630127,0.8343669869947359
5,0.5,1.0,128,7,0.6068612933158875,0.5731736421585083,0.03368765115737915,0.5791810491167385
5,0.5,1.0,128,8,0.6807839870452881,0.2943949699401855,0.3863890171051026,0.5476651209668842
5,0.5,1.0,128,9,0.4767335057258606,0.5361173152923584,0.0593838095664978,0.7671958342874824
5,0.5,1.0,128,10,0.4814728200435638,0.52207350730896,0.040600687265396174,0.5295268578430387
5,0.5,1.0,128,11,0.4131138622760772,0.3979842364788055,0.015129625797271729,0.8538919173610141
5,0.5,1.0,128,12,0.5297549962997437,0.6976416110992432,0.1678866147994995,0.6484157757657821
5,0.5,1.0,128,13,0.54095059633255,0.4048555493354797,0.13609504699707037,0.507724219029742
5,0.5,1.0,128,14,0.5384964942932129,0.4633186161518097,0.0751778781414032,0.7394615408811204
5,0.5,1.0,128,15,0.7238917350769043,0.4024529457092285,0.3214387893676758,0.565800406279452
5,0.5,1.0,128,16,0.4716732203960418,0.6337640285491943,0.16209080815315252,0.6923501312649419
5,0.5,1.0,128,17,0.596916675567627,0.3061570525169372,0.29075962305068975,0.7434305175486566
5,0.5,1.0,128,18,0.4954622983932495,0.4549829065799713,0.0404793918132782,0.8868775762210463
5,0.5,1.0,128,19,0.805809736251831,0.6721681952476501,0.1336415410041809,0.6289293191409273
5,0.5,1.0,128,20,0.511817991733551,0.5320974588394165,0.02027946710586548,0.6034688378128878
5,0.5,1.0,128,21,0.5230604410171509,0.4121220707893371,0.11093837022781378,0.3898422382708008
5,0.5,1.0,128,22,0.4755744934082031,0.4722191095352173,0.00335538387298584,0.7482199073288032
5,0.5,1.0,128,23,0.6131633520126343,0.5525757074356079,0.06058764457702637,0.5692632950367887
5,0.5,1.0,128,24,0.3753561377525329,0.3151577115058899,0.06019842624664301,0.7112279042093693
5,0.5,1.0,128,25,0.4836675822734833,0.5245437026023865,0.0408761203289032,0.5066671046297452
5,0.5,1.0,128,26,0.4908462762832641,0.4939664006233215,0.003120124340057373,0.5323719967151285
5,0.5,1.0,128,27,0.4539021849632263,0.4463084936141968,0.007593691349029541,0.56563405649623
5,0.5,1.0,128,28,0.5953086018562317,0.3545491993427276,0.24075940251350408,0.5442538511814338
5,0.5,1.0,128,29,0.4419451653957367,0.7234312891960144,0.2814861238002777,0.4327557531249631
5,0.5,1.0,512,0,0.5308778882026672,0.5902316570281982,0.059353768825531006,0.2964388033427482
5,0.5,1.0,512,1,0.5716041922569275,0.3814760446548462,0.1901281476020813,0.2609292877670039
5,0.5,1.0,512,2,0.4813840985298157,0.3463439643383026,0.13504013419151306,0.4004925795756766
5,0.5,1.0,512,3,0.4650225937366485,0.3925143778324127,0.07250821590423578,0.1860120125720274
5,0.5,1.0,512,4,0.5003854036331177,0.511046290397644,0.010660886764526367,0.3256843396985683
5,0.5,1.0,512,5,0.5123197436332703,0.3985979855060577,0.11372175812721258,0.2698327160962707
5,0.5,1.0,512,6,0.6253097653388977,0.5949191451072693,0.030390620231628418,0.2214136640263544
5,0.5,1.0,512,7,0.5480173230171204,0.4864048063755035,0.06161251664161688,0.1975697054278418
5,0.5,1.0,512,8,0.4401614665985107,0.5832148194313049,0.14305335283279424,0.2199991686944661
5,0.5,1.0,512,9,0.5060265064239502,0.5183864831924438,0.012359976768493652,0.3710482202407257
5,0.5,1.0,512,10,0.5150761008262634,0.4751991927623749,0.03987690806388855,0.5163376389278213
5,0.5,1.0,512,11,0.4785756170749664,0.5002646446228027,0.02168902754783636,0.2074293395123872
5,0.5,1.0,512,12,0.4922568798065185,0.4553408920764923,0.03691598773002619,0.2501753059876914
5,0.5,1.0,512,13,0.5249699354171753,0.5073755383491516,0.01759439706802368,0.3309994077433488
5,0.5,1.0,512,14,0.5507945418357849,0.5281027555465698,0.022691786289215088,0.2189673822777522
5,0.5,1.0,512,15,0.4603179693222046,0.4348490238189697,0.025468945503234863,0.2851592440226123
5,0.5,1.0,512,16,0.4930988252162933,0.4644573330879211,0.028641492128372192,0.2252296236886796
5,0.5,1.0,512,17,0.4480726718902588,0.5757393836975098,0.12766671180725098,0.3370583973845192
5,0.5,1.0,512,18,0.5793956518173218,0.5159945487976074,0.06340110301971436,0.2639080889049319
5,0.5,1.0,512,19,0.5912861227989197,0.5738495588302612,0.017436563968658447,0.2781544075710825
5,0.5,1.0,512,20,0.566719114780426,0.4980247616767883,0.06869435310363775,0.338545546038522
5,0.5,1.0,512,21,0.4315224587917328,0.594333291053772,0.16281083226203918,0.3309829132234254
5,0.5,1.0,512,22,0.5881803631782532,0.5423268675804138,0.045853495597839355,0.266030179371139
5,0.5,1.0,512,23,0.6463313102722168,0.5517193675041199,0.09461194276809692,0.1952302641089127
5,0.5,1.0,512,24,0.5036424994468689,0.4333515167236328,0.07029098272323608,0.2905519649903249
5,0.5,1.0,512,25,0.5468233823776245,0.5754730105400085,0.028649628162384033,0.2825785400398199
5,0.5,1.0,512,26,0.5325697660446167,0.4537717700004577,0.07879799604415899,0.2752763813372851
5,0.5,1.0,512,27,0.5457836985588074,0.4926133751869201,0.05317032337188726,0.3468196836828792
5,0.5,1.0,512,28,0.6227536797523499,0.4577829241752624,0.16497075557708746,0.3200689782188761
5,0.5,1.0,512,29,0.5646758675575256,0.6354023218154907,0.07072645425796509,0.4293857924543815
5,0.5,1.0,2048,0,0.4719822704792022,0.4734499752521515,0.0014677047729492743,0.0885032500020986
5,0.5,1.0,2048,1,0.4855147302150726,0.4757609963417053,0.009753733873367254,0.1959816091063305
5,0.5,1.0,2048,2,0.5283158421516418,0.5184255242347717,0.009890317916870117,0.1522642089696344
5,0.5,1.0,2048,3,0.5430273413658142,0.4969314932823181,0.046095848083496094,0.1362025520955137
5,0.5,1.0,2048,4,0.5327468514442444,0.5428134799003601,0.010066628456115723,0.1896774615448985
5,0.5,1.0,2048,5,0.4961353838443756,0.494962990283966,0.0011723935604096014,0.1433313793345879
5,0.5,1.0,2048,6,0.5799771547317505,0.4928425252437591,0.08713462948799139,0.1056213746286351
5,0.5,1.0,2048,7,0.5160265564918518,0.6132508516311646,0.09722429513931274,0.1301006026013712
5,0.5,1.0,2048,8,0.4587361216545105,0.472199946641922,0.013463824987411499,0.1486418092124251
5,0.5,1.0,2048,9,0.5365670919418335,0.5136274099349976,0.022939682006835938,0.1647266469819376
5,0.5,1.0,2048,10,0.5326555967330933,0.5567806959152222,0.024125099182128906,0.1231231902751233
5,0.5,1.0,2048,11,0.4903741776943207,0.5418570637702942,0.05148288607597351,0.1400164987938809
5,0.5,1.0,2048,12,0.5070594549179077,0.5187155604362488,0.011656105518341064,0.1314941835498344
5,0.5,1.0,2048,13,0.5607104897499084,0.4954942166805267,0.06521627306938177,0.2058346303835887
5,0.5,1.0,2048,14,0.5361728668212891,0.4677423238754272,0.06843054294586187,0.219807240322462
5,0.5,1.0,2048,15,0.545159101486206,0.478129118680954,0.06702998280525208,0.2049682962459357
5,0.5,1.0,2048,16,0.5471545457839966,0.4942661225795746,0.052888423204422,0.2145892474956193
5,0.5,1.0,2048,17,0.5037612915039062,0.5257601737976074,0.021998882293701172,0.1104858956907674
5,0.5,1.0,2048,18,0.4863093495368957,0.5133342146873474,0.027024865150451716,0.1644691867427099
5,0.5,1.0,2048,19,0.475032240152359,0.4904147088527679,0.01538246870040888,0.1474006150202458
5,0.5,1.0,2048,20,0.5101646780967712,0.5417052507400513,0.03154057264328003,0.1664077392617668
5,0.5,1.0,2048,21,0.4660808444023132,0.5201061964035034,0.05402535200119024,0.1444703327283992
5,0.5,1.0,2048,22,0.4921116828918457,0.4934998750686645,0.0013881921768187921,0.1393023440300694
5,0.5,1.0,2048,23,0.5199410915374756,0.4969005286693573,0.023040562868118286,0.1958314645713627
5,0.5,1.0,2048,24,0.3983977735042572,0.4496557712554931,0.051257997751235906,0.1815194065685421
5,0.5,1.0,2048,25,0.5244722366333008,0.5103335976600647,0.014138638973236084,0.1484583008714643
5,0.5,1.0,2048,26,0.4370739161968231,0.4944900870323181,0.057416170835494995,0.250782763248447
5,0.5,1.0,2048,27,0.5297794938087463,0.4600794017314911,0.06970009207725525,0.0921708221866066
5,0.5,1.0,2048,28,0.5366086959838867,0.5147058367729187,0.021902859210968018,0.1234907080889402
5,0.5,1.0,2048,29,0.50667804479599,0.520903468132019,0.014225423336029053,0.1718253150146211
