cell_id,q,p,observational_flip_rate_r,population_observational_association,n_train,data_seed,world,model,true_ate,plugin_ate,causal_absolute_error,runtime_seconds,auroc,accuracy,log_loss,brier,mean_confidence,paired_observational_summary_distance
0,0.0,0.05,0.05,0.9,128,3,hidden_confounding,random_forest,0.0,0.8063946151549911,0.8063946151549911,0.5454142093658447,0.9488532269770379,0.94970703125,0.22972620367757135,0.054288087584944224,0.8906719053267516,0.263211873176706
0,0.0,0.05,0.05,0.9,128,3,hidden_confounding,tabpfn,0.0,0.9336756467819214,0.9336756467819214,0.7972843647003174,0.9535439859386906,0.94970703125,0.20387563186305308,0.0480355386561349,0.9656692147254944,0.263211873176706
0,0.0,0.05,0.05,0.9,128,4,randomized_causal,logistic,0.9,0.86793702632898,0.03206297367102007,0.005469322204589844,0.9358403787751614,0.93798828125,0.24094763256395657,0.059455964425285814,0.9337081688735689,0.16431291691070585
0,0.0,0.05,0.05,0.9,128,4,randomized_causal,random_forest,0.9,0.8065998791157483,0.09340012088425176,0.5222303867340088,0.9294613289178507,0.93505859375,0.2710081087854848,0.06770558755341033,0.8880856476129303,0.16431291691070585
0,0.0,0.05,0.05,0.9,128,4,randomized_causal,tabpfn,0.9,0.9240692257881165,0.024069225788116433,1.0196588039398193,0.9340577166664122,0.93798828125,0.242021899572664,0.05896802608942576,0.9609191417694092,0.16431291691070585
0,0.0,0.05,0.05,0.9,128,4,hidden_confounding,logistic,0.0,0.7924179850474206,0.7924179850474206,0.0022406578063964844,0.9439398275335776,0.947265625,0.23003014267800326,0.054530883897463855,0.8950451262060519,0.16431291691070585
0,0.0,0.05,0.05,0.9,128,4,hidden_confounding,random_forest,0.0,0.7193440303096066,0.7193440303096066,0.5076658725738525,0.9474874084249084,0.94482421875,0.2804863871171619,0.07098853116789325,0.8337890525916954,0.16431291691070585
0,0.0,0.05,0.05,0.9,128,4,hidden_confounding,tabpfn,0.0,0.8464728593826294,0.8464728593826294,1.2000489234924316,0.9483492635836386,0.947265625,0.2148549878957962,0.05123016298282246,0.9193673133850098,0.16431291691070585
0,0.0,0.05,0.05,0.9,128,5,randomized_causal,logistic,0.9,0.8804455021194924,0.01955449788050767,0.002632617950439453,0.9457157382581383,0.94775390625,0.21141236162038268,0.05034329981426484,0.9390018758569261,0.606113376956766
0,0.0,0.05,0.05,0.9,128,5,randomized_causal,random_forest,0.9,0.8482684969110749,0.05173150308892516,0.540123462677002,0.9441528910051152,0.92236328125,0.2598496393686591,0.06646611360229471,0.897451725221348,0.606113376956766
0,0.0,0.05,0.05,0.9,128,5,randomized_causal,tabpfn,0.9,0.9495007991790771,0.049500799179077126,1.1647281646728516,0.9425423523498031,0.94775390625,0.22113518070179633,0.050685759826375285,0.9682830572128296,0.606113376956766
0,0.0,0.05,0.05,0.9,128,5,hidden_confounding,logistic,0.0,0.9070821869899386,0.9070821869899386,0.0023567676544189453,0.941638508761138,0.9384765625,0.2377577253301803,0.05827865975164627,0.9531462371362375,0.606113376956766
0,0.0,0.05,0.05,0.9,128,5,hidden_confounding,random_forest,0.0,0.8560306577329282,0.8560306577329282,0.542168378829956,0.9419422612729376,0.9384765625,0.24572059059874918,0.060930115212948215,0.9177149370969561,0.606113376956766
0,0.0,0.05,0.05,0.9,128,5,hidden_confounding,tabpfn,0.0,0.962485134601593,0.962485134601593,1.232912540435791,0.9412794418201882,0.9384765625,0.27047547640697045,0.059683807113385924,0.9786653518676758,0.606113376956766
0,0.0,0.05,0.05,0.9,128,6,randomized_causal,logistic,0.9,0.88540342014808,0.014596579851919977,0.0024950504302978516,0.9536617675248986,0.947265625,0.22420703690568877,0.05238683777554776,0.9422068291446485,0.21356404385711042
0,0.0,0.05,0.05,0.9,128,6,randomized_causal,random_forest,0.9,0.8131315871763871,0.0868684128236129,0.4863393306732178,0.9518073036027814,0.947265625,0.2354951032984767,0.05609951288373416,0.9020617011388496,0.21356404385711042
0,0.0,0.05,0.05,0.9,128,6,randomized_causal,tabpfn,0.9,0.939427375793457,0.03942737579345701,1.1787471771240234,0.9512260252481758,0.947265625,0.2793409045089965,0.05133286346849143,0.9688112139701843,0.21356404385711042
0,0.0,0.05,0.05,0.9,128,6,hidden_confounding,logistic,0.0,0.8656271255714748,0.8656271255714748,0.0024204254150390625,0.9530181436711729,0.953125,0.1953098506866488,0.0455581349181817,0.9317662907014375,0.21356404385711042
0,0.0,0.05,0.05,0.9,128,6,hidden_confounding,random_forest,0.0,0.7837252512569896,0.7837252512569896,0.49920129776000977,0.9542951147986553,0.953125,0.2283358115928796,0.05360256967509888,0.8845378961971369,0.21356404385711042
0,0.0,0.05,0.05,0.9,128,6,hidden_confounding,tabpfn,0.0,0.920923113822937,0.920923113822937,0.7386374473571777,0.9549941587392412,0.953125,0.19300988551474188,0.04494550048980023,0.959210991859436,0.21356404385711042
0,0.0,0.05,0.05,0.9,128,7,randomized_causal,logistic,0.9,0.8562467453413753,0.043753254658624674,0.0022749900817871094,0.9524256471889964,0.94775390625,0.2120806807086385,0.05078046574254255,0.9271036295552586,0.24876748763285636
0,0.0,0.05,0.05,0.9,128,7,randomized_causal,random_forest,0.9,0.7859123722459903,0.11408762775400971,0.5330071449279785,0.9488334382571205,0.94775390625,0.23854656786816164,0.057106458527373824,0.8880632264181763,0.24876748763285636
0,0.0,0.05,0.05,0.9,128,7,randomized_causal,tabpfn,0.9,0.9096302390098572,0.009630239009857156,0.6835753917694092,0.9476268147045919,0.94775390625,0.2160113480916862,0.050683572873602305,0.9530651569366455,0.24876748763285636
0,0.0,0.05,0.05,0.9,128,7,hidden_confounding,logistic,0.0,0.8890685724602279,0.8890685724602279,0.0023064613342285156,0.9524631178540395,0.953125,0.19423136523497547,0.04524851346832838,0.9435809363854316,0.24876748763285636
0,0.0,0.05,0.05,0.9,128,7,hidden_confounding,random_forest,0.0,0.826912066160113,0.826912066160113,0.530919075012207,0.9548858410903399,0.953125,0.20898678082613015,0.048423545608624635,0.9101136510426061,0.24876748763285636
0,0.0,0.05,0.05,0.9,128,7,hidden_confounding,tabpfn,0.0,0.9484201669692993,0.9484201669692993,0.721038818359375,0.9513046936924304,0.953125,0.20404520644889956,0.04531243268343624,0.9730092287063599,0.24876748763285636
0,0.0,0.05,0.05,0.9,128,8,randomized_causal,logistic,0.9,0.9065220433235716,0.006522043323571536,0.0023555755615234375,0.9531462962168142,0.95166015625,0.19606235938386096,0.04629864688680767,0.952733829585468,0.28436427574782625
0,0.0,0.05,0.05,0.9,128,8,randomized_causal,random_forest,0.9,0.8356167248775892,0.06438327512241082,0.5320582389831543,0.9495786657510336,0.95166015625,0.21233271362743966,0.049526935139639516,0.9153802733848816,0.28436427574782625
0,0.0,0.05,0.05,0.9,128,8,randomized_causal,tabpfn,0.9,0.9606775641441345,0.0606775641441345,0.6897497177124023,0.9509087180661068,0.95166015625,0.22589169892231287,0.047867282598447594,0.9778810739517212,0.28436427574782625
0,0.0,0.05,0.05,0.9,128,8,hidden_confounding,logistic,0.0,0.8297143808346874,0.8297143808346874,0.002383708953857422,0.9422684268174932,0.94677734375,0.22736869351865008,0.05492954652970212,0.9150694166759576,0.28436427574782625
0,0.0,0.05,0.05,0.9,128,8,hidden_confounding,random_forest,0.0,0.769139792995994,0.769139792995994,0.511542797088623,0.9438441472695145,0.94677734375,0.2569585894808823,0.06305718336741148,0.8690022113427569,0.28436427574782625
0,0.0,0.05,0.05,0.9,128,8,hidden_confounding,tabpfn,0.0,0.8928521275520325,0.8928521275520325,0.6914715766906738,0.94545230762185,0.94677734375,0.2146474227372009,0.051633358446004585,0.9432871341705322,0.28436427574782625
0,0.0,0.05,0.05,0.9,128,9,randomized_causal,logistic,0.9,0.903860345292968,0.0038603452929679705,0.0022306442260742188,0.9494510126677647,0.94873046875,0.20745247193407398,0.049121714761395985,0.9519667534714369,0.3842480987275823
0,0.0,0.05,0.05,0.9,128,9,randomized_causal,random_forest,0.9,0.825124505847162,0.074875494152838,0.4849381446838379,0.9456915962451611,0.93896484375,0.23896241018042874,0.05855221000865697,0.898482389294462,0.3842480987275823
0,0.0,0.05,0.05,0.9,128,9,randomized_causal,tabpfn,0.9,0.9721150398254395,0.07211503982543943,0.7159225940704346,0.9475388792513975,0.94873046875,0.23649995856124822,0.050021562046144774,0.9838560819625854,0.3842480987275823
0,0.0,0.05,0.05,0.9,128,9,hidden_confounding,logistic,0.0,0.8884558636521583,0.8884558636521583,0.002323150634765625,0.943418898862785,0.94140625,0.2460857626220495,0.05763586458447745,0.9452326014727885,0.3842480987275823
0,0.0,0.05,0.05,0.9,128,9,hidden_confounding,random_forest,0.0,0.7587370325981164,0.7587370325981164,0.5081832408905029,0.9430900943463757,0.94140625,0.25783104554239206,0.06381853993063373,0.8820081914669622,0.3842480987275823
0,0.0,0.05,0.05,0.9,128,9,hidden_confounding,tabpfn,0.0,0.9442402124404907,0.9442402124404907,1.0615949630737305,0.9436952091893465,0.94140625,0.3247210210738335,0.05775926320326543,0.9725980758666992,0.3842480987275823
0,0.0,0.05,0.05,0.9,128,10,randomized_causal,logistic,0.9,0.8862981280122041,0.013701871987795933,0.0024275779724121094,0.955659207539251,0.9521484375,0.19685913184266576,0.04643096031876727,0.9416595675274897,0.44591342147108637
0,0.0,0.05,0.05,0.9,128,10,randomized_causal,random_forest,0.9,0.8184396255148209,0.08156037448517917,0.5511999130249023,0.9552991281787141,0.93359375,0.23298708863371434,0.05730963774261375,0.8926416349571562,0.44591342147108637
0,0.0,0.05,0.05,0.9,128,10,randomized_causal,tabpfn,0.9,0.9631390571594238,0.0631390571594238,1.1299152374267578,0.9556568229077242,0.9521484375,0.21627943597546087,0.04768199760183291,0.9698678255081177,0.44591342147108637
0,0.0,0.05,0.05,0.9,128,10,hidden_confounding,logistic,0.0,0.8133676231577595,0.8133676231577595,0.0022666454315185547,0.9436476544275136,0.9384765625,0.2619414431679832,0.06488953364443106,0.9066239710665733,0.44591342147108637
0,0.0,0.05,0.05,0.9,128,10,hidden_confounding,random_forest,0.0,0.7285642770225289,0.7285642770225289,0.5455694198608398,0.9346505980856676,0.94140625,0.2892174365713358,0.07201124794542335,0.8606689189919781,0.44591342147108637
0,0.0,0.05,0.05,0.9,128,10,hidden_confounding,tabpfn,0.0,0.8675385117530823,0.8675385117530823,1.204643964767456,0.9359940477781298,0.94189453125,0.24886588088957598,0.05847761153243132,0.9331185817718506,0.44591342147108637
0,0.0,0.05,0.05,0.9,128,11,randomized_causal,logistic,0.9,0.8838528630097316,0.016147136990268374,0.0023305416107177734,0.9543795881570097,0.958984375,0.19323110902527535,0.04295724385570516,0.9394353305077985,0.21841783280297633
0,0.0,0.05,0.05,0.9,128,11,randomized_causal,random_forest,0.9,0.8345213840160128,0.06547861598398719,0.5291883945465088,0.9591152578430951,0.958984375,0.20532595113478608,0.04722428843271229,0.9067072897161703,0.21841783280297633
0,0.0,0.05,0.05,0.9,128,11,randomized_causal,tabpfn,0.9,0.9588357210159302,0.058835721015930154,1.2263767719268799,0.9601026506966605,0.958984375,0.18369312546912914,0.039938945863046575,0.9696269631385803,0.21841783280297633
0,0.0,0.05,0.05,0.9,128,11,hidden_confounding,logistic,0.0,0.8328663007406203,0.8328663007406203,0.0023317337036132812,0.940381702109798,0.9482421875,0.2145537414839363,0.050723362360629465,0.9149398192787581,0.21841783280297633
0,0.0,0.05,0.05,0.9,128,11,hidden_confounding,random_forest,0.0,0.7817855278627983,0.7817855278627983,0.5015270709991455,0.9479404761450492,0.9482421875,0.24283948158776952,0.05815090184421952,0.8787663007757307,0.21841783280297633
0,0.0,0.05,0.05,0.9,128,11,hidden_confounding,tabpfn,0.0,0.9087047576904297,0.9087047576904297,1.222846269607544,0.9465085685503104,0.9482421875,0.20840009523703468,0.049831389091675796,0.9464623332023621,0.21841783280297633
0,0.0,0.05,0.05,0.9,128,12,randomized_causal,logistic,0.9,0.8602683227630752,0.039731677236924834,0.007370710372924805,0.9516927426092728,0.94921875,0.2143359204562357,0.050448360254004045,0.9302466430210653,0.3366480580305211
0,0.0,0.05,0.05,0.9,128,12,randomized_causal,random_forest,0.9,0.7902184574187747,0.1097815425812253,0.4983077049255371,0.9520780637801916,0.94921875,0.2383827258279507,0.05820111860618635,0.8865528853482039,0.3366480580305211
0,0.0,0.05,0.05,0.9,128,12,randomized_causal,tabpfn,0.9,0.9183036684989929,0.018303668498992898,0.7506959438323975,0.952084263254476,0.94921875,0.22008511017817511,0.04916856999626032,0.9578067660331726,0.3366480580305211
0,0.0,0.05,0.05,0.9,128,12,hidden_confounding,logistic,0.0,0.8060210392729442,0.8060210392729442,0.0022711753845214844,0.9446566853005866,0.94677734375,0.23931572253494832,0.056913758334774675,0.9014406459958775,0.3366480580305211
0,0.0,0.05,0.05,0.9,128,12,hidden_confounding,random_forest,0.0,0.7186787732350475,0.7186787732350475,0.5872886180877686,0.9440925128299121,0.94873046875,0.2780551203623437,0.06960958011794524,0.8466659201676596,0.3366480580305211
0,0.0,0.05,0.05,0.9,128,12,hidden_confounding,tabpfn,0.0,0.8668063879013062,0.8668063879013062,0.7709259986877441,0.945048073985826,0.94921875,0.21291458225434917,0.05007886323892311,0.9309755563735962,0.3366480580305211
0,0.0,0.05,0.05,0.9,128,13,randomized_causal,logistic,0.9,0.8626829355565078,0.037317064443492254,0.002391338348388672,0.9569518958848973,0.9580078125,0.19212740429476807,0.04337188595748349,0.9319038373225668,0.3126581080578631
0,0.0,0.05,0.05,0.9,128,13,randomized_causal,random_forest,0.9,0.8105635020497081,0.08943649795029196,0.5041143894195557,0.9591370158948166,0.9580078125,0.20746570128805408,0.048012698258385,0.9046750383224993,0.3126581080578631
0,0.0,0.05,0.05,0.9,128,13,randomized_causal,tabpfn,0.9,0.9351299405097961,0.03512994050979612,0.6815588474273682,0.9572532917483345,0.9580078125,0.18218068950729213,0.04084306661482485,0.9651591777801514,0.3126581080578631
0,0.0,0.05,0.05,0.9,128,13,hidden_confounding,logistic,0.0,0.7822504177693659,0.7822504177693659,0.0022788047790527344,0.9460603112840468,0.94189453125,0.255289884037664,0.06311015154436656,0.8908122513353443,0.3126581080578631
0,0.0,0.05,0.05,0.9,128,13,hidden_confounding,random_forest,0.0,0.7709072438882008,0.7709072438882008,0.5093073844909668,0.9477359426260777,0.9375,0.26403044975178935,0.06566602064338137,0.8611735865114161,0.3126581080578631
0,0.0,0.05,0.05,0.9,128,13,hidden_confounding,tabpfn,0.0,0.8690711259841919,0.8690711259841919,0.6924903392791748,0.9455457961394675,0.94775390625,0.2234054520527893,0.05229753187895737,0.9311566948890686,0.3126581080578631
0,0.0,0.05,0.05,0.9,128,14,randomized_causal,logistic,0.9,0.8910053085196893,0.008994691480310735,0.002405881881713867,0.9528929029891803,0.9521484375,0.1967702097379447,0.04611431420819977,0.9435792898351869,0.26640283143279925
0,0.0,0.05,0.05,0.9,128,14,randomized_causal,random_forest,0.9,0.8068051648013806,0.09319483519861937,0.5147368907928467,0.9521335732624243,0.9521484375,0.22657426337878492,0.052783882298069656,0.8911550698887429,0.26640283143279925
0,0.0,0.05,0.05,0.9,128,14,randomized_causal,tabpfn,0.9,0.9523046016693115,0.0523046016693115,0.6960318088531494,0.9520796083195795,0.9521484375,0.2106935668241911,0.04621783728919023,0.973189115524292,0.26640283143279925
0,0.0,0.05,0.05,0.9,128,14,hidden_confounding,logistic,0.0,0.8553169604978546,0.8553169604978546,0.005155801773071289,0.9514590701170079,0.9541015625,0.20971217171122086,0.04779297694645224,0.9263502115596518,0.26640283143279925
0,0.0,0.05,0.05,0.9,128,14,hidden_confounding,random_forest,0.0,0.7653136895837089,0.7653136895837089,0.5155384540557861,0.9548501825506736,0.95068359375,0.25238870505907485,0.06154036491659851,0.8588850852290792,0.26640283143279925
0,0.0,0.05,0.05,0.9,128,14,hidden_confounding,tabpfn,0.0,0.9169958233833313,0.9169958233833313,0.6909480094909668,0.9514724228308516,0.9541015625,0.21348777425709714,0.04560520952083022,0.9534226655960083,0.26640283143279925
0,0.0,0.05,0.05,0.9,128,15,randomized_causal,logistic,0.9,0.9037132660269852,0.0037132660269851847,0.0071599483489990234,0.9572245005423133,0.95654296875,0.18681115056610412,0.042374552133114585,0.9505197244734613,0.33620898238306623
0,0.0,0.05,0.05,0.9,128,15,randomized_causal,random_forest,0.9,0.8431584754131141,0.05684152458688596,0.5244853496551514,0.9557597299212905,0.95654296875,0.21238061413670478,0.04853855377431277,0.9054173289366161,0.33620898238306623
0,0.0,0.05,0.05,0.9,128,15,randomized_causal,tabpfn,0.9,0.9750925302505493,0.0750925302505493,0.6949021816253662,0.9567279762126212,0.95654296875,0.20864351787821073,0.04265217605139343,0.9835543036460876,0.33620898238306623
0,0.0,0.05,0.05,0.9,128,15,hidden_confounding,logistic,0.0,0.9017594160856974,0.9017594160856974,0.00229644775390625,0.9454884636513461,0.9501953125,0.20998819612875558,0.04854556338396271,0.9508274943234196,0.33620898238306623
0,0.0,0.05,0.05,0.9,128,15,hidden_confounding,random_forest,0.0,0.8394013557966195,0.8394013557966195,0.4768853187561035,0.9453587560275895,0.9501953125,0.22387659867835968,0.052276163316087546,0.9153660498358069,0.33620898238306623
0,0.0,0.05,0.05,0.9,128,15,hidden_confounding,tabpfn,0.0,0.9630534052848816,0.9630534052848816,0.6922328472137451,0.9450945721174387,0.9501953125,0.23237701137471453,0.048923561836945344,0.980589747428894,0.33620898238306623
0,0.0,0.05,0.05,0.9,128,16,randomized_causal,logistic,0.9,0.7843244683600066,0.11567553163999345,0.0024950504302978516,0.9466133862322847,0.9462890625,0.2340094383624346,0.055844634103773105,0.8915151353896679,0.3037419872374678
0,0.0,0.05,0.05,0.9,128,16,randomized_causal,random_forest,0.9,0.6827280407309704,0.21727195926902965,0.4998433589935303,0.9438247467907759,0.9462890625,0.27484884197930015,0.06865498421515445,0.8428748435662192,0.3037419872374678
0,0.0,0.05,0.05,0.9,128,16,randomized_causal,tabpfn,0.9,0.8402431011199951,0.059756898880004905,0.7306585311889648,0.9453840578327961,0.9462890625,0.21687849352922373,0.05200626914162136,0.9186795949935913,0.3037419872374678
0,0.0,0.05,0.05,0.9,128,16,hidden_confounding,logistic,0.0,0.8806114146592358,0.8806114146592358,0.003091096878051758,0.9488716175503028,0.94873046875,0.20992255013353267,0.04967387622642511,0.9401936526449005,0.3037419872374678
0,0.0,0.05,0.05,0.9,128,16,hidden_confounding,random_forest,0.0,0.8134798511763844,0.8134798511763844,0.520733118057251,0.9469727570575828,0.94873046875,0.22965068997412388,0.054789670155266534,0.898299130086087,0.3037419872374678
0,0.0,0.05,0.05,0.9,128,16,hidden_confounding,tabpfn,0.0,0.9440591335296631,0.9440591335296631,0.9711546897888184,0.9454315144952239,0.94873046875,0.22533182867523377,0.05004821542226408,0.9662227630615234,0.3037419872374678
0,0.0,0.05,0.05,0.9,128,17,randomized_causal,logistic,0.9,0.8275252747101814,0.07247472528981858,0.002290010452270508,0.9476839393071858,0.9462890625,0.22750359588137117,0.05464983433096171,0.9124951966840709,0.3070515999649378
0,0.0,0.05,0.05,0.9,128,17,randomized_causal,random_forest,0.9,0.736339453935279,0.16366054606472102,0.5237486362457275,0.9460349269968508,0.9462890625,0.2595876863972507,0.0636261579490803,0.8644350430046841,0.3070515999649378
0,0.0,0.05,0.05,0.9,128,17,randomized_causal,tabpfn,0.9,0.8875104188919067,0.012489581108093284,1.0794732570648193,0.9479406431911442,0.9462890625,0.21630752649583812,0.051583109775490875,0.9428615570068359,0.3070515999649378
0,0.0,0.05,0.05,0.9,128,17,hidden_confounding,logistic,0.0,0.9097818714423845,0.9097818714423845,0.0023987293243408203,0.9570068857649685,0.95849609375,0.1868089517624093,0.04137130758377128,0.955752676187275,0.3070515999649378
0,0.0,0.05,0.05,0.9,128,17,hidden_confounding,random_forest,0.0,0.838239671818163,0.838239671818163,0.4731161594390869,0.9559206134243807,0.95849609375,0.20188246703772844,0.04558455356920225,0.9181799681912597,0.3070515999649378
0,0.0,0.05,0.05,0.9,128,17,hidden_confounding,tabpfn,0.0,0.9780317544937134,0.9780317544937134,1.1852281093597412,0.9540856810422111,0.95849609375,0.22343722210310885,0.04139676292233891,0.9874707460403442,0.3070515999649378
0,0.0,0.05,0.05,0.9,128,18,randomized_causal,logistic,0.9,0.8212004633503412,0.07879953664965877,0.0023059844970703125,0.9442782045326422,0.9453125,0.22286013619993494,0.05346046628014553,0.9096886852541981,0.5309716088918668
0,0.0,0.05,0.05,0.9,128,18,randomized_causal,random_forest,0.9,0.7441371883596004,0.1558628116403996,0.5125644207000732,0.9439166843929181,0.9453125,0.26281993506637763,0.0637597874026761,0.8549434691928894,0.5309716088918668
0,0.0,0.05,0.05,0.9,128,18,randomized_causal,tabpfn,0.9,0.8770153522491455,0.022984647750854514,1.144449234008789,0.9444308251721035,0.9453125,0.21327115915502115,0.051828666365927076,0.9360110759735107,0.5309716088918668
0,0.0,0.05,0.05,0.9,128,18,hidden_confounding,logistic,0.0,0.8397906350502473,0.8397906350502473,0.002335071563720703,0.9486587918874196,0.94970703125,0.22038699735623388,0.05203257720173626,0.9192401292916624,0.5309716088918668
