dataset,task,split_seed,model,model_seed,k,loss,method,metric,metric_name,score,test_max_simplex_error,test_minimum_weight,test_objective_nonincrease_fraction,test_optimized_objective,test_uniform_objective,validation_loss,validation_max_simplex_error,validation_minimum_weight,validation_objective_nonincrease_fraction,validation_optimized_objective,validation_uniform_objective,model_score,model_metric,proxy_score,proxy_metric,score_gain_vs_model,score_gain_vs_proxy
Bike_Sharing_Demand,regression,20260903,TabR,20260913,,0.3022017798781171,distance_model,0.3022017798781171,standardized_rmse,-0.3022017798781171,,,,,,,,,,,,-0.3022017798781171,0.3022017798781171,-0.30301726146865005,0.30301726146865005,0.0,0.0008154815905329627
Bike_Sharing_Demand,regression,20260903,TabR,20260913,32.0,0.24636810569248221,aggregate_full,0.24636810569248221,standardized_rmse,-0.24636810569248221,1.1920928955078125e-07,0.0,1.0,0.005185492802411318,0.04086806974373758,0.2407161837930787,1.1920928955078125e-07,0.0,1.0,0.004385005857329816,0.03534767869859934,-0.3022017798781171,0.3022017798781171,-0.30301726146865005,0.30301726146865005,0.05583367418563487,0.05664915577616783
Bike_Sharing_Demand,regression,20260903,TabR,20260913,32.0,0.24484157429868766,aggregate_mismatch,0.24484157429868766,standardized_rmse,-0.24484157429868766,1.1920928955078125e-07,0.0,1.0,0.005433971178717911,0.04086806974373758,0.23879006382980106,1.2665987014770508e-07,0.0,1.0,0.004735000024084002,0.03534767869859934,-0.3022017798781171,0.3022017798781171,-0.30301726146865005,0.30301726146865005,0.05736020557942942,0.05817568716996238
Bike_Sharing_Demand,regression,20260903,TabR,20260913,16.0,0.3116228641349558,aggregate_reliability,0.3116228641349558,standardized_rmse,-0.3116228641349558,1.341104507446289e-07,0.004165561607806012,,0.004914374963846058,0.005798380938358605,0.30686541438597237,1.2665987014770508e-07,0.005012486828491092,,0.004801662638783455,0.0056822559563443065,-0.3022017798781171,0.3022017798781171,-0.30301726146865005,0.30301726146865005,-0.009421084256838741,-0.008605602666305778
Bike_Sharing_Demand,regression,20260903,TabR,20260913,,0.30301726146865005,direct_proxy,0.30301726146865005,standardized_rmse,-0.30301726146865005,,,,,,,,,,,,-0.3022017798781171,0.3022017798781171,-0.30301726146865005,0.30301726146865005,-0.0008154815905329627,0.0
covertype,classification,20260901,ModernNCA,20260911,,0.6119488477706909,distance_model,0.7421875,accuracy,0.7421875,,,,,,,,,,,,0.7421875,0.7421875,0.76953125,0.76953125,0.0,-0.02734375
covertype,classification,20260901,ModernNCA,20260911,64.0,0.5384096503257751,aggregate_full,0.7744140625,accuracy,0.7744140625,2.0116567611694336e-07,0.0,1.0,0.011368281324394047,0.03607111028395593,0.5358892679214478,2.0116567611694336e-07,0.0,1.0,0.011616487172432244,0.03752632881514728,0.7421875,0.7421875,0.76953125,0.76953125,0.0322265625,0.0048828125
covertype,classification,20260901,ModernNCA,20260911,64.0,0.5450067520141602,aggregate_mismatch,0.77587890625,accuracy,0.77587890625,1.564621925354004e-07,0.0,1.0,0.011913128546439111,0.03607111028395593,0.5364723801612854,1.7136335372924805e-07,0.0,1.0,0.012137977289967239,0.03752632881514728,0.7421875,0.7421875,0.76953125,0.76953125,0.03369140625,0.00634765625
covertype,classification,20260901,ModernNCA,20260911,64.0,0.6198790073394775,aggregate_reliability,0.7392578125,accuracy,0.7392578125,1.4901161193847656e-07,0.0013805236958432943,,0.0051246589864604175,0.005739449872635305,0.6202011108398438,1.4901161193847656e-07,0.001392849226249382,,0.005164743517525494,0.005772873584646732,0.7421875,0.7421875,0.76953125,0.76953125,-0.0029296875,-0.0302734375
covertype,classification,20260901,ModernNCA,20260911,,0.5480462312698364,direct_proxy,0.76953125,accuracy,0.76953125,,,,,,,,,,,,0.7421875,0.7421875,0.76953125,0.76953125,0.02734375,0.0
covertype,classification,20260901,ModernNCA,20260912,,0.6222467422485352,distance_model,0.73388671875,accuracy,0.73388671875,,,,,,,,,,,,0.73388671875,0.73388671875,0.76953125,0.76953125,0.0,-0.03564453125
covertype,classification,20260901,ModernNCA,20260912,64.0,0.5905625820159912,aggregate_full,0.771484375,accuracy,0.771484375,2.0116567611694336e-07,0.0,1.0,0.01213375513907522,0.039167195558547974,0.5580774545669556,1.7881393432617188e-07,0.0,1.0,0.012567630619741976,0.04084339761175215,0.73388671875,0.73388671875,0.76953125,0.76953125,0.03759765625,0.001953125
covertype,classification,20260901,ModernNCA,20260912,64.0,0.5896828174591064,aggregate_mismatch,0.77685546875,accuracy,0.77685546875,1.862645149230957e-07,0.0,1.0,0.012571558239869773,0.039167195558547974,0.5569149255752563,1.9371509552001953e-07,0.0,1.0,0.012939904350787401,0.04084339761175215,0.73388671875,0.73388671875,0.76953125,0.76953125,0.04296875,0.00732421875
covertype,classification,20260901,ModernNCA,20260912,64.0,0.6486144065856934,aggregate_reliability,0.7314453125,accuracy,0.7314453125,1.4156103134155273e-07,0.0016753651725593954,,0.005119745386764407,0.005741645465604961,0.6361131072044373,1.341104507446289e-07,0.0016755086689954624,,0.005114347790367901,0.005739842541515827,0.73388671875,0.73388671875,0.76953125,0.76953125,-0.00244140625,-0.0380859375
covertype,classification,20260901,ModernNCA,20260912,,0.5480462312698364,direct_proxy,0.76953125,accuracy,0.76953125,,,,,,,,,,,,0.73388671875,0.73388671875,0.76953125,0.76953125,0.03564453125,0.0
covertype,classification,20260901,ModernNCA,20260913,,0.6273421049118042,distance_model,0.73779296875,accuracy,0.73779296875,,,,,,,,,,,,0.73779296875,0.73779296875,0.76953125,0.76953125,0.0,-0.03173828125
covertype,classification,20260901,ModernNCA,20260913,64.0,0.5837598443031311,aggregate_full,0.77099609375,accuracy,0.77099609375,2.0116567611694336e-07,0.0,1.0,0.012197761796414852,0.038187975995242596,0.5530346035957336,2.0116567611694336e-07,0.0,1.0,0.012166247586719692,0.03842467116191983,0.73779296875,0.73779296875,0.76953125,0.76953125,0.033203125,0.00146484375
covertype,classification,20260901,ModernNCA,20260913,64.0,0.5952720642089844,aggregate_mismatch,0.77001953125,accuracy,0.77001953125,1.862645149230957e-07,0.0,1.0,0.012753066723234951,0.038187975995242596,0.5526232719421387,1.564621925354004e-07,0.0,1.0,0.012774515198543668,0.03842467116191983,0.73779296875,0.73779296875,0.76953125,0.76953125,0.0322265625,0.00048828125
covertype,classification,20260901,ModernNCA,20260913,64.0,0.6541585922241211,aggregate_reliability,0.73779296875,accuracy,0.73779296875,1.1920928955078125e-07,0.0015832274948479608,,0.0052178166806697845,0.005778714898042381,0.6381282806396484,1.4156103134155273e-07,0.001899067880003713,,0.005246349552180618,0.005807853944133967,0.73779296875,0.73779296875,0.76953125,0.76953125,0.0,-0.03173828125
covertype,classification,20260901,ModernNCA,20260913,,0.5480462312698364,direct_proxy,0.76953125,accuracy,0.76953125,,,,,,,,,,,,0.73779296875,0.73779296875,0.76953125,0.76953125,0.03173828125,0.0
covertype,classification,20260901,TabR,20260911,,0.5397680997848511,distance_model,0.77734375,accuracy,0.77734375,,,,,,,,,,,,0.77734375,0.77734375,0.76953125,0.76953125,0.0,0.0078125
covertype,classification,20260901,TabR,20260911,64.0,0.5307855606079102,aggregate_full,0.78759765625,accuracy,0.78759765625,1.7136335372924805e-07,0.0,1.0,0.010492579429410398,0.0415731817483902,0.5084472894668579,1.4156103134155273e-07,0.0,1.0,0.01081113435793668,0.04307861998677254,0.77734375,0.77734375,0.76953125,0.76953125,0.01025390625,0.01806640625
covertype,classification,20260901,TabR,20260911,64.0,0.5352693200111389,aggregate_mismatch,0.787109375,accuracy,0.787109375,2.0116567611694336e-07,0.0,1.0,0.011465749936178327,0.0415731817483902,0.5188636779785156,1.7136335372924805e-07,0.0,1.0,0.011796054779551923,0.04307861998677254,0.77734375,0.77734375,0.76953125,0.76953125,0.009765625,0.017578125
covertype,classification,20260901,TabR,20260911,16.0,0.6436913013458252,aggregate_reliability,0.78076171875,accuracy,0.78076171875,1.1920928955078125e-07,0.008274522901047021,,0.021069288486614823,0.02301939344033599,0.5854930877685547,1.1920928955078125e-07,0.008139725949149579,,0.02125052153132856,0.023199104703962803,0.77734375,0.77734375,0.76953125,0.76953125,0.00341796875,0.01123046875
covertype,classification,20260901,TabR,20260911,,0.5480462312698364,direct_proxy,0.76953125,accuracy,0.76953125,,,,,,,,,,,,0.77734375,0.77734375,0.76953125,0.76953125,-0.0078125,0.0
covertype,classification,20260901,TabR,20260912,,0.5134315490722656,distance_model,0.79248046875,accuracy,0.79248046875,,,,,,,,,,,,0.79248046875,0.79248046875,0.76953125,0.76953125,0.0,0.02294921875
covertype,classification,20260901,TabR,20260912,64.0,0.5447854995727539,aggregate_full,0.7900390625,accuracy,0.7900390625,1.9371509552001953e-07,0.0,1.0,0.010403890279121697,0.04195595532655716,0.519672155380249,2.0116567611694336e-07,0.0,1.0,0.010561695089563727,0.04357108427211642,0.79248046875,0.79248046875,0.76953125,0.76953125,-0.00244140625,0.0205078125
covertype,classification,20260901,TabR,20260912,64.0,0.5429776906967163,aggregate_mismatch,0.7900390625,accuracy,0.7900390625,1.4901161193847656e-07,0.0,1.0,0.01148689934052527,0.04195595532655716,0.5235346555709839,1.9371509552001953e-07,0.0,1.0,0.011625057086348534,0.04357108427211642,0.79248046875,0.79248046875,0.76953125,0.76953125,-0.00244140625,0.0205078125
covertype,classification,20260901,TabR,20260912,32.0,0.606757640838623,aggregate_reliability,0.759765625,accuracy,0.759765625,1.4156103134155273e-07,0.0031779856944922358,,0.010095744510181248,0.011440107366070151,0.5678869485855103,1.2665987014770508e-07,0.0028663106204476207,,0.01017607154790312,0.011513195582665503,0.79248046875,0.79248046875,0.76953125,0.76953125,-0.03271484375,-0.009765625
covertype,classification,20260901,TabR,20260912,,0.5480462312698364,direct_proxy,0.76953125,accuracy,0.76953125,,,,,,,,,,,,0.79248046875,0.79248046875,0.76953125,0.76953125,-0.02294921875,0.0
covertype,classification,20260901,TabR,20260913,,0.5189986228942871,distance_model,0.7958984375,accuracy,0.7958984375,,,,,,,,,,,,0.7958984375,0.7958984375,0.76953125,0.76953125,0.0,0.0263671875
covertype,classification,20260901,TabR,20260913,64.0,0.546178936958313,aggregate_full,0.78125,accuracy,0.78125,2.1606683731079102e-07,0.0,1.0,0.01035088230855763,0.04174323007464409,0.5102261900901794,1.7881393432617188e-07,0.0,1.0,0.01066952373366803,0.04226372018456459,0.7958984375,0.7958984375,0.76953125,0.76953125,-0.0146484375,0.01171875
covertype,classification,20260901,TabR,20260913,64.0,0.5458776950836182,aggregate_mismatch,0.78515625,accuracy,0.78515625,1.9371509552001953e-07,0.0,1.0,0.011392930638976395,0.04174323007464409,0.5157244205474854,1.862645149230957e-07,0.0,1.0,0.011654112488031387,0.04226372018456459,0.7958984375,0.7958984375,0.76953125,0.76953125,-0.0107421875,0.015625
covertype,classification,20260901,TabR,20260913,32.0,0.581334114074707,aggregate_reliability,0.767578125,accuracy,0.767578125,1.1920928955078125e-07,0.0037557692849077284,,0.010294195613823831,0.011507856659591198,0.5638929605484009,1.1920928955078125e-07,0.003497924975818023,,0.01029631425626576,0.01153461483772844,0.7958984375,0.7958984375,0.76953125,0.76953125,-0.0283203125,-0.001953125
covertype,classification,20260901,TabR,20260913,,0.5480462312698364,direct_proxy,0.76953125,accuracy,0.76953125,,,,,,,,,,,,0.7958984375,0.7958984375,0.76953125,0.76953125,-0.0263671875,0.0
covertype,classification,20260902,ModernNCA,20260911,,0.6168035268783569,distance_model,0.740234375,accuracy,0.740234375,,,,,,,,,,,,0.740234375,0.740234375,0.7705078125,0.7705078125,0.0,-0.0302734375
covertype,classification,20260902,ModernNCA,20260911,64.0,0.5972830057144165,aggregate_full,0.76904296875,accuracy,0.76904296875,1.9371509552001953e-07,0.0,1.0,0.011436587199568748,0.03339502913877368,0.5404300093650818,1.564621925354004e-07,0.0,1.0,0.011193032725714147,0.03313923720270395,0.740234375,0.740234375,0.7705078125,0.7705078125,0.02880859375,-0.00146484375
covertype,classification,20260902,ModernNCA,20260911,64.0,0.6078659892082214,aggregate_mismatch,0.7685546875,accuracy,0.7685546875,1.862645149230957e-07,0.0,1.0,0.012027567601762712,0.03339502913877368,0.5428980588912964,1.7881393432617188e-07,0.0,1.0,0.01188875234220177,0.03313923720270395,0.740234375,0.740234375,0.7705078125,0.7705078125,0.0283203125,-0.001953125
covertype,classification,20260902,ModernNCA,20260911,64.0,0.659480094909668,aggregate_reliability,0.7392578125,accuracy,0.7392578125,1.4901161193847656e-07,0.0020052047620993108,,0.0051089555490761995,0.00573997653555125,0.5907710790634155,1.2665987014770508e-07,0.0018138847226509824,,0.005092588427942246,0.005728022137191147,0.740234375,0.740234375,0.7705078125,0.7705078125,-0.0009765625,-0.03125
covertype,classification,20260902,ModernNCA,20260911,,0.5435914993286133,direct_proxy,0.7705078125,accuracy,0.7705078125,,,,,,,,,,,,0.740234375,0.740234375,0.7705078125,0.7705078125,0.0302734375,0.0
covertype,classification,20260902,ModernNCA,20260912,,0.6323488354682922,distance_model,0.72216796875,accuracy,0.72216796875,,,,,,,,,,,,0.72216796875,0.72216796875,0.7705078125,0.7705078125,0.0,-0.04833984375
covertype,classification,20260902,ModernNCA,20260912,64.0,0.5859398245811462,aggregate_full,0.7734375,accuracy,0.7734375,1.9371509552001953e-07,0.0,1.0,0.010887457290664315,0.032898022793233395,0.5307034254074097,1.4901161193847656e-07,0.0,1.0,0.01085203723050654,0.032900438411161304,0.72216796875,0.72216796875,0.7705078125,0.7705078125,0.05126953125,0.0029296875
covertype,classification,20260902,ModernNCA,20260912,64.0,0.5920120477676392,aggregate_mismatch,0.775390625,accuracy,0.775390625,2.086162567138672e-07,0.0,1.0,0.011606017127633095,0.032898022793233395,0.5400753617286682,1.6391277313232422e-07,0.0,1.0,0.011626831837929785,0.032900438411161304,0.72216796875,0.72216796875,0.7705078125,0.7705078125,0.05322265625,0.0048828125
covertype,classification,20260902,ModernNCA,20260912,64.0,0.6545840501785278,aggregate_reliability,0.740234375,accuracy,0.740234375,1.341104507446289e-07,0.002267605930683203,,0.005105364776682109,0.005767209397163242,0.6022542715072632,1.341104507446289e-07,0.0022326234757201746,,0.005081427632831037,0.0057462474796921015,0.72216796875,0.72216796875,0.7705078125,0.7705078125,0.01806640625,-0.0302734375
covertype,classification,20260902,ModernNCA,20260912,,0.5435914993286133,direct_proxy,0.7705078125,accuracy,0.7705078125,,,,,,,,,,,,0.72216796875,0.72216796875,0.7705078125,0.7705078125,0.04833984375,0.0
covertype,classification,20260902,ModernNCA,20260913,,0.6279866099357605,distance_model,0.72802734375,accuracy,0.72802734375,,,,,,,,,,,,0.72802734375,0.72802734375,0.7705078125,0.7705078125,0.0,-0.04248046875
covertype,classification,20260902,ModernNCA,20260913,64.0,0.5917598009109497,aggregate_full,0.7802734375,accuracy,0.7802734375,1.564621925354004e-07,0.0,1.0,0.01160477742087096,0.033859224524348974,0.5456303358078003,1.564621925354004e-07,0.0,1.0,0.011253615724854171,0.032377231400460005,0.72802734375,0.72802734375,0.7705078125,0.7705078125,0.05224609375,0.009765625
covertype,classification,20260902,ModernNCA,20260913,64.0,0.5906858444213867,aggregate_mismatch,0.783203125,accuracy,0.783203125,1.4901161193847656e-07,0.0,1.0,0.012162215891294181,0.033859224524348974,0.5463099479675293,1.4156103134155273e-07,0.0,1.0,0.01184788253158331,0.032377231400460005,0.72802734375,0.72802734375,0.7705078125,0.7705078125,0.05517578125,0.0126953125
covertype,classification,20260902,ModernNCA,20260913,64.0,0.6720770597457886,aggregate_reliability,0.74072265625,accuracy,0.74072265625,1.2665987014770508e-07,0.002208310615969822,,0.0051171251107007265,0.005757304956205189,0.6112282276153564,1.341104507446289e-07,0.0019925400702049956,,0.005060395400505513,0.005707356904167682,0.72802734375,0.72802734375,0.7705078125,0.7705078125,0.0126953125,-0.02978515625
covertype,classification,20260902,ModernNCA,20260913,,0.5435914993286133,direct_proxy,0.7705078125,accuracy,0.7705078125,,,,,,,,,,,,0.72802734375,0.72802734375,0.7705078125,0.7705078125,0.04248046875,0.0
covertype,classification,20260902,TabR,20260911,,0.5275545120239258,distance_model,0.78955078125,accuracy,0.78955078125,,,,,,,,,,,,0.78955078125,0.78955078125,0.7705078125,0.7705078125,0.0,0.01904296875
covertype,classification,20260902,TabR,20260911,64.0,0.5590765476226807,aggregate_full,0.7880859375,accuracy,0.7880859375,1.9371509552001953e-07,0.0,1.0,0.010319144115783274,0.03805080847814679,0.4889604449272156,2.1606683731079102e-07,0.0,1.0,0.010015004430897534,0.03690279135480523,0.78955078125,0.78955078125,0.7705078125,0.7705078125,-0.00146484375,0.017578125
covertype,classification,20260902,TabR,20260911,64.0,0.5653092861175537,aggregate_mismatch,0.79150390625,accuracy,0.79150390625,1.7881393432617188e-07,0.0,1.0,0.011192373582161963,0.03805080847814679,0.4880492687225342,1.4901161193847656e-07,0.0,1.0,0.010997043456882238,0.03690279135480523,0.78955078125,0.78955078125,0.7705078125,0.7705078125,0.001953125,0.02099609375
covertype,classification,20260902,TabR,20260911,64.0,0.6243237257003784,aggregate_reliability,0.74755859375,accuracy,0.74755859375,1.4156103134155273e-07,0.002211329454439692,,0.004961897735483944,0.005708519835025072,0.5631480813026428,1.4156103134155273e-07,0.002184442593716085,,0.004908213915769011,0.005667684483341873,0.78955078125,0.78955078125,0.7705078125,0.7705078125,-0.0419921875,-0.02294921875
covertype,classification,20260902,TabR,20260911,,0.5435914993286133,direct_proxy,0.7705078125,accuracy,0.7705078125,,,,,,,,,,,,0.78955078125,0.78955078125,0.7705078125,0.7705078125,-0.01904296875,0.0
covertype,classification,20260902,TabR,20260912,,0.523661196231842,distance_model,0.79248046875,accuracy,0.79248046875,,,,,,,,,,,,0.79248046875,0.79248046875,0.7705078125,0.7705078125,0.0,0.02197265625
covertype,classification,20260902,TabR,20260912,64.0,0.5503062009811401,aggregate_full,0.787109375,accuracy,0.787109375,2.1606683731079102e-07,0.0,1.0,0.010620087035931647,0.03960622660815716,0.4959394931793213,1.7136335372924805e-07,0.0,1.0,0.010048421216197312,0.036831613164395094,0.79248046875,0.79248046875,0.7705078125,0.7705078125,-0.00537109375,0.0166015625
covertype,classification,20260902,TabR,20260912,64.0,0.5596137046813965,aggregate_mismatch,0.78564453125,accuracy,0.78564453125,2.0116567611694336e-07,0.0,1.0,0.011536320555023849,0.03960622660815716,0.4949565827846527,1.862645149230957e-07,0.0,1.0,0.011051829205825925,0.036831613164395094,0.79248046875,0.79248046875,0.7705078125,0.7705078125,-0.0068359375,0.01513671875
covertype,classification,20260902,TabR,20260912,32.0,0.6505241394042969,aggregate_reliability,0.75732421875,accuracy,0.75732421875,1.1920928955078125e-07,0.003041021409444511,,0.010189804364927113,0.01146022928878665,0.5546251535415649,1.4901161193847656e-07,0.0027118470752611756,,0.010111744981259108,0.011378533788956702,0.79248046875,0.79248046875,0.7705078125,0.7705078125,-0.03515625,-0.01318359375
covertype,classification,20260902,TabR,20260912,,0.5435914993286133,direct_proxy,0.7705078125,accuracy,0.7705078125,,,,,,,,,,,,0.79248046875,0.79248046875,0.7705078125,0.7705078125,-0.02197265625,0.0
covertype,classification,20260902,TabR,20260913,,0.5369983911514282,distance_model,0.794921875,accuracy,0.794921875,,,,,,,,,,,,0.794921875,0.794921875,0.7705078125,0.7705078125,0.0,0.0244140625
covertype,classification,20260902,TabR,20260913,64.0,0.5601800084114075,aggregate_full,0.78759765625,accuracy,0.78759765625,1.7881393432617188e-07,0.0,1.0,0.010274088941514492,0.03764254227280617,0.4855385422706604,1.7881393432617188e-07,0.0,1.0,0.010059799649752676,0.03586043091490865,0.794921875,0.794921875,0.7705078125,0.7705078125,-0.00732421875,0.01708984375
covertype,classification,20260902,TabR,20260913,64.0,0.566494345664978,aggregate_mismatch,0.78759765625,accuracy,0.78759765625,1.862645149230957e-07,0.0,1.0,0.011093421722762287,0.03764254227280617,0.4844808876514435,1.862645149230957e-07,0.0,1.0,0.010925119509920478,0.03586043091490865,0.794921875,0.794921875,0.7705078125,0.7705078125,-0.00732421875,0.01708984375
covertype,classification,20260902,TabR,20260913,64.0,0.6376394033432007,aggregate_reliability,0.74853515625,accuracy,0.74853515625,1.4156103134155273e-07,0.0018945166375488043,,0.004979519115295261,0.005716233514249325,0.5572545528411865,1.4156103134155273e-07,0.0017905332642840222,,0.004907193826511502,0.005656943772919476,0.794921875,0.794921875,0.7705078125,0.7705078125,-0.04638671875,-0.02197265625
covertype,classification,20260902,TabR,20260913,,0.5435914993286133,direct_proxy,0.7705078125,accuracy,0.7705078125,,,,,,,,,,,,0.794921875,0.794921875,0.7705078125,0.7705078125,-0.0244140625,0.0
covertype,classification,20260903,ModernNCA,20260911,,0.6635555028915405,distance_model,0.72412109375,accuracy,0.72412109375,,,,,,,,,,,,0.72412109375,0.72412109375,0.791015625,0.791015625,0.0,-0.06689453125
covertype,classification,20260903,ModernNCA,20260911,64.0,0.5735705494880676,aggregate_full,0.79443359375,accuracy,0.79443359375,1.862645149230957e-07,0.0,1.0,0.013276921701617539,0.05138618405908346,0.5366340279579163,1.862645149230957e-07,0.0,1.0,0.013495830236934125,0.051719967275857925,0.72412109375,0.72412109375,0.791015625,0.791015625,0.0703125,0.00341796875
covertype,classification,20260903,ModernNCA,20260911,64.0,0.5732879042625427,aggregate_mismatch,0.79248046875,accuracy,0.79248046875,1.862645149230957e-07,0.0,1.0,0.014385779271833599,0.05138618405908346,0.5388278365135193,2.1606683731079102e-07,0.0,1.0,0.014567142236046493,0.051719967275857925,0.72412109375,0.72412109375,0.791015625,0.791015625,0.068359375,0.00146484375
covertype,classification,20260903,ModernNCA,20260911,64.0,0.695866048336029,aggregate_reliability,0.724609375,accuracy,0.724609375,1.4156103134155273e-07,0.00144692107278388,,0.004927186470013112,0.005729539203457534,0.6627553701400757,1.341104507446289e-07,0.0015319896774599329,,0.004939765727613121,0.005736953811720014,0.72412109375,0.72412109375,0.791015625,0.791015625,0.00048828125,-0.06640625
covertype,classification,20260903,ModernNCA,20260911,,0.5069862604141235,direct_proxy,0.791015625,accuracy,0.791015625,,,,,,,,,,,,0.72412109375,0.72412109375,0.791015625,0.791015625,0.06689453125,0.0
covertype,classification,20260903,ModernNCA,20260912,,0.6385011672973633,distance_model,0.7255859375,accuracy,0.7255859375,,,,,,,,,,,,0.7255859375,0.7255859375,0.791015625,0.791015625,0.0,-0.0654296875
covertype,classification,20260903,ModernNCA,20260912,64.0,0.5428716540336609,aggregate_full,0.794921875,accuracy,0.794921875,2.0116567611694336e-07,0.0,1.0,0.013372405082918704,0.04802745021879673,0.5811585783958435,1.862645149230957e-07,0.0,1.0,0.012958459672518075,0.045544551219791174,0.7255859375,0.7255859375,0.791015625,0.791015625,0.0693359375,0.00390625
covertype,classification,20260903,ModernNCA,20260912,64.0,0.5478755235671997,aggregate_mismatch,0.79638671875,accuracy,0.79638671875,1.7136335372924805e-07,0.0,1.0,0.014285992598161101,0.04802745021879673,0.5944268703460693,1.7136335372924805e-07,0.0,1.0,0.013852076954208314,0.045544551219791174,0.7255859375,0.7255859375,0.791015625,0.791015625,0.07080078125,0.00537109375
covertype,classification,20260903,ModernNCA,20260912,64.0,0.6582169532775879,aggregate_reliability,0.7333984375,accuracy,0.7333984375,1.341104507446289e-07,0.00183699736953713,,0.004943530424498022,0.005693362676538527,0.6745527982711792,1.6391277313232422e-07,0.0017184898752020672,,0.004926241817884147,0.005687527940608561,0.7255859375,0.7255859375,0.791015625,0.791015625,0.0078125,-0.0576171875
covertype,classification,20260903,ModernNCA,20260912,,0.5069862604141235,direct_proxy,0.791015625,accuracy,0.791015625,,,,,,,,,,,,0.7255859375,0.7255859375,0.791015625,0.791015625,0.0654296875,0.0
covertype,classification,20260903,ModernNCA,20260913,,0.6314494609832764,distance_model,0.73193359375,accuracy,0.73193359375,,,,,,,,,,,,0.73193359375,0.73193359375,0.791015625,0.791015625,0.0,-0.05908203125
covertype,classification,20260903,ModernNCA,20260913,64.0,0.5477167367935181,aggregate_full,0.791015625,accuracy,0.791015625,2.1606683731079102e-07,0.0,1.0,0.012191259884275496,0.0394980376586318,0.593877911567688,1.7881393432617188e-07,0.0,1.0,0.012401880929246545,0.04031379986554384,0.73193359375,0.73193359375,0.791015625,0.791015625,0.05908203125,0.0
covertype,classification,20260903,ModernNCA,20260913,64.0,0.5459214448928833,aggregate_mismatch,0.7919921875,accuracy,0.7919921875,1.7881393432617188e-07,0.0,1.0,0.013018159894272685,0.0394980376586318,0.6001628637313843,1.862645149230957e-07,0.0,1.0,0.013107983395457268,0.04031379986554384,0.73193359375,0.73193359375,0.791015625,0.791015625,0.06005859375,0.0009765625
covertype,classification,20260903,ModernNCA,20260913,64.0,0.675059974193573,aggregate_reliability,0.73583984375,accuracy,0.73583984375,1.4156103134155273e-07,0.0017701015603961423,,0.005051422165706754,0.005729173659346998,0.671814501285553,1.341104507446289e-07,0.0020120662957197055,,0.005046639940701425,0.005701292597223073,0.73193359375,0.73193359375,0.791015625,0.791015625,0.00390625,-0.05517578125
covertype,classification,20260903,ModernNCA,20260913,,0.5069862604141235,direct_proxy,0.791015625,accuracy,0.791015625,,,,,,,,,,,,0.73193359375,0.73193359375,0.791015625,0.791015625,0.05908203125,0.0
covertype,classification,20260903,TabR,20260911,,0.5175304412841797,distance_model,0.80322265625,accuracy,0.80322265625,,,,,,,,,,,,0.80322265625,0.80322265625,0.791015625,0.791015625,0.0,0.01220703125
covertype,classification,20260903,TabR,20260911,64.0,0.5235283374786377,aggregate_full,0.80615234375,accuracy,0.80615234375,1.862645149230957e-07,0.0,1.0,0.009914657101035118,0.04129997314885259,0.5329906344413757,1.7881393432617188e-07,0.0,1.0,0.009716752101667225,0.040454464964568615,0.80322265625,0.80322265625,0.791015625,0.791015625,0.0029296875,0.01513671875
covertype,classification,20260903,TabR,20260911,64.0,0.5196962356567383,aggregate_mismatch,0.8056640625,accuracy,0.8056640625,1.9371509552001953e-07,0.0,1.0,0.011057349620386958,0.04129997314885259,0.5368732810020447,1.6391277313232422e-07,0.0,1.0,0.010891590383835137,0.040454464964568615,0.80322265625,0.80322265625,0.791015625,0.791015625,0.00244140625,0.0146484375
covertype,classification,20260903,TabR,20260911,64.0,0.5988590121269226,aggregate_reliability,0.76171875,accuracy,0.76171875,1.564621925354004e-07,0.0016989678551908582,,0.00481844408204779,0.00565578747773543,0.6138799786567688,1.1920928955078125e-07,0.001850048909545876,,0.004877366474829614,0.005680963629856706,0.80322265625,0.80322265625,0.791015625,0.791015625,-0.04150390625,-0.029296875
covertype,classification,20260903,TabR,20260911,,0.5069862604141235,direct_proxy,0.791015625,accuracy,0.791015625,,,,,,,,,,,,0.80322265625,0.80322265625,0.791015625,0.791015625,-0.01220703125,0.0
covertype,classification,20260903,TabR,20260912,,0.49426376819610596,distance_model,0.806640625,accuracy,0.806640625,,,,,,,,,,,,0.806640625,0.806640625,0.791015625,0.791015625,0.0,0.015625
covertype,classification,20260903,TabR,20260912,64.0,0.5213285684585571,aggregate_full,0.8056640625,accuracy,0.8056640625,2.0116567611694336e-07,0.0,1.0,0.010111916344612837,0.04113436350598931,0.5149207711219788,2.384185791015625e-07,0.0,1.0,0.010210341541096568,0.04163633240386844,0.806640625,0.806640625,0.791015625,0.791015625,-0.0009765625,0.0146484375
covertype,classification,20260903,TabR,20260912,64.0,0.5183681845664978,aggregate_mismatch,0.80712890625,accuracy,0.80712890625,1.7881393432617188e-07,0.0,1.0,0.011158090201206505,0.04113436350598931,0.5126986503601074,2.086162567138672e-07,0.0,1.0,0.011216383310966194,0.04163633240386844,0.806640625,0.806640625,0.791015625,0.791015625,0.00048828125,0.01611328125
