dataset,task,model,prediction_representation,retrieval_representation,key_capacity,seed,score,score_delta_vs_raw,risk_spearman,topk_proxy_risk,topk_target_mismatch,topk_candidate_noise,oracle_topk_overlap,mean_selected_retrieval_distance,candidate_frequency_entropy,neighbor_target_consistency,neighbor_residual_consistency,neighbor_label_entropy,within_neighborhood_target_variance
california,regression,TabR,raw,localwarp,deep,20260833,-0.4334320285676606,-0.016328937835656365,0.5581557311036017,0.4057523423849737,0.14702940448510582,0.25872293789986783,0.02490234375,3.406672477722168,0.8794141108146571,0.5648261308670044,0.46380507244038993,,0.26870280504226685
california,regression,TabR,raw,localwarp,linear,20260833,-0.4383459365368958,-0.021242845804891552,0.19618087631753328,0.47919305605328383,0.20130934592016544,0.2778837101331184,0.02490234375,3.570744276046753,0.8735210069155966,0.6601666212081909,0.4606372120969046,,0.3511914610862732
california,regression,TabR,raw,localwarp,shallow,20260833,-0.425843480906625,-0.008740390174620749,0.2982846698946489,0.47063024929507097,0.2025161326547033,0.2681141166403677,0.025390625,3.9830455780029297,0.8720974792420609,0.6083245277404785,0.4346923917340024,,0.30735883116722107
california,regression,TabR,raw,localwarp,standard,20260833,-0.4416047705351863,-0.024501679803182075,0.3605226077325685,0.43651363584281666,0.17665108859692003,0.25986254724589664,0.02783203125,3.522453784942627,0.87526212920588,0.6319271326065063,0.45327693912114814,,0.31325438618659973
california,regression,TabR,raw,ple,standard,20260831,-0.414693291989788,0.0072560970294233695,0.37313275711616734,0.39127946572262784,0.13814139683738325,0.2531380688852446,0.033203125,1.6193574666976929,0.8685239668770298,0.4614406228065491,0.38897342815510605,,0.19478821754455566
california,regression,TabR,raw,plr,standard,20260831,-0.4341205524224243,-0.012171163403212948,0.5038731495533602,0.40530958892764213,0.1582110937916274,0.2470984951360147,0.02490234375,7.2166523933410645,0.8690577972594666,0.4893868565559387,0.4109619097569578,,0.17093223333358765
california,regression,TabR,localwarp,raw,standard,20260831,-0.4155932910470173,0.0063560979721940525,0.4553950990534627,0.34757898131251075,0.09349989650652238,0.25407908480598834,0.03564453125,4.8212080001831055,0.8734502263326305,0.4953286051750183,0.4260088054735129,,0.2077096700668335
california,regression,TabR,raw,raw,deep,20260831,-0.4296447864618319,-0.007695397442620544,0.5032706207486579,0.327903044152749,0.06742962228068813,0.2604734218720609,0.033203125,2.384397268295288,0.8736986000136029,0.45175403356552124,0.4234704062703757,,0.20325927436351776
california,regression,TabR,raw,raw,linear,20260831,-0.41618212374997593,0.005767265269235433,0.2854252584812555,0.35697879318485287,0.0876834342029586,0.2692953589818943,0.02490234375,3.275942802429199,0.8752074019122623,0.5238131284713745,0.4108558371429759,,0.2524607181549072
california,regression,TabR,raw,raw,shallow,20260831,-0.4106485907112953,0.011300798307916082,0.2824362659927233,0.34354426652411585,0.08834429393576643,0.2551999725883494,0.03173828125,3.742377996444702,0.8767162038109219,0.4666311740875244,0.40844273811730913,,0.21920543909072876
california,regression,TabR,raw,raw,standard,20260831,-0.42194938901921136,0.0,0.5830745575878898,0.3267048147054469,0.07060731603039075,0.25609749867505605,0.03857421875,4.5224528312683105,0.8764604124721367,0.5004857182502747,0.4234851283916101,,0.19980350136756897
california,regression,TabR,localwarp,raw,standard,20260832,-0.4186240579804023,0.004314828191066544,0.3576085163637701,0.3248212170514193,0.06511355287487905,0.2597076641765403,0.02978515625,4.11130428314209,0.8693289611749504,0.4671674072742462,0.40376311721415403,,0.21632200479507446
california,regression,TabR,raw,raw,deep,20260832,-0.43777776778698524,-0.014838881615516386,0.4431105002278023,0.3253991609752216,0.06148382153409075,0.2639153394411308,0.03125,1.7232213020324707,0.8755369862819771,0.47388696670532227,0.4334594315267523,,0.20934951305389404
california,regression,TabR,raw,raw,linear,20260832,-0.42141665252005717,0.0015222336514116863,0.29091277169635327,0.35788411619806026,0.08805940163853368,0.2698247145595266,0.02490234375,3.0986852645874023,0.8786940490683924,0.5590915083885193,0.45340230495660616,,0.26505792140960693
california,regression,TabR,raw,raw,shallow,20260832,-0.4147657162703219,0.00817316990114697,0.30217966062751594,0.3363068210424492,0.07332611151979537,0.26298070952265384,0.02587890625,2.9568116664886475,0.8726789609337705,0.5002121925354004,0.4158498976822995,,0.22339895367622375
california,regression,TabR,raw,raw,standard,20260832,-0.42293888617146885,0.0,0.3473169704743286,0.3270303057736177,0.06806928273115855,0.25896102304245916,0.03125,4.225143909454346,0.8710578928560895,0.48755669593811035,0.40863079067453245,,0.21893274784088135
california,regression,TabR,localwarp,raw,standard,20260833,-0.42357014506924745,-0.0064670543372432054,0.4675178935188896,0.32980584500833626,0.06893034641630619,0.26087549859203,0.0302734375,2.9063987731933594,0.8705962645208052,0.5032948851585388,0.43095286839716107,,0.20663025975227356
california,regression,TabR,raw,raw,deep,20260833,-0.41805139215266124,-0.000948301420656994,0.45166442544896773,0.3154488023420113,0.05571018614397916,0.2597386161980322,0.03564453125,1.5237690210342407,0.8755795229664505,0.46817561984062195,0.43972657097388257,,0.19716200232505798
california,regression,TabR,raw,raw,linear,20260833,-0.43405887405397814,-0.016955783321973894,0.3205680386598095,0.3532480395536021,0.08210349808768007,0.27114454146592204,0.02587890625,2.948545455932617,0.8788363222835609,0.5605533123016357,0.4534597993118589,,0.27145370841026306
california,regression,TabR,raw,raw,shallow,20260833,-0.4253249365779548,-0.008221845845950537,0.4590032762637544,0.3271787266377574,0.06557930558190392,0.26159942105585343,0.0302734375,2.5965890884399414,0.8748056154953952,0.5321071743965149,0.4538390225549912,,0.22863203287124634
california,regression,TabR,raw,raw,standard,20260833,-0.41710309073200424,0.0,0.4627810830075235,0.3251669298037489,0.06750486954620152,0.2576620602575474,0.03125,2.671604633331299,0.8711408640482,0.4634203016757965,0.4131062114273286,,0.19732731580734253
california,regression,TabR,raw,wrongwarp,standard,20260831,-0.40338144717170754,0.01856794184750382,0.41931657628271896,0.33020806908036926,0.07159319195669835,0.25861487712367087,0.04443359375,4.068887710571289,0.8724747149210486,0.46473804116249084,0.3974742156340118,,0.1938684582710266
churn,classification,TabR,localwarp,localwarp,standard,20260831,0.8486328125,-0.01171875,0.032726001389621166,0.2803986537808292,0.03624369224262895,0.2441549615382002,0.00927734375,3.911118268966675,0.8797811172440457,0.78173828125,0.41545803075987275,0.3302988616053657,
churn,classification,TabR,raw,localwarp,standard,20260831,0.84765625,-0.0126953125,0.029505482442055468,0.277371025695609,0.03920525055355058,0.2381657751420585,0.00927734375,4.299186706542969,0.8801599439068105,0.76513671875,0.43698162413959074,0.33820053199163247,
churn,classification,TabR,localwarp,localwarp,standard,20260832,0.83984375,-0.01953125,0.06484872767779687,0.2912029687387814,0.04649030292761546,0.24471266581116596,0.0087890625,4.425014972686768,0.8754771443635602,0.74951171875,0.4496589684243716,0.36485006289275335,
churn,classification,TabR,raw,localwarp,standard,20260832,0.86328125,0.00390625,0.06199540893963176,0.27680570275178784,0.03734028320151806,0.23946541955026981,0.01025390625,4.130306243896484,0.8746260897401439,0.787109375,0.4135981209530116,0.32542434925647123,
churn,classification,TabR,localwarp,localwarp,standard,20260833,0.8388671875,-0.0205078125,-0.09553568490383922,0.2883647930738489,0.03849788847501939,0.24986690459882954,0.00830078125,3.5611653327941895,0.8789764933218934,0.7587890625,0.4554336947199683,0.3464214035836297,
churn,classification,TabR,raw,localwarp,standard,20260833,0.841796875,-0.017578125,-0.1256118448131104,0.28762175729896067,0.03838261273332026,0.24923914456564045,0.00830078125,3.8614273071289062,0.8768514297440458,0.763671875,0.45563762612312697,0.36108511319168274,
churn,classification,TabR,raw,ple,standard,20260831,0.84375,-0.0166015625,0.19937315227496394,0.27925360393930765,0.03805443941989724,0.24119916451941043,0.00830078125,4.533196926116943,0.8719716009897089,0.7587890625,0.44911927750020464,0.3584203212075354,
churn,classification,TabR,raw,plr,standard,20260831,0.857421875,-0.0029296875,0.131096562832845,0.3012375793072556,0.05779238072711799,0.24344519858013758,0.0078125,7.230552673339844,0.8717290513484861,0.775390625,0.41423564272189384,0.32333210745294205,
churn,classification,TabR,localwarp,raw,standard,20260831,0.8515625,-0.0087890625,-0.05436181372702589,0.2867926597635459,0.04066299990097723,0.24612965986256863,0.00927734375,5.8473100662231445,0.8768457752238872,0.75537109375,0.4529234459410746,0.37573887128342326,
churn,classification,TabR,raw,raw,standard,20260831,0.8603515625,0.0,0.07164603416040904,0.26925987406130114,0.034215192192906044,0.2350446818683951,0.01171875,6.9350128173828125,0.8788552185012819,0.77099609375,0.42902844970090437,0.34467685043175067,
churn,classification,TabR,localwarp,raw,standard,20260832,0.8583984375,-0.0009765625,0.06978354764713132,0.26557769128816805,0.02707252534823739,0.23850516593993068,0.005859375,5.763879776000977,0.8740414260808799,0.7880859375,0.413602545945779,0.31228039630933685,
churn,classification,TabR,raw,raw,standard,20260832,0.859375,0.0,0.07440344386817684,0.2674106977249779,0.029713004108380243,0.23769769361659765,0.005859375,4.834071159362793,0.8769031445897001,0.77880859375,0.4443996835469912,0.33596170218976995,
churn,classification,TabR,localwarp,raw,standard,20260833,0.8671875,0.0078125,0.07218672074847451,0.2703783985104997,0.0335868384811948,0.2367915600293049,0.00732421875,5.6656365394592285,0.8794248799596152,0.7822265625,0.41212066561477495,0.343917805283798,
churn,classification,TabR,raw,raw,standard,20260833,0.859375,0.0,0.07036294090604883,0.27024747940273885,0.029329324933316837,0.240918154469422,0.005859375,4.92691707611084,0.8770125991769352,0.783203125,0.427806521923863,0.3313424983366904,
churn,classification,TabR,raw,wrongwarp,standard,20260831,0.8564453125,-0.00390625,0.06468320022085612,0.26414306262919673,0.027236717764444383,0.23690634486475237,0.01123046875,4.045889854431152,0.8756905685374629,0.79736328125,0.40260211669174845,0.30527065996405,
diamond,regression,TabR,localwarp,localwarp,standard,20260831,-0.2018495009268956,-0.0024036576032158974,0.6378269408481216,0.1245227086923407,0.07274572617101158,0.05177698252132909,0.0478515625,2.097781181335449,0.8663132900348766,0.1498255729675293,0.0952613761161868,,0.06310764700174332
diamond,regression,TabR,raw,localwarp,standard,20260831,-0.19242414978621833,0.0070216935374613765,0.6980274506779258,0.15844671613064001,0.10954030816014708,0.04890640797049292,0.05908203125,2.069037914276123,0.8666827690168694,0.18255145847797394,0.09576186488981023,,0.07105062901973724
diamond,regression,TabR,localwarp,localwarp,standard,20260832,-0.19779373598072933,0.000874578188724856,0.7069592661330764,0.1348258384802435,0.08000418326018671,0.05482165522005676,0.05078125,2.476506233215332,0.8730120689445077,0.1090749055147171,0.08925617319628429,,0.06494289636611938
diamond,regression,TabR,raw,localwarp,standard,20260832,-0.1959363922661955,0.0027319219032586883,0.6831225217423111,0.1491876426709191,0.09569150250335645,0.05349614016756264,0.0546875,2.6310415267944336,0.871914231623896,0.14630857110023499,0.09228712764526309,,0.0879216194152832
diamond,regression,TabR,localwarp,localwarp,standard,20260833,-0.1977617577549332,0.004230148587459626,0.6231150888257757,0.11293783724950093,0.05535163081676148,0.05758620643273944,0.0537109375,2.0535764694213867,0.8685469266311323,0.12031777203083038,0.09344932209445156,,0.062457114458084106
diamond,regression,TabR,raw,localwarp,standard,20260833,-0.20017556531732844,0.001816341025064394,0.6686721901981232,0.14215702923480092,0.08452297942762832,0.057634049807172585,0.05908203125,2.6923646926879883,0.8715216233682098,0.13718637824058533,0.10142659700186503,,0.0872366726398468
diamond,regression,TabR,raw,ple,standard,20260831,-0.1947474518630472,0.004698391460632501,0.8057111830235917,0.12338939135183163,0.06921767992664962,0.05417171142518201,0.05908203125,1.9894824028015137,0.8692728124171467,0.10266229510307312,0.09370496038512305,,0.054175443947315216
diamond,regression,TabR,raw,plr,standard,20260831,-0.20443298339466123,-0.004987140070981527,0.768120212061846,0.11836298925159516,0.06114983900705876,0.05721315024453641,0.03955078125,3.9579944610595703,0.8641529065741913,0.14244942367076874,0.11195567029943201,,0.04652822017669678
diamond,regression,TabR,localwarp,raw,standard,20260831,-0.18945581262512642,0.009990030698553282,0.8732928074386457,0.10741825056675137,0.05309796415768868,0.054320286409062696,0.05615234375,2.3611268997192383,0.8739600458725466,0.11968179792165756,0.09892397674052884,,0.05369672179222107
diamond,regression,TabR,raw,raw,standard,20260831,-0.1994458433236797,0.0,0.9156549472482509,0.09571336618622608,0.04186641375683245,0.05384695242939362,0.06689453125,1.976709246635437,0.8703251006053214,0.10577283799648285,0.09330395159025932,,0.041332315653562546
diamond,regression,TabR,localwarp,raw,standard,20260832,-0.1913077739895424,0.007360540179911779,0.8624074800513304,0.10191999814987024,0.04611561967539955,0.05580437847447069,0.05322265625,1.923416256904602,0.8721158355644227,0.0880727767944336,0.08445962361735657,,0.03958573937416077
diamond,regression,TabR,raw,raw,standard,20260832,-0.19866831416945419,0.0,0.8800349500751121,0.10371292542229316,0.04739615212088269,0.05631677330141047,0.0556640625,2.4021284580230713,0.8713191378588563,0.08978321403265,0.08434201619156323,,0.03937666118144989
diamond,regression,TabR,localwarp,raw,standard,20260833,-0.19299693376012822,0.008994972582264615,0.8658373833240651,0.10232227599805112,0.04448545030525944,0.05783682569279169,0.0546875,1.9712620973587036,0.8738498818703613,0.09754646569490433,0.0964497445505047,,0.04713474214076996
diamond,regression,TabR,raw,raw,standard,20260833,-0.20199190634239284,0.0,0.8812763787756643,0.09725436680563648,0.04127345694213727,0.05598090986349922,0.05712890625,2.2316248416900635,0.8752114654486439,0.10903243720531464,0.09765973621717843,,0.05239467695355415
diamond,regression,TabR,raw,wrongwarp,standard,20260831,-0.20211724410940135,-0.002671400785721645,0.8620539331143346,0.10579086113583214,0.05216203936187387,0.05362882177395828,0.05615234375,2.591970443725586,0.8692311573015004,0.10118474811315536,0.11007922253574604,,0.052777308970689774
higgs-small,classification,TabR,localwarp,localwarp,standard,20260831,0.646484375,0.0029296875,0.11440236527902437,0.5038720868263906,0.06299796233861998,0.44087412448777064,0.00927734375,9.188514709472656,0.8694795309824728,0.55712890625,0.7692907530298263,0.5522655071306378,
higgs-small,classification,TabR,raw,localwarp,deep,20260831,0.6376953125,-0.005859375,0.15274640531264821,0.5094085016630094,0.06371635013256027,0.44569215153044917,0.00537109375,6.591829299926758,0.8668626338113028,0.5693359375,0.7639989204562709,0.5524377208780288,
higgs-small,classification,TabR,raw,localwarp,linear,20260831,0.669921875,0.0263671875,0.09174078250007181,0.4960078625142337,0.04845124907759073,0.44755661343664294,0.01123046875,12.527711868286133,0.8761788497874629,0.58056640625,0.7591200805822005,0.6131460323119848,
higgs-small,classification,TabR,raw,localwarp,shallow,20260831,0.6552734375,0.01171875,0.10880909647787883,0.4983968360948239,0.05420979908989519,0.4441870370049287,0.0078125,10.286745071411133,0.8707590249374718,0.55615234375,0.7770729557598239,0.5831494158251611,
higgs-small,classification,TabR,raw,localwarp,standard,20260831,0.6357421875,-0.0078125,0.12491097127584586,0.5072637091261061,0.06474704911931915,0.442516660006787,0.01171875,8.024349212646484,0.8752273492184014,0.5517578125,0.7801105179806005,0.6001389554664025,
higgs-small,classification,TabR,localwarp,localwarp,standard,20260832,0.630859375,0.0205078125,0.08816390657679285,0.5257889054874157,0.07412934253037098,0.4516595629570448,0.0087890625,8.78886890411377,0.8695086564497928,0.55029296875,0.7647203123469217,0.6085768778713596,
higgs-small,classification,TabR,raw,localwarp,deep,20260832,0.6318359375,0.021484375,0.0926342792987327,0.5207664771260134,0.07056633212958693,0.4502001449964266,0.00341796875,5.284234046936035,0.8756956831622623,0.5693359375,0.7477010502760609,0.5972422816660994,
higgs-small,classification,TabR,raw,localwarp,linear,20260832,0.6689453125,0.05859375,0.07172222481447549,0.5023015395721355,0.05422361418748932,0.4480779253846463,0.00830078125,12.880481719970703,0.8741551137240877,0.56591796875,0.7790738000814837,0.6276111538563706,
higgs-small,classification,TabR,raw,localwarp,shallow,20260832,0.6689453125,0.05859375,0.13577756595058316,0.5028767847516771,0.05412171805636448,0.44875506669531245,0.005859375,10.18960952758789,0.8725474568635601,0.57958984375,0.7583594135205842,0.5876886519023083,
higgs-small,classification,TabR,raw,localwarp,standard,20260832,0.6220703125,0.01171875,0.09677431255803776,0.5203917187272347,0.07103489572629859,0.449356823000936,0.005859375,8.237809181213379,0.8700209485423133,0.57373046875,0.7442725706377744,0.5839176702394857,
higgs-small,classification,TabR,localwarp,localwarp,standard,20260833,0.6279296875,0.00390625,0.09871557863566094,0.5047356257130682,0.06067974515797204,0.4440558805550961,0.00732421875,7.883543968200684,0.8733688461242971,0.5849609375,0.7450922099034639,0.5720257561690613,
higgs-small,classification,TabR,raw,localwarp,deep,20260833,0.611328125,-0.0126953125,0.0907695958957836,0.5178433125002649,0.06782245151694424,0.45002086098332067,0.00732421875,7.143100738525391,0.8741039100714924,0.55517578125,0.7833018514405758,0.5957021777680651,
higgs-small,classification,TabR,raw,localwarp,linear,20260833,0.6923828125,0.068359375,0.10288813406682794,0.48771140850329564,0.0409981647087147,0.4467132437945809,0.009765625,12.939274787902832,0.8757473980079166,0.5986328125,0.7352705354810849,0.5761262333365201,
higgs-small,classification,TabR,raw,localwarp,shallow,20260833,0.658203125,0.0341796875,0.09877512937447898,0.5090419157940491,0.05968074205706115,0.44936117373698803,0.005859375,9.727119445800781,0.8648238955469969,0.57861328125,0.7684090906606471,0.6064506797088758,
higgs-small,classification,TabR,raw,localwarp,standard,20260833,0.63671875,0.0126953125,0.08572756779169682,0.5052074899771727,0.06173950311640518,0.4434679868607675,0.005859375,7.810985565185547,0.8718819241890218,0.611328125,0.6950224429786458,0.5580291729595065,
higgs-small,classification,TabR,raw,ple,standard,20260831,0.6826171875,0.0390625,0.3298076834466636,0.4836416424963571,0.03831513454679655,0.4453265079495605,0.009765625,1.9468371868133545,0.866474459467766,0.6220703125,0.7284865940906227,0.5094103719165054,
higgs-small,classification,TabR,raw,plr,standard,20260831,0.6220703125,-0.021484375,0.1660506266105496,0.5126730006548595,0.06170082464001364,0.45097217601484596,0.00439453125,3.580305576324463,0.8613100842830922,0.58203125,0.7529777707507602,0.563751758947812,
higgs-small,classification,TabR,localwarp,raw,standard,20260831,0.66015625,0.0166015625,0.15021274122124667,0.5034576017592681,0.056573114605257324,0.4468844871540108,0.009765625,9.04031753540039,0.8725151494286857,0.583984375,0.7542484323331744,0.5476776801022146,
higgs-small,classification,TabR,raw,raw,deep,20260831,0.61328125,-0.0302734375,0.14002806938468107,0.5050223892197405,0.05894718515349733,0.4460752040662431,0.01806640625,2.5467731952667236,0.8657370924875576,0.57763671875,0.7465565539100326,0.5851899990246479,
higgs-small,classification,TabR,raw,raw,linear,20260831,0.6630859375,0.01953125,0.08978422790901147,0.49988400910432684,0.05386904589597139,0.44601496320835543,0.00927734375,12.947956085205078,0.8752981298013676,0.568359375,0.7540467713666786,0.6036671263192397,
higgs-small,classification,TabR,raw,raw,shallow,20260831,0.6474609375,0.00390625,0.10101641208120822,0.49778091604429764,0.05756198358914198,0.44021893245515564,0.01513671875,11.556599617004395,0.8755221536006376,0.5703125,0.7541571012621912,0.5834613023271865,
higgs-small,classification,TabR,raw,raw,standard,20260831,0.6435546875,0.0,0.12113733866413841,0.5046441017628474,0.05828889214350243,0.44635520961934483,0.01220703125,6.3264007568359375,0.8719381308142902,0.57861328125,0.7516964219026298,0.557881754995083,
higgs-small,classification,TabR,localwarp,raw,standard,20260832,0.6376953125,0.02734375,0.1508688966282123,0.5043230786483095,0.055654998192024394,0.44866808045628503,0.0078125,6.3520283699035645,0.8673628244987297,0.59228515625,0.7341419159022838,0.5815571599021614,
higgs-small,classification,TabR,raw,raw,deep,20260832,0.59375,-0.0166015625,0.09437519261872747,0.5189112514770078,0.07146225141142346,0.4474490000655843,0.00634765625,1.3552920818328857,0.868417524737758,0.5400390625,0.7841266293215147,0.5981287587869888,
higgs-small,classification,TabR,raw,raw,linear,20260832,0.6669921875,0.056640625,0.0862181915446638,0.5027477813905041,0.05614624720824857,0.4466015341822556,0.0107421875,13.0772705078125,0.878366937251282,0.56689453125,0.7510668614646839,0.6159517292719883,
higgs-small,classification,TabR,raw,raw,shallow,20260832,0.646484375,0.0361328125,0.0919887355001865,0.5057137928511992,0.060396308621736526,0.4453174842294627,0.00927734375,11.363954544067383,0.8684051646090227,0.57666015625,0.747493673617146,0.5785529283898816,
higgs-small,classification,TabR,raw,raw,standard,20260832,0.6103515625,0.0,0.1522827201389591,0.5060899061652646,0.056883021928866295,0.4492068842363983,0.00634765625,7.080130100250244,0.869060557700877,0.58203125,0.7541259657959224,0.5664602948159242,
higgs-small,classification,TabR,localwarp,raw,standard,20260833,0.6416015625,0.017578125,0.1261206288267634,0.4940795137267169,0.050077806186341334,0.4440017075403755,0.00830078125,7.689331531524658,0.8739354951346671,0.6162109375,0.7029022201811781,0.5513659632826688,
higgs-small,classification,TabR,raw,raw,deep,20260833,0.6240234375,0.0,0.1603901671152363,0.5022887402606808,0.05519600077309484,0.44709273948758604,0.01220703125,2.999462366104126,0.8671495119769533,0.58740234375,0.7465522723079232,0.5814172489885823,
higgs-small,classification,TabR,raw,raw,linear,20260833,0.6796875,0.0556640625,0.10466598622675946,0.49130146102072836,0.04570809962025774,0.4455933614004706,0.01220703125,12.956127166748047,0.8729107414300351,0.5947265625,0.7334401326810457,0.5818288654654238,
higgs-small,classification,TabR,raw,raw,shallow,20260833,0.6494140625,0.025390625,0.10128671206926954,0.5029179367569536,0.05596665847121835,0.44695127828573533,0.01123046875,9.539116859436035,0.8671865636608589,0.5625,0.7716785613817775,0.6042634211176456,
higgs-small,classification,TabR,raw,raw,standard,20260833,0.6240234375,0.0,0.10558974183994056,0.4908764490283515,0.04982740684567714,0.4410490421826743,0.01123046875,7.328606605529785,0.8756358412438453,0.611328125,0.7225551697561508,0.5532228682976918,
higgs-small,classification,TabR,raw,wrongwarp,standard,20260831,0.6494140625,0.005859375,0.10936585353268466,0.5016673514174919,0.05905072176960523,0.4426166296478867,0.0126953125,6.955157279968262,0.8658640218283276,0.57177734375,0.7563127926760218,0.5572540774911584,
house,regression,TabR,localwarp,localwarp,standard,20260831,-0.6459251206112,0.010402891675746928,0.3260147704326952,0.5721620667867151,0.13441584955703795,0.4377462172296771,0.01708984375,2.9842464923858643,0.877195306899741,0.6763911247253418,0.5830466362923346,,0.169454425573349
house,regression,TabR,raw,localwarp,standard,20260831,-0.6177526970847056,0.038575315202241334,0.36260301080749113,0.5691818215307212,0.13167125721735093,0.4375105643133702,0.0146484375,2.962387800216675,0.8720810555769442,0.7057058811187744,0.6166572001271702,,0.1733350157737732
house,regression,TabR,localwarp,localwarp,standard,20260832,-0.6293234985959419,0.009897759756695823,0.27139538757010984,0.5978882612567562,0.12675727154773317,0.4711309897090231,0.01318359375,3.4951977729797363,0.8722904162144656,0.6897605657577515,0.5832064490102324,,0.27462032437324524
house,regression,TabR,raw,localwarp,standard,20260832,-0.6230423757501469,0.016178882602490896,0.3879031560649061,0.5660042676040222,0.10760877878996543,0.4583954888140568,0.01611328125,3.6015117168426514,0.8721424884791386,0.6791658401489258,0.5896661909141538,,0.20506036281585693
house,regression,TabR,localwarp,localwarp,standard,20260833,-0.6308070785059222,0.034228179279156334,0.19436127960117272,0.5950109030842285,0.15264065131567334,0.44237025176855516,0.00927734375,4.341396331787109,0.8731764203449515,0.7225371599197388,0.6096909660740628,,0.2087835967540741
house,regression,TabR,raw,localwarp,standard,20260833,-0.6077763154555287,0.05725894232954987,0.24706934571536932,0.5955846861803031,0.13410610155464378,0.4614785846256595,0.01513671875,3.1716973781585693,0.8759115798887694,0.8379517793655396,0.7099622864912503,,0.2802843451499939
house,regression,TabR,raw,ple,standard,20260831,-0.602005111126067,0.0543229011608799,0.542780923951241,0.5208132446418139,0.09567397525973068,0.42513926938208335,0.0185546875,1.5252182483673096,0.8721947432201518,0.6167032122612,0.5670737806800866,,0.17759087681770325
house,regression,TabR,raw,plr,standard,20260831,-0.6449145604502223,0.011413451836724597,0.49760840360657876,0.5802184985444976,0.13053726907810115,0.4496812294663963,0.00927734375,3.303821086883545,0.8642157609405717,0.6194540858268738,0.5884028523446557,,0.17757412791252136
house,regression,TabR,localwarp,raw,standard,20260831,-0.6170241363105936,0.03930387597635332,0.3244036936629734,0.5803624292951951,0.12680238559093204,0.45356004370426317,0.01025390625,1.977088451385498,0.869069987868611,0.8183620572090149,0.7076623301833431,,0.318824827671051
house,regression,TabR,raw,raw,standard,20260831,-0.6563280122869469,0.0,0.4140705051564748,0.5473429110872063,0.09111633440852238,0.4562265766786839,0.015625,3.012683391571045,0.8737102507273881,0.8260383009910583,0.7649679509482252,,0.3054025173187256
house,regression,TabR,localwarp,raw,standard,20260832,-0.5918608206328426,0.047360437719795145,0.3441371627144554,0.6237253392345803,0.16600498399158853,0.45772035524299176,0.01708984375,2.244114875793457,0.8706161001748178,0.7938524484634399,0.6553435186212663,,0.30743688344955444
house,regression,TabR,raw,raw,standard,20260832,-0.6392212583526378,0.0,0.3382634123478745,0.6141627462800694,0.13371280267893498,0.48044994360113435,0.01513671875,3.5872011184692383,0.8751526746186447,0.7768046259880066,0.7059089454857441,,0.2507680356502533
house,regression,TabR,localwarp,raw,standard,20260833,-0.6294961851043793,0.035539072680699224,0.37237999488147233,0.5759435898440828,0.12166950169306576,0.454274088151017,0.01708984375,2.6644833087921143,0.8672079324311842,0.9068490862846375,0.7816229007561581,,0.3192731738090515
house,regression,TabR,raw,raw,standard,20260833,-0.6650352577850785,0.0,0.462575599707328,0.5429037784236841,0.10357713636043896,0.4393266420632452,0.0126953125,3.3147363662719727,0.8678651685133685,0.753151535987854,0.6882304015762303,,0.24394741654396057
house,regression,TabR,raw,wrongwarp,standard,20260831,-0.6815492758622003,-0.02522126357525334,0.4057685103112806,0.558495005041791,0.10237387545509025,0.4561211295867008,0.015625,2.8594064712524414,0.8699386867651527,0.843319296836853,0.7177643683744162,,0.3065694570541382
otto,classification,TabR,localwarp,localwarp,standard,20260831,0.7265625,-0.017578125,0.5158097832599124,0.6131333009725601,0.14712401313592152,0.46600928783663875,0.03564453125,10.038435935974121,0.8680503487887784,0.6025390625,0.5964249344779669,0.5988296892786291,
otto,classification,TabR,raw,localwarp,standard,20260831,0.7587890625,0.0146484375,0.47107174057678886,0.6411492313210242,0.16428664553439049,0.47686258578663365,0.03955078125,12.047225952148438,0.8713272649316189,0.57763671875,0.6326323844158599,0.7235026331486464,
otto,classification,TabR,localwarp,localwarp,standard,20260832,0.7109375,-0.037109375,0.504158739675528,0.6067789733798077,0.12067116605582107,0.4861078073239866,0.03466796875,7.902660369873047,0.8704161988701947,0.607421875,0.6225788080166771,0.6456412446420661,
otto,classification,TabR,raw,localwarp,standard,20260832,0.740234375,-0.0078125,0.46150155872475285,0.6683728969604141,0.1760395686912986,0.4923333282691156,0.03515625,7.249512195587158,0.8728427724388552,0.52880859375,0.6738753885469848,0.7958845191399009,
otto,classification,TabR,localwarp,localwarp,standard,20260833,0.697265625,-0.046875,0.48655254314764923,0.606855006078064,0.14097711891599948,0.4658778871620646,0.033203125,9.656536102294922,0.8696929551563757,0.57568359375,0.63772053312737,0.668747991514075,
otto,classification,TabR,raw,localwarp,standard,20260833,0.7509765625,0.0068359375,0.36298686763281107,0.6624040967385949,0.180619198747137,0.48178489799145785,0.03662109375,8.76733684539795,0.8709991020260903,0.5302734375,0.6831921536116223,0.7595835886110454,
otto,classification,TabR,raw,ple,standard,20260831,0.7294921875,-0.0146484375,0.5398734047281044,0.5991551173292329,0.11563790526096576,0.48351721206826703,0.03857421875,7.519997596740723,0.87623869170588,0.61669921875,0.6141784686628022,0.5664058486360004,
otto,classification,TabR,raw,plr,standard,20260831,0.74609375,0.001953125,0.44963643168818856,0.569131075517611,0.08424184560158708,0.48488922991602385,0.04052734375,3.845609188079834,0.8696795439392223,0.68115234375,0.576630766510788,0.5302256477952414,
