best_validation_loss,dataset,epochs,key_capacity,loss,metric,metric_name,model,parameters,prediction_representation,purpose,retrieval_representation,score,seed,status,task,wall_seconds,candidate_frequency_entropy,mean_selected_retrieval_distance,neighbor_label_entropy,neighbor_residual_consistency,neighbor_target_consistency,oracle_topk_overlap,risk_proxy_version,risk_spearman,topk_candidate_noise,topk_proxy_risk,topk_target_mismatch,within_neighborhood_target_variance,raw_score,score_delta_vs_raw
0.4808069909460787,california,18.0,linear,0.416784337580762,0.416784337580762,standardized_rmse,TabR,34689.0,raw,key_capacity,localwarp,-0.416784337580762,20260831,complete,regression,2.5501061498653144,0.8711892247724228,3.5524535179138184,,0.47530746341700253,0.6610363721847534,0.0234375,2.0,0.13617818014307492,0.27551941176034345,0.48817348544544786,0.21265407368510442,0.3472985029220581,-0.42194938901921136,0.005165051438449364
0.4855624042939041,california,18.0,shallow,0.41294916383475366,0.41294916383475366,standardized_rmse,TabR,38913.0,raw,key_capacity,localwarp,-0.41294916383475366,20260831,complete,regression,2.766306539066136,0.8707498467762909,4.375483512878418,,0.4480662615041547,0.6484737396240234,0.02734375,2.0,0.19866553008213175,0.26416880861379843,0.4645251469554666,0.20035633834166816,0.3188227415084839,-0.42194938901921136,0.0090002251844577
0.4989140994394884,california,18.0,standard,0.4369270470321884,0.4369270470321884,standardized_rmse,TabR,43073.0,raw,branch_ablation,localwarp,-0.4369270470321884,20260831,complete,regression,2.958390441024676,0.8718533386170608,3.7932424545288086,,0.4364166893313593,0.6527223587036133,0.02587890625,2.0,0.2646755790815173,0.26280703362290025,0.4705867391119421,0.20777970548904182,0.2947220504283905,-0.42194938901921136,-0.014977658012977013
0.5327988833506884,california,12.0,standard,0.4664117298213276,0.4664117298213276,standardized_rmse,TabR,43137.0,localwarp,branch_ablation,localwarp,-0.4664117298213276,20260832,complete,regression,2.1118306580465287,0.8763160083778319,4.6938323974609375,,0.4840570872524915,0.6799790859222412,0.0244140625,2.0,0.39516780452850453,0.266392146714062,0.421391246623895,0.15499909990983302,0.28250735998153687,-0.42293888617146885,-0.04347284364985876
0.5084742756020081,california,18.0,deep,0.4321903413515391,0.4321903413515391,standardized_rmse,TabR,47233.0,raw,key_capacity,localwarp,-0.4321903413515391,20260832,complete,regression,3.1411143210716546,0.87079891954975,2.7575056552886963,,0.4674727343375405,0.6930369138717651,0.02587890625,2.0,0.2056572098489213,0.26084108065800704,0.44142008020520435,0.18057899954719725,0.27858081459999084,-0.42293888617146885,-0.009251455180070256
0.4857746202492261,california,18.0,linear,0.4216498893887563,0.4216498893887563,standardized_rmse,TabR,34689.0,raw,key_capacity,localwarp,-0.4216498893887563,20260832,complete,regression,2.54054341907613,0.8727875339521786,3.691138982772827,,0.4592662763888604,0.6698331832885742,0.01953125,2.0,0.11475547802489064,0.27442123108582206,0.5007440385735556,0.22632280748773353,0.35006147623062134,-0.42293888617146885,0.0012889967827125481
0.48374299805330484,california,18.0,shallow,0.42612571079867106,0.42612571079867106,standardized_rmse,TabR,38913.0,raw,key_capacity,localwarp,-0.42612571079867106,20260832,complete,regression,2.760085060959682,0.8725186730697081,3.5332512855529785,,0.4584154377920769,0.6776096820831299,0.029296875,2.0,0.197677765623324,0.2651305791577465,0.47945367327245475,0.21432309411470818,0.3329542279243469,-0.42293888617146885,-0.0031868246272022116
0.5032631008497023,california,16.0,standard,0.44454746528616906,0.44454746528616906,standardized_rmse,TabR,43073.0,raw,branch_ablation,localwarp,-0.44454746528616906,20260832,complete,regression,2.629322553984821,0.8728150684357213,3.974133014678955,,0.45965060946542113,0.6681772470474243,0.0234375,2.0,0.285148487715035,0.2679968098024106,0.45418018386766834,0.1861833740652577,0.2974725365638733,-0.42293888617146885,-0.02160857911470021
0.5250720089454531,california,16.0,standard,0.4451862223570653,0.4451862223570653,standardized_rmse,TabR,43137.0,localwarp,branch_ablation,localwarp,-0.4451862223570653,20260833,complete,regression,2.8039631000719965,0.8726456024104781,4.320671558380127,,0.43555225906419015,0.5746175050735474,0.02734375,2.0,0.33782109394036336,0.2577843744324796,0.4071739357817461,0.1493895613492666,0.25885626673698425,-0.41710309073200424,-0.028083131625061042
0.5203804369349025,california,11.0,deep,0.4334320285676606,0.4334320285676606,standardized_rmse,TabR,47233.0,raw,key_capacity,localwarp,-0.4334320285676606,20260833,complete,regression,1.9334999008569866,0.8794141108146571,3.406672477722168,,0.46380507244038993,0.5648261308670044,0.02490234375,2.0,0.5581557311036017,0.25872293789986783,0.4057523423849737,0.14702940448510582,0.26870280504226685,-0.41710309073200424,-0.016328937835656365
0.4998939512707577,california,11.0,linear,0.4383459365368958,0.4383459365368958,standardized_rmse,TabR,34689.0,raw,key_capacity,localwarp,-0.4383459365368958,20260833,complete,regression,1.5631659221835434,0.8735210069155966,3.570744276046753,,0.4606372120969046,0.6601666212081909,0.02490234375,2.0,0.19618087631753328,0.2778837101331184,0.47919305605328383,0.20130934592016544,0.3511914610862732,-0.41710309073200424,-0.021242845804891552
0.4897838618305382,california,18.0,shallow,0.425843480906625,0.425843480906625,standardized_rmse,TabR,38913.0,raw,key_capacity,localwarp,-0.425843480906625,20260833,complete,regression,2.8140327699948102,0.8720974792420609,3.9830455780029297,,0.4346923917340024,0.6083245277404785,0.025390625,2.0,0.2982846698946489,0.2681141166403677,0.47063024929507097,0.2025161326547033,0.30735883116722107,-0.41710309073200424,-0.008740390174620749
0.5139441328444923,california,11.0,standard,0.4416047705351863,0.4416047705351863,standardized_rmse,TabR,43073.0,raw,branch_ablation,localwarp,-0.4416047705351863,20260833,complete,regression,1.8393635351676494,0.87526212920588,3.522453784942627,,0.45327693912114814,0.6319271326065063,0.02783203125,2.0,0.3605226077325685,0.25986254724589664,0.43651363584281666,0.17665108859692003,0.31325438618659973,-0.41710309073200424,-0.024501679803182075
0.47489221956259003,california,18.0,standard,0.414693291989788,0.414693291989788,standardized_rmse,TabR,46593.0,raw,representation_screen,ple,-0.414693291989788,20260831,complete,regression,2.4652593601495028,0.8685239668770298,1.6193574666976929,,0.38897342815510605,0.4614406228065491,0.033203125,2.0,0.37313275711616734,0.2531380688852446,0.39127946572262784,0.13814139683738325,0.19478821754455566,-0.42194938901921136,0.0072560970294233695
0.4934552894637143,california,15.0,standard,0.4341205524224243,0.4341205524224243,standardized_rmse,TabR,47105.0,raw,representation_screen,plr,-0.4341205524224243,20260831,complete,regression,2.123338592937216,0.8690577972594666,7.2166523933410645,,0.4109619097569578,0.4893868565559387,0.02490234375,2.0,0.5038731495533602,0.2470984951360147,0.40530958892764213,0.1582110937916274,0.17093223333358765,-0.42194938901921136,-0.012171163403212948
0.47788022097571387,california,18.0,standard,0.4155932910470173,0.4155932910470173,standardized_rmse,TabR,43073.0,localwarp,branch_ablation,raw,-0.4155932910470173,20260831,complete,regression,2.474676768993959,0.8734502263326305,4.8212080001831055,,0.4260088054735129,0.4953286051750183,0.03564453125,2.0,0.4553950990534627,0.25407908480598834,0.34757898131251075,0.09349989650652238,0.2077096700668335,-0.42194938901921136,0.0063560979721940525
0.4848130983102946,california,17.0,deep,0.4296447864618319,0.4296447864618319,standardized_rmse,TabR,47169.0,raw,key_capacity,raw,-0.4296447864618319,20260831,complete,regression,2.304810066940263,0.8736986000136029,2.384397268295288,,0.4234704062703757,0.45175403356552124,0.033203125,2.0,0.5032706207486579,0.2604734218720609,0.327903044152749,0.06742962228068813,0.20325927436351776,-0.42194938901921136,-0.007695397442620544
0.4834656956406692,california,18.0,linear,0.41618212374997593,0.41618212374997593,standardized_rmse,TabR,34625.0,raw,key_capacity,raw,-0.41618212374997593,20260831,complete,regression,1.8735331271309406,0.8752074019122623,3.275942802429199,,0.4108558371429759,0.5238131284713745,0.02490234375,2.0,0.2854252584812555,0.2692953589818943,0.35697879318485287,0.0876834342029586,0.2524607181549072,-0.42194938901921136,0.005767265269235433
0.4809467376203869,california,18.0,shallow,0.4106485907112953,0.4106485907112953,standardized_rmse,TabR,38849.0,raw,key_capacity,raw,-0.4106485907112953,20260831,complete,regression,2.0979909838642925,0.8767162038109219,3.742377996444702,,0.40844273811730913,0.4666311740875244,0.03173828125,2.0,0.2824362659927233,0.2551999725883494,0.34354426652411585,0.08834429393576643,0.21920543909072876,-0.42194938901921136,0.011300798307916082
0.48836984471740535,california,12.0,standard,0.42194938901921136,0.42194938901921136,standardized_rmse,TabR,43009.0,raw,branch_ablation,raw,-0.42194938901921136,20260831,complete,regression,1.5201286261435598,0.8764604124721367,4.5224528312683105,,0.4234851283916101,0.5004857182502747,0.03857421875,2.0,0.5830745575878898,0.25609749867505605,0.3267048147054469,0.07060731603039075,0.19980350136756897,-0.42194938901921136,0.0
0.4892448298777096,california,13.0,standard,0.4186240579804023,0.4186240579804023,standardized_rmse,TabR,43073.0,localwarp,branch_ablation,raw,-0.4186240579804023,20260832,complete,regression,1.793777696089819,0.8693289611749504,4.11130428314209,,0.40376311721415403,0.4671674072742462,0.02978515625,2.0,0.3576085163637701,0.2597076641765403,0.3248212170514193,0.06511355287487905,0.21632200479507446,-0.42293888617146885,0.004314828191066544
0.4876403687852033,california,10.0,deep,0.43777776778698524,0.43777776778698524,standardized_rmse,TabR,47169.0,raw,key_capacity,raw,-0.43777776778698524,20260832,complete,regression,1.3724966910667717,0.8755369862819771,1.7232213020324707,,0.4334594315267523,0.47388696670532227,0.03125,2.0,0.4431105002278023,0.2639153394411308,0.3253991609752216,0.06148382153409075,0.20934951305389404,-0.42293888617146885,-0.014838881615516386
0.4865339022385171,california,14.0,linear,0.42141665252005717,0.42141665252005717,standardized_rmse,TabR,34625.0,raw,key_capacity,raw,-0.42141665252005717,20260832,complete,regression,1.4305864700581878,0.8786940490683924,3.0986852645874023,,0.45340230495660616,0.5590915083885193,0.02490234375,2.0,0.29091277169635327,0.2698247145595266,0.35788411619806026,0.08805940163853368,0.26505792140960693,-0.42293888617146885,0.0015222336514116863
0.47170191534251027,california,18.0,shallow,0.4147657162703219,0.4147657162703219,standardized_rmse,TabR,38849.0,raw,key_capacity,raw,-0.4147657162703219,20260832,complete,regression,2.065788453212008,0.8726789609337705,2.9568116664886475,,0.4158498976822995,0.5002121925354004,0.02587890625,2.0,0.30217966062751594,0.26298070952265384,0.3363068210424492,0.07332611151979537,0.22339895367622375,-0.42293888617146885,0.00817316990114697
0.4802645196792286,california,13.0,standard,0.42293888617146885,0.42293888617146885,standardized_rmse,TabR,43009.0,raw,branch_ablation,raw,-0.42293888617146885,20260832,complete,regression,1.6174966648686677,0.8710578928560895,4.225143909454346,,0.40863079067453245,0.48755669593811035,0.03125,2.0,0.3473169704743286,0.25896102304245916,0.3270303057736177,0.06806928273115855,0.21893274784088135,-0.42293888617146885,0.0
0.49050540762946665,california,11.0,standard,0.42357014506924745,0.42357014506924745,standardized_rmse,TabR,43073.0,localwarp,branch_ablation,raw,-0.42357014506924745,20260833,complete,regression,1.5316323000006378,0.8705962645208052,2.9063987731933594,,0.43095286839716107,0.5032948851585388,0.0302734375,2.0,0.4675178935188896,0.26087549859203,0.32980584500833626,0.06893034641630619,0.20663025975227356,-0.41710309073200424,-0.0064670543372432054
0.4903101008957202,california,11.0,deep,0.41805139215266124,0.41805139215266124,standardized_rmse,TabR,47169.0,raw,key_capacity,raw,-0.41805139215266124,20260833,complete,regression,1.4934365008957684,0.8755795229664505,1.5237690210342407,,0.43972657097388257,0.46817561984062195,0.03564453125,2.0,0.45166442544896773,0.2597386161980322,0.3154488023420113,0.05571018614397916,0.19716200232505798,-0.41710309073200424,-0.000948301420656994
0.493287008593909,california,10.0,linear,0.43405887405397814,0.43405887405397814,standardized_rmse,TabR,34625.0,raw,key_capacity,raw,-0.43405887405397814,20260833,complete,regression,1.089388980064541,0.8788363222835609,2.948545455932617,,0.4534597993118589,0.5605533123016357,0.02587890625,2.0,0.3205680386598095,0.27114454146592204,0.3532480395536021,0.08210349808768007,0.27145370841026306,-0.41710309073200424,-0.016955783321973894
0.49492505850470647,california,10.0,shallow,0.4253249365779548,0.4253249365779548,standardized_rmse,TabR,38849.0,raw,key_capacity,raw,-0.4253249365779548,20260833,complete,regression,1.1930433209054172,0.8748056154953952,2.5965890884399414,,0.4538390225549912,0.5321071743965149,0.0302734375,2.0,0.4590032762637544,0.26159942105585343,0.3271787266377574,0.06557930558190392,0.22863203287124634,-0.41710309073200424,-0.008221845845950537
0.48708078269761795,california,11.0,standard,0.41710309073200424,0.41710309073200424,standardized_rmse,TabR,43009.0,raw,branch_ablation,raw,-0.41710309073200424,20260833,complete,regression,1.3892037561163306,0.8711408640482,2.671604633331299,,0.4131062114273286,0.4634203016757965,0.03125,2.0,0.4627810830075235,0.2576620602575474,0.3251669298037489,0.06750486954620152,0.19732731580734253,-0.41710309073200424,0.0
0.4733975991626132,california,17.0,standard,0.40338144717170754,0.40338144717170754,standardized_rmse,TabR,43009.0,raw,wrong_warp_control,wrongwarp,-0.40338144717170754,20260831,complete,regression,2.299932749941945,0.8724747149210486,4.068887710571289,,0.3974742156340118,0.46473804116249084,0.04443359375,2.0,0.41931657628271896,0.25861487712367087,0.33020806908036926,0.07159319195669835,0.1938684582710266,-0.42194938901921136,0.01856794184750382
0.3657144010066986,churn,14.0,standard,0.36136865615844727,0.8486328125,accuracy,TabR,44210.0,localwarp,branch_ablation,localwarp,0.8486328125,20260831,complete,classification,2.461844550911337,0.8797811172440457,3.911118268966675,0.3302988616053657,0.41545803075987275,0.78173828125,0.00927734375,2.0,0.032726001389621166,0.2441549615382002,0.2803986537808292,0.03624369224262895,,0.8603515625,-0.01171875
0.36451539397239685,churn,13.0,standard,0.3650863766670227,0.84765625,accuracy,TabR,44154.0,raw,branch_ablation,localwarp,0.84765625,20260831,complete,classification,2.1238558820914477,0.8801599439068105,4.299186706542969,0.33820053199163247,0.43698162413959074,0.76513671875,0.00927734375,2.0,0.029505482442055468,0.2381657751420585,0.277371025695609,0.03920525055355058,,0.8603515625,-0.0126953125
0.35959696769714355,churn,13.0,standard,0.3727042078971863,0.83984375,accuracy,TabR,44210.0,localwarp,branch_ablation,localwarp,0.83984375,20260832,complete,classification,2.31106039788574,0.8754771443635602,4.425014972686768,0.36485006289275335,0.4496589684243716,0.74951171875,0.0087890625,2.0,0.06484872767779687,0.24471266581116596,0.2912029687387814,0.04649030292761546,,0.859375,-0.01953125
0.3547496795654297,churn,18.0,standard,0.35501500964164734,0.86328125,accuracy,TabR,44154.0,raw,branch_ablation,localwarp,0.86328125,20260832,complete,classification,2.8902520989067852,0.8746260897401439,4.130306243896484,0.32542434925647123,0.4135981209530116,0.787109375,0.01025390625,2.0,0.06199540893963176,0.23946541955026981,0.27680570275178784,0.03734028320151806,,0.859375,0.00390625
0.3625224828720093,churn,14.0,standard,0.3604695200920105,0.8388671875,accuracy,TabR,44210.0,localwarp,branch_ablation,localwarp,0.8388671875,20260833,complete,classification,2.4427566290833056,0.8789764933218934,3.5611653327941895,0.3464214035836297,0.4554336947199683,0.7587890625,0.00830078125,2.0,-0.09553568490383922,0.24986690459882954,0.2883647930738489,0.03849788847501939,,0.859375,-0.0205078125
0.36571818590164185,churn,14.0,standard,0.3615281581878662,0.841796875,accuracy,TabR,44154.0,raw,branch_ablation,localwarp,0.841796875,20260833,complete,classification,2.2705774439964443,0.8768514297440458,3.8614273071289062,0.36108511319168274,0.45563762612312697,0.763671875,0.00830078125,2.0,-0.1256118448131104,0.24923914456564045,0.28762175729896067,0.03838261273332026,,0.859375,-0.017578125
0.37163710594177246,churn,9.0,standard,0.36753857135772705,0.84375,accuracy,TabR,47234.0,raw,representation_screen,ple,0.84375,20260831,complete,classification,1.2304379518609494,0.8719716009897089,4.533196926116943,0.3584203212075354,0.44911927750020464,0.7587890625,0.00830078125,2.0,0.19937315227496394,0.24119916451941043,0.27925360393930765,0.03805443941989724,,0.8603515625,-0.0166015625
0.3838127851486206,churn,8.0,standard,0.35765090584754944,0.857421875,accuracy,TabR,47682.0,raw,representation_screen,plr,0.857421875,20260831,complete,classification,1.1453171481844038,0.8717290513484861,7.230552673339844,0.32333210745294205,0.41423564272189384,0.775390625,0.0078125,2.0,0.131096562832845,0.24344519858013758,0.3012375793072556,0.05779238072711799,,0.8603515625,-0.0029296875
0.3670616149902344,churn,8.0,standard,0.3635326325893402,0.8515625,accuracy,TabR,44154.0,localwarp,branch_ablation,raw,0.8515625,20260831,complete,classification,1.1439823519904166,0.8768457752238872,5.8473100662231445,0.37573887128342326,0.4529234459410746,0.75537109375,0.00927734375,2.0,-0.05436181372702589,0.24612965986256863,0.2867926597635459,0.04066299990097723,,0.8603515625,-0.0087890625
0.37486210465431213,churn,7.0,standard,0.36547160148620605,0.8603515625,accuracy,TabR,44098.0,raw,branch_ablation,raw,0.8603515625,20260831,complete,classification,0.9072730150073767,0.8788552185012819,6.9350128173828125,0.34467685043175067,0.42902844970090437,0.77099609375,0.01171875,2.0,0.07164603416040904,0.2350446818683951,0.26925987406130114,0.034215192192906044,,0.8603515625,0.0
0.3628934621810913,churn,13.0,standard,0.3514478802680969,0.8583984375,accuracy,TabR,44154.0,localwarp,branch_ablation,raw,0.8583984375,20260832,complete,classification,1.8295622810255736,0.8740414260808799,5.763879776000977,0.31228039630933685,0.413602545945779,0.7880859375,0.005859375,2.0,0.06978354764713132,0.23850516593993068,0.26557769128816805,0.02707252534823739,,0.859375,-0.0009765625
0.3556608259677887,churn,18.0,standard,0.3528658449649811,0.859375,accuracy,TabR,44098.0,raw,branch_ablation,raw,0.859375,20260832,complete,classification,2.2608921360224485,0.8769031445897001,4.834071159362793,0.33596170218976995,0.4443996835469912,0.77880859375,0.005859375,2.0,0.07440344386817684,0.23769769361659765,0.2674106977249779,0.029713004108380243,,0.859375,0.0
0.34859731793403625,churn,11.0,standard,0.3357008695602417,0.8671875,accuracy,TabR,44154.0,localwarp,branch_ablation,raw,0.8671875,20260833,complete,classification,1.5324009689502418,0.8794248799596152,5.6656365394592285,0.343917805283798,0.41212066561477495,0.7822265625,0.00732421875,2.0,0.07218672074847451,0.2367915600293049,0.2703783985104997,0.0335868384811948,,0.859375,0.0078125
0.3510759472846985,churn,11.0,standard,0.3389238715171814,0.859375,accuracy,TabR,44098.0,raw,branch_ablation,raw,0.859375,20260833,complete,classification,1.4278451749123633,0.8770125991769352,4.92691707611084,0.3313424983366904,0.427806521923863,0.783203125,0.005859375,2.0,0.07036294090604883,0.240918154469422,0.27024747940273885,0.029329324933316837,,0.859375,0.0
0.3516387939453125,churn,12.0,standard,0.35884398221969604,0.8564453125,accuracy,TabR,44098.0,raw,wrong_warp_control,wrongwarp,0.8564453125,20260831,complete,classification,1.5718342249747366,0.8756905685374629,4.045889854431152,0.30527065996405,0.40260211669174845,0.79736328125,0.01123046875,2.0,0.06468320022085612,0.23690634486475237,0.26414306262919673,0.027236717764444383,,0.8603515625,-0.00390625
0.1639089958967803,diamond,18.0,standard,0.2018495009268956,0.2018495009268956,standardized_rmse,TabR,45409.0,localwarp,branch_ablation,localwarp,-0.2018495009268956,20260831,complete,regression,3.1839091489091516,0.8663132900348766,2.097781181335449,,0.0952613761161868,0.1498255729675293,0.0478515625,2.0,0.6378269408481216,0.05177698252132909,0.1245227086923407,0.07274572617101158,0.06310764700174332,-0.1994458433236797,-0.0024036576032158974
0.16077935191069487,diamond,18.0,standard,0.19242414978621833,0.19242414978621833,standardized_rmse,TabR,45361.0,raw,branch_ablation,localwarp,-0.19242414978621833,20260831,complete,regression,3.0067506830673665,0.8666827690168694,2.069037914276123,,0.09576186488981023,0.18255145847797394,0.05908203125,2.0,0.6980274506779258,0.04890640797049292,0.15844671613064001,0.10954030816014708,0.07105062901973724,-0.1994458433236797,0.0070216935374613765
0.17330299622267228,diamond,18.0,standard,0.19779373598072933,0.19779373598072933,standardized_rmse,TabR,45409.0,localwarp,branch_ablation,localwarp,-0.19779373598072933,20260832,complete,regression,3.1527179579716176,0.8730120689445077,2.476506233215332,,0.08925617319628429,0.1090749055147171,0.05078125,2.0,0.7069592661330764,0.05482165522005676,0.1348258384802435,0.08000418326018671,0.06494289636611938,-0.19866831416945419,0.000874578188724856
0.1679689557935355,diamond,18.0,standard,0.1959363922661955,0.1959363922661955,standardized_rmse,TabR,45361.0,raw,branch_ablation,localwarp,-0.1959363922661955,20260832,complete,regression,2.990236220881343,0.871914231623896,2.6310415267944336,,0.09228712764526309,0.14630857110023499,0.0546875,2.0,0.6831225217423111,0.05349614016756264,0.1491876426709191,0.09569150250335645,0.0879216194152832,-0.19866831416945419,0.0027319219032586883
0.1610223091847483,diamond,18.0,standard,0.1977617577549332,0.1977617577549332,standardized_rmse,TabR,45409.0,localwarp,branch_ablation,localwarp,-0.1977617577549332,20260833,complete,regression,3.1846505110152066,0.8685469266311323,2.0535764694213867,,0.09344932209445156,0.12031777203083038,0.0537109375,2.0,0.6231150888257757,0.05758620643273944,0.11293783724950093,0.05535163081676148,0.062457114458084106,-0.20199190634239284,0.004230148587459626
0.1680639854301215,diamond,18.0,standard,0.20017556531732844,0.20017556531732844,standardized_rmse,TabR,45361.0,raw,branch_ablation,localwarp,-0.20017556531732844,20260833,complete,regression,2.9828277870547026,0.8715216233682098,2.6923646926879883,,0.10142659700186503,0.13718637824058533,0.05908203125,2.0,0.6686721901981232,0.057634049807172585,0.14215702923480092,0.08452297942762832,0.0872366726398468,-0.20199190634239284,0.001816341025064394
0.15387934843251752,diamond,18.0,standard,0.1947474518630472,0.1947474518630472,standardized_rmse,TabR,48001.0,raw,representation_screen,ple,-0.1947474518630472,20260831,complete,regression,2.567983621964231,0.8692728124171467,1.9894824028015137,,0.09370496038512305,0.10266229510307312,0.05908203125,2.0,0.8057111830235917,0.05417171142518201,0.12338939135183163,0.06921767992664962,0.054175443947315216,-0.1994458433236797,0.004698391460632501
0.18259651837590143,diamond,18.0,standard,0.20443298339466123,0.20443298339466123,standardized_rmse,TabR,48385.0,raw,representation_screen,plr,-0.20443298339466123,20260831,complete,regression,2.5923029449768364,0.8641529065741913,3.9579944610595703,,0.11195567029943201,0.14244942367076874,0.03955078125,2.0,0.768120212061846,0.05721315024453641,0.11836298925159516,0.06114983900705876,0.04652822017669678,-0.1994458433236797,-0.004987140070981527
0.15597780155917423,diamond,18.0,standard,0.18945581262512642,0.18945581262512642,standardized_rmse,TabR,45361.0,localwarp,branch_ablation,raw,-0.18945581262512642,20260831,complete,regression,2.5163645669817924,0.8739600458725466,2.3611268997192383,,0.09892397674052884,0.11968179792165756,0.05615234375,2.0,0.8732928074386457,0.054320286409062696,0.10741825056675137,0.05309796415768868,0.05369672179222107,-0.1994458433236797,0.009990030698553282
0.16117691566563735,diamond,18.0,standard,0.1994458433236797,0.1994458433236797,standardized_rmse,TabR,45313.0,raw,branch_ablation,raw,-0.1994458433236797,20260831,complete,regression,2.4055903870612383,0.8703251006053214,1.976709246635437,,0.09330395159025932,0.10577283799648285,0.06689453125,2.0,0.9156549472482509,0.05384695242939362,0.09571336618622608,0.04186641375683245,0.041332315653562546,-0.1994458433236797,0.0
0.1585661772486563,diamond,18.0,standard,0.1913077739895424,0.1913077739895424,standardized_rmse,TabR,45361.0,localwarp,branch_ablation,raw,-0.1913077739895424,20260832,complete,regression,2.53169047110714,0.8721158355644227,1.923416256904602,,0.08445962361735657,0.0880727767944336,0.05322265625,2.0,0.8624074800513304,0.05580437847447069,0.10191999814987024,0.04611561967539955,0.03958573937416077,-0.19866831416945419,0.007360540179911779
0.15957938170395727,diamond,18.0,standard,0.19866831416945419,0.19866831416945419,standardized_rmse,TabR,45313.0,raw,branch_ablation,raw,-0.19866831416945419,20260832,complete,regression,2.3418773380108178,0.8713191378588563,2.4021284580230713,,0.08434201619156323,0.08978321403265,0.0556640625,2.0,0.8800349500751121,0.05631677330141047,0.10371292542229316,0.04739615212088269,0.03937666118144989,-0.19866831416945419,0.0
0.15361617676591074,diamond,17.0,standard,0.19299693376012822,0.19299693376012822,standardized_rmse,TabR,45361.0,localwarp,branch_ablation,raw,-0.19299693376012822,20260833,complete,regression,2.383966210996732,0.8738498818703613,1.9712620973587036,,0.0964497445505047,0.09754646569490433,0.0546875,2.0,0.8658373833240651,0.05783682569279169,0.10232227599805112,0.04448545030525944,0.04713474214076996,-0.20199190634239284,0.008994972582264615
0.16145316980429308,diamond,17.0,standard,0.20199190634239284,0.20199190634239284,standardized_rmse,TabR,45313.0,raw,branch_ablation,raw,-0.20199190634239284,20260833,complete,regression,2.2276229469571263,0.8752114654486439,2.2316248416900635,,0.09765973621717843,0.10903243720531464,0.05712890625,2.0,0.8812763787756643,0.05598090986349922,0.09725436680563648,0.04127345694213727,0.05239467695355415,-0.20199190634239284,0.0
0.179238917414179,diamond,18.0,standard,0.20211724410940135,0.20211724410940135,standardized_rmse,TabR,45313.0,raw,wrong_warp_control,wrongwarp,-0.20211724410940135,20260831,complete,regression,2.4425686181057245,0.8692311573015004,2.591970443725586,,0.11007922253574604,0.10118474811315536,0.05615234375,2.0,0.8620539331143346,0.05362882177395828,0.10579086113583214,0.05216203936187387,0.052777308970689774,-0.1994458433236797,-0.002671400785721645
0.6428728699684143,higgs-small,12.0,standard,0.6241235733032227,0.646484375,accuracy,TabR,46082.0,localwarp,branch_ablation,localwarp,0.646484375,20260831,complete,classification,2.1194091830402613,0.8694795309824728,9.188514709472656,0.5522655071306378,0.7692907530298263,0.55712890625,0.00927734375,2.0,0.11440236527902437,0.44087412448777064,0.5038720868263906,0.06299796233861998,,0.6435546875,0.0029296875
0.6516789197921753,higgs-small,10.0,deep,0.6398793458938599,0.6376953125,accuracy,TabR,50018.0,raw,key_capacity,localwarp,0.6376953125,20260831,complete,classification,1.7329900849144906,0.8668626338113028,6.591829299926758,0.5524377208780288,0.7639989204562709,0.5693359375,0.00537109375,2.0,0.15274640531264821,0.44569215153044917,0.5094085016630094,0.06371635013256027,,0.6435546875,-0.005859375
0.6064853668212891,higgs-small,13.0,linear,0.6055026054382324,0.669921875,accuracy,TabR,37474.0,raw,key_capacity,localwarp,0.669921875,20260831,complete,classification,1.8204056590329856,0.8761788497874629,12.527711868286133,0.6131460323119848,0.7591200805822005,0.58056640625,0.01123046875,2.0,0.09174078250007181,0.44755661343664294,0.4960078625142337,0.04845124907759073,,0.6435546875,0.0263671875
0.6329214572906494,higgs-small,12.0,shallow,0.6128743886947632,0.6552734375,accuracy,TabR,41698.0,raw,key_capacity,localwarp,0.6552734375,20260831,complete,classification,1.8446207570377737,0.8707590249374718,10.286745071411133,0.5831494158251611,0.7770729557598239,0.55615234375,0.0078125,2.0,0.10880909647787883,0.4441870370049287,0.4983968360948239,0.05420979908989519,,0.6435546875,0.01171875
0.6456782221794128,higgs-small,9.0,standard,0.6378707885742188,0.6357421875,accuracy,TabR,45858.0,raw,branch_ablation,localwarp,0.6357421875,20260831,complete,classification,1.4802205560263246,0.8752273492184014,8.024349212646484,0.6001389554664025,0.7801105179806005,0.5517578125,0.01171875,2.0,0.12491097127584586,0.442516660006787,0.5072637091261061,0.06474704911931915,,0.6435546875,-0.0078125
0.6408828496932983,higgs-small,8.0,standard,0.6441640853881836,0.630859375,accuracy,TabR,46082.0,localwarp,branch_ablation,localwarp,0.630859375,20260832,complete,classification,1.4161679549142718,0.8695086564497928,8.78886890411377,0.6085768778713596,0.7647203123469217,0.55029296875,0.0087890625,2.0,0.08816390657679285,0.4516595629570448,0.5257889054874157,0.07412934253037098,,0.6103515625,0.0205078125
0.650549054145813,higgs-small,9.0,deep,0.6461262702941895,0.6318359375,accuracy,TabR,50018.0,raw,key_capacity,localwarp,0.6318359375,20260832,complete,classification,1.570276060840115,0.8756956831622623,5.284234046936035,0.5972422816660994,0.7477010502760609,0.5693359375,0.00341796875,2.0,0.0926342792987327,0.4502001449964266,0.5207664771260134,0.07056633212958693,,0.6103515625,0.021484375
