dataset,task,split_seed,model,model_seed,n_train,n_validation,n_test,n_num,n_cat_onehot,uncertainty_mean,uncertainty_sd,uncertainty_iqr,lambda,loss,method,metric,metric_name,oracle_topk_overlap,risk_spearman,score,topk_candidate_noise,topk_proxy_risk,topk_target_mismatch,validation_grid,validation_loss,baseline_score,baseline_proxy_risk,baseline_risk_spearman,score_gain,proxy_risk_change,risk_spearman_gain
credit-g,classification,20260902,ModernNCA,20260913,600,200,200,7,54,0.3202357590198517,0.16583044826984406,0.2872288450598717,0.0,0.4925782084465027,distance,0.765,accuracy,0.03564453125,0.17417818125794082,0.765,0.32777107594301924,0.4087004372267984,0.08092935825698078,"[{""lambda"": 0.0, ""loss"": 0.4581165313720703, ""metric"": 0.78}]",0.4581165313720703,0.765,0.4087004372267984,0.17417818125794082,0.0,0.0,0.0
credit-g,classification,20260902,ModernNCA,20260913,600,200,200,7,54,0.3202357590198517,0.16583044826984406,0.2872288450598717,0.0,0.4925782084465027,oof_reliability,0.765,accuracy,0.03564453125,0.17417818125794082,0.765,0.32777107594301924,0.4087004372267984,0.08092935825698078,"[{""lambda"": 0.0, ""loss"": 0.4581165313720703, ""metric"": 0.78}, {""lambda"": 0.01, ""loss"": 0.4581342935562134, ""metric"": 0.78}, {""lambda"": 0.03, ""loss"": 0.4581707715988159, ""metric"": 0.78}, {""lambda"": 0.1, ""loss"": 0.45830222964286804, ""metric"": 0.78}, {""lambda"": 0.3, ""loss"": 0.45865970849990845, ""metric"": 0.78}, {""lambda"": 1.0, ""loss"": 0.46113067865371704, ""metric"": 0.78}, {""lambda"": 3.0, ""loss"": 0.4708554744720459, ""metric"": 0.735}]",0.4581165313720703,0.765,0.4087004372267984,0.17417818125794082,0.0,0.0,0.0
credit-g,classification,20260902,ModernNCA,20260913,600,200,200,7,54,0.3202357590198517,0.16583044826984406,0.2872288450598717,0.3,0.491545706987381,permuted_reliability,0.77,accuracy,0.02490234375,0.17317615213677814,0.77,0.3371491797734052,0.4237493933760561,0.0866002142574871,"[{""lambda"": 0.0, ""loss"": 0.4581165313720703, ""metric"": 0.78}, {""lambda"": 0.01, ""loss"": 0.45796921849250793, ""metric"": 0.78}, {""lambda"": 0.03, ""loss"": 0.45769065618515015, ""metric"": 0.78}, {""lambda"": 0.1, ""loss"": 0.4568951427936554, ""metric"": 0.78}, {""lambda"": 0.3, ""loss"": 0.4559691548347473, ""metric"": 0.78}, {""lambda"": 1.0, ""loss"": 0.4589613378047943, ""metric"": 0.785}, {""lambda"": 3.0, ""loss"": 0.4741245210170746, ""metric"": 0.73}]",0.4559691548347473,0.765,0.4087004372267984,0.17417818125794082,0.0050000000000000044,0.01504895614925772,-0.0010020291211626786
credit-g,classification,20260902,TabR,20260911,600,200,200,7,54,0.3202357590198517,0.16583044826984406,0.2872288450598717,0.0,0.6015647649765015,distance,0.685,accuracy,0.03857421875,0.06847857086033425,0.685,0.32698876690119505,0.42999951413366944,0.10301074974995572,"[{""lambda"": 0.0, ""loss"": 0.5285038352012634, ""metric"": 0.73}]",0.5285038352012634,0.685,0.42999951413366944,0.06847857086033425,0.0,0.0,0.0
credit-g,classification,20260902,TabR,20260911,600,200,200,7,54,0.3202357590198517,0.16583044826984406,0.2872288450598717,0.0,0.6015647649765015,oof_reliability,0.685,accuracy,0.03857421875,0.06847857086033425,0.685,0.32698876690119505,0.42999951413366944,0.10301074974995572,"[{""lambda"": 0.0, ""loss"": 0.5285038352012634, ""metric"": 0.73}, {""lambda"": 0.01, ""loss"": 0.5304415822029114, ""metric"": 0.73}, {""lambda"": 0.03, ""loss"": 0.5287312865257263, ""metric"": 0.73}, {""lambda"": 0.1, ""loss"": 0.5301079750061035, ""metric"": 0.73}, {""lambda"": 0.3, ""loss"": 0.5364952087402344, ""metric"": 0.725}, {""lambda"": 1.0, ""loss"": 0.5407058000564575, ""metric"": 0.71}, {""lambda"": 3.0, ""loss"": 0.5733212828636169, ""metric"": 0.715}]",0.5285038352012634,0.685,0.42999951413366944,0.06847857086033425,0.0,0.0,0.0
credit-g,classification,20260902,TabR,20260911,600,200,200,7,54,0.3202357590198517,0.16583044826984406,0.2872288450598717,3.0,0.5670062303543091,permuted_reliability,0.68,accuracy,0.04736328125,0.03395464446029286,0.68,0.30615549185313284,0.43689987587276846,0.1307443841942586,"[{""lambda"": 0.0, ""loss"": 0.5285038352012634, ""metric"": 0.73}, {""lambda"": 0.01, ""loss"": 0.5296401977539062, ""metric"": 0.73}, {""lambda"": 0.03, ""loss"": 0.5270431041717529, ""metric"": 0.73}, {""lambda"": 0.1, ""loss"": 0.5273066163063049, ""metric"": 0.755}, {""lambda"": 0.3, ""loss"": 0.5227352380752563, ""metric"": 0.75}, {""lambda"": 1.0, ""loss"": 0.5194772481918335, ""metric"": 0.755}, {""lambda"": 3.0, ""loss"": 0.5188038349151611, ""metric"": 0.77}]",0.5188038349151611,0.685,0.42999951413366944,0.06847857086033425,-0.0050000000000000044,0.006900361739099026,-0.03452392640004139
credit-g,classification,20260902,TabR,20260912,600,200,200,7,54,0.3202357590198517,0.16583044826984406,0.2872288450598717,0.0,0.5417983531951904,distance,0.725,accuracy,0.03271484375,0.07216198738052038,0.725,0.3264763511251658,0.4341558685991913,0.10767951520392671,"[{""lambda"": 0.0, ""loss"": 0.540241539478302, ""metric"": 0.725}]",0.540241539478302,0.725,0.4341558685991913,0.07216198738052038,0.0,0.0,0.0
credit-g,classification,20260902,TabR,20260912,600,200,200,7,54,0.3202357590198517,0.16583044826984406,0.2872288450598717,0.0,0.5417983531951904,oof_reliability,0.725,accuracy,0.03271484375,0.07216198738052038,0.725,0.3264763511251658,0.4341558685991913,0.10767951520392671,"[{""lambda"": 0.0, ""loss"": 0.540241539478302, ""metric"": 0.725}, {""lambda"": 0.01, ""loss"": 0.5405316948890686, ""metric"": 0.725}, {""lambda"": 0.03, ""loss"": 0.5408093333244324, ""metric"": 0.725}, {""lambda"": 0.1, ""loss"": 0.5403831601142883, ""metric"": 0.735}, {""lambda"": 0.3, ""loss"": 0.5459170937538147, ""metric"": 0.74}, {""lambda"": 1.0, ""loss"": 0.5589336156845093, ""metric"": 0.725}, {""lambda"": 3.0, ""loss"": 0.5599789619445801, ""metric"": 0.73}]",0.540241539478302,0.725,0.4341558685991913,0.07216198738052038,0.0,0.0,0.0
credit-g,classification,20260902,TabR,20260912,600,200,200,7,54,0.3202357590198517,0.16583044826984406,0.2872288450598717,1.0,0.5415120124816895,permuted_reliability,0.735,accuracy,0.0390625,0.04698738274101456,0.735,0.3319103170069866,0.4540325824636966,0.12212226650444791,"[{""lambda"": 0.0, ""loss"": 0.540241539478302, ""metric"": 0.725}, {""lambda"": 0.01, ""loss"": 0.5414420962333679, ""metric"": 0.725}, {""lambda"": 0.03, ""loss"": 0.5404193997383118, ""metric"": 0.72}, {""lambda"": 0.1, ""loss"": 0.5344142913818359, ""metric"": 0.74}, {""lambda"": 0.3, ""loss"": 0.5295326709747314, ""metric"": 0.725}, {""lambda"": 1.0, ""loss"": 0.5251577496528625, ""metric"": 0.725}, {""lambda"": 3.0, ""loss"": 0.5287613868713379, ""metric"": 0.735}]",0.5251577496528625,0.725,0.4341558685991913,0.07216198738052038,0.010000000000000009,0.01987671386450529,-0.025174604639505813
credit-g,classification,20260902,TabR,20260913,600,200,200,7,54,0.3202357590198517,0.16583044826984406,0.2872288450598717,0.0,0.5248260498046875,distance,0.765,accuracy,0.0322265625,-0.016963026728008118,0.765,0.3226239907089621,0.4464035566197708,0.12377956722775707,"[{""lambda"": 0.0, ""loss"": 0.5091869831085205, ""metric"": 0.745}]",0.5091869831085205,0.765,0.4464035566197708,-0.016963026728008118,0.0,0.0,0.0
credit-g,classification,20260902,TabR,20260913,600,200,200,7,54,0.3202357590198517,0.16583044826984406,0.2872288450598717,0.0,0.5248260498046875,oof_reliability,0.765,accuracy,0.0322265625,-0.016963026728008118,0.765,0.3226239907089621,0.4464035566197708,0.12377956722775707,"[{""lambda"": 0.0, ""loss"": 0.5091869831085205, ""metric"": 0.745}, {""lambda"": 0.01, ""loss"": 0.5099627375602722, ""metric"": 0.745}, {""lambda"": 0.03, ""loss"": 0.5104677677154541, ""metric"": 0.745}, {""lambda"": 0.1, ""loss"": 0.5137602686882019, ""metric"": 0.745}, {""lambda"": 0.3, ""loss"": 0.5200457572937012, ""metric"": 0.76}, {""lambda"": 1.0, ""loss"": 0.5698351860046387, ""metric"": 0.72}, {""lambda"": 3.0, ""loss"": 0.6098817586898804, ""metric"": 0.71}]",0.5091869831085205,0.765,0.4464035566197708,-0.016963026728008118,0.0,0.0,0.0
credit-g,classification,20260902,TabR,20260913,600,200,200,7,54,0.3202357590198517,0.16583044826984406,0.2872288450598717,0.3,0.518139123916626,permuted_reliability,0.775,accuracy,0.03759765625,-0.013217599863189721,0.775,0.32722024573013186,0.45363348501268774,0.1264132401556708,"[{""lambda"": 0.0, ""loss"": 0.5091869831085205, ""metric"": 0.745}, {""lambda"": 0.01, ""loss"": 0.5093815326690674, ""metric"": 0.74}, {""lambda"": 0.03, ""loss"": 0.5106260776519775, ""metric"": 0.73}, {""lambda"": 0.1, ""loss"": 0.5089714527130127, ""metric"": 0.73}, {""lambda"": 0.3, ""loss"": 0.49921005964279175, ""metric"": 0.755}, {""lambda"": 1.0, ""loss"": 0.5088632106781006, ""metric"": 0.755}, {""lambda"": 3.0, ""loss"": 0.5464722514152527, ""metric"": 0.715}]",0.49921005964279175,0.765,0.4464035566197708,-0.016963026728008118,0.010000000000000009,0.007229928392916918,0.003745426864818397
credit-g,classification,20260903,ModernNCA,20260911,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,0.0,0.5222001671791077,distance,0.705,accuracy,0.04150390625,0.29396567138683677,0.705,0.3201405486324802,0.4060345745529048,0.08589402696088655,"[{""lambda"": 0.0, ""loss"": 0.5464197397232056, ""metric"": 0.735}]",0.5464197397232056,0.705,0.4060345745529048,0.29396567138683677,0.0,0.0,0.0
credit-g,classification,20260903,ModernNCA,20260911,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,0.0,0.5222001671791077,oof_reliability,0.705,accuracy,0.04150390625,0.29396567138683677,0.705,0.3201405486324802,0.4060345745529048,0.08589402696088655,"[{""lambda"": 0.0, ""loss"": 0.5464197397232056, ""metric"": 0.735}, {""lambda"": 0.01, ""loss"": 0.5464239120483398, ""metric"": 0.735}, {""lambda"": 0.03, ""loss"": 0.5464328527450562, ""metric"": 0.735}, {""lambda"": 0.1, ""loss"": 0.5464721918106079, ""metric"": 0.73}, {""lambda"": 0.3, ""loss"": 0.5466752052307129, ""metric"": 0.73}, {""lambda"": 1.0, ""loss"": 0.5496172904968262, ""metric"": 0.715}, {""lambda"": 3.0, ""loss"": 0.5731426477432251, ""metric"": 0.7}]",0.5464197397232056,0.705,0.4060345745529048,0.29396567138683677,0.0,0.0,0.0
credit-g,classification,20260903,ModernNCA,20260911,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,0.0,0.5222001671791077,permuted_reliability,0.705,accuracy,0.04150390625,0.29396567138683677,0.705,0.3201405486324802,0.4060345745529048,0.08589402696088655,"[{""lambda"": 0.0, ""loss"": 0.5464197397232056, ""metric"": 0.735}, {""lambda"": 0.01, ""loss"": 0.5464224815368652, ""metric"": 0.735}, {""lambda"": 0.03, ""loss"": 0.5464272499084473, ""metric"": 0.735}, {""lambda"": 0.1, ""loss"": 0.5464366674423218, ""metric"": 0.735}, {""lambda"": 0.3, ""loss"": 0.5464238524436951, ""metric"": 0.735}, {""lambda"": 1.0, ""loss"": 0.5466282367706299, ""metric"": 0.73}, {""lambda"": 3.0, ""loss"": 0.5493189692497253, ""metric"": 0.72}]",0.5464197397232056,0.705,0.4060345745529048,0.29396567138683677,0.0,0.0,0.0
credit-g,classification,20260903,ModernNCA,20260912,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,0.0,0.5160738229751587,distance,0.71,accuracy,0.0400390625,0.3340364315254678,0.71,0.3287457631959114,0.39956341226934455,0.0708176486677985,"[{""lambda"": 0.0, ""loss"": 0.5377889275550842, ""metric"": 0.71}]",0.5377889275550842,0.71,0.39956341226934455,0.3340364315254678,0.0,0.0,0.0
credit-g,classification,20260903,ModernNCA,20260912,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,0.0,0.5160738229751587,oof_reliability,0.71,accuracy,0.0400390625,0.3340364315254678,0.71,0.3287457631959114,0.39956341226934455,0.0708176486677985,"[{""lambda"": 0.0, ""loss"": 0.5377889275550842, ""metric"": 0.71}, {""lambda"": 0.01, ""loss"": 0.5378023386001587, ""metric"": 0.71}, {""lambda"": 0.03, ""loss"": 0.5378319621086121, ""metric"": 0.71}, {""lambda"": 0.1, ""loss"": 0.5379660725593567, ""metric"": 0.71}, {""lambda"": 0.3, ""loss"": 0.5386331677436829, ""metric"": 0.71}, {""lambda"": 1.0, ""loss"": 0.5446483492851257, ""metric"": 0.705}, {""lambda"": 3.0, ""loss"": 0.5693295001983643, ""metric"": 0.72}]",0.5377889275550842,0.71,0.39956341226934455,0.3340364315254678,0.0,0.0,0.0
credit-g,classification,20260903,ModernNCA,20260912,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,0.0,0.5160738229751587,permuted_reliability,0.71,accuracy,0.0400390625,0.3340364315254678,0.71,0.3287457631959114,0.39956341226934455,0.0708176486677985,"[{""lambda"": 0.0, ""loss"": 0.5377889275550842, ""metric"": 0.71}, {""lambda"": 0.01, ""loss"": 0.53785240650177, ""metric"": 0.71}, {""lambda"": 0.03, ""loss"": 0.5379913449287415, ""metric"": 0.715}, {""lambda"": 0.1, ""loss"": 0.5386062860488892, ""metric"": 0.71}, {""lambda"": 0.3, ""loss"": 0.541297197341919, ""metric"": 0.715}, {""lambda"": 1.0, ""loss"": 0.5494202375411987, ""metric"": 0.72}, {""lambda"": 3.0, ""loss"": 0.5500322580337524, ""metric"": 0.72}]",0.5377889275550842,0.71,0.39956341226934455,0.3340364315254678,0.0,0.0,0.0
credit-g,classification,20260903,ModernNCA,20260913,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,0.0,0.4972330331802368,distance,0.755,accuracy,0.04931640625,0.31685737292784416,0.755,0.3299773732142057,0.4029257854272146,0.07294841448492662,"[{""lambda"": 0.0, ""loss"": 0.5253159999847412, ""metric"": 0.735}]",0.5253159999847412,0.755,0.4029257854272146,0.31685737292784416,0.0,0.0,0.0
credit-g,classification,20260903,ModernNCA,20260913,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,1.0,0.4969295263290405,oof_reliability,0.75,accuracy,0.208984375,0.37731091690995133,0.75,0.10255368353500671,0.29992199634216377,0.1973683142971474,"[{""lambda"": 0.0, ""loss"": 0.5253159999847412, ""metric"": 0.735}, {""lambda"": 0.01, ""loss"": 0.525266170501709, ""metric"": 0.735}, {""lambda"": 0.03, ""loss"": 0.5251680016517639, ""metric"": 0.735}, {""lambda"": 0.1, ""loss"": 0.5248472094535828, ""metric"": 0.735}, {""lambda"": 0.3, ""loss"": 0.524170994758606, ""metric"": 0.735}, {""lambda"": 1.0, ""loss"": 0.5239763855934143, ""metric"": 0.73}, {""lambda"": 3.0, ""loss"": 0.5289486646652222, ""metric"": 0.735}]",0.5239763855934143,0.755,0.4029257854272146,0.31685737292784416,-0.0050000000000000044,-0.10300378908505081,0.06045354398210717
credit-g,classification,20260903,ModernNCA,20260913,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,1.0,0.4977586269378662,permuted_reliability,0.76,accuracy,0.04150390625,0.3116148770188878,0.76,0.3235261092777364,0.4058381589129567,0.08231204820913263,"[{""lambda"": 0.0, ""loss"": 0.5253159999847412, ""metric"": 0.735}, {""lambda"": 0.01, ""loss"": 0.5252841711044312, ""metric"": 0.735}, {""lambda"": 0.03, ""loss"": 0.5252225995063782, ""metric"": 0.735}, {""lambda"": 0.1, ""loss"": 0.5250342488288879, ""metric"": 0.735}, {""lambda"": 0.3, ""loss"": 0.5247350335121155, ""metric"": 0.74}, {""lambda"": 1.0, ""loss"": 0.5240459442138672, ""metric"": 0.735}, {""lambda"": 3.0, ""loss"": 0.5286880731582642, ""metric"": 0.735}]",0.5240459442138672,0.755,0.4029257854272146,0.31685737292784416,0.0050000000000000044,0.002912373485742137,-0.005242495908956368
credit-g,classification,20260903,TabR,20260911,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,0.0,0.5494534373283386,distance,0.7,accuracy,0.041015625,0.1557154103887985,0.7,0.32846180285559967,0.4331229494418949,0.10466114599694265,"[{""lambda"": 0.0, ""loss"": 0.560527503490448, ""metric"": 0.72}]",0.560527503490448,0.7,0.4331229494418949,0.1557154103887985,0.0,0.0,0.0
credit-g,classification,20260903,TabR,20260911,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,0.3,0.5454752445220947,oof_reliability,0.725,accuracy,0.083984375,0.22768466497110332,0.725,0.217436364677269,0.35509591951267794,0.13765955580493028,"[{""lambda"": 0.0, ""loss"": 0.560527503490448, ""metric"": 0.72}, {""lambda"": 0.01, ""loss"": 0.5596855282783508, ""metric"": 0.725}, {""lambda"": 0.03, ""loss"": 0.5600965023040771, ""metric"": 0.72}, {""lambda"": 0.1, ""loss"": 0.5594522953033447, ""metric"": 0.725}, {""lambda"": 0.3, ""loss"": 0.5574629306793213, ""metric"": 0.715}, {""lambda"": 1.0, ""loss"": 0.5754764080047607, ""metric"": 0.71}, {""lambda"": 3.0, ""loss"": 0.6184541583061218, ""metric"": 0.7}]",0.5574629306793213,0.7,0.4331229494418949,0.1557154103887985,0.025000000000000022,-0.07802702992921695,0.07196925458230483
credit-g,classification,20260903,TabR,20260911,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,3.0,0.5461854338645935,permuted_reliability,0.7,accuracy,0.00048828125,0.06925189633833946,0.7,0.34467868169303983,0.4750690199434757,0.1303903375810478,"[{""lambda"": 0.0, ""loss"": 0.560527503490448, ""metric"": 0.72}, {""lambda"": 0.01, ""loss"": 0.5590162873268127, ""metric"": 0.715}, {""lambda"": 0.03, ""loss"": 0.5583175420761108, ""metric"": 0.73}, {""lambda"": 0.1, ""loss"": 0.5571004748344421, ""metric"": 0.73}, {""lambda"": 0.3, ""loss"": 0.5586819648742676, ""metric"": 0.725}, {""lambda"": 1.0, ""loss"": 0.549888551235199, ""metric"": 0.725}, {""lambda"": 3.0, ""loss"": 0.547747015953064, ""metric"": 0.725}]",0.547747015953064,0.7,0.4331229494418949,0.1557154103887985,0.0,0.041946070501580834,-0.08646351405045903
credit-g,classification,20260903,TabR,20260912,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,0.0,0.5373861193656921,distance,0.75,accuracy,0.05615234375,0.18870577112665982,0.75,0.3264058634522371,0.4254057942307554,0.09899993002909468,"[{""lambda"": 0.0, ""loss"": 0.5561609864234924, ""metric"": 0.735}]",0.5561609864234924,0.75,0.4254057942307554,0.18870577112665982,0.0,0.0,0.0
credit-g,classification,20260903,TabR,20260912,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,0.01,0.5360822081565857,oof_reliability,0.755,accuracy,0.05712890625,0.19177310595042385,0.755,0.32337401376571506,0.42324569303309545,0.09987167745566694,"[{""lambda"": 0.0, ""loss"": 0.5561609864234924, ""metric"": 0.735}, {""lambda"": 0.01, ""loss"": 0.5560232400894165, ""metric"": 0.735}, {""lambda"": 0.03, ""loss"": 0.556780219078064, ""metric"": 0.735}, {""lambda"": 0.1, ""loss"": 0.5568253993988037, ""metric"": 0.735}, {""lambda"": 0.3, ""loss"": 0.5647518038749695, ""metric"": 0.73}, {""lambda"": 1.0, ""loss"": 0.5779971480369568, ""metric"": 0.715}, {""lambda"": 3.0, ""loss"": 0.5996814966201782, ""metric"": 0.7}]",0.5560232400894165,0.75,0.4254057942307554,0.18870577112665982,0.0050000000000000044,-0.0021601011976599693,0.003067334823764034
credit-g,classification,20260903,TabR,20260912,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,0.0,0.5373861193656921,permuted_reliability,0.75,accuracy,0.05615234375,0.18870577112665982,0.75,0.3264058634522371,0.4254057942307554,0.09899993002909468,"[{""lambda"": 0.0, ""loss"": 0.5561609864234924, ""metric"": 0.735}, {""lambda"": 0.01, ""loss"": 0.5564097762107849, ""metric"": 0.73}, {""lambda"": 0.03, ""loss"": 0.5577356815338135, ""metric"": 0.725}, {""lambda"": 0.1, ""loss"": 0.5575416088104248, ""metric"": 0.72}, {""lambda"": 0.3, ""loss"": 0.5624552369117737, ""metric"": 0.72}, {""lambda"": 1.0, ""loss"": 0.5646999478340149, ""metric"": 0.715}, {""lambda"": 3.0, ""loss"": 0.5563439130783081, ""metric"": 0.72}]",0.5561609864234924,0.75,0.4254057942307554,0.18870577112665982,0.0,0.0,0.0
credit-g,classification,20260903,TabR,20260913,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,0.0,0.5562650561332703,distance,0.7,accuracy,0.04541015625,0.15066197350220048,0.7,0.30982078379020095,0.43039931426756084,0.1205785288620973,"[{""lambda"": 0.0, ""loss"": 0.5715690851211548, ""metric"": 0.7}]",0.5715690851211548,0.7,0.43039931426756084,0.15066197350220048,0.0,0.0,0.0
credit-g,classification,20260903,TabR,20260913,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,0.01,0.5570192933082581,oof_reliability,0.7,accuracy,0.04541015625,0.15306605358137293,0.7,0.3047957572271116,0.4266314679989591,0.12183571222703904,"[{""lambda"": 0.0, ""loss"": 0.5715690851211548, ""metric"": 0.7}, {""lambda"": 0.01, ""loss"": 0.5707793831825256, ""metric"": 0.7}, {""lambda"": 0.03, ""loss"": 0.572385847568512, ""metric"": 0.7}, {""lambda"": 0.1, ""loss"": 0.5736417174339294, ""metric"": 0.7}, {""lambda"": 0.3, ""loss"": 0.5775155425071716, ""metric"": 0.7}, {""lambda"": 1.0, ""loss"": 0.5957276821136475, ""metric"": 0.7}, {""lambda"": 3.0, ""loss"": 0.6145302057266235, ""metric"": 0.7}]",0.5707793831825256,0.7,0.43039931426756084,0.15066197350220048,0.0,-0.0037678462686017156,0.0024040800791724493
credit-g,classification,20260903,TabR,20260913,600,200,200,7,54,0.31745341420173645,0.17076164484024048,0.3096531704068184,0.3,0.5572340488433838,permuted_reliability,0.7,accuracy,0.044921875,0.14908302253869649,0.7,0.3080842891940847,0.4310148036456667,0.12293051303277025,"[{""lambda"": 0.0, ""loss"": 0.5715690851211548, ""metric"": 0.7}, {""lambda"": 0.01, ""loss"": 0.5707846879959106, ""metric"": 0.7}, {""lambda"": 0.03, ""loss"": 0.570845365524292, ""metric"": 0.7}, {""lambda"": 0.1, ""loss"": 0.5685648322105408, ""metric"": 0.7}, {""lambda"": 0.3, ""loss"": 0.5682195425033569, ""metric"": 0.7}, {""lambda"": 1.0, ""loss"": 0.569402813911438, ""metric"": 0.7}, {""lambda"": 3.0, ""loss"": 0.5777639150619507, ""metric"": 0.7}]",0.5682195425033569,0.7,0.43039931426756084,0.15066197350220048,0.0,0.000615489378105849,-0.0015789509635039944
electricity,classification,20260901,ModernNCA,20260911,8192,2048,2048,7,7,0.3149052858352661,0.15232276916503906,0.27063503861427307,0.0,0.42841005325317383,distance,0.7958984375,accuracy,0.00341796875,0.5188879356935517,0.7958984375,0.33016263009631075,0.3584099638974294,0.028247333520084794,"[{""lambda"": 0.0, ""loss"": 0.4219352602958679, ""metric"": 0.80078125}]",0.4219352602958679,0.7958984375,0.3584099638974294,0.5188879356935517,0.0,0.0,0.0
electricity,classification,20260901,ModernNCA,20260911,8192,2048,2048,7,7,0.3149052858352661,0.15232276916503906,0.27063503861427307,0.1,0.4262128174304962,oof_reliability,0.7958984375,accuracy,0.017578125,0.5278273599861822,0.7958984375,0.23766425540816272,0.2836842758624698,0.04602002145554707,"[{""lambda"": 0.0, ""loss"": 0.4219352602958679, ""metric"": 0.80078125}, {""lambda"": 0.01, ""loss"": 0.42166846990585327, ""metric"": 0.80078125}, {""lambda"": 0.03, ""loss"": 0.421189546585083, ""metric"": 0.80029296875}, {""lambda"": 0.1, ""loss"": 0.4200356602668762, ""metric"": 0.80126953125}, {""lambda"": 0.3, ""loss"": 0.42927825450897217, ""metric"": 0.798828125}, {""lambda"": 1.0, ""loss"": 0.45472896099090576, ""metric"": 0.80078125}, {""lambda"": 3.0, ""loss"": 0.585414707660675, ""metric"": 0.79931640625}]",0.4200356602668762,0.7958984375,0.3584099638974294,0.5188879356935517,0.0,-0.0747256880349596,0.008939424292630505
electricity,classification,20260901,ModernNCA,20260911,8192,2048,2048,7,7,0.3149052858352661,0.15232276916503906,0.27063503861427307,0.0,0.42841005325317383,permuted_reliability,0.7958984375,accuracy,0.00341796875,0.5188879356935517,0.7958984375,0.33016263009631075,0.3584099638974294,0.028247333520084794,"[{""lambda"": 0.0, ""loss"": 0.4219352602958679, ""metric"": 0.80078125}, {""lambda"": 0.01, ""loss"": 0.421935498714447, ""metric"": 0.80078125}, {""lambda"": 0.03, ""loss"": 0.42193663120269775, ""metric"": 0.80078125}, {""lambda"": 0.1, ""loss"": 0.4242245554924011, ""metric"": 0.80029296875}, {""lambda"": 0.3, ""loss"": 0.43127262592315674, ""metric"": 0.80029296875}, {""lambda"": 1.0, ""loss"": 0.4333284795284271, ""metric"": 0.80078125}, {""lambda"": 3.0, ""loss"": 0.4353344440460205, ""metric"": 0.7998046875}]",0.4219352602958679,0.7958984375,0.3584099638974294,0.5188879356935517,0.0,0.0,0.0
electricity,classification,20260901,ModernNCA,20260912,8192,2048,2048,7,7,0.3149052858352661,0.15232276916503906,0.27063503861427307,0.0,0.42388445138931274,distance,0.80029296875,accuracy,0.00390625,0.5214567123124177,0.80029296875,0.3281453622330446,0.353981423395453,0.02583606142093231,"[{""lambda"": 0.0, ""loss"": 0.4142838418483734, ""metric"": 0.80615234375}]",0.4142838418483734,0.80029296875,0.353981423395453,0.5214567123124177,0.0,0.0,0.0
electricity,classification,20260901,ModernNCA,20260912,8192,2048,2048,7,7,0.3149052858352661,0.15232276916503906,0.27063503861427307,0.3,0.42212027311325073,oof_reliability,0.79833984375,accuracy,0.02783203125,0.5458314785630358,0.79833984375,0.18381689621674013,0.25170767336021527,0.06789077749695593,"[{""lambda"": 0.0, ""loss"": 0.4142838418483734, ""metric"": 0.80615234375}, {""lambda"": 0.01, ""loss"": 0.4141004681587219, ""metric"": 0.80615234375}, {""lambda"": 0.03, ""loss"": 0.41376757621765137, ""metric"": 0.806640625}, {""lambda"": 0.1, ""loss"": 0.4129330515861511, ""metric"": 0.80615234375}, {""lambda"": 0.3, ""loss"": 0.412896990776062, ""metric"": 0.80615234375}, {""lambda"": 1.0, ""loss"": 0.4297868609428406, ""metric"": 0.80615234375}, {""lambda"": 3.0, ""loss"": 0.5222325325012207, ""metric"": 0.80712890625}]",0.412896990776062,0.80029296875,0.353981423395453,0.5214567123124177,-0.001953125,-0.10227375003523775,0.024374766250618074
