git_commit,git_dirty,task_id,task_seed,seed,condition,test_multiplier,search_seconds,operation_count,truth_expression,recovered_expression,mae,rmse,r2,nrmse,relative_error,feature_precision,feature_recall,feature_f1,operator_accuracy,exact_program,depth_error,coefficient_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609003,202609003,4,correlated_features,8,1.4030237880069762,3,square(x3),"(1 * square(add(x3, subtract(x6, x6))) + -2.8440921e-09)",2.066902186318928e-06,2.912458790531928e-06,0.9999999999999984,4.000740691921812e-08,1.9184754979535764e-08,0.5,1.0,0.6666666666666666,0.3333333333333333,0,2.0,5.162083649423721e-09
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,0,clean,8,0.10965173412114382,2,"square(safe_divide(x1, x2))","square(safe_divide(x1, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,0,target_noise,8,0.10405604704283178,2,"square(safe_divide(x1, x2))","(1.0037481 * square(safe_divide(x1, x2)) + -0.0026348666)",0.008069167899520835,0.01833661048700361,0.9999837250847098,0.004034218051892406,0.0029542009463696286,1.0,1.0,1.0,1.0,1,0.0,0.006382984536489111
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,1,target_noise,8,0.104177599074319,3,"square(safe_divide(x1, x2))","(0.99605631 * safe_divide(safe_divide(square(x1), x2), x2) + -0.010883804)",0.020793217761820415,0.027452928221090515,0.9999635197365006,0.006039889361522218,0.014676874590454615,1.0,1.0,1.0,0.6666666666666666,0,1.0,0.014827494883290493
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,2,target_noise,8,0.10532688000239432,3,"square(safe_divide(x1, x2))","(1.0007646 * safe_divide(safe_divide(square(x1), x2), x2) + 0.0050726907)",0.006993949278694345,0.007809850512391349,0.999997047662113,0.0017182368541885761,0.005767114573626372,1.0,1.0,1.0,0.6666666666666666,0,1.0,0.005837322261873945
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,3,target_noise,8,0.10395642695948482,3,"square(safe_divide(x1, x2))","(1.0008483 * safe_divide(multiply(x1, safe_divide(x1, x2)), x2) + -0.092328024)",0.0901964827098709,0.0902788632836492,0.9996054947547874,0.019862156106842128,0.09020198546264335,1.0,1.0,1.0,0.3333333333333333,0,1.0,0.0931763368008236
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,4,target_noise,8,0.10472650593146682,3,"square(safe_divide(x1, x2))","(1.001435 * safe_divide(safe_divide(square(x1), x2), x2) + 0.031218923)",0.034824523518182104,0.035430008868885005,0.9999392392480906,0.007794918338853832,0.032221772844447355,1.0,1.0,1.0,0.6666666666666666,0,1.0,0.03265390194778184
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,0,measurement_noise,8,0.10635794419795275,3,"square(safe_divide(x1, x2))","(0.93449952 * multiply(x1, safe_divide(safe_divide(x1, x2), x2)) + 0.23061618)",0.2425130830051785,0.3930948815528025,0.9925204512802737,0.08648438425361152,0.17115448493930416,1.0,1.0,1.0,0.3333333333333333,0,1.0,0.29611666000191095
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,1,measurement_noise,8,0.10465435707010329,3,"square(safe_divide(x1, x2))","(0.99689465 * safe_divide(safe_divide(multiply(x1, x1), x2), x2) + 0.17666625)",0.25702839353107265,0.4712210633229746,0.9892519418513772,0.10367284190482486,0.17838982645431783,1.0,1.0,1.0,0.3333333333333333,0,1.0,0.17977159735085735
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,2,measurement_noise,8,0.10507295792922378,3,"square(safe_divide(x1, x2))","(0.91137184 * safe_divide(safe_divide(square(x1), x2), x2) + 0.3948878)",0.36617371081592864,0.5307430286060819,0.9863651861155501,0.11676820579442795,0.3173391797861871,1.0,1.0,1.0,0.6666666666666666,0,1.0,0.48351596321200674
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,3,measurement_noise,8,0.10330505599267781,2,"square(safe_divide(x1, x2))","(0.93403905 * square(safe_divide(x1, x2)) + 0.18382387)",0.20234478692509583,0.38010711075398057,0.9930065317789375,0.08362695869791328,0.1281479937241055,1.0,1.0,1.0,1.0,1,0.0,0.2497848117322632
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,4,measurement_noise,8,0.10269913310185075,3,"square(safe_divide(x1, x2))","(0.89563509 * add(x1, square(safe_divide(x1, x2))) + 0.36667765)",7.905466853157122,8.653672082643043,-2.624778606955135,1.9038851349162678,8.215588277727555,1.0,1.0,1.0,0.6666666666666666,0,1.0,0.47104255575946075
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,0,irrelevant_features,8,1.0629381919279695,2,"square(safe_divide(x1, x2))","square(safe_divide(x1, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,1,irrelevant_features,8,1.0430728930514306,2,"square(safe_divide(x1, x2))","square(safe_divide(x1, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,2,irrelevant_features,8,1.0710394869092852,2,"square(safe_divide(x1, x2))","square(safe_divide(x1, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,3,irrelevant_features,8,1.0304503219667822,2,"square(safe_divide(x1, x2))","square(safe_divide(x1, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,4,irrelevant_features,8,1.0637193638831377,2,"square(safe_divide(x1, x2))","square(safe_divide(x1, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,0,correlated_features,8,1.4068273270968348,3,"square(safe_divide(x1, x2))","(1 * multiply(x1, safe_divide(safe_divide(x1, x2), x2)) + -4.8402988e-09)",1.1943365181412091e-07,2.7303090498466267e-07,0.9999999999999963,6.006923724503663e-08,4.142902932270299e-08,1.0,1.0,1.0,0.3333333333333333,0,1.0,9.385277888185328e-09
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,1,correlated_features,8,1.4019869479816407,3,"square(safe_divide(x1, x2))","(1 * multiply(x1, safe_divide(safe_divide(x1, x2), x2)) + -4.8402988e-09)",1.1943365181412091e-07,2.7303090498466267e-07,0.9999999999999963,6.006923724503663e-08,4.142902932270299e-08,1.0,1.0,1.0,0.3333333333333333,0,1.0,9.385277888185328e-09
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,2,correlated_features,8,1.3966490309685469,3,"square(safe_divide(x1, x2))","(1 * multiply(x1, safe_divide(safe_divide(x1, x2), x2)) + -4.8402988e-09)",1.1943365181412091e-07,2.7303090498466267e-07,0.9999999999999963,6.006923724503663e-08,4.142902932270299e-08,1.0,1.0,1.0,0.3333333333333333,0,1.0,9.385277888185328e-09
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,3,correlated_features,8,1.3969086138531566,3,"square(safe_divide(x1, x2))","(1 * multiply(x1, safe_divide(safe_divide(x1, x2), x2)) + -4.8402988e-09)",1.1943365181412091e-07,2.7303090498466267e-07,0.9999999999999963,6.006923724503663e-08,4.142902932270299e-08,1.0,1.0,1.0,0.3333333333333333,0,1.0,9.385277888185328e-09
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609004,202609004,4,correlated_features,8,1.3965428448282182,3,"square(safe_divide(x1, x2))","(1 * multiply(x1, safe_divide(safe_divide(x1, x2), x2)) + -4.8402988e-09)",1.1943365181412091e-07,2.7303090498466267e-07,0.9999999999999963,6.006923724503663e-08,4.142902932270299e-08,1.0,1.0,1.0,0.3333333333333333,0,1.0,9.385277888185328e-09
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,0,clean,8,0.10524485819041729,3,"add(x3, subtract(abs(x2), x0))","add(x3, subtract(abs(x2), x0))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,0,target_noise,8,0.10033029597252607,3,"add(x3, subtract(abs(x2), x0))","(0.99560654 * subtract(add(x3, abs(x2)), x0) + 0.0064446186)",0.057227587441047945,0.07087156394707717,0.9999761716314414,0.004881430994966529,0.004105079490070189,1.0,1.0,1.0,1.0,0,0.0,0.010838076707000655
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,1,target_noise,8,0.101403774227947,3,"add(x3, subtract(abs(x2), x0))","(1.0041603 * subtract(add(x3, abs(x2)), x0) + -0.0085675994)",0.053375146722828504,0.06607300028907812,0.9999792891305257,0.004550919629520042,0.003786008526396081,1.0,1.0,1.0,1.0,0,0.0,0.01272790170338478
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,2,target_noise,8,0.10132924118079245,3,"add(x3, subtract(abs(x2), x0))","(1.0041705 * subtract(add(x3, abs(x2)), x0) + -0.0024987405)",0.055635384436754975,0.06892976123072353,0.9999774594855505,0.004747685167475026,0.0040518625595017625,1.0,1.0,1.0,1.0,0,0.0,0.006669270367656965
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,3,target_noise,8,0.10064909607172012,3,"add(x3, subtract(abs(x2), x0))","(0.99666315 * subtract(add(x3, abs(x2)), x0) + -0.011255132)",0.050683453591773286,0.06257681232666662,0.9999814229329625,0.004310112183861179,0.003915123003189656,1.0,1.0,1.0,1.0,0,0.0,0.014591978555069107
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,4,target_noise,8,0.10064694285392761,3,"add(x3, subtract(abs(x2), x0))","(0.99907307 * add(x3, subtract(abs(x2), x0)) + 0.0069972856)",0.011039626242563827,0.013486094604015647,0.9999991371750808,0.000928883695162308,0.0006872568430752015,1.0,1.0,1.0,1.0,1,0.0,0.007924212568051647
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,0,measurement_noise,8,0.10158589808270335,3,"add(x3, subtract(abs(x2), x0))","(0.99145212 * add(x3, subtract(abs(x2), x0)) + 0.0090242974)",0.20399189735326217,0.25086594938631795,0.9997014385641659,0.017278930401910236,0.014651361430752127,1.0,1.0,1.0,1.0,1,0.0,0.017572175178708904
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,1,measurement_noise,8,0.10100725595839322,3,"add(x3, subtract(abs(x2), x0))","(0.97880115 * subtract(add(x3, abs(x2)), x0) + 0.022236513)",0.3288284755544737,0.40297157629433616,0.9992296304578164,0.027755531740242017,0.02446462042077156,1.0,1.0,1.0,1.0,0,0.0,0.04343535928525133
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,2,measurement_noise,8,0.10149973700754344,3,"add(x3, subtract(abs(x2), x0))","(0.98652679 * add(x3, subtract(abs(x2), x0)) + 0.0080706173)",0.23238088796097145,0.2831740533801387,0.9996195853877862,0.01950422036929133,0.018009756744136657,1.0,1.0,1.0,1.0,1,0.0,0.0215438284280135
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,3,measurement_noise,8,0.10100921895354986,3,"add(x3, subtract(abs(x2), x0))","(0.98368685 * subtract(add(x3, abs(x2)), x0) + 0.017125811)",0.25478711794130504,0.32142759507098567,0.9995098640098821,0.022139015111741003,0.018316267437566036,1.0,1.0,1.0,1.0,0,0.0,0.03343895910374339
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,4,measurement_noise,8,0.10128524410538375,3,"add(x3, subtract(abs(x2), x0))","(0.9868931 * add(x3, subtract(abs(x2), x0)) + 0.0026629241)",0.2396440442680614,0.29957590919849664,0.9995742407935688,0.02063393337275337,0.01678045996156703,1.0,1.0,1.0,1.0,1,0.0,0.015769828528157115
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,0,irrelevant_features,8,1.0568526301067322,3,"add(x3, subtract(abs(x2), x0))","add(x3, subtract(abs(x2), x0))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,1,irrelevant_features,8,1.054108188021928,3,"add(x3, subtract(abs(x2), x0))","add(x3, subtract(abs(x2), x0))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,2,irrelevant_features,8,1.0553397228941321,3,"add(x3, subtract(abs(x2), x0))","add(x3, subtract(abs(x2), x0))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,3,irrelevant_features,8,1.054827624000609,3,"add(x3, subtract(abs(x2), x0))","add(x3, subtract(abs(x2), x0))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,4,irrelevant_features,8,1.022238909965381,3,"add(x3, subtract(abs(x2), x0))","add(x3, subtract(abs(x2), x0))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,0,correlated_features,8,1.391114829806611,3,"add(x3, subtract(abs(x2), x0))","add(x3, subtract(abs(x2), x0))",4.172325134277344e-07,6.435162687805052e-07,0.999999999999998,4.432356343280499e-08,2.3000771398675087e-08,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,1,correlated_features,8,1.3908100521657616,3,"add(x3, subtract(abs(x2), x0))","add(x3, subtract(abs(x2), x0))",4.172325134277344e-07,6.435162687805052e-07,0.999999999999998,4.432356343280499e-08,2.3000771398675087e-08,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,2,correlated_features,8,1.3957973460201174,3,"add(x3, subtract(abs(x2), x0))","add(x3, subtract(abs(x2), x0))",4.172325134277344e-07,6.435162687805052e-07,0.999999999999998,4.432356343280499e-08,2.3000771398675087e-08,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,3,correlated_features,8,1.398835884872824,3,"add(x3, subtract(abs(x2), x0))","add(x3, subtract(abs(x2), x0))",4.172325134277344e-07,6.435162687805052e-07,0.999999999999998,4.432356343280499e-08,2.3000771398675087e-08,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609005,202609005,4,correlated_features,8,1.398093078052625,3,"add(x3, subtract(abs(x2), x0))","add(x3, subtract(abs(x2), x0))",4.172325134277344e-07,6.435162687805052e-07,0.999999999999998,4.432356343280499e-08,2.3000771398675087e-08,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,0,clean,8,0.11007411405444145,1,"safe_divide(x1, x2)","safe_divide(x1, x2)",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,0,target_noise,8,0.10476459679193795,3,"safe_divide(x1, x2)","(0.99724045 * add(x3, subtract(safe_divide(x1, x2), x3)) + 0.0025669744)",0.0039755165635142475,0.005228000227156794,0.9999900715098463,0.003150950674591364,0.003972231266239533,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,0.005326524356397244
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,1,target_noise,8,0.10465181595645845,3,"safe_divide(x1, x2)","(0.99908556 * safe_divide(add(x0, subtract(x1, x0)), x2) + -0.0062527348)",0.0062671557534486055,0.00644819808598415,0.9999848961120679,0.0038863720784458066,0.006512752317335127,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,0.007167175262972836
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,2,target_noise,8,0.10472462698817253,3,"safe_divide(x1, x2)","(1.0014108 * multiply(x1, safe_divide(safe_divide(x1, x1), x2)) + -1.240257e-05)",0.001791624235920608,0.0023408619460965176,0.9999980094934218,0.001410853138426396,0.0014130290510335469,1.0,1.0,1.0,0.3333333333333333,0,2.0,0.0014232078999928122
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,3,target_noise,8,0.10511732683517039,3,"safe_divide(x1, x2)","(0.99963752 * multiply(x1, safe_divide(safe_divide(x1, x1), x2)) + -0.020795536)",0.02080125786596909,0.02080994939583859,0.9998426908218443,0.012542295569617844,0.02136159412553558,1.0,1.0,1.0,0.3333333333333333,0,2.0,0.021158019339238415
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,4,target_noise,8,0.10494982590898871,3,"safe_divide(x1, x2)","(-0.99909688 * safe_divide(subtract(subtract(x3, x1), x3), x2) + 0.0078112846)",0.00779705899185501,0.007939742550636389,0.9999771005603721,0.0047853358949862135,0.008280011829017667,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,2.006908159764092
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,0,measurement_noise,8,0.10492248390801251,3,"safe_divide(x1, x2)","(0.78027626 * multiply(x1, safe_divide(safe_divide(x3, x3), x2)) + -0.012584008)",0.2764418690785533,0.36196978189949286,0.9524055134394072,0.21816160652276295,0.21939041947413712,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,0.23230775227740744
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,1,measurement_noise,8,0.10511338198557496,3,"safe_divide(x1, x2)","(1.0134537 * multiply(x2, safe_divide(safe_divide(x1, x2), x2)) + 0.05086683)",0.06183893250999972,0.08038243129404793,0.9976528854275148,0.048447028520696746,0.055939075186275625,1.0,1.0,1.0,0.3333333333333333,0,2.0,0.06432052498268878
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,2,measurement_noise,8,0.10460462607443333,3,"safe_divide(x1, x2)","(0.77392073 * safe_divide(add(x2, add(x1, x2)), x2) + -1.4856953)",0.28361232596216723,0.3728064799960905,0.9495130751262411,0.2246929568850768,0.21911868055418907,1.0,1.0,1.0,0.3333333333333333,0,2.0,1.711774610041329
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,3,measurement_noise,8,0.105403499212116,3,"safe_divide(x1, x2)","(1.0164682 * safe_divide(multiply(x2, safe_divide(x1, x2)), x2) + 0.02887802)",0.04758936000871472,0.07489799749131167,0.9979622428455892,0.04514152361640914,0.03858168888316815,1.0,1.0,1.0,0.3333333333333333,0,2.0,0.045346241485017286
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,4,measurement_noise,8,0.10457363910973072,3,"safe_divide(x1, x2)","(0.90736958 * safe_divide(multiply(x1, safe_divide(x2, x2)), x2) + -0.048204047)",0.1235906548681669,0.17571233457520216,0.988784554951282,0.10590299829899982,0.09639249479073514,1.0,1.0,1.0,0.3333333333333333,0,2.0,0.14083446274314512
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,0,irrelevant_features,8,1.068161316914484,1,"safe_divide(x1, x2)","safe_divide(x1, x2)",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,1,irrelevant_features,8,1.0673080428969115,1,"safe_divide(x1, x2)","safe_divide(x1, x2)",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,2,irrelevant_features,8,1.0619968040846288,1,"safe_divide(x1, x2)","safe_divide(x1, x2)",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,3,irrelevant_features,8,1.031674503814429,1,"safe_divide(x1, x2)","safe_divide(x1, x2)",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,4,irrelevant_features,8,1.0648081600666046,1,"safe_divide(x1, x2)","safe_divide(x1, x2)",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,0,correlated_features,8,1.3975068149156868,3,"safe_divide(x1, x2)","(-1 * safe_divide(subtract(subtract(x7, x7), x1), x2) + -1.8343042e-09)",2.671208506086842e-08,4.0306066384541277e-08,0.9999999999999994,2.4292735567374656e-08,1.9964318864031987e-08,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,2.0000000016225608
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,1,correlated_features,8,1.3989437508862466,3,"safe_divide(x1, x2)","(1 * subtract(add(x6, safe_divide(x1, x2)), x6) + -2.7025191e-09)",2.6732238017049444e-08,4.035648053707065e-08,0.9999999999999994,2.4323120514011847e-08,1.99091696683611e-08,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,2.756707084827781e-09
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,2,correlated_features,8,1.3970640320330858,3,"safe_divide(x1, x2)","(-1 * safe_divide(subtract(subtract(x6, x1), x6), x2) + -3.8877407e-09)",2.6838162212516805e-08,4.048527068083604e-08,0.9999999999999994,2.440074319433812e-08,1.9715372046292168e-08,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,2.0000000039156554
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,3,correlated_features,8,1.3956463991198689,3,"safe_divide(x1, x2)","(-1 * safe_divide(subtract(subtract(x6, x6), x1), x2) + -1.5866695e-09)",2.6690134569584863e-08,4.0257617913373325e-08,0.9999999999999994,2.426353535003025e-08,2.0105687949208855e-08,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,2.0000000014982073
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609006,202609006,4,correlated_features,8,1.3962500498164445,3,"safe_divide(x1, x2)","(1 * safe_divide(add(x1, subtract(x4, x4)), x2) + -3.1518311e-09)",2.6753425770369935e-08,4.03864085156687e-08,0.9999999999999994,2.434115830671561e-08,1.968031168567982e-08,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,3.1986249759974328e-09
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,0,clean,8,0.10525215184316039,2,"multiply(x0, multiply(x0, x2))","multiply(x0, multiply(x0, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,0,target_noise,8,0.10213835188187659,2,"multiply(x0, multiply(x0, x2))","(0.9943455 * multiply(x0, multiply(x0, x2)) + 0.0032764101)",5.019074987620115,6.895707154245697,0.9999677606157903,0.005677973600654915,0.005655995481351594,1.0,1.0,1.0,1.0,1,0.0,0.008930911130758626
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,1,target_noise,8,0.10195916192606091,3,"multiply(x0, multiply(x0, x2))","(1.0018894 * safe_divide(square(multiply(x0, x2)), x2) + -0.0047517196)",1.677445052191615,2.304406769883822,0.9999963996277684,0.0018974646851867467,0.0018915594033223299,1.0,1.0,1.0,0.3333333333333333,0,1.0,0.0066411139588155935
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,2,target_noise,8,0.10083935502916574,2,"multiply(x0, multiply(x0, x2))","(0.98728664 * multiply(x0, multiply(x0, x2)) + 0.0024389625)",11.284118372946978,15.50357013643822,0.9998370356700856,0.012765748310004528,0.012714490491027103,1.0,1.0,1.0,1.0,1,0.0,0.015152319233084625
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,3,target_noise,8,0.10153278079815209,2,"multiply(x0, multiply(x0, x2))","(0.9948884 * multiply(x2, square(x0)) + -0.017932252)",4.534783584997058,6.231728778880259,0.9999736702821322,0.005131249152762799,0.005103293068704886,1.0,1.0,1.0,0.5,0,0.0,0.023043853407766587
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,4,target_noise,8,0.10149578400887549,3,"multiply(x0, multiply(x0, x2))","(1.0006727 * safe_divide(square(multiply(x0, x2)), x2) + 0.0090236338)",0.5960372108966112,0.8195622625350846,0.9999995446000023,0.0006748333110262789,0.0006685816555149026,1.0,1.0,1.0,0.3333333333333333,0,1.0,0.009696284034717471
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,0,measurement_noise,8,0.10194368893280625,3,"multiply(x0, multiply(x0, x2))","(0.98768223 * safe_divide(square(multiply(x0, x2)), x2) + -0.025867782)",21.73678051494062,32.38327085997429,0.9992889984567412,0.026664612190293164,0.025395054496690724,1.0,1.0,1.0,0.3333333333333333,0,1.0,0.03818555203487416
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,1,measurement_noise,8,0.10156452818773687,3,"multiply(x0, multiply(x0, x2))","(0.95047892 * safe_divide(square(multiply(x0, x2)), x2) + -0.0014429747)",46.67365116812289,66.92018177439749,0.9969637093476584,0.055102546695607345,0.0550303986357461,1.0,1.0,1.0,0.3333333333333333,0,1.0,0.050964057872964735
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,2,measurement_noise,8,0.10259511996991932,2,"multiply(x0, multiply(x0, x2))","(0.95566475 * multiply(x0, multiply(x0, x2)) + -0.0076414674)",39.40810720436275,57.67806889484405,0.9977444599574683,0.04749252617551212,0.04572030677962689,1.0,1.0,1.0,1.0,1,0.0,0.051976715764409855
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,3,measurement_noise,8,0.10174124408513308,2,"multiply(x0, multiply(x0, x2))","(0.95185294 * multiply(x2, multiply(x0, x0)) + -0.031327564)",41.763008922338486,61.016483426553954,0.99747580171611,0.0502414000988226,0.04601582113618124,1.0,1.0,1.0,1.0,0,0.0,0.07947462330522304
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,4,measurement_noise,8,0.10206270893104374,2,"multiply(x0, multiply(x0, x2))","(0.96551039 * multiply(x2, multiply(x0, x0)) + 0.023196319)",34.16850955225527,50.7073590265132,0.9982567041251859,0.04175279481440899,0.03758450104948807,1.0,1.0,1.0,1.0,0,0.0,0.05768592806511731
