dataset,model,seed,method,strength,width,baseline_parameter_count,parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
tabred-weather,mlp,20260851,anchor_riesz_representer,1.0,124,371585,372001,0.001119528506263708,2873,372001,6,0.15407425165176392,0.18971388041973114,0.1709146797657013,1.6917314365109064,1.6057264341243354,1.5011602640151978,9.760169982910156,0.09273305535316467,8.197735760128126
tabred-weather,mlp,20260851,anchor_wrong_representer,1.0,124,371585,372001,0.001119528506263708,2873,372001,6,0.1561276763677597,0.1912161111831665,0.17512980103492737,1.6984161679566228,1.6254061677475988,1.483986258506775,9.921032905578613,0.09273272752761841,8.70272065489553
tabred-weather,mlp,20260852,quantile_ple,1.0,128,371585,371585,0.0,2772,371585,10,0.14553791284561157,0.19679075479507446,0.1765824258327484,1.7229957229149022,1.632133264764036,0.9080232977867126,12.394335746765137,0.09121193736791611,10.53994796704501
tabred-weather,mlp,20260852,raple_raw,1.0,127,371585,371349,-0.0006351171333611422,2794,371349,16,0.13163524866104126,0.19180966913700104,0.17073403298854828,1.7010501257756232,1.6048776179218862,1.5882989168167114,14.774303436279297,0.0915820524096489,13.872304547810927
tabred-weather,mlp,20260852,anchor_only,1.0,128,371585,371713,0.0003444703096196025,2773,371713,11,0.1429254710674286,0.18976415693759918,0.17104218900203705,1.6919556499275359,1.6063252240077759,1.874343752861023,12.016257286071777,0.09123749285936356,10.996511079138145
tabred-weather,mlp,20260852,anchor_mass_representer,1.0,124,371585,372001,0.001119528506263708,2873,372001,10,0.13616766035556793,0.19147588312625885,0.17014771699905396,1.69956941435305,1.6021195729667852,1.4585623741149902,11.988557815551758,0.09280028939247131,12.723575858166441
tabred-weather,mlp,20260852,anchor_riesz_representer,1.0,124,371585,372001,0.001119528506263708,2873,372001,10,0.13575419783592224,0.1881851851940155,0.16945068538188934,1.6849017824025054,1.5988346206949586,1.4682637453079224,12.070792198181152,0.09279820322990417,12.98167707095854
tabred-weather,mlp,20260852,anchor_wrong_representer,1.0,124,371585,372001,0.001119528506263708,2873,372001,10,0.13694141805171967,0.1923353523015976,0.17480455338954926,1.70337953764772,1.623896055081957,1.4608798027038574,12.389979362487793,0.09279847890138626,11.241213084897026
tabred-weather,resnet,20260850,quantile_ple,1.0,128,487681,487681,0.0,2772,487681,9,0.15968114137649536,0.19320222735404968,0.17298689484596252,1.7072138533038128,1.6154311593954844,9.477456092834473,11.676456451416016,0.09117226302623749,11.47547644097358
tabred-weather,resnet,20260850,raple_raw,1.0,127,487681,485649,-0.004166658122830293,2794,485649,20,0.14023204147815704,0.18718303740024567,0.1654215306043625,1.680409411365133,1.5797118901490421,30.33578109741211,15.47079849243164,0.09153369814157486,19.70654212892987
tabred-weather,resnet,20260850,anchor_only,1.0,128,487681,487809,0.0002624666534066326,2773,487809,13,0.1535896360874176,0.18789082765579224,0.1683744192123413,1.6835834723343623,1.5937490159145682,10.341546058654785,12.646568298339844,0.09118808060884476,16.724750787951052
tabred-weather,resnet,20260850,anchor_mass_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,13,0.15102984011173248,0.18583844602108002,0.16811016201972961,1.6743631730562925,1.592497842543196,29.284996032714844,12.76290225982666,0.09274392575025558,15.510015245061368
tabred-weather,resnet,20260850,anchor_riesz_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,13,0.15176987648010254,0.1867430955171585,0.1697487235069275,1.6784335089274123,1.6002399769630529,29.10396957397461,12.68391227722168,0.09274427592754364,14.706593754002824
tabred-weather,resnet,20260850,anchor_wrong_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,14,0.1482279896736145,0.18756449222564697,0.1720268577337265,1.682120818368162,1.6109423766988016,29.39617347717285,13.189465522766113,0.09274403005838394,16.143341799033806
tabred-weather,resnet,20260851,quantile_ple,1.0,128,487681,487681,0.0,2772,487681,15,0.15008419752120972,0.19232279062271118,0.17197513580322266,1.7033238604905705,1.6107001058257993,12.724632263183594,14.85389518737793,0.09118105471134186,15.768383763963357
tabred-weather,resnet,20260851,raple_raw,1.0,127,487681,485649,-0.004166658122830293,2794,485649,14,0.15542958676815033,0.18713177740573883,0.1661675125360489,1.6801792945493048,1.5832697878191198,12.344576835632324,13.16150951385498,0.09154217690229416,16.340650772908702
tabred-weather,resnet,20260851,anchor_only,1.0,128,487681,487809,0.0002624666534066326,2773,487809,14,0.15454362332820892,0.18863114714622498,0.1691964566707611,1.6868970155787792,1.5976347258695682,24.70484733581543,13.8394775390625,0.09119535982608795,16.721484906971455
tabred-weather,resnet,20260851,anchor_mass_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,14,0.1485072821378708,0.18634231388568878,0.16788886487483978,1.6766314673837428,1.5914493525443163,18.14682388305664,13.242183685302734,0.09276501089334488,16.630214540986344
tabred-weather,resnet,20260851,anchor_riesz_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,14,0.14755697548389435,0.185508131980896,0.16747167706489563,1.672874474681862,1.5894707877893097,18.037986755371094,13.337916374206543,0.09276485443115234,15.850957392947748
tabred-weather,resnet,20260851,anchor_wrong_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,14,0.15058256685733795,0.18815040588378906,0.1686878204345703,1.6847460947177524,1.5952315793839489,18.246959686279297,13.286922454833984,0.09276513755321503,16.623461585957557
tabred-weather,resnet,20260852,quantile_ple,1.0,128,487681,487681,0.0,2772,487681,13,0.15006987750530243,0.191195547580719,0.17207136750221252,1.6983248388984293,1.611150731964642,11.592916488647461,14.371521949768066,0.09124051034450531,14.491097307996824
tabred-weather,resnet,20260852,raple_raw,1.0,127,487681,485649,-0.004166658122830293,2794,485649,13,0.1500065177679062,0.18863317370414734,0.16805927455425262,1.6869060443069657,1.5922568449523737,12.50568675994873,14.113642692565918,0.09160211682319641,15.06463918206282
tabred-weather,resnet,20260852,anchor_only,1.0,128,487681,487809,0.0002624666534066326,2773,487809,14,0.1389554738998413,0.18821290135383606,0.1697239875793457,1.685025869538606,1.6001234137671076,10.637674331665039,15.021149635314941,0.09125843644142151,16.44772373815067
tabred-weather,resnet,20260852,anchor_mass_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,13,0.14910946786403656,0.18664920330047607,0.16783730685710907,1.6780114737611598,1.5912049981186556,15.97273063659668,13.689545631408691,0.0928279459476471,15.53787305392325
tabred-weather,resnet,20260852,anchor_riesz_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,15,0.1415610909461975,0.18563434481620789,0.16790181398391724,1.673443400310532,1.5915107015948138,16.063562393188477,14.510273933410645,0.09282810986042023,16.837257932173088
tabred-weather,resnet,20260852,anchor_wrong_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,17,0.13485632836818695,0.18780630826950073,0.172316312789917,1.6832047287622345,1.6122970331855413,16.063064575195312,15.729230880737305,0.0928281769156456,18.91529706516303
