dataset,column,nodes,strength,energy_zero,semantic_retention,node_control_retention_mean,node_control_retention_sd,isospectral_retention_mean,isospectral_retention_sd,semantic_minus_node,semantic_minus_isospectral
tabred-weather,9,33,10.0,0.0012310280121382907,0.1714169114749511,0.17154346246409635,0.032414767453962885,0.21464681663090993,0.047686801416894686,-0.00012655098914523012,-0.04322990515595882
tabred-weather,9,33,30.0,0.0012310280121382907,0.10303204749609807,0.10078859430899588,0.02969632351827226,0.11864555957589086,0.02146092216824707,0.002243453187102192,-0.015613512079792792
tabred-weather,9,33,100.0,0.0012310280121382907,0.05837634771853034,0.04960290059617467,0.019945645473928953,0.05347654365128134,0.0071011645577313326,0.008773447122355674,0.004899804067249001
tabred-weather,10,33,0.01,0.0007707053152301852,0.9648758397223717,0.9654850557866416,0.010165274547006187,0.967261862797662,0.014410490434802668,-0.0006092160642699015,-0.002386023075290383
tabred-weather,10,33,0.03,0.0007707053152301852,0.9098892912025547,0.9149230874562965,0.021511918264059127,0.9230738288839868,0.029843871578331883,-0.005033796253741762,-0.013184537681432152
tabred-weather,10,33,0.1,0.0007707053152301852,0.7848882405893708,0.8051352300260969,0.034702809750148673,0.8337511737073656,0.052178016142410556,-0.020246989436726027,-0.048862933117994806
tabred-weather,10,33,0.3,0.0007707053152301852,0.6107051063580621,0.6477471982512127,0.03638984449716092,0.7058969580787352,0.07422687731662943,-0.03704209189315064,-0.0951918517206731
tabred-weather,10,33,1.0,0.0007707053152301852,0.4117003056504464,0.44675761317837837,0.03978295921521665,0.5268619294680137,0.09158319321339047,-0.035057307527931965,-0.11516162381756734
tabred-weather,10,33,3.0,0.0007707053152301852,0.2694521746183701,0.2896238969786082,0.05470346593821798,0.3624877349727081,0.08942142159280311,-0.020171722360238075,-0.09303556035433792
tabred-weather,10,33,10.0,0.0007707053152301852,0.16044414271571958,0.17021444018566476,0.058103394549341075,0.21751969164099838,0.06938209914935552,-0.009770297469945174,-0.05707554892527882
tabred-weather,10,33,30.0,0.0007707053152301852,0.09308210116674809,0.09954898239828415,0.04601722342186126,0.12605007848562644,0.04797722194595962,-0.006466881231536059,-0.03296797731887834
tabred-weather,10,33,100.0,0.0007707053152301852,0.04560911262321233,0.04953559361049856,0.027336005575331595,0.06214676799659902,0.02854701994687329,-0.00392648098728623,-0.01653765537338669
tabred-weather,11,33,0.01,0.0009239152127467793,0.9692152343984877,0.9681244431431205,0.007831771992834169,0.9784086548854679,0.004812713095175523,0.0010907912553671862,-0.009193420486980162
tabred-weather,11,33,0.03,0.0009239152127467793,0.9168065119320732,0.923891094252375,0.016071337616231862,0.9445723754352705,0.009441637523381648,-0.007084582320301831,-0.027765863503197312
tabred-weather,11,33,0.1,0.0009239152127467793,0.7887660997597769,0.8319732185918237,0.02983597392073557,0.8658922966406952,0.014069059374437119,-0.04320711883204692,-0.07712619688091844
tabred-weather,11,33,0.3,0.0009239152127467793,0.6055320983765108,0.7003638000520204,0.04392238952233525,0.741288255469974,0.023717983553315426,-0.09483170167550962,-0.13575615709346323
tabred-weather,11,33,1.0,0.0009239152127467793,0.397557866770383,0.5213492223548297,0.05654978303578467,0.556535922766085,0.03816658059242586,-0.12379135558444668,-0.15897805599570192
tabred-weather,11,33,3.0,0.0009239152127467793,0.24629312957119268,0.36303263733908914,0.06429900079107428,0.38568647523909133,0.044183871745846245,-0.11673950776789645,-0.13939334566789865
tabred-weather,11,33,10.0,0.0009239152127467793,0.12725281771956015,0.22285528160716972,0.06342323073365914,0.23616743566072446,0.04930514458068975,-0.09560246388760955,-0.1089146179411643
tabred-weather,11,33,30.0,0.0009239152127467793,0.060454972726161904,0.13048737150238915,0.05241181766470946,0.1420667973524787,0.05073519471330941,-0.07003239877622724,-0.0816118246263168
tabred-weather,11,33,100.0,0.0009239152127467793,0.02314851757655659,0.06589672107945749,0.03506547355478284,0.07461006589139552,0.0415542320046428,-0.0427482035029009,-0.05146154831483892
tabred-weather,12,31,0.01,0.0011695636512169443,0.9819900916515225,0.9827152076422531,0.0042959555077699664,0.9841367491058695,0.006213305806487809,-0.0007251159907305426,-0.0021466574543469296
tabred-weather,12,31,0.03,0.0011695636512169443,0.9491474407388539,0.9526374816959666,0.01173039351337555,0.9559534198885277,0.016827465612551062,-0.00349004095711274,-0.006805979149673749
tabred-weather,12,31,0.1,0.0011695636512169443,0.8583415222384857,0.8760024680512454,0.030435957413939556,0.8818552363851616,0.0422532260682852,-0.017660945812759732,-0.02351371414667597
tabred-weather,12,31,0.3,0.0011695636512169443,0.7032526283460441,0.755078519439531,0.05693219032380102,0.7621930586794394,0.07565079066146538,-0.051825891093486974,-0.05894043033339536
tabred-weather,12,31,1.0,0.0011695636512169443,0.4923286386700598,0.5846532642957623,0.08218871120485356,0.5966575526810944,0.10295444788092312,-0.09232462562570247,-0.10432891401103465
tabred-weather,12,31,3.0,0.0011695636512169443,0.32849525276559516,0.42271386260619587,0.09091843660261151,0.4456443742906403,0.1033221143758468,-0.09421860984060072,-0.11714912152504514
tabred-weather,12,31,10.0,0.0011695636512169443,0.20534289698614136,0.2651732693667204,0.08079826319557004,0.29406311629958065,0.08002234527609191,-0.05983037238057904,-0.08872021931343926
tabred-weather,12,31,30.0,0.0011695636512169443,0.1286876417458883,0.15378552904438195,0.05645494932332976,0.1732831330370218,0.04979009055447091,-0.025097887298493656,-0.04459549129113353
tabred-weather,12,31,100.0,0.0011695636512169443,0.06734241266363801,0.0724382864204167,0.027618584337577655,0.07863441047075972,0.02370082106002195,-0.005095873756778699,-0.011291997807121711
tabred-weather,13,28,0.01,0.0009008613275721236,0.9818931289190761,0.9818446292368952,0.003374541013046633,0.979222363625246,0.008866084129577952,4.849968218082458e-05,0.0026707652938301194
tabred-weather,13,28,0.03,0.0009008613275721236,0.9496614153238745,0.9495147154053964,0.00932233492703588,0.9432246939371703,0.023085084209472275,0.00014669991847805931,0.006436721386704175
tabred-weather,13,28,0.1,0.0009008613275721236,0.8646432522665372,0.8633309544109813,0.024336231798011154,0.8524296121708074,0.05285235514022775,0.0013122978555558888,0.012213640095729807
tabred-weather,13,28,0.3,0.0009008613275721236,0.7283715495521476,0.7193032001513834,0.04594106054252912,0.7128345489108616,0.0832828903192224,0.009068349400764193,0.015537000641285962
tabred-weather,13,28,1.0,0.0009008613275721236,0.5470408631787912,0.5147320093435822,0.06756332622416888,0.5290058688232723,0.10148753916565535,0.03230885383520898,0.018034994355518932
tabred-weather,13,28,3.0,0.0009008613275721236,0.3944640776424623,0.3379046372978259,0.07316384332924486,0.37233364455709655,0.10529956552412068,0.056559440344636405,0.022130433085365754
tabred-weather,13,28,10.0,0.0009008613275721236,0.2668351855829787,0.19378116969027828,0.06098882808668254,0.23466522613813634,0.10203499488269355,0.07305401589270043,0.03216995944484238
tabred-weather,13,28,30.0,0.0009008613275721236,0.18682739184478706,0.11076080621147533,0.04444991377217304,0.14247813776113144,0.08718235242156262,0.07606658563331173,0.04434925408365562
tabred-weather,13,28,100.0,0.0009008613275721236,0.11985159517735662,0.057018367227952615,0.028633659208638425,0.07436787947531727,0.05965749897157986,0.062833227949404,0.04548371570203935
tabred-weather,14,31,0.01,0.0015856608876973323,0.9522619509062461,0.9028429288326548,0.06690347512462676,0.9652016860030981,0.008277145673747542,0.04941902207359129,-0.012939735096851989
tabred-weather,14,31,0.03,0.0015856608876973323,0.894585468519658,0.8592574398413264,0.07032099062630992,0.9262465632025335,0.009687187246805359,0.0353280286783317,-0.03166109468287549
tabred-weather,14,31,0.1,0.0015856608876973323,0.789985636569653,0.770710107111616,0.07419751844036075,0.8374326671012168,0.013594981655936143,0.01927552945803699,-0.04744703053156371
tabred-weather,14,31,0.3,0.0015856608876973323,0.6613745393737414,0.6409398963074877,0.08148917740667508,0.7035802486689272,0.022488724031891217,0.02043464306625373,-0.04220570929518579
tabred-weather,14,31,1.0,0.0015856608876973323,0.4941623720267007,0.4603069933505187,0.08695750126721194,0.5216605817056873,0.02670054550637002,0.033855378676181956,-0.027498209678986578
tabred-weather,14,31,3.0,0.0015856608876973323,0.3493120376597085,0.3012149989083738,0.0777750730758551,0.3605526252852704,0.023996205992475657,0.04809703875133469,-0.011240587625561915
tabred-weather,14,31,10.0,0.0015856608876973323,0.23652167614130987,0.16885799897752807,0.05320999645688211,0.2189143417580755,0.02888004118651164,0.06766367716378179,0.01760733438323435
tabred-weather,14,31,30.0,0.0015856608876973323,0.16681801316887318,0.09133376561389779,0.030980642206585543,0.12977783572316726,0.031108928570624958,0.07548424755497539,0.037040177445705924
tabred-weather,14,31,100.0,0.0015856608876973323,0.10031618172110891,0.04249393143420957,0.015208669319644763,0.06930555398992526,0.025027299516163885,0.057822250286899336,0.03101062773118365
tabred-weather,15,32,0.01,0.0018526643215068936,0.9741979763479823,0.9842198654355423,0.009493203983280489,0.9773325917193149,0.006021087078308619,-0.010021889087559964,-0.0031346153713325427
tabred-weather,15,32,0.03,0.0018526643215068936,0.9322090106434168,0.9568773586253796,0.024150877294258292,0.9398364565998051,0.014675366475443243,-0.0246683479819629,-0.00762744595638834
tabred-weather,15,32,0.1,0.0018526643215068936,0.8364327162720281,0.8872523995169863,0.051277932362770874,0.851059573800649,0.030732935438482153,-0.050819683244958225,-0.014626857528621
tabred-weather,15,32,0.3,0.0018526643215068936,0.7023278556549674,0.7737185660869823,0.06943568405784716,0.7195207617539932,0.04963836886667079,-0.07139071043201493,-0.01719290609902584
tabred-weather,15,32,1.0,0.0018526643215068936,0.5320419038005683,0.59966766417011,0.06480048487482575,0.5438084019814504,0.0698708430842441,-0.06762576036954174,-0.011766498180882103
tabred-weather,15,32,3.0,0.0018526643215068936,0.3901849076933189,0.4249109881880759,0.052789169704287826,0.38757913571904906,0.07595536839641162,-0.03472608049475697,0.0026057719742698547
tabred-weather,15,32,10.0,0.0018526643215068936,0.2675077980105674,0.261026582713114,0.04834073925334855,0.24479435626499646,0.06798120559821155,0.0064812152974533495,0.02271344174557091
tabred-weather,15,32,30.0,0.0018526643215068936,0.18206535772669147,0.15451394621457867,0.043762881902424305,0.1495251560811266,0.055185718147320505,0.0275514115121128,0.03254020164556488
tabred-weather,15,32,100.0,0.0018526643215068936,0.10651437057756533,0.08041730836522862,0.03307399518886769,0.0790624027098221,0.03824181983035665,0.0260970622123367,0.02745196786774322
tabred-weather,16,31,0.01,0.001038165591770876,0.9844076984114365,0.9847583334104727,0.0017027878000838732,0.9849159924244927,0.0031458861694233045,-0.00035063499903618874,-0.0005082940130561865
tabred-weather,16,31,0.03,0.001038165591770876,0.9556049496315716,0.957091973430469,0.004572442196757959,0.9572399855442221,0.008556736564240334,-0.0014870237988975142,-0.0016350359126505107
tabred-weather,16,31,0.1,0.001038165591770876,0.8737280881835505,0.8806953804417449,0.011948153750103847,0.8794430759247158,0.021454585409305522,-0.006967292258194406,-0.0057149877411653525
tabred-weather,16,31,0.3,0.001038165591770876,0.727657125159151,0.7470226249961608,0.02789009001240245,0.7410508365000709,0.03723449515823494,-0.019365499837009643,-0.013393711340919715
tabred-weather,16,31,1.0,0.001038165591770876,0.5168389532704185,0.5531505097387506,0.06099431957099925,0.5365234243914955,0.0468183853737151,-0.03631155646833208,-0.01968447112107693
tabred-weather,16,31,3.0,0.001038165591770876,0.33623418399139277,0.39265252389877053,0.08884401887108663,0.36028450921040556,0.045131711168843125,-0.05641833990737777,-0.024050325219012757
tabred-weather,16,31,10.0,0.001038165591770876,0.19302315460765315,0.2652360672199658,0.09866891920667707,0.2234258874112712,0.04331521727794431,-0.07221291261231264,-0.030402732803618063
tabred-weather,16,31,30.0,0.001038165591770876,0.11535924209717549,0.17857102111252088,0.08745891930075585,0.14590573311659227,0.03960642104570743,-0.06321177901534539,-0.030546491019416793
tabred-weather,16,31,100.0,0.001038165591770876,0.06493611046030362,0.10068154331530947,0.05642179769601129,0.08897901016404261,0.02993567969470052,-0.035745432855005844,-0.024042899703738983
tabred-weather,17,31,0.01,0.0012402305412528077,0.9855111795370519,0.9813550271428609,0.004873575167033527,0.982025985982803,0.0034948248041080775,0.0041561523941910285,0.0034851935542489472
tabred-weather,17,31,0.03,0.0012402305412528077,0.9588083876893302,0.9479970284411988,0.01307658153757715,0.9500067955744886,0.009569685679973884,0.010811359248131465,0.008801592114841583
tabred-weather,17,31,0.1,0.0012402305412528077,0.8831148524296385,0.859044442899687,0.03208925881530885,0.8658610826233049,0.02467713008528366,0.024070409529951514,0.01725376980633364
tabred-weather,17,31,0.3,0.0012402305412528077,0.7477856672753498,0.7137051147734661,0.05549064632198705,0.7324742534480642,0.046086028392663875,0.03408055250188362,0.015311413827285528
tabred-weather,17,31,1.0,0.0012402305412528077,0.5519158798167134,0.5191432024130708,0.07216036246076075,0.555401842452625,0.0673698590790754,0.0327726774036427,-0.0034859626359115877
tabred-weather,17,31,3.0,0.0012402305412528077,0.38673841950100235,0.3595463668156211,0.06977185096720227,0.3998262074415275,0.07369840510857653,0.02719205268538126,-0.013087787940525175
tabred-weather,17,31,10.0,0.0012402305412528077,0.24346932215365624,0.22440573448578632,0.05288299954617916,0.25892104391787096,0.06761107417229806,0.019063587667869895,-0.01545172176421476
tabred-weather,17,31,30.0,0.0012402305412528077,0.145357406101438,0.13466815227758422,0.035132410501795136,0.16559251077678788,0.05444303184597345,0.010689253823853771,-0.02023510467534988
tabred-weather,17,31,100.0,0.0012402305412528077,0.0770370558773284,0.06851150789838552,0.02270453455671969,0.09382224849622686,0.03624290657670933,0.008525547978942874,-0.016785192618898475
tabred-weather,18,32,0.01,0.0014559775075630296,0.9725722302121915,0.964564708406163,0.009376573738772643,0.9681738607484918,0.008430880122413218,0.008007521806028504,0.004398369463699762
tabred-weather,18,32,0.03,0.0014559775075630296,0.9276781815047852,0.9217907792997165,0.012175036243005788,0.916765252431373,0.019973650352231413,0.005887402205068713,0.01091292907341226
tabred-weather,18,32,0.1,0.0014559775075630296,0.8238120252095612,0.8300145254054686,0.010942739728184128,0.8020335882266019,0.037795807898313535,-0.006202500195907391,0.021778436982959375
tabred-weather,18,32,0.3,0.0014559775075630296,0.67096498263781,0.6912070360887946,0.029214046457691527,0.6488206089331935,0.05000537142642089,-0.020242053450984614,0.02214437370461651
tabred-weather,18,32,1.0,0.0014559775075630296,0.4582678957445844,0.4971087446451895,0.06239514575923052,0.4627006295927644,0.056995354013593125,-0.038840848900605164,-0.004432733848180089
tabred-weather,18,32,3.0,0.0014559775075630296,0.27626438500357364,0.32694525622689263,0.07339665478143352,0.30852466214629004,0.05858208981553776,-0.05068087122331902,-0.03226027714271641
tabred-weather,18,32,10.0,0.0014559775075630296,0.13836557899845714,0.18756812068645815,0.053761893101372756,0.18074202241554407,0.052891112189425465,-0.04920254168800103,-0.042376443417086955
tabred-weather,18,32,30.0,0.0014559775075630296,0.06753242746201416,0.10440246947549844,0.025968987336924102,0.10123919630927973,0.03954799947464004,-0.036870042013484296,-0.033706768847265575
tabred-weather,18,32,100.0,0.0014559775075630296,0.028556104048150104,0.04889045195021994,0.007807508406641757,0.0466328027498793,0.022727351545894007,-0.020334347902069835,-0.018076698701729194
tabred-weather,19,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,19,1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,19,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,19,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,19,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,19,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,19,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,19,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,19,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,20,28,0.01,0.0008666023826922374,0.6912733636109034,0.6926175997159202,0.1392873900301957,0.6576890541200454,0.12448284805503027,-0.0013442361050167626,0.033584309490858055
tabred-weather,20,28,0.03,0.0008666023826922374,0.6833314141234217,0.6568095873345097,0.1340125260859232,0.6368445697848383,0.12723109345336941,0.026521826788912087,0.04648684433858339
tabred-weather,20,28,0.1,0.0008666023826922374,0.673829980848379,0.5975006134942417,0.12764284792893812,0.6090968301806792,0.13391860359236887,0.07632936735413737,0.06473315066769976
tabred-weather,20,28,0.3,0.0008666023826922374,0.6579461545642019,0.5331416389597049,0.12764511254684358,0.580596989884501,0.1395491575886033,0.12480451560449699,0.0773491646797009
tabred-weather,20,28,1.0,0.0008666023826922374,0.6201260961921533,0.4644863469798565,0.1306283812878164,0.5404389246827432,0.14281567193129696,0.15563974921229679,0.07968717150941006
tabred-weather,20,28,3.0,0.0008666023826922374,0.5527708459343261,0.40424189887558853,0.13143850718574382,0.4878920467452282,0.14267469599847285,0.1485289470587376,0.06487879918909795
tabred-weather,20,28,10.0,0.0008666023826922374,0.4374761144884089,0.33325930837467715,0.1255476319544805,0.40742218883691594,0.1408029636413348,0.10421680611373174,0.03005392565149293
tabred-weather,20,28,30.0,0.0008666023826922374,0.3209042239268157,0.2627682205911883,0.1116129541422286,0.31681997718758576,0.1439043453570432,0.058136003335627406,0.004084246739230006
tabred-weather,20,28,100.0,0.0008666023826922374,0.20837286723743983,0.18779539306984463,0.0873450628903504,0.21507205710584912,0.1501638669456928,0.020577474167595183,-0.006699189868409286
tabred-weather,21,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,21,1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,21,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,21,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,21,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,21,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,21,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,21,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,21,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,22,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,22,1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,22,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,22,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,22,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,22,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,22,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,22,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,23,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,23,1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,23,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,23,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,23,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,23,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,23,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,23,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,23,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-weather,24,15,0.01,0.000629115167940987,0.9835932555674564,0.9788887746437528,0.004111034144258913,0.9794169494939754,0.005770815623446124,0.004704480923703527,0.004176306073480953
tabred-weather,24,15,0.03,0.000629115167940987,0.9544643623626693,0.9423487423991346,0.010822422185609132,0.9422088320098364,0.015900218909223943,0.012115619963534751,0.012255530352832979
tabred-weather,24,15,0.1,0.000629115167940987,0.8782066574737976,0.8508562790254625,0.025715686108851877,0.8417154480396725,0.041045322139201805,0.027350378448335114,0.03649120943412507
tabred-weather,24,15,0.3,0.000629115167940987,0.7569901439660741,0.7130508791029162,0.04619344652991546,0.6792267367240414,0.07318124159045658,0.04393926486315796,0.07776340724203275
tabred-weather,24,15,1.0,0.000629115167940987,0.5947342104212076,0.539955347720777,0.07263782926110061,0.4779280720336134,0.09191139272088251,0.05477886270043053,0.11680613838759414
tabred-weather,24,15,3.0,0.000629115167940987,0.45333513602475756,0.4067889671080119,0.09050756260575302,0.33342338908611124,0.08244129731661305,0.04654616891674568,0.11991174693864633
tabred-weather,24,15,10.0,0.000629115167940987,0.3164950387182107,0.3006599739178579,0.09764246771980882,0.2255683524959074,0.06527887992789778,0.015835064800352808,0.09092668622230332
tabred-weather,24,15,30.0,0.000629115167940987,0.20750436687919094,0.22521423505348054,0.09594800660726724,0.15573060491165241,0.059664374764942296,-0.017709868174289604,0.05177376196753851
tabred-weather,24,15,100.0,0.000629115167940987,0.11419298704008912,0.15609804049892875,0.09283342863821353,0.09386138734003059,0.05186196951836306,-0.04190505345883962,0.020331599700058534
tabred-weather,25,33,0.01,0.0011636454166614719,0.9733750995853496,0.9666022001742157,0.011917393945498097,0.9750253812804354,0.014432271957551304,0.0067728994111339565,-0.001650281695085703
tabred-weather,25,33,0.03,0.0011636454166614719,0.9261992864925888,0.9215656666097903,0.025532238002514508,0.9372272319451568,0.03175284973238469,0.004633619882798327,-0.011027945452568067
tabred-weather,25,33,0.1,0.0011636454166614719,0.8015481970114615,0.8278245035351114,0.04375387812309033,0.851639478762621,0.05593452678780899,-0.026276306523649873,-0.05009128175115943
tabred-weather,25,33,0.3,0.0011636454166614719,0.6021400185539847,0.6868034548244805,0.05889095509715073,0.7216835251223989,0.06889895495912603,-0.08466343627049577,-0.11954350656841413
tabred-weather,25,33,1.0,0.0011636454166614719,0.3581653522791736,0.4899126655580758,0.07119438226735765,0.5415943204157946,0.06364699996102445,-0.13174731327890218,-0.183428968136621
tabred-weather,25,33,3.0,0.0011636454166614719,0.19857703521296802,0.3247208421003085,0.07672380451155858,0.3824553448588671,0.05795551807922312,-0.12614380688734048,-0.1838783096458991
tabred-weather,25,33,10.0,0.0011636454166614719,0.10409763406394759,0.19217299849683156,0.07144784661372147,0.24473991511996587,0.06113303263852976,-0.08807536443288398,-0.14064228105601828
tabred-weather,25,33,30.0,0.0011636454166614719,0.05861997527942167,0.1088905465138025,0.05385436054658981,0.15466257840479533,0.05552216447590921,-0.05027057123438083,-0.09604260312537366
tabred-weather,25,33,100.0,0.0011636454166614719,0.029558749037231075,0.05018295775312626,0.030113624819543078,0.08392247787119585,0.036475509464815585,-0.02062420871589519,-0.05436372883396477
tabred-weather,26,33,0.01,0.0011418020540643532,0.975639982260128,0.9677070696482258,0.012257167367334449,0.9555928799132464,0.026077767708765763,0.007932912611902215,0.020047102346881708
tabred-weather,26,33,0.03,0.0011418020540643532,0.9322635990419701,0.9264982903268609,0.02709544170932433,0.8974142652954312,0.05210201383189277,0.005765308715109211,0.03484933374653889
tabred-weather,26,33,0.1,0.0011418020540643532,0.8174142200356609,0.8414078150478665,0.04717777528461799,0.7894444594569079,0.07862446785622253,-0.023993595012205656,0.027969760578753004
tabred-weather,26,33,0.3,0.0011418020540643532,0.6343859443172152,0.7101992960929925,0.05980978799981526,0.6517547571476114,0.08806661508855233,-0.07581335177577735,-0.017368812830396298
tabred-weather,26,33,1.0,0.0011418020540643532,0.40232946191156493,0.5209941227414536,0.0633160790250633,0.4802570151683299,0.082004004284674,-0.11866466082988866,-0.07792755325676502
tabred-weather,26,33,3.0,0.0011418020540643532,0.2292244033140547,0.3585057998218868,0.06258367912345891,0.33636013866686754,0.06567007946499322,-0.1292813965078321,-0.10713573535281287
tabred-weather,26,33,10.0,0.0011418020540643532,0.11146048103034123,0.22875799990756215,0.06321373683879417,0.21449416029656548,0.04767899318820132,-0.11729751887722092,-0.10303367926622425
tabred-weather,26,33,30.0,0.0011418020540643532,0.05489508224273166,0.1489386331055177,0.06021598238173057,0.13455154323853663,0.03934863262944939,-0.09404355086278603,-0.07965646099580496
tabred-weather,26,33,100.0,0.0011418020540643532,0.023858152523411343,0.08393668553690103,0.044422539056825916,0.07088366066366827,0.02795146729953838,-0.06007853301348969,-0.04702550814025694
tabred-weather,27,33,0.01,0.001538291663948003,0.9713127110949699,0.9783758352774751,0.004131171056296904,0.9703393730456721,0.009284212469210582,-0.007063124182505168,0.0009733380492977386
tabred-weather,27,33,0.03,0.001538291663948003,0.9281662059710621,0.9426150384717542,0.00950888161604015,0.9260562199528404,0.02077488630909689,-0.014448832500692014,0.00210998601822175
tabred-weather,27,33,0.1,0.001538291663948003,0.8288818417612598,0.8499302648258419,0.021915578056927006,0.8308566831279384,0.03665813225389908,-0.02104842306458201,-0.001974841366678522
tabred-weather,27,33,0.3,0.001538291663948003,0.6695339718081519,0.6948930623490354,0.039662095408949445,0.695096121791055,0.04573460203351458,-0.025359090540883457,-0.025562149982903085
tabred-weather,27,33,1.0,0.001538291663948003,0.4418788381372483,0.4804281647435946,0.051065456695238876,0.5138061095277295,0.04489817302042491,-0.0385493266063463,-0.0719272713904812
tabred-weather,27,33,3.0,0.001538291663948003,0.25483257492121525,0.3099612725070233,0.047245868486728064,0.35293336508710943,0.03269645316302253,-0.055128697585808066,-0.09810079016589417
tabred-weather,27,33,10.0,0.001538291663948003,0.12279658491921441,0.1822970138210924,0.037213510846094824,0.20798685944153714,0.016347101565088423,-0.05950042890187799,-0.08519027452232271
tabred-weather,27,33,30.0,0.001538291663948003,0.06010668812953591,0.10793364405467328,0.025809699202251454,0.11423543248022139,0.010183660720505264,-0.04782695592513736,-0.05412874435068547
tabred-weather,27,33,100.0,0.001538291663948003,0.026276587984330885,0.055023339436641804,0.01389539870024039,0.05209527298630024,0.006051764785462431,-0.02874675145231092,-0.02581868500196936
tabred-weather,28,33,0.01,0.002048988954226173,0.9788503036510044,0.9852928841425892,0.0038951645637508303,0.974262938359205,0.007938652005778613,-0.006442580491584812,0.004587365291799418
tabred-weather,28,33,0.03,0.002048988954226173,0.9412390888553338,0.9608823739440935,0.010685216589946355,0.9319883285412984,0.020020704133699763,-0.019643285088759635,0.009250760314035381
tabred-weather,28,33,0.1,0.002048988954226173,0.8385431377206912,0.8960158942611968,0.02497625516949158,0.8295931669494743,0.04574018330739691,-0.05747275654050564,0.008949970771216923
tabred-weather,28,33,0.3,0.002048988954226173,0.6625414213571414,0.7803824998760625,0.04090420463097666,0.6746526807110521,0.07672192956342283,-0.11784107851892103,-0.012111259353910641
tabred-weather,28,33,1.0,0.002048988954226173,0.42884119347634186,0.5948461324320697,0.05314361869737297,0.4776390052684284,0.10053418850851588,-0.16600493895572793,-0.04879781179208654
tabred-weather,28,33,3.0,0.002048988954226173,0.2574686878762481,0.4098363392726658,0.0608519112350238,0.32222254367532827,0.10556748842627184,-0.1523676513964177,-0.06475385579908016
tabred-weather,28,33,10.0,0.002048988954226173,0.13253989295200033,0.23783039321316396,0.06229968823201453,0.20043024623063652,0.10143143675769424,-0.10529050026116361,-0.06789035327863618
tabred-weather,28,33,30.0,0.002048988954226173,0.06453787976668245,0.12871778401744155,0.04991760117034024,0.12619966120724121,0.0902059735009224,-0.0641799042507591,-0.06166178144055876
