dataset,task,model,seed,method,bins,spike_fraction,heat_strength,input_size,width,parameter_count,baseline_parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
black-friday,regression,resnet,20260831,adaptive_support_standardized,32,0.35,1.0,72,127,139955,140289,-0.002380799635039098,72,139955,9,0.4627850353717804,0.4868624806404114,0.4882109463214874,0.6968441948939699,0.6978085292471405,1.3081978559494019,7.091513156890869,0.014670688658952713,64.65276912087575
black-friday,regression,resnet,20260831,adaptive_support_whitened,32,0.35,1.0,72,127,139955,140289,-0.002380799635039098,72,139955,5,0.46242472529411316,0.4853651225566864,0.48909491300582886,0.695771759850345,0.6984399896680316,1.162710189819336,6.808327674865723,0.014670778065919876,55.46799272415228
black-friday,regression,resnet,20260831,adaptive_support_spectral,32,0.35,1.0,72,127,139955,140289,-0.002380799635039098,72,139955,4,0.4660627245903015,0.4863176941871643,0.48963743448257446,0.6964541752222431,0.6988272711064099,1.1330740451812744,6.723926544189453,0.014670577831566334,53.50602425518446
black-friday,regression,resnet,20260831,adaptive_support_heat,32,0.35,1.0,72,127,139955,140289,-0.002380799635039098,72,139955,9,0.4462975859642029,0.48930367827415466,0.49101129174232483,0.6985890448050895,0.699806963377057,1.1364120244979858,8.724272727966309,0.014561058022081852,80.78118949313648
california,regression,mlp,20260831,quantile_ple,32,0.35,1.0,254,128,49281,49281,0.0,254,49281,25,0.1575263887643814,0.18307192623615265,0.180960550904274,0.49658066722639305,0.493708836427011,0.3011506199836731,9.367634773254395,0.027646079659461975,21.215677997097373
california,regression,mlp,20260831,adaptive_support_ple,32,0.35,1.0,249,129,49150,49281,-0.00265822527951949,249,49150,23,0.16499556601047516,0.1855572611093521,0.18537665903568268,0.4999400199171298,0.4996966567367416,0.2967013120651245,9.22288703918457,0.027365630492568016,77.6402358780615
california,regression,mlp,20260831,adaptive_support_standardized,32,0.35,1.0,249,129,49150,49281,-0.00265822527951949,249,49150,25,0.11294275522232056,0.17178097367286682,0.17167571187019348,0.4810236862965631,0.48087627102157526,0.5381924510002136,9.109224319458008,0.02736964449286461,14.33792002685368
california,regression,mlp,20260831,adaptive_support_whitened,32,0.35,1.0,249,129,49150,49281,-0.00265822527951949,249,49150,13,0.08931943029165268,0.17632079124450684,0.1762388050556183,0.48733846967397554,0.4872251584489966,0.2680650055408478,8.039864540100098,0.027369018644094467,14.941835572943091
california,regression,mlp,20260831,adaptive_support_spectral,32,0.35,1.0,249,129,49150,49281,-0.00265822527951949,249,49150,16,0.0803561806678772,0.17697206139564514,0.17791807651519775,0.4882376613454582,0.48954087878585995,0.269363135099411,8.344986915588379,0.027369096875190735,21.98233779007569
california,regression,mlp,20260831,adaptive_support_heat,32,0.35,1.0,249,129,49150,49281,-0.00265822527951949,249,49150,19,0.09675139933824539,0.1692822128534317,0.16620934009552002,0.4775123526770848,0.4731584829986133,0.24679914116859436,9.7544527053833,0.026906639337539673,27.167474624002352
california,regression,resnet,20260831,quantile_ple,32,0.35,1.0,254,128,165377,165377,0.0,254,165377,17,0.13153722882270813,0.17567485570907593,0.177337184548378,0.48644498506968503,0.4887410592600929,8.172516822814941,7.248149871826172,0.027667179703712463,27.546977447811514
california,regression,resnet,20260831,adaptive_support_ple,32,0.35,1.0,249,128,164737,165377,-0.003869945639357347,249,164737,25,0.09617866575717926,0.17402762174606323,0.18047459423542023,0.48415901065879297,0.4930454676895657,6.34421443939209,7.734073162078857,0.027375798672437668,26.227309924084693
california,regression,resnet,20260831,adaptive_support_standardized,32,0.35,1.0,249,128,164737,165377,-0.003869945639357347,249,164737,19,0.07577987760305405,0.1678587943315506,0.17474007606506348,0.4755004904328466,0.48514906575763206,4.330498218536377,7.338831901550293,0.027377445250749588,26.216391308931634
california,regression,resnet,20260831,adaptive_support_whitened,32,0.35,1.0,249,128,164737,165377,-0.003869945639357347,249,164737,9,0.06938565522432327,0.1844719648361206,0.18018746376037598,0.49847586318190906,0.49265309817303304,2.4215428829193115,6.8754143714904785,0.027375606819987297,16.510860327864066
california,regression,resnet,20260831,adaptive_support_spectral,32,0.35,1.0,249,128,164737,165377,-0.003869945639357347,249,164737,8,0.07847071439027786,0.18267032504081726,0.17474134266376495,0.4960356941919706,0.4851508297602187,2.472654342651367,6.815173625946045,0.027376428246498108,16.94615372689441
california,regression,resnet,20260831,adaptive_support_heat,32,0.35,1.0,249,128,164737,165377,-0.003869945639357347,249,164737,7,0.09710463136434555,0.17941312491893768,0.16658972203731537,0.49159338226616356,0.4736996167332883,3.2371718883514404,6.969303607940674,0.027039693668484688,15.350324769038707
