domain,regime,seed,interface,chart,test_mse,seen_mse,held_mse,initial_native_cka,final_native_cka,final_corrupt_cka,orbit_damage
cycle16,category_holdout,7303,native_fixed,4,0.1377781541177832,0.012596606053582033,0.5133227983103867,0.9999999999999993,0.9999999999999993,0.4869360306909288,8.183049778152235e-16
cycle16,category_holdout,7303,native_tuned,0,0.11504977294417386,0.012630082721222846,0.4223088436130269,0.9999999999999993,0.9985788639996944,0.48395531950507054,6.609838544557878e-16
cycle16,category_holdout,7303,native_tuned,1,0.11504977294417386,0.012630082721222846,0.4223088436130269,0.9999999999999993,0.9985788639996944,0.48395531950507054,6.609838544557878e-16
cycle16,category_holdout,7303,native_tuned,2,0.11504977294417386,0.012630082721222846,0.4223088436130269,0.9999999999999993,0.9985788639996944,0.48395531950507054,6.609838544557878e-16
cycle16,category_holdout,7303,native_tuned,3,0.11504977294417386,0.012630082721222846,0.4223088436130269,0.9999999999999993,0.9985788639996944,0.48395531950507054,6.609838544557878e-16
cycle16,category_holdout,7303,native_tuned,4,0.11504977294417386,0.012630082721222846,0.4223088436130269,0.9999999999999993,0.9985788639996944,0.48395531950507054,6.609838544557878e-16
cycle16,category_holdout,7303,corrupt_fixed,0,0.3947021972447965,0.012867277303858332,1.540206957067611,0.48693603205310476,0.48693603205310476,0.9999999999999993,5.943596309565535e-16
cycle16,category_holdout,7303,corrupt_fixed,1,0.3947021972447965,0.012867277303858332,1.540206957067611,0.48693603205310476,0.48693603205310476,0.9999999999999993,5.943596309565535e-16
cycle16,category_holdout,7303,corrupt_fixed,2,0.3947021972447965,0.012867277303858332,1.540206957067611,0.48693603205310476,0.48693603205310476,0.9999999999999993,5.943596309565535e-16
cycle16,category_holdout,7303,corrupt_fixed,3,0.3947021972447965,0.012867277303858332,1.540206957067611,0.48693603205310476,0.48693603205310476,0.9999999999999993,5.943596309565535e-16
cycle16,category_holdout,7303,corrupt_fixed,4,0.3947021972447965,0.012867277303858332,1.540206957067611,0.48693603205310476,0.48693603205310476,0.9999999999999993,5.943596309565535e-16
ordinal16,interpolation,7301,label,0,0.017639473265077133,0.017639473265077133,,0.5361760798217572,0.5361760797356527,0.15569440829882963,0.3039143681526184
ordinal16,interpolation,7301,label,1,1.249979313690516,1.249979313690516,,0.18735577487314325,0.1873557718705529,0.2512013176347229,0.4757250249385834
ordinal16,interpolation,7301,label,2,0.4620476470931381,0.4620476470931381,,0.35902367503944893,0.35902367437995747,0.1460575230032541,0.22973759472370148
ordinal16,interpolation,7301,label,3,0.7515129217386431,0.7515129217386431,,0.08331955674235939,0.08331955652167392,0.1893333934529388,0.24687927961349487
ordinal16,interpolation,7301,label,4,0.5677705786785013,0.5677705786785013,,0.15775464187594582,0.15775464163136677,0.2418260416997717,0.23214221000671387
ordinal16,interpolation,7301,learned,0,0.01678421010772077,0.01678421010772077,,0.4747356144906594,0.5194386080538796,0.4815390398390985,0.0008084880537353456
ordinal16,interpolation,7301,learned,1,0.01503837619249104,0.01503837619249104,,0.5274492467576097,0.5739754353048692,0.4684344191821843,0.000802864320576191
ordinal16,interpolation,7301,learned,2,0.015626749645595774,0.015626749645595774,,0.515943625533503,0.5585682388046488,0.4788788173584587,0.0005507339956238866
ordinal16,interpolation,7301,learned,3,0.015918154175429765,0.015918154175429765,,0.5152353849975168,0.562169243800116,0.477289462560772,0.0006600046763196588
ordinal16,interpolation,7301,learned,4,0.016426042499778797,0.016426042499778797,,0.5211810476642291,0.5510553124045817,0.48264253602221546,0.0007164629059843719
ordinal16,interpolation,7301,random_fixed,0,0.0180890629556697,0.0180890629556697,,0.5347591013897519,0.5347591013897519,0.5518279957909782,9.563137499772612e-16
ordinal16,interpolation,7301,random_fixed,1,0.0180890629556697,0.0180890629556697,,0.5347591013897519,0.5347591013897519,0.5518279957909782,9.563137499772612e-16
ordinal16,interpolation,7301,random_fixed,2,0.0180890629556697,0.0180890629556697,,0.5347591013897519,0.5347591013897519,0.5518279957909782,9.563137499772612e-16
ordinal16,interpolation,7301,random_fixed,3,0.0180890629556697,0.0180890629556697,,0.5347591013897519,0.5347591013897519,0.5518279957909782,9.563137499772612e-16
ordinal16,interpolation,7301,random_fixed,4,0.0180890629556697,0.0180890629556697,,0.5347591013897519,0.5347591013897519,0.5518279957909782,9.563137499772612e-16
ordinal16,interpolation,7301,native_fixed,0,0.0164330389944945,0.0164330389944945,,0.9999999999999997,0.9999999999999997,0.5138081875598082,7.285194854062677e-16
ordinal16,interpolation,7301,native_fixed,1,0.0164330389944945,0.0164330389944945,,0.9999999999999997,0.9999999999999997,0.5138081875598082,7.285194854062677e-16
ordinal16,interpolation,7301,native_fixed,2,0.0164330389944945,0.0164330389944945,,0.9999999999999997,0.9999999999999997,0.5138081875598082,7.285194854062677e-16
ordinal16,interpolation,7301,native_fixed,3,0.0164330389944945,0.0164330389944945,,0.9999999999999997,0.9999999999999997,0.5138081875598082,7.285194854062677e-16
ordinal16,interpolation,7301,native_fixed,4,0.0164330389944945,0.0164330389944945,,0.9999999999999997,0.9999999999999997,0.5138081875598082,7.285194854062677e-16
ordinal16,interpolation,7301,native_tuned,0,0.016064750134448427,0.016064750134448427,,0.9999999999999997,0.9968378426349016,0.49746460541037707,7.213840798585974e-16
ordinal16,interpolation,7301,native_tuned,1,0.016064750134448427,0.016064750134448427,,0.9999999999999997,0.9968378426349016,0.49746460541037707,7.213840798585974e-16
ordinal16,interpolation,7301,native_tuned,2,0.016064750134448427,0.016064750134448427,,0.9999999999999997,0.9968378426349016,0.49746460541037707,7.213840798585974e-16
ordinal16,interpolation,7301,native_tuned,3,0.016064750134448427,0.016064750134448427,,0.9999999999999997,0.9968378426349016,0.49746460541037707,7.213840798585974e-16
ordinal16,interpolation,7301,native_tuned,4,0.016064750134448427,0.016064750134448427,,0.9999999999999997,0.9968378426349016,0.49746460541037707,7.213840798585974e-16
ordinal16,interpolation,7301,corrupt_fixed,0,0.01688450067069786,0.01688450067069786,,0.5138081893945377,0.5138081893945377,0.9999999999999997,7.089801293790055e-16
ordinal16,interpolation,7301,corrupt_fixed,1,0.01688450067069786,0.01688450067069786,,0.5138081893945377,0.5138081893945377,0.9999999999999997,7.089801293790055e-16
ordinal16,interpolation,7301,corrupt_fixed,2,0.01688450067069786,0.01688450067069786,,0.5138081893945377,0.5138081893945377,0.9999999999999997,7.089801293790055e-16
ordinal16,interpolation,7301,corrupt_fixed,3,0.01688450067069786,0.01688450067069786,,0.5138081893945377,0.5138081893945377,0.9999999999999997,7.089801293790055e-16
ordinal16,interpolation,7301,corrupt_fixed,4,0.01688450067069786,0.01688450067069786,,0.5138081893945377,0.5138081893945377,0.9999999999999997,7.089801293790055e-16
ordinal16,interpolation,7302,label,0,0.018987001364029234,0.018987001364029234,,0.5361760798155139,0.5361760797760916,0.3323670992923743,0.4327682852745056
ordinal16,interpolation,7302,label,1,1.6844287953485004,1.6844287953485004,,0.12295908172374356,0.12295907935640776,0.1763001687308352,0.5851708054542542
ordinal16,interpolation,7302,label,2,0.9130554318391615,0.9130554318391615,,0.17401802577553704,0.17401802694580595,0.11761755772403232,0.3126499652862549
ordinal16,interpolation,7302,label,3,1.0702765252336657,1.0702765252336657,,0.28304690356901546,0.28304690698069057,0.13981545519654787,0.4324660301208496
ordinal16,interpolation,7302,label,4,0.6003350336254478,0.6003350336254478,,0.19257081008813184,0.19257080845965094,0.1863781466767441,0.29077017307281494
ordinal16,interpolation,7302,learned,0,0.017232142941824072,0.017232142941824072,,0.4532721510923049,0.4959067460118185,0.5956253199006382,0.0018398209940642118
ordinal16,interpolation,7302,learned,1,0.0182463881690911,0.0182463881690911,,0.5491453891862196,0.6021156651692882,0.5090452247852549,0.001811040099710226
ordinal16,interpolation,7302,learned,2,0.017514086513931902,0.017514086513931902,,0.5228597990240822,0.5650065808979029,0.5765164731649516,0.000957516604103148
ordinal16,interpolation,7302,learned,3,0.016532200144304482,0.016532200144304482,,0.47809707382284267,0.5181056882133452,0.4894690764434898,0.0012347330339252949
ordinal16,interpolation,7302,learned,4,0.017318842486539185,0.017318842486539185,,0.5142319047240295,0.5529260390048474,0.523682338816143,0.0010780529119074345
ordinal16,interpolation,7302,random_fixed,0,0.01844190927295234,0.01844190927295234,,0.4572022235513539,0.4572022235513539,0.5277232982074207,7.145038429862876e-16
ordinal16,interpolation,7302,random_fixed,1,0.01844190927295234,0.01844190927295234,,0.4572022235513539,0.4572022235513539,0.5277232982074207,7.145038429862876e-16
ordinal16,interpolation,7302,random_fixed,2,0.01844190927295234,0.01844190927295234,,0.4572022235513539,0.4572022235513539,0.5277232982074207,7.145038429862876e-16
ordinal16,interpolation,7302,random_fixed,3,0.01844190927295234,0.01844190927295234,,0.4572022235513539,0.4572022235513539,0.5277232982074207,7.145038429862876e-16
ordinal16,interpolation,7302,random_fixed,4,0.01844190927295234,0.01844190927295234,,0.4572022235513539,0.4572022235513539,0.5277232982074207,7.145038429862876e-16
ordinal16,interpolation,7302,native_fixed,0,0.016601396441967214,0.016601396441967214,,0.9999999999999997,0.9999999999999997,0.588846544678582,5.764171437931025e-16
ordinal16,interpolation,7302,native_fixed,1,0.016601396441967214,0.016601396441967214,,0.9999999999999997,0.9999999999999997,0.588846544678582,5.764171437931025e-16
ordinal16,interpolation,7302,native_fixed,2,0.016601396441967214,0.016601396441967214,,0.9999999999999997,0.9999999999999997,0.588846544678582,5.764171437931025e-16
ordinal16,interpolation,7302,native_fixed,3,0.016601396441967214,0.016601396441967214,,0.9999999999999997,0.9999999999999997,0.588846544678582,5.764171437931025e-16
ordinal16,interpolation,7302,native_fixed,4,0.016601396441967214,0.016601396441967214,,0.9999999999999997,0.9999999999999997,0.588846544678582,5.764171437931025e-16
ordinal16,interpolation,7302,native_tuned,0,0.01619603034893017,0.01619603034893017,,0.9999999999999997,0.996170935584033,0.5757208074348079,5.75623685679762e-16
ordinal16,interpolation,7302,native_tuned,1,0.01619603034893017,0.01619603034893017,,0.9999999999999997,0.996170935584033,0.5757208074348079,5.75623685679762e-16
ordinal16,interpolation,7302,native_tuned,2,0.01619603034893017,0.01619603034893017,,0.9999999999999997,0.996170935584033,0.5757208074348079,5.75623685679762e-16
ordinal16,interpolation,7302,native_tuned,3,0.01619603034893017,0.01619603034893017,,0.9999999999999997,0.996170935584033,0.5757208074348079,5.75623685679762e-16
ordinal16,interpolation,7302,native_tuned,4,0.01619603034893017,0.01619603034893017,,0.9999999999999997,0.996170935584033,0.5757208074348079,5.75623685679762e-16
ordinal16,interpolation,7302,corrupt_fixed,0,0.015722745303994468,0.015722745303994468,,0.5888465484815145,0.5888465484815145,0.9999999999999997,6.856833351977232e-16
ordinal16,interpolation,7302,corrupt_fixed,1,0.015722745303994468,0.015722745303994468,,0.5888465484815145,0.5888465484815145,0.9999999999999997,6.856833351977232e-16
ordinal16,interpolation,7302,corrupt_fixed,2,0.015722745303994468,0.015722745303994468,,0.5888465484815145,0.5888465484815145,0.9999999999999997,6.856833351977232e-16
ordinal16,interpolation,7302,corrupt_fixed,3,0.015722745303994468,0.015722745303994468,,0.5888465484815145,0.5888465484815145,0.9999999999999997,6.856833351977232e-16
ordinal16,interpolation,7302,corrupt_fixed,4,0.015722745303994468,0.015722745303994468,,0.5888465484815145,0.5888465484815145,0.9999999999999997,6.856833351977232e-16
ordinal16,interpolation,7303,label,0,0.01709789955650589,0.01709789955650589,,0.5361760797657932,0.5361760800402714,0.1553175468515969,0.40694472193717957
ordinal16,interpolation,7303,label,1,1.3122859478448439,1.3122859478448439,,0.15757552747727863,0.1575755280873249,0.17028209061544763,0.4350617527961731
ordinal16,interpolation,7303,label,2,0.8006139270761652,0.8006139270761652,,0.21143083682029482,0.21143083000879276,0.15678008087503914,0.2902069091796875
ordinal16,interpolation,7303,label,3,0.33747397636152243,0.33747397636152243,,0.13575232912258253,0.13575233094164274,0.2061712230696903,0.2869665324687958
ordinal16,interpolation,7303,label,4,1.5893026272721564,1.5893026272721564,,0.1543020148910752,0.15430201233542334,0.19387483602117903,0.6205053329467773
ordinal16,interpolation,7303,learned,0,0.015236578528450987,0.015236578528450987,,0.5495126669161022,0.5799581480200406,0.4616127058219008,0.0006453818641602993
ordinal16,interpolation,7303,learned,1,0.013992633919438936,0.013992633919438936,,0.4793476496709144,0.5142980609530884,0.5498903287024738,0.0006272120517678559
ordinal16,interpolation,7303,learned,2,0.01753573780600433,0.01753573780600433,,0.5934922653865635,0.6437880149826888,0.47273464738202814,0.0009354816284030676
ordinal16,interpolation,7303,learned,3,0.014549834265977724,0.014549834265977724,,0.5693325895574708,0.6091513731698265,0.45427009934013457,0.0006325854919850826
ordinal16,interpolation,7303,learned,4,0.016860639600484034,0.016860639600484034,,0.4924834595599313,0.5428293378790652,0.4831232517936569,0.0010104496031999588
ordinal16,interpolation,7303,random_fixed,0,0.016307566712802042,0.016307566712802042,,0.5157746169661781,0.5157746169661781,0.5705659919168311,7.331578378254322e-16
ordinal16,interpolation,7303,random_fixed,1,0.016307566712802042,0.016307566712802042,,0.5157746169661781,0.5157746169661781,0.5705659919168311,7.331578378254322e-16
ordinal16,interpolation,7303,random_fixed,2,0.016307566712802042,0.016307566712802042,,0.5157746169661781,0.5157746169661781,0.5705659919168311,7.331578378254322e-16
ordinal16,interpolation,7303,random_fixed,3,0.016307566712802042,0.016307566712802042,,0.5157746169661781,0.5157746169661781,0.5705659919168311,7.331578378254322e-16
ordinal16,interpolation,7303,random_fixed,4,0.016307566712802042,0.016307566712802042,,0.5157746169661781,0.5157746169661781,0.5705659919168311,7.331578378254322e-16
ordinal16,interpolation,7303,native_fixed,0,0.013701250079391766,0.013701250079391766,,0.9999999999999997,0.9999999999999997,0.4892364873909659,7.421668802524289e-16
ordinal16,interpolation,7303,native_fixed,1,0.013701250079391766,0.013701250079391766,,0.9999999999999997,0.9999999999999997,0.4892364873909659,7.421668802524289e-16
ordinal16,interpolation,7303,native_fixed,2,0.013701250079391766,0.013701250079391766,,0.9999999999999997,0.9999999999999997,0.4892364873909659,7.421668802524289e-16
ordinal16,interpolation,7303,native_fixed,3,0.013701250079391766,0.013701250079391766,,0.9999999999999997,0.9999999999999997,0.4892364873909659,7.421668802524289e-16
ordinal16,interpolation,7303,native_fixed,4,0.013701250079391766,0.013701250079391766,,0.9999999999999997,0.9999999999999997,0.4892364873909659,7.421668802524289e-16
ordinal16,interpolation,7303,native_tuned,0,0.01392948454086368,0.01392948454086368,,0.9999999999999997,0.996950776392455,0.48048371990880706,7.113992554763637e-16
ordinal16,interpolation,7303,native_tuned,1,0.01392948454086368,0.01392948454086368,,0.9999999999999997,0.996950776392455,0.48048371990880706,7.113992554763637e-16
ordinal16,interpolation,7303,native_tuned,2,0.01392948454086368,0.01392948454086368,,0.9999999999999997,0.996950776392455,0.48048371990880706,7.113992554763637e-16
ordinal16,interpolation,7303,native_tuned,3,0.01392948454086368,0.01392948454086368,,0.9999999999999997,0.996950776392455,0.48048371990880706,7.113992554763637e-16
ordinal16,interpolation,7303,native_tuned,4,0.01392948454086368,0.01392948454086368,,0.9999999999999997,0.996950776392455,0.48048371990880706,7.113992554763637e-16
ordinal16,interpolation,7303,corrupt_fixed,0,0.01501113313697395,0.01501113313697395,,0.4892364867207378,0.4892364867207378,0.9999999999999997,7.930566197234673e-16
ordinal16,interpolation,7303,corrupt_fixed,1,0.01501113313697395,0.01501113313697395,,0.4892364867207378,0.4892364867207378,0.9999999999999997,7.930566197234673e-16
ordinal16,interpolation,7303,corrupt_fixed,2,0.01501113313697395,0.01501113313697395,,0.4892364867207378,0.4892364867207378,0.9999999999999997,7.930566197234673e-16
ordinal16,interpolation,7303,corrupt_fixed,3,0.01501113313697395,0.01501113313697395,,0.4892364867207378,0.4892364867207378,0.9999999999999997,7.930566197234673e-16
ordinal16,interpolation,7303,corrupt_fixed,4,0.01501113313697395,0.01501113313697395,,0.4892364867207378,0.4892364867207378,0.9999999999999997,7.930566197234673e-16
ordinal16,category_holdout,7301,label,0,0.017008096676609186,0.016517269457292105,0.018480578334560432,0.5361760798217572,0.5361760795791687,0.15569441255343686,0.9794436097145081
ordinal16,category_holdout,7301,label,1,1.1665700924689144,1.1788544986725016,1.1297168738581527,0.18735577487314325,0.18735577413175664,0.2512013197904173,0.33332711458206177
ordinal16,category_holdout,7301,label,2,0.39264238697972126,0.18136082749101035,1.0264870654458542,0.35902367503944893,0.3590236730204095,0.14605752399236788,0.2984966039657593
ordinal16,category_holdout,7301,label,3,1.3418882485860903,0.6315255725566892,3.472976276674293,0.08331955674235939,0.08331955531343466,0.18933339170062,0.9435083866119385
ordinal16,category_holdout,7301,label,4,0.8921260924562109,0.2739561406843876,2.746635947771681,0.15775464187594582,0.15775463765845282,0.2418260431233284,0.8666218519210815
ordinal16,category_holdout,7301,learned,0,0.27099945149159244,0.013265739780237129,1.0442005866256583,0.4747356144906594,0.5019683728208012,0.48621445149092096,0.27911731600761414
ordinal16,category_holdout,7301,learned,1,0.36398777729015497,0.013017993278983208,1.41689712932367,0.5274492467576097,0.551519490058192,0.47133809034388446,0.46635201573371887
ordinal16,category_holdout,7301,learned,2,0.28993570673840535,0.013342795166598925,1.1197144414538247,0.515943625533503,0.544934922029354,0.4896142711402393,0.804520845413208
ordinal16,category_holdout,7301,learned,3,0.30343485053802227,0.012811196122181087,1.1753058137855459,0.5152353849975168,0.5355887118820266,0.4922709093703444,1.8536778688430786
ordinal16,category_holdout,7301,learned,4,0.8901948571200323,0.012903242286160299,3.5220697016216485,0.5211810476642291,0.5363672587755255,0.47871049662889104,1.5595555305480957
ordinal16,category_holdout,7301,random_fixed,0,0.1840031603146257,0.013346349183980732,0.6959735937065606,0.5347591013897519,0.5347591013897519,0.5518279957909782,4.1667583554512444e-16
ordinal16,category_holdout,7301,random_fixed,1,0.1840031603146257,0.013346349183980732,0.6959735937065606,0.5347591013897519,0.5347591013897519,0.5518279957909782,4.1667583554512444e-16
ordinal16,category_holdout,7301,random_fixed,2,0.1840031603146257,0.013346349183980732,0.6959735937065606,0.5347591013897519,0.5347591013897519,0.5518279957909782,4.1667583554512444e-16
ordinal16,category_holdout,7301,random_fixed,3,0.1840031603146257,0.013346349183980732,0.6959735937065606,0.5347591013897519,0.5347591013897519,0.5518279957909782,4.1667583554512444e-16
ordinal16,category_holdout,7301,random_fixed,4,0.1840031603146257,0.013346349183980732,0.6959735937065606,0.5347591013897519,0.5347591013897519,0.5518279957909782,4.1667583554512444e-16
ordinal16,category_holdout,7301,native_fixed,0,0.12686987208443443,0.01233798675106274,0.47046552808454956,0.9999999999999997,0.9999999999999997,0.5138081875598082,1.1053034572675036e-15
ordinal16,category_holdout,7301,native_fixed,1,0.12686987208443443,0.01233798675106274,0.47046552808454956,0.9999999999999997,0.9999999999999997,0.5138081875598082,1.1053034572675036e-15
ordinal16,category_holdout,7301,native_fixed,2,0.12686987208443443,0.01233798675106274,0.47046552808454956,0.9999999999999997,0.9999999999999997,0.5138081875598082,1.1053034572675036e-15
ordinal16,category_holdout,7301,native_fixed,3,0.12686987208443443,0.01233798675106274,0.47046552808454956,0.9999999999999997,0.9999999999999997,0.5138081875598082,1.1053034572675036e-15
ordinal16,category_holdout,7301,native_fixed,4,0.12686987208443443,0.01233798675106274,0.47046552808454956,0.9999999999999997,0.9999999999999997,0.5138081875598082,1.1053034572675036e-15
ordinal16,category_holdout,7301,native_tuned,0,0.13170483591921248,0.012327111258031131,0.4898380099027565,0.9999999999999997,0.9962725280110318,0.506007721680591,6.810958047553939e-16
ordinal16,category_holdout,7301,native_tuned,1,0.13170483591921248,0.012327111258031131,0.4898380099027565,0.9999999999999997,0.9962725280110318,0.506007721680591,6.810958047553939e-16
ordinal16,category_holdout,7301,native_tuned,2,0.13170483591921248,0.012327111258031131,0.4898380099027565,0.9999999999999997,0.9962725280110318,0.506007721680591,6.810958047553939e-16
ordinal16,category_holdout,7301,native_tuned,3,0.13170483591921248,0.012327111258031131,0.4898380099027565,0.9999999999999997,0.9962725280110318,0.506007721680591,6.810958047553939e-16
ordinal16,category_holdout,7301,native_tuned,4,0.13170483591921248,0.012327111258031131,0.4898380099027565,0.9999999999999997,0.9962725280110318,0.506007721680591,6.810958047553939e-16
ordinal16,category_holdout,7301,corrupt_fixed,0,0.6512614203487407,0.013258812660202257,2.565269243414356,0.5138081893945377,0.5138081893945377,0.9999999999999997,1.300175245244617e-15
ordinal16,category_holdout,7301,corrupt_fixed,1,0.6512614203487407,0.013258812660202257,2.565269243414356,0.5138081893945377,0.5138081893945377,0.9999999999999997,1.300175245244617e-15
ordinal16,category_holdout,7301,corrupt_fixed,2,0.6512614203487407,0.013258812660202257,2.565269243414356,0.5138081893945377,0.5138081893945377,0.9999999999999997,1.300175245244617e-15
ordinal16,category_holdout,7301,corrupt_fixed,3,0.6512614203487407,0.013258812660202257,2.565269243414356,0.5138081893945377,0.5138081893945377,0.9999999999999997,1.300175245244617e-15
ordinal16,category_holdout,7301,corrupt_fixed,4,0.6512614203487407,0.013258812660202257,2.565269243414356,0.5138081893945377,0.5138081893945377,0.9999999999999997,1.300175245244617e-15
ordinal16,category_holdout,7302,label,0,0.02219962517208256,0.022466497705805954,0.021399007570912388,0.5361760798155139,0.5361760797806533,0.33236710249033374,0.5611796379089355
ordinal16,category_holdout,7302,label,1,1.4983624942928944,1.125896406476875,2.615760757740952,0.12295908172374356,0.12295908043528808,0.1763001708069485,1.5395863056182861
ordinal16,category_holdout,7302,label,2,0.8858878416068081,0.6498780707331467,1.5939171542277926,0.17401802577553704,0.17401802532098892,0.11761755638209752,0.641586184501648
ordinal16,category_holdout,7302,label,3,1.602495014612371,0.8111181956980523,3.9766254713553275,0.28304690356901546,0.2830469054790266,0.13981545533120812,3.145059108734131
ordinal16,category_holdout,7302,label,4,0.5937680796613196,0.3471491673214313,1.3336248166809845,0.19257081008813184,0.19257080689143827,0.18637814688924953,0.7775485515594482
ordinal16,category_holdout,7302,learned,0,0.4485791302178572,0.01487571740033824,1.749689368670414,0.4532721510923049,0.4808198076642415,0.5935348997110753,2.0437426567077637
ordinal16,category_holdout,7302,learned,1,0.9435881368342192,0.017560398496542316,3.7216713518472493,0.5491453891862196,0.5695781765402615,0.4988676474267271,1.5858882665634155
ordinal16,category_holdout,7302,learned,2,0.25972476017220536,0.01430551205047021,0.9959825045374107,0.5228597990240822,0.5424709720789699,0.5655116861616121,0.8130031824111938
ordinal16,category_holdout,7302,learned,3,0.5270698398008,0.01464221876611986,2.0643527029048405,0.47809707382284267,0.4903002411760757,0.4887312548983444,0.5186899900436401
ordinal16,category_holdout,7302,learned,4,0.7781712980978135,0.015524387915069826,3.066112028646045,0.5142319047240295,0.5290169780070311,0.5147758783837559,1.5318187475204468
ordinal16,category_holdout,7302,random_fixed,0,0.7698163030531422,0.01468852912315228,3.035199624843112,0.4572022235513539,0.4572022235513539,0.5277232982074207,7.288549104533804e-16
ordinal16,category_holdout,7302,random_fixed,1,0.7698163030531422,0.01468852912315228,3.035199624843112,0.4572022235513539,0.4572022235513539,0.5277232982074207,7.288549104533804e-16
ordinal16,category_holdout,7302,random_fixed,2,0.7698163030531422,0.01468852912315228,3.035199624843112,0.4572022235513539,0.4572022235513539,0.5277232982074207,7.288549104533804e-16
ordinal16,category_holdout,7302,random_fixed,3,0.7698163030531422,0.01468852912315228,3.035199624843112,0.4572022235513539,0.4572022235513539,0.5277232982074207,7.288549104533804e-16
ordinal16,category_holdout,7302,random_fixed,4,0.7698163030531422,0.01468852912315228,3.035199624843112,0.4572022235513539,0.4572022235513539,0.5277232982074207,7.288549104533804e-16
ordinal16,category_holdout,7302,native_fixed,0,0.0901405171708998,0.01459712621309561,0.3167706900443123,0.9999999999999997,0.9999999999999997,0.588846544678582,3.509223619156676e-16
ordinal16,category_holdout,7302,native_fixed,1,0.0901405171708998,0.01459712621309561,0.3167706900443123,0.9999999999999997,0.9999999999999997,0.588846544678582,3.509223619156676e-16
ordinal16,category_holdout,7302,native_fixed,2,0.0901405171708998,0.01459712621309561,0.3167706900443123,0.9999999999999997,0.9999999999999997,0.588846544678582,3.509223619156676e-16
ordinal16,category_holdout,7302,native_fixed,3,0.0901405171708998,0.01459712621309561,0.3167706900443123,0.9999999999999997,0.9999999999999997,0.588846544678582,3.509223619156676e-16
ordinal16,category_holdout,7302,native_fixed,4,0.0901405171708998,0.01459712621309561,0.3167706900443123,0.9999999999999997,0.9999999999999997,0.588846544678582,3.509223619156676e-16
ordinal16,category_holdout,7302,native_tuned,0,0.10526001541748793,0.013966695085613033,0.37913997641311264,0.9999999999999997,0.9979562320517082,0.5798895921414712,3.9746851643318593e-16
ordinal16,category_holdout,7302,native_tuned,1,0.10526001541748793,0.013966695085613033,0.37913997641311264,0.9999999999999997,0.9979562320517082,0.5798895921414712,3.9746851643318593e-16
ordinal16,category_holdout,7302,native_tuned,2,0.10526001541748793,0.013966695085613033,0.37913997641311264,0.9999999999999997,0.9979562320517082,0.5798895921414712,3.9746851643318593e-16
ordinal16,category_holdout,7302,native_tuned,3,0.10526001541748793,0.013966695085613033,0.37913997641311264,0.9999999999999997,0.9979562320517082,0.5798895921414712,3.9746851643318593e-16
ordinal16,category_holdout,7302,native_tuned,4,0.10526001541748793,0.013966695085613033,0.37913997641311264,0.9999999999999997,0.9979562320517082,0.5798895921414712,3.9746851643318593e-16
ordinal16,category_holdout,7302,corrupt_fixed,0,0.3142433946081888,0.01444400702356876,1.2136415573620487,0.5888465484815145,0.5888465484815145,0.9999999999999997,2.0518526114288171e-16
ordinal16,category_holdout,7302,corrupt_fixed,1,0.3142433946081888,0.01444400702356876,1.2136415573620487,0.5888465484815145,0.5888465484815145,0.9999999999999997,2.0518526114288171e-16
ordinal16,category_holdout,7302,corrupt_fixed,2,0.3142433946081888,0.01444400702356876,1.2136415573620487,0.5888465484815145,0.5888465484815145,0.9999999999999997,2.0518526114288171e-16
ordinal16,category_holdout,7302,corrupt_fixed,3,0.3142433946081888,0.01444400702356876,1.2136415573620487,0.5888465484815145,0.5888465484815145,0.9999999999999997,2.0518526114288171e-16
ordinal16,category_holdout,7302,corrupt_fixed,4,0.3142433946081888,0.01444400702356876,1.2136415573620487,0.5888465484815145,0.5888465484815145,0.9999999999999997,2.0518526114288171e-16
ordinal16,category_holdout,7303,label,0,0.01865222879888208,0.019096814530850836,0.01731847160297579,0.5361760797657932,0.5361760797010168,0.15531754513045803,1.5930094718933105
ordinal16,category_holdout,7303,label,1,1.1090255476778428,0.263796833675578,3.6447116896846374,0.15757552747727863,0.15757552677677544,0.17028209099645208,0.9126943945884705
ordinal16,category_holdout,7303,label,2,0.8037290310537941,0.28182599775885236,2.3694381309386197,0.21143083682029482,0.21143083413579764,0.15678007792606452,0.6206814646720886
ordinal16,category_holdout,7303,label,3,1.7049877615945983,0.27434008338804244,5.996930796214265,0.13575232912258253,0.13575232891890177,0.2061712201514319,4.563039302825928
ordinal16,category_holdout,7303,label,4,1.61141378461696,0.3099746429122104,5.515731209731208,0.1543020148910752,0.15430201269028504,0.1938748391884857,1.8034981489181519
ordinal16,category_holdout,7303,learned,0,0.5693032156063865,0.012872896837736812,2.238594171912336,0.5495126669161022,0.567812438463686,0.4556653290805284,0.2702238857746124
ordinal16,category_holdout,7303,learned,1,1.1519565204253208,0.013156204671348143,4.568357467687239,0.4793476496709144,0.49512876042709925,0.5469094669724609,1.395531415939331
ordinal16,category_holdout,7303,learned,2,0.32467880425098505,0.012951934589648958,1.2598594132349934,0.5934922653865635,0.6197473122377294,0.4796699681880519,0.6494385004043579
ordinal16,category_holdout,7303,learned,3,0.31434770533732775,0.012972998312505537,1.2184718264117944,0.5693325895574708,0.5860034684425616,0.4586954579064618,1.0372300148010254
