git_commit,git_dirty,task_id,task_seed,seed,model,split,training_seconds,operator_accuracy,post_change_train_rows,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,1,ContextCoefficients,future,2.1053892800118774,0.3333333333333333,76,12.043514415621758,15.403141920296907,0.9875157824758427,0.11173279520426059,0.12464026038244241
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,1,MLP,future,1.5759812269825488,-1.0,76,86.94745222904021,106.73659725371662,0.4005273135909512,0.7742562149631406,0.740978626436938
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,1,NeuralMoE,future,1.404213008005172,-1.0,76,96.30826638232975,116.25600924515552,0.2888298579665217,0.8433090430165435,0.8165999697087181
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,2,GlobalProgram,iid,0.10044638300314546,0.3333333333333333,68,0.18764127285857057,0.38143103609441287,0.8146700916348272,0.4304996032114,0.17914709944755564
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,2,IndependentPrograms,iid,0.1226743150036782,0.3333333333333333,68,0.0014213974293966203,0.0014623168529614738,0.9999972760669683,0.0016504341949076095,0.0030682899873453063
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,2,SharedStructureCoefficients,iid,0.09695096593350172,0.3333333333333333,68,0.0014214029404086535,0.0014623258648327358,0.9999972760333944,0.0016504443660962003,0.0030682431979620135
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,2,ContextCoefficients,iid,0.8694205021020025,0.3333333333333333,68,0.02742694154341052,0.07290027875236083,0.9932302624271432,0.08227841498750943,0.03786515373512365
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,2,MLP,iid,0.9929774790070951,-1.0,68,0.07663245384918582,0.17119495216229874,0.9626667872067598,0.1932180446884819,0.07290602229599125
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,2,NeuralMoE,iid,1.5608785110525787,-1.0,68,0.0952622326356618,0.19705553527336536,0.950535829198727,0.2224054199008491,0.09690852316803775
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,2,GlobalProgram,future,0.10044638300314546,0.3333333333333333,68,66.15493471035734,78.9564774848833,0.6930813111439657,0.5540024267600588,0.553678831158936
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,2,IndependentPrograms,future,0.1226743150036782,0.3333333333333333,68,0.08542945981025696,0.10196368444233801,0.9999994881545521,0.00071543374808314,0.0007163475084718521
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,2,SharedStructureCoefficients,future,0.09695096593350172,0.3333333333333333,68,0.08542925106976329,0.10196365112507602,0.9999994881548866,0.0007154335143107558,0.0007162716683458737
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,2,ContextCoefficients,future,0.8694205021020025,0.3333333333333333,68,17.44079862255603,22.585903351375876,0.9748856041345835,0.1584752216134009,0.17541542537961263
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,2,MLP,future,0.9929774790070951,-1.0,68,102.74583147650992,124.69699671749838,0.2344742700069702,0.8749432724428651,0.8493891135620568
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,2,NeuralMoE,future,1.5608785110525787,-1.0,68,105.42450437041407,128.02780068176045,0.19303188561092277,0.8983140399599001,0.8753836564378021
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,3,GlobalProgram,iid,0.0998950821813196,0.3333333333333333,68,0.23302877759306284,0.4565386213143836,0.7891240717700455,0.4592122910266607,0.22291721701451134
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,3,IndependentPrograms,iid,0.12264931690879166,0.3333333333333333,68,0.005769249145487265,0.015161433327502088,0.9997674306483166,0.01525022464370168,0.004259944882018957
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,3,SharedStructureCoefficients,iid,0.09664320177398622,0.3333333333333333,68,0.005769249942204251,0.015161431359629392,0.9997674307086891,0.015250222664304347,0.00426000141272727
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,3,ContextCoefficients,iid,0.7483664890751243,0.3333333333333333,68,0.034302790886613366,0.078778828352289,0.9937209925814814,0.07924018815297308,0.04463774677460979
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,3,MLP,iid,0.8831273261457682,-1.0,68,0.09702898422438011,0.24078762026744832,0.9413402415304828,0.24219776726782014,0.07149442057657171
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,3,NeuralMoE,iid,2.003735256846994,-1.0,68,0.11839281406992086,0.26831575605745256,0.9271609431883249,0.26988711864717646,0.09704413160292993
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,3,GlobalProgram,future,0.0998950821813196,0.3333333333333333,68,62.53956208471209,74.25663795294795,0.7050938629342369,0.5430526098507982,0.5428652504304916
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,3,IndependentPrograms,future,0.12264931690879166,0.3333333333333333,68,0.2928802352398634,0.3478271347281036,0.9999935294653911,0.0025437245544392855,0.00252832190746394
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,3,SharedStructureCoefficients,future,0.09664320177398622,0.3333333333333333,68,0.2928766937577628,0.3478231095011899,0.9999935296151508,0.0025436951172059146,0.0025283898035475686
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,3,ContextCoefficients,future,0.7483664890751243,0.3333333333333333,68,24.97166470438242,31.59720836592084,0.9466037602671793,0.231076263888831,0.24873648114313884
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,3,MLP,future,0.8831273261457682,-1.0,68,89.97961446797126,110.10386990946454,0.3516367157373529,0.8052100870348353,0.7739345488321463
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,3,NeuralMoE,future,2.003735256846994,-1.0,68,95.85938566064578,116.51349131987838,0.2739514237206536,0.8520848410101816,0.8223047892729012
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,4,GlobalProgram,iid,0.10566042899154127,0.3333333333333333,68,0.17063095280187213,0.3696316018836508,0.8279858068042312,0.4147459381305244,0.16467549433180553
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,4,IndependentPrograms,iid,0.12680983706377447,0.3333333333333333,68,0.003144763672167983,0.009426322373932589,0.9998881307644206,0.01057682540176321,0.005446634487095302
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,4,SharedStructureCoefficients,iid,0.10077059012837708,0.3333333333333333,68,0.0022824673742773195,0.002600028018371271,0.9999914889694377,0.002917367059931403,0.005252519852045154
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,4,ContextCoefficients,iid,1.8718584149610251,0.3333333333333333,68,0.014708215280876402,0.07191349042195494,0.9934890129631873,0.08069068742310209,0.011991740750367366
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,4,MLP,iid,1.520257812924683,-1.0,68,0.0735962827619403,0.17010111738213718,0.9635715723000092,0.19086232656024799,0.06599978684381172
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,4,NeuralMoE,iid,1.8942930190823972,-1.0,68,0.0994598655750849,0.2107715119520977,0.9440693436547072,0.23649663072714758,0.10163518480490469
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,4,GlobalProgram,future,0.10566042899154127,0.3333333333333333,68,66.1745147681795,78.66537234588617,0.672313951749997,0.5724386851445341,0.5719839962976778
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609308,202609308,4,IndependentPrograms,future,0.12680983706377447,0.3333333333333333,68,0.2110351687297225,0.2508024732037271,0.9999966691553682,0.001825060172098032,0.0018106409857565782
