panel,dataset,model,method,alpha,product_cells,score_bias,absolute_bias,score_rmse,max_absolute_score_error,support_floor
subsample_repeat,credit_card_default,ordinal_forest,disjoint_pair32,1e-06,32,7.216449660063518e-16,7.216449660063518e-16,7.216449660063518e-16,7.216449660063518e-16,5e-07
subsample_repeat,credit_card_default,native_histgb,disjoint_pair32,1e-06,32,1.0547118733938987e-15,1.0547118733938987e-15,1.0547118733938987e-15,1.0547118733938987e-15,5e-07
subsample_repeat,credit_card_default,catboost_native,disjoint_pair32,1e-06,32,-1.1102230246251565e-15,1.1102230246251565e-15,1.1102230246251565e-15,1.1102230246251565e-15,5e-07
subsample_repeat,credit_card_default,onehot_adam_mlp,disjoint_pair32,1e-06,32,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,5e-07
subsample_repeat,credit_card_default,onehot_linear,independent_pair32,1e-06,32,-6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,5e-07
subsample_repeat,credit_card_default,ordinal_forest,independent_pair32,1e-06,32,7.216449660063518e-16,7.216449660063518e-16,7.216449660063518e-16,7.216449660063518e-16,5e-07
subsample_repeat,credit_card_default,native_histgb,independent_pair32,1e-06,32,-5.187745236796999e-08,5.187745236796999e-08,9.436917693889097e-07,2.19697217357373e-06,5e-07
subsample_repeat,credit_card_default,catboost_native,independent_pair32,1e-06,32,2.7983356858507892e-06,2.7983356858507892e-06,6.534957285339965e-05,0.00015813801321701293,5e-07
subsample_repeat,credit_card_default,onehot_adam_mlp,independent_pair32,1e-06,32,9.505915338199774e-05,9.505915338199774e-05,0.00044070997342459544,0.001642318548940036,5e-07
subsample_repeat,credit_card_default,onehot_linear,mutually_disjoint_pack64,1e-06,32,-6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,5e-07
subsample_repeat,credit_card_default,ordinal_forest,mutually_disjoint_pack64,1e-06,32,7.216449660063518e-16,7.216449660063518e-16,7.216449660063518e-16,7.216449660063518e-16,5e-07
subsample_repeat,credit_card_default,native_histgb,mutually_disjoint_pack64,1e-06,32,1.0547118733938987e-15,1.0547118733938987e-15,1.0547118733938987e-15,1.0547118733938987e-15,5e-07
subsample_repeat,credit_card_default,catboost_native,mutually_disjoint_pack64,1e-06,32,-1.1102230246251565e-15,1.1102230246251565e-15,1.1102230246251565e-15,1.1102230246251565e-15,5e-07
subsample_repeat,credit_card_default,onehot_adam_mlp,mutually_disjoint_pack64,1e-06,32,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,5e-07
subsample_repeat,credit_card_default,onehot_linear,two_disjoint_pairs64,1e-06,32,-6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,5e-07
subsample_repeat,credit_card_default,ordinal_forest,two_disjoint_pairs64,1e-06,32,7.216449660063518e-16,7.216449660063518e-16,7.216449660063518e-16,7.216449660063518e-16,5e-07
subsample_repeat,credit_card_default,native_histgb,two_disjoint_pairs64,1e-06,32,1.0547118733938987e-15,1.0547118733938987e-15,1.0547118733938987e-15,1.0547118733938987e-15,5e-07
subsample_repeat,credit_card_default,catboost_native,two_disjoint_pairs64,1e-06,32,-1.1102230246251565e-15,1.1102230246251565e-15,1.1102230246251565e-15,1.1102230246251565e-15,5e-07
subsample_repeat,credit_card_default,onehot_adam_mlp,two_disjoint_pairs64,1e-06,32,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,5e-07
subsample_repeat,credit_card_default,onehot_linear,disjoint_pair32,0.0001,32,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16,5e-05
subsample_repeat,credit_card_default,ordinal_forest,disjoint_pair32,0.0001,32,5.551115123125783e-16,5.551115123125783e-16,5.551115123125783e-16,5.551115123125783e-16,5e-05
subsample_repeat,credit_card_default,native_histgb,disjoint_pair32,0.0001,32,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,5e-05
subsample_repeat,credit_card_default,catboost_native,disjoint_pair32,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
subsample_repeat,credit_card_default,onehot_adam_mlp,disjoint_pair32,0.0001,32,8.326672684688674e-16,8.326672684688674e-16,8.326672684688674e-16,8.326672684688674e-16,5e-05
subsample_repeat,credit_card_default,onehot_linear,independent_pair32,0.0001,32,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16,5e-05
subsample_repeat,credit_card_default,ordinal_forest,independent_pair32,0.0001,32,5.551115123125783e-16,5.551115123125783e-16,5.551115123125783e-16,5.551115123125783e-16,5e-05
subsample_repeat,credit_card_default,native_histgb,independent_pair32,0.0001,32,-5.187156142057213e-08,5.187156142057213e-08,9.435507865813105e-07,2.1965605339069327e-06,5e-05
subsample_repeat,credit_card_default,catboost_native,independent_pair32,0.0001,32,2.796291972322789e-06,2.796291972322789e-06,6.532581283045216e-05,0.0001581007670956036,5e-05
subsample_repeat,credit_card_default,onehot_adam_mlp,independent_pair32,0.0001,32,9.495054485471636e-05,9.495054485471636e-05,0.00044064228885210655,0.0016412873197239053,5e-05
subsample_repeat,credit_card_default,onehot_linear,mutually_disjoint_pack64,0.0001,32,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16,5e-05
subsample_repeat,credit_card_default,ordinal_forest,mutually_disjoint_pack64,0.0001,32,5.551115123125783e-16,5.551115123125783e-16,5.551115123125783e-16,5.551115123125783e-16,5e-05
subsample_repeat,credit_card_default,native_histgb,mutually_disjoint_pack64,0.0001,32,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,5e-05
subsample_repeat,credit_card_default,catboost_native,mutually_disjoint_pack64,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
subsample_repeat,credit_card_default,onehot_adam_mlp,mutually_disjoint_pack64,0.0001,32,8.326672684688674e-16,8.326672684688674e-16,8.326672684688674e-16,8.326672684688674e-16,5e-05
subsample_repeat,credit_card_default,onehot_linear,two_disjoint_pairs64,0.0001,32,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16,5e-05
subsample_repeat,credit_card_default,ordinal_forest,two_disjoint_pairs64,0.0001,32,5.551115123125783e-16,5.551115123125783e-16,5.551115123125783e-16,5.551115123125783e-16,5e-05
subsample_repeat,credit_card_default,native_histgb,two_disjoint_pairs64,0.0001,32,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,5e-05
subsample_repeat,credit_card_default,catboost_native,two_disjoint_pairs64,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
subsample_repeat,credit_card_default,onehot_adam_mlp,two_disjoint_pairs64,0.0001,32,8.326672684688674e-16,8.326672684688674e-16,8.326672684688674e-16,8.326672684688674e-16,5e-05
subsample_repeat,credit_card_default,onehot_linear,disjoint_pair32,0.01,32,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,0.005
subsample_repeat,credit_card_default,ordinal_forest,disjoint_pair32,0.01,32,-6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,0.005
subsample_repeat,credit_card_default,native_histgb,disjoint_pair32,0.01,32,-6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,0.005
subsample_repeat,credit_card_default,catboost_native,disjoint_pair32,0.01,32,-1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,0.005
subsample_repeat,credit_card_default,onehot_adam_mlp,disjoint_pair32,0.01,32,-3.3306690738754696e-16,3.3306690738754696e-16,3.3306690738754696e-16,3.3306690738754696e-16,0.005
subsample_repeat,credit_card_default,onehot_linear,independent_pair32,0.01,32,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,0.005
subsample_repeat,credit_card_default,ordinal_forest,independent_pair32,0.01,32,-6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,0.005
subsample_repeat,credit_card_default,native_histgb,independent_pair32,0.01,32,-5.128475238257895e-08,5.128475238257895e-08,9.295762783049702e-07,2.1557494029322832e-06,0.005
subsample_repeat,credit_card_default,catboost_native,independent_pair32,0.01,32,2.6078143623489963e-06,2.6078143623489963e-06,6.315323733162442e-05,0.00015467476810870906,0.005
subsample_repeat,credit_card_default,onehot_adam_mlp,independent_pair32,0.01,32,8.651045533829472e-05,8.651045533829472e-05,0.0004371374077876373,0.0015498618712095347,0.005
subsample_repeat,credit_card_default,onehot_linear,mutually_disjoint_pack64,0.01,32,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,0.005
subsample_repeat,credit_card_default,ordinal_forest,mutually_disjoint_pack64,0.01,32,-6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,0.005
subsample_repeat,credit_card_default,native_histgb,mutually_disjoint_pack64,0.01,32,-6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,0.005
subsample_repeat,credit_card_default,catboost_native,mutually_disjoint_pack64,0.01,32,-1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,0.005
subsample_repeat,credit_card_default,onehot_adam_mlp,mutually_disjoint_pack64,0.01,32,-3.3306690738754696e-16,3.3306690738754696e-16,3.3306690738754696e-16,3.3306690738754696e-16,0.005
subsample_repeat,credit_card_default,onehot_linear,two_disjoint_pairs64,0.01,32,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,0.005
subsample_repeat,credit_card_default,ordinal_forest,two_disjoint_pairs64,0.01,32,-6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,0.005
subsample_repeat,credit_card_default,native_histgb,two_disjoint_pairs64,0.01,32,-6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,6.106226635438361e-16,0.005
subsample_repeat,credit_card_default,catboost_native,two_disjoint_pairs64,0.01,32,-1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,0.005
subsample_repeat,credit_card_default,onehot_adam_mlp,two_disjoint_pairs64,0.01,32,-3.3306690738754696e-16,3.3306690738754696e-16,3.3306690738754696e-16,3.3306690738754696e-16,0.005
subsample_repeat,credit_card_fraud,onehot_linear,disjoint_pair32,1e-06,32,-1.1275702593849246e-17,1.1275702593849246e-17,1.1275702593849246e-17,1.1275702593849246e-17,5e-07
subsample_repeat,credit_card_fraud,ordinal_forest,disjoint_pair32,1e-06,32,5.238864897449957e-16,5.238864897449957e-16,5.238864897449957e-16,5.238864897449957e-16,5e-07
subsample_repeat,credit_card_fraud,native_histgb,disjoint_pair32,1e-06,32,-2.168404344971009e-17,2.168404344971009e-17,2.168404344971009e-17,2.168404344971009e-17,5e-07
subsample_repeat,credit_card_fraud,catboost_native,disjoint_pair32,1e-06,32,-4.336808689942018e-18,4.336808689942018e-18,4.336808689942018e-18,4.336808689942018e-18,5e-07
subsample_repeat,credit_card_fraud,onehot_adam_mlp,disjoint_pair32,1e-06,32,-1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,5e-07
subsample_repeat,credit_card_fraud,onehot_linear,independent_pair32,1e-06,32,-1.1275702593849246e-17,1.1275702593849246e-17,1.1275702593849246e-17,1.1275702593849246e-17,5e-07
subsample_repeat,credit_card_fraud,ordinal_forest,independent_pair32,1e-06,32,5.238864897449957e-16,5.238864897449957e-16,5.238864897449957e-16,5.238864897449957e-16,5e-07
subsample_repeat,credit_card_fraud,native_histgb,independent_pair32,1e-06,32,3.3071553761789274e-07,3.3071553761789274e-07,5.084434467025485e-06,1.2882271990721263e-05,5e-07
subsample_repeat,credit_card_fraud,catboost_native,independent_pair32,1e-06,32,9.6588922590728e-07,9.6588922590728e-07,1.3597534917474495e-05,3.281652149677086e-05,5e-07
subsample_repeat,credit_card_fraud,onehot_adam_mlp,independent_pair32,1e-06,32,1.0956461991594198e-06,1.0956461991594198e-06,0.00014325979550117632,0.00040855537096218166,5e-07
subsample_repeat,credit_card_fraud,onehot_linear,mutually_disjoint_pack64,1e-06,32,-1.1275702593849246e-17,1.1275702593849246e-17,1.1275702593849246e-17,1.1275702593849246e-17,5e-07
subsample_repeat,credit_card_fraud,ordinal_forest,mutually_disjoint_pack64,1e-06,32,5.238864897449957e-16,5.238864897449957e-16,5.238864897449957e-16,5.238864897449957e-16,5e-07
subsample_repeat,credit_card_fraud,native_histgb,mutually_disjoint_pack64,1e-06,32,-2.168404344971009e-17,2.168404344971009e-17,2.168404344971009e-17,2.168404344971009e-17,5e-07
subsample_repeat,credit_card_fraud,catboost_native,mutually_disjoint_pack64,1e-06,32,-4.336808689942018e-18,4.336808689942018e-18,4.336808689942018e-18,4.336808689942018e-18,5e-07
subsample_repeat,credit_card_fraud,onehot_adam_mlp,mutually_disjoint_pack64,1e-06,32,-1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,5e-07
subsample_repeat,credit_card_fraud,onehot_linear,two_disjoint_pairs64,1e-06,32,-1.1275702593849246e-17,1.1275702593849246e-17,1.1275702593849246e-17,1.1275702593849246e-17,5e-07
subsample_repeat,credit_card_fraud,ordinal_forest,two_disjoint_pairs64,1e-06,32,5.238864897449957e-16,5.238864897449957e-16,5.238864897449957e-16,5.238864897449957e-16,5e-07
subsample_repeat,credit_card_fraud,native_histgb,two_disjoint_pairs64,1e-06,32,-2.168404344971009e-17,2.168404344971009e-17,2.168404344971009e-17,2.168404344971009e-17,5e-07
subsample_repeat,credit_card_fraud,catboost_native,two_disjoint_pairs64,1e-06,32,-4.336808689942018e-18,4.336808689942018e-18,4.336808689942018e-18,4.336808689942018e-18,5e-07
subsample_repeat,credit_card_fraud,onehot_adam_mlp,two_disjoint_pairs64,1e-06,32,-1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,5e-07
subsample_repeat,credit_card_fraud,onehot_linear,disjoint_pair32,0.0001,32,-3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,5e-05
subsample_repeat,credit_card_fraud,ordinal_forest,disjoint_pair32,0.0001,32,3.903127820947816e-17,3.903127820947816e-17,3.903127820947816e-17,3.903127820947816e-17,5e-05
subsample_repeat,credit_card_fraud,native_histgb,disjoint_pair32,0.0001,32,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,5e-05
subsample_repeat,credit_card_fraud,catboost_native,disjoint_pair32,0.0001,32,4.336808689942018e-18,4.336808689942018e-18,4.336808689942018e-18,4.336808689942018e-18,5e-05
subsample_repeat,credit_card_fraud,onehot_adam_mlp,disjoint_pair32,0.0001,32,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,5e-05
subsample_repeat,credit_card_fraud,onehot_linear,independent_pair32,0.0001,32,-3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,5e-05
subsample_repeat,credit_card_fraud,ordinal_forest,independent_pair32,0.0001,32,3.903127820947816e-17,3.903127820947816e-17,3.903127820947816e-17,3.903127820947816e-17,5e-05
subsample_repeat,credit_card_fraud,native_histgb,independent_pair32,0.0001,32,3.34399789242058e-07,3.34399789242058e-07,5.928525493170221e-06,1.5661359694716e-05,5e-05
subsample_repeat,credit_card_fraud,catboost_native,independent_pair32,0.0001,32,2.766299922144772e-07,2.766299922144772e-07,6.0716267565979575e-06,1.5960176402537735e-05,5e-05
subsample_repeat,credit_card_fraud,onehot_adam_mlp,independent_pair32,0.0001,32,1.0747034146323609e-06,1.0747034146323609e-06,0.00014345086118712608,0.0004092838069203386,5e-05
subsample_repeat,credit_card_fraud,onehot_linear,mutually_disjoint_pack64,0.0001,32,-3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,5e-05
subsample_repeat,credit_card_fraud,ordinal_forest,mutually_disjoint_pack64,0.0001,32,3.903127820947816e-17,3.903127820947816e-17,3.903127820947816e-17,3.903127820947816e-17,5e-05
subsample_repeat,credit_card_fraud,native_histgb,mutually_disjoint_pack64,0.0001,32,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,5e-05
subsample_repeat,credit_card_fraud,catboost_native,mutually_disjoint_pack64,0.0001,32,4.336808689942018e-18,4.336808689942018e-18,4.336808689942018e-18,4.336808689942018e-18,5e-05
subsample_repeat,credit_card_fraud,onehot_adam_mlp,mutually_disjoint_pack64,0.0001,32,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,5e-05
subsample_repeat,credit_card_fraud,onehot_linear,two_disjoint_pairs64,0.0001,32,-3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,5e-05
subsample_repeat,credit_card_fraud,ordinal_forest,two_disjoint_pairs64,0.0001,32,3.903127820947816e-17,3.903127820947816e-17,3.903127820947816e-17,3.903127820947816e-17,5e-05
subsample_repeat,credit_card_fraud,native_histgb,two_disjoint_pairs64,0.0001,32,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,5e-05
subsample_repeat,credit_card_fraud,catboost_native,two_disjoint_pairs64,0.0001,32,4.336808689942018e-18,4.336808689942018e-18,4.336808689942018e-18,4.336808689942018e-18,5e-05
subsample_repeat,credit_card_fraud,onehot_adam_mlp,two_disjoint_pairs64,0.0001,32,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,5e-05
subsample_repeat,credit_card_fraud,onehot_linear,disjoint_pair32,0.01,32,1.9081958235744878e-17,1.9081958235744878e-17,1.9081958235744878e-17,1.9081958235744878e-17,0.005
subsample_repeat,credit_card_fraud,ordinal_forest,disjoint_pair32,0.01,32,-1.6132928326584306e-16,1.6132928326584306e-16,1.6132928326584306e-16,1.6132928326584306e-16,0.005
subsample_repeat,credit_card_fraud,native_histgb,disjoint_pair32,0.01,32,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,0.005
subsample_repeat,credit_card_fraud,catboost_native,disjoint_pair32,0.01,32,-2.6020852139652106e-18,2.6020852139652106e-18,2.6020852139652106e-18,2.6020852139652106e-18,0.005
subsample_repeat,credit_card_fraud,onehot_adam_mlp,disjoint_pair32,0.01,32,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,0.005
subsample_repeat,credit_card_fraud,onehot_linear,independent_pair32,0.01,32,1.9081958235744878e-17,1.9081958235744878e-17,1.9081958235744878e-17,1.9081958235744878e-17,0.005
subsample_repeat,credit_card_fraud,ordinal_forest,independent_pair32,0.01,32,-1.6132928326584306e-16,1.6132928326584306e-16,1.6132928326584306e-16,1.6132928326584306e-16,0.005
subsample_repeat,credit_card_fraud,native_histgb,independent_pair32,0.01,32,3.674441919426426e-07,3.674441919426426e-07,8.799061976031678e-06,2.3162997357542223e-05,0.005
subsample_repeat,credit_card_fraud,catboost_native,independent_pair32,0.01,32,-1.8251941762735747e-08,1.8251941762735747e-08,3.682908954820073e-06,9.744377075327458e-06,0.005
subsample_repeat,credit_card_fraud,onehot_adam_mlp,independent_pair32,0.01,32,4.977902970264126e-07,4.977902970264126e-07,0.00014887974356377656,0.00043001312865429894,0.005
subsample_repeat,credit_card_fraud,onehot_linear,mutually_disjoint_pack64,0.01,32,1.9081958235744878e-17,1.9081958235744878e-17,1.9081958235744878e-17,1.9081958235744878e-17,0.005
subsample_repeat,credit_card_fraud,ordinal_forest,mutually_disjoint_pack64,0.01,32,-1.6132928326584306e-16,1.6132928326584306e-16,1.6132928326584306e-16,1.6132928326584306e-16,0.005
subsample_repeat,credit_card_fraud,native_histgb,mutually_disjoint_pack64,0.01,32,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,0.005
subsample_repeat,credit_card_fraud,catboost_native,mutually_disjoint_pack64,0.01,32,-2.6020852139652106e-18,2.6020852139652106e-18,2.6020852139652106e-18,2.6020852139652106e-18,0.005
subsample_repeat,credit_card_fraud,onehot_adam_mlp,mutually_disjoint_pack64,0.01,32,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,0.005
subsample_repeat,credit_card_fraud,onehot_linear,two_disjoint_pairs64,0.01,32,1.9081958235744878e-17,1.9081958235744878e-17,1.9081958235744878e-17,1.9081958235744878e-17,0.005
subsample_repeat,credit_card_fraud,ordinal_forest,two_disjoint_pairs64,0.01,32,-1.6132928326584306e-16,1.6132928326584306e-16,1.6132928326584306e-16,1.6132928326584306e-16,0.005
subsample_repeat,credit_card_fraud,native_histgb,two_disjoint_pairs64,0.01,32,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,0.005
subsample_repeat,credit_card_fraud,catboost_native,two_disjoint_pairs64,0.01,32,-2.6020852139652106e-18,2.6020852139652106e-18,2.6020852139652106e-18,2.6020852139652106e-18,0.005
subsample_repeat,credit_card_fraud,onehot_adam_mlp,two_disjoint_pairs64,0.01,32,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,0.005
subsample_repeat,heloc_credit_risk,onehot_linear,disjoint_pair32,1e-06,32,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,5e-07
subsample_repeat,heloc_credit_risk,ordinal_forest,disjoint_pair32,1e-06,32,0.0,0.0,0.0,0.0,5e-07
subsample_repeat,heloc_credit_risk,native_histgb,disjoint_pair32,1e-06,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-07
subsample_repeat,heloc_credit_risk,catboost_native,disjoint_pair32,1e-06,32,0.0,0.0,0.0,0.0,5e-07
subsample_repeat,heloc_credit_risk,onehot_adam_mlp,disjoint_pair32,1e-06,32,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,5e-07
subsample_repeat,heloc_credit_risk,onehot_linear,independent_pair32,1e-06,32,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,5e-07
subsample_repeat,heloc_credit_risk,ordinal_forest,independent_pair32,1e-06,32,0.0,0.0,0.0,0.0,5e-07
subsample_repeat,heloc_credit_risk,native_histgb,independent_pair32,1e-06,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-07
subsample_repeat,heloc_credit_risk,catboost_native,independent_pair32,1e-06,32,6.562431885265719e-06,6.562431885265719e-06,0.00017446850013249474,0.00038055679669568576,5e-07
subsample_repeat,heloc_credit_risk,onehot_adam_mlp,independent_pair32,1e-06,32,6.880132761466224e-05,6.880132761466224e-05,0.0003065838481372411,0.0009603738100822934,5e-07
subsample_repeat,heloc_credit_risk,onehot_linear,mutually_disjoint_pack64,1e-06,32,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,5e-07
subsample_repeat,heloc_credit_risk,ordinal_forest,mutually_disjoint_pack64,1e-06,32,0.0,0.0,0.0,0.0,5e-07
subsample_repeat,heloc_credit_risk,native_histgb,mutually_disjoint_pack64,1e-06,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-07
subsample_repeat,heloc_credit_risk,catboost_native,mutually_disjoint_pack64,1e-06,32,0.0,0.0,0.0,0.0,5e-07
subsample_repeat,heloc_credit_risk,onehot_adam_mlp,mutually_disjoint_pack64,1e-06,32,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,5e-07
subsample_repeat,heloc_credit_risk,onehot_linear,two_disjoint_pairs64,1e-06,32,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,5e-07
subsample_repeat,heloc_credit_risk,ordinal_forest,two_disjoint_pairs64,1e-06,32,0.0,0.0,0.0,0.0,5e-07
subsample_repeat,heloc_credit_risk,native_histgb,two_disjoint_pairs64,1e-06,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-07
subsample_repeat,heloc_credit_risk,catboost_native,two_disjoint_pairs64,1e-06,32,0.0,0.0,0.0,0.0,5e-07
subsample_repeat,heloc_credit_risk,onehot_adam_mlp,two_disjoint_pairs64,1e-06,32,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,5e-07
subsample_repeat,heloc_credit_risk,onehot_linear,disjoint_pair32,0.0001,32,0.0,0.0,0.0,0.0,5e-05
subsample_repeat,heloc_credit_risk,ordinal_forest,disjoint_pair32,0.0001,32,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,5e-05
subsample_repeat,heloc_credit_risk,native_histgb,disjoint_pair32,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
subsample_repeat,heloc_credit_risk,catboost_native,disjoint_pair32,0.0001,32,0.0,0.0,0.0,0.0,5e-05
subsample_repeat,heloc_credit_risk,onehot_adam_mlp,disjoint_pair32,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
subsample_repeat,heloc_credit_risk,onehot_linear,independent_pair32,0.0001,32,0.0,0.0,0.0,0.0,5e-05
subsample_repeat,heloc_credit_risk,ordinal_forest,independent_pair32,0.0001,32,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,5e-05
subsample_repeat,heloc_credit_risk,native_histgb,independent_pair32,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
subsample_repeat,heloc_credit_risk,catboost_native,independent_pair32,0.0001,32,6.560309985443528e-06,6.560309985443528e-06,0.00017443395111126284,0.00038048025456949297,5e-05
subsample_repeat,heloc_credit_risk,onehot_adam_mlp,independent_pair32,0.0001,32,6.878439965394797e-05,6.878439965394797e-05,0.00030658531583680984,0.00096041360983945,5e-05
subsample_repeat,heloc_credit_risk,onehot_linear,mutually_disjoint_pack64,0.0001,32,0.0,0.0,0.0,0.0,5e-05
subsample_repeat,heloc_credit_risk,ordinal_forest,mutually_disjoint_pack64,0.0001,32,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,5e-05
subsample_repeat,heloc_credit_risk,native_histgb,mutually_disjoint_pack64,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
subsample_repeat,heloc_credit_risk,catboost_native,mutually_disjoint_pack64,0.0001,32,0.0,0.0,0.0,0.0,5e-05
subsample_repeat,heloc_credit_risk,onehot_adam_mlp,mutually_disjoint_pack64,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
subsample_repeat,heloc_credit_risk,onehot_linear,two_disjoint_pairs64,0.0001,32,0.0,0.0,0.0,0.0,5e-05
subsample_repeat,heloc_credit_risk,ordinal_forest,two_disjoint_pairs64,0.0001,32,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,5e-05
subsample_repeat,heloc_credit_risk,native_histgb,two_disjoint_pairs64,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
