batch,control,dataset,model,strength2_residual,control_residual,strength2_lower
11,sobol16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,4.858400815867357e-06,True
11,sobol16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.00011374750365956248,False
11,sobol16,polish_bankruptcy_2year,ordinal_forest,0.0,5.872389119421576e-06,True
11,sobol16,polish_bankruptcy_2year,catboost_native,0.0,9.42590761009222e-06,True
11,sobol16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,2.111112999240536e-05,True
11,sobol16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,7.032399217278538e-06,True
11,sobol16,polish_bankruptcy_3year,catboost_native,0.0,1.0786653546048688e-05,True
11,sobol16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,1.9711100067557588e-05,True
11,sobol16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,8.057805451894784e-06,True
11,sobol16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,1.4434605516486938e-05,True
11,sobol16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.00019154335862105597,False
11,sobol16,polish_bankruptcy_5year,catboost_native,0.0,1.5204314502652872e-05,True
11,sobol16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.00026025996414395704,True
11,lhs16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.00013022906580707468,True
11,lhs16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,8.31520531442747e-05,True
11,lhs16,credit_card_fraud,native_histgb,8.470257660572782e-08,1.1981308036768628e-06,True
11,lhs16,credit_card_fraud,catboost_native,8.175942473422183e-08,4.0109658158635136e-07,True
11,lhs16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.7737450057680054e-06,False
11,lhs16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,4.704686682586063e-05,True
11,lhs16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,0.0001212008020293346,True
11,lhs16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.00014553634313234034,True
11,lhs16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.0008341700914388953,True
11,lhs16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00017875627095014307,True
11,lhs16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0008005705408945301,True
11,lhs16,polish_bankruptcy_1year,ordinal_forest,0.0,9.012260041792291e-06,True
11,lhs16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,7.479176031137572e-06,True
11,lhs16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.0006490429709725355,True
11,lhs16,polish_bankruptcy_2year,ordinal_forest,0.0,9.024676812310837e-06,True
11,lhs16,polish_bankruptcy_2year,catboost_native,0.0,1.386483415895914e-05,True
11,lhs16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,6.408811913704033e-05,True
11,lhs16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,1.1076974800978393e-05,True
11,lhs16,polish_bankruptcy_3year,catboost_native,0.0,1.6961688993612762e-05,True
11,lhs16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,5.465835217804973e-05,True
11,lhs16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,1.2449012191196907e-05,True
11,lhs16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,2.05080879974019e-05,True
11,lhs16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.00016708557502222182,False
11,lhs16,polish_bankruptcy_5year,catboost_native,0.0,2.6420043502544633e-05,True
11,lhs16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.0005908341431870971,True
12,sobol16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.00013124442209363522,True
12,sobol16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,5.708428553103554e-05,False
12,sobol16,credit_card_fraud,native_histgb,8.470257660572782e-08,5.23085133573708e-08,False
12,sobol16,credit_card_fraud,catboost_native,8.175942473422183e-08,1.7235988306166052e-07,True
12,sobol16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.455805856321732e-06,False
12,sobol16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,2.8992649722140783e-05,True
12,sobol16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,6.477496282521515e-05,False
12,sobol16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.0001400551490840675,True
12,sobol16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.0009156387723424457,True
12,sobol16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00023299319681509273,True
12,sobol16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.001238290246894531,True
12,sobol16,polish_bankruptcy_1year,ordinal_forest,0.0,5.989867183002426e-06,True
12,sobol16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,4.853512683583382e-06,True
12,sobol16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.00011642914761518226,False
12,sobol16,polish_bankruptcy_2year,ordinal_forest,0.0,5.868469145880082e-06,True
12,sobol16,polish_bankruptcy_2year,catboost_native,0.0,9.444422637385602e-06,True
12,sobol16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,2.100834664472653e-05,True
12,sobol16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,7.032654200913051e-06,True
12,sobol16,polish_bankruptcy_3year,catboost_native,0.0,1.0768480585517868e-05,True
12,sobol16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,1.967824759673017e-05,True
12,sobol16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,8.060470873770457e-06,True
12,sobol16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,1.4429617547070084e-05,True
12,sobol16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.00018546272777301515,False
12,sobol16,polish_bankruptcy_5year,catboost_native,0.0,1.5217533076853036e-05,True
12,sobol16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.00027295119358157764,True
12,lhs16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.00012916657931717513,True
12,lhs16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,8.287050753218597e-05,True
12,lhs16,credit_card_fraud,native_histgb,8.470257660572782e-08,1.2483881176798108e-06,True
12,lhs16,credit_card_fraud,catboost_native,8.175942473422183e-08,3.9723292222425835e-07,True
12,lhs16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.7671090027742714e-06,False
12,lhs16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,4.7237643197779877e-05,True
12,lhs16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,0.00012102263711190625,True
12,lhs16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.00014479928462317673,True
12,lhs16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.0008297510070413688,True
12,lhs16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00017883973783730777,True
12,lhs16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0007988530429701912,True
12,lhs16,polish_bankruptcy_1year,ordinal_forest,0.0,9.061251734795586e-06,True
12,lhs16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,7.59416880153354e-06,True
12,lhs16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.0006595859554353036,True
12,lhs16,polish_bankruptcy_2year,ordinal_forest,0.0,9.067848829818867e-06,True
12,lhs16,polish_bankruptcy_2year,catboost_native,0.0,1.3953362249168931e-05,True
12,lhs16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,6.607675589521173e-05,True
12,lhs16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,1.1117595917831808e-05,True
12,lhs16,polish_bankruptcy_3year,catboost_native,0.0,1.703989299838524e-05,True
12,lhs16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,5.6688247678077995e-05,True
12,lhs16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,1.251123801361636e-05,True
12,lhs16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,2.0659007094261224e-05,True
12,lhs16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.000161672035289902,False
12,lhs16,polish_bankruptcy_5year,catboost_native,0.0,2.67572512221816e-05,True
12,lhs16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.0005730186325202979,True
13,sobol16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.00013209102197360765,True
13,sobol16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,5.719321840655671e-05,False
13,sobol16,credit_card_fraud,native_histgb,8.470257660572782e-08,5.2577289635253876e-08,False
13,sobol16,credit_card_fraud,catboost_native,8.175942473422183e-08,1.7416135494880957e-07,True
13,sobol16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.4694823608353748e-06,False
13,sobol16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,2.896216477331411e-05,True
13,sobol16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,6.464988475547415e-05,False
13,sobol16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.0001400286980624655,True
13,sobol16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.0009162728610197633,True
13,sobol16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00023442715293322776,True
13,sobol16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0012456245858110718,True
13,sobol16,polish_bankruptcy_1year,ordinal_forest,0.0,5.997410421469171e-06,True
13,sobol16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,4.880397411145239e-06,True
13,sobol16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.00011568207429603035,False
13,sobol16,polish_bankruptcy_2year,ordinal_forest,0.0,5.890029000358297e-06,True
13,sobol16,polish_bankruptcy_2year,catboost_native,0.0,9.342589987272016e-06,True
13,sobol16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,2.1175596662730857e-05,True
13,sobol16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,7.031251790923228e-06,True
13,sobol16,polish_bankruptcy_3year,catboost_native,0.0,1.0868431868437376e-05,True
13,sobol16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,1.987125501962815e-05,True
13,sobol16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,8.045811053454264e-06,True
13,sobol16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,1.4457051378862789e-05,True
13,sobol16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.0001846198593001253,False
13,sobol16,polish_bankruptcy_5year,catboost_native,0.0,1.5144830918752143e-05,True
13,sobol16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.0002622775201404664,True
13,lhs16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.0001298766549986992,True
13,lhs16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,8.318598192952654e-05,True
13,lhs16,credit_card_fraud,native_histgb,8.470257660572782e-08,1.2360479170723004e-06,True
13,lhs16,credit_card_fraud,catboost_native,8.175942473422183e-08,3.918643824428739e-07,True
13,lhs16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.7965542608135772e-06,False
13,lhs16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,4.6934154745945795e-05,True
13,lhs16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,0.0001215039220084533,True
13,lhs16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.000144885946596003,True
13,lhs16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.0008334415439388661,True
13,lhs16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00017936804829158916,True
13,lhs16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.000799314506337882,True
13,lhs16,polish_bankruptcy_1year,ordinal_forest,0.0,9.013364104189248e-06,True
13,lhs16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,7.471474546233692e-06,True
13,lhs16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.0006615985916197173,True
13,lhs16,polish_bankruptcy_2year,ordinal_forest,0.0,9.02821924847403e-06,True
13,lhs16,polish_bankruptcy_2year,catboost_native,0.0,1.3732882847648662e-05,True
13,lhs16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,6.486594200442911e-05,True
13,lhs16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,1.1069490555915417e-05,True
13,lhs16,polish_bankruptcy_3year,catboost_native,0.0,1.6827976160095227e-05,True
13,lhs16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,5.5169383558379746e-05,True
13,lhs16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,1.2447833853163785e-05,True
13,lhs16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,2.0561518707989286e-05,True
13,lhs16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.00016601621165996246,False
13,lhs16,polish_bankruptcy_5year,catboost_native,0.0,2.621353971750568e-05,True
13,lhs16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.0006099410281293904,True
14,sobol16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.0001315875133094022,True
14,sobol16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,5.713815977401057e-05,False
14,sobol16,credit_card_fraud,native_histgb,8.470257660572782e-08,5.265241263902156e-08,False
14,sobol16,credit_card_fraud,catboost_native,8.175942473422183e-08,1.735116461289856e-07,True
14,sobol16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.4586700853143141e-06,False
14,sobol16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,2.897879292721957e-05,True
14,sobol16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,6.47935026770269e-05,False
14,sobol16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.00014008153787735078,True
14,sobol16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.0009183417403839138,True
14,sobol16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00023376996559695178,True
14,sobol16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0012474325495010824,True
14,sobol16,polish_bankruptcy_1year,ordinal_forest,0.0,5.993295927760038e-06,True
14,sobol16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,4.865733014293318e-06,True
14,sobol16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.00011759930882316493,False
14,sobol16,polish_bankruptcy_2year,ordinal_forest,0.0,5.878269079733816e-06,True
14,sobol16,polish_bankruptcy_2year,catboost_native,0.0,9.398135069152156e-06,True
14,sobol16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,2.1417415142956702e-05,True
14,sobol16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,7.032016741826768e-06,True
14,sobol16,polish_bankruptcy_3year,catboost_native,0.0,1.0813912986844918e-05,True
14,sobol16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,2.0019031238741085e-05,True
14,sobol16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,8.053807319081279e-06,True
14,sobol16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,1.4442087470612222e-05,True
14,sobol16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.0001897461370130696,False
14,sobol16,polish_bankruptcy_5year,catboost_native,0.0,1.5184486641352628e-05,True
14,sobol16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.00025947943061579743,True
14,lhs16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.00013063260602867358,True
14,lhs16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,8.247613796034409e-05,True
14,lhs16,credit_card_fraud,native_histgb,8.470257660572782e-08,1.21474408718716e-06,True
14,lhs16,credit_card_fraud,catboost_native,8.175942473422183e-08,4.0888967333893487e-07,True
14,lhs16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.803997528166272e-06,False
14,lhs16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,4.7184224766283616e-05,True
14,lhs16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,0.00012255786912870512,True
14,lhs16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.0001452096498144369,True
14,lhs16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.000833815010198696,True
14,lhs16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00017924122432301577,True
14,lhs16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0008059328028452679,True
14,lhs16,polish_bankruptcy_1year,ordinal_forest,0.0,9.075253530924447e-06,True
14,lhs16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,7.539747757290572e-06,True
14,lhs16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.0006570160107674268,True
14,lhs16,polish_bankruptcy_2year,ordinal_forest,0.0,9.051479317734368e-06,True
14,lhs16,polish_bankruptcy_2year,catboost_native,0.0,1.3802993280071163e-05,True
14,lhs16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,6.392026934688884e-05,True
14,lhs16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,1.1109950273874951e-05,True
14,lhs16,polish_bankruptcy_3year,catboost_native,0.0,1.693677478601825e-05,True
14,lhs16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,5.440420037210331e-05,True
14,lhs16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,1.2486843434539664e-05,True
14,lhs16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,2.05850502699463e-05,True
14,lhs16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.0001597944996141749,False
14,lhs16,polish_bankruptcy_5year,catboost_native,0.0,2.6513388607708026e-05,True
14,lhs16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.0005724718008639278,True
15,sobol16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.0001336115526019623,True
15,sobol16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,5.714125558594484e-05,False
15,sobol16,credit_card_fraud,native_histgb,8.470257660572782e-08,5.241499985862873e-08,False
15,sobol16,credit_card_fraud,catboost_native,8.175942473422183e-08,1.7363167338610145e-07,True
15,sobol16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.4779011276436047e-06,False
15,sobol16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,2.8984731553614377e-05,True
15,sobol16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,6.484491839683986e-05,False
15,sobol16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.00013993893586816377,True
15,sobol16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.0009117215195578344,True
15,sobol16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00023347409209447398,True
15,sobol16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0012373037201170453,True
15,sobol16,polish_bankruptcy_1year,ordinal_forest,0.0,5.991826465721061e-06,True
15,sobol16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,4.860495729703345e-06,True
15,sobol16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.00011394730894503165,False
15,sobol16,polish_bankruptcy_2year,ordinal_forest,0.0,5.874069108082215e-06,True
15,sobol16,polish_bankruptcy_2year,catboost_native,0.0,9.417972598395059e-06,True
15,sobol16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,2.1158687321887688e-05,True
15,sobol16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,7.032289938578032e-06,True
15,sobol16,polish_bankruptcy_3year,catboost_native,0.0,1.0794441957704753e-05,True
15,sobol16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,1.9804512323462173e-05,True
15,sobol16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,8.056663128233782e-06,True
15,sobol16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,1.4436743217665588e-05,True
15,sobol16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.00018641252961242626,False
15,sobol16,polish_bankruptcy_5year,catboost_native,0.0,1.5198649399424232e-05,True
15,sobol16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.00026028168221114,True
15,lhs16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.00012763795137283994,True
15,lhs16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,8.355913293513873e-05,True
15,lhs16,credit_card_fraud,native_histgb,8.470257660572782e-08,1.2424365942557916e-06,True
15,lhs16,credit_card_fraud,catboost_native,8.175942473422183e-08,3.88674399985676e-07,True
15,lhs16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.7579529228547853e-06,False
15,lhs16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,4.659599909739356e-05,True
15,lhs16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,0.000122933254864365,True
15,lhs16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.00014541748357242525,True
15,lhs16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.0008327825934524998,True
15,lhs16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00017958770633256876,True
15,lhs16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0007998773003382476,True
15,lhs16,polish_bankruptcy_1year,ordinal_forest,0.0,8.977082109423399e-06,True
15,lhs16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,7.400153175489026e-06,True
15,lhs16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.0006668120377802207,True
15,lhs16,polish_bankruptcy_2year,ordinal_forest,0.0,8.981897335471808e-06,True
15,lhs16,polish_bankruptcy_2year,catboost_native,0.0,1.3644708175663375e-05,True
15,lhs16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,6.640391169580387e-05,True
15,lhs16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,1.0992754512033187e-05,True
15,lhs16,polish_bankruptcy_3year,catboost_native,0.0,1.673011151903453e-05,True
15,lhs16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,5.630561473646488e-05,True
15,lhs16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,1.2327758163290914e-05,True
15,lhs16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,2.04913229724555e-05,True
15,lhs16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.00016549704873304117,False
15,lhs16,polish_bankruptcy_5year,catboost_native,0.0,2.616574540524464e-05,True
15,lhs16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.000604160255216084,True
