dataset,split_seed,internal_estimators,internal_policy,external_method,schema_risk,feature_total_variance,category_total_variance,class_total_variance,external_residual,external_calls,forward_ensemble_members,canonical_brier,quotient_brier
heloc_credit_risk,2026082801,1,default,iid16,0.0007946854727437107,0.0006710022159610859,0.0,0.00025868948985365307,5.0347464876155736e-05,16,16,0.38057878299057374,0.38094527585577753
heloc_credit_risk,2026082801,1,default,srswor16,0.0007946854727437107,0.0006710022159610859,0.0,0.00025868948985365307,0.0,8,8,0.38057878299057374,0.38094527585577753
heloc_credit_risk,2026082801,1,default,strength1_16,0.0007946854727437107,0.0006710022159610859,0.0,0.00025868948985365307,1.1374541629223714e-05,16,16,0.38057878299057374,0.38094527585577753
heloc_credit_risk,2026082801,1,default,strength2_16,0.0007946854727437107,0.0006710022159610859,0.0,0.00025868948985365307,0.0,16,16,0.38057878299057374,0.38094527585577753
heloc_credit_risk,2026082801,8,default,iid16,0.00010404891584588409,9.70354304735431e-05,0.0,2.458487761215965e-05,6.668761118777432e-06,16,128,0.37967536841356375,0.3785412709703831
heloc_credit_risk,2026082801,8,default,srswor16,0.00010404891584588409,9.70354304735431e-05,0.0,2.458487761215965e-05,0.0,8,64,0.37967536841356375,0.3785412709703831
heloc_credit_risk,2026082801,8,default,strength1_16,0.00010404891584588409,9.70354304735431e-05,0.0,2.458487761215965e-05,1.4805033892142406e-06,16,128,0.37967536841356375,0.3785412709703831
heloc_credit_risk,2026082801,8,default,strength2_16,0.00010404891584588409,9.70354304735431e-05,0.0,2.458487761215965e-05,0.0,16,128,0.37967536841356375,0.3785412709703831
heloc_credit_risk,2026082811,1,none,iid16,0.0010109786019326357,0.0008774526660208525,0.0,0.00033845298903153087,6.339491618468345e-05,16,16,0.35815208504415286,0.35722779616666145
heloc_credit_risk,2026082811,1,none,srswor16,0.0010109786019326357,0.0008774526660208525,0.0,0.00033845298903153087,0.0,8,8,0.35815208504415286,0.35722779616666145
heloc_credit_risk,2026082811,1,none,strength1_16,0.0010109786019326357,0.0008774526660208525,0.0,0.00033845298903153087,1.754981751155934e-05,16,16,0.35815208504415286,0.35722779616666145
heloc_credit_risk,2026082811,1,none,strength2_16,0.0010109786019326357,0.0008774526660208525,0.0,0.00033845298903153087,0.0,16,16,0.35815208504415286,0.35722779616666145
heloc_credit_risk,2026082811,1,default,iid16,0.0008333153935532708,0.0007324050540236704,0.0,0.0002473934636443006,5.240812799350373e-05,16,16,0.35980225872420535,0.3584669891448871
heloc_credit_risk,2026082811,1,default,srswor16,0.0008333153935532708,0.0007324050540236704,0.0,0.0002473934636443006,0.0,8,8,0.35980225872420535,0.3584669891448871
heloc_credit_risk,2026082811,1,default,strength1_16,0.0008333153935532708,0.0007324050540236704,0.0,0.0002473934636443006,1.2512715459906765e-05,16,16,0.35980225872420535,0.3584669891448871
heloc_credit_risk,2026082811,1,default,strength2_16,0.0008333153935532708,0.0007324050540236704,0.0,0.0002473934636443006,0.0,16,16,0.35980225872420535,0.3584669891448871
heloc_credit_risk,2026082811,8,default,iid16,0.00015620252389858996,0.0001471898533167681,0.0,4.3176890380527264e-05,9.669295871047828e-06,16,128,0.3579154747069031,0.35757201205586153
heloc_credit_risk,2026082811,8,default,srswor16,0.00015620252389858996,0.0001471898533167681,0.0,4.3176890380527264e-05,0.0,8,64,0.3579154747069031,0.35757201205586153
heloc_credit_risk,2026082811,8,default,strength1_16,0.00015620252389858996,0.0001471898533167681,0.0,4.3176890380527264e-05,2.799858385992766e-06,16,128,0.3579154747069031,0.35757201205586153
heloc_credit_risk,2026082811,8,default,strength2_16,0.00015620252389858996,0.0001471898533167681,0.0,4.3176890380527264e-05,0.0,16,128,0.3579154747069031,0.35757201205586153
heloc_credit_risk,2026082821,1,none,iid16,0.001831520054187351,0.001549678999385096,0.0,0.0007641851718497228,0.00011560731751970795,16,16,0.4049110442096401,0.4083104474184264
heloc_credit_risk,2026082821,1,none,srswor16,0.001831520054187351,0.001549678999385096,0.0,0.0007641851718497228,0.0,8,8,0.4049110442096401,0.4083104474184264
heloc_credit_risk,2026082821,1,none,strength1_16,0.001831520054187351,0.001549678999385096,0.0,0.0007641851718497228,3.9588140853265745e-05,16,16,0.4049110442096401,0.4083104474184264
heloc_credit_risk,2026082821,1,none,strength2_16,0.001831520054187351,0.001549678999385096,0.0,0.0007641851718497228,0.0,16,16,0.4049110442096401,0.4083104474184264
heloc_credit_risk,2026082821,1,default,iid16,0.001062184780024575,0.0009313542583206911,0.0,0.0003665300531876257,6.761612588640302e-05,16,16,0.40988552038682186,0.40824539062947324
heloc_credit_risk,2026082821,1,default,srswor16,0.001062184780024575,0.0009313542583206911,0.0,0.0003665300531876257,0.0,8,8,0.40988552038682186,0.40824539062947324
heloc_credit_risk,2026082821,1,default,strength1_16,0.001062184780024575,0.0009313542583206911,0.0,0.0003665300531876257,1.9390042377553105e-05,16,16,0.40988552038682186,0.40824539062947324
heloc_credit_risk,2026082821,1,default,strength2_16,0.001062184780024575,0.0009313542583206911,0.0,0.0003665300531876257,0.0,16,16,0.40988552038682186,0.40824539062947324
heloc_credit_risk,2026082821,8,default,iid16,0.00017215879231490986,0.00015858884198798043,0.0,4.0001819700391e-05,1.0752552449069143e-05,16,128,0.40900478518790473,0.40933686447624357
heloc_credit_risk,2026082821,8,default,srswor16,0.00017215879231490986,0.00015858884198798043,0.0,4.0001819700391e-05,0.0,8,64,0.40900478518790473,0.40933686447624357
heloc_credit_risk,2026082821,8,default,strength1_16,0.00017215879231490986,0.00015858884198798043,0.0,4.0001819700391e-05,2.185959648960827e-06,16,128,0.40900478518790473,0.40933686447624357
heloc_credit_risk,2026082821,8,default,strength2_16,0.00017215879231490986,0.00015858884198798043,0.0,4.0001819700391e-05,0.0,16,128,0.40900478518790473,0.40933686447624357
lendingclub_loan_default,2026082801,1,none,iid16,0.0005262932113610744,0.00039226060083461336,0.0002510277177717354,8.565178764354847e-05,3.3302340193053693e-05,16,16,0.2517419157892151,0.2525704332015303
lendingclub_loan_default,2026082801,1,none,srswor16,0.0005262932113610744,0.00039226060083461336,0.0002510277177717354,8.565178764354847e-05,1.704146643731017e-05,16,16,0.2517419157892151,0.2525704332015303
lendingclub_loan_default,2026082801,1,none,strength1_16,0.0005262932113610744,0.00039226060083461336,0.0002510277177717354,8.565178764354847e-05,1.440691859887036e-05,16,16,0.2517419157892151,0.2525704332015303
lendingclub_loan_default,2026082801,1,none,strength2_16,0.0005262932113610744,0.00039226060083461336,0.0002510277177717354,8.565178764354847e-05,2.455439447164607e-06,16,16,0.2517419157892151,0.2525704332015303
lendingclub_loan_default,2026082801,1,default,iid16,0.0005739726284200705,0.0003922667725821445,0.00033104373853354557,8.426617026703633e-05,3.639757136898427e-05,16,16,0.25219631234239465,0.25260442462361066
lendingclub_loan_default,2026082801,1,default,srswor16,0.0005739726284200705,0.0003922667725821445,0.00033104373853354557,8.426617026703633e-05,1.856595950416078e-05,16,16,0.25219631234239465,0.25260442462361066
lendingclub_loan_default,2026082801,1,default,strength1_16,0.0005739726284200705,0.0003922667725821445,0.00033104373853354557,8.426617026703633e-05,1.6680965951668356e-05,16,16,0.25219631234239465,0.25260442462361066
lendingclub_loan_default,2026082801,1,default,strength2_16,0.0005739726284200705,0.0003922667725821445,0.00033104373853354557,8.426617026703633e-05,2.8268851879710967e-06,16,16,0.25219631234239465,0.25260442462361066
lendingclub_loan_default,2026082801,8,default,iid16,0.00014802560401599882,5.113103062024917e-05,0.00011586643807068043,9.90044455960179e-06,9.37244259970792e-06,16,128,0.25273979161554283,0.2527424451889956
lendingclub_loan_default,2026082801,8,default,srswor16,0.00014802560401599882,5.113103062024917e-05,0.00011586643807068043,9.90044455960179e-06,4.800856054108954e-06,16,128,0.25273979161554283,0.2527424451889956
lendingclub_loan_default,2026082801,8,default,strength1_16,0.00014802560401599882,5.113103062024917e-05,0.00011586643807068043,9.90044455960179e-06,2.107679440308386e-06,16,128,0.25273979161554283,0.2527424451889956
lendingclub_loan_default,2026082801,8,default,strength2_16,0.00014802560401599882,5.113103062024917e-05,0.00011586643807068043,9.90044455960179e-06,3.003743427239542e-07,16,128,0.25273979161554283,0.2527424451889956
lendingclub_loan_default,2026082811,1,none,iid16,0.00029386261307130004,0.00021840743513116133,0.00012035231674452532,5.9293451757560535e-05,1.8339239447967403e-05,16,16,0.26524076920082523,0.26361141371135316
lendingclub_loan_default,2026082811,1,none,srswor16,0.00029386261307130004,0.00021840743513116133,0.00012035231674452532,5.9293451757560535e-05,9.581756855255513e-06,16,16,0.26524076920082523,0.26361141371135316
lendingclub_loan_default,2026082811,1,none,strength1_16,0.00029386261307130004,0.00021840743513116133,0.00012035231674452532,5.9293451757560535e-05,7.522834409304333e-06,16,16,0.26524076920082523,0.26361141371135316
lendingclub_loan_default,2026082811,1,none,strength2_16,0.00029386261307130004,0.00021840743513116133,0.00012035231674452532,5.9293451757560535e-05,1.1728957511343595e-06,16,16,0.26524076920082523,0.26361141371135316
lendingclub_loan_default,2026082811,1,default,iid16,0.0003745112763371274,0.00027700288890597464,0.0001867963093054105,7.65669952121094e-05,2.3698004481814113e-05,16,16,0.26503852665319116,0.2634206897869503
lendingclub_loan_default,2026082811,1,default,srswor16,0.0003745112763371274,0.00027700288890597464,0.0001867963093054105,7.65669952121094e-05,1.2095748143594983e-05,16,16,0.26503852665319116,0.2634206897869503
lendingclub_loan_default,2026082811,1,default,strength1_16,0.0003745112763371274,0.00027700288890597464,0.0001867963093054105,7.65669952121094e-05,1.1482386094129213e-05,16,16,0.26503852665319116,0.2634206897869503
lendingclub_loan_default,2026082811,1,default,strength2_16,0.0003745112763371274,0.00027700288890597464,0.0001867963093054105,7.65669952121094e-05,2.347647388743351e-06,16,16,0.26503852665319116,0.2634206897869503
lendingclub_loan_default,2026082811,8,default,iid16,9.828143135299764e-05,4.2746053193863716e-05,7.1727819158893e-05,1.080252911908508e-05,6.231030591868796e-06,16,128,0.2637273292497173,0.26320605762635796
lendingclub_loan_default,2026082811,8,default,srswor16,9.828143135299764e-05,4.2746053193863716e-05,7.1727819158893e-05,1.080252911908508e-05,3.172039759117947e-06,16,128,0.2637273292497173,0.26320605762635796
lendingclub_loan_default,2026082811,8,default,strength1_16,9.828143135299764e-05,4.2746053193863716e-05,7.1727819158893e-05,1.080252911908508e-05,1.8735750854417453e-06,16,128,0.2637273292497173,0.26320605762635796
lendingclub_loan_default,2026082811,8,default,strength2_16,9.828143135299764e-05,4.2746053193863716e-05,7.1727819158893e-05,1.080252911908508e-05,3.7415187668880584e-07,16,128,0.2637273292497173,0.26320605762635796
lendingclub_loan_default,2026082821,1,none,iid16,0.00047738946912261136,0.0003391980752815298,0.00026772227796910734,9.199737493331282e-05,2.976673818113277e-05,16,16,0.2565489143671812,0.2571322475243714
lendingclub_loan_default,2026082821,1,none,srswor16,0.00047738946912261136,0.0003391980752815298,0.00026772227796910734,9.199737493331282e-05,1.5460589649072246e-05,16,16,0.2565489143671812,0.2571322475243714
lendingclub_loan_default,2026082821,1,none,strength1_16,0.00047738946912261136,0.0003391980752815298,0.00026772227796910734,9.199737493331282e-05,1.594366138599722e-05,16,16,0.2565489143671812,0.2571322475243714
lendingclub_loan_default,2026082821,1,none,strength2_16,0.00047738946912261136,0.0003391980752815298,0.00026772227796910734,9.199737493331282e-05,2.7431315232377343e-06,16,16,0.2565489143671812,0.2571322475243714
lendingclub_loan_default,2026082821,1,default,iid16,0.000572768232107755,0.00041209432607174296,0.00032228004103493753,0.00011545173796759734,3.651753517486812e-05,16,16,0.25761497926479726,0.2566995917000209
lendingclub_loan_default,2026082821,1,default,srswor16,0.000572768232107755,0.00041209432607174296,0.00032228004103493753,0.00011545173796759734,1.846420262256582e-05,16,16,0.25761497926479726,0.2566995917000209
lendingclub_loan_default,2026082821,1,default,strength1_16,0.000572768232107755,0.00041209432607174296,0.00032228004103493753,0.00011545173796759734,2.0318513238293496e-05,16,16,0.25761497926479726,0.2566995917000209
lendingclub_loan_default,2026082821,1,default,strength2_16,0.000572768232107755,0.00041209432607174296,0.00032228004103493753,0.00011545173796759734,3.085511637734641e-06,16,16,0.25761497926479726,0.2566995917000209
lendingclub_loan_default,2026082821,8,default,iid16,0.00012461621860251828,5.031393592227459e-05,9.332125291526288e-05,9.614493776994009e-06,7.873694612811148e-06,16,128,0.2563293593576548,0.257235693802808
lendingclub_loan_default,2026082821,8,default,srswor16,0.00012461621860251828,5.031393592227459e-05,9.332125291526288e-05,9.614493776994009e-06,4.067507593071086e-06,16,128,0.2563293593576548,0.257235693802808
lendingclub_loan_default,2026082821,8,default,strength1_16,0.00012461621860251828,5.031393592227459e-05,9.332125291526288e-05,9.614493776994009e-06,2.0240259939836638e-06,16,128,0.2563293593576548,0.257235693802808
lendingclub_loan_default,2026082821,8,default,strength2_16,0.00012461621860251828,5.031393592227459e-05,9.332125291526288e-05,9.614493776994009e-06,3.5827524485956364e-07,16,128,0.2563293593576548,0.257235693802808
