panel,dataset,method,better_model,worse_model,quotient_loss_gap,empirical_inversion_rate,raw_theoretical_bound,clipped_theoretical_bound,raw_empirical_markov_bound,clipped_empirical_markov_bound,bound_covers_observed_rate
subsample_repeat,credit_card_default,iid16,catboost_native,onehot_linear,0.02953946826070669,0.0,0.9986538815093924,0.9986538815093924,8.66265727760744e-05,8.66265727760744e-05,True
subsample_repeat,credit_card_default,iid16,onehot_adam_mlp,onehot_linear,0.025059635983864348,0.0,8.039755090474966,1.0,0.002071694623389539,0.002071694623389539,True
subsample_repeat,credit_card_default,iid16,native_histgb,ordinal_forest,0.0034751003800350677,0.0,287.3335121792062,1.0,0.016361207175012594,0.016361207175012594,True
subsample_repeat,credit_card_default,iid16,catboost_native,ordinal_forest,0.0033252035319795703,0.0,247.64491951928574,1.0,0.01820530150167787,0.01820530150167787,True
subsample_repeat,credit_card_default,iid16,ordinal_forest,onehot_adam_mlp,0.0011546287448627734,0.0,5187.380602524385,1.0,1.0701587314441836,1.0,True
subsample_repeat,credit_card_default,iid16,native_histgb,catboost_native,0.0001498968480554974,0.24609375,110130.92066727344,1.0,6.563016771565855,1.0,True
subsample_repeat,credit_card_default,iid16,native_histgb,onehot_adam_mlp,0.004629729124897841,0.0,310.34151860410634,1.0,0.06404987458899375,0.06404987458899375,True
subsample_repeat,credit_card_default,iid16,catboost_native,onehot_adam_mlp,0.004479832276842344,0.0,294.9964804312285,1.0,0.06859283298336502,0.06859283298336502,True
subsample_repeat,credit_card_fraud,strength2,ordinal_forest,onehot_linear,0.0007136367090854751,0.0,4.166803431496162e-16,4.166803431496162e-16,0.0,0.0,True
subsample_repeat,credit_card_fraud,strength2,native_histgb,onehot_linear,0.00038735083245360893,0.0,14.078733069226036,1.0,0.0017781774686943324,0.0017781774686943324,True
subsample_repeat,credit_card_fraud,strength2,catboost_native,onehot_linear,0.0009987543725026797,0.0,1.2517832314135677,1.0,6.649326779381002e-05,6.649326779381002e-05,True
subsample_repeat,credit_card_fraud,strength2,onehot_adam_mlp,onehot_linear,0.0005243439032478192,0.0,114.71412447434162,1.0,0.02320523061413887,0.02320523061413887,True
subsample_repeat,credit_card_fraud,strength2,ordinal_forest,native_histgb,0.0003262858766318662,0.0,19.841568964359123,1.0,0.0025060373474292815,0.0025060373474292815,True
subsample_repeat,credit_card_fraud,strength2,catboost_native,ordinal_forest,0.0002851176634172045,0.0,15.360249508103154,1.0,0.0008159185698379148,0.0008159185698379148,True
subsample_repeat,credit_card_fraud,strength2,ordinal_forest,onehot_adam_mlp,0.0001892928058376559,0.0,880.1995105339017,1.0,0.17805333669229112,0.17805333669229112,True
subsample_repeat,credit_card_fraud,strength2,catboost_native,native_histgb,0.0006114035400490707,0.0,8.991227112410979,1.0,0.0008911554839827448,0.0008911554839827448,True
subsample_repeat,credit_card_fraud,strength2,onehot_adam_mlp,native_histgb,0.0001369930707942103,0.0,1793.1104491060144,1.0,0.3541710748552537,0.3541710748552537,True
subsample_repeat,credit_card_fraud,strength2,catboost_native,onehot_adam_mlp,0.0004744104692548604,0.0,145.6811459988484,1.0,0.028641880675632746,0.028641880675632746,True
subsample_repeat,credit_card_fraud,iid16,ordinal_forest,onehot_linear,0.0007136367090854751,0.0,13.564972939745314,1.0,0.0004439592886287303,0.0004439592886287303,True
subsample_repeat,credit_card_fraud,iid16,native_histgb,onehot_linear,0.00038735083245360893,0.0,468.01306658551727,1.0,0.07677581991115143,0.07677581991115143,True
subsample_repeat,credit_card_fraud,iid16,catboost_native,onehot_linear,0.0009987543725026797,0.0,21.068114167429858,1.0,0.0013297915242176583,0.0013297915242176583,True
subsample_repeat,credit_card_fraud,iid16,onehot_adam_mlp,onehot_linear,0.0005243439032478192,0.0,207.69610011365108,1.0,0.04496981776614823,0.04496981776614823,True
subsample_repeat,credit_card_fraud,iid16,ordinal_forest,native_histgb,0.0003262858766318662,0.0,724.474304404202,1.0,0.11032613928315307,0.11032613928315307,True
subsample_repeat,credit_card_fraud,iid16,catboost_native,ordinal_forest,0.0002851176634172045,0.0,343.50201822014753,1.0,0.0190987743995476,0.0190987743995476,True
subsample_repeat,credit_card_fraud,iid16,ordinal_forest,onehot_adam_mlp,0.0001892928058376559,0.001953125,1786.447746753261,1.0,0.35136263943199303,0.35136263943199303,True
subsample_repeat,credit_card_fraud,iid16,catboost_native,native_histgb,0.0006114035400490707,0.0,244.06946530522714,1.0,0.034364593244687915,0.034364593244687915,True
subsample_repeat,credit_card_fraud,iid16,onehot_adam_mlp,native_histgb,0.0001369930707942103,0.056640625,6784.438074782543,1.0,1.27261745322164,1.0,True
subsample_repeat,credit_card_fraud,iid16,catboost_native,onehot_adam_mlp,0.0004744104692548604,0.0,347.09441153913997,1.0,0.06082824286628275,0.06082824286628275,True
subsample_repeat,heloc_credit_risk,strength2,ordinal_forest,onehot_linear,0.017474880849836616,0.0,3.024068385977399e-16,3.024068385977399e-16,0.0,0.0,True
subsample_repeat,heloc_credit_risk,strength2,native_histgb,onehot_linear,0.0172461607583394,0.0,-8.008636116415608e-19,-8.008636116415608e-19,0.0,0.0,True
subsample_repeat,heloc_credit_risk,strength2,catboost_native,onehot_linear,0.020775544302228333,0.0,0.5844478090728317,0.5844478090728317,0.0004120321948012579,0.0004120321948012579,True
subsample_repeat,heloc_credit_risk,strength2,onehot_adam_mlp,onehot_linear,0.011348706666415131,0.0,19.795596363135665,1.0,0.003963533757619267,0.003963533757619267,True
subsample_repeat,heloc_credit_risk,strength2,ordinal_forest,native_histgb,0.00022872009149721428,0.0,1.7607177555112802e-12,1.7607177555112802e-12,0.0,0.0,True
subsample_repeat,heloc_credit_risk,strength2,catboost_native,ordinal_forest,0.0033006634523917167,0.0,23.15517500784807,1.0,0.016324259294642932,0.016324259294642932,True
subsample_repeat,heloc_credit_risk,strength2,ordinal_forest,onehot_adam_mlp,0.0061261741834214845,0.0,67.93329030928783,1.0,0.013601807415533773,0.013601807415533773,True
subsample_repeat,heloc_credit_risk,strength2,catboost_native,native_histgb,0.003529383543888931,0.0,20.25129703117838,1.0,0.014277042763777061,0.014277042763777061,True
subsample_repeat,heloc_credit_risk,strength2,native_histgb,onehot_adam_mlp,0.00589745409192427,0.0,73.3047629663109,1.0,0.014677299803522,0.014677299803522,True
subsample_repeat,heloc_credit_risk,strength2,catboost_native,onehot_adam_mlp,0.009426837635813201,0.0,31.528609542717664,1.0,0.0077456430202480055,0.0077456430202480055,True
subsample_repeat,heloc_credit_risk,iid16,ordinal_forest,onehot_linear,0.017474880849836616,0.0,9.918993673977662,1.0,0.0014799809866558316,0.0014799809866558316,True
subsample_repeat,heloc_credit_risk,iid16,native_histgb,onehot_linear,0.0172461607583394,0.0,0.006871955285488083,0.006871955285488083,8.836421459750605e-07,8.836421459750605e-07,True
subsample_repeat,heloc_credit_risk,iid16,catboost_native,onehot_linear,0.020775544302228333,0.0,6.36304824798216,1.0,0.0018844848425674137,0.0018844848425674137,True
subsample_repeat,heloc_credit_risk,iid16,onehot_adam_mlp,onehot_linear,0.011348706666415131,0.0,52.273307320913055,1.0,0.0109940232178043,0.0109940232178043,True
subsample_repeat,heloc_credit_risk,iid16,ordinal_forest,native_histgb,0.00022872009149721428,0.34375,57940.25292015828,1.0,8.64427221642264,1.0,True
subsample_repeat,heloc_credit_risk,iid16,catboost_native,ordinal_forest,0.0033006634523917167,0.0,530.1281490977653,1.0,0.1161453429176576,0.1161453429176576,True
subsample_repeat,heloc_credit_risk,iid16,ordinal_forest,onehot_adam_mlp,0.0061261741834214845,0.0,260.0964161495774,1.0,0.049770803519507356,0.049770803519507356,True
subsample_repeat,heloc_credit_risk,iid16,catboost_native,native_histgb,0.003529383543888931,0.0,220.64567081882694,1.0,0.06531908069781528,0.06531908069781528,True
subsample_repeat,heloc_credit_risk,iid16,native_histgb,onehot_adam_mlp,0.00589745409192427,0.0,193.63123326881097,1.0,0.040719351947926495,0.040719351947926495,True
subsample_repeat,heloc_credit_risk,iid16,catboost_native,onehot_adam_mlp,0.009426837635813201,0.0,106.66577939658993,1.0,0.025086766907661654,0.025086766907661654,True
subsample_repeat,polish_bankruptcy_3year,strength2,ordinal_forest,onehot_linear,0.015740997261997514,0.0,3.157953815038167e-17,3.157953815038167e-17,0.0,0.0,True
subsample_repeat,polish_bankruptcy_3year,strength2,native_histgb,onehot_linear,0.03112448363317666,0.0,-3.636212465262335e-17,-3.636212465262335e-17,0.0,0.0,True
subsample_repeat,polish_bankruptcy_3year,strength2,catboost_native,onehot_linear,0.03052205902702275,0.0,-1.585170651229521e-27,-1.585170651229521e-27,0.0,0.0,True
subsample_repeat,polish_bankruptcy_3year,strength2,onehot_linear,onehot_adam_mlp,0.02837757748029178,0.0,0.3199205031570462,0.3199205031570462,0.0009000627874865098,0.0009000627874865098,True
subsample_repeat,polish_bankruptcy_3year,strength2,native_histgb,ordinal_forest,0.015383486371179145,0.0,-1.1578394253881054e-16,-1.1578394253881054e-16,0.0,0.0,True
subsample_repeat,polish_bankruptcy_3year,strength2,catboost_native,ordinal_forest,0.014781061765025236,0.0,3.5814508663103494e-17,3.5814508663103494e-17,0.0,0.0,True
subsample_repeat,polish_bankruptcy_3year,strength2,ordinal_forest,onehot_adam_mlp,0.04411857474228929,0.0,0.13235786779354108,0.13235786779354108,0.00037237498146077075,0.00037237498146077075,True
subsample_repeat,polish_bankruptcy_3year,strength2,native_histgb,catboost_native,0.000602424606153909,0.0,-9.706175878310003e-14,-9.706175878310003e-14,0.0,0.0,True
subsample_repeat,polish_bankruptcy_3year,strength2,native_histgb,onehot_adam_mlp,0.05950206111346844,0.0,0.07276603166037765,0.07276603166037765,0.00020471959953882892,0.00020471959953882892,True
subsample_repeat,polish_bankruptcy_3year,strength2,catboost_native,onehot_adam_mlp,0.05889963650731453,0.0,0.07426214361625388,0.07426214361625388,0.00020892875363839224,0.00020892875363839224,True
subsample_repeat,polish_bankruptcy_3year,iid16,ordinal_forest,onehot_linear,0.015740997261997514,0.0,1.8795548023409452,1.0,0.0004548271518853736,0.0004548271518853736,True
subsample_repeat,polish_bankruptcy_3year,iid16,native_histgb,onehot_linear,0.03112448363317666,0.0,0.23333376630740643,0.23333376630740643,1.642309166896303e-05,1.642309166896303e-05,True
subsample_repeat,polish_bankruptcy_3year,iid16,catboost_native,onehot_linear,0.03052205902702275,0.0,0.768990086212367,0.768990086212367,0.0002613010539501091,0.0002613010539501091,True
subsample_repeat,polish_bankruptcy_3year,iid16,onehot_linear,onehot_adam_mlp,0.02837757748029178,0.0,4.161840471136289,1.0,0.07479109767061452,0.07479109767061452,True
subsample_repeat,polish_bankruptcy_3year,iid16,native_histgb,ordinal_forest,0.015383486371179145,0.0,2.9230830326364696,1.0,0.0005434410099200638,0.0005434410099200638,True
subsample_repeat,polish_bankruptcy_3year,iid16,catboost_native,ordinal_forest,0.014781061765025236,0.0,5.410579952381641,1.0,0.0016300073293048169,0.0016300073293048169,True
subsample_repeat,polish_bankruptcy_3year,iid16,ordinal_forest,onehot_adam_mlp,0.04411857474228929,0.0,1.9611048310836523,1.0,0.031000555022213726,0.031000555022213726,True
subsample_repeat,polish_bankruptcy_3year,iid16,native_histgb,catboost_native,0.000602424606153909,0.005859375,2596.821108558316,1.0,0.7145925299974268,0.7145925299974268,True
subsample_repeat,polish_bankruptcy_3year,iid16,native_histgb,onehot_adam_mlp,0.05950206111346844,0.0,1.0104557635510871,1.0,0.017015755241397274,0.017015755241397274,True
subsample_repeat,polish_bankruptcy_3year,iid16,catboost_native,onehot_adam_mlp,0.05889963650731453,0.0,1.172576462885552,1.0,0.01743119179719359,0.01743119179719359,True
openml_external,openml-breast-w-15,strength2,ordinal_forest,onehot_linear,0.0006358930060696086,0.0,3.701925810372716e-14,3.701925810372716e-14,0.0,0.0,True
openml_external,openml-breast-w-15,strength2,onehot_linear,native_histgb,0.008916809805433898,0.0,-1.4223159719948714e-32,-1.4223159719948714e-32,0.0,0.0,True
openml_external,openml-breast-w-15,strength2,onehot_linear,onehot_adam_mlp,0.08930629394721767,0.0,0.5665998299854348,0.5665998299854348,0.01915267057243016,0.01915267057243016,True
openml_external,openml-breast-w-15,strength2,ordinal_forest,native_histgb,0.009552702811503506,0.0,1.6403754987935267e-16,1.6403754987935267e-16,0.0,0.0,True
openml_external,openml-breast-w-15,strength2,ordinal_forest,onehot_adam_mlp,0.08994218695328729,0.0,0.5586164080037495,0.5586164080037495,0.018882808417229995,0.018882808417229995,True
openml_external,openml-breast-w-15,strength2,native_histgb,onehot_adam_mlp,0.08038948414178379,0.0,0.6992654823819214,0.6992654823819214,0.02363714339108906,0.02363714339108906,True
openml_external,openml-breast-w-15,iid16,ordinal_forest,onehot_linear,0.0006358930060696086,0.140625,868.8659160646098,1.0,3.2051528569514227,1.0,True
openml_external,openml-breast-w-15,iid16,onehot_linear,native_histgb,0.008916809805433898,0.0,1.7232905568038642e-16,1.7232905568038642e-16,5.274148453550841e-22,5.274148453550841e-22,True
openml_external,openml-breast-w-15,iid16,onehot_linear,onehot_adam_mlp,0.08930629394721767,0.0,5.7330444391765045,1.0,0.39135859941119355,0.39135859941119355,True
openml_external,openml-breast-w-15,iid16,ordinal_forest,native_histgb,0.009552702811503506,0.0,3.8500673256487565,1.0,0.014202484019802218,0.014202484019802218,True
openml_external,openml-breast-w-15,iid16,ordinal_forest,onehot_adam_mlp,0.08994218695328729,0.0,5.695695949856432,1.0,0.38600454588750904,0.38600454588750904,True
openml_external,openml-breast-w-15,iid16,native_histgb,onehot_adam_mlp,0.08038948414178379,0.0,7.075399379101127,1.0,0.4829926613437499,0.4829926613437499,True
openml_external,openml-sonar-40,strength2,onehot_linear,ordinal_forest,0.023371688503683763,0.0,4.709191662093549e-48,4.709191662093549e-48,0.0,0.0,True
openml_external,openml-sonar-40,strength2,onehot_linear,native_histgb,0.03294053641067507,0.0,-3.672316959569158e-21,-3.672316959569158e-21,0.0,0.0,True
openml_external,openml-sonar-40,strength2,onehot_linear,onehot_adam_mlp,0.0005832595791662176,0.37109375,70229.16453961896,1.0,1050.4136435269036,1.0,True
openml_external,openml-sonar-40,strength2,ordinal_forest,native_histgb,0.009568847906991307,0.0,-4.351932883937214e-20,-4.351932883937214e-20,0.0,0.0,True
openml_external,openml-sonar-40,strength2,onehot_adam_mlp,ordinal_forest,0.022788428924517545,0.0,46.005789924187155,1.0,0.6881059989021612,0.6881059989021612,True
openml_external,openml-sonar-40,strength2,onehot_adam_mlp,native_histgb,0.03235727683150885,0.0,22.819038089033867,1.0,0.3413030625953009,0.3413030625953009,True
openml_external,openml-sonar-40,iid16,onehot_linear,ordinal_forest,0.023371688503683763,0.0,6.112074117122621,1.0,0.037124088989472274,0.037124088989472274,True
openml_external,openml-sonar-40,iid16,onehot_linear,native_histgb,0.03294053641067507,0.0,5.1008470084336234e-05,5.1008470084336234e-05,2.810057547605676e-09,2.810057547605676e-09,True
openml_external,openml-sonar-40,iid16,onehot_linear,onehot_adam_mlp,0.0005832595791662176,0.439453125,152780.14340963916,1.0,3921.0217187179655,1.0,True
openml_external,openml-sonar-40,iid16,ordinal_forest,native_histgb,0.009568847906991307,0.0,36.463360164263214,1.0,0.22147093839166102,0.22147093839166102,True
openml_external,openml-sonar-40,iid16,onehot_adam_mlp,ordinal_forest,0.022788428924517545,0.111328125,106.51231564555455,1.0,2.607635506671336,1.0,True
openml_external,openml-sonar-40,iid16,onehot_adam_mlp,native_histgb,0.03235727683150885,0.048828125,49.64176417530482,1.0,1.2740283148520921,1.0,True
openml_external,openml-pc4-1049,strength2,ordinal_forest,onehot_linear,0.01800786206653837,0.0,-1.5134826685758496e-33,-1.5134826685758496e-33,0.0,0.0,True
openml_external,openml-pc4-1049,strength2,onehot_linear,native_histgb,0.0008352762682198311,0.0,-2.0442488072563988e-14,-2.0442488072563988e-14,0.0,0.0,True
openml_external,openml-pc4-1049,strength2,onehot_adam_mlp,onehot_linear,0.02054328109992473,0.0,5.081179064790546,1.0,0.001847240865336364,0.001847240865336364,True
openml_external,openml-pc4-1049,strength2,ordinal_forest,native_histgb,0.018843138334758203,0.0,-4.016868042411834e-17,-4.016868042411834e-17,0.0,0.0,True
openml_external,openml-pc4-1049,strength2,onehot_adam_mlp,ordinal_forest,0.00253541903338636,0.0,333.5835492077628,1.0,0.12127286919889811,0.12127286919889811,True
openml_external,openml-pc4-1049,strength2,onehot_adam_mlp,native_histgb,0.021378557368144563,0.0,4.691884651123858,1.0,0.0017057145502030655,0.0017057145502030655,True
openml_external,openml-pc4-1049,iid16,ordinal_forest,onehot_linear,0.01800786206653837,0.0,3.4176104982326856,1.0,0.0016538366203258973,0.0016538366203258973,True
openml_external,openml-pc4-1049,iid16,onehot_linear,native_histgb,0.0008352762682198311,0.0,107.20251572345181,1.0,0.004095667500304037,0.004095667500304037,True
openml_external,openml-pc4-1049,iid16,onehot_adam_mlp,onehot_linear,0.02054328109992473,0.0,20.144621523609434,1.0,0.019459315570009655,0.019459315570009655,True
openml_external,openml-pc4-1049,iid16,ordinal_forest,native_histgb,0.018843138334758203,0.0,3.331983853087533,1.0,0.001518512044731401,0.001518512044731401,True
openml_external,openml-pc4-1049,iid16,onehot_adam_mlp,ordinal_forest,0.00253541903338636,0.068359375,1494.9148487249865,1.0,1.3609490097365522,1.0,True
openml_external,openml-pc4-1049,iid16,onehot_adam_mlp,native_histgb,0.021378557368144563,0.0,18.764888982135837,1.0,0.017974692701318604,0.017974692701318604,True
openml_external,openml-kc1-1067,strength2,ordinal_forest,onehot_linear,0.021684564332637962,0.0,8.058986030816397e-17,8.058986030816397e-17,0.0,0.0,True
openml_external,openml-kc1-1067,strength2,onehot_linear,native_histgb,0.005957623463332201,0.0,-1.647486409252152e-15,-1.647486409252152e-15,0.0,0.0,True
openml_external,openml-kc1-1067,strength2,onehot_adam_mlp,onehot_linear,0.004631645422162239,0.0,124.04472052443481,1.0,0.04230942542149547,0.04230942542149547,True
openml_external,openml-kc1-1067,strength2,ordinal_forest,native_histgb,0.027642187795970163,0.0,-2.693358974173992e-17,-2.693358974173992e-17,0.0,0.0,True
openml_external,openml-kc1-1067,strength2,ordinal_forest,onehot_adam_mlp,0.017052918910475723,0.0,9.150639367491435,1.0,0.0031211186759182983,0.0031211186759182983,True
openml_external,openml-kc1-1067,strength2,onehot_adam_mlp,native_histgb,0.01058926888549444,0.0,23.73104929036521,1.0,0.008094234529931153,0.008094234529931153,True
openml_external,openml-kc1-1067,iid16,ordinal_forest,onehot_linear,0.021684564332637962,0.0,2.3942546687030486,1.0,0.0009375129704312551,0.0009375129704312551,True
openml_external,openml-kc1-1067,iid16,onehot_linear,native_histgb,0.005957623463332201,0.0,16.433538299502388,1.0,0.0017660512063543512,0.0017660512063543512,True
openml_external,openml-kc1-1067,iid16,onehot_adam_mlp,onehot_linear,0.004631645422162239,0.009765625,538.8205496958519,1.0,0.26718670043776377,0.26718670043776377,True
openml_external,openml-kc1-1067,iid16,ordinal_forest,native_histgb,0.027642187795970163,0.0,2.236786415036554,1.0,0.0006589802823228762,0.0006589802823228762,True
openml_external,openml-kc1-1067,iid16,ordinal_forest,onehot_adam_mlp,0.017052918910475723,0.0,43.61964095215087,1.0,0.021225999337703656,0.021225999337703656,True
openml_external,openml-kc1-1067,iid16,onehot_adam_mlp,native_histgb,0.01058926888549444,0.0,108.28369224937241,1.0,0.051674610809703155,0.051674610809703155,True
openml_external,openml-blood-transfusion-1464,strength2,onehot_linear,ordinal_forest,0.059447111073209824,0.0,-9.693911762655929e-18,-9.693911762655929e-18,0.0,0.0,True
openml_external,openml-blood-transfusion-1464,strength2,onehot_linear,native_histgb,0.08981486747246331,0.0,-2.9540217081046246e-20,-2.9540217081046246e-20,0.0,0.0,True
openml_external,openml-blood-transfusion-1464,strength2,onehot_linear,onehot_adam_mlp,0.07248870702075738,0.0,0.8991042670910406,0.8991042670910406,0.016622821312288535,0.016622821312288535,True
openml_external,openml-blood-transfusion-1464,strength2,ordinal_forest,native_histgb,0.030367756399253487,0.0,-3.74063714187645e-17,-3.74063714187645e-17,0.0,0.0,True
openml_external,openml-blood-transfusion-1464,strength2,ordinal_forest,onehot_adam_mlp,0.013041595947547557,0.0,27.777252315334213,1.0,0.5135514519111937,0.5135514519111937,True
openml_external,openml-blood-transfusion-1464,strength2,onehot_adam_mlp,native_histgb,0.01732616045170593,0.0,15.737875363281324,1.0,0.2909650188240112,0.2909650188240112,True
openml_external,openml-blood-transfusion-1464,iid16,onehot_linear,ordinal_forest,0.059447111073209824,0.0,0.31924510099904857,0.31924510099904857,0.0003490116563658356,0.0003490116563658356,True
openml_external,openml-blood-transfusion-1464,iid16,onehot_linear,native_histgb,0.08981486747246331,0.0,0.00021051181266127625,0.00021051181266127625,5.320019295767047e-07,5.320019295767047e-07,True
openml_external,openml-blood-transfusion-1464,iid16,onehot_linear,onehot_adam_mlp,0.07248870702075738,0.0,10.095340938778607,1.0,0.3233880980842518,0.3233880980842518,True
openml_external,openml-blood-transfusion-1464,iid16,ordinal_forest,native_histgb,0.030367756399253487,0.0,1.225218466885899,1.0,0.0013420988408532558,0.0013420988408532558,True
openml_external,openml-blood-transfusion-1464,iid16,ordinal_forest,onehot_adam_mlp,0.013041595947547557,0.26171875,318.5223310852295,1.0,9.998120531341119,1.0,True
openml_external,openml-blood-transfusion-1464,iid16,onehot_adam_mlp,native_histgb,0.01732616045170593,0.224609375,176.71399111643942,1.0,5.660583117236819,1.0,True
openml_external,openml-ilpd-1480,strength2,onehot_linear,ordinal_forest,0.0013127966031071248,0.0,131.85819021286747,1.0,0.10245639952880031,0.10245639952880031,True
openml_external,openml-ilpd-1480,strength2,onehot_linear,native_histgb,0.07660853080822239,0.0,4.6256465730027847e-20,4.6256465730027847e-20,0.0,0.0,True
openml_external,openml-ilpd-1480,strength2,onehot_linear,onehot_adam_mlp,0.05654063426652023,0.0,3.138947845895444,1.0,0.05084130125584515,0.05084130125584515,True
openml_external,openml-ilpd-1480,strength2,ordinal_forest,native_histgb,0.07529573420511526,0.0,0.04008309558609992,0.04008309558609992,3.114535129816899e-05,3.114535129816899e-05,True
openml_external,openml-ilpd-1480,strength2,ordinal_forest,onehot_adam_mlp,0.055227837663413104,0.0,3.3644556546499005,1.0,0.0533449728686995,0.0533449728686995,True
openml_external,openml-ilpd-1480,strength2,onehot_adam_mlp,native_histgb,0.020067896541702157,0.0,24.917343841833727,1.0,0.403584336839072,0.403584336839072,True
openml_external,openml-ilpd-1480,iid16,onehot_linear,ordinal_forest,0.0013127966031071248,0.09375,1706.1845216322763,1.0,2.701628909713517,1.0,True
openml_external,openml-ilpd-1480,iid16,onehot_linear,native_histgb,0.07660853080822239,0.0,0.000858156565440502,0.000858156565440502,8.11814461593259e-06,8.11814461593259e-06,True
openml_external,openml-ilpd-1480,iid16,onehot_linear,onehot_adam_mlp,0.05654063426652023,0.0,4.345940016836729,1.0,0.061953795332101616,0.061953795332101616,True
openml_external,openml-ilpd-1480,iid16,ordinal_forest,native_histgb,0.07529573420511526,0.0,0.5195452196568491,0.5195452196568491,0.0008296621220439337,0.0008296621220439337,True
openml_external,openml-ilpd-1480,iid16,ordinal_forest,onehot_adam_mlp,0.055227837663413104,0.0,5.519068146373099,1.0,0.06646068148408951,0.06646068148408951,True
openml_external,openml-ilpd-1480,iid16,onehot_adam_mlp,native_histgb,0.020067896541702157,0.001953125,34.51109817523369,1.0,0.49191495152412207,0.49191495152412207,True
openml_external,openml-wdbc-1510,strength2,onehot_linear,ordinal_forest,0.01111744156094148,0.0,2.481304351920044e-16,2.481304351920044e-16,0.0,0.0,True
openml_external,openml-wdbc-1510,strength2,native_histgb,onehot_linear,0.010865740294943714,0.0,-2.5844286378290908e-17,-2.5844286378290908e-17,0.0,0.0,True
openml_external,openml-wdbc-1510,strength2,onehot_linear,onehot_adam_mlp,0.02845166519316307,0.0,10.200407235448342,1.0,0.23826405793984415,0.23826405793984415,True
openml_external,openml-wdbc-1510,strength2,native_histgb,ordinal_forest,0.021983181855885194,0.0,5.714728927015434e-17,5.714728927015434e-17,0.0,0.0,True
openml_external,openml-wdbc-1510,strength2,ordinal_forest,onehot_adam_mlp,0.01733422363222159,0.0,27.48046639313034,1.0,0.6418966699831918,0.6418966699831918,True
openml_external,openml-wdbc-1510,strength2,native_histgb,onehot_adam_mlp,0.039317405488106784,0.0,5.3414994324561995,1.0,0.12476828629327263,0.12476828629327263,True
openml_external,openml-wdbc-1510,iid16,onehot_linear,ordinal_forest,0.01111744156094148,0.0,4.113010683391778,1.0,0.010726980178571587,0.010726980178571587,True
openml_external,openml-wdbc-1510,iid16,native_histgb,onehot_linear,0.010865740294943714,0.0,0.24076067881744476,0.24076067881744476,0.0012541734533258815,0.0012541734533258815,True
openml_external,openml-wdbc-1510,iid16,onehot_linear,onehot_adam_mlp,0.02845166519316307,0.005859375,49.039807419041466,1.0,1.2543240562533442,1.0,True
openml_external,openml-wdbc-1510,iid16,native_histgb,ordinal_forest,0.021983181855885194,0.0,1.1107536193341725,1.0,0.0030499115684805554,0.0030499115684805554,True
openml_external,openml-wdbc-1510,iid16,ordinal_forest,onehot_adam_mlp,0.01733422363222159,0.125,133.80782389856316,1.0,3.3836314491393766,1.0,True
openml_external,openml-wdbc-1510,iid16,native_histgb,onehot_adam_mlp,0.039317405488106784,0.0,25.698353265235987,1.0,0.6569294878392855,0.6569294878392855,True
openml_external,openml-mammography-310,strength2,ordinal_forest,onehot_linear,0.006819314734472819,0.0,7.609847213590742e-17,7.609847213590742e-17,0.0,0.0,True
openml_external,openml-mammography-310,strength2,native_histgb,onehot_linear,0.007666394949825375,0.0,2.8685277893279e-34,2.8685277893279e-34,0.0,0.0,True
openml_external,openml-mammography-310,strength2,onehot_adam_mlp,onehot_linear,0.0025009301638287025,0.0,47.129981183942355,1.0,0.030987048642202416,0.030987048642202416,True
openml_external,openml-mammography-310,strength2,native_histgb,ordinal_forest,0.0008470802153525553,0.0,4.93183264242585e-15,4.93183264242585e-15,0.0,0.0,True
openml_external,openml-mammography-310,strength2,ordinal_forest,onehot_adam_mlp,0.004318384570644117,0.0,15.807302509867014,1.0,0.010392994851059786,0.010392994851059786,True
openml_external,openml-mammography-310,strength2,native_histgb,onehot_adam_mlp,0.005165464785996672,0.0,11.047947077351813,1.0,0.007263810951807006,0.007263810951807006,True
openml_external,openml-mammography-310,iid16,ordinal_forest,onehot_linear,0.006819314734472819,0.0,2.2735789706803704,1.0,0.00023290920495984722,0.00023290920495984722,True
openml_external,openml-mammography-310,iid16,native_histgb,onehot_linear,0.007666394949825375,0.0,2.1207161180559212e-17,2.1207161180559212e-17,3.306478083241671e-23,3.306478083241671e-23,True
openml_external,openml-mammography-310,iid16,onehot_adam_mlp,onehot_linear,0.0025009301638287025,0.0,283.2416025357893,1.0,0.11905980412925472,0.11905980412925472,True
openml_external,openml-mammography-310,iid16,native_histgb,ordinal_forest,0.0008470802153525553,0.0,147.3473864588084,1.0,0.015094510934345318,0.015094510934345318,True
openml_external,openml-mammography-310,iid16,ordinal_forest,onehot_adam_mlp,0.004318384570644117,0.0,100.66822732786265,1.0,0.0405132214234971,0.0405132214234971,True
openml_external,openml-mammography-310,iid16,native_histgb,onehot_adam_mlp,0.005165464785996672,0.0,66.39591521810068,1.0,0.02790933461072624,0.02790933461072624,True
openml_taskbalanced,openml-credit-g-31,strength2,ordinal_forest,onehot_linear,0.04353135558663884,0.0,0.9708979460737537,0.9708979460737537,0.0014993432569091513,0.0014993432569091513,True
openml_taskbalanced,openml-credit-g-31,strength2,onehot_adam_mlp,onehot_linear,0.03801962013307453,0.0,19.817438592198283,1.0,0.014965324046090848,0.014965324046090848,True
