dataset,model,task,split,strength1_design_count,strength2_design_count,joint_risk,main_fraction,main_plus_pair_fraction,mean_member_loss,quotient_loss,iid16_residual,four_strength1_residual,four_seed_blocks_residual,strength2_residual,strength1_component_reconstruction_error,strength2_component_reconstruction_error,strength2_expected_loss,strength2_vs_iid16_reduction,strength2_vs_four_strength1_reduction,strength2_vs_seed_blocks_reduction,material,ambiguity_error
openml-sick-38,catboost_native,binclass,validation,3456,27648,0.0003056194294693059,0.3316328904035814,0.8866242405176934,0.010596001475746932,0.010290382046277627,1.910121434183162e-05,1.6059669144557973e-05,1.8876796459791894e-05,3.849981658736864e-06,5.421010862427522e-20,7.623296525288703e-21,0.010294232027936364,0.7984430942536772,0.7602701759244225,0.7960468733697779,True,2.710505431213761e-19
openml-sick-38,catboost_native,binclass,test,3456,27648,0.0005340429022372208,0.3614323130542426,0.8811331484069707,0.011888566568434464,0.011354523666197243,3.33776813898263e-05,2.6655211778603336e-05,3.824213871663836e-05,7.053333156060269e-06,1.6263032587282567e-19,1.6940658945086007e-20,0.011361576999353303,0.7886811527235034,0.735386339653016,0.8155612266269117,True,1.0842021724855044e-19
openml-tic-tac-toe-50,native_histgb,binclass,validation,3456,27648,0.0018503290012900258,1.0000000000000002,1.0000000000000002,0.037528426191938274,0.035678097190648246,0.00011564556258062661,-5.039846036163087e-20,0.0004625822503225065,2.874618064744282e-20,1.2616332626128808e-19,1.0289777995736283e-20,0.035678097190648246,0.9999999999999998,1.5703781512605042,0.9999999999999999,True,2.6020852139652106e-18
openml-tic-tac-toe-50,native_histgb,binclass,test,3456,27648,0.001702160133057756,0.9999999999999999,0.9999999999999999,0.030612892003074647,0.028910731870016887,0.00010638500831610976,3.5998900258307764e-20,0.00042554003326443897,-7.411538288475128e-22,2.133858638863778e-19,1.7719622399298308e-20,0.028910731870016887,1.0,1.0205882352941176,1.0,True,4.336808689942018e-18
openml-tic-tac-toe-50,catboost_native,binclass,validation,3456,27648,0.007158659064567637,0.4618693983163511,0.7805429069131794,0.2304942589712586,0.22333559990669097,0.0004474161915354773,0.00027738505611894565,0.00030213830181210805,0.0001745576120788481,1.734723475976807e-18,2.168404344971009e-19,0.22351015751876982,0.609854056734541,0.37070289754904484,0.4222592401164651,True,3.469446951953614e-18
openml-tic-tac-toe-50,catboost_native,binclass,test,3456,27648,0.007691020063063501,0.4475415102494564,0.7821535848074862,0.22964718841844822,0.22195616835538476,0.00048068875394146883,0.0003075401898925418,0.00034875627506887244,0.00018616234999023183,2.168404344971009e-18,2.710505431213761e-19,0.22214233070537498,0.6127174841021974,0.3946730992938544,0.4662107514668562,True,3.729655473350135e-17
openml-mushroom-24,native_histgb,binclass,validation,3456,27648,9.652377504599085e-08,0.9948224097167105,1.0,1.1929864393861647e-05,1.183334061881566e-05,6.032735940374428e-09,4.164671331537511e-11,2.413094376149772e-08,1.4661453240075637e-24,7.392926724692685e-24,5.094266272486865e-25,1.183334061881566e-05,0.9999999999999998,0.9999999999999648,0.9999999999999999,True,2.6734477397713854e-21
openml-mushroom-24,native_histgb,binclass,test,3456,27648,1.439325269048697e-07,0.9964931768837781,1.0,1.0077415701085417e-05,9.933483174180543e-06,8.995782931554356e-09,4.2062159377184505e-11,3.598313172621742e-08,-2.1430763331085766e-24,7.392926724692685e-24,3.572620627559691e-24,9.933483174180543e-06,1.0000000000000002,1.0000000000000508,1.0,True,4.632211430296955e-21
openml-mushroom-24,catboost_native,binclass,validation,3456,27648,2.5690615669160223e-06,0.3619258690098497,0.8049346569603351,3.714866031436618e-05,3.457959874745015e-05,1.605663479322514e-07,1.2268389734638638e-07,1.2164787556663714e-07,5.568165287116587e-08,2.117582368135751e-22,1.3234889800848443e-23,3.463528040032131e-05,0.6532171679294847,0.5461372349954453,0.5422718842248571,True,7.623296525288703e-21
openml-mushroom-24,catboost_native,binclass,test,3456,27648,1.0013075098812786e-05,0.29655149354635635,0.7755559587670308,0.00011830930131357485,0.00010829622621476207,6.258171936757991e-07,5.245464758182588e-07,5.462310310341336e-07,2.4970833781630596e-07,8.470329472543003e-22,2.6469779601696886e-22,0.00010854593455257838,0.6009883711413881,0.5239538356886737,0.5428521566349791,True,1.0164395367051604e-20
openml-colic-25,native_histgb,binclass,validation,3456,27648,0.0032951804509218792,0.9999920965319524,0.9999999999999998,0.16139659048626082,0.15810141003533892,0.00020594877818261745,2.1702794503852374e-09,0.0008237951127304698,4.027376966398181e-20,3.061809037365032e-19,7.40562756366966e-21,0.15810141003533892,0.9999999999999998,0.9999999999814431,1.0,True,1.2576745200831851e-17
openml-colic-25,native_histgb,binclass,test,3456,27648,0.00273021340362219,0.9999967943263381,1.0,0.3593235596059877,0.35659334620236544,0.00017063833772638687,7.293477666591498e-10,0.0006825533509055475,1.588186776101813e-20,2.513822561063965e-19,1.1351028662220944e-20,0.35659334620236544,0.9999999999999999,0.9999999999782245,1.0,True,9.367506770274758e-17
openml-colic-25,catboost_native,binclass,validation,3456,27648,0.003980808045299734,0.398346092852721,0.7738486099798466,0.1595412325820736,0.15556042453677388,0.0002488005028312334,0.00017458169081460492,0.00021036241974258565,0.00010002947476088272,3.2526065174565133e-19,1.3552527156068805e-20,0.15566045401153475,0.5979530844086163,0.4270334174555114,0.524489807241779,True,2.3418766925686896e-17
openml-colic-25,catboost_native,binclass,test,3456,27648,0.0045298589652649855,0.3593636538107012,0.7922001077778751,0.2693295522626165,0.26479969329735153,0.0002831161853290616,0.0002156853523338084,0.00019372715445958416,0.00010458935608483219,4.336808689942018e-19,1.3552527156068805e-20,0.26490428265343635,0.6305779693828892,0.5150836394167229,0.4601203100484714,True,8.673617379884035e-18
openml-hepatitis-55,native_histgb,binclass,validation,3456,27648,0.0061089231616504305,1.0,1.0,0.2634143202456808,0.25730539708403033,0.0003818076976031519,1.5246593050577406e-20,0.0015272307904126076,-8.470329472543003e-22,3.1002274410646597e-19,6.17814643706117e-20,0.25730539708403033,1.0,1.0555555555555556,1.0,True,2.862293735361732e-17
openml-hepatitis-55,native_histgb,binclass,test,3456,27648,0.0011196996123623568,1.0,1.0,0.350352219168511,0.3492325195561486,6.99812257726473e-05,-3.3881317890172014e-21,0.0002799249030905892,4.552802091491864e-21,3.209314912869831e-20,6.615820829249025e-21,0.3492325195561486,0.9999999999999999,2.34375,1.0,False,5.572799166575493e-17
openml-hepatitis-55,catboost_native,binclass,validation,3456,27648,0.0055890106364770795,0.3659451565359268,0.8188740771860826,0.17010613719075876,0.1645171265542817,0.00034931316477981747,0.00026719175232063424,0.00021450485783808967,0.00011247941212763454,6.505213034913027e-19,4.0657581468206416e-20,0.16462960596640933,0.6779983594419245,0.5790311222157131,0.4756323317743457,True,8.673617379884035e-18
openml-hepatitis-55,catboost_native,binclass,test,3456,27648,0.00503966143651555,0.4011570340723557,0.8853556250906277,0.220515952213786,0.21547629077727043,0.0003149788397822219,0.00023544801584995107,0.00023861447426606314,6.419653723824392e-05,2.168404344971009e-19,0.0,0.21554048731450867,0.7961877779388934,0.7273430527477632,0.7309612611066392,True,2.42861286636753e-17
openml-vote-56,native_histgb,binclass,validation,3456,27648,0.008767030882136371,0.9999999999999996,0.9999999999999996,0.05454939133998159,0.04578236045784521,0.0005479394301335232,-7.453889935837843e-20,0.002191757720534093,1.122318655111948e-20,5.924119828409321e-20,7.62249655925503e-20,0.04578236045784521,1.0,1.1505681818181819,1.0,True,8.673617379884035e-18
openml-vote-56,native_histgb,binclass,test,3456,27648,0.015572827207340989,1.0,1.0,0.0701856895457385,0.05461286233839753,0.0009733017004588118,4.404571325722362e-20,0.0038932068018352473,-2.3071059900839005e-19,8.110247532106562e-19,3.860442554358424e-19,0.05461286233839753,1.0000000000000002,6.237980769230769,1.0,True,1.3877787807814457e-17
openml-vote-56,catboost_native,binclass,validation,3456,27648,0.002015962181935603,0.3466898883365594,0.8164624135029682,0.039101577444632836,0.037085615262697234,0.00012599763637097518,9.947612781186432e-05,7.371103655421677e-05,4.111164814908339e-05,2.168404344971009e-19,6.776263578034403e-21,0.03712672691084632,0.6737109573386103,0.5867184514174457,0.4422592589802412,True,1.3010426069826053e-18
openml-vote-56,catboost_native,binclass,test,3456,27648,0.002192428405384954,0.39344594250533466,0.8074870670887102,0.07715257304359402,0.07496014463820906,0.00013702677533655963,9.909467257332578e-05,0.00010173598679448982,4.68967580576311e-05,1.6263032587282567e-19,2.0328790734103208e-20,0.0750070413962667,0.6577547859354846,0.52674793871558,0.5390347158831401,True,3.903127820947816e-18
