panel,dataset,task,model,method,score_bias,score_rmse,mc_standard_error
subsample_repeat,heloc_credit_risk,binclass,native_histgb,cover_block_u64,-1.1102230246251565e-16,1.5708604178682046e-16,4.9113375056176615e-18
subsample_repeat,heloc_credit_risk,binclass,native_histgb,iid_u64,7.75736820335382e-08,3.948694702523679e-06,1.7447562160475e-07
subsample_repeat,heloc_credit_risk,binclass,catboost_native,cover_block_u64,2.0873974358459613e-06,0.00010192747213680681,4.50365570869593e-06
subsample_repeat,heloc_credit_risk,binclass,catboost_native,iid_u64,1.8158418279956567e-05,0.00022575308494302354,9.94464436648705e-06
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,cover_block_u64,3.6504820636329427e-06,0.00017196174429119762,7.597994631651573e-06
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,iid_u64,6.136633197151298e-06,0.00024492456551677803,1.0820840761164934e-05
subsample_repeat,kdd17_stock_return,regression,onehot_linear,cover_block_u64,0.0,0.0,0.0
subsample_repeat,kdd17_stock_return,regression,onehot_linear,iid_u64,0.0,0.0,0.0
subsample_repeat,kdd17_stock_return,regression,ordinal_forest,cover_block_u64,-7.639180274687796e-06,0.00016335530477598815,7.2114544469613905e-06
subsample_repeat,kdd17_stock_return,regression,ordinal_forest,iid_u64,1.5358781793317622e-05,0.0002305696989067615,1.0167205041265404e-05
subsample_repeat,kdd17_stock_return,regression,native_histgb,cover_block_u64,0.0,1.1113088175737828e-16,4.9113375056176615e-18
subsample_repeat,kdd17_stock_return,regression,native_histgb,iid_u64,-5.427275957203825e-06,0.0005236718390757561,2.314200133975277e-05
subsample_repeat,kdd17_stock_return,regression,catboost_native,cover_block_u64,0.0,0.0,0.0
subsample_repeat,kdd17_stock_return,regression,catboost_native,iid_u64,2.5357460866459736e-05,0.0003416945795786022,1.5059269939701726e-05
subsample_repeat,kdd17_stock_return,regression,onehot_adam_mlp,cover_block_u64,-8.335432494516182e-05,0.0008604359820029953,3.784740474812957e-05
subsample_repeat,kdd17_stock_return,regression,onehot_adam_mlp,iid_u64,6.089637554074212e-05,0.0014127833527309052,6.237876418375828e-05
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,cover_block_u64,2.7755575615628914e-17,3.9271510446705116e-17,1.2278343764044154e-18
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,iid_u64,-2.3813534477667986e-11,2.760098847925646e-10,1.21525437858324e-11
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,cover_block_u64,1.3877787807814457e-17,1.9635755223352558e-17,6.139171882022077e-19
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,iid_u64,-6.9157808986614056e-06,8.815247376005971e-05,3.8838182436321316e-06
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,cover_block_u64,-6.938893903907228e-18,9.817877611676279e-18,3.0695859410110384e-19
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,iid_u64,5.280156550185877e-08,3.0954613159785236e-05,1.3680115644118332e-06
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,cover_block_u64,-1.3877787807814457e-17,1.9635755223352558e-17,6.139171882022077e-19
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,iid_u64,1.0051372412445136e-06,0.000115007442143606,5.0824647701414316e-06
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,cover_block_u64,1.1916039092882413e-05,0.000217170703156903,9.583221250454221e-06
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,iid_u64,1.9690417129528126e-05,0.0019746548125289406,8.726389927923206e-05
openml_external,openml-breast-w-15,binclass,onehot_linear,cover_block_u64,0.0,0.0,0.0
openml_external,openml-breast-w-15,binclass,onehot_linear,iid_u64,-8.118505867571457e-16,5.310190379410558e-14,2.346520481372044e-15
openml_external,openml-breast-w-15,binclass,ordinal_forest,cover_block_u64,2.0816681711721685e-17,2.9453632835028834e-17,9.208757823033115e-19
openml_external,openml-breast-w-15,binclass,ordinal_forest,iid_u64,-9.456915965461166e-06,0.00028104097903268986,1.2413340121058638e-05
openml_external,openml-breast-w-15,binclass,native_histgb,cover_block_u64,-1.3877787807814457e-17,1.9635755223352558e-17,6.139171882022077e-19
openml_external,openml-breast-w-15,binclass,native_histgb,iid_u64,-1.3877787807814457e-17,1.9635755223352558e-17,6.139171882022077e-19
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,cover_block_u64,-6.0671140240387e-05,0.002936045258558195,0.00012972838792974935
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,iid_u64,0.00044660458665746194,0.013382108361690244,0.0005910817819420111
openml_external,openml-sonar-40,binclass,onehot_linear,cover_block_u64,-5.551115123125783e-17,7.854302089341023e-17,2.4556687528088307e-18
openml_external,openml-sonar-40,binclass,onehot_linear,iid_u64,-5.551115123125783e-17,7.854302089341023e-17,2.4556687528088307e-18
openml_external,openml-sonar-40,binclass,ordinal_forest,cover_block_u64,0.0,0.0,0.0
openml_external,openml-sonar-40,binclass,ordinal_forest,iid_u64,3.996795073102355e-05,0.0010694584317324021,4.723081414625156e-05
openml_external,openml-sonar-40,binclass,native_histgb,cover_block_u64,-1.1102230246251565e-16,1.5708604178682046e-16,4.9113375056176615e-18
openml_external,openml-sonar-40,binclass,native_histgb,iid_u64,6.254934903360265e-09,4.2078995310723505e-07,1.859440967450297e-08
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,cover_block_u64,1.761685726725526e-05,0.0046495150661508946,0.00020548000205266415
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,iid_u64,0.0006181835088837073,0.008671794400076548,0.00038226776872366203
openml_external,openml-pc4-1049,binclass,onehot_linear,cover_block_u64,-5.551115123125783e-17,7.854302089341023e-17,2.4556687528088307e-18
openml_external,openml-pc4-1049,binclass,onehot_linear,iid_u64,-1.740274591099933e-14,3.4147225349795086e-13,1.5071473231202045e-14
openml_external,openml-pc4-1049,binclass,ordinal_forest,cover_block_u64,5.551115123125783e-17,6.20754981134292e-17,1.2278343764044154e-18
openml_external,openml-pc4-1049,binclass,ordinal_forest,iid_u64,-4.511127322026631e-06,0.00018532793774331352,8.18798832495012e-06
openml_external,openml-pc4-1049,binclass,native_histgb,cover_block_u64,0.0,0.0,0.0
openml_external,openml-pc4-1049,binclass,native_histgb,iid_u64,-5.237683874115273e-07,1.2035849709544609e-05,5.314105362350908e-07
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,cover_block_u64,2.276052796512662e-06,0.00021913365849140826,9.683908595123374e-06
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,iid_u64,-1.8036051072894965e-05,0.0006581989284813851,2.9077634846612416e-05
openml_external,openml-kc1-1067,binclass,onehot_linear,cover_block_u64,5.551115123125783e-17,7.854302089341023e-17,2.4556687528088307e-18
openml_external,openml-kc1-1067,binclass,onehot_linear,iid_u64,-2.240130303476917e-11,1.1387726357481924e-09,5.0317377433444856e-11
openml_external,openml-kc1-1067,binclass,ordinal_forest,cover_block_u64,5.551115123125783e-17,7.854302089341023e-17,2.4556687528088307e-18
openml_external,openml-kc1-1067,binclass,ordinal_forest,iid_u64,-2.583134679490229e-07,0.00016237060716165006,7.1758257560807026e-06
openml_external,openml-kc1-1067,binclass,native_histgb,cover_block_u64,5.551115123125783e-17,7.854302089341023e-17,2.4556687528088307e-18
openml_external,openml-kc1-1067,binclass,native_histgb,iid_u64,1.8468306124674871e-06,6.456030230044723e-05,2.8520215725723286e-06
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,cover_block_u64,1.3732837767926886e-05,0.00024585571476327527,1.0848426733629322e-05
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,iid_u64,-2.4946262007247144e-05,0.0004218946813216864,1.8612664021869683e-05
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,cover_block_u64,1.1102230246251565e-16,1.5708604178682046e-16,4.9113375056176615e-18
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,iid_u64,1.1102230246251565e-16,1.5708604178682046e-16,4.9113375056176615e-18
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,cover_block_u64,5.551115123125783e-17,1.2422383342656905e-16,4.9113375056176615e-18
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,iid_u64,-1.8232780646942892e-06,0.0002651604658306281,1.171827068158204e-05
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,cover_block_u64,1.1102230246251565e-16,1.5708604178682046e-16,4.9113375056176615e-18
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,iid_u64,-1.3217249517083474e-09,1.551660058741687e-05,6.857433410325226e-07
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,cover_block_u64,-2.379027319004967e-05,0.0022180534208037857,9.801939979022606e-05
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,iid_u64,-0.0008564509652000396,0.010753118249877507,0.0004737154585034255
openml_external,openml-ilpd-1480,binclass,onehot_linear,cover_block_u64,1.1102230246251565e-16,1.5708604178682046e-16,4.9113375056176615e-18
openml_external,openml-ilpd-1480,binclass,onehot_linear,iid_u64,-1.5436540934388177e-12,6.987916453183427e-11,3.0874983450485738e-12
openml_external,openml-ilpd-1480,binclass,ordinal_forest,cover_block_u64,2.885240141747847e-06,0.0001113054196511582,4.91739812923621e-06
openml_external,openml-ilpd-1480,binclass,ordinal_forest,iid_u64,1.976946638887478e-05,0.0005361543828332882,2.3678786756212373e-05
openml_external,openml-ilpd-1480,binclass,native_histgb,cover_block_u64,-1.6653345369377348e-16,2.3562906268023067e-16,7.367006258426492e-18
openml_external,openml-ilpd-1480,binclass,native_histgb,iid_u64,3.6448191487736814e-06,5.5884343125669095e-05,2.4645039038536467e-06
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,cover_block_u64,0.00022403901137496574,0.0031011395499821346,0.0001366941801483042
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,iid_u64,-0.00025460032942276056,0.0038131525894527455,0.00016814307141903458
openml_external,openml-wdbc-1510,binclass,onehot_linear,cover_block_u64,0.0,0.0,0.0
openml_external,openml-wdbc-1510,binclass,onehot_linear,iid_u64,0.0,0.0,0.0
openml_external,openml-wdbc-1510,binclass,ordinal_forest,cover_block_u64,1.3877787807814457e-17,1.9635755223352558e-17,6.139171882022077e-19
openml_external,openml-wdbc-1510,binclass,ordinal_forest,iid_u64,1.1066683130875332e-05,0.0002905128181176196,1.2829655132184381e-05
openml_external,openml-wdbc-1510,binclass,native_histgb,cover_block_u64,1.3877787807814457e-17,1.9635755223352558e-17,6.139171882022077e-19
openml_external,openml-wdbc-1510,binclass,native_histgb,iid_u64,6.46581889536535e-07,9.223542358763484e-05,4.07616818384489e-06
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,cover_block_u64,-8.514177203433615e-05,0.0036469224318834395,0.0001611287947019055
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,iid_u64,0.00014202188988883535,0.008390359797673363,0.0003707518946902599
openml_external,openml-mammography-310,binclass,onehot_linear,cover_block_u64,-6.938893903907228e-18,6.938893903907228e-18,0.0
openml_external,openml-mammography-310,binclass,onehot_linear,iid_u64,5.759281940243e-16,1.1808605141833602e-14,5.212504910651668e-16
openml_external,openml-mammography-310,binclass,ordinal_forest,cover_block_u64,-3.469446951953614e-18,4.9089388058381395e-18,1.5347929705055192e-19
openml_external,openml-mammography-310,binclass,ordinal_forest,iid_u64,-7.60475555180995e-07,2.8295265721412002e-05,1.250034170763635e-06
openml_external,openml-mammography-310,binclass,native_histgb,cover_block_u64,3.469446951953614e-18,4.9089388058381395e-18,1.5347929705055192e-19
openml_external,openml-mammography-310,binclass,native_histgb,iid_u64,3.469446951953614e-18,4.9089388058381395e-18,1.5347929705055192e-19
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,cover_block_u64,6.291062217590737e-06,0.00011013079411381219,4.859191987774243e-06
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,iid_u64,6.5982593818458835e-06,0.00022242887385287232,9.825734198134826e-06
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,cover_block_u64,-7.110756428119203e-12,3.1203524144612247e-10,1.378655857558821e-11
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,iid_u64,-2.0443757797750095e-11,6.353832231356738e-10,2.806569765361185e-11
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,cover_block_u64,5.13673660640368e-06,0.0004119841072949271,1.82058819586381e-05
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,iid_u64,-2.565001594678762e-06,0.0011725296507669577,5.181885520988187e-05
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,cover_block_u64,4.904693551666117e-05,0.0009272518542949405,4.09217622280288e-05
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,iid_u64,-3.420095653627886e-06,0.0011287527655793154,4.988406693799887e-05
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,cover_block_u64,0.0,0.0,0.0
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,iid_u64,-4.163336342344337e-17,3.8391329894142914e-16,1.68666694804742e-17
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,cover_block_u64,-1.3877787807814457e-17,1.9635755223352558e-17,6.139171882022077e-19
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,iid_u64,1.959366830908693e-06,0.00010890569902283105,4.81221836864113e-06
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,cover_block_u64,-2.2250792744607506e-05,0.0006047503989630524,2.6708347655896234e-05
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,iid_u64,-2.603824165756108e-05,0.0013420060124137993,5.9297682345066603e-05
openml_taskbalanced,openml-banknote-1462,binclass,onehot_linear,cover_block_u64,-6.938893903907228e-18,9.817877611676279e-18,3.0695859410110384e-19
openml_taskbalanced,openml-banknote-1462,binclass,onehot_linear,iid_u64,-6.938893903907228e-18,9.817877611676279e-18,3.0695859410110384e-19
openml_taskbalanced,openml-banknote-1462,binclass,ordinal_forest,cover_block_u64,0.0,0.0,0.0
openml_taskbalanced,openml-banknote-1462,binclass,ordinal_forest,iid_u64,-4.215711107716236e-06,0.00010511961830812732,4.641937300372671e-06
openml_taskbalanced,openml-banknote-1462,binclass,onehot_adam_mlp,cover_block_u64,5.253761008523067e-05,0.0026470233565665273,0.00011695996618881682
openml_taskbalanced,openml-banknote-1462,binclass,onehot_adam_mlp,iid_u64,0.00037392589444460583,0.005678203019779963,0.0002503987794471788
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_linear,cover_block_u64,5.551115123125783e-17,7.854302089341023e-17,2.4556687528088307e-18
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_linear,iid_u64,2.491895578771164e-13,1.3039419793391874e-11,5.761611460654381e-13
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,ordinal_forest,cover_block_u64,-2.7755575615628914e-17,3.9271510446705116e-17,1.2278343764044154e-18
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,ordinal_forest,iid_u64,-2.7965236096272328e-06,0.000245806522995474,1.0862513143945703e-05
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_adam_mlp,cover_block_u64,-2.6413259919172427e-05,0.0013552735144877147,5.9883817180455325e-05
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_adam_mlp,iid_u64,-1.2726251088751583e-05,0.002793930700130866,0.0001234741780924237
openml_taskbalanced,openml-abalone-183,regression,onehot_linear,cover_block_u64,0.0,0.0,0.0
openml_taskbalanced,openml-abalone-183,regression,onehot_linear,iid_u64,0.0,0.0,0.0
openml_taskbalanced,openml-abalone-183,regression,ordinal_forest,cover_block_u64,-1.22385622486898e-05,0.0002665373967646088,1.1766975890918613e-05
openml_taskbalanced,openml-abalone-183,regression,ordinal_forest,iid_u64,-1.6351290491045667e-06,0.0004002549632991901,1.7688789815970222e-05
openml_taskbalanced,openml-abalone-183,regression,onehot_adam_mlp,cover_block_u64,2.3218574764505284e-06,0.0005574189462077954,2.463445609087203e-05
openml_taskbalanced,openml-abalone-183,regression,onehot_adam_mlp,iid_u64,-2.9501738464332572e-05,0.001203996396746937,5.319364996038336e-05
openml_taskbalanced,openml-kin8nm-189,regression,onehot_linear,cover_block_u64,0.0,0.0,0.0
openml_taskbalanced,openml-kin8nm-189,regression,onehot_linear,iid_u64,3.3306690738754696e-16,4.0041710292817707e-16,9.822675011235323e-18
openml_taskbalanced,openml-kin8nm-189,regression,ordinal_forest,cover_block_u64,0.0,0.0,0.0
openml_taskbalanced,openml-kin8nm-189,regression,ordinal_forest,iid_u64,-3.230443900592572e-05,0.0003429373231088808,1.508843920554309e-05
openml_taskbalanced,openml-kin8nm-189,regression,onehot_adam_mlp,cover_block_u64,1.3877787807814457e-17,1.9635755223352558e-17,6.139171882022077e-19
openml_taskbalanced,openml-kin8nm-189,regression,onehot_adam_mlp,iid_u64,-2.2610734959807588e-05,0.0002881967393658778,1.2697357258077756e-05
openml_taskbalanced,openml-pol-201,regression,onehot_linear,cover_block_u64,0.0,0.0,0.0
openml_taskbalanced,openml-pol-201,regression,onehot_linear,iid_u64,0.0,0.0,0.0
openml_taskbalanced,openml-pol-201,regression,ordinal_forest,cover_block_u64,0.0,0.0,0.0
openml_taskbalanced,openml-pol-201,regression,ordinal_forest,iid_u64,-1.912845417784137e-06,0.00010692186192456501,4.724567105629107e-06
openml_taskbalanced,openml-pol-201,regression,onehot_adam_mlp,cover_block_u64,0.0,0.0,0.0
openml_taskbalanced,openml-pol-201,regression,onehot_adam_mlp,iid_u64,-8.589478847137108e-07,6.173942409162994e-05,2.7282587652263014e-06
openml_taskbalanced,openml-puma32h-308,regression,onehot_linear,cover_block_u64,1.1102230246251565e-16,1.5708604178682046e-16,4.9113375056176615e-18
openml_taskbalanced,openml-puma32h-308,regression,onehot_linear,iid_u64,1.1102230246251565e-16,1.5708604178682046e-16,4.9113375056176615e-18
openml_taskbalanced,openml-puma32h-308,regression,ordinal_forest,cover_block_u64,0.0,0.0,0.0
openml_taskbalanced,openml-puma32h-308,regression,ordinal_forest,iid_u64,-5.768620464247087e-05,0.0023823544898981894,0.00010525531846468177
openml_taskbalanced,openml-puma32h-308,regression,onehot_adam_mlp,cover_block_u64,-2.7755575615628914e-17,3.9271510446705116e-17,1.2278343764044154e-18
openml_taskbalanced,openml-puma32h-308,regression,onehot_adam_mlp,iid_u64,0.0007168173402969658,0.009015042545767654,0.00039715090066094755
