panel,dataset,left_model,right_model,coupling,gap_multiplier,absolute_gap,method,inversion_probability
menu_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,common,0.25,3.797165395492156e-05,disjoint_pack_cross128,0.34765625
menu_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,common,0.25,3.797165395492156e-05,independent_cover_u128,0.3984375
menu_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,common,0.5,7.594330790984312e-05,disjoint_pack_cross128,0.2314453125
menu_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,common,0.5,7.594330790984312e-05,independent_cover_u128,0.296875
menu_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,common,1.0,0.00015188661581968624,disjoint_pack_cross128,0.07421875
menu_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,common,1.0,0.00015188661581968624,independent_cover_u128,0.1494140625
menu_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,common,2.0,0.00030377323163937247,disjoint_pack_cross128,0.00390625
menu_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,common,2.0,0.00030377323163937247,independent_cover_u128,0.0224609375
menu_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,candidate_independent,0.25,3.797165395492156e-05,disjoint_pack_cross128,0.33984375
menu_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,candidate_independent,0.25,3.797165395492156e-05,independent_cover_u128,0.4091796875
menu_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,candidate_independent,0.5,7.594330790984312e-05,disjoint_pack_cross128,0.22265625
menu_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,candidate_independent,0.5,7.594330790984312e-05,independent_cover_u128,0.3076171875
menu_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,candidate_independent,1.0,0.00015188661581968624,disjoint_pack_cross128,0.0771484375
menu_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,candidate_independent,1.0,0.00015188661581968624,independent_cover_u128,0.146484375
menu_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,candidate_independent,2.0,0.00030377323163937247,disjoint_pack_cross128,0.001953125
menu_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,candidate_independent,2.0,0.00030377323163937247,independent_cover_u128,0.0263671875
menu_repeat,compustat_kor_direction,native_histgb,catboost_native,common,0.25,2.3242269362376732e-05,disjoint_pack_cross128,0.365234375
menu_repeat,compustat_kor_direction,native_histgb,catboost_native,common,0.25,2.3242269362376732e-05,independent_cover_u128,0.3994140625
menu_repeat,compustat_kor_direction,native_histgb,catboost_native,common,0.5,4.6484538724753464e-05,disjoint_pack_cross128,0.2470703125
menu_repeat,compustat_kor_direction,native_histgb,catboost_native,common,0.5,4.6484538724753464e-05,independent_cover_u128,0.2998046875
menu_repeat,compustat_kor_direction,native_histgb,catboost_native,common,1.0,9.296907744950693e-05,disjoint_pack_cross128,0.0908203125
menu_repeat,compustat_kor_direction,native_histgb,catboost_native,common,1.0,9.296907744950693e-05,independent_cover_u128,0.15234375
menu_repeat,compustat_kor_direction,native_histgb,catboost_native,common,2.0,0.00018593815489901386,disjoint_pack_cross128,0.00390625
menu_repeat,compustat_kor_direction,native_histgb,catboost_native,common,2.0,0.00018593815489901386,independent_cover_u128,0.0234375
menu_repeat,compustat_kor_direction,native_histgb,catboost_native,candidate_independent,0.25,2.3242269362376732e-05,disjoint_pack_cross128,0.3701171875
menu_repeat,compustat_kor_direction,native_histgb,catboost_native,candidate_independent,0.25,2.3242269362376732e-05,independent_cover_u128,0.4111328125
menu_repeat,compustat_kor_direction,native_histgb,catboost_native,candidate_independent,0.5,4.6484538724753464e-05,disjoint_pack_cross128,0.2578125
menu_repeat,compustat_kor_direction,native_histgb,catboost_native,candidate_independent,0.5,4.6484538724753464e-05,independent_cover_u128,0.3134765625
menu_repeat,compustat_kor_direction,native_histgb,catboost_native,candidate_independent,1.0,9.296907744950693e-05,disjoint_pack_cross128,0.08984375
menu_repeat,compustat_kor_direction,native_histgb,catboost_native,candidate_independent,1.0,9.296907744950693e-05,independent_cover_u128,0.16015625
menu_repeat,compustat_kor_direction,native_histgb,catboost_native,candidate_independent,2.0,0.00018593815489901386,disjoint_pack_cross128,0.001953125
menu_repeat,compustat_kor_direction,native_histgb,catboost_native,candidate_independent,2.0,0.00018593815489901386,independent_cover_u128,0.013671875
menu_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,common,0.25,3.04259443370876e-05,disjoint_pack_cross128,0.36328125
menu_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,common,0.25,3.04259443370876e-05,independent_cover_u128,0.4091796875
menu_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,common,0.5,6.08518886741752e-05,disjoint_pack_cross128,0.232421875
menu_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,common,0.5,6.08518886741752e-05,independent_cover_u128,0.3134765625
menu_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,common,1.0,0.0001217037773483504,disjoint_pack_cross128,0.0732421875
menu_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,common,1.0,0.0001217037773483504,independent_cover_u128,0.1591796875
menu_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,common,2.0,0.0002434075546967008,disjoint_pack_cross128,0.0009765625
menu_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,common,2.0,0.0002434075546967008,independent_cover_u128,0.025390625
menu_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,candidate_independent,0.25,3.04259443370876e-05,disjoint_pack_cross128,0.373046875
menu_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,candidate_independent,0.25,3.04259443370876e-05,independent_cover_u128,0.4140625
menu_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,candidate_independent,0.5,6.08518886741752e-05,disjoint_pack_cross128,0.25
menu_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,candidate_independent,0.5,6.08518886741752e-05,independent_cover_u128,0.291015625
menu_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,candidate_independent,1.0,0.0001217037773483504,disjoint_pack_cross128,0.08984375
menu_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,candidate_independent,1.0,0.0001217037773483504,independent_cover_u128,0.15234375
menu_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,candidate_independent,2.0,0.0002434075546967008,disjoint_pack_cross128,0.005859375
menu_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,candidate_independent,2.0,0.0002434075546967008,independent_cover_u128,0.0234375
menu_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,common,0.25,2.7784075411141087e-05,disjoint_pack_cross128,0.369140625
menu_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,common,0.25,2.7784075411141087e-05,independent_cover_u128,0.3955078125
menu_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,common,0.5,5.5568150822282174e-05,disjoint_pack_cross128,0.23828125
menu_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,common,0.5,5.5568150822282174e-05,independent_cover_u128,0.2978515625
menu_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,common,1.0,0.00011113630164456435,disjoint_pack_cross128,0.076171875
menu_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,common,1.0,0.00011113630164456435,independent_cover_u128,0.1484375
menu_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,common,2.0,0.0002222726032891287,disjoint_pack_cross128,0.0009765625
menu_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,common,2.0,0.0002222726032891287,independent_cover_u128,0.0283203125
menu_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,candidate_independent,0.25,2.7784075411141087e-05,disjoint_pack_cross128,0.3720703125
menu_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,candidate_independent,0.25,2.7784075411141087e-05,independent_cover_u128,0.388671875
menu_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,candidate_independent,0.5,5.5568150822282174e-05,disjoint_pack_cross128,0.265625
menu_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,candidate_independent,0.5,5.5568150822282174e-05,independent_cover_u128,0.3154296875
menu_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,candidate_independent,1.0,0.00011113630164456435,disjoint_pack_cross128,0.103515625
menu_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,candidate_independent,1.0,0.00011113630164456435,independent_cover_u128,0.1630859375
menu_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,candidate_independent,2.0,0.0002222726032891287,disjoint_pack_cross128,0.0048828125
menu_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,candidate_independent,2.0,0.0002222726032891287,independent_cover_u128,0.0322265625
subsample_repeat,compustat_kor_direction,onehot_linear,ordinal_forest,common,0.25,3.4098188424731084e-05,disjoint_pack_cross128,0.3857421875
subsample_repeat,compustat_kor_direction,onehot_linear,ordinal_forest,common,0.25,3.4098188424731084e-05,independent_cover_u128,0.396484375
subsample_repeat,compustat_kor_direction,onehot_linear,ordinal_forest,common,0.5,6.819637684946217e-05,disjoint_pack_cross128,0.26171875
subsample_repeat,compustat_kor_direction,onehot_linear,ordinal_forest,common,0.5,6.819637684946217e-05,independent_cover_u128,0.3046875
subsample_repeat,compustat_kor_direction,onehot_linear,ordinal_forest,common,1.0,0.00013639275369892433,disjoint_pack_cross128,0.0859375
subsample_repeat,compustat_kor_direction,onehot_linear,ordinal_forest,common,1.0,0.00013639275369892433,independent_cover_u128,0.15625
subsample_repeat,compustat_kor_direction,onehot_linear,ordinal_forest,common,2.0,0.00027278550739784867,disjoint_pack_cross128,0.00390625
subsample_repeat,compustat_kor_direction,onehot_linear,ordinal_forest,common,2.0,0.00027278550739784867,independent_cover_u128,0.0244140625
subsample_repeat,compustat_kor_direction,onehot_linear,ordinal_forest,candidate_independent,0.25,3.4098188424731084e-05,disjoint_pack_cross128,0.3857421875
subsample_repeat,compustat_kor_direction,onehot_linear,ordinal_forest,candidate_independent,0.25,3.4098188424731084e-05,independent_cover_u128,0.396484375
subsample_repeat,compustat_kor_direction,onehot_linear,ordinal_forest,candidate_independent,0.5,6.819637684946217e-05,disjoint_pack_cross128,0.26171875
subsample_repeat,compustat_kor_direction,onehot_linear,ordinal_forest,candidate_independent,0.5,6.819637684946217e-05,independent_cover_u128,0.3046875
subsample_repeat,compustat_kor_direction,onehot_linear,ordinal_forest,candidate_independent,1.0,0.00013639275369892433,disjoint_pack_cross128,0.0859375
subsample_repeat,compustat_kor_direction,onehot_linear,ordinal_forest,candidate_independent,1.0,0.00013639275369892433,independent_cover_u128,0.15625
subsample_repeat,compustat_kor_direction,onehot_linear,ordinal_forest,candidate_independent,2.0,0.00027278550739784867,disjoint_pack_cross128,0.00390625
subsample_repeat,compustat_kor_direction,onehot_linear,ordinal_forest,candidate_independent,2.0,0.00027278550739784867,independent_cover_u128,0.0244140625
subsample_repeat,compustat_kor_direction,onehot_linear,native_histgb,common,0.25,9.241860691007318e-06,disjoint_pack_cross128,0.3681640625
subsample_repeat,compustat_kor_direction,onehot_linear,native_histgb,common,0.25,9.241860691007318e-06,independent_cover_u128,0.376953125
subsample_repeat,compustat_kor_direction,onehot_linear,native_histgb,common,0.5,1.8483721382014635e-05,disjoint_pack_cross128,0.236328125
subsample_repeat,compustat_kor_direction,onehot_linear,native_histgb,common,0.5,1.8483721382014635e-05,independent_cover_u128,0.2939453125
subsample_repeat,compustat_kor_direction,onehot_linear,native_histgb,common,1.0,3.696744276402927e-05,disjoint_pack_cross128,0.0810546875
subsample_repeat,compustat_kor_direction,onehot_linear,native_histgb,common,1.0,3.696744276402927e-05,independent_cover_u128,0.1533203125
subsample_repeat,compustat_kor_direction,onehot_linear,native_histgb,common,2.0,7.393488552805854e-05,disjoint_pack_cross128,0.0048828125
subsample_repeat,compustat_kor_direction,onehot_linear,native_histgb,common,2.0,7.393488552805854e-05,independent_cover_u128,0.029296875
subsample_repeat,compustat_kor_direction,onehot_linear,native_histgb,candidate_independent,0.25,9.241860691007318e-06,disjoint_pack_cross128,0.3681640625
subsample_repeat,compustat_kor_direction,onehot_linear,native_histgb,candidate_independent,0.25,9.241860691007318e-06,independent_cover_u128,0.376953125
subsample_repeat,compustat_kor_direction,onehot_linear,native_histgb,candidate_independent,0.5,1.8483721382014635e-05,disjoint_pack_cross128,0.236328125
subsample_repeat,compustat_kor_direction,onehot_linear,native_histgb,candidate_independent,0.5,1.8483721382014635e-05,independent_cover_u128,0.2939453125
subsample_repeat,compustat_kor_direction,onehot_linear,native_histgb,candidate_independent,1.0,3.696744276402927e-05,disjoint_pack_cross128,0.0810546875
subsample_repeat,compustat_kor_direction,onehot_linear,native_histgb,candidate_independent,1.0,3.696744276402927e-05,independent_cover_u128,0.1533203125
subsample_repeat,compustat_kor_direction,onehot_linear,native_histgb,candidate_independent,2.0,7.393488552805854e-05,disjoint_pack_cross128,0.0048828125
subsample_repeat,compustat_kor_direction,onehot_linear,native_histgb,candidate_independent,2.0,7.393488552805854e-05,independent_cover_u128,0.029296875
subsample_repeat,compustat_kor_direction,onehot_linear,catboost_native,common,0.25,1.4789491702518938e-05,disjoint_pack_cross128,0.3671875
subsample_repeat,compustat_kor_direction,onehot_linear,catboost_native,common,0.25,1.4789491702518938e-05,independent_cover_u128,0.4033203125
subsample_repeat,compustat_kor_direction,onehot_linear,catboost_native,common,0.5,2.9578983405037877e-05,disjoint_pack_cross128,0.2451171875
subsample_repeat,compustat_kor_direction,onehot_linear,catboost_native,common,0.5,2.9578983405037877e-05,independent_cover_u128,0.30078125
subsample_repeat,compustat_kor_direction,onehot_linear,catboost_native,common,1.0,5.915796681007575e-05,disjoint_pack_cross128,0.0732421875
subsample_repeat,compustat_kor_direction,onehot_linear,catboost_native,common,1.0,5.915796681007575e-05,independent_cover_u128,0.1748046875
subsample_repeat,compustat_kor_direction,onehot_linear,catboost_native,common,2.0,0.0001183159336201515,disjoint_pack_cross128,0.0
subsample_repeat,compustat_kor_direction,onehot_linear,catboost_native,common,2.0,0.0001183159336201515,independent_cover_u128,0.021484375
subsample_repeat,compustat_kor_direction,onehot_linear,catboost_native,candidate_independent,0.25,1.4789491702518938e-05,disjoint_pack_cross128,0.3671875
subsample_repeat,compustat_kor_direction,onehot_linear,catboost_native,candidate_independent,0.25,1.4789491702518938e-05,independent_cover_u128,0.4033203125
subsample_repeat,compustat_kor_direction,onehot_linear,catboost_native,candidate_independent,0.5,2.9578983405037877e-05,disjoint_pack_cross128,0.2451171875
subsample_repeat,compustat_kor_direction,onehot_linear,catboost_native,candidate_independent,0.5,2.9578983405037877e-05,independent_cover_u128,0.30078125
subsample_repeat,compustat_kor_direction,onehot_linear,catboost_native,candidate_independent,1.0,5.915796681007575e-05,disjoint_pack_cross128,0.0732421875
subsample_repeat,compustat_kor_direction,onehot_linear,catboost_native,candidate_independent,1.0,5.915796681007575e-05,independent_cover_u128,0.1748046875
subsample_repeat,compustat_kor_direction,onehot_linear,catboost_native,candidate_independent,2.0,0.0001183159336201515,disjoint_pack_cross128,0.0
subsample_repeat,compustat_kor_direction,onehot_linear,catboost_native,candidate_independent,2.0,0.0001183159336201515,independent_cover_u128,0.021484375
subsample_repeat,compustat_kor_direction,onehot_linear,onehot_adam_mlp,common,0.25,2.8225011503270696e-05,disjoint_pack_cross128,0.3740234375
subsample_repeat,compustat_kor_direction,onehot_linear,onehot_adam_mlp,common,0.25,2.8225011503270696e-05,independent_cover_u128,0.408203125
subsample_repeat,compustat_kor_direction,onehot_linear,onehot_adam_mlp,common,0.5,5.645002300654139e-05,disjoint_pack_cross128,0.251953125
subsample_repeat,compustat_kor_direction,onehot_linear,onehot_adam_mlp,common,0.5,5.645002300654139e-05,independent_cover_u128,0.314453125
subsample_repeat,compustat_kor_direction,onehot_linear,onehot_adam_mlp,common,1.0,0.00011290004601308278,disjoint_pack_cross128,0.095703125
subsample_repeat,compustat_kor_direction,onehot_linear,onehot_adam_mlp,common,1.0,0.00011290004601308278,independent_cover_u128,0.16015625
subsample_repeat,compustat_kor_direction,onehot_linear,onehot_adam_mlp,common,2.0,0.00022580009202616556,disjoint_pack_cross128,0.0029296875
subsample_repeat,compustat_kor_direction,onehot_linear,onehot_adam_mlp,common,2.0,0.00022580009202616556,independent_cover_u128,0.021484375
subsample_repeat,compustat_kor_direction,onehot_linear,onehot_adam_mlp,candidate_independent,0.25,2.8225011503270696e-05,disjoint_pack_cross128,0.3740234375
subsample_repeat,compustat_kor_direction,onehot_linear,onehot_adam_mlp,candidate_independent,0.25,2.8225011503270696e-05,independent_cover_u128,0.408203125
subsample_repeat,compustat_kor_direction,onehot_linear,onehot_adam_mlp,candidate_independent,0.5,5.645002300654139e-05,disjoint_pack_cross128,0.251953125
subsample_repeat,compustat_kor_direction,onehot_linear,onehot_adam_mlp,candidate_independent,0.5,5.645002300654139e-05,independent_cover_u128,0.314453125
subsample_repeat,compustat_kor_direction,onehot_linear,onehot_adam_mlp,candidate_independent,1.0,0.00011290004601308278,disjoint_pack_cross128,0.095703125
subsample_repeat,compustat_kor_direction,onehot_linear,onehot_adam_mlp,candidate_independent,1.0,0.00011290004601308278,independent_cover_u128,0.16015625
subsample_repeat,compustat_kor_direction,onehot_linear,onehot_adam_mlp,candidate_independent,2.0,0.00022580009202616556,disjoint_pack_cross128,0.0029296875
subsample_repeat,compustat_kor_direction,onehot_linear,onehot_adam_mlp,candidate_independent,2.0,0.00022580009202616556,independent_cover_u128,0.021484375
subsample_repeat,compustat_kor_direction,ordinal_forest,native_histgb,common,0.25,3.5251336338057684e-05,disjoint_pack_cross128,0.38671875
subsample_repeat,compustat_kor_direction,ordinal_forest,native_histgb,common,0.25,3.5251336338057684e-05,independent_cover_u128,0.400390625
subsample_repeat,compustat_kor_direction,ordinal_forest,native_histgb,common,0.5,7.050267267611537e-05,disjoint_pack_cross128,0.265625
subsample_repeat,compustat_kor_direction,ordinal_forest,native_histgb,common,0.5,7.050267267611537e-05,independent_cover_u128,0.3134765625
subsample_repeat,compustat_kor_direction,ordinal_forest,native_histgb,common,1.0,0.00014100534535223074,disjoint_pack_cross128,0.08984375
subsample_repeat,compustat_kor_direction,ordinal_forest,native_histgb,common,1.0,0.00014100534535223074,independent_cover_u128,0.154296875
subsample_repeat,compustat_kor_direction,ordinal_forest,native_histgb,common,2.0,0.00028201069070446147,disjoint_pack_cross128,0.001953125
subsample_repeat,compustat_kor_direction,ordinal_forest,native_histgb,common,2.0,0.00028201069070446147,independent_cover_u128,0.0205078125
subsample_repeat,compustat_kor_direction,ordinal_forest,native_histgb,candidate_independent,0.25,3.5251336338057684e-05,disjoint_pack_cross128,0.375
subsample_repeat,compustat_kor_direction,ordinal_forest,native_histgb,candidate_independent,0.25,3.5251336338057684e-05,independent_cover_u128,0.3955078125
subsample_repeat,compustat_kor_direction,ordinal_forest,native_histgb,candidate_independent,0.5,7.050267267611537e-05,disjoint_pack_cross128,0.2548828125
subsample_repeat,compustat_kor_direction,ordinal_forest,native_histgb,candidate_independent,0.5,7.050267267611537e-05,independent_cover_u128,0.2998046875
subsample_repeat,compustat_kor_direction,ordinal_forest,native_histgb,candidate_independent,1.0,0.00014100534535223074,disjoint_pack_cross128,0.09375
subsample_repeat,compustat_kor_direction,ordinal_forest,native_histgb,candidate_independent,1.0,0.00014100534535223074,independent_cover_u128,0.1455078125
subsample_repeat,compustat_kor_direction,ordinal_forest,native_histgb,candidate_independent,2.0,0.00028201069070446147,disjoint_pack_cross128,0.0029296875
subsample_repeat,compustat_kor_direction,ordinal_forest,native_histgb,candidate_independent,2.0,0.00028201069070446147,independent_cover_u128,0.02734375
subsample_repeat,compustat_kor_direction,ordinal_forest,catboost_native,common,0.25,3.6588376990689496e-05,disjoint_pack_cross128,0.365234375
subsample_repeat,compustat_kor_direction,ordinal_forest,catboost_native,common,0.25,3.6588376990689496e-05,independent_cover_u128,0.37890625
subsample_repeat,compustat_kor_direction,ordinal_forest,catboost_native,common,0.5,7.317675398137899e-05,disjoint_pack_cross128,0.2451171875
subsample_repeat,compustat_kor_direction,ordinal_forest,catboost_native,common,0.5,7.317675398137899e-05,independent_cover_u128,0.29296875
subsample_repeat,compustat_kor_direction,ordinal_forest,catboost_native,common,1.0,0.00014635350796275798,disjoint_pack_cross128,0.0869140625
subsample_repeat,compustat_kor_direction,ordinal_forest,catboost_native,common,1.0,0.00014635350796275798,independent_cover_u128,0.15234375
subsample_repeat,compustat_kor_direction,ordinal_forest,catboost_native,common,2.0,0.00029270701592551597,disjoint_pack_cross128,0.0029296875
subsample_repeat,compustat_kor_direction,ordinal_forest,catboost_native,common,2.0,0.00029270701592551597,independent_cover_u128,0.0283203125
subsample_repeat,compustat_kor_direction,ordinal_forest,catboost_native,candidate_independent,0.25,3.6588376990689496e-05,disjoint_pack_cross128,0.369140625
subsample_repeat,compustat_kor_direction,ordinal_forest,catboost_native,candidate_independent,0.25,3.6588376990689496e-05,independent_cover_u128,0.392578125
subsample_repeat,compustat_kor_direction,ordinal_forest,catboost_native,candidate_independent,0.5,7.317675398137899e-05,disjoint_pack_cross128,0.2548828125
subsample_repeat,compustat_kor_direction,ordinal_forest,catboost_native,candidate_independent,0.5,7.317675398137899e-05,independent_cover_u128,0.3115234375
subsample_repeat,compustat_kor_direction,ordinal_forest,catboost_native,candidate_independent,1.0,0.00014635350796275798,disjoint_pack_cross128,0.0908203125
subsample_repeat,compustat_kor_direction,ordinal_forest,catboost_native,candidate_independent,1.0,0.00014635350796275798,independent_cover_u128,0.1572265625
subsample_repeat,compustat_kor_direction,ordinal_forest,catboost_native,candidate_independent,2.0,0.00029270701592551597,disjoint_pack_cross128,0.00390625
subsample_repeat,compustat_kor_direction,ordinal_forest,catboost_native,candidate_independent,2.0,0.00029270701592551597,independent_cover_u128,0.0234375
subsample_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,common,0.25,4.5908599831267116e-05,disjoint_pack_cross128,0.35546875
subsample_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,common,0.25,4.5908599831267116e-05,independent_cover_u128,0.384765625
subsample_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,common,0.5,9.181719966253423e-05,disjoint_pack_cross128,0.2353515625
subsample_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,common,0.5,9.181719966253423e-05,independent_cover_u128,0.302734375
subsample_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,common,1.0,0.00018363439932506847,disjoint_pack_cross128,0.1005859375
subsample_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,common,1.0,0.00018363439932506847,independent_cover_u128,0.1513671875
subsample_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,common,2.0,0.00036726879865013693,disjoint_pack_cross128,0.0029296875
subsample_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,common,2.0,0.00036726879865013693,independent_cover_u128,0.0244140625
subsample_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,candidate_independent,0.25,4.5908599831267116e-05,disjoint_pack_cross128,0.3642578125
subsample_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,candidate_independent,0.25,4.5908599831267116e-05,independent_cover_u128,0.3955078125
subsample_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,candidate_independent,0.5,9.181719966253423e-05,disjoint_pack_cross128,0.2392578125
subsample_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,candidate_independent,0.5,9.181719966253423e-05,independent_cover_u128,0.3046875
subsample_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,candidate_independent,1.0,0.00018363439932506847,disjoint_pack_cross128,0.1015625
subsample_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,candidate_independent,1.0,0.00018363439932506847,independent_cover_u128,0.1494140625
subsample_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,candidate_independent,2.0,0.00036726879865013693,disjoint_pack_cross128,0.0029296875
subsample_repeat,compustat_kor_direction,ordinal_forest,onehot_adam_mlp,candidate_independent,2.0,0.00036726879865013693,independent_cover_u128,0.0224609375
subsample_repeat,compustat_kor_direction,native_histgb,catboost_native,common,0.25,1.7626287637775682e-05,disjoint_pack_cross128,0.361328125
subsample_repeat,compustat_kor_direction,native_histgb,catboost_native,common,0.25,1.7626287637775682e-05,independent_cover_u128,0.4150390625
subsample_repeat,compustat_kor_direction,native_histgb,catboost_native,common,0.5,3.5252575275551365e-05,disjoint_pack_cross128,0.240234375
subsample_repeat,compustat_kor_direction,native_histgb,catboost_native,common,0.5,3.5252575275551365e-05,independent_cover_u128,0.326171875
subsample_repeat,compustat_kor_direction,native_histgb,catboost_native,common,1.0,7.050515055110273e-05,disjoint_pack_cross128,0.0810546875
subsample_repeat,compustat_kor_direction,native_histgb,catboost_native,common,1.0,7.050515055110273e-05,independent_cover_u128,0.1572265625
subsample_repeat,compustat_kor_direction,native_histgb,catboost_native,common,2.0,0.00014101030110220546,disjoint_pack_cross128,0.0009765625
subsample_repeat,compustat_kor_direction,native_histgb,catboost_native,common,2.0,0.00014101030110220546,independent_cover_u128,0.01953125
subsample_repeat,compustat_kor_direction,native_histgb,catboost_native,candidate_independent,0.25,1.7626287637775682e-05,disjoint_pack_cross128,0.3671875
subsample_repeat,compustat_kor_direction,native_histgb,catboost_native,candidate_independent,0.25,1.7626287637775682e-05,independent_cover_u128,0.380859375
subsample_repeat,compustat_kor_direction,native_histgb,catboost_native,candidate_independent,0.5,3.5252575275551365e-05,disjoint_pack_cross128,0.234375
subsample_repeat,compustat_kor_direction,native_histgb,catboost_native,candidate_independent,0.5,3.5252575275551365e-05,independent_cover_u128,0.294921875
subsample_repeat,compustat_kor_direction,native_histgb,catboost_native,candidate_independent,1.0,7.050515055110273e-05,disjoint_pack_cross128,0.0830078125
subsample_repeat,compustat_kor_direction,native_histgb,catboost_native,candidate_independent,1.0,7.050515055110273e-05,independent_cover_u128,0.1689453125
subsample_repeat,compustat_kor_direction,native_histgb,catboost_native,candidate_independent,2.0,0.00014101030110220546,disjoint_pack_cross128,0.0009765625
subsample_repeat,compustat_kor_direction,native_histgb,catboost_native,candidate_independent,2.0,0.00014101030110220546,independent_cover_u128,0.0234375
subsample_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,common,0.25,2.9008073615924335e-05,disjoint_pack_cross128,0.3701171875
subsample_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,common,0.25,2.9008073615924335e-05,independent_cover_u128,0.396484375
subsample_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,common,0.5,5.801614723184867e-05,disjoint_pack_cross128,0.2646484375
subsample_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,common,0.5,5.801614723184867e-05,independent_cover_u128,0.3017578125
subsample_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,common,1.0,0.00011603229446369734,disjoint_pack_cross128,0.09765625
subsample_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,common,1.0,0.00011603229446369734,independent_cover_u128,0.1572265625
subsample_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,common,2.0,0.00023206458892739468,disjoint_pack_cross128,0.0048828125
subsample_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,common,2.0,0.00023206458892739468,independent_cover_u128,0.0224609375
subsample_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,candidate_independent,0.25,2.9008073615924335e-05,disjoint_pack_cross128,0.3671875
