dataset,model,task,split,strength1_design_count,strength2_design_count,joint_risk,main_fraction,main_plus_pair_fraction,mean_member_loss,quotient_loss,iid16_residual,four_strength1_residual,four_seed_blocks_residual,strength2_residual,strength1_component_reconstruction_error,strength2_component_reconstruction_error,strength2_expected_loss,strength2_vs_iid16_reduction,strength2_vs_four_strength1_reduction,strength2_vs_seed_blocks_reduction,material,ambiguity_error
heloc_credit_risk,onehot_adam_mlp,binclass,test,144,1152,0.004070792805771152,0.2752009223663657,0.7876989849943519,0.3698314082431815,0.36576061543741034,0.000254424550360697,0.0002218690880010777,0.00021919813659015925,9.602593828254518e-05,8.673617379884035e-19,6.776263578034403e-20,0.3658566413756929,0.6225759733232918,0.5671955063786138,0.5619217399548998,True,9.540979117872439e-18
kdd17_stock_direction,onehot_linear,binclass,validation,3456,27648,4.996148408181744e-13,0.14268608506683317,0.6416682320437516,0.5005383962398187,0.500538396239319,3.12259275511359e-14,3.072089989483512e-14,1.249037102045436e-13,1.9891985467506226e-14,1.262177448353619e-28,3.1554436208840472e-30,0.5005383962393388,0.3629657458555585,0.3524933990995973,0.8407414364638897,False,9.65425656085219e-17
kdd17_stock_direction,onehot_linear,binclass,test,3456,27648,7.210559984741997e-13,0.13757825026186238,0.6432628873508905,0.5055880575249769,0.5055880575242558,4.506599990463748e-14,4.467599146210808e-14,1.8026399961854992e-13,2.858082610600075e-14,1.5146129380243427e-28,6.310887241768095e-30,0.5055880575242844,0.3658006886238053,0.36026431265120196,0.8414501721559513,False,3.3856019839473954e-17
kdd17_stock_direction,ordinal_forest,binclass,validation,3456,27648,0.0029976475270450695,0.17739361036413193,0.5966481024342924,0.500870728332482,0.49787308080543696,0.00018735297044031684,0.00017190403362787556,0.0001918949345187406,0.00013434520202964214,5.421010862427522e-19,8.131516293641283e-20,0.4980074260074666,0.2829299598831867,0.21848720361930452,0.2999023013996136,True,3.0357660829594124e-18
kdd17_stock_direction,ordinal_forest,binclass,test,3456,27648,0.00298433158854113,0.17856490498747193,0.5996171874653529,0.5030726408731225,0.5000883092845814,0.00018652072428382063,0.00017109525086084535,0.00019013404220765442,0.00013276389721734327,8.673617379884035e-19,1.0842021724855044e-19,0.5002210731817988,0.2882083332717381,0.22403517017943186,0.3017352617352683,True,3.686287386450715e-17
kdd17_stock_direction,native_histgb,binclass,validation,3456,27648,0.0010300560496190232,0.5917446765697896,0.9999999999591731,0.4993379947584559,0.4983079387088369,6.437850310118895e-05,3.5043822139536737e-05,3.899318087393157e-05,4.672675682802203e-15,2.710505431213761e-20,1.7826086285867386e-21,0.49830793870884155,0.9999999999274187,0.9999999998666619,0.9999999998801669,False,9.324138683375338e-18
kdd17_stock_direction,native_histgb,binclass,test,3456,27648,0.00109339096276975,0.5755675924280645,0.9999997967383473,0.5020718476854471,0.5009784567226774,6.833693517310938e-05,3.867254038868971e-05,3.82147241732872e-05,2.469382825552928e-11,0.0,2.917462789300261e-21,0.5009784567473712,0.9999996386459505,0.9999993614635085,0.9999993538137776,False,2.5370330836160804e-17
kdd17_stock_direction,catboost_native,binclass,validation,3456,27648,0.000965099069885433,0.24647563573522077,0.7561099398902096,0.49901761217996,0.4980525131100746,6.0318691867839564e-05,5.406385886382201e-05,5.3064876626979075e-05,2.6153118907362416e-05,1.8973538018496328e-19,1.3552527156068805e-20,0.49807866622898195,0.566417670915927,0.5162550462178841,0.5071482198817413,False,3.2959746043559335e-17
kdd17_stock_direction,catboost_native,binclass,test,3456,27648,0.0011526989875164356,0.2525297492257458,0.7571395606535489,0.49952958289275373,0.49837688390523727,7.204368671977722e-05,6.402443392377683e-05,6.33217379139495e-05,3.110499806027235e-05,1.0842021724855044e-19,6.776263578034403e-21,0.4984079889032975,0.5682481078285309,0.5141698855580064,0.5087785161149208,False,2.949029909160572e-17
kdd17_stock_direction,onehot_adam_mlp,binclass,validation,3456,27648,0.014994839072133172,0.14826514313523514,0.4719058208392964,0.5253190468882909,0.5103242078161577,0.0009371774420083233,0.0008662921406829265,0.0008551480220528967,0.0007042268115850541,2.6020852139652106e-18,4.336808689942018e-19,0.5110284346277428,0.24856619459818396,0.18707930210484303,0.17648548154918975,True,1.734723475976807e-18
