panel,dataset,task,model,method,predicted_variance,residual_aligned_variance,covariance_self_interaction_variance,observed_variance,predicted_standard_error,observed_standard_error,predicted_over_observed,standardized_discrepancy,nondegenerate
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,strength2_mean16,9.792944073294383e-08,9.517232559888148e-08,2.7571151340623478e-09,9.176062730333697e-08,1.9478559469128336e-09,3.442088997430082e-09,1.067227236897742,1.5597458417570902,True
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,iid_mean16,8.27266327855032e-07,7.754915877612257e-07,5.177474009380643e-08,7.960330421846761e-07,2.529437587750549e-08,3.2934724553464074e-08,1.0392361673639043,0.7521178243732918,True
openml_external,openml-kc1-1067,binclass,onehot_linear,strength2_mean16,0.0,0.0,0.0,3.084500118166224e-33,0.0,0.0,0.0,,False
openml_external,openml-kc1-1067,binclass,onehot_linear,iid_mean16,2.6221753900453648e-18,2.6221753900451114e-18,2.536528018203577e-31,2.6168815078828183e-18,7.702795415911826e-20,1.1654052466777156e-19,1.002022973583863,0.03789570548771777,True
openml_external,openml-kc1-1067,binclass,ordinal_forest,strength2_mean16,0.0,0.0,0.0,3.084500118166224e-33,0.0,0.0,0.0,,False
openml_external,openml-kc1-1067,binclass,ordinal_forest,iid_mean16,5.2768022789814945e-08,5.256183140673896e-08,2.061913830759883e-10,5.163754045086343e-08,1.623019950271624e-09,2.179801146452394e-09,1.021892644945536,0.41597493499797067,True
openml_external,openml-kc1-1067,binclass,native_histgb,strength2_mean16,0.0,0.0,0.0,3.084500118166224e-33,0.0,0.0,0.0,,False
openml_external,openml-kc1-1067,binclass,native_histgb,iid_mean16,7.1691936287395475e-09,6.628440944093123e-09,5.407526846464241e-10,7.3971136076843315e-09,2.3749147280466274e-10,3.550295680083663e-10,0.9691879845257461,-0.5335960572924674,True
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,strength2_mean16,1.187465798580842e-07,1.1523752762574061e-07,3.5090522323435985e-09,1.1199942983096147e-07,2.6949268589457124e-09,4.561357739825972e-09,1.060242717639778,1.2735320344133347,True
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,iid_mean16,4.4263350174686324e-07,3.144889444164803e-07,1.2814455733038292e-07,4.233121096550598e-07,1.823308468590887e-08,2.9734081745613682e-08,1.0456433719969591,0.553951151955931,True
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,strength2_mean16,0.0,0.0,0.0,1.2338000472664896e-32,0.0,0.0,0.0,,False
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,iid_mean16,0.0,0.0,0.0,1.2338000472664896e-32,0.0,0.0,0.0,,False
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,strength2_mean16,0.0,0.0,0.0,1.2338000472664896e-32,0.0,0.0,0.0,,False
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,iid_mean16,1.5511633052314645e-07,1.548891852713751e-07,2.271452517713642e-10,1.5447709819267869e-07,4.682227012455937e-09,6.747316273320308e-09,1.0041380394760553,0.07783398726130157,True
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,strength2_mean16,0.0,0.0,0.0,1.2338000472664896e-32,0.0,0.0,0.0,,False
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,iid_mean16,5.35367870685172e-10,5.353637900149193e-10,4.080670252686088e-15,5.205356446607648e-10,1.5844276470794754e-11,2.2508927477246154e-11,1.0284941601531887,0.5388398695990112,True
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,strength2_mean16,1.057402188132957e-05,1.0563493118283501e-05,1.0528763046068698e-08,1.0541175463595001e-05,2.3174907508122922e-07,4.010938454566092e-07,1.0031160109086512,0.07090705335461131,True
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,iid_mean16,0.00022426925011269437,0.000221550644206172,2.7186059065224014e-06,0.0002187003919332623,6.9399955381323135e-06,1.049639012556461e-05,1.0254634119774757,0.4425618072566509,True
openml_external,openml-ilpd-1480,binclass,onehot_linear,strength2_mean16,0.0,0.0,0.0,1.2338000472664896e-32,0.0,0.0,0.0,,False
openml_external,openml-ilpd-1480,binclass,onehot_linear,iid_mean16,1.113587049434723e-20,1.113587049434723e-20,1.1199576007427615e-36,1.0980791630946795e-20,3.209366283555277e-22,4.909314788357371e-22,1.0141227398362958,0.2644018733482801,False
openml_external,openml-ilpd-1480,binclass,ordinal_forest,strength2_mean16,2.421240811468598e-08,2.4204072664427367e-08,8.335450258616664e-12,2.294085744766542e-08,4.883796075650715e-10,8.968705814736703e-10,1.055427338316422,1.245128317090935,True
openml_external,openml-ilpd-1480,binclass,ordinal_forest,iid_mean16,6.327750807622749e-07,6.319590992483979e-07,8.159815138770121e-10,6.406372431100253e-07,1.972873317395781e-08,2.7873667503676838e-08,0.9877275908756368,-0.23023012280642177,True
openml_external,openml-ilpd-1480,binclass,native_histgb,strength2_mean16,0.0,0.0,0.0,2.776050106349602e-32,0.0,0.0,0.0,,False
openml_external,openml-ilpd-1480,binclass,native_histgb,iid_mean16,6.876023402376657e-09,6.8759904607944085e-09,3.2941582248534745e-14,6.698902948859469e-09,2.1696877105129117e-10,3.0773228791202723e-10,1.0264402178788608,0.47040235466652586,True
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,strength2_mean16,1.932031332608784e-05,1.9267365282537847e-05,5.294804354999197e-08,1.9982542465226038e-05,6.287747974111141e-07,9.298127117547535e-07,0.9668596155724118,-0.5899818130147023,True
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,iid_mean16,2.5856040295418184e-05,2.5775263821141592e-05,8.077647427659245e-08,2.613745760487804e-05,8.634011608996919e-07,1.156597910571236e-06,0.9892331796874025,-0.19497879296149687,True
openml_external,openml-wdbc-1510,binclass,onehot_linear,strength2_mean16,0.0,0.0,0.0,0.0,0.0,0.0,,,False
openml_external,openml-wdbc-1510,binclass,onehot_linear,iid_mean16,7.303058900568454e-59,7.303058900568248e-59,2.0619624685926553e-72,0.0,2.1024089278630737e-60,0.0,,34.736624277901136,False
openml_external,openml-wdbc-1510,binclass,ordinal_forest,strength2_mean16,0.0,0.0,0.0,1.92781257385389e-34,0.0,0.0,0.0,,False
openml_external,openml-wdbc-1510,binclass,ordinal_forest,iid_mean16,1.6057130669597504e-07,1.6049339117083537e-07,7.791552513965327e-11,1.6978640798437595e-07,5.1143989763390885e-09,6.9607780090537985e-09,0.9457253298553268,-1.0668491779348708,True
openml_external,openml-wdbc-1510,binclass,native_histgb,strength2_mean16,0.0,0.0,0.0,1.92781257385389e-34,0.0,0.0,0.0,,False
openml_external,openml-wdbc-1510,binclass,native_histgb,iid_mean16,1.7601199443205877e-08,1.7599142886389317e-08,2.0565568165596716e-12,1.9032278528485747e-08,5.310022845524265e-10,7.721912708723957e-10,0.9248077899270987,-1.5270608370196455,True
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,strength2_mean16,2.4792924480304344e-05,2.4720701917919737e-05,7.222256238460359e-08,2.5184503659519166e-05,9.935372953579794e-07,1.2461899198450087e-06,0.9844515824290698,-0.24569351833370479,True
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,iid_mean16,0.00014535221179278523,0.0001422301636613577,3.1220481314274994e-06,0.00015410673783057584,4.669849745106084e-06,9.260177054621945e-06,0.9431918022467305,-0.8441323051700301,True
openml_external,openml-mammography-310,binclass,onehot_linear,strength2_mean16,0.0,0.0,0.0,0.0,0.0,0.0,,,False
openml_external,openml-mammography-310,binclass,onehot_linear,iid_mean16,2.804817889818139e-28,2.804817889818139e-28,5.960126411843161e-45,2.7558982520402598e-28,8.913285384620172e-30,1.1992725922875984e-29,1.017750886754133,0.3273904248747835,False
openml_external,openml-mammography-310,binclass,ordinal_forest,strength2_mean16,0.0,0.0,0.0,1.2048828586586813e-35,0.0,0.0,0.0,,False
openml_external,openml-mammography-310,binclass,ordinal_forest,iid_mean16,1.68191488831104e-09,1.6787074423206478e-09,3.207445990392187e-12,1.5280618460891066e-09,5.217703398193115e-11,6.825566030869555e-11,1.1006850885098023,1.790772043690441,True
openml_external,openml-mammography-310,binclass,native_histgb,strength2_mean16,0.0,0.0,0.0,1.2048828586586813e-35,0.0,0.0,0.0,,False
openml_external,openml-mammography-310,binclass,native_histgb,iid_mean16,0.0,0.0,0.0,1.2048828586586813e-35,0.0,0.0,0.0,,False
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,strength2_mean16,2.428411293250069e-08,2.4153405622011565e-08,1.3070731048912404e-10,2.2900217939326163e-08,6.733091036793018e-10,9.426839612170023e-10,1.0604315206449624,1.1946128210487266,True
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,iid_mean16,9.499417234904915e-08,8.836353898480108e-08,6.630633364248054e-09,9.125266278280299e-08,2.9447141127890716e-09,4.4744986492184866e-09,1.0410016480850712,0.698494226827897,True
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,strength2_mean16,2.086386615710352e-19,2.0863866157102665e-19,8.558289333453523e-33,2.1810299707889024e-19,6.09072446641356e-21,9.102253989089469e-21,0.9566061189684996,-0.8641591017898119,False
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,iid_mean16,7.846273707694313e-19,7.846273707693663e-19,6.510063272742715e-32,7.792153733534843e-19,2.4913562889622505e-20,3.764556057163294e-20,1.0069454448680286,0.11988612767102888,False
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,strength2_mean16,3.4381732293308466e-07,3.4363495969999634e-07,1.8236323308832025e-10,3.450579234284837e-07,1.1386719690977228e-08,1.4927980760479054e-08,0.9964046601710447,-0.06607712834957392,True
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,iid_mean16,2.8196245864187236e-06,2.8003033742119106e-06,1.9321212206813046e-08,2.946458977405037e-06,8.810807948788259e-08,1.2372640856516476e-07,0.9569536206141186,-0.8350286787917913,True
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,strength2_mean16,2.2578040792695232e-06,1.8170357465293047e-06,4.407683327402183e-07,2.180309892905374e-06,6.753513647338699e-08,9.709469688692638e-08,1.0355427394134713,0.6552175061525064,True
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,iid_mean16,3.4265782363865543e-06,2.511056148997716e-06,9.155220873888385e-07,3.268896865688571e-06,1.1301480392635395e-07,1.518841817905022e-07,1.0482368753670572,0.8328933891212758,True
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,strength2_mean16,0.0,0.0,0.0,0.0,0.0,0.0,,,False
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,iid_mean16,2.7456622603428486e-31,2.745662260342848e-31,2.1451766711093895e-47,2.990018475752717e-31,8.417116531492354e-33,1.3123500012519644e-32,0.9182760182281638,-1.5673068944228687,False
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,strength2_mean16,0.0,0.0,0.0,1.92781257385389e-34,0.0,0.0,0.0,,False
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,iid_mean16,2.5015931864715976e-08,2.4871654938416227e-08,1.4427692629974879e-10,2.378441655059125e-08,7.604498023824247e-10,1.0033630761381837e-09,1.0517782436035459,0.9781878327461881,True
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,strength2_mean16,7.262967983242423e-07,7.222205703632623e-07,4.076227960979915e-09,6.692666030187554e-07,1.6504855237337985e-08,2.5489752231418393e-08,1.0852129705086877,1.8780492040720649,True
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,iid_mean16,3.734604717398279e-06,3.6914614180886832e-06,4.314329930959534e-08,3.695240940158618e-06,1.1746929755149174e-07,1.564224647488165e-07,1.0106525603816165,0.20122615312781691,True
openml_taskbalanced,openml-banknote-1462,binclass,onehot_linear,strength2_mean16,0.0,0.0,0.0,4.819531434634725e-35,0.0,0.0,0.0,,False
openml_taskbalanced,openml-banknote-1462,binclass,onehot_linear,iid_mean16,0.0,0.0,0.0,4.819531434634725e-35,0.0,0.0,0.0,,False
openml_taskbalanced,openml-banknote-1462,binclass,ordinal_forest,strength2_mean16,0.0,0.0,0.0,0.0,0.0,0.0,,,False
openml_taskbalanced,openml-banknote-1462,binclass,ordinal_forest,iid_mean16,2.3029495763250003e-08,2.2977069881763747e-08,5.24258814862567e-11,2.1739909928144057e-08,6.816373464720631e-10,1.0224402331769234e-09,1.0593188214380076,1.0494453771079308,True
openml_taskbalanced,openml-banknote-1462,binclass,onehot_adam_mlp,strength2_mean16,1.6206625480649557e-05,1.6160661691905547e-05,4.596378874400804e-08,1.6673023282177538e-05,3.202797720495819e-07,6.054215898976327e-07,0.9720268008006363,-0.6809529360548767,True
openml_taskbalanced,openml-banknote-1462,binclass,onehot_adam_mlp,iid_mean16,7.057418076074016e-05,6.96050993751537e-05,9.690813855864552e-07,7.465480197113237e-05,2.171405757546287e-06,3.1953989535564564e-06,0.9453401375042143,-1.0562353823630055,True
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_linear,strength2_mean16,0.0,0.0,0.0,3.084500118166224e-33,0.0,0.0,0.0,,False
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_linear,iid_mean16,3.303960286750679e-22,3.3039602867506787e-22,6.364007255306939e-38,2.872463252746276e-22,9.819191470038535e-24,1.256062483962886e-23,1.1502184696677535,2.706463393027005,False
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,ordinal_forest,strength2_mean16,0.0,0.0,0.0,7.71125029541556e-34,0.0,0.0,0.0,,False
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,ordinal_forest,iid_mean16,1.256555903651319e-07,1.2509825387863963e-07,5.573364864922671e-10,1.2646653886422172e-07,3.829793327837866e-09,5.5507707097951255e-09,0.9935876437643282,-0.12025158725354498,True
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_adam_mlp,strength2_mean16,3.888649876896945e-06,3.8031622250776356e-06,8.548765181930986e-08,3.6105757141276377e-06,1.1865496122866175e-07,1.628651443079417e-07,1.0770165715349065,1.3799899841316214,True
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_adam_mlp,iid_mean16,1.67979569781303e-05,1.6347975532130568e-05,4.4998144599973495e-07,1.66979382405876e-05,4.959741593704103e-07,8.418884003414477e-07,1.0059898854637983,0.10236059334942901,True
openml_taskbalanced,openml-abalone-183,regression,onehot_linear,strength2_mean16,0.0,0.0,0.0,0.0,0.0,0.0,,,False
openml_taskbalanced,openml-abalone-183,regression,onehot_linear,iid_mean16,0.0,0.0,0.0,0.0,0.0,0.0,,,False
openml_taskbalanced,openml-abalone-183,regression,ordinal_forest,strength2_mean16,1.5373555588216115e-07,1.533720225140511e-07,3.6353336811006736e-10,1.4932133273422749e-07,3.874257215815442e-09,6.023680922879087e-09,1.0295619056373573,0.6163373071712361,True
openml_taskbalanced,openml-abalone-183,regression,ordinal_forest,iid_mean16,3.019359306403007e-07,3.0036777451142955e-07,1.5681561288711694e-09,2.8312867300593513e-07,9.05454241621666e-09,1.3608650424178169e-08,1.06642653827566,1.1505974732774154,True
openml_taskbalanced,openml-abalone-183,regression,onehot_adam_mlp,strength2_mean16,6.985138563383119e-07,6.346434419478103e-07,6.387041439050153e-08,6.81913740031932e-07,2.2084168100133428e-08,3.558007950687516e-08,1.0243434254684507,0.396405212681521,True
openml_taskbalanced,openml-abalone-183,regression,onehot_adam_mlp,iid_mean16,4.138261194131563e-06,3.3487509755184703e-06,7.895102186130936e-07,3.898331270868821e-06,1.4536509423277524e-07,2.501128249570259e-07,1.0615468277556794,0.8293813865225371,True
openml_taskbalanced,openml-kin8nm-189,regression,onehot_linear,strength2_mean16,0.0,0.0,0.0,0.0,0.0,0.0,,,False
openml_taskbalanced,openml-kin8nm-189,regression,onehot_linear,iid_mean16,0.0,0.0,0.0,0.0,0.0,0.0,,,False
openml_taskbalanced,openml-kin8nm-189,regression,ordinal_forest,strength2_mean16,0.0,0.0,0.0,0.0,0.0,0.0,,,False
openml_taskbalanced,openml-kin8nm-189,regression,ordinal_forest,iid_mean16,2.375189034943029e-07,2.3453153386828228e-07,2.987369626020644e-09,2.5239158923534264e-07,7.378055830766343e-09,1.0874687102550725e-08,0.94107297400005,-1.1317489852893858,True
openml_taskbalanced,openml-kin8nm-189,regression,onehot_adam_mlp,strength2_mean16,0.0,0.0,0.0,1.92781257385389e-34,0.0,0.0,0.0,,False
openml_taskbalanced,openml-kin8nm-189,regression,onehot_adam_mlp,iid_mean16,2.2336646878362956e-07,1.784322696562159e-07,4.493419912741367e-08,2.0171287918772107e-07,6.28451606754596e-09,8.859313473307385e-09,1.1073485723028964,1.993521672981457,True
openml_taskbalanced,openml-pol-201,regression,onehot_linear,strength2_mean16,0.0,0.0,0.0,0.0,0.0,0.0,,,False
openml_taskbalanced,openml-pol-201,regression,onehot_linear,iid_mean16,0.0,0.0,0.0,0.0,0.0,0.0,,,False
openml_taskbalanced,openml-pol-201,regression,ordinal_forest,strength2_mean16,0.0,0.0,0.0,0.0,0.0,0.0,,,False
openml_taskbalanced,openml-pol-201,regression,ordinal_forest,iid_mean16,2.5939498730080072e-08,2.575658910518634e-08,1.8290962489373193e-10,2.3429972128743303e-08,7.904618102067686e-10,9.64889030623798e-10,1.1071075367715928,2.011913188098331,True
openml_taskbalanced,openml-pol-201,regression,onehot_adam_mlp,strength2_mean16,0.0,0.0,0.0,0.0,0.0,0.0,,,False
openml_taskbalanced,openml-pol-201,regression,onehot_adam_mlp,iid_mean16,9.219732843558916e-09,7.740336985121345e-09,1.4793958584375702e-09,9.806641331286096e-09,2.4419080015227233e-10,4.4988806620914046e-10,0.9401519370495617,-1.1465584305137737,True
openml_taskbalanced,openml-puma32h-308,regression,onehot_linear,strength2_mean16,0.0,0.0,0.0,1.2338000472664896e-32,0.0,0.0,0.0,,False
openml_taskbalanced,openml-puma32h-308,regression,onehot_linear,iid_mean16,0.0,0.0,0.0,1.2338000472664896e-32,0.0,0.0,0.0,,False
openml_taskbalanced,openml-puma32h-308,regression,ordinal_forest,strength2_mean16,0.0,0.0,0.0,0.0,0.0,0.0,,,False
openml_taskbalanced,openml-puma32h-308,regression,ordinal_forest,iid_mean16,1.1168256078548129e-05,1.1161571415801661e-05,6.684662746469125e-09,1.1647116029257871e-05,3.303769277779121e-07,5.17270879823489e-07,0.9588859637435712,-0.7801898319087606,True
openml_taskbalanced,openml-puma32h-308,regression,onehot_adam_mlp,strength2_mean16,0.0,0.0,0.0,7.71125029541556e-34,0.0,0.0,0.0,,False
openml_taskbalanced,openml-puma32h-308,regression,onehot_adam_mlp,iid_mean16,0.00015241179072577533,0.0001463470638155555,6.064726910219815e-06,0.00014301561979220413,6.3648809862522795e-06,8.372770186539232e-06,1.0657003126457338,0.893395818560667,True
