panel,dataset,model,method,alpha,actual_score_rmse,first_order_correlation,first_relative_approximation_rmse,second_relative_approximation_rmse,observed_bias,quadratic_bias_term,quadratic_to_observed_bias_ratio,global_mse_bound,actual_score_mse,actual_to_global_bound_ratio,bound_violated,nondegenerate
subsample_repeat,compustat_kor_direction,onehot_linear,mutually_disjoint_pack64,0.0001,2.83492397019825e-09,0.9999999999994935,1.6832161372774675e-06,2.1994816848999946e-10,-1.8595750086355725e-11,3.817321628162903e-15,-0.0002052792498520288,6.844535293611309e-07,8.036793916804607e-18,1.1741913178979664e-11,False,True
subsample_repeat,compustat_kor_direction,onehot_linear,mutually_disjoint_pack64,0.01,2.7916053815410682e-09,0.9999999999994996,1.6709684466750883e-06,3.2077726490803444e-10,-1.8853696034521658e-11,3.73135739108688e-15,-0.00019791118856773006,6.709670908360052e-11,7.793060606249052e-18,1.1614668905056325e-07,False,True
subsample_repeat,compustat_kor_direction,onehot_linear,two_disjoint_pairs64,1e-06,3.5839713845034197e-09,0.9999999999994645,1.977543689515134e-06,2.39613791774245e-10,3.569194332538155e-12,6.038171159597788e-15,0.001691746258967041,0.010802036433278926,1.2844850884939361e-17,1.1891138272193685e-15,False,True
subsample_repeat,compustat_kor_direction,onehot_linear,two_disjoint_pairs64,0.0001,3.5834184204869182e-09,0.9999999999994639,1.9772873999218914e-06,1.8115082103065688e-10,3.5657180013722962e-12,6.036796005087094e-15,0.0016930099359410314,1.079989773378323e-06,1.2840887576284959e-17,1.1889823304638614e-11,False,True
subsample_repeat,compustat_kor_direction,onehot_linear,two_disjoint_pairs64,0.01,3.5284561437266002e-09,0.9999999999994721,1.9627887574831394e-06,2.76043290521729e-10,3.2205490284779446e-12,5.9004406631147715e-15,0.0018321226011278468,1.058709708241417e-10,1.245000275820199e-17,1.175960006910886e-07,False,True
subsample_repeat,compustat_kor_direction,ordinal_forest,disjoint_pair32,1e-06,0.0002940605202337743,0.9991967030206321,0.17020534192151504,0.0002529735186561661,5.690528032288006e-05,4.868004297140133e-05,0.8554573968389435,84613255.29256095,8.6471589560158e-08,1.0219626849383307e-15,False,True
subsample_repeat,compustat_kor_direction,ordinal_forest,disjoint_pair32,0.0001,0.0002940171361761176,0.9991968728815226,0.1701884621607419,0.00025280431503597265,5.6891832432860416e-05,4.866804883221938e-05,0.8554487832617073,8459.650268055577,8.644607636520571e-08,1.0218634769292308e-11,False,True
subsample_repeat,compustat_kor_direction,ordinal_forest,disjoint_pair32,0.01,0.0002897323817175979,0.9992137304801754,0.1684997041465542,0.00023700529405002292,5.5564035172846486e-05,4.748427770356004e-05,0.8545865604585368,0.8292961737139084,8.394485301575186e-08,1.01224213588029e-07,False,True
subsample_repeat,compustat_kor_direction,ordinal_forest,independent_pair32,1e-06,0.0003212456908718032,0.999347308075161,0.18314908979665703,0.0002930717796131537,5.540756236001798e-05,5.769501161110128e-05,1.0412840622047275,100304571.52693169,1.0319879390370212e-07,1.0288543416587283e-15,False,True
subsample_repeat,compustat_kor_direction,ordinal_forest,independent_pair32,0.0001,0.0003211984459559554,0.9993474488730565,0.18313084420120104,0.00029287965354509934,5.539302148397373e-05,5.768079958637043e-05,1.0413008361181129,10028.471218499615,1.0316844168452081e-07,1.028755424797002e-11,False,True
subsample_repeat,compustat_kor_direction,ordinal_forest,independent_pair32,0.01,0.00031653114008471097,0.999361403309901,0.18130618556321243,0.0002749287965819592,5.396001689018522e-05,5.6278111486703704e-05,1.042959486117954,0.9830870717086183,1.0019196264332692e-07,1.0191565480480988e-07,False,True
subsample_repeat,compustat_kor_direction,ordinal_forest,mutually_disjoint_pack64,1e-06,0.00016081895798784556,0.9995312135624331,0.0999797548501055,8.297222911977983e-05,1.228099934064779e-05,1.5310008968842583e-05,1.246641950233589,26615654.62700986,2.586273724829644e-08,9.717114837389965e-16,False,True
subsample_repeat,compustat_kor_direction,ordinal_forest,mutually_disjoint_pack64,0.0001,0.00016079550264195923,0.9995313110924118,0.09996968225541551,8.291437249503118e-05,1.227757795542823e-05,1.530623813239689e-05,1.2466822192425675,2661.0384982984374,2.5855193669880322e-08,9.716204288819216e-12,False,True
subsample_repeat,compustat_kor_direction,ordinal_forest,mutually_disjoint_pack64,0.01,0.00015847877281533788,0.9995409974701058,0.0989621687025121,7.751944409751e-05,1.1939774201253672e-05,1.4934065910571837e-05,1.2507829426961663,0.2608605527201684,2.5115521433055478e-08,9.627949174821201e-08,False,True
subsample_repeat,compustat_kor_direction,ordinal_forest,two_disjoint_pairs64,1e-06,0.00019717533437067512,0.9994926122171881,0.1265124581372028,0.0001285487314065194,2.1161133969574315e-05,2.4147672265453765e-05,1.1411331878609872,41989370.6611125,3.887811248418753e-08,9.259036720975104e-16,False,True
subsample_repeat,compustat_kor_direction,ordinal_forest,two_disjoint_pairs64,0.0001,0.00019714728107201427,0.9994927211889147,0.1264992563838627,0.0001284585994857343,2.1155471877761146e-05,2.414172141909014e-05,1.1411573118568994,4198.105716894635,3.88670504340878e-08,9.258235274465168e-12,False,True
subsample_repeat,compustat_kor_direction,ordinal_forest,two_disjoint_pairs64,0.01,0.00019437417015338688,0.9995035303469885,0.12518064420081793,0.00012007697397749308,2.0596922841115876e-05,2.3554416642690016e-05,1.1435891091299497,0.4115386449264422,3.778131802281779e-08,9.180503092138715e-08,False,True
subsample_repeat,compustat_kor_direction,native_histgb,disjoint_pair32,1e-06,6.869469382592178e-05,0.9994622325802698,0.06734100996591147,2.3425439658526298e-05,4.787945624956633e-06,4.043396538438614e-06,0.8444950831026277,8077134.07839661,4.718960959837137e-09,5.842370467092576e-16,False,True
subsample_repeat,compustat_kor_direction,native_histgb,disjoint_pair32,0.0001,6.868565847968405e-05,0.9994623084158895,0.06733629264012123,2.3419062161863677e-05,4.787004312391352e-06,4.04258169375344e-06,0.8444909237472495,807.5534883413968,4.717719680787794e-09,5.841990343546578e-12,False,True
subsample_repeat,compustat_kor_direction,native_histgb,disjoint_pair32,0.01,6.778560591838425e-05,0.9994699009782205,0.0668622645435828,2.2787250273602485e-05,4.693373173799146e-06,3.9615404886103495e-06,0.8440710640112175,0.07916414943058493,4.5948883697224904e-09,5.804254075579398e-08,False,True
subsample_repeat,compustat_kor_direction,native_histgb,independent_pair32,1e-06,7.409462351655043e-05,0.9997153124443585,0.06849116660347089,2.344272094410194e-05,5.56289174973005e-06,4.758631320758796e-06,0.8554240375052629,9504072.918184064,5.490013234059349e-09,5.776484756924951e-16,False,True
subsample_repeat,compustat_kor_direction,native_histgb,independent_pair32,0.0001,7.408505181437292e-05,0.9997153539914283,0.06848620837343831,2.3436262954361916e-05,5.561730992987771e-06,4.757672269259697e-06,0.8554301305219848,950.2191203014067,5.488594902338321e-09,5.776136035441335e-12,False,True
subsample_repeat,compustat_kor_direction,native_histgb,independent_pair32,0.01,7.313153483071832e-05,0.9997195123449208,0.06798804937569472,2.2796621928006504e-05,5.446306600611022e-06,4.662288901511745e-06,0.8560459855471012,0.09314960497023889,5.348221386696566e-09,5.741539524945181e-08,False,True
subsample_repeat,compustat_kor_direction,native_histgb,mutually_disjoint_pack64,1e-06,4.093952933754146e-05,0.9997784187538078,0.037829516402688695,9.476872898832018e-06,-1.1759774691088886e-06,1.286583910871965e-06,-1.0940548987276855,2569416.11268054,1.6760450623794176e-09,6.52305811467371e-16,False,True
subsample_repeat,compustat_kor_direction,native_histgb,mutually_disjoint_pack64,0.0001,4.093417734545893e-05,0.9997784502472521,0.03782683173378292,9.474218297942054e-06,-1.1759501167369489e-06,1.2863245555126757e-06,-1.0938597966059955,256.89073929643854,1.6756068749494828e-09,6.5226441386659706e-12,False,True
subsample_repeat,compustat_kor_direction,native_histgb,mutually_disjoint_pack64,0.01,4.0400956446172546e-05,0.9997816022345541,0.037557153223875935,9.211297805055983e-06,-1.1731221614773472e-06,1.2605302661769523e-06,-1.0745089536025212,0.02518289768615218,1.6322372817655308e-09,6.481530847274504e-08,False,True
subsample_repeat,compustat_kor_direction,native_histgb,two_disjoint_pairs64,1e-06,4.9294466630559665e-05,0.9997526912105528,0.046083754188649566,1.263274444166005e-05,1.8420202766058943e-06,1.9899221090652353e-06,1.0802932705669586,3975106.4665823476,2.42994444039136e-09,6.112904046267063e-16,False,True
subsample_repeat,compustat_kor_direction,native_histgb,two_disjoint_pairs64,0.0001,4.928796617405683e-05,0.9997527257923114,0.04608054003258687,1.2629288330822207e-05,1.8416732250899115e-06,1.989521013086209e-06,1.0802790560139024,397.4319433674993,2.42930360957497e-09,6.112502153176524e-12,False,True
subsample_repeat,compustat_kor_direction,native_histgb,two_disjoint_pairs64,0.01,4.864036684501946e-05,0.9997561876896304,0.04575761676497024,1.228689375785499e-05,1.8071466356231934e-06,1.9496298022226496e-06,1.078844275163272,0.03896009639912745,2.365885286818068e-09,6.072585813394071e-08,False,True
subsample_repeat,compustat_kor_direction,catboost_native,disjoint_pair32,1e-06,0.00010417661369451201,0.9981935407240441,0.12063326148669398,7.400525586888623e-05,1.2783449575692513e-05,1.0922321153580256e-05,0.8544110952922161,21460874.407619797,1.0852766840855588e-08,5.057001236166899e-16,False,True
subsample_repeat,compustat_kor_direction,catboost_native,disjoint_pair32,0.0001,0.00010416428159289375,0.9981938570871233,0.12062282056561115,7.398627322056555e-05,1.2781207969086602e-05,1.0920083244864002e-05,0.8543858507956347,2145.6625360576295,1.0850197559763663e-08,5.056805241936816e-12,False,True
subsample_repeat,compustat_kor_direction,catboost_native,disjoint_pair32,0.01,0.00010293419257452802,0.998225402345788,0.11957695697564945,7.21064817191805e-05,1.2558140992589447e-05,1.0697587667508517e-05,0.8518448450149714,0.21033845074577298,1.059544800097002e-08,5.03733290960495e-08,False,True
subsample_repeat,compustat_kor_direction,catboost_native,independent_pair32,1e-06,0.00011281968040612979,0.9990416203344754,0.1262736444839,7.396294770961111e-05,1.5362338012468922e-05,1.3378732964377208e-05,0.8708787004633207,26300070.381554637,1.2728280286941266e-08,4.839637347840769e-16,False,True
subsample_repeat,compustat_kor_direction,catboost_native,independent_pair32,0.0001,0.00011280641489093833,0.999041790353891,0.12626262752671408,7.394409590065634e-05,1.5359439323977276e-05,1.3375993129068363e-05,0.8708646746100556,2629.4863220179195,1.2725287240546511e-08,4.839457476538944e-12,False,True
subsample_repeat,compustat_kor_direction,catboost_native,independent_pair32,0.01,0.00011148313574604353,0.9990587396698658,0.12515914857981938,7.20773984723496e-05,1.5071120141960018e-05,1.310359252415286e-05,0.8694504722094745,0.2577675053443702,1.2428489555770768e-08,4.8215889505415554e-08,False,True
subsample_repeat,compustat_kor_direction,catboost_native,mutually_disjoint_pack64,1e-06,6.20687331484397e-05,0.9992889064725261,0.0687557506795282,2.8524797279424582e-05,5.559736658039169e-06,3.5645049440959587e-06,0.6411283777158437,7003796.262348968,3.8525276346522186e-09,5.500627788621794e-16,False,True
subsample_repeat,compustat_kor_direction,catboost_native,mutually_disjoint_pack64,0.0001,6.206131001416629e-05,0.9992890285552504,0.06874988645756296,2.8517697864782826e-05,5.558743332082266e-06,3.5637746488753908e-06,0.6411115671247274,700.240957794662,3.851606200674457e-09,5.500401194475543e-12,False,True
subsample_repeat,compustat_kor_direction,catboost_native,mutually_disjoint_pack64,0.01,6.132084731007562e-05,0.9993012030680104,0.0681624880922224,2.7814375197908195e-05,5.459903567736627e-06,3.4911676961509754e-06,0.639419296117389,0.06864434445590256,3.760246314825609e-09,5.47786761550503e-08,False,True
subsample_repeat,compustat_kor_direction,catboost_native,two_disjoint_pairs64,1e-06,7.39118813269188e-05,0.9992032808416229,0.08430379173338842,4.140203280975615e-05,8.276280847616076e-06,5.498328449463886e-06,0.6643477367068373,10801791.996087484,5.462966201284527e-09,5.057462875848069e-16,False,True
subsample_repeat,compustat_kor_direction,catboost_native,two_disjoint_pairs64,0.0001,7.390300840342912e-05,0.9992034173521128,0.08429663487430972,4.139124588585594e-05,8.274846358439078e-06,5.497201833843153e-06,0.6643267555338774,1079.9653345002087,5.461654651077315e-09,5.057249965902734e-12,False,True
subsample_repeat,compustat_kor_direction,catboost_native,two_disjoint_pairs64,0.01,7.301805829468555e-05,0.9992170331208362,0.08357961264026982,4.032305464663708e-05,8.132083638919186e-06,5.385192346481034e-06,0.6622155631440069,0.10586857509069784,5.331636837126097e-09,5.036090107530466e-08,False,True
subsample_repeat,compustat_kor_direction,onehot_adam_mlp,disjoint_pair32,1e-06,0.00023250423169339957,0.9967780359515643,0.1855192425666975,0.0008312198642218757,4.466228887787679e-05,3.897650071453861e-05,0.8726937578392987,75460244.4319638,5.405821775533803e-08,7.163801040172592e-16,False,True
subsample_repeat,compustat_kor_direction,onehot_adam_mlp,disjoint_pair32,0.0001,0.00023244141279706723,0.9967776587692052,0.18553019912121674,0.0008310481414736992,4.4652680815073715e-05,3.8968300664285376e-05,0.8726978974827997,7544.530402821249,5.4029010383096614e-08,7.16134835415239e-12,False,True
subsample_repeat,compustat_kor_direction,onehot_adam_mlp,disjoint_pair32,0.01,0.0002262354954079646,0.9967400106266517,0.186620060951364,0.0008139246530605547,4.369807953012663e-05,3.815355590016471e-05,0.8731174529960893,0.7395873348516074,5.1182499382487175e-08,6.920413177810374e-08,False,True
subsample_repeat,compustat_kor_direction,onehot_adam_mlp,independent_pair32,1e-06,0.00023886356276101758,0.9956475168491019,0.20896255015119064,0.0010459651441320375,4.1048028659848946e-05,4.48115178845217e-05,1.0916850174672093,86637009.14113688,5.7055801614886585e-08,6.585615336967515e-16,False,True
subsample_repeat,compustat_kor_direction,onehot_adam_mlp,independent_pair32,0.0001,0.00023879517943572564,0.9956468795728837,0.2089782051642083,0.0010457628346693213,4.1037776295194766e-05,4.48020774496476e-05,1.0917277078410705,8661.985584530383,5.702313772174041e-08,6.583148536240836e-12,False,True
subsample_repeat,compustat_kor_direction,onehot_adam_mlp,independent_pair32,0.01,0.0002320438183366152,0.9955830375106489,0.21054104899094703,0.0010255721453420275,4.001992681187671e-05,4.386411724495669e-05,1.096056908128556,0.8491310248534832,5.384433362823607e-08,6.341110152879746e-08,False,True
subsample_repeat,compustat_kor_direction,onehot_adam_mlp,mutually_disjoint_pack64,1e-06,0.00012490828643650124,0.998763075683983,0.11556137298260201,0.0002911457039626374,1.6873992241921256e-05,1.305622948409904e-05,0.773748695442832,25285811.632024273,1.5602080020503043e-08,6.170290377684827e-16,False,True
subsample_repeat,compustat_kor_direction,onehot_adam_mlp,mutually_disjoint_pack64,0.0001,0.00012487187908694728,0.9987628770294964,0.11557067696913466,0.0002910915519840631,1.6871577243976605e-05,1.3053483594627427e-05,0.7736966974612707,2528.080528414127,1.559298618670518e-08,6.1679151480537335e-12,False,True
subsample_repeat,compustat_kor_direction,onehot_adam_mlp,mutually_disjoint_pack64,0.01,0.00012127654758712255,0.9987428970793062,0.11650193772426774,0.0002856866131139517,1.6631060470914385e-05,1.2780653679846623e-05,0.7684809818470906,0.24782673545869305,1.4708000994651601e-08,5.9347918889498034e-08,False,True
subsample_repeat,compustat_kor_direction,onehot_adam_mlp,two_disjoint_pairs64,1e-06,0.0001562740138219367,0.9977769055300781,0.1421588661361567,0.00046985217967585404,2.470426217608653e-05,1.968279076956723e-05,0.7967366371548618,38114692.686500266,2.4421567396018862e-08,6.407389296534632e-16,False,True
subsample_repeat,compustat_kor_direction,onehot_adam_mlp,two_disjoint_pairs64,0.0001,0.00015622901608324332,0.9977765668008133,0.1421697782582043,0.00046976261619729277,2.469886649863535e-05,1.9678647953982234e-05,0.7967429580247948,3810.714634336449,2.4407505466338297e-08,6.40496804625947e-12,False,True
subsample_repeat,compustat_kor_direction,onehot_adam_mlp,two_disjoint_pairs64,0.01,0.00015178538826989774,0.9977425622660945,0.14326077839593876,0.0004608233481428257,2.4162796134660777e-05,1.9267029123098773e-05,0.7973840864990298,0.373562850145716,2.303880409224361e-08,6.167316713441084e-08,False,True
openml_taskbalanced,openml-credit-g-31,onehot_linear,disjoint_pair32,1e-06,6.977374341339453e-10,0.9999999999999883,2.0449498667273157e-07,4.689375139664875e-09,3.600974186481705e-12,9.932408823271379e-17,2.7582560465327128e-05,0.0001266890340443668,4.868375269918217e-19,3.842775585622746e-15,False,True
openml_taskbalanced,openml-credit-g-31,onehot_linear,disjoint_pair32,0.0001,6.968093242959454e-10,0.9999999999999887,2.0787044539808602e-07,5.3878009520337785e-09,3.6695129955838914e-12,9.923364486414964e-17,2.704272882629746e-05,1.2666395082915178e-08,4.85543234425772e-19,3.8333182507522416e-11,False,True
openml_taskbalanced,openml-credit-g-31,onehot_linear,disjoint_pair32,0.01,6.228096942798187e-10,0.9999999999999872,2.1282125128167327e-07,3.5098609726341075e-09,9.064942194132047e-12,9.17951090505299e-17,1.0126386587434729e-05,1.2416817063262404e-12,3.878919152889213e-19,3.123923895412584e-07,False,True
openml_taskbalanced,openml-credit-g-31,onehot_linear,independent_pair32,1e-06,7.512374812053871e-10,0.9999999999999907,2.0184755078126084e-07,4.617600925852074e-09,-3.371930998409882e-12,1.1416740457118795e-16,-3.385816750847702e-05,0.00014334500910025624,5.643577531678143e-19,3.937058965011468e-15,False,True
openml_taskbalanced,openml-credit-g-31,onehot_linear,independent_pair32,0.0001,7.502215128053956e-10,0.9999999999999908,2.0482991642518246e-07,5.329631710524362e-09,-3.361785859083287e-12,1.140605618748029e-16,-3.3928562572366124e-05,1.4331662815190767e-08,5.628323182760164e-19,3.927194810077763e-11,False,True
openml_taskbalanced,openml-credit-g-31,onehot_linear,independent_pair32,0.01,6.694307282684148e-10,0.9999999999999893,2.0998901541382426e-07,3.6568791557990523e-09,-2.4161745054963243e-12,1.052967952461634e-16,-4.357996287380476e-05,1.4049272442474314e-12,4.481374999499803e-19,3.189755923553403e-07,False,True
openml_taskbalanced,openml-credit-g-31,onehot_linear,mutually_disjoint_pack64,1e-06,3.7374770422810963e-10,0.9999999999999967,1.1736434633500084e-07,7.845119169775758e-09,1.2532366501406425e-11,3.0532813307649315e-17,2.4363166608814718e-06,3.878893789366916e-05,1.396873464157825e-19,3.601216068320892e-15,False,True
openml_taskbalanced,openml-credit-g-31,onehot_linear,mutually_disjoint_pack64,0.0001,3.732537445952099e-10,0.999999999999996,1.219673689286363e-07,1.0334497527061986e-08,1.2514792247230883e-11,3.050514694418218e-17,2.437527235095091e-06,3.878125806275958e-09,1.3931835785434616e-19,3.5924146047270496e-11,False,True
openml_taskbalanced,openml-credit-g-31,onehot_linear,mutually_disjoint_pack64,0.01,3.3400931151169836e-10,0.9999999999999964,1.203972527384921e-07,7.326948054886003e-09,1.1019906326841619e-11,2.822462008750829e-17,2.561239565055147e-06,3.801711407483946e-13,1.1156222017651876e-19,2.934526275637346e-07,False,True
openml_taskbalanced,openml-credit-g-31,onehot_linear,two_disjoint_pairs64,1e-06,4.548724680896642e-10,0.9999999999999953,1.3566215370206055e-07,6.83920014190226e-09,1.7783867660242794e-11,4.620479962898409e-17,2.598129974408125e-06,5.8548673135638066e-05,2.069089622259826e-19,3.533965009704702e-15,False,True
openml_taskbalanced,openml-credit-g-31,onehot_linear,two_disjoint_pairs64,0.0001,4.542637641655902e-10,0.9999999999999963,1.3942075019730953e-07,8.721721580109525e-09,1.7763361565073924e-11,4.6162409829557435e-17,2.5987429046268658e-06,5.853708107276877e-09,2.0635556743389097e-19,3.5252110910239224e-11,False,True
openml_taskbalanced,openml-credit-g-31,onehot_linear,two_disjoint_pairs64,0.01,4.0600833786839767e-10,0.999999999999995,1.3921872688602583e-07,6.838441034560447e-09,1.6037160201962776e-11,4.2676841498045e-17,2.661122103950911e-06,5.738366931515555e-13,1.6484277041865894e-19,2.872642554684499e-07,False,True
openml_taskbalanced,openml-credit-g-31,ordinal_forest,disjoint_pair32,1e-06,0.0006489276583342054,0.9998512081321451,0.059565220061199124,0.00037851543819627647,3.50452730482436e-05,3.698448489143497e-05,1.0553344766502983,56962079.00399209,4.2110710575111517e-07,7.392762222067116e-15,False,True
openml_taskbalanced,openml-credit-g-31,ordinal_forest,disjoint_pair32,0.0001,0.0006488206844821485,0.9998512805912477,0.059553051086596476,0.00037822166896670726,3.502902975594713e-05,3.6970969857672925e-05,1.055438021414113,5695.080105935726,4.209682806118837e-07,7.391788575074253e-11,False,True
openml_taskbalanced,openml-credit-g-31,ordinal_forest,disjoint_pair32,0.01,0.0006383282679879595,0.9998582525625245,0.05835947394206252,0.0003504707014342565,3.345124586683485e-05,3.565665138368126e-05,1.0659289500195552,0.5582864528904741,4.0746297771250826e-07,7.298457191696273e-07,False,True
openml_taskbalanced,openml-credit-g-31,ordinal_forest,independent_pair32,1e-06,0.000675214501349895,0.9998738277591153,0.06630178553539591,0.0004264116404414218,2.4389431441160226e-05,4.344944214935542e-05,1.7814864710634064,67343449.60979791,4.559146228331874e-07,6.769992114672659e-15,False,True
openml_taskbalanced,openml-credit-g-31,ordinal_forest,independent_pair32,0.0001,0.0006751067039997115,0.9998738936936072,0.06628796085881336,0.0004260628221652096,2.4375070198316208e-05,4.3433597062560006e-05,1.7818860298322476,6733.011625347564,4.5576906178535407e-07,6.769170872504276e-11,False,True
openml_taskbalanced,openml-credit-g-31,ordinal_forest,independent_pair32,0.01,0.0006645375912875345,0.9998802090815916,0.06493216879241544,0.00039323583529930073,2.2985418629863025e-05,4.189283620938232e-05,1.8225831290692471,0.6600344696939089,4.416102102342383e-07,6.690714356767384e-07,False,True
openml_taskbalanced,openml-credit-g-31,ordinal_forest,mutually_disjoint_pack64,1e-06,0.0003627590523930208,0.9999255800171,0.03386247992803753,0.00012258028648574884,1.6560381700720392e-05,1.1457585012196276e-05,0.6918672056754501,17792158.87908023,1.3159413009308238e-07,7.396186768982201e-15,False,True
openml_taskbalanced,openml-credit-g-31,ordinal_forest,mutually_disjoint_pack64,0.0001,0.00036269870466392335,0.9999256131846075,0.03385567356822751,0.00012248344740814075,1.655218012721011e-05,1.1453414556379849e-05,0.6919580664514152,1778.863620248062,1.315503503648879e-07,7.395190326425544e-11,False,True
openml_taskbalanced,openml-credit-g-31,ordinal_forest,mutually_disjoint_pack64,0.01,0.00035677444178898736,0.9999288133862008,0.03318855300784635,0.00011334840865597874,1.57548453275205e-05,1.1047836572976103e-05,0.7012342135582752,0.17438129793628682,1.2728800231384352e-07,7.299406749475529e-07,False,True
openml_taskbalanced,openml-credit-g-31,ordinal_forest,two_disjoint_pairs64,1e-06,0.00045930319476513717,0.9999269714952873,0.04228193207008866,0.00019360458807620278,1.647426079618032e-05,1.8605251804484784e-05,1.1293527542552044,28895186.11467758,2.1095942472146154e-07,7.300850179134258e-15,False,True
openml_taskbalanced,openml-credit-g-31,ordinal_forest,two_disjoint_pairs64,0.0001,0.00045922808468200615,0.9999270078707904,0.04227332112944552,0.00019345180868372152,1.6465603470685904e-05,1.859849801089452e-05,1.1295363722323242,2888.946514530792,2.1089043376070379e-07,7.299907862605603e-11,False,True
openml_taskbalanced,openml-credit-g-31,ordinal_forest,two_disjoint_pairs64,0.01,0.00045185783113655607,0.9999305038121711,0.04142887525450463,0.00017903925684573788,1.5625922945713887e-05,1.794155818672591e-05,1.1481919019476023,0.2832022855142428,2.0417549955943244e-07,7.209528665656339e-07,False,True
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,disjoint_pair32,1e-06,0.0017110929030557834,0.9293828581548759,0.5072581649503761,0.050759154976032596,0.000584234130308205,0.0006278247379208257,1.0746115390239612,874555187.7799548,2.927838922887868e-06,3.347803504911043e-15,False,True
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,disjoint_pair32,0.0001,0.0017111028347536273,0.9294796904713915,0.5069793357345163,0.05069435016119452,0.0005839575162280473,0.0006275183396576597,1.0745958776436078,87438.20342511447,2.927872911101899e-06,3.3485053402423174e-11,False,True
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,disjoint_pair32,0.01,0.0017229603067686532,0.9391840338139118,0.477349130853142,0.04442912553212168,0.0005575143477727425,0.0005980982107268656,1.072794293306091,8.571532538487842,2.9685922187003313e-06,3.4633155802311626e-07,False,True
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,independent_pair32,1e-06,0.0019293922643734117,0.9072210725658596,0.5486863177177773,0.06473376426440042,0.0007547859723041161,0.0007411629468778303,0.9819511412159673,1029915953.5878161,3.7225545098239612e-06,3.614425523612939e-15,False,True
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,independent_pair32,0.0001,0.0019293219848751527,0.9073475608611435,0.5484036692446393,0.06465342474185336,0.0007544089069722872,0.0007408019806403117,0.9819634601259084,102971.20401193085,3.722283321322599e-06,3.614877923435093e-11,False,True
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,independent_pair32,0.01,0.0019345260771198003,0.9200380436152203,0.5181669899878867,0.056871420397972855,0.0007182968644539307,0.0007061377311738896,0.9830722729253665,10.094226449556988,3.742391143056524e-06,3.7074570911976803e-07,False,True
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,mutually_disjoint_pack64,1e-06,0.0008953808485627064,0.9728491088184387,0.3315346575529206,0.019319553159729625,0.0002060849282407657,0.00021676479789290505,1.0518226623523979,301080489.58526385,8.017068639728722e-07,2.6627659104620745e-15,False,True
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,mutually_disjoint_pack64,0.0001,0.0008954921311121185,0.9728897473382974,0.3313166216590287,0.01929322200558522,0.0002059837074685213,0.00021665867039438513,1.0518243071602893,30102.087853960773,8.019061568837237e-07,2.6639552737143794e-11,False,True
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,mutually_disjoint_pack64,0.01,0.0009127724757744097,0.9769242687119778,0.30845480604423087,0.016752401051148762,0.00019628222911304902,0.0002064692385843169,1.051899805281917,2.9508957802137803,8.331535925313455e-07,2.8233921310192356e-07,False,True
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,two_disjoint_pairs64,1e-06,0.0012193859468368376,0.959143919712222,0.37609100201445717,0.03247432016811734,0.00031701088278750233,0.0003140484673310834,0.9906551616450192,439747431.5799152,1.486902087343171e-06,3.381263835927502e-15,False,True
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,two_disjoint_pairs64,0.0001,0.0012195479742822181,0.9592067764987051,0.37583707510553654,0.03242819919939079,0.00031690254650401504,0.00031389563653265863,0.9905115626096166,43966.03658113656,1.487297261575862e-06,3.3828322433184265e-11,False,True
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,two_disjoint_pairs64,0.01,0.0012419493911626335,0.9652904231845213,0.3499378888146702,0.028054714360927442,0.0003065498447416063,0.0002992203868513135,0.9760904857202886,4.309973196856833,1.5424382902092362e-06,3.5787653884578724e-07,False,True
