panel,dataset,task,model,method,product_cells,score_bias,absolute_bias,score_rmse,max_absolute_score_error,clip_epsilon
subsample_repeat,credit_card_fraud,binclass,onehot_adam_mlp,disjoint_pair32,32,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1e-12
subsample_repeat,credit_card_fraud,binclass,onehot_adam_mlp,independent_pair32,32,1.0958635333069289e-06,1.0958635333069289e-06,0.00014325782433299375,0.0004085478574296555,1e-12
subsample_repeat,credit_card_fraud,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1e-12
subsample_repeat,credit_card_fraud,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,onehot_linear,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,onehot_linear,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,onehot_linear,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,onehot_linear,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,ordinal_forest,disjoint_pair32,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,ordinal_forest,independent_pair32,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,ordinal_forest,mutually_disjoint_pack64,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,ordinal_forest,two_disjoint_pairs64,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,native_histgb,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,native_histgb,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,native_histgb,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,native_histgb,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,catboost_native,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,catboost_native,independent_pair32,32,6.562453328418094e-06,6.562453328418094e-06,0.0001744688491598825,0.0003805575699475927,1e-12
subsample_repeat,heloc_credit_risk,binclass,catboost_native,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,catboost_native,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,independent_pair32,32,6.880149867172225e-05,6.880149867172225e-05,0.0003065838334965704,0.0009603734072841652,1e-12
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,disjoint_pair32,32,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,independent_pair32,32,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,mutually_disjoint_pack64,32,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,two_disjoint_pairs64,32,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,disjoint_pair32,32,-2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,independent_pair32,32,-2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,mutually_disjoint_pack64,32,-2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,two_disjoint_pairs64,32,-2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,disjoint_pair32,32,4.163336342344337e-17,4.163336342344337e-17,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,independent_pair32,32,4.163336342344337e-17,4.163336342344337e-17,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,mutually_disjoint_pack64,32,4.163336342344337e-17,4.163336342344337e-17,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,two_disjoint_pairs64,32,4.163336342344337e-17,4.163336342344337e-17,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,independent_pair32,32,2.0372622353992398e-05,2.0372622353992398e-05,0.0005800086767202629,0.0018114792022999038,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-breast-w-15,binclass,onehot_linear,disjoint_pair32,32,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
openml_external,openml-breast-w-15,binclass,onehot_linear,independent_pair32,32,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
openml_external,openml-breast-w-15,binclass,onehot_linear,mutually_disjoint_pack64,32,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
openml_external,openml-breast-w-15,binclass,onehot_linear,two_disjoint_pairs64,32,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
openml_external,openml-breast-w-15,binclass,ordinal_forest,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-breast-w-15,binclass,ordinal_forest,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-breast-w-15,binclass,ordinal_forest,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-breast-w-15,binclass,ordinal_forest,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-breast-w-15,binclass,native_histgb,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-breast-w-15,binclass,native_histgb,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-breast-w-15,binclass,native_histgb,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-breast-w-15,binclass,native_histgb,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,independent_pair32,32,0.0001071051042357829,0.0001071051042357829,0.006123457697985024,0.01629411291848537,1e-12
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-sonar-40,binclass,onehot_linear,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-sonar-40,binclass,onehot_linear,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-sonar-40,binclass,onehot_linear,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-sonar-40,binclass,onehot_linear,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-sonar-40,binclass,ordinal_forest,disjoint_pair32,32,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,1e-12
openml_external,openml-sonar-40,binclass,ordinal_forest,independent_pair32,32,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,1e-12
openml_external,openml-sonar-40,binclass,ordinal_forest,mutually_disjoint_pack64,32,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,1e-12
openml_external,openml-sonar-40,binclass,ordinal_forest,two_disjoint_pairs64,32,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,1e-12
openml_external,openml-sonar-40,binclass,native_histgb,disjoint_pair32,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
openml_external,openml-sonar-40,binclass,native_histgb,independent_pair32,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
openml_external,openml-sonar-40,binclass,native_histgb,mutually_disjoint_pack64,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
openml_external,openml-sonar-40,binclass,native_histgb,two_disjoint_pairs64,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,disjoint_pair32,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,independent_pair32,32,0.00023236821865674218,0.00023236821865674218,0.009086020581127414,0.027462359281859805,1e-12
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
openml_external,openml-pc4-1049,binclass,onehot_linear,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-pc4-1049,binclass,onehot_linear,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-pc4-1049,binclass,onehot_linear,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-pc4-1049,binclass,onehot_linear,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-pc4-1049,binclass,ordinal_forest,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-pc4-1049,binclass,ordinal_forest,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-pc4-1049,binclass,ordinal_forest,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-pc4-1049,binclass,ordinal_forest,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-pc4-1049,binclass,native_histgb,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-pc4-1049,binclass,native_histgb,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-pc4-1049,binclass,native_histgb,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-pc4-1049,binclass,native_histgb,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,independent_pair32,32,7.1663906865721e-05,7.1663906865721e-05,0.0007317453414218586,0.0021038982738914858,1e-12
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-kc1-1067,binclass,onehot_linear,disjoint_pair32,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
openml_external,openml-kc1-1067,binclass,onehot_linear,independent_pair32,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
openml_external,openml-kc1-1067,binclass,onehot_linear,mutually_disjoint_pack64,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
openml_external,openml-kc1-1067,binclass,onehot_linear,two_disjoint_pairs64,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
openml_external,openml-kc1-1067,binclass,ordinal_forest,disjoint_pair32,32,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
openml_external,openml-kc1-1067,binclass,ordinal_forest,independent_pair32,32,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
openml_external,openml-kc1-1067,binclass,ordinal_forest,mutually_disjoint_pack64,32,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
openml_external,openml-kc1-1067,binclass,ordinal_forest,two_disjoint_pairs64,32,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
openml_external,openml-kc1-1067,binclass,native_histgb,disjoint_pair32,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
openml_external,openml-kc1-1067,binclass,native_histgb,independent_pair32,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
openml_external,openml-kc1-1067,binclass,native_histgb,mutually_disjoint_pack64,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
openml_external,openml-kc1-1067,binclass,native_histgb,two_disjoint_pairs64,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,independent_pair32,32,4.984301321353524e-05,4.984301321353524e-05,0.0008874443177363845,0.002057560813276238,1e-12
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,disjoint_pair32,32,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,independent_pair32,32,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,mutually_disjoint_pack64,32,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,two_disjoint_pairs64,32,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,disjoint_pair32,32,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,independent_pair32,32,7.323103461898128e-05,7.323103461898128e-05,0.003844045050117223,0.010260758327445219,1e-12
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
openml_external,openml-ilpd-1480,binclass,onehot_linear,disjoint_pair32,64,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-ilpd-1480,binclass,onehot_linear,independent_pair32,64,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-ilpd-1480,binclass,onehot_linear,mutually_disjoint_pack64,64,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-ilpd-1480,binclass,onehot_linear,two_disjoint_pairs64,64,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-ilpd-1480,binclass,ordinal_forest,disjoint_pair32,64,5.840368594522971e-06,5.840368594522971e-06,0.0001422980776275914,0.0005030662975458178,1e-12
openml_external,openml-ilpd-1480,binclass,ordinal_forest,independent_pair32,64,-3.082335961024363e-06,3.082335961024363e-06,0.00017258368605195366,0.0005030662975458178,1e-12
openml_external,openml-ilpd-1480,binclass,ordinal_forest,mutually_disjoint_pack64,64,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-ilpd-1480,binclass,ordinal_forest,two_disjoint_pairs64,64,-2.656580806448261e-07,2.656580806448261e-07,9.710201776093108e-05,0.0003493982872051493,1e-12
openml_external,openml-ilpd-1480,binclass,native_histgb,disjoint_pair32,64,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-ilpd-1480,binclass,native_histgb,independent_pair32,64,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-ilpd-1480,binclass,native_histgb,mutually_disjoint_pack64,64,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-ilpd-1480,binclass,native_histgb,two_disjoint_pairs64,64,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,disjoint_pair32,64,0.00013898230375786191,0.00013898230375786191,0.00416052637687249,0.014049802525958888,1e-12
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,independent_pair32,64,4.74006595642118e-05,4.74006595642118e-05,0.004945748365654218,0.01601055984928612,1e-12
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,mutually_disjoint_pack64,64,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,two_disjoint_pairs64,64,0.00011805016121391176,0.00011805016121391176,0.002952431912960881,0.011575472405971121,1e-12
openml_external,openml-wdbc-1510,binclass,onehot_linear,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-wdbc-1510,binclass,onehot_linear,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-wdbc-1510,binclass,onehot_linear,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-wdbc-1510,binclass,onehot_linear,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-wdbc-1510,binclass,ordinal_forest,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-wdbc-1510,binclass,ordinal_forest,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-wdbc-1510,binclass,ordinal_forest,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-wdbc-1510,binclass,ordinal_forest,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-wdbc-1510,binclass,native_histgb,disjoint_pair32,32,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
openml_external,openml-wdbc-1510,binclass,native_histgb,independent_pair32,32,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
openml_external,openml-wdbc-1510,binclass,native_histgb,mutually_disjoint_pack64,32,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
openml_external,openml-wdbc-1510,binclass,native_histgb,two_disjoint_pairs64,32,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,independent_pair32,32,0.0003824336613083845,0.0003824336613083845,0.009210211354841555,0.03085208121122071,1e-12
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-mammography-310,binclass,onehot_linear,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-mammography-310,binclass,onehot_linear,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-mammography-310,binclass,onehot_linear,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-mammography-310,binclass,onehot_linear,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-mammography-310,binclass,ordinal_forest,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-mammography-310,binclass,ordinal_forest,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-mammography-310,binclass,ordinal_forest,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-mammography-310,binclass,ordinal_forest,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_external,openml-mammography-310,binclass,native_histgb,disjoint_pair32,32,-1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,1e-12
openml_external,openml-mammography-310,binclass,native_histgb,independent_pair32,32,-1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,1e-12
openml_external,openml-mammography-310,binclass,native_histgb,mutually_disjoint_pack64,32,-1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,1e-12
openml_external,openml-mammography-310,binclass,native_histgb,two_disjoint_pairs64,32,-1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,1e-12
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,disjoint_pair32,32,-6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,1e-12
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,independent_pair32,32,2.5128283824622788e-05,2.5128283824622788e-05,0.000431708792538609,0.0014397370245158442,1e-12
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,-6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,1e-12
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,-6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,1e-12
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,disjoint_pair32,128,3.6002312242544576e-12,3.6002312242544576e-12,6.977468262129689e-10,1.7339985003417269e-09,1e-12
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,independent_pair32,128,-3.3721914149964505e-12,3.3721914149964505e-12,7.512477647107586e-10,1.7339985003417269e-09,1e-12
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,mutually_disjoint_pack64,128,1.2532641591178617e-11,1.2532641591178617e-11,3.7375270731769435e-10,1.3323614433957687e-09,1e-12
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,two_disjoint_pairs64,128,1.7783996497655608e-11,1.7783996497655608e-11,4.5487863288750495e-10,1.3880514515562936e-09,1e-12
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,disjoint_pair32,128,3.504543717047781e-05,3.504543717047781e-05,0.0006489287390921717,0.002094513209976001,1e-12
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,independent_pair32,128,2.438957655293006e-05,2.438957655293006e-05,0.0006752155904323195,0.002419860075354552,1e-12
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,mutually_disjoint_pack64,128,1.6560464568660116e-05,1.6560464568660116e-05,0.00036275966208124013,0.0011333005877975921,1e-12
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,two_disjoint_pairs64,128,1.647434827123373e-05,1.647434827123373e-05,0.00045930395359981575,0.0018685024392993688,1e-12
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,disjoint_pair32,128,0.0005842369256809921,0.0005842369256809921,0.0017110928145340528,0.006829496051210193,1e-12
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,independent_pair32,128,0.0007547897827340222,0.0007547897827340222,0.0019293929875098253,0.007430597299301733,1e-12
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,mutually_disjoint_pack64,128,0.00020608595111726302,0.00020608595111726302,0.0008953797312495887,0.0033987352863323883,1e-12
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,two_disjoint_pairs64,128,0.0003170119776039204,0.0003170119776039204,0.0012193843170233455,0.004789763986036144,1e-12
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,disjoint_pair32,32,8.326672684688674e-17,8.326672684688674e-17,0.0,0.0,1e-12
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,independent_pair32,32,8.326672684688674e-17,8.326672684688674e-17,0.0,0.0,1e-12
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,mutually_disjoint_pack64,32,8.326672684688674e-17,8.326672684688674e-17,0.0,0.0,1e-12
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,two_disjoint_pairs64,32,8.326672684688674e-17,8.326672684688674e-17,0.0,0.0,1e-12
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,disjoint_pair32,32,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,independent_pair32,32,0.00013419619748225586,0.00013419619748225586,0.0011303750913969513,0.0032299229059241374,1e-12
