panel,dataset,task,model,method,score_bias,score_rmse,mc_standard_error
openml_external,openml-breast-w-15,binclass,onehot_linear,iid_mean32,2.7755575615628914e-17,3.926190274676522e-17,8.677855649074118e-19
openml_external,openml-breast-w-15,binclass,ordinal_forest,strength2_jackknife32,0.0,0.0,0.0
openml_external,openml-breast-w-15,binclass,ordinal_forest,iid_jackknife32,-4.0387773243583114e-05,0.0004564453173026245,1.4207968283812664e-05
openml_external,openml-breast-w-15,binclass,ordinal_forest,strength2_mean32,0.0,0.0,0.0
openml_external,openml-breast-w-15,binclass,ordinal_forest,iid_mean32,-3.116548189074919e-05,0.0004563494342797967,1.4227624939941604e-05
openml_external,openml-breast-w-15,binclass,native_histgb,strength2_jackknife32,0.0,0.0,0.0
openml_external,openml-breast-w-15,binclass,native_histgb,iid_jackknife32,0.0,0.0,0.0
openml_external,openml-breast-w-15,binclass,native_histgb,strength2_mean32,0.0,0.0,0.0
openml_external,openml-breast-w-15,binclass,native_histgb,iid_mean32,0.0,0.0,0.0
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,strength2_jackknife32,2.6276522071377872e-05,0.00604028176927113,0.0001887570192107958
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,iid_jackknife32,0.0004269626422847561,0.02698732755595882,0.0008432484339748764
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,strength2_mean32,7.895757368192591e-05,0.006040498336123277,0.00018874944601084457
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,iid_mean32,0.0009500320684887043,0.027036086919559672,0.0008443559369325422
openml_external,openml-sonar-40,binclass,onehot_linear,strength2_jackknife32,0.0,0.0,0.0
openml_external,openml-sonar-40,binclass,onehot_linear,iid_jackknife32,0.0,0.0,0.0
openml_external,openml-sonar-40,binclass,onehot_linear,strength2_mean32,0.0,0.0,0.0
openml_external,openml-sonar-40,binclass,onehot_linear,iid_mean32,0.0,0.0,0.0
openml_external,openml-sonar-40,binclass,ordinal_forest,strength2_jackknife32,2.220446049250313e-16,3.1409522197412174e-16,6.942284519259294e-18
openml_external,openml-sonar-40,binclass,ordinal_forest,iid_jackknife32,-0.00013961666279505014,0.0018293049578002514,5.699903898674651e-05
openml_external,openml-sonar-40,binclass,ordinal_forest,strength2_mean32,2.220446049250313e-16,3.1409522197412174e-16,6.942284519259294e-18
openml_external,openml-sonar-40,binclass,ordinal_forest,iid_mean32,-8.293065829734214e-05,0.0018264893915288666,5.701892849159777e-05
openml_external,openml-sonar-40,binclass,native_histgb,strength2_jackknife32,-1.1102230246251565e-16,1.5704761098706087e-16,3.471142259629647e-18
openml_external,openml-sonar-40,binclass,native_histgb,iid_jackknife32,-5.035880668025072e-08,3.5897393391281334e-06,1.1216831535772161e-07
openml_external,openml-sonar-40,binclass,native_histgb,strength2_mean32,-1.1102230246251565e-16,1.5704761098706087e-16,3.471142259629647e-18
openml_external,openml-sonar-40,binclass,native_histgb,iid_mean32,-5.007857717398423e-08,3.589722448879776e-06,1.121679100066216e-07
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,strength2_jackknife32,0.00029959587082206696,0.008924125468468247,0.00027872172238007145
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,iid_jackknife32,-0.0003121629807708026,0.017130208302223098,0.0005352301187622602
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,strength2_mean32,0.0006446426875872935,0.008937479809494742,0.0002785687841983598
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,iid_mean32,0.0004483776054123312,0.017149665025141685,0.000535743831623464
openml_external,openml-pc4-1049,binclass,onehot_linear,strength2_jackknife32,0.0,0.0,0.0
openml_external,openml-pc4-1049,binclass,onehot_linear,iid_jackknife32,2.1110890813247352e-13,1.7303668179084088e-11,5.406993856708173e-13
openml_external,openml-pc4-1049,binclass,onehot_linear,strength2_mean32,0.0,0.0,0.0
openml_external,openml-pc4-1049,binclass,onehot_linear,iid_mean32,2.1110890813247352e-13,1.730366754856702e-11,5.406993659656922e-13
openml_external,openml-pc4-1049,binclass,ordinal_forest,strength2_jackknife32,0.0,0.0,0.0
openml_external,openml-pc4-1049,binclass,ordinal_forest,iid_jackknife32,1.6398966958430794e-05,0.00034535869377290385,1.0780285339416618e-05
openml_external,openml-pc4-1049,binclass,ordinal_forest,strength2_mean32,0.0,0.0,0.0
openml_external,openml-pc4-1049,binclass,ordinal_forest,iid_mean32,5.0767677485158424e-05,0.0003485265110771065,1.0775286930921828e-05
openml_external,openml-pc4-1049,binclass,native_histgb,strength2_jackknife32,0.0,0.0,0.0
openml_external,openml-pc4-1049,binclass,native_histgb,iid_jackknife32,-3.983518657435514e-06,7.785391797175432e-05,2.4297481147299413e-06
openml_external,openml-pc4-1049,binclass,native_histgb,strength2_mean32,0.0,0.0,0.0
openml_external,openml-pc4-1049,binclass,native_histgb,iid_mean32,-2.2405283239823603e-08,7.698388106724772e-05,2.405746181463943e-06
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,strength2_jackknife32,-1.792874744446782e-05,0.0007102724039367301,2.218894026595473e-05
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,iid_jackknife32,0.00020038324480078917,0.0022649017221963172,7.050062587274097e-05
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,strength2_mean32,3.640024730819369e-05,0.0007104289454777657,2.2171744154136293e-05
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,iid_mean32,0.00042603023832818443,0.002300198380656722,7.063751843151024e-05
openml_external,openml-kc1-1067,binclass,onehot_linear,strength2_jackknife32,-1.1102230246251565e-16,1.5704761098706087e-16,3.471142259629647e-18
openml_external,openml-kc1-1067,binclass,onehot_linear,iid_jackknife32,-1.5204670855695213e-11,1.732169604047005e-09,5.4128214713717154e-11
openml_external,openml-kc1-1067,binclass,onehot_linear,strength2_mean32,-1.1102230246251565e-16,1.5704761098706087e-16,3.471142259629647e-18
openml_external,openml-kc1-1067,binclass,onehot_linear,iid_mean32,-1.520328307691443e-11,1.7321696873753988e-09,5.4128217698504264e-11
openml_external,openml-kc1-1067,binclass,ordinal_forest,strength2_jackknife32,5.551115123125783e-17,7.852380549353044e-17,1.7355711298148236e-18
openml_external,openml-kc1-1067,binclass,ordinal_forest,iid_jackknife32,-5.265747487548378e-06,0.0003672544310839007,1.1475521206766607e-05
openml_external,openml-kc1-1067,binclass,ordinal_forest,strength2_mean32,5.551115123125783e-17,7.852380549353044e-17,1.7355711298148236e-18
openml_external,openml-kc1-1067,binclass,ordinal_forest,iid_mean32,4.326903916840319e-05,0.00037040252170816423,1.1495830525452777e-05
openml_external,openml-kc1-1067,binclass,native_histgb,strength2_jackknife32,-5.551115123125783e-17,7.852380549353044e-17,1.7355711298148236e-18
openml_external,openml-kc1-1067,binclass,native_histgb,iid_jackknife32,2.678267090716613e-06,0.00014089480444845365,4.402167080634163e-06
openml_external,openml-kc1-1067,binclass,native_histgb,strength2_mean32,-5.551115123125783e-17,7.852380549353044e-17,1.7355711298148236e-18
openml_external,openml-kc1-1067,binclass,native_histgb,iid_mean32,3.60337266823163e-05,0.00012994272127869259,3.901457229093434e-06
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,strength2_jackknife32,1.9697315367217527e-05,0.0008930838928948213,2.7902082827082078e-05
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,iid_jackknife32,2.4329920341181754e-05,0.0023848696986705446,7.452329972411736e-05
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,strength2_mean32,0.00010831466053201622,0.0008931977393727695,2.7706436384412487e-05
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,iid_mean32,0.00048530286063680483,0.0024710593595672938,7.571672827962113e-05
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,strength2_jackknife32,5.551115123125783e-17,7.852380549353044e-17,1.7355711298148236e-18
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,iid_jackknife32,5.551115123125783e-17,7.852380549353044e-17,1.7355711298148236e-18
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,strength2_mean32,5.551115123125783e-17,7.852380549353044e-17,1.7355711298148236e-18
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,iid_mean32,5.551115123125783e-17,7.852380549353044e-17,1.7355711298148236e-18
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,strength2_jackknife32,0.0,0.0,0.0
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,iid_jackknife32,-1.1895168758435659e-05,0.0005962459369827276,1.862897719512647e-05
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,strength2_mean32,0.0,0.0,0.0
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,iid_mean32,3.012844580152496e-05,0.000595958448012257,1.859988734085617e-05
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,strength2_jackknife32,0.0,0.0,0.0
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,iid_jackknife32,-1.6260042923210705e-07,2.3101044388206386e-05,7.218897542636515e-07
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,strength2_mean32,0.0,0.0,0.0
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,iid_mean32,-1.4150863836270844e-07,2.3105533163968595e-05,7.220343696484497e-07
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,strength2_jackknife32,7.084686811942298e-05,0.0036894577566071282,0.00011527429608950908
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,iid_jackknife32,0.0006879874701042343,0.017030394780969006,0.0005317653930436827
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,strength2_mean32,0.00015292512365583377,0.003698063284578768,0.00011546562480253337
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,iid_mean32,0.0014424560145720466,0.017005115165741783,0.0005294945836432929
openml_external,openml-ilpd-1480,binclass,onehot_linear,strength2_jackknife32,0.0,0.0,0.0
openml_external,openml-ilpd-1480,binclass,onehot_linear,iid_jackknife32,-1.0097478408965799e-12,6.673141404138912e-11,2.0851179404173525e-12
openml_external,openml-ilpd-1480,binclass,onehot_linear,strength2_mean32,0.0,0.0,0.0
openml_external,openml-ilpd-1480,binclass,onehot_linear,iid_mean32,-1.0097478408965799e-12,6.673140271620262e-11,2.085117586464751e-12
openml_external,openml-ilpd-1480,binclass,ordinal_forest,strength2_jackknife32,6.192884404065957e-06,0.00017420419207670273,5.440440002585547e-06
openml_external,openml-ilpd-1480,binclass,ordinal_forest,iid_jackknife32,-1.8207481919940705e-05,0.0009782467038362897,3.05649139698619e-05
openml_external,openml-ilpd-1480,binclass,ordinal_forest,strength2_mean32,1.2173167745821445e-05,0.00017447512440320383,5.439060751449154e-06
openml_external,openml-ilpd-1480,binclass,ordinal_forest,iid_mean32,4.6759071961055554e-05,0.0009797202854658813,3.0581369222105144e-05
openml_external,openml-ilpd-1480,binclass,native_histgb,strength2_jackknife32,0.0,0.0,0.0
openml_external,openml-ilpd-1480,binclass,native_histgb,iid_jackknife32,-3.4342570133238937e-06,0.00011760038776813107,3.67344475514772e-06
openml_external,openml-ilpd-1480,binclass,native_histgb,strength2_mean32,0.0,0.0,0.0
openml_external,openml-ilpd-1480,binclass,native_histgb,iid_mean32,-3.1456961749887213e-06,0.00011755058901712152,3.6721403592741163e-06
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,strength2_jackknife32,-8.728502290422657e-05,0.005070147343028135,0.00015841862376703711
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,iid_jackknife32,-0.00040517958268682097,0.005907460383906861,0.00018417340062361963
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,strength2_mean32,4.266446951806113e-05,0.005049162308996367,0.00015778068913803524
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,iid_mean32,-0.0002242814039982166,0.0058801197162588045,0.0001836200266551128
openml_external,openml-wdbc-1510,binclass,onehot_linear,strength2_jackknife32,0.0,0.0,0.0
openml_external,openml-wdbc-1510,binclass,onehot_linear,iid_jackknife32,0.0,0.0,0.0
openml_external,openml-wdbc-1510,binclass,onehot_linear,strength2_mean32,0.0,0.0,0.0
openml_external,openml-wdbc-1510,binclass,onehot_linear,iid_mean32,0.0,0.0,0.0
openml_external,openml-wdbc-1510,binclass,ordinal_forest,strength2_jackknife32,0.0,0.0,0.0
openml_external,openml-wdbc-1510,binclass,ordinal_forest,iid_jackknife32,-1.4594969815831527e-05,0.0005491907390201544,1.7156149096970416e-05
openml_external,openml-wdbc-1510,binclass,ordinal_forest,strength2_mean32,0.0,0.0,0.0
openml_external,openml-wdbc-1510,binclass,ordinal_forest,iid_mean32,2.294687129242301e-06,0.000549888899126388,1.7183878476227415e-05
openml_external,openml-wdbc-1510,binclass,native_histgb,strength2_jackknife32,2.7755575615628914e-17,3.926190274676522e-17,8.677855649074118e-19
openml_external,openml-wdbc-1510,binclass,native_histgb,iid_jackknife32,2.7222693501083306e-06,0.00021106554226001266,6.595249561348193e-06
openml_external,openml-wdbc-1510,binclass,native_histgb,strength2_mean32,2.7755575615628914e-17,3.926190274676522e-17,8.677855649074118e-19
openml_external,openml-wdbc-1510,binclass,native_histgb,iid_mean32,3.325576171442357e-06,0.00021096994354513407,6.59199159185114e-06
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,strength2_jackknife32,1.938471143436704e-06,0.00917163944919235,0.00028661372638561373
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,iid_jackknife32,-0.00048556887735914933,0.022350800908875146,0.0006982976818478885
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,strength2_mean32,0.00012042245387242079,0.009173936651774817,0.00028666082031163405
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,iid_mean32,-2.3396660748187248e-05,0.022402821490551034,0.0007000877897891635
openml_external,openml-mammography-310,binclass,onehot_linear,strength2_jackknife32,0.0,0.0,0.0
openml_external,openml-mammography-310,binclass,onehot_linear,iid_jackknife32,0.0,0.0,0.0
openml_external,openml-mammography-310,binclass,onehot_linear,strength2_mean32,0.0,0.0,0.0
openml_external,openml-mammography-310,binclass,onehot_linear,iid_mean32,0.0,0.0,0.0
openml_external,openml-mammography-310,binclass,ordinal_forest,strength2_jackknife32,0.0,0.0,0.0
openml_external,openml-mammography-310,binclass,ordinal_forest,iid_jackknife32,-3.6386770583957118e-06,0.00014504436688461022,4.5312099560969955e-06
openml_external,openml-mammography-310,binclass,ordinal_forest,strength2_mean32,0.0,0.0,0.0
openml_external,openml-mammography-310,binclass,ordinal_forest,iid_mean32,9.488219257107466e-06,0.00014545045656091105,4.535645390730584e-06
openml_external,openml-mammography-310,binclass,native_histgb,strength2_jackknife32,-1.3877787807814457e-17,1.963095137338261e-17,4.338927824537059e-19
openml_external,openml-mammography-310,binclass,native_histgb,iid_jackknife32,-1.3877787807814457e-17,1.963095137338261e-17,4.338927824537059e-19
openml_external,openml-mammography-310,binclass,native_histgb,strength2_mean32,-1.3877787807814457e-17,1.963095137338261e-17,4.338927824537059e-19
openml_external,openml-mammography-310,binclass,native_histgb,iid_mean32,-1.3877787807814457e-17,1.963095137338261e-17,4.338927824537059e-19
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,strength2_jackknife32,1.572992081379926e-05,0.0004298809171157307,1.3424782226303891e-05
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,iid_jackknife32,3.527619700326168e-05,0.0008474442574512548,2.645967892475029e-05
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,strength2_mean32,5.2983947718229785e-05,0.0004351942365370052,1.3498651726625775e-05
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,iid_mean32,0.00020835638734571782,0.0008522251167783185,2.5823833497070753e-05
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,strength2_jackknife32,-2.9338753648744387e-12,7.257297543447825e-10,2.2678869499903084e-11
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,iid_jackknife32,2.730349280000155e-11,1.2460642633863888e-09,3.8930159166688936e-11
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,strength2_mean32,-2.9338753648744387e-12,7.257297507182473e-10,2.2678869386572936e-11
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,iid_mean32,2.73039368892114e-11,1.2460642731486232e-09,3.893015916766941e-11
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,strength2_jackknife32,-1.7364590952806402e-05,0.0007021725512919217,2.1936181467872963e-05
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,iid_jackknife32,-2.475368275178802e-05,0.001988030947714014,6.21211510397452e-05
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,strength2_mean32,2.5639153116707725e-05,0.0007028188175497629,2.1948468681669335e-05
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,iid_mean32,0.00019104509089074018,0.001984465221553624,6.172649467866181e-05
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,strength2_jackknife32,-3.850131179949923e-05,0.0019838147658054433,6.198253498038896e-05
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,iid_jackknife32,-9.969826924582925e-06,0.002403918282703441,7.512180026767204e-05
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,strength2_mean32,0.0007253183060456081,0.0019716778604141377,5.729435832830616e-05
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,iid_mean32,0.0011038957159189566,0.002378623641227133,6.584238307625679e-05
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,strength2_jackknife32,8.326672684688674e-17,1.1778570824029567e-16,2.6033566947222356e-18
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,iid_jackknife32,8.326672684688674e-17,1.1778570824029567e-16,2.6033566947222356e-18
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,strength2_mean32,8.326672684688674e-17,1.1778570824029567e-16,2.6033566947222356e-18
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,iid_mean32,8.326672684688674e-17,1.1778570824029567e-16,2.6033566947222356e-18
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,strength2_jackknife32,0.0,0.0,0.0
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,iid_jackknife32,8.218676788296353e-07,0.0002376323239702524,7.42596571009859e-06
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,strength2_mean32,0.0,0.0,0.0
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,iid_mean32,2.6313552489748426e-05,0.0002391100106184338,7.426803898435528e-06
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,strength2_jackknife32,-1.3580745515967552e-05,0.0011242052345821478,3.512885005608388e-05
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,iid_jackknife32,-0.00010416612961922089,0.002976448322061377,9.295703198915377e-05
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,strength2_mean32,0.00011598743007470991,0.0011188522263876329,3.477574951673101e-05
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,iid_mean32,0.00034691232461456223,0.002925532130929449,9.077783496228883e-05
openml_taskbalanced,openml-banknote-1462,binclass,onehot_linear,strength2_jackknife32,-2.7755575615628914e-17,3.926190274676522e-17,8.677855649074118e-19
openml_taskbalanced,openml-banknote-1462,binclass,onehot_linear,iid_jackknife32,-2.7755575615628914e-17,3.926190274676522e-17,8.677855649074118e-19
openml_taskbalanced,openml-banknote-1462,binclass,onehot_linear,strength2_mean32,-2.7755575615628914e-17,3.926190274676522e-17,8.677855649074118e-19
openml_taskbalanced,openml-banknote-1462,binclass,onehot_linear,iid_mean32,-2.7755575615628914e-17,3.926190274676522e-17,8.677855649074118e-19
openml_taskbalanced,openml-banknote-1462,binclass,ordinal_forest,strength2_jackknife32,0.0,0.0,0.0
openml_taskbalanced,openml-banknote-1462,binclass,ordinal_forest,iid_jackknife32,7.491991249573837e-06,0.00019049520063598962,5.948369289113628e-06
openml_taskbalanced,openml-banknote-1462,binclass,ordinal_forest,strength2_mean32,0.0,0.0,0.0
openml_taskbalanced,openml-banknote-1462,binclass,ordinal_forest,iid_mean32,1.3046976956879175e-05,0.00019056319016996903,5.9411260178030605e-06
openml_taskbalanced,openml-banknote-1462,binclass,onehot_adam_mlp,strength2_jackknife32,-0.00013508979410277455,0.007574558179182711,0.0002366672950622931
openml_taskbalanced,openml-banknote-1462,binclass,onehot_adam_mlp,iid_jackknife32,-8.986869653929141e-05,0.01565810146608794,0.000489307611439855
openml_taskbalanced,openml-banknote-1462,binclass,onehot_adam_mlp,strength2_mean32,-7.889347828700377e-05,0.007574294799249453,0.00023668387227592926
openml_taskbalanced,openml-banknote-1462,binclass,onehot_adam_mlp,iid_mean32,0.0001473716193831215,0.015666801627314268,0.0004895658899284777
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_linear,strength2_jackknife32,-5.551115123125783e-17,7.852380549353044e-17,1.7355711298148236e-18
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_linear,iid_jackknife32,4.101718964477641e-13,4.5358954933062396e-11,1.4174093857566364e-12
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_linear,strength2_mean32,-5.551115123125783e-17,7.852380549353044e-17,1.7355711298148236e-18
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_linear,iid_mean32,4.101718964477641e-13,4.5358942129057406e-11,1.41740898561512e-12
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,ordinal_forest,strength2_jackknife32,0.0,0.0,0.0
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,ordinal_forest,iid_jackknife32,-2.6415129099066625e-06,0.0005798664309468171,1.8120637948933117e-05
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,ordinal_forest,strength2_mean32,0.0,0.0,0.0
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,ordinal_forest,iid_mean32,4.961488472238207e-05,0.0005829233983437904,1.815025319292928e-05
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_adam_mlp,strength2_jackknife32,0.00024598850846618836,0.004488965919989393,0.00014006940482662572
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_adam_mlp,iid_jackknife32,-1.9416778791303546e-05,0.007645732949518782,0.00023892838420204687
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_adam_mlp,strength2_mean32,0.0004540839169551725,0.004492875659817204,0.00013968344335182176
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_adam_mlp,iid_mean32,0.0005409665642802097,0.007688672436707318,0.00023967555995218262
openml_multiclass,openml-vehicle-54,multiclass,onehot_linear,strength2_jackknife32,1.6653345369377348e-16,2.3557141648059133e-16,5.206713389444471e-18
openml_multiclass,openml-vehicle-54,multiclass,onehot_linear,iid_jackknife32,1.821265360746338e-11,5.78656823492368e-09,1.808293616745611e-10
openml_multiclass,openml-vehicle-54,multiclass,onehot_linear,strength2_mean32,1.6653345369377348e-16,2.3557141648059133e-16,5.206713389444471e-18
openml_multiclass,openml-vehicle-54,multiclass,onehot_linear,iid_mean32,1.8213375252429387e-11,5.786568177857625e-09,1.8082935982025797e-10
openml_multiclass,openml-vehicle-54,multiclass,ordinal_forest,strength2_jackknife32,0.0,0.0,0.0
openml_multiclass,openml-vehicle-54,multiclass,ordinal_forest,iid_jackknife32,-4.8122073418865874e-05,0.0008641685851440223,2.696336507651999e-05
openml_multiclass,openml-vehicle-54,multiclass,ordinal_forest,strength2_mean32,0.0,0.0,0.0
openml_multiclass,openml-vehicle-54,multiclass,ordinal_forest,iid_mean32,2.0534136228822497e-05,0.0008616508964908211,2.691894330150245e-05
openml_multiclass,openml-vehicle-54,multiclass,onehot_adam_mlp,strength2_jackknife32,-0.0002552995011430026,0.019014725486235555,0.0005941566103467685
openml_multiclass,openml-vehicle-54,multiclass,onehot_adam_mlp,iid_jackknife32,-0.0001734123394178111,0.02776173081164328,0.0008675371625115296
openml_multiclass,openml-vehicle-54,multiclass,onehot_adam_mlp,strength2_mean32,0.00013284811955893705,0.01903263504087888,0.0005947553560672849
openml_multiclass,openml-vehicle-54,multiclass,onehot_adam_mlp,iid_mean32,0.0006471440279384177,0.02785259287022556,0.0008701585558427225
openml_multiclass,openml-segment-36,multiclass,onehot_linear,strength2_jackknife32,-8.326672684688674e-17,1.1778570824029567e-16,2.6033566947222356e-18
openml_multiclass,openml-segment-36,multiclass,onehot_linear,iid_jackknife32,1.9779297644184624e-10,4.785076501187812e-09,1.4940583841153982e-10
openml_multiclass,openml-segment-36,multiclass,onehot_linear,strength2_mean32,-8.326672684688674e-17,1.1778570824029567e-16,2.6033566947222356e-18
openml_multiclass,openml-segment-36,multiclass,onehot_linear,iid_mean32,1.9779577975498341e-10,4.785076141562448e-09,1.4940582353938458e-10
openml_multiclass,openml-segment-36,multiclass,ordinal_forest,strength2_jackknife32,0.0,0.0,0.0
openml_multiclass,openml-segment-36,multiclass,ordinal_forest,iid_jackknife32,-2.0695978552587313e-06,0.000300864094089995,9.401780493219696e-06
openml_multiclass,openml-segment-36,multiclass,ordinal_forest,strength2_mean32,0.0,0.0,0.0
openml_multiclass,openml-segment-36,multiclass,ordinal_forest,iid_mean32,1.717477342111362e-05,0.0003017802998449801,9.415349446912738e-06
openml_multiclass,openml-segment-36,multiclass,onehot_adam_mlp,strength2_jackknife32,-7.291092673480937e-05,0.004047928570056435,0.00012647724638281736
openml_multiclass,openml-segment-36,multiclass,onehot_adam_mlp,iid_jackknife32,-7.05062235465681e-05,0.0044451532914158995,0.00013889356542416613
openml_multiclass,openml-segment-36,multiclass,onehot_adam_mlp,strength2_mean32,0.0002017059874143412,0.004046520772958238,0.00012629657657480415
openml_multiclass,openml-segment-36,multiclass,onehot_adam_mlp,iid_mean32,0.0003323871853932736,0.004422973202745854,0.0001378270638251089
