dataset,split_seed,model,task,split,metric_scale,brier,logloss,accuracy,auc,ece,mse,rmse,mae,r2
german_credit_risk,2026082811,tabm,classification,test,probability,0.29631655717163646,0.45706229611708776,0.775,0.8314285714285715,0.03289655906379153,,,,
german_credit_risk,2026082821,mlp,classification,validation,probability,0.30420906482387156,0.4760696831249169,0.785,0.8224999999999999,0.07849073353367203,,,,
german_credit_risk,2026082821,mlp,classification,test,probability,0.3392905110002069,0.5117064788278544,0.745,0.7736904761904762,0.10185666982795737,,,,
german_credit_risk,2026082821,resnet,classification,validation,probability,0.3525700894476082,0.6069318572369202,0.77,0.7909523809523809,0.13532922928958896,,,,
german_credit_risk,2026082821,resnet,classification,test,probability,0.3982147911709565,0.6816572293197318,0.735,0.7582142857142857,0.16740258451064846,,,,
german_credit_risk,2026082821,ft_transformer,classification,validation,probability,0.336111283434217,0.525524512812302,0.77,0.8010714285714285,0.10236804991138343,,,,
german_credit_risk,2026082821,ft_transformer,classification,test,probability,0.37699460024626746,0.5801781124249511,0.74,0.7604761904761905,0.12487220123046427,,,,
german_credit_risk,2026082821,tabm,classification,validation,probability,0.29889292851170457,0.46567353866585803,0.785,0.8225,0.0680962538460608,,,,
german_credit_risk,2026082821,tabm,classification,test,probability,0.35431360097464953,0.5279127413559098,0.73,0.7690476190476191,0.10041177755762422,,,,
heloc_credit_risk,2026082801,mlp,classification,validation,probability,0.39698746521354933,0.5860010499208019,0.70703125,0.7663955688476562,0.04606701855874463,,,,
heloc_credit_risk,2026082801,mlp,classification,test,probability,0.3843647499792954,0.5692148911391184,0.708984375,0.7801055908203125,0.04770459270162065,,,,
heloc_credit_risk,2026082801,resnet,classification,validation,probability,0.4427601767807177,0.6783928853778077,0.69140625,0.7476425170898438,0.11862491841552014,,,,
heloc_credit_risk,2026082801,resnet,classification,test,probability,0.4451802561053336,0.7052195807260994,0.69140625,0.744781494140625,0.13240407675263557,,,,
heloc_credit_risk,2026082801,ft_transformer,classification,validation,probability,0.42837393110489425,0.6478464457648034,0.701171875,0.7527084350585938,0.10522634324127009,,,,
heloc_credit_risk,2026082801,ft_transformer,classification,test,probability,0.4247051355329444,0.6375285833602825,0.6953125,0.764862060546875,0.11980236786689599,,,,
heloc_credit_risk,2026082801,tabm,classification,validation,probability,0.40041369116196235,0.5896380469376642,0.6953125,0.7657394409179688,0.06845527630247261,,,,
heloc_credit_risk,2026082801,tabm,classification,test,probability,0.3846536873630827,0.5704965451244046,0.7109375,0.780029296875,0.04265886681400843,,,,
heloc_credit_risk,2026082811,mlp,classification,validation,probability,0.3767206075405172,0.560546059470805,0.72265625,0.7848968505859375,0.04501750830922903,,,,
heloc_credit_risk,2026082811,mlp,classification,test,probability,0.3742932259996806,0.5573252894748331,0.71875,0.7899246215820312,0.028978878041243654,,,,
heloc_credit_risk,2026082811,resnet,classification,validation,probability,0.4740201810993244,0.7224112690751311,0.66796875,0.7110443115234375,0.1414533566715477,,,,
heloc_credit_risk,2026082811,resnet,classification,test,probability,0.4128556942900959,0.6324179830457439,0.705078125,0.7677383422851562,0.10277635059094335,,,,
heloc_credit_risk,2026082811,ft_transformer,classification,validation,probability,0.44774342562269676,0.6667918922784677,0.67578125,0.7337646484375,0.1121082984128634,,,,
heloc_credit_risk,2026082811,ft_transformer,classification,test,probability,0.41020401717119737,0.6161984647540293,0.701171875,0.7692794799804688,0.0978394816661421,,,,
heloc_credit_risk,2026082811,tabm,classification,validation,probability,0.3777993523365699,0.5621082684106689,0.72265625,0.78399658203125,0.03695596193335858,,,,
heloc_credit_risk,2026082811,tabm,classification,test,probability,0.37345532832441075,0.5566795351900748,0.720703125,0.7906112670898438,0.04848599649449171,,,,
heloc_credit_risk,2026082821,mlp,classification,validation,probability,0.3664586028357787,0.5467903808439708,0.72265625,0.7986907958984375,0.03394758340186855,,,,
heloc_credit_risk,2026082821,mlp,classification,test,probability,0.40856103543893263,0.5951725271165733,0.697265625,0.7503738403320312,0.07109568199734893,,,,
heloc_credit_risk,2026082821,resnet,classification,validation,probability,0.408316409874389,0.6164643279070245,0.7109375,0.7734832763671875,0.09556770572785211,,,,
heloc_credit_risk,2026082821,resnet,classification,test,probability,0.4832551384737187,0.7284750861981278,0.666015625,0.7081069946289062,0.14767666164399884,,,,
heloc_credit_risk,2026082821,ft_transformer,classification,validation,probability,0.39177455675205497,0.5873298803632316,0.7109375,0.7835235595703125,0.08168865534753421,,,,
heloc_credit_risk,2026082821,ft_transformer,classification,test,probability,0.48045740199330456,0.7026610011222594,0.66015625,0.7056808471679688,0.14506173333290917,,,,
heloc_credit_risk,2026082821,tabm,classification,validation,probability,0.365986761344936,0.5460129480248912,0.712890625,0.800048828125,0.0502241489880362,,,,
heloc_credit_risk,2026082821,tabm,classification,test,probability,0.4137732400119558,0.6008990602162474,0.685546875,0.7487258911132812,0.08888235061044726,,,,
lendingclub_loan_default,2026082801,mlp,classification,validation,probability,0.257183564023915,0.42014383044934617,0.83984375,0.6717810550198525,0.04462548590804616,,,,
lendingclub_loan_default,2026082801,mlp,classification,test,probability,0.25149728130133076,0.409696825173797,0.84375,0.6967101531480431,0.021453228617680502,,,,
lendingclub_loan_default,2026082801,resnet,classification,validation,probability,0.280706283936019,0.48306211527355947,0.822265625,0.6319625638116846,0.08010679295623023,,,,
lendingclub_loan_default,2026082801,resnet,classification,test,probability,0.27709693624818926,0.47855273916215857,0.828125,0.6435621100397051,0.09152873834556408,,,,
lendingclub_loan_default,2026082801,ft_transformer,classification,validation,probability,0.27292210977876796,0.46545481890815654,0.828125,0.6324446965399887,0.07228779833354793,,,,
lendingclub_loan_default,2026082801,ft_transformer,classification,test,probability,0.27641136425290264,0.4595648011676896,0.826171875,0.6648043108338061,0.08640866695721172,,,,
lendingclub_loan_default,2026082801,tabm,classification,validation,probability,0.2602963871979934,0.4252622882424396,0.83203125,0.6623652864435622,0.04743117675953102,,,,
lendingclub_loan_default,2026082801,tabm,classification,test,probability,0.2528065723083529,0.4113988337685457,0.841796875,0.6952637549631311,0.020043060319245846,,,,
lendingclub_loan_default,2026082811,mlp,classification,validation,probability,0.2587682936529919,0.4211807127150297,0.837890625,0.6532047646057856,0.03379905436074181,,,,
lendingclub_loan_default,2026082811,mlp,classification,test,probability,0.26565370499900387,0.4322907940772454,0.841796875,0.6122518434486671,0.05157222400990946,,,,
lendingclub_loan_default,2026082811,resnet,classification,validation,probability,0.2993656674181008,0.5128724081890037,0.8203125,0.5906125921724333,0.10605857879649783,,,,
lendingclub_loan_default,2026082811,resnet,classification,test,probability,0.29204261297307227,0.5104124218611119,0.822265625,0.5880317640385706,0.10320547641435684,,,,
lendingclub_loan_default,2026082811,ft_transformer,classification,validation,probability,0.3001416574653531,0.5005942142835059,0.80859375,0.6003119682359614,0.10402848343776584,,,,
lendingclub_loan_default,2026082811,ft_transformer,classification,test,probability,0.2975138144593405,0.49904115840948554,0.810546875,0.5880884855360181,0.10617966990865567,,,,
lendingclub_loan_default,2026082811,tabm,classification,validation,probability,0.2616558067628175,0.4245971312971102,0.833984375,0.6503119682359614,0.03640830312004795,,,,
lendingclub_loan_default,2026082811,tabm,classification,test,probability,0.2647651528803446,0.4310101120608955,0.83984375,0.6171298922291548,0.04311583394511587,,,,
lendingclub_loan_default,2026082821,mlp,classification,validation,probability,0.2559013766258108,0.41425095979785514,0.833984375,0.6679239931934203,0.025581511183276003,,,,
lendingclub_loan_default,2026082821,mlp,classification,test,probability,0.2636256774433665,0.4339785215035663,0.83984375,0.6333238797504255,0.037266983396596835,,,,
lendingclub_loan_default,2026082821,resnet,classification,validation,probability,0.29386753487420864,0.47423346049834036,0.80859375,0.6398184912081679,0.08874677003614018,,,,
lendingclub_loan_default,2026082821,resnet,classification,test,probability,0.2694655013691386,0.44133480517228907,0.8203125,0.6828701077708452,0.05404385825455727,,,,
lendingclub_loan_default,2026082821,ft_transformer,classification,validation,probability,0.30502419796056923,0.4764219779240581,0.7890625,0.6488372093023256,0.09498923025546446,,,,
lendingclub_loan_default,2026082821,ft_transformer,classification,test,probability,0.26707799180460756,0.4351928761320344,0.8125,0.6839194554736245,0.05727922480772918,,,,
lendingclub_loan_default,2026082821,tabm,classification,validation,probability,0.2549405941553538,0.4134064019066996,0.83984375,0.6734826999432785,0.024319900308945812,,,,
lendingclub_loan_default,2026082821,tabm,classification,test,probability,0.26251069785657366,0.4313654241047196,0.83984375,0.6367555303460011,0.0323957417084131,,,,
fremtpl_claim_count,2026082801,mlp,regression,validation,standardized_target,,,,,,0.692151634739481,0.8319565101250672,0.3593595355280854,0.0009065299134642935
fremtpl_claim_count,2026082801,mlp,regression,test,standardized_target,,,,,,0.9704172819733196,0.9850976002271651,0.42294458242449195,0.017189103197871147
fremtpl_claim_count,2026082801,resnet,regression,validation,standardized_target,,,,,,0.7892627026838357,0.8884045827683666,0.34976150693439934,-0.13926945030054338
fremtpl_claim_count,2026082801,resnet,regression,test,standardized_target,,,,,,1.1112442800806077,1.0541557190854716,0.42073081281336044,-0.12543645683165527
fremtpl_claim_count,2026082801,ft_transformer,regression,validation,standardized_target,,,,,,0.7382154023943857,0.8591946242815918,0.2751525278870304,-0.06558469420814128
fremtpl_claim_count,2026082801,ft_transformer,regression,test,standardized_target,,,,,,1.069170829922343,1.0340071711174652,0.353644501636893,-0.08282566861741492
fremtpl_claim_count,2026082801,tabm,regression,validation,standardized_target,,,,,,0.6948119040172287,0.8335537799189856,0.33367876596408585,-0.0029334634213342703
fremtpl_claim_count,2026082801,tabm,regression,test,standardized_target,,,,,,0.980207041301484,0.9900540597873855,0.39340406814406137,0.007274314659454828
fremtpl_claim_count,2026082811,mlp,regression,validation,standardized_target,,,,,,0.9595999961800329,0.9795917497509016,0.43629125474436137,-0.03246544366882942
fremtpl_claim_count,2026082811,mlp,regression,test,standardized_target,,,,,,1.0651101697592718,1.0320417480699469,0.4630595447895871,0.007743700838691581
fremtpl_claim_count,2026082811,resnet,regression,validation,standardized_target,,,,,,1.0880206011602225,1.0430822600160654,0.39034319338685464,-0.1706374293137891
fremtpl_claim_count,2026082811,resnet,regression,test,standardized_target,,,,,,1.21913177017174,1.104143002591485,0.4094617451163174,-0.13574277366442833
fremtpl_claim_count,2026082811,ft_transformer,regression,validation,standardized_target,,,,,,0.9817539843116411,0.9908349934835977,0.32776306528074883,-0.05630165383597019
fremtpl_claim_count,2026082811,ft_transformer,regression,test,standardized_target,,,,,,1.1337038768217438,1.0647553131221013,0.34829138198745113,-0.05615817508738874
fremtpl_claim_count,2026082811,tabm,regression,validation,standardized_target,,,,,,0.9839335523777661,0.9919342480113116,0.4326032768900241,-0.058646723364270015
fremtpl_claim_count,2026082811,tabm,regression,test,standardized_target,,,,,,1.096856558104224,1.0473091989017493,0.45358990540906063,-0.021831224558950257
fremtpl_claim_count,2026082821,mlp,regression,validation,standardized_target,,,,,,0.7057244909020044,0.8400740984591802,0.3540364151559743,-0.018132175430801256
fremtpl_claim_count,2026082821,mlp,regression,test,standardized_target,,,,,,1.060626253485354,1.0298671047690349,0.3960565148865385,0.03034364568490089
fremtpl_claim_count,2026082821,resnet,regression,validation,standardized_target,,,,,,0.8941550610377941,0.9455977268573534,0.36784182968408174,-0.2899765407082666
fremtpl_claim_count,2026082821,resnet,regression,test,standardized_target,,,,,,1.1614714912266246,1.0777158675767118,0.39160996100745393,-0.06185209740264286
fremtpl_claim_count,2026082821,ft_transformer,regression,validation,standardized_target,,,,,,0.773949005932734,0.8797437160518591,0.2783889084800535,-0.11655808355986097
fremtpl_claim_count,2026082821,ft_transformer,regression,test,standardized_target,,,,,,1.1071312758052532,1.052203058256938,0.31679265432580905,-0.012172641510396653
fremtpl_claim_count,2026082821,tabm,regression,validation,standardized_target,,,,,,0.7511412165812756,0.8666840350331115,0.35889914185514726,-0.08365382065198324
fremtpl_claim_count,2026082821,tabm,regression,test,standardized_target,,,,,,1.070477309545899,1.0346387338322005,0.39105482053816587,0.0213375145671465
kdd17_stock_return,2026082801,mlp,regression,validation,standardized_target,,,,,,1.3621809801664668,1.1671250919102316,0.6945736453030236,0.07973228357974105
kdd17_stock_return,2026082801,mlp,regression,test,standardized_target,,,,,,0.7253233558065681,0.8516591781966353,0.6048016704824022,0.0192811490664081
kdd17_stock_return,2026082801,resnet,regression,validation,standardized_target,,,,,,1.5314268315136483,1.2375083157351503,0.7754727845068032,-0.03460751076523616
kdd17_stock_return,2026082801,resnet,regression,test,standardized_target,,,,,,0.8507008533614464,0.9223344585135299,0.646278757266316,-0.15024334556153107
kdd17_stock_return,2026082801,ft_transformer,regression,validation,standardized_target,,,,,,1.4974589563467855,1.2237070549550597,0.7451534387672609,-0.011659356763234818
kdd17_stock_return,2026082801,ft_transformer,regression,test,standardized_target,,,,,,0.7861332183645595,0.8866415388219523,0.6249612963976006,-0.06294063250987314
kdd17_stock_return,2026082801,tabm,regression,validation,standardized_target,,,,,,1.3328845303360435,1.1545061846244236,0.6907202198199549,0.09952449722624912
kdd17_stock_return,2026082801,tabm,regression,test,standardized_target,,,,,,0.7263978700770692,0.8522897805776327,0.6055260694862028,0.017828284778719894
kdd17_stock_return,2026082811,mlp,regression,validation,standardized_target,,,,,,1.1341773223724478,1.0649776159020656,0.648771445667478,-0.18864975332546097
kdd17_stock_return,2026082811,mlp,regression,test,standardized_target,,,,,,1.0153974708822613,1.007669326159262,0.649585373816052,0.09379983637076306
kdd17_stock_return,2026082811,resnet,regression,validation,standardized_target,,,,,,1.162253412687809,1.0780785744498445,0.6863806464745039,-0.21807428612945778
kdd17_stock_return,2026082811,resnet,regression,test,standardized_target,,,,,,1.133641780974437,1.0647261530433245,0.7132826587459817,-0.01172831021862386
kdd17_stock_return,2026082811,ft_transformer,regression,validation,standardized_target,,,,,,1.0698658920648394,1.0343432177303815,0.6571790188913837,-0.1212495644279763
kdd17_stock_return,2026082811,ft_transformer,regression,test,standardized_target,,,,,,1.0384517812709178,1.019044543320319,0.6800669870538059,0.07322481974362183
kdd17_stock_return,2026082811,tabm,regression,validation,standardized_target,,,,,,1.1261912843046495,1.0612215999991,0.6462762314455475,-0.18028016067703834
kdd17_stock_return,2026082811,tabm,regression,test,standardized_target,,,,,,0.9760362246756502,0.9879454563262338,0.64405254877299,0.12892811743895338
kdd17_stock_return,2026082821,mlp,regression,validation,standardized_target,,,,,,1.2054730836540004,1.0979403825590899,0.7048145479639629,-0.022331749793973232
kdd17_stock_return,2026082821,mlp,regression,test,standardized_target,,,,,,1.1734303825068233,1.0832499169198322,0.6864469794768411,0.05333006338738
kdd17_stock_return,2026082821,resnet,regression,validation,standardized_target,,,,,,1.3596113151228126,1.166023719794247,0.7530740177304551,-0.15305255146463792
kdd17_stock_return,2026082821,resnet,regression,test,standardized_target,,,,,,1.2866358819064567,1.1342997319520343,0.7273258056060854,-0.03799895326199754
kdd17_stock_return,2026082821,ft_transformer,regression,validation,standardized_target,,,,,,1.3475996547648665,1.160861600176725,0.7230089553495986,-0.14286576096870474
