dataset,split_seed,model,task,population,total_nuisance_variance,schema_only_variance,seed_only_variance,schema_seed_interaction_variance,main_fraction,main_pair_fraction,triple_fraction,higher_fraction,quotient_validation_loss,quotient_test_loss,wall_seconds,peak_device_bytes,iid1_residual_mean,iid1_residual_median,iid1_residual_se,srswor1_residual_mean,srswor1_residual_median,srswor1_residual_se,iid2_residual_mean,iid2_residual_median,iid2_residual_se,srswor2_residual_mean,srswor2_residual_median,srswor2_residual_se,iid4_residual_mean,iid4_residual_median,iid4_residual_se,srswor4_residual_mean,srswor4_residual_median,srswor4_residual_se,iid8_residual_mean,iid8_residual_median,iid8_residual_se,srswor8_residual_mean,srswor8_residual_median,srswor8_residual_se,iid16_residual_mean,iid16_residual_median,iid16_residual_se,srswor16_residual_mean,srswor16_residual_median,srswor16_residual_se,iid32_residual_mean,iid32_residual_median,iid32_residual_se,srswor32_residual_mean,srswor32_residual_median,srswor32_residual_se,iid64_residual_mean,iid64_residual_median,iid64_residual_se,srswor64_residual_mean,srswor64_residual_median,srswor64_residual_se,strength1_4_residual_mean,strength1_4_residual_median,strength1_4_residual_se,strength1_16_residual_mean,strength1_16_residual_median,strength1_16_residual_se,strength2_16_residual_mean,strength2_16_residual_median,strength2_16_residual_se,strength3_64_residual_mean,strength3_64_residual_median,strength3_64_residual_se,lhs16_residual_mean,lhs16_residual_median,lhs16_residual_se,sobol16_residual_mean,sobol16_residual_median,sobol16_residual_se,seed_only16_residual_mean,seed_only16_residual_median,seed_only16_residual_se,schema_only16_residual_mean,schema_only16_residual_median,schema_only16_residual_se,independent_cover32_residual_mean,independent_cover32_residual_median,independent_cover32_residual_se,disjoint_pair32_residual_mean,disjoint_pair32_residual_median,disjoint_pair32_residual_se,independent_cover64_residual_mean,independent_cover64_residual_median,independent_cover64_residual_se,disjoint_pack64_residual_mean,disjoint_pack64_residual_median,disjoint_pack64_residual_se
credit_card_default,2026082801,mlp,classification,32,0.001200606870216143,0.0005091946775184687,0.00022434594288111095,0.00046706624981656335,0.5661071210209915,0.9383706808148262,0.057517550222363024,0.004111768962810743,0.26162795815399253,0.26745021479687103,5.888935222290456,69015040,0.001203981597823021,0.0011730099653231342,9.438613531048054e-06,0.0012047262505253177,0.0011769759005702198,9.3088624891435e-06,0.0005954142268930835,0.000539598958484574,9.403146632594072e-06,0.0005774727582302148,0.0005398721785086799,7.640573791443041e-06,0.0003109940806058849,0.00028905951553219445,5.7529772296956505e-06,0.00027293694003651726,0.00026117279426664323,4.134388510741426e-06,0.00014999665856476203,0.00013444422717158062,2.9221228365044837e-06,0.00012035295407506545,0.00011567974807077811,1.9680562199166103e-06,7.5584019114656e-05,6.975877781685318e-05,1.5247138032121652e-06,3.89108098032919e-05,3.647554765152971e-05,6.66628917526346e-07,3.7096821034623425e-05,3.411132948396474e-05,7.298837079563758e-07,0.0,0.0,0.0,1.8864133333177277e-05,1.778509409361624e-05,3.595188683138016e-07,0.0,0.0,0.0,0.0001926200362097327,0.00019087605884619051,1.4766504148140333e-06,4.9140729863621574e-05,4.314187793117307e-05,1.1986613092504416e-06,1.6433694146905385e-05,1.3998670593516255e-05,1.9940553688599685e-07,0.0,0.0,0.0,3.537578257938256e-05,3.194527110835671e-05,7.78925977712045e-07,0.00010466185851758664,0.00010951406299284868,3.373392321395875e-07,7.245003362978467e-05,7.590942513388767e-05,1.6153009454979255e-06,0.0002717758751587041,0.0002598946424464628,2.2117170464286475e-06,8.136621955269004e-06,8.260034450769425e-06,2.4707445812310345e-07,0.0,0.0,0.0,4.270712754934619e-06,3.0713959925902526e-06,1.46995003173184e-07,0.0,0.0,0.0
credit_card_default,2026082801,resnet,classification,32,0.012404861573442373,0.0027564856837956116,0.004845738391156823,0.004802637498489939,0.5279127098866274,0.8197280604810235,0.14971235425536475,0.030559585263611574,0.28299475573575283,0.2844063983393349,12.73779846704565,71987200,0.012280378837237805,0.012132863715870383,9.244473568641165e-05,0.012369802947075865,0.012132863715870383,8.793125913460106e-05,0.0062702980804812715,0.006092148605848947,0.00010805012372111815,0.006033373143770895,0.005718912702601986,9.46093206315896e-05,0.0032108257464168403,0.0027208350072749814,7.255344403660509e-05,0.002851875536352947,0.0025889344111036136,5.484431784765196e-05,0.001520733772905999,0.001303348063641751,3.3620352905050635e-05,0.0012333376916430572,0.0010425674401088275,2.7233252081770922e-05,0.0007820749280201993,0.000670243030933225,1.8091689191312896e-05,0.00040834574850428135,0.0003629526634904872,7.728267457599297e-06,0.000382359620551448,0.0003320664265090907,8.720833274714967e-06,0.0,0.0,0.0,0.0001976593049552672,0.0001704203283813222,4.9584468011144465e-06,0.0,0.0,0.0,0.0017965988939265946,0.0017809393422453302,9.610947612154175e-06,0.0004539728065951446,0.0004167505375965561,8.503792594122175e-06,0.00030376884847103545,0.0002880260707889185,1.4193366159539267e-06,0.0,0.0,0.0,0.0003848465859350864,0.0003674207406433675,5.467997671471576e-06,0.0008435445235130388,0.0008128405467493689,4.943286624686791e-06,0.00039527133844282145,0.00040315379256049787,3.552885688970029e-06,0.006210887740883927,0.006176681830690126,2.6133230735533716e-05,0.0001530772982506972,0.00015709883981939498,4.224600175393998e-06,0.0,0.0,0.0,7.809797269726337e-05,6.882622901530029e-05,2.387287241143249e-06,0.0,0.0,0.0
credit_card_default,2026082801,ft_transformer,classification,32,0.027703934937915422,0.009342536043318108,0.003030904440559844,0.015330494454037471,0.32409498564554745,0.7171932748592977,0.22777021173222275,0.05503651340847935,0.276779959566101,0.28102317701100427,29.660431486787274,91380736,0.02774602135671118,0.0274546178697839,0.0002459397064442946,0.027662498891395878,0.0274546178697839,0.00024130519239214178,0.013889507353290784,0.013266436383053519,0.00017978469303087452,0.013225758039724795,0.012819175987343414,0.00010834197857818204,0.007067919517682503,0.006378284893588266,0.00010451831582894297,0.006298721785587961,0.006164933496221683,5.1168711647953717e-05,0.003399705546610457,0.0032062384666253093,4.558808696684359e-05,0.002712726068118189,0.002679878826420787,2.2355216202775472e-05,0.001740175210360366,0.0016512426998748638,2.3924834184376485e-05,0.0009023805196015713,0.0008892449856556354,7.332658340228608e-06,0.0008532601418634173,0.0008196420337321364,1.1541621196694939e-05,0.0,0.0,0.0,0.0004315281136395225,0.0004092548083815757,6.022030198346551e-06,0.0,0.0,0.0,0.005709960087650008,0.005946796179420476,4.80938315857388e-05,0.0014481587720945616,0.0013248241959020308,2.6841897687851163e-05,0.0009444013090350843,0.0009194294322474963,4.831453425388538e-06,0.0,0.0,0.0,0.001226906815599826,0.0011825522462719268,1.6122194171418008e-05,0.0023928057109421285,0.002406557901316349,5.8129050517990744e-06,0.0013202578036614395,0.00132718659967072,1.1784668289482343e-05,0.004642468591008966,0.004493344074833143,4.3727804054750376e-05,0.0004740254889604446,0.0004797445839139187,1.3053084662174701e-05,0.0,0.0,0.0,0.0002450091319801357,0.00020770376227403117,7.609317269024259e-06,0.0,0.0,0.0
credit_card_default,2026082801,tabm,classification,32,0.0011936410812555525,0.00031496502565443523,0.0004680207733770561,0.00041065528222406113,0.6198616258901919,0.9506760157805079,0.04520024952458899,0.004123734694903393,0.25952531771930953,0.26467328270514034,11.900670333998278,74841600,0.001201120930076556,0.0012236745156564872,6.826135572388017e-06,0.001194291195302409,0.0012236745156564872,6.8937381658219515e-06,0.0005969951800704809,0.0006111864283635686,1.0355223679683142e-05,0.0005799532382453553,0.0006116129957459404,9.065570017585317e-06,0.00031188068467324144,0.0002705716267610451,6.798023149133366e-06,0.00027407322881718623,0.0002488816708611851,5.052262746600893e-06,0.00014598543394006816,0.00012771577502352743,3.1716394977719167e-06,0.00011714665031963283,0.00010325545386526423,2.3266419282295624e-06,7.362911483978714e-05,6.620904356985348e-05,1.727193311142628e-06,3.906688200732614e-05,3.575708859315934e-05,7.776495894896384e-07,3.6333202303657434e-05,3.1458525123201144e-05,8.125821572678547e-07,0.0,0.0,0.0,1.8802621232937448e-05,1.654857944650951e-05,4.5787181746980697e-07,0.0,0.0,0.0,0.00015222671246336016,0.00015201502450264321,1.1086066640235853e-06,3.966222194959836e-05,3.47014195867664e-05,9.511023962673881e-07,1.137405097362279e-05,1.1419901651612716e-05,7.460425508467194e-08,0.0,0.0,0.0,3.031258247910141e-05,2.5249410716956933e-05,7.180199209694101e-07,0.00011608558229286232,0.00011672193003801193,2.815404579290588e-07,4.494738600729183e-05,4.603292617511884e-05,9.949807163323744e-07,0.0004777891151605082,0.00046952629648844616,1.5135878065164873e-06,5.675696046113699e-06,5.806934179882209e-06,1.585647488283662e-07,0.0,0.0,0.0,2.9255251875629455e-06,2.3033830952618996e-06,9.304308991338118e-08,0.0,0.0,0.0
credit_card_default,2026082811,mlp,classification,32,0.0011973156119467264,0.0005728528176231032,0.00024536832140551693,0.0003790944729181062,0.6303094006320243,0.9340303217337593,0.06397215139714814,0.0019975268690925847,0.28652642919303806,0.303358278569688,5.594921606127173,69015040,0.0011953162948229253,0.0012148729145341596,9.890755004400415e-06,0.0012066054017156685,0.0012148729145341596,1.0187249552927149e-05,0.0006002101229820077,0.0005393463017629279,1.0038578329138417e-05,0.0005841968653760514,0.0005386705814347952,8.319095223596762e-06,0.0003076489198795114,0.000280217006250004,6.151881260637613e-06,0.00027268807325903213,0.00025093164037519723,4.581375049549295e-06,0.00014811722714767246,0.0001350798944982851,3.0125623972885596e-06,0.00012028009358327989,0.00011628609504733894,2.0837604752633423e-06,7.59831239849425e-05,6.750868900792352e-05,1.6232033405057863e-06,3.955850686826672e-05,3.761141647353459e-05,7.033675398534439e-07,3.668378100667419e-05,3.359880266100164e-05,7.382366075194689e-07,0.0,0.0,0.0,1.8668881826437275e-05,1.754353248997939e-05,3.6049091063067515e-07,0.0,0.0,0.0,0.00014862250799730863,0.0001436699897287489,1.2378109946271812e-06,3.7969377571849324e-05,3.463405045608207e-05,8.228910015949662e-07,1.7368024646630176e-05,1.715830393465525e-05,2.864170821956551e-07,0.0,0.0,0.0,2.9630552496334096e-05,2.686338891350122e-05,6.200972729921893e-07,8.320658238474997e-05,8.997364387334964e-05,3.756719823052475e-07,8.088887732998595e-05,8.736470926718708e-05,1.9385718261441295e-06,0.0002567341265666959,0.0002451326525161123,2.237041926035876e-06,8.793605314189545e-06,7.52988438412369e-06,2.8742611766912074e-07,0.0,0.0,0.0,4.354035210650985e-06,3.4569726387161953e-06,1.5133932044491597e-07,0.0,0.0,0.0
credit_card_default,2026082811,resnet,classification,32,0.009121661214849367,0.002500825334732468,0.002861252973535208,0.0037595829065816917,0.5024105793873396,0.806915053140472,0.169973117274401,0.02311182958512722,0.31571082503891906,0.32920519804007653,10.952967098215595,71987200,0.009164765794798267,0.009053629084073577,6.960968155167242e-05,0.009050969869912094,0.008987030314990936,6.573310256999056e-05,0.004567661725401859,0.004245071008534711,7.263756900832813e-05,0.004420754567750316,0.004207741637595151,5.490674752654122e-05,0.002367703713873584,0.001995954989376503,4.91101405566827e-05,0.002089593300572271,0.001920531910905611,3.2076029186616796e-05,0.0011074974080711372,0.0010015007813298348,2.1946539574188165e-05,0.0008982458499885024,0.0008090463577873256,1.6089870810107e-05,0.0005740132365588048,0.000517343343331122,1.1613682802951741e-05,0.0002975661967039472,0.00027150419771532176,4.975095902044042e-06,0.00028381701798602967,0.000260243580369403,5.940069970718176e-06,0.0,0.0,0.0,0.00014677688748344632,0.00012730776142915622,3.2832318061833896e-06,0.0,0.0,0.0,0.0012684211929434946,0.001204979064112217,8.273222085143387e-06,0.0003214621712676947,0.0002947317658811954,5.655192727402624e-06,0.00022551018400229642,0.00018222027139845745,3.694131094411726e-06,0.0,0.0,0.0,0.00029840868066749004,0.00028405953290098,4.236637351585902e-06,0.0005787022119644624,0.0005794214195642283,2.291426502792001e-06,0.0003554227166292904,0.0003707112208771969,4.006487512023694e-06,0.003329807851533961,0.0032743499804814497,1.3953554936102023e-05,0.000112357130050148,0.0001101697628728381,3.563830696196717e-06,0.0,0.0,0.0,5.937527068419908e-05,3.899140765918554e-05,2.0977645412294566e-06,0.0,0.0,0.0
credit_card_default,2026082811,ft_transformer,classification,32,0.023921741259877217,0.007323305411060144,0.0034695680155631013,0.013128867833253972,0.3113142521335247,0.7150482721519456,0.23507926734437312,0.04987246050368145,0.3164692796291153,0.3277695881764712,29.089666113024577,91380736,0.024024287843614434,0.023337167491143458,0.00022522689013902656,0.02373081197114827,0.023337167491143458,0.00021854898147444216,0.011978508738852742,0.011351396850035337,0.00013609348505872062,0.011510721553853865,0.011072132198347098,0.00010161448924753583,0.0060269631854855555,0.005506298015822519,9.01773490867656e-05,0.005389824721682825,0.005295911044738167,4.454476622554554e-05,0.00296416348480201,0.0027856623624363383,4.2358618822485506e-05,0.002331259265006656,0.002274877182495586,1.9465315568510475e-05,0.0014884768510378987,0.001400398681016378,2.0472256134860137e-05,0.000769955606615269,0.0007631348339555801,6.142297843830661e-06,0.0007331482561622542,0.0007060203450291089,9.92078762366285e-06,0.0,0.0,0.0,0.00037248201732823535,0.0003623117103773309,5.108210862202497e-06,0.0,0.0,0.0,0.004842261991866463,0.004816860692760112,3.567443593061972e-05,0.0012380240808655143,0.0011300719267893233,2.2234195708618688e-05,0.0008616998901982067,0.0008846041824438045,1.5185318568217127e-06,0.0,0.0,0.0,0.0010716586851613021,0.0010463818159623683,1.2977079555068265e-05,0.002067033517793308,0.0022573809514513793,1.5705636177413283e-05,0.001042784764193456,0.0010514340772803652,6.4399038493216005e-06,0.005316142032845824,0.0052481251334096195,3.1354945992435785e-05,0.00043066972873025296,0.0004365370009635774,1.1764020433198498e-05,0.0,0.0,0.0,0.00022295712355106426,0.00020298181868318757,7.021846026956554e-06,0.0,0.0,0.0
credit_card_default,2026082811,tabm,classification,32,0.0012178522142751137,0.00032975285287010017,0.0004859841658807908,0.0004021151955242227,0.6355787384894205,0.9501724258465347,0.043636800413709174,0.006190773739755826,0.2885472037090162,0.30112323938908764,10.815567288082093,74841600,0.001219267304137666,0.0012242215605207216,9.33182257614104e-06,0.0012271486248730903,0.0012242215605207216,9.388197734395168e-06,0.0006062209367823754,0.0005668466669523468,1.0910441525639562e-05,0.0005894759651681688,0.0005913627956791635,9.451296772522658e-06,0.0003215074068256863,0.0002811260141019766,7.352634268137086e-06,0.00028064552297684054,0.0002547124609907938,5.349254095041662e-06,0.00015017875135171863,0.00013107139888153532,3.445907824277145e-06,0.00011781861728169102,0.00010541250141398359,2.486783103805655e-06,7.535608990517939e-05,6.671275340767579e-05,1.7449206712058124e-06,3.993486415600527e-05,3.562195253697105e-05,8.048196470897716e-07,3.751481604056834e-05,3.371751482790146e-05,8.564865883820445e-07,0.0,0.0,0.0,1.9237538577736325e-05,1.728186770494392e-05,4.839838450137739e-07,0.0,0.0,0.0,0.00014677870410904453,0.0001464858942327357,1.1080449191611953e-06,3.737842465958438e-05,3.263570983399031e-05,9.04536982282934e-07,1.1617088142228102e-05,1.0553699240806033e-05,6.951717293785807e-08,0.0,0.0,0.0,2.975587399518805e-05,2.6621840371823966e-05,7.568988767147219e-07,0.00010502788946368697,0.00010523964900267026,4.1060307731431897e-07,4.726700400659412e-05,5.195251963540327e-05,1.019415996823359e-06,0.00047782205613555576,0.00047125250513885085,2.1931397681839214e-06,5.866626969730964e-06,5.723833756700507e-06,1.6678677634455016e-07,0.0,0.0,0.0,2.988889765105655e-06,2.6287517196180588e-06,9.673125752258334e-08,0.0,0.0,0.0
credit_card_default,2026082821,mlp,classification,32,0.001215053501553789,0.0004564173121725079,0.0002157775513475115,0.0005428586380337696,0.5056239650016523,0.9445662251089655,0.05303769296868403,0.0023960819223504373,0.2848812311079705,0.2980871616031664,6.17322323936969,69015040,0.0012233551177818517,0.0012409392881222669,1.0099690718020656e-05,0.0012097924795310747,0.001230341503631102,9.764777268623938e-06,0.0006164967099221643,0.0005654820617786939,9.337466544135082e-06,0.0005830805045603307,0.0005485011208420745,7.896946692218636e-06,0.00031456040127317644,0.0002993705753600422,5.658229453776844e-06,0.00027272900113369815,0.00025378755621057494,4.042191435658536e-06,0.00015175165043663022,0.0001416318862419787,2.801856814183234e-06,0.00012026830869762479,0.000114833285664662,1.8546900775655757e-06,7.638762591084904e-05,6.927231907796443e-05,1.549528493409207e-06,4.012775756162933e-05,3.850359421967427e-05,6.853092880542619e-07,3.722881534129285e-05,3.517019628650654e-05,7.39646020528444e-07,0.0,0.0,0.0,1.8897895358700612e-05,1.776941857908442e-05,3.4861246299345184e-07,0.0,0.0,0.0,0.00023426209677765037,0.0002324099713384464,2.048646931121897e-06,5.986807704136538e-05,5.140578699218639e-05,1.5371209525418007e-06,1.5227175955440107e-05,1.587400509281507e-05,1.825723255778356e-07,0.0,0.0,0.0,4.097033908806895e-05,3.571277067777041e-05,9.20281911297649e-07,0.00013183304743008716,0.00015496921620496238,1.1999709992944393e-06,6.501164307262601e-05,7.203983965203606e-05,1.3665902781526324e-06,0.00029186455050299055,0.00028183313807205216,2.2110328563268834e-06,7.579373801623103e-06,7.972944904605768e-06,2.2562138851788535e-07,0.0,0.0,0.0,3.893496741161237e-06,2.4288643642466014e-06,1.284007469321707e-07,0.0,0.0,0.0
credit_card_default,2026082821,resnet,classification,32,0.010778418089393914,0.002662508748207874,0.0036770240886644626,0.004438885252521577,0.5159858997050953,0.8201758589361346,0.15014017490361822,0.029683966160247065,0.306096574045088,0.31031312909562114,12.804046847857535,71987200,0.010827385955797224,0.010639750301068871,9.188884641422918e-05,0.010847165103236679,0.010639750301068871,8.816243447904393e-05,0.005414690048298973,0.0052871903311645565,9.302145404384999e-05,0.005260167750094538,0.005299591022143758,7.626002467064371e-05,0.002837707027206497,0.002393436646477478,6.091067711916071e-05,0.002477118420808614,0.0022337492054862514,4.24079596729998e-05,0.0013211812990825988,0.0011738755604338456,2.661090470327529e-05,0.0010573209781275408,0.0009359111438418888,1.9820529451319456e-05,0.0006686210889269264,0.0005823813044558688,1.4168637833086194e-05,0.0003511705013241835,0.000313852958724704,6.245596087528763e-06,0.0003344221227644271,0.00029252806382059336,7.222435481404202e-06,0.0,0.0,0.0,0.00017235636691526025,0.00014908197485593856,4.140237848373127e-06,0.0,0.0,0.0,0.0016184920708971024,0.0015434361273583119,1.5988116810288032e-05,0.00041620836516842636,0.0003702783529108762,8.269824255068337e-06,0.0002372451297599373,0.00020215269494396672,3.185567072356857e-06,0.0,0.0,0.0,0.0003420582476148183,0.0003185281591016191,5.2814334668144756e-06,0.0007447692139409284,0.000720347887904091,4.738281228734405e-06,0.0003839439815120514,0.00038778188045356104,5.394427720566557e-06,0.00382982445955028,0.003797041125084538,1.4259081000835364e-05,0.00011657741759795138,0.00012412900333430262,3.513532087677889e-06,0.0,0.0,0.0,6.118347967665814e-05,4.192979285101158e-05,2.088168546303524e-06,0.0,0.0,0.0
credit_card_default,2026082821,ft_transformer,classification,32,0.028697649911674703,0.008654559620207069,0.004963842948230953,0.015079247343236681,0.3414273350241993,0.7162177989594999,0.22900442961848053,0.054777771422019575,0.2958918880554291,0.3048467979503708,32.667001232737675,91380736,0.029022408632169636,0.027523243218980028,0.0003540203822961243,0.028675701661326,0.027523243218980028,0.0003443121602626715,0.014066330314246641,0.013527269813355345,0.0001495615875696157,0.013864848151114571,0.0132508412461089,0.00014352647611765848,0.0073398120066237695,0.0067658375342702975,0.00010944345948857238,0.006475464177873063,0.006253647523081237,6.392695665946914e-05,0.003542325167432494,0.0033025151179262658,5.065711997865251e-05,0.0027511496552996163,0.002672420707034329,2.447411531125747e-05,0.001782850067734472,0.0016798141810496637,2.4202272239286906e-05,0.0009222337458895584,0.0009040069251551216,8.028403150791078e-06,0.0008751817976897203,0.0008285232770157009,1.2957043702239372e-05,0.0,0.0,0.0,0.00044891600030335104,0.0004271893528749025,6.307945871316301e-06,0.0,0.0,0.0,0.0054428417047646185,0.0053774083960209575,3.7899971450480704e-05,0.0013973142215150725,0.0013048388045790392,2.506127679893971e-05,0.0010279702160567237,0.001017170469338787,1.7314110681077796e-06,0.0,0.0,0.0,0.0012362489711688785,0.0011899852878406274,1.599054495446331e-05,0.00227158997149574,0.0022099121759572684,1.341226543434294e-05,0.0012332266940878061,0.001207268922584994,8.171523216724343e-06,0.0044955809029639665,0.004375009579278569,3.492225143774807e-05,0.0005152365756189845,0.000510693883822146,1.4115671378143458e-05,0.0,0.0,0.0,0.00026352611793924787,0.0002465914533595039,8.136618493116607e-06,0.0,0.0,0.0
credit_card_default,2026082821,tabm,classification,32,0.001023703615079037,0.0003526597747500163,0.0003014666147249408,0.00036957722560407985,0.6041484133043239,0.9508460402492485,0.04389157252984893,0.0052623872209027825,0.2887773977334298,0.2970767114568663,10.965579985873774,74841600,0.0010345954263569239,0.0010281120436456508,7.112466038206643e-06,0.0010243400839825435,0.0010244067593539804,7.189576320007251e-06,0.0005089268381410605,0.0004702460030477615,8.100372739252167e-06,0.0004997179038521043,0.0004725877898618472,6.802644278546365e-06,0.0002655992905412676,0.0002443043948622397,5.318420094723181e-06,0.00022889287106432182,0.0002142402489270957,3.6436668465966066e-06,0.00012673468790059113,0.00011457329033039796,2.491464900090202e-06,9.951912086049528e-05,9.198064729663364e-05,1.7361505566099889e-06,6.304149547837722e-05,5.628070312399353e-05,1.351205549936139e-06,3.332345449254819e-05,3.111797777106472e-05,6.099379518339137e-07,3.169336144265271e-05,2.8920856091998087e-05,6.666336123898974e-07,0.0,0.0,0.0,1.5929247107066074e-05,1.4440272980021287e-05,3.352362937675549e-07,0.0,0.0,0.0,0.00013393230113920563,0.0001312092114016585,1.3058036041137887e-06,3.475771717622398e-05,2.8785478023391835e-05,9.108336373460586e-07,1.0169258562057683e-05,1.0475668632054953e-05,5.6344759031599555e-08,0.0,0.0,0.0,2.716926972045611e-05,2.254279752072025e-05,6.721280294571269e-07,0.00011789047448430154,0.00012502301238875795,3.959280362244996e-07,5.066353043071489e-05,5.228056722946542e-05,1.2096209374099358e-06,0.00038328674480110554,0.0003708623414197431,2.04130304463128e-06,5.076234396505031e-06,5.01405825226134e-06,1.4227618147482752e-07,0.0,0.0,0.0,2.6115287233919277e-06,2.1075992327516186e-06,8.26218855321614e-08,0.0,0.0,0.0
german_credit_risk,2026082801,mlp,classification,128,0.0014267732225018794,0.0005420388359004336,0.00024535265716374536,0.0006393817294377004,0.3073387248175083,0.7057854251478184,0.2565905631508367,0.037624011701345245,0.3193015362796369,0.3395274198714,7.553639627061784,69145600,0.0014153850712475412,0.0013388369592196498,1.3642421213751382e-05,0.0014208891101359616,0.0013386949133670182,1.481065123073563e-05,0.0007171793284911517,0.0006823555505121859,8.876724392804053e-06,0.0006987960399967236,0.0006674311389533048,8.898769677987525e-06,0.00036386882523493816,0.0003382121701080235,5.4753620721381364e-06,0.0003499941556359636,0.00032556664887088514,4.907600032010298e-06,0.00018305055523977617,0.0001718505785209339,2.821807501592534e-06,0.00016641675731169698,0.000155615388306086,2.4499974978859693e-06,8.920485647952639e-05,8.339951071061219e-05,1.3982961725835544e-06,7.919244686210001e-05,7.469046949617072e-05,1.1452080047319528e-06,4.470708926569734e-05,4.250668024036949e-05,6.782112019874111e-07,3.428333493108307e-05,3.255298077872616e-05,5.204195533755502e-07,2.2444416475030573e-05,2.1064780423853204e-05,3.4030921942411266e-07,1.113656401428549e-05,1.0425908394258063e-05,1.676515497795701e-07,0.00029567746338802337,0.00028478897968817576,3.3316597179709527e-06,7.30104534324298e-05,6.978418566162654e-05,1.0563441223650832e-06,4.388854471232808e-05,4.168272743090857e-05,4.579748457663841e-07,4.913040510620234e-06,4.757052837940731e-06,5.8622024261168926e-08,6.506354801383872e-05,6.255957655141031e-05,8.30233013193425e-07,5.292904600541158e-05,5.2780502105137944e-05,2.6713483954209025e-07,0.00012157121260577164,0.00011728387397231864,1.5142722586574566e-06,0.00030010002942041443,0.00029829999607926597,1.8402815383890254e-06,2.1861970203198616e-05,2.1183178462151947e-05,3.464484427952759e-07,1.907584760895955e-05,1.8928470257401578e-05,3.469019178538899e-07,1.075226827000374e-05,1.0176873772694554e-05,1.855792893698427e-07,6.578571692162832e-06,5.729472471711319e-06,1.5853860911380555e-07
german_credit_risk,2026082801,resnet,classification,128,0.05235318338198328,0.018959061332964447,0.004333259725325879,0.029060862323692958,0.1944899221929505,0.5585609203041604,0.3086394763033397,0.1327996033924997,0.386395338343666,0.4600158830406616,16.98834646376781,72117760,0.052832849966309124,0.051124458126074475,0.0004370844116182554,0.05248131965151115,0.050533156926852764,0.00044359285395724533,0.02617718862162679,0.025554531409142434,0.00024005815118101595,0.02618991297942766,0.025567269757518767,0.0002330538820219862,0.012997791567149496,0.012445816135295825,0.00014042176778877427,0.012951082244573937,0.012669459023371996,0.00012349023470005718,0.0066456645297297105,0.00630292752316923,7.01357297868393e-05,0.00606732165866003,0.005822289467744854,5.757693406578559e-05,0.0032393260837014198,0.003109997901042977,3.5637915238413165e-05,0.0028891093180743203,0.0028336457569487546,2.812184103624494e-05,0.0016402054871305777,0.001568702655416454,1.9820483189805634e-05,0.0012277429487594204,0.001197001526963594,1.171359792997059e-05,0.000832466760707072,0.0008036080200353754,9.069947899983641e-06,0.00041479896604457015,0.0004066006026678913,3.99965329348102e-06,0.011935513584947098,0.011766884904553384,8.871883683680695e-05,0.002920397495147278,0.0028307739055013674,3.1873699808866534e-05,0.002053690841959767,0.0020346755959539517,1.636815655166311e-05,0.00030151731406221293,0.00025968802275301984,3.0479223964928813e-06,0.0027158544841340724,0.0026560407198289353,2.584279167842583e-05,0.0025575135482586624,0.00249062862737237,2.2430153137599637e-05,0.004244052395267973,0.004111846779705301,4.145804647972223e-05,0.005287077271947722,0.005228207844539823,3.9323308338783884e-05,0.0010376878642810207,0.0010131346276297994,1.1908086643724706e-05,0.000906449932899099,0.0008864161691492269,1.118382710098229e-05,0.0005255584511621358,0.0005018611092839704,7.268549733767987e-06,0.00030814809422099646,0.00029541727503888584,4.49095132636968e-06
german_credit_risk,2026082801,ft_transformer,classification,128,0.0884152127714401,0.03235069570513877,0.0027182922313924362,0.05334622483490889,0.1365809009275174,0.44564247195580564,0.3483972729911336,0.2059602550530608,0.34540237844797983,0.395200712574646,43.920942364726216,91589632,0.08740572393134084,0.08696107540340492,0.0009761881710093226,0.08781980109780906,0.08795945708715629,0.001001323755722752,0.04326993193951588,0.041624144179744,0.0004242022458609456,0.04347905204721659,0.04271679119435777,0.0004054459789323116,0.0227078108692962,0.02173624115839831,0.0002395819851314021,0.021627688416369195,0.021172205459637196,0.00020614193417929289,0.01107991374933695,0.01071981129865291,0.00011505375489014886,0.0103959264964474,0.01021712771974243,8.896606745476435e-05,0.005484805366342096,0.005322727659753595,5.376055458481144e-05,0.004940615339849105,0.004829785140282808,4.143325815959903e-05,0.0027153621482005697,0.0026376264015590175,2.7610589440677723e-05,0.0020622225930220597,0.002011153421804192,1.6808775993130415e-05,0.0013776065397824455,0.0013371532859762529,1.4399120252783102e-05,0.0006982896618518554,0.0006811735782860594,5.602585164748576e-06,0.021220748150666817,0.02066874337930655,0.00017072422584991784,0.005293191142543495,0.00507509417796369,6.0857710096892294e-05,0.004042411136225522,0.003985616850189164,2.7773000952695127e-05,0.0007857413556857306,0.0007707789273437115,5.622241147428879e-06,0.004986830445152151,0.004878546544987975,4.560843697154081e-05,0.00428322858203369,0.004177420982755278,3.347015510403933e-05,0.00727157209555319,0.0070708182284171875,5.9124535375901725e-05,0.0055825795732992595,0.00551162999258466,4.323374941685765e-05,0.002022310211657808,0.001990834013246907,2.1258495021286117e-05,0.0017728402076191783,0.001740104951626495,1.6620274005099534e-05,0.001030504142934635,0.0009724747332141785,1.3028920246234981e-05,0.0005838739656814471,0.0005760887060401064,5.8236951351947994e-06
