panel,dataset,model,task,method,product_cells,probability_count,minimum_probability,at_or_below_clip_count,at_or_below_clip_fraction,exact_zero_count,exact_zero_fraction,quantile_0.001,quantile_0.01,quantile_0.05
menu_repeat,credit_card_fraud,onehot_linear,binclass,exact_quotient,32,3000,2.3817556666472228e-05,0,0.0,0,0.0,0.8880734320804476,0.9963414579629898,0.9990883946418763
menu_repeat,credit_card_fraud,onehot_linear,binclass,disjoint_pair32,32,3072000,2.3817556666472228e-05,0,0.0,0,0.0,0.8880734320804926,0.99634145796299,0.9990883946418763
menu_repeat,credit_card_fraud,onehot_linear,binclass,independent_pair32,32,3072000,2.3817556666472228e-05,0,0.0,0,0.0,0.8880734320804926,0.99634145796299,0.9990883946418763
menu_repeat,credit_card_fraud,onehot_linear,binclass,mutually_disjoint_pack64,32,3072000,2.3817556666472228e-05,0,0.0,0,0.0,0.8880734320804926,0.99634145796299,0.9990883946418763
menu_repeat,credit_card_fraud,onehot_linear,binclass,two_disjoint_pairs64,32,3072000,2.3817556666472228e-05,0,0.0,0,0.0,0.8880734320804926,0.99634145796299,0.9990883946418763
menu_repeat,credit_card_fraud,ordinal_forest,binclass,exact_quotient,32,3000,0.0,1,0.0003333333333333333,1,0.0003333333333333333,0.8023454405143857,0.9901867997273803,0.9989729031920433
menu_repeat,credit_card_fraud,ordinal_forest,binclass,disjoint_pair32,32,3072000,0.0,1024,0.0003333333333333333,1024,0.0003333333333333333,0.8023454405144325,0.9901867997273807,0.9989729031920433
menu_repeat,credit_card_fraud,ordinal_forest,binclass,independent_pair32,32,3072000,0.0,1024,0.0003333333333333333,1024,0.0003333333333333333,0.8023454405144325,0.9901867997273807,0.9989729031920433
menu_repeat,credit_card_fraud,ordinal_forest,binclass,mutually_disjoint_pack64,32,3072000,0.0,1024,0.0003333333333333333,1024,0.0003333333333333333,0.8023454405144325,0.9901867997273807,0.9989729031920433
menu_repeat,credit_card_fraud,ordinal_forest,binclass,two_disjoint_pairs64,32,3072000,0.0,1024,0.0003333333333333333,1024,0.0003333333333333333,0.8023454405144325,0.9901867997273807,0.9989729031920433
menu_repeat,credit_card_fraud,native_histgb,binclass,exact_quotient,32,3000,0.00011543618046516713,0,0.0,0,0.0,0.8173327444735915,0.9992884524352849,0.9997902743518352
menu_repeat,credit_card_fraud,native_histgb,binclass,disjoint_pair32,32,3072000,0.00011543618046516713,0,0.0,0,0.0,0.8173327444737506,0.999288452435285,0.9997902743518352
menu_repeat,credit_card_fraud,native_histgb,binclass,independent_pair32,32,3072000,0.00011471867014734016,0,0.0,0,0.0,0.8133729598141917,0.999278324469924,0.9997900910675526
menu_repeat,credit_card_fraud,native_histgb,binclass,mutually_disjoint_pack64,32,3072000,0.00011543618046516713,0,0.0,0,0.0,0.8173327444737506,0.999288452435285,0.9997902743518352
menu_repeat,credit_card_fraud,native_histgb,binclass,two_disjoint_pairs64,32,3072000,0.00011543618046516713,0,0.0,0,0.0,0.8173327444737506,0.999288452435285,0.9997902743518352
menu_repeat,credit_card_fraud,catboost_native,binclass,exact_quotient,32,3000,4.9461742577250334e-05,0,0.0,0,0.0,0.829974262244301,0.9980140794441104,0.9997152592055499
menu_repeat,credit_card_fraud,catboost_native,binclass,disjoint_pair32,32,3072000,4.9461742577250334e-05,0,0.0,0,0.0,0.8299742622444851,0.9980140794441105,0.9997152592055499
menu_repeat,credit_card_fraud,catboost_native,binclass,independent_pair32,32,3072000,4.592713315787478e-05,0,0.0,0,0.0,0.8190309746497715,0.9979645274579525,0.9997158055193722
menu_repeat,credit_card_fraud,catboost_native,binclass,mutually_disjoint_pack64,32,3072000,4.9461742577250334e-05,0,0.0,0,0.0,0.8299742622444851,0.9980140794441105,0.9997152592055499
menu_repeat,credit_card_fraud,catboost_native,binclass,two_disjoint_pairs64,32,3072000,4.9461742577250334e-05,0,0.0,0,0.0,0.8299742622444851,0.9980140794441105,0.9997152592055499
menu_repeat,credit_card_fraud,onehot_adam_mlp,binclass,exact_quotient,32,3000,0.000785539437231364,0,0.0,0,0.0,0.7573016701056622,0.9963605458661914,0.9976866640150547
menu_repeat,credit_card_fraud,onehot_adam_mlp,binclass,disjoint_pair32,32,3072000,0.000785539437231364,0,0.0,0,0.0,0.7573016701057579,0.9963605458661915,0.9976866640150548
menu_repeat,credit_card_fraud,onehot_adam_mlp,binclass,independent_pair32,32,3072000,0.0006091432808261743,0,0.0,0,0.0,0.7231268517683141,0.9962181821465492,0.9976746765896678
menu_repeat,credit_card_fraud,onehot_adam_mlp,binclass,mutually_disjoint_pack64,32,3072000,0.000785539437231364,0,0.0,0,0.0,0.7573016701057579,0.9963605458661915,0.9976866640150548
menu_repeat,credit_card_fraud,onehot_adam_mlp,binclass,two_disjoint_pairs64,32,3072000,0.000785539437231364,0,0.0,0,0.0,0.7573016701057579,0.9963605458661915,0.9976866640150548
menu_repeat,heloc_credit_risk,onehot_linear,binclass,exact_quotient,32,1417,0.016334739280864596,0,0.0,0,0.0,0.04013938228972256,0.11832207806408405,0.2161286786198616
menu_repeat,heloc_credit_risk,onehot_linear,binclass,disjoint_pair32,32,1451008,0.016334739280864596,0,0.0,0,0.0,0.022765312576666474,0.11797011457383633,0.21385115385055542
menu_repeat,heloc_credit_risk,onehot_linear,binclass,independent_pair32,32,1451008,0.016334739280864596,0,0.0,0,0.0,0.022765312576666474,0.11797011457383633,0.21385115385055542
menu_repeat,heloc_credit_risk,onehot_linear,binclass,mutually_disjoint_pack64,32,1451008,0.016334739280864596,0,0.0,0,0.0,0.022765312576666474,0.11797011457383633,0.21385115385055542
menu_repeat,heloc_credit_risk,onehot_linear,binclass,two_disjoint_pairs64,32,1451008,0.016334739280864596,0,0.0,0,0.0,0.022765312576666474,0.11797011457383633,0.21385115385055542
menu_repeat,heloc_credit_risk,ordinal_forest,binclass,exact_quotient,32,1417,0.05284085380844772,0,0.0,0,0.0,0.0627737530991435,0.13655441522598266,0.2502375964075327
menu_repeat,heloc_credit_risk,ordinal_forest,binclass,disjoint_pair32,32,1451008,0.05284085380844772,0,0.0,0,0.0,0.06246884912252426,0.13528129644691944,0.24985305033624172
menu_repeat,heloc_credit_risk,ordinal_forest,binclass,independent_pair32,32,1451008,0.05284085380844772,0,0.0,0,0.0,0.06246884912252426,0.13528129644691944,0.24985305033624172
menu_repeat,heloc_credit_risk,ordinal_forest,binclass,mutually_disjoint_pack64,32,1451008,0.05284085380844772,0,0.0,0,0.0,0.06246884912252426,0.13528129644691944,0.24985305033624172
menu_repeat,heloc_credit_risk,ordinal_forest,binclass,two_disjoint_pairs64,32,1451008,0.05284085380844772,0,0.0,0,0.0,0.06246884912252426,0.13528129644691944,0.24985305033624172
menu_repeat,heloc_credit_risk,native_histgb,binclass,exact_quotient,32,1417,0.0384381003677845,0,0.0,0,0.0,0.051585344940423966,0.10148250490427017,0.18174631297588348
menu_repeat,heloc_credit_risk,native_histgb,binclass,disjoint_pair32,32,1451008,0.0384381003677845,0,0.0,0,0.0,0.05071655288338661,0.10093653947114944,0.18071703612804413
menu_repeat,heloc_credit_risk,native_histgb,binclass,independent_pair32,32,1451008,0.0384381003677845,0,0.0,0,0.0,0.05071655288338661,0.10093653947114944,0.18071703612804413
menu_repeat,heloc_credit_risk,native_histgb,binclass,mutually_disjoint_pack64,32,1451008,0.0384381003677845,0,0.0,0,0.0,0.05071655288338661,0.10093653947114944,0.18071703612804413
menu_repeat,heloc_credit_risk,native_histgb,binclass,two_disjoint_pairs64,32,1451008,0.0384381003677845,0,0.0,0,0.0,0.05071655288338661,0.10093653947114944,0.18071703612804413
menu_repeat,heloc_credit_risk,catboost_native,binclass,exact_quotient,32,1417,0.05065205506980419,0,0.0,0,0.0,0.06907510324381291,0.11256587537005544,0.21843362944200634
menu_repeat,heloc_credit_risk,catboost_native,binclass,disjoint_pair32,32,1451008,0.05065205506980419,0,0.0,0,0.0,0.06675636139698327,0.11229158891364932,0.21792252780869603
menu_repeat,heloc_credit_risk,catboost_native,binclass,independent_pair32,32,1451008,0.04795783362351358,0,0.0,0,0.0,0.06641089578624815,0.1115631191059947,0.2170318764168769
menu_repeat,heloc_credit_risk,catboost_native,binclass,mutually_disjoint_pack64,32,1451008,0.05065205506980419,0,0.0,0,0.0,0.06675636139698327,0.11229158891364932,0.21792252780869603
menu_repeat,heloc_credit_risk,catboost_native,binclass,two_disjoint_pairs64,32,1451008,0.05065205506980419,0,0.0,0,0.0,0.06675636139698327,0.11229158891364932,0.21792252780869603
menu_repeat,heloc_credit_risk,onehot_adam_mlp,binclass,exact_quotient,32,1417,0.04689300718018785,0,0.0,0,0.0,0.06302376218233258,0.11500571166630834,0.20940064666792751
menu_repeat,heloc_credit_risk,onehot_adam_mlp,binclass,disjoint_pair32,32,1451008,0.04689300718018785,0,0.0,0,0.0,0.06280716240871698,0.11464423767756671,0.2092598150484264
menu_repeat,heloc_credit_risk,onehot_adam_mlp,binclass,independent_pair32,32,1451008,0.04466015438083559,0,0.0,0,0.0,0.06164101092144847,0.11420466657727957,0.20958268642425537
menu_repeat,heloc_credit_risk,onehot_adam_mlp,binclass,mutually_disjoint_pack64,32,1451008,0.04689300718018785,0,0.0,0,0.0,0.06280716240871698,0.11464423767756671,0.2092598150484264
menu_repeat,heloc_credit_risk,onehot_adam_mlp,binclass,two_disjoint_pairs64,32,1451008,0.04689300718018785,0,0.0,0,0.0,0.06280716240871698,0.11464423767756671,0.2092598150484264
menu_repeat,polish_bankruptcy_3year,onehot_linear,binclass,exact_quotient,32,1571,2.1283253763412833e-19,1,0.0006365372374283895,0,0.0,0.0021619786141673105,0.03801851407624781,0.5924037136137486
menu_repeat,polish_bankruptcy_3year,onehot_linear,binclass,disjoint_pair32,32,1608704,2.1283253763412833e-19,1024,0.0006365372374283895,0,0.0,0.0011780339700635523,0.037287418730556965,0.5469492822885513
menu_repeat,polish_bankruptcy_3year,onehot_linear,binclass,independent_pair32,32,1608704,2.1283253763412833e-19,1024,0.0006365372374283895,0,0.0,0.0011780339700635523,0.037287418730556965,0.5469492822885513
menu_repeat,polish_bankruptcy_3year,onehot_linear,binclass,mutually_disjoint_pack64,32,1608704,2.1283253763412833e-19,1024,0.0006365372374283895,0,0.0,0.0011780339700635523,0.037287418730556965,0.5469492822885513
menu_repeat,polish_bankruptcy_3year,onehot_linear,binclass,two_disjoint_pairs64,32,1608704,2.1283253763412833e-19,1024,0.0006365372374283895,0,0.0,0.0011780339700635523,0.037287418730556965,0.5469492822885513
menu_repeat,polish_bankruptcy_3year,ordinal_forest,binclass,exact_quotient,32,1571,0.002514881001843605,0,0.0,0,0.0,0.003909734712506179,0.04932145924540236,0.6821147203445435
menu_repeat,polish_bankruptcy_3year,ordinal_forest,binclass,disjoint_pair32,32,1608704,0.002514881001843605,0,0.0,0,0.0,0.0033209326211363077,0.049007673747837543,0.661509957164526
menu_repeat,polish_bankruptcy_3year,ordinal_forest,binclass,independent_pair32,32,1608704,0.002514881001843605,0,0.0,0,0.0,0.0033209326211363077,0.049007673747837543,0.661509957164526
menu_repeat,polish_bankruptcy_3year,ordinal_forest,binclass,mutually_disjoint_pack64,32,1608704,0.002514881001843605,0,0.0,0,0.0,0.0033209326211363077,0.049007673747837543,0.661509957164526
menu_repeat,polish_bankruptcy_3year,ordinal_forest,binclass,two_disjoint_pairs64,32,1608704,0.002514881001843605,0,0.0,0,0.0,0.0033209326211363077,0.049007673747837543,0.661509957164526
menu_repeat,polish_bankruptcy_3year,native_histgb,binclass,exact_quotient,32,1571,0.00028074317378923297,0,0.0,0,0.0,0.0011507284305844225,0.014703688444569707,0.8252017945051193
menu_repeat,polish_bankruptcy_3year,native_histgb,binclass,disjoint_pair32,32,1608704,0.00028074317378923297,0,0.0,0,0.0,0.0003903647084371187,0.014703688444569707,0.8247532695531845
menu_repeat,polish_bankruptcy_3year,native_histgb,binclass,independent_pair32,32,1608704,0.00028074317378923297,0,0.0,0,0.0,0.0003903647084371187,0.014703688444569707,0.8247532695531845
menu_repeat,polish_bankruptcy_3year,native_histgb,binclass,mutually_disjoint_pack64,32,1608704,0.00028074317378923297,0,0.0,0,0.0,0.0003903647084371187,0.014703688444569707,0.8247532695531845
menu_repeat,polish_bankruptcy_3year,native_histgb,binclass,two_disjoint_pairs64,32,1608704,0.00028074317378923297,0,0.0,0,0.0,0.0003903647084371187,0.014703688444569707,0.8247532695531845
menu_repeat,polish_bankruptcy_3year,catboost_native,binclass,exact_quotient,32,1571,0.003021260054083541,0,0.0,0,0.0,0.006576085280539701,0.035215800523292276,0.7722717942669988
menu_repeat,polish_bankruptcy_3year,catboost_native,binclass,disjoint_pair32,32,1608704,0.003021260054083541,0,0.0,0,0.0,0.0056161606044042856,0.03408511483576149,0.7679062858223915
menu_repeat,polish_bankruptcy_3year,catboost_native,binclass,independent_pair32,32,1608704,0.002978860698931385,0,0.0,0,0.0,0.0056161606044042856,0.034085115243215114,0.7679062858223915
menu_repeat,polish_bankruptcy_3year,catboost_native,binclass,mutually_disjoint_pack64,32,1608704,0.003021260054083541,0,0.0,0,0.0,0.0056161606044042856,0.03408511483576149,0.7679062858223915
menu_repeat,polish_bankruptcy_3year,catboost_native,binclass,two_disjoint_pairs64,32,1608704,0.003021260054083541,0,0.0,0,0.0,0.0056161606044042856,0.03408511483576149,0.7679062858223915
menu_repeat,polish_bankruptcy_3year,onehot_adam_mlp,binclass,exact_quotient,32,1571,0.0031059985765296005,0,0.0,0,0.0,0.007412786881668581,0.13188866924028844,0.7716486975550652
menu_repeat,polish_bankruptcy_3year,onehot_adam_mlp,binclass,disjoint_pair32,32,1608704,0.0031059985765296005,0,0.0,0,0.0,0.004331190981247346,0.12969526275992393,0.7706886250525713
menu_repeat,polish_bankruptcy_3year,onehot_adam_mlp,binclass,independent_pair32,32,1608704,0.0023435724351656972,0,0.0,0,0.0,0.0043795852916446165,0.129351360257715,0.7711082478053868
menu_repeat,polish_bankruptcy_3year,onehot_adam_mlp,binclass,mutually_disjoint_pack64,32,1608704,0.0031059985765296005,0,0.0,0,0.0,0.004331190981247346,0.12969526275992393,0.7706886250525713
menu_repeat,polish_bankruptcy_3year,onehot_adam_mlp,binclass,two_disjoint_pairs64,32,1608704,0.0031059985765296005,0,0.0,0,0.0,0.004331190981247346,0.12969526275992393,0.7706886250525713
subsample_repeat,compustat_kor_direction,onehot_linear,binclass,exact_quotient,128,3000,0.21020650770515203,0,0.0,0,0.0,0.25000514154089615,0.3203816839680076,0.37787381233647466
subsample_repeat,compustat_kor_direction,onehot_linear,binclass,disjoint_pair32,128,3072000,0.21020635263994336,0,0.0,0,0.0,0.2500049624228857,0.32038159089163065,0.37787370239384527
subsample_repeat,compustat_kor_direction,onehot_linear,binclass,independent_pair32,128,3072000,0.21020635217428207,0,0.0,0,0.0,0.25000496246200127,0.32038159089163065,0.37787369620055017
subsample_repeat,compustat_kor_direction,onehot_linear,binclass,mutually_disjoint_pack64,128,3072000,0.2102063826750964,0,0.0,0,0.0,0.25000503068836477,0.32038159107789516,0.3778737249318516
subsample_repeat,compustat_kor_direction,onehot_linear,binclass,two_disjoint_pairs64,128,3072000,0.21020635403692722,0,0.0,0,0.0,0.2500050038234338,0.32038159292191387,0.37787372253369594
subsample_repeat,compustat_kor_direction,ordinal_forest,binclass,exact_quotient,128,3000,0.08951076940866187,0,0.0,0,0.0,0.10120205638092011,0.2436205283552408,0.3193278982187621
subsample_repeat,compustat_kor_direction,ordinal_forest,binclass,disjoint_pair32,128,3072000,0.08202455088030547,0,0.0,0,0.0,0.09967553542973474,0.24320997591130436,0.3191945752827451
subsample_repeat,compustat_kor_direction,ordinal_forest,binclass,independent_pair32,128,3072000,0.08192939672153443,0,0.0,0,0.0,0.09964857180044055,0.2431853078491986,0.3191516349790618
subsample_repeat,compustat_kor_direction,ordinal_forest,binclass,mutually_disjoint_pack64,128,3072000,0.08523701911326498,0,0.0,0,0.0,0.09997642412030837,0.2431759060965851,0.31915538844186814
subsample_repeat,compustat_kor_direction,ordinal_forest,binclass,two_disjoint_pairs64,128,3072000,0.0845490736537613,0,0.0,0,0.0,0.09993440185848158,0.24318756732391195,0.3192063097609207
subsample_repeat,compustat_kor_direction,native_histgb,binclass,exact_quotient,128,3000,0.37987590255215764,0,0.0,0,0.0,0.386753480240237,0.40049732304643837,0.42374414945952593
subsample_repeat,compustat_kor_direction,native_histgb,binclass,disjoint_pair32,128,3072000,0.374387601390481,0,0.0,0,0.0,0.3854397749528289,0.4007547702640295,0.42378489952534437
subsample_repeat,compustat_kor_direction,native_histgb,binclass,independent_pair32,128,3072000,0.374387601390481,0,0.0,0,0.0,0.3854192141443491,0.4008507505059242,0.42382754664868116
subsample_repeat,compustat_kor_direction,native_histgb,binclass,mutually_disjoint_pack64,128,3072000,0.3760022148489952,0,0.0,0,0.0,0.3861050351806916,0.4006930079264566,0.4238297934643924
subsample_repeat,compustat_kor_direction,native_histgb,binclass,two_disjoint_pairs64,128,3072000,0.37547696800902486,0,0.0,0,0.0,0.38601048141159117,0.4007657272508368,0.42384180941153315
subsample_repeat,compustat_kor_direction,catboost_native,binclass,exact_quotient,128,3000,0.3429183540865779,0,0.0,0,0.0,0.3554279086254537,0.37872504792176187,0.4118292870931327
subsample_repeat,compustat_kor_direction,catboost_native,binclass,disjoint_pair32,128,3072000,0.3336705006659031,0,0.0,0,0.0,0.35387022979557514,0.3787260530516505,0.411590289324522
subsample_repeat,compustat_kor_direction,catboost_native,binclass,independent_pair32,128,3072000,0.3336705006659031,0,0.0,0,0.0,0.3537353202700615,0.37880515679717064,0.4115376118570566
subsample_repeat,compustat_kor_direction,catboost_native,binclass,mutually_disjoint_pack64,128,3072000,0.33536450006067753,0,0.0,0,0.0,0.3544796386039816,0.3789380695670843,0.41172288078814745
subsample_repeat,compustat_kor_direction,catboost_native,binclass,two_disjoint_pairs64,128,3072000,0.3338817534968257,0,0.0,0,0.0,0.35442230172269046,0.3789156503044069,0.4116874804487452
subsample_repeat,compustat_kor_direction,onehot_adam_mlp,binclass,exact_quotient,128,3000,0.28746216278523207,0,0.0,0,0.0,0.33281282307225046,0.3691470548091456,0.4013843827182427
subsample_repeat,compustat_kor_direction,onehot_adam_mlp,binclass,disjoint_pair32,128,3072000,0.2628682985669002,0,0.0,0,0.0,0.32686289579281586,0.36926669012755153,0.40163209903985264
subsample_repeat,compustat_kor_direction,onehot_adam_mlp,binclass,independent_pair32,128,3072000,0.25594524503685534,0,0.0,0,0.0,0.32569509115908296,0.3692720349971205,0.4016487331595272
subsample_repeat,compustat_kor_direction,onehot_adam_mlp,binclass,mutually_disjoint_pack64,128,3072000,0.2787034235079773,0,0.0,0,0.0,0.33053769409912637,0.3699392665363848,0.401786882802844
subsample_repeat,compustat_kor_direction,onehot_adam_mlp,binclass,two_disjoint_pairs64,128,3072000,0.27492799394531175,0,0.0,0,0.0,0.32903417354309933,0.36974918191088363,0.40173313380219045
subsample_repeat,credit_card_default,onehot_linear,binclass,exact_quotient,32,3000,0.006412453483790159,0,0.0,0,0.0,0.007786856565333437,0.051580422939732674,0.1468633495271206
subsample_repeat,credit_card_default,onehot_linear,binclass,disjoint_pair32,32,3072000,0.006412453483790159,0,0.0,0,0.0,0.0077868565653335135,0.051580422939732785,0.14686334952712113
subsample_repeat,credit_card_default,onehot_linear,binclass,independent_pair32,32,3072000,0.006412453483790159,0,0.0,0,0.0,0.0077868565653335135,0.051580422939732785,0.14686334952712113
subsample_repeat,credit_card_default,onehot_linear,binclass,mutually_disjoint_pack64,32,3072000,0.006412453483790159,0,0.0,0,0.0,0.0077868565653335135,0.051580422939732785,0.14686334952712113
subsample_repeat,credit_card_default,onehot_linear,binclass,two_disjoint_pairs64,32,3072000,0.006412453483790159,0,0.0,0,0.0,0.0077868565653335135,0.051580422939732785,0.14686334952712113
subsample_repeat,credit_card_default,ordinal_forest,binclass,exact_quotient,32,3000,0.009496734579443,0,0.0,0,0.0,0.025866519333474572,0.08009929560590535,0.1625743792857975
subsample_repeat,credit_card_default,ordinal_forest,binclass,disjoint_pair32,32,3072000,0.009496734579443,0,0.0,0,0.0,0.02586651933347475,0.0800992956059091,0.16257437928580018
subsample_repeat,credit_card_default,ordinal_forest,binclass,independent_pair32,32,3072000,0.009496734579443,0,0.0,0,0.0,0.02586651933347475,0.0800992956059091,0.16257437928580018
subsample_repeat,credit_card_default,ordinal_forest,binclass,mutually_disjoint_pack64,32,3072000,0.009496734579443,0,0.0,0,0.0,0.02586651933347475,0.0800992956059091,0.16257437928580018
subsample_repeat,credit_card_default,ordinal_forest,binclass,two_disjoint_pairs64,32,3072000,0.009496734579443,0,0.0,0,0.0,0.02586651933347475,0.0800992956059091,0.16257437928580018
subsample_repeat,credit_card_default,native_histgb,binclass,exact_quotient,32,3000,0.02608809620141983,0,0.0,0,0.0,0.04135318620409816,0.08168359288480133,0.15794946188107137
subsample_repeat,credit_card_default,native_histgb,binclass,disjoint_pair32,32,3072000,0.02608809620141983,0,0.0,0,0.0,0.04135318620409842,0.08168359288480258,0.1579494618810923
subsample_repeat,credit_card_default,native_histgb,binclass,independent_pair32,32,3072000,0.02608809620141983,0,0.0,0,0.0,0.04135318620409842,0.08168359288480258,0.1579494618810923
subsample_repeat,credit_card_default,native_histgb,binclass,mutually_disjoint_pack64,32,3072000,0.02608809620141983,0,0.0,0,0.0,0.04135318620409842,0.08168359288480258,0.1579494618810923
subsample_repeat,credit_card_default,native_histgb,binclass,two_disjoint_pairs64,32,3072000,0.02608809620141983,0,0.0,0,0.0,0.04135318620409842,0.08168359288480258,0.1579494618810923
subsample_repeat,credit_card_default,catboost_native,binclass,exact_quotient,32,3000,0.021836309402715415,0,0.0,0,0.0,0.04251659857481718,0.08462745308876038,0.15040863875765353
subsample_repeat,credit_card_default,catboost_native,binclass,disjoint_pair32,32,3072000,0.021836309402715415,0,0.0,0,0.0,0.04251659857481896,0.08462745308876048,0.15040863875766072
subsample_repeat,credit_card_default,catboost_native,binclass,independent_pair32,32,3072000,0.021483050659298897,0,0.0,0,0.0,0.04187198692746592,0.0844735053833574,0.15029831184074283
subsample_repeat,credit_card_default,catboost_native,binclass,mutually_disjoint_pack64,32,3072000,0.021836309402715415,0,0.0,0,0.0,0.04251659857481896,0.08462745308876048,0.15040863875766072
subsample_repeat,credit_card_default,catboost_native,binclass,two_disjoint_pairs64,32,3072000,0.021836309402715415,0,0.0,0,0.0,0.04251659857481896,0.08462745308876048,0.15040863875766072
subsample_repeat,credit_card_default,onehot_adam_mlp,binclass,exact_quotient,32,3000,0.005654398331898847,0,0.0,0,0.0,0.030273479551713535,0.07869938308373094,0.1556119621382095
subsample_repeat,credit_card_default,onehot_adam_mlp,binclass,disjoint_pair32,32,3072000,0.005654398331898847,0,0.0,0,0.0,0.030273479551714895,0.07869938308373155,0.15561196213821357
subsample_repeat,credit_card_default,onehot_adam_mlp,binclass,independent_pair32,32,3072000,0.004244825504429173,0,0.0,0,0.0,0.025968196598114446,0.08007111825281754,0.15597555181011558
subsample_repeat,credit_card_default,onehot_adam_mlp,binclass,mutually_disjoint_pack64,32,3072000,0.005654398331898847,0,0.0,0,0.0,0.030273479551714895,0.07869938308373155,0.15561196213821357
subsample_repeat,credit_card_default,onehot_adam_mlp,binclass,two_disjoint_pairs64,32,3072000,0.005654398331898847,0,0.0,0,0.0,0.030273479551714895,0.07869938308373155,0.15561196213821357
subsample_repeat,credit_card_fraud,onehot_linear,binclass,exact_quotient,32,3000,2.1263285816530697e-05,0,0.0,0,0.0,0.3884422204867005,0.9950171584635973,0.9989311520010233
subsample_repeat,credit_card_fraud,onehot_linear,binclass,disjoint_pair32,32,3072000,2.1263285816530697e-05,0,0.0,0,0.0,0.38844222048670907,0.9950171584635976,0.9989311520010233
subsample_repeat,credit_card_fraud,onehot_linear,binclass,independent_pair32,32,3072000,2.1263285816530697e-05,0,0.0,0,0.0,0.38844222048670907,0.9950171584635976,0.9989311520010233
subsample_repeat,credit_card_fraud,onehot_linear,binclass,mutually_disjoint_pack64,32,3072000,2.1263285816530697e-05,0,0.0,0,0.0,0.38844222048670907,0.9950171584635976,0.9989311520010233
subsample_repeat,credit_card_fraud,onehot_linear,binclass,two_disjoint_pairs64,32,3072000,2.1263285816530697e-05,0,0.0,0,0.0,0.38844222048670907,0.9950171584635976,0.9989311520010233
subsample_repeat,credit_card_fraud,ordinal_forest,binclass,exact_quotient,32,3000,0.0,1,0.0003333333333333333,1,0.0003333333333333333,0.7409894167929888,0.9909153957292438,0.9987500010058283
subsample_repeat,credit_card_fraud,ordinal_forest,binclass,disjoint_pair32,32,3072000,0.0,1024,0.0003333333333333333,1024,0.0003333333333333333,0.7409894167930006,0.9909153957292451,0.9987500010058283
subsample_repeat,credit_card_fraud,ordinal_forest,binclass,independent_pair32,32,3072000,0.0,1024,0.0003333333333333333,1024,0.0003333333333333333,0.7409894167930006,0.9909153957292451,0.9987500010058283
subsample_repeat,credit_card_fraud,ordinal_forest,binclass,mutually_disjoint_pack64,32,3072000,0.0,1024,0.0003333333333333333,1024,0.0003333333333333333,0.7409894167930006,0.9909153957292451,0.9987500010058283
subsample_repeat,credit_card_fraud,ordinal_forest,binclass,two_disjoint_pairs64,32,3072000,0.0,1024,0.0003333333333333333,1024,0.0003333333333333333,0.7409894167930006,0.9909153957292451,0.9987500010058283
subsample_repeat,credit_card_fraud,native_histgb,binclass,exact_quotient,32,3000,0.00014169239409511647,0,0.0,0,0.0,0.6780160284745507,0.9989670622162521,0.9996634198352694
subsample_repeat,credit_card_fraud,native_histgb,binclass,disjoint_pair32,32,3072000,0.00014169239409511647,0,0.0,0,0.0,0.6780160284745649,0.9989670622162521,0.9996634198352694
subsample_repeat,credit_card_fraud,native_histgb,binclass,independent_pair32,32,3072000,0.00013681951509170176,0,0.0,0,0.0,0.6598250092240127,0.9989554472267628,0.999663935881108
subsample_repeat,credit_card_fraud,native_histgb,binclass,mutually_disjoint_pack64,32,3072000,0.00014169239409511647,0,0.0,0,0.0,0.6780160284745649,0.9989670622162521,0.9996634198352694
subsample_repeat,credit_card_fraud,native_histgb,binclass,two_disjoint_pairs64,32,3072000,0.00014169239409511647,0,0.0,0,0.0,0.6780160284745649,0.9989670622162521,0.9996634198352694
subsample_repeat,credit_card_fraud,catboost_native,binclass,exact_quotient,32,3000,2.742442717362792e-05,0,0.0,0,0.0,0.8928080567512662,0.9980885992199182,0.999562827590853
subsample_repeat,credit_card_fraud,catboost_native,binclass,disjoint_pair32,32,3072000,2.742442717362792e-05,0,0.0,0,0.0,0.8928080567512685,0.9980885992199183,0.999562827590853
subsample_repeat,credit_card_fraud,catboost_native,binclass,independent_pair32,32,3072000,2.4392649493165663e-05,0,0.0,0,0.0,0.8900041040033102,0.9980823155492544,0.9995613247156143
subsample_repeat,credit_card_fraud,catboost_native,binclass,mutually_disjoint_pack64,32,3072000,2.742442717362792e-05,0,0.0,0,0.0,0.8928080567512685,0.9980885992199183,0.999562827590853
subsample_repeat,credit_card_fraud,catboost_native,binclass,two_disjoint_pairs64,32,3072000,2.742442717362792e-05,0,0.0,0,0.0,0.8928080567512685,0.9980885992199183,0.999562827590853
subsample_repeat,credit_card_fraud,onehot_adam_mlp,binclass,exact_quotient,32,3000,0.0024006152743822895,0,0.0,0,0.0,0.8636837076665834,0.9931972823664545,0.9953099944628775
subsample_repeat,credit_card_fraud,onehot_adam_mlp,binclass,disjoint_pair32,32,3072000,0.0024006152743822895,0,0.0,0,0.0,0.8636837076666483,0.9931972823664547,0.9953099944628777
subsample_repeat,credit_card_fraud,onehot_adam_mlp,binclass,independent_pair32,32,3072000,0.0020817933400394395,0,0.0,0,0.0,0.8334744674563822,0.9931770712137222,0.9953171014785767
