panel,dataset,task,model,method,product_cells,score_bias,score_rmse,prediction_residual,max_absolute_score_error,mean_pack_sampling_attempts
openml_external,openml-sonar-40,binclass,onehot_linear,mutually_disjoint_pack64,32,-5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-sonar-40,binclass,onehot_linear,two_disjoint_pairs64,32,-5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-sonar-40,binclass,onehot_linear,independent_four64,32,-5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-sonar-40,binclass,ordinal_forest,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1.0
openml_external,openml-sonar-40,binclass,ordinal_forest,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1.0
openml_external,openml-sonar-40,binclass,ordinal_forest,independent_four64,32,0.0,0.0,0.0,0.0,1.0
openml_external,openml-sonar-40,binclass,native_histgb,mutually_disjoint_pack64,32,-1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-sonar-40,binclass,native_histgb,two_disjoint_pairs64,32,-1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-sonar-40,binclass,native_histgb,independent_four64,32,-1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1.0
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1.0
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,independent_four64,32,0.00017175688498199948,0.004739502153502354,0.00024318342483820368,0.014003912603167412,1.0
openml_external,openml-pc4-1049,binclass,onehot_linear,mutually_disjoint_pack64,32,-5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-pc4-1049,binclass,onehot_linear,two_disjoint_pairs64,32,-5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-pc4-1049,binclass,onehot_linear,independent_four64,32,-5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-pc4-1049,binclass,ordinal_forest,mutually_disjoint_pack64,32,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-pc4-1049,binclass,ordinal_forest,two_disjoint_pairs64,32,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-pc4-1049,binclass,ordinal_forest,independent_four64,32,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-pc4-1049,binclass,native_histgb,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1.0
openml_external,openml-pc4-1049,binclass,native_histgb,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1.0
openml_external,openml-pc4-1049,binclass,native_histgb,independent_four64,32,0.0,0.0,0.0,0.0,1.0
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,2.7755575615628914e-17,3.926190274676522e-17,0.0,0.0,1.0
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,2.7755575615628914e-17,3.926190274676522e-17,0.0,0.0,1.0
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,independent_four64,32,2.27053537173727e-05,0.00022324644045321735,2.5435863212692518e-05,0.0006943364246821682,1.0
openml_external,openml-kc1-1067,binclass,onehot_linear,mutually_disjoint_pack64,32,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-kc1-1067,binclass,onehot_linear,two_disjoint_pairs64,32,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-kc1-1067,binclass,onehot_linear,independent_four64,32,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-kc1-1067,binclass,ordinal_forest,mutually_disjoint_pack64,32,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-kc1-1067,binclass,ordinal_forest,two_disjoint_pairs64,32,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-kc1-1067,binclass,ordinal_forest,independent_four64,32,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-kc1-1067,binclass,native_histgb,mutually_disjoint_pack64,32,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-kc1-1067,binclass,native_histgb,two_disjoint_pairs64,32,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-kc1-1067,binclass,native_histgb,independent_four64,32,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,-8.326672684688674e-17,1.1778570824029567e-16,0.0,0.0,1.0
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,-8.326672684688674e-17,1.1778570824029567e-16,0.0,0.0,1.0
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,independent_four64,32,3.321812120946066e-05,0.0002469939830596168,2.979450938447056e-05,0.0008014315596585053,1.0
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,mutually_disjoint_pack64,32,1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,two_disjoint_pairs64,32,1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,independent_four64,32,1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,mutually_disjoint_pack64,32,1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,two_disjoint_pairs64,32,1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,independent_four64,32,1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,mutually_disjoint_pack64,32,1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,two_disjoint_pairs64,32,1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,independent_four64,32,1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,independent_four64,32,2.6656625809806656e-05,0.0023290267202292726,4.3755371178568354e-05,0.007394222805057971,1.0
openml_external,openml-ilpd-1480,binclass,onehot_linear,mutually_disjoint_pack64,64,1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-ilpd-1480,binclass,onehot_linear,two_disjoint_pairs64,64,1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-ilpd-1480,binclass,onehot_linear,independent_four64,64,1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-ilpd-1480,binclass,ordinal_forest,mutually_disjoint_pack64,64,-1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_external,openml-ilpd-1480,binclass,ordinal_forest,two_disjoint_pairs64,64,1.292067582925327e-07,9.140334775268412e-05,1.4013872700301262e-06,0.0002942100307854467,1.0
openml_external,openml-ilpd-1480,binclass,ordinal_forest,independent_four64,64,2.394953502182773e-06,0.00011077919972307237,2.0101487659347095e-06,0.0003441559424840479,1.0
openml_external,openml-ilpd-1480,binclass,native_histgb,mutually_disjoint_pack64,64,-1.6653345369377348e-16,2.3557141648059133e-16,0.0,0.0,1.0
openml_external,openml-ilpd-1480,binclass,native_histgb,two_disjoint_pairs64,64,-1.6653345369377348e-16,2.3557141648059133e-16,0.0,0.0,1.0
openml_external,openml-ilpd-1480,binclass,native_histgb,independent_four64,64,-1.6653345369377348e-16,2.3557141648059133e-16,0.0,0.0,1.0
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,mutually_disjoint_pack64,64,1.6653345369377348e-16,2.3557141648059133e-16,0.0,0.0,1.0
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,two_disjoint_pairs64,64,-0.0001058085664467634,0.0025307472599618995,5.624092843764362e-05,0.010739689268239871,1.0
openml_external,openml-ilpd-1480,binclass,onehot_adam_mlp,independent_four64,64,8.229824270583608e-05,0.003071826208317929,8.485545810247223e-05,0.010813259155987909,1.0
openml_external,openml-wdbc-1510,binclass,onehot_linear,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1.0
openml_external,openml-wdbc-1510,binclass,onehot_linear,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1.0
openml_external,openml-wdbc-1510,binclass,onehot_linear,independent_four64,32,0.0,0.0,0.0,0.0,1.0
openml_external,openml-wdbc-1510,binclass,ordinal_forest,mutually_disjoint_pack64,32,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,1.0
openml_external,openml-wdbc-1510,binclass,ordinal_forest,two_disjoint_pairs64,32,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,1.0
openml_external,openml-wdbc-1510,binclass,ordinal_forest,independent_four64,32,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,1.0
openml_external,openml-wdbc-1510,binclass,native_histgb,mutually_disjoint_pack64,32,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,1.0
openml_external,openml-wdbc-1510,binclass,native_histgb,two_disjoint_pairs64,32,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,1.0
openml_external,openml-wdbc-1510,binclass,native_histgb,independent_four64,32,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,1.0
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,1.3877787807814457e-17,1.963095137338261e-17,1.0466024263900191e-38,0.0,1.0
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,1.3877787807814457e-17,1.963095137338261e-17,1.0466024263900191e-38,0.0,1.0
openml_external,openml-wdbc-1510,binclass,onehot_adam_mlp,independent_four64,32,4.237175079581379e-05,0.0036649432296023696,0.00011290320764091499,0.012363258975060923,1.0
openml_external,openml-mammography-310,binclass,onehot_linear,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1.0
openml_external,openml-mammography-310,binclass,onehot_linear,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1.0
openml_external,openml-mammography-310,binclass,onehot_linear,independent_four64,32,0.0,0.0,0.0,0.0,1.0
openml_external,openml-mammography-310,binclass,ordinal_forest,mutually_disjoint_pack64,32,-3.469446951953614e-18,4.907737843345652e-18,0.0,0.0,1.0
openml_external,openml-mammography-310,binclass,ordinal_forest,two_disjoint_pairs64,32,-3.469446951953614e-18,4.907737843345652e-18,0.0,0.0,1.0
openml_external,openml-mammography-310,binclass,ordinal_forest,independent_four64,32,-3.469446951953614e-18,4.907737843345652e-18,0.0,0.0,1.0
openml_external,openml-mammography-310,binclass,native_histgb,mutually_disjoint_pack64,32,3.469446951953614e-18,4.907737843345652e-18,0.0,0.0,1.0
openml_external,openml-mammography-310,binclass,native_histgb,two_disjoint_pairs64,32,3.469446951953614e-18,4.907737843345652e-18,0.0,0.0,1.0
openml_external,openml-mammography-310,binclass,native_histgb,independent_four64,32,3.469446951953614e-18,4.907737843345652e-18,0.0,0.0,1.0
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,1.0408340855860843e-17,1.4723213530036958e-17,0.0,0.0,1.0
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,1.0408340855860843e-17,1.4723213530036958e-17,0.0,0.0,1.0
openml_external,openml-mammography-310,binclass,onehot_adam_mlp,independent_four64,32,1.1702104392233292e-05,0.00010707550987791799,4.358622011010742e-06,0.0003139904076907146,1.0
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,mutually_disjoint_pack64,128,-1.1964262913721768e-11,2.368493913584681e-10,1.953183261040481e-17,9.163143022128395e-10,1.0
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,two_disjoint_pairs64,128,2.8494429038516955e-12,2.9778568445839044e-10,3.106804097184047e-17,9.656564992077676e-10,1.0
openml_taskbalanced,openml-credit-g-31,binclass,onehot_linear,independent_four64,128,1.3923140418370394e-11,3.119307843388673e-10,3.891204938065282e-17,9.842925363656718e-10,1.0
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,mutually_disjoint_pack64,128,5.609455491772941e-06,0.0002968497200409403,8.938248525190305e-06,0.0010720498838100445,1.0
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,two_disjoint_pairs64,128,2.485498550763854e-05,0.00038652239075660533,1.4003079083085717e-05,0.0011688254363017014,1.0
openml_taskbalanced,openml-credit-g-31,binclass,ordinal_forest,independent_four64,128,2.0685030086287082e-05,0.0004073377157215032,1.711370977133481e-05,0.0013848125244594334,1.0
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,mutually_disjoint_pack64,128,0.00015677219409360177,0.0006979144812221246,0.00014310132417691683,0.002356791747584408,1.0
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,two_disjoint_pairs64,128,0.00019141203338945978,0.0009254034757958396,0.00021947376126179978,0.0030379605048246883,1.0
openml_taskbalanced,openml-credit-g-31,binclass,onehot_adam_mlp,independent_four64,128,0.00024121159066520237,0.0009934533012479127,0.0002719914993791777,0.0041284862102605735,1.0
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-spambase-44,binclass,onehot_linear,independent_four64,32,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,mutually_disjoint_pack64,32,-1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,1.0
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,two_disjoint_pairs64,32,-1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,1.0
openml_taskbalanced,openml-spambase-44,binclass,ordinal_forest,independent_four64,32,-1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,1.0
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,0.0,0.0,8.622608484956302e-40,0.0,1.0
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,0.0,0.0,8.622608484956302e-40,0.0,1.0
openml_taskbalanced,openml-spambase-44,binclass,onehot_adam_mlp,independent_four64,32,4.319966312552048e-05,0.0005803671517249669,3.1016221740447593e-05,0.001961160869424383,1.0
openml_taskbalanced,openml-banknote-1462,binclass,onehot_linear,mutually_disjoint_pack64,32,-6.938893903907228e-18,9.815475686691304e-18,0.0,0.0,1.0
openml_taskbalanced,openml-banknote-1462,binclass,onehot_linear,two_disjoint_pairs64,32,-6.938893903907228e-18,9.815475686691304e-18,0.0,0.0,1.0
openml_taskbalanced,openml-banknote-1462,binclass,onehot_linear,independent_four64,32,-6.938893903907228e-18,9.815475686691304e-18,0.0,0.0,1.0
openml_taskbalanced,openml-banknote-1462,binclass,ordinal_forest,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-banknote-1462,binclass,ordinal_forest,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-banknote-1462,binclass,ordinal_forest,independent_four64,32,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-banknote-1462,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,-1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,1.0
openml_taskbalanced,openml-banknote-1462,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,-1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,1.0
openml_taskbalanced,openml-banknote-1462,binclass,onehot_adam_mlp,independent_four64,32,-7.630329162117838e-05,0.0028319436328021583,5.783207075642329e-05,0.007916124141449453,1.0
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_linear,mutually_disjoint_pack64,32,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_linear,two_disjoint_pairs64,32,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_linear,independent_four64,32,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,1.0
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,ordinal_forest,mutually_disjoint_pack64,32,-2.7755575615628914e-17,3.926190274676522e-17,0.0,0.0,1.0
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,ordinal_forest,two_disjoint_pairs64,32,-2.7755575615628914e-17,3.926190274676522e-17,0.0,0.0,1.0
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,ordinal_forest,independent_four64,32,-2.7755575615628914e-17,3.926190274676522e-17,0.0,0.0,1.0
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,8.326672684688674e-17,1.1778570824029567e-16,0.0,0.0,1.0
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,8.326672684688674e-17,1.1778570824029567e-16,0.0,0.0,1.0
openml_taskbalanced,openml-qsar-biodeg-1494,binclass,onehot_adam_mlp,independent_four64,32,7.098896686838496e-05,0.0013075420875263526,0.00011040821582054093,0.004202325360971038,1.0
openml_taskbalanced,openml-abalone-183,regression,onehot_linear,mutually_disjoint_pack64,64,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-abalone-183,regression,onehot_linear,two_disjoint_pairs64,64,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-abalone-183,regression,onehot_linear,independent_four64,64,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-abalone-183,regression,ordinal_forest,mutually_disjoint_pack64,64,-1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_taskbalanced,openml-abalone-183,regression,ordinal_forest,two_disjoint_pairs64,64,7.11209508413857e-06,0.00022731128400715718,1.656824185745095e-05,0.0007013474267414388,1.0
openml_taskbalanced,openml-abalone-183,regression,ordinal_forest,independent_four64,64,1.8442380162464467e-05,0.000273153505690984,2.4595595135263198e-05,0.0009516670842205088,1.0
openml_taskbalanced,openml-abalone-183,regression,onehot_adam_mlp,mutually_disjoint_pack64,64,1.6653345369377348e-16,2.3557141648059133e-16,0.0,0.0,1.0
openml_taskbalanced,openml-abalone-183,regression,onehot_adam_mlp,two_disjoint_pairs64,64,8.446851049864756e-05,0.00047284196303366176,6.721847876898868e-05,0.0019473296983359423,1.0
openml_taskbalanced,openml-abalone-183,regression,onehot_adam_mlp,independent_four64,64,0.00010493242469666875,0.0005852012410084139,9.410529275471544e-05,0.0028673114308763736,1.0
openml_taskbalanced,openml-kin8nm-189,regression,onehot_linear,mutually_disjoint_pack64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-kin8nm-189,regression,onehot_linear,two_disjoint_pairs64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-kin8nm-189,regression,onehot_linear,independent_four64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-kin8nm-189,regression,ordinal_forest,mutually_disjoint_pack64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-kin8nm-189,regression,ordinal_forest,two_disjoint_pairs64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-kin8nm-189,regression,ordinal_forest,independent_four64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-kin8nm-189,regression,onehot_adam_mlp,mutually_disjoint_pack64,16,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,1.0
openml_taskbalanced,openml-kin8nm-189,regression,onehot_adam_mlp,two_disjoint_pairs64,16,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,1.0
openml_taskbalanced,openml-kin8nm-189,regression,onehot_adam_mlp,independent_four64,16,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,1.0
openml_taskbalanced,openml-pol-201,regression,onehot_linear,mutually_disjoint_pack64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-pol-201,regression,onehot_linear,two_disjoint_pairs64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-pol-201,regression,onehot_linear,independent_four64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-pol-201,regression,ordinal_forest,mutually_disjoint_pack64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-pol-201,regression,ordinal_forest,two_disjoint_pairs64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-pol-201,regression,ordinal_forest,independent_four64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-pol-201,regression,onehot_adam_mlp,mutually_disjoint_pack64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-pol-201,regression,onehot_adam_mlp,two_disjoint_pairs64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-pol-201,regression,onehot_adam_mlp,independent_four64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-puma32h-308,regression,onehot_linear,mutually_disjoint_pack64,16,1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_taskbalanced,openml-puma32h-308,regression,onehot_linear,two_disjoint_pairs64,16,1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_taskbalanced,openml-puma32h-308,regression,onehot_linear,independent_four64,16,1.1102230246251565e-16,1.5704761098706087e-16,0.0,0.0,1.0
openml_taskbalanced,openml-puma32h-308,regression,ordinal_forest,mutually_disjoint_pack64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-puma32h-308,regression,ordinal_forest,two_disjoint_pairs64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-puma32h-308,regression,ordinal_forest,independent_four64,16,0.0,0.0,0.0,0.0,1.0
openml_taskbalanced,openml-puma32h-308,regression,onehot_adam_mlp,mutually_disjoint_pack64,16,-2.7755575615628914e-17,3.926190274676522e-17,0.0,0.0,1.0
openml_taskbalanced,openml-puma32h-308,regression,onehot_adam_mlp,two_disjoint_pairs64,16,-2.7755575615628914e-17,3.926190274676522e-17,0.0,0.0,1.0
openml_taskbalanced,openml-puma32h-308,regression,onehot_adam_mlp,independent_four64,16,-2.7755575615628914e-17,3.926190274676522e-17,0.0,0.0,1.0
