panel,dataset,model,method,metric,product_cells,exact_quotient_metric,bias,rmse,max_absolute_error
confirmation,polish_bankruptcy_1year,native_histgb,independent_pair32,log_loss,32,0.07655996168540247,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17
confirmation,polish_bankruptcy_1year,native_histgb,independent_pair32,roc_auc,32,0.9718503937007874,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,native_histgb,independent_pair32,accuracy,32,0.9801136363636364,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,native_histgb,mutually_disjoint_pack64,brier,32,0.03524256442653685,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,native_histgb,mutually_disjoint_pack64,log_loss,32,0.07655996168540247,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17
confirmation,polish_bankruptcy_1year,native_histgb,mutually_disjoint_pack64,roc_auc,32,0.9718503937007874,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,native_histgb,mutually_disjoint_pack64,accuracy,32,0.9801136363636364,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,native_histgb,two_disjoint_pairs64,brier,32,0.03524256442653685,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,native_histgb,two_disjoint_pairs64,log_loss,32,0.07655996168540247,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17
confirmation,polish_bankruptcy_1year,native_histgb,two_disjoint_pairs64,roc_auc,32,0.9718503937007874,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,native_histgb,two_disjoint_pairs64,accuracy,32,0.9801136363636364,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,catboost_native,disjoint_pair32,brier,32,0.03168332572617558,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,catboost_native,disjoint_pair32,log_loss,32,0.06183251635666656,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17
confirmation,polish_bankruptcy_1year,catboost_native,disjoint_pair32,roc_auc,32,0.9774852362204725,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,catboost_native,disjoint_pair32,accuracy,32,0.9810606060606061,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,catboost_native,independent_pair32,brier,32,0.03168332572617558,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,catboost_native,independent_pair32,log_loss,32,0.06183251635666656,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17
confirmation,polish_bankruptcy_1year,catboost_native,independent_pair32,roc_auc,32,0.9774852362204725,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,catboost_native,independent_pair32,accuracy,32,0.9810606060606061,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,catboost_native,mutually_disjoint_pack64,brier,32,0.03168332572617558,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,catboost_native,mutually_disjoint_pack64,log_loss,32,0.06183251635666656,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17
confirmation,polish_bankruptcy_1year,catboost_native,mutually_disjoint_pack64,roc_auc,32,0.9774852362204725,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,catboost_native,mutually_disjoint_pack64,accuracy,32,0.9810606060606061,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,catboost_native,two_disjoint_pairs64,brier,32,0.03168332572617558,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,catboost_native,two_disjoint_pairs64,log_loss,32,0.06183251635666656,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17
confirmation,polish_bankruptcy_1year,catboost_native,two_disjoint_pairs64,roc_auc,32,0.9774852362204725,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,catboost_native,two_disjoint_pairs64,accuracy,32,0.9810606060606061,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,onehot_adam_mlp,disjoint_pair32,brier,32,0.13084774027736149,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,onehot_adam_mlp,disjoint_pair32,log_loss,32,0.27994229144708094,3.3306690738754696e-16,3.3306690738754696e-16,3.3306690738754696e-16
confirmation,polish_bankruptcy_1year,onehot_adam_mlp,disjoint_pair32,roc_auc,32,0.4996801181102362,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,onehot_adam_mlp,disjoint_pair32,accuracy,32,0.9621212121212122,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,onehot_adam_mlp,independent_pair32,brier,32,0.13084774027736149,8.110668831039793e-05,0.004104442994082943,0.012943057129085805
confirmation,polish_bankruptcy_1year,onehot_adam_mlp,independent_pair32,log_loss,32,0.27994229144708094,4.167378884733895e-05,0.006031646109251674,0.018521539478706495
confirmation,polish_bankruptcy_1year,onehot_adam_mlp,independent_pair32,roc_auc,32,0.4996801181102362,0.0004861906757504987,0.009689825727674609,0.036786417322834664
confirmation,polish_bankruptcy_1year,onehot_adam_mlp,independent_pair32,accuracy,32,0.9621212121212122,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,onehot_adam_mlp,mutually_disjoint_pack64,brier,32,0.13084774027736149,1.5151725360484924e-17,2.0507190420683707e-17,2.7755575615628914e-17
confirmation,polish_bankruptcy_1year,onehot_adam_mlp,mutually_disjoint_pack64,log_loss,32,0.27994229144708094,3.3306690738754696e-16,3.3306690738754696e-16,3.3306690738754696e-16
confirmation,polish_bankruptcy_1year,onehot_adam_mlp,mutually_disjoint_pack64,roc_auc,32,0.4996801181102362,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,onehot_adam_mlp,mutually_disjoint_pack64,accuracy,32,0.9621212121212122,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,onehot_adam_mlp,two_disjoint_pairs64,brier,32,0.13084774027736149,1.5151725360484924e-17,2.0507190420683707e-17,2.7755575615628914e-17
confirmation,polish_bankruptcy_1year,onehot_adam_mlp,two_disjoint_pairs64,log_loss,32,0.27994229144708094,3.3306690738754696e-16,3.3306690738754696e-16,3.3306690738754696e-16
confirmation,polish_bankruptcy_1year,onehot_adam_mlp,two_disjoint_pairs64,roc_auc,32,0.4996801181102362,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,onehot_adam_mlp,two_disjoint_pairs64,accuracy,32,0.9621212121212122,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_linear,disjoint_pair32,brier,32,0.07845679532623516,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_linear,disjoint_pair32,log_loss,32,0.17581458935141553,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
confirmation,polish_bankruptcy_2year,onehot_linear,disjoint_pair32,roc_auc,32,0.6980095136932527,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_linear,disjoint_pair32,accuracy,32,0.9580877537655533,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_linear,independent_pair32,brier,32,0.07845679532623516,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_linear,independent_pair32,log_loss,32,0.17581458935141553,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
confirmation,polish_bankruptcy_2year,onehot_linear,independent_pair32,roc_auc,32,0.6980095136932527,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_linear,independent_pair32,accuracy,32,0.9580877537655533,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_linear,mutually_disjoint_pack64,brier,32,0.07845679532623516,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_linear,mutually_disjoint_pack64,log_loss,32,0.17581458935141553,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
confirmation,polish_bankruptcy_2year,onehot_linear,mutually_disjoint_pack64,roc_auc,32,0.6980095136932527,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_linear,mutually_disjoint_pack64,accuracy,32,0.9580877537655533,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_linear,two_disjoint_pairs64,brier,32,0.07845679532623516,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_linear,two_disjoint_pairs64,log_loss,32,0.17581458935141553,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
confirmation,polish_bankruptcy_2year,onehot_linear,two_disjoint_pairs64,roc_auc,32,0.6980095136932527,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_linear,two_disjoint_pairs64,accuracy,32,0.9580877537655533,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,ordinal_forest,disjoint_pair32,brier,32,0.06235453009113695,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,ordinal_forest,disjoint_pair32,log_loss,32,0.12555915656580088,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,ordinal_forest,disjoint_pair32,roc_auc,32,0.846718699487369,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,ordinal_forest,disjoint_pair32,accuracy,32,0.9620170268500328,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,ordinal_forest,independent_pair32,brier,32,0.06235453009113695,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,ordinal_forest,independent_pair32,log_loss,32,0.12555915656580088,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,ordinal_forest,independent_pair32,roc_auc,32,0.846718699487369,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,ordinal_forest,independent_pair32,accuracy,32,0.9620170268500328,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,ordinal_forest,mutually_disjoint_pack64,brier,32,0.06235453009113695,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,ordinal_forest,mutually_disjoint_pack64,log_loss,32,0.12555915656580088,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,ordinal_forest,mutually_disjoint_pack64,roc_auc,32,0.846718699487369,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,ordinal_forest,mutually_disjoint_pack64,accuracy,32,0.9620170268500328,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,ordinal_forest,two_disjoint_pairs64,brier,32,0.06235453009113695,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,ordinal_forest,two_disjoint_pairs64,log_loss,32,0.12555915656580088,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,ordinal_forest,two_disjoint_pairs64,roc_auc,32,0.846718699487369,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,ordinal_forest,two_disjoint_pairs64,accuracy,32,0.9620170268500328,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,native_histgb,disjoint_pair32,brier,32,0.03887097417935287,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,native_histgb,disjoint_pair32,log_loss,32,0.08511418457215404,-1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17
confirmation,polish_bankruptcy_2year,native_histgb,disjoint_pair32,roc_auc,32,0.9445226989331732,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,native_histgb,disjoint_pair32,accuracy,32,0.9777341191879503,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,native_histgb,independent_pair32,brier,32,0.03887097417935287,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,native_histgb,independent_pair32,log_loss,32,0.08511418457215404,-1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17
confirmation,polish_bankruptcy_2year,native_histgb,independent_pair32,roc_auc,32,0.9445226989331732,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,native_histgb,independent_pair32,accuracy,32,0.9777341191879503,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,native_histgb,mutually_disjoint_pack64,brier,32,0.03887097417935287,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,native_histgb,mutually_disjoint_pack64,log_loss,32,0.08511418457215404,-1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17
confirmation,polish_bankruptcy_2year,native_histgb,mutually_disjoint_pack64,roc_auc,32,0.9445226989331732,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,native_histgb,mutually_disjoint_pack64,accuracy,32,0.9777341191879503,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,native_histgb,two_disjoint_pairs64,brier,32,0.03887097417935287,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,native_histgb,two_disjoint_pairs64,log_loss,32,0.08511418457215404,-1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17
confirmation,polish_bankruptcy_2year,native_histgb,two_disjoint_pairs64,roc_auc,32,0.9445226989331732,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,native_histgb,two_disjoint_pairs64,accuracy,32,0.9777341191879503,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,catboost_native,disjoint_pair32,brier,32,0.0443294730330005,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,catboost_native,disjoint_pair32,log_loss,32,0.08889989044591232,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,catboost_native,disjoint_pair32,roc_auc,32,0.9359788481965547,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,catboost_native,disjoint_pair32,accuracy,32,0.9724950884086444,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,catboost_native,independent_pair32,brier,32,0.0443294730330005,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,catboost_native,independent_pair32,log_loss,32,0.08889989044591232,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,catboost_native,independent_pair32,roc_auc,32,0.9359788481965547,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,catboost_native,independent_pair32,accuracy,32,0.9724950884086444,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,catboost_native,mutually_disjoint_pack64,brier,32,0.0443294730330005,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,catboost_native,mutually_disjoint_pack64,log_loss,32,0.08889989044591232,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,catboost_native,mutually_disjoint_pack64,roc_auc,32,0.9359788481965547,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,catboost_native,mutually_disjoint_pack64,accuracy,32,0.9724950884086444,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,catboost_native,two_disjoint_pairs64,brier,32,0.0443294730330005,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,catboost_native,two_disjoint_pairs64,log_loss,32,0.08889989044591232,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,catboost_native,two_disjoint_pairs64,roc_auc,32,0.9359788481965547,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,catboost_native,two_disjoint_pairs64,accuracy,32,0.9724950884086444,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_adam_mlp,disjoint_pair32,brier,32,0.11686808462160436,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_adam_mlp,disjoint_pair32,log_loss,32,0.26079557945566956,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
confirmation,polish_bankruptcy_2year,onehot_adam_mlp,disjoint_pair32,roc_auc,32,0.5417494111670438,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_adam_mlp,disjoint_pair32,accuracy,32,0.9613621480026195,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_adam_mlp,independent_pair32,brier,32,0.11686808462160436,9.067938051520927e-06,0.0002359379510944736,0.0005386638009722694
confirmation,polish_bankruptcy_2year,onehot_adam_mlp,independent_pair32,log_loss,32,0.26079557945566956,4.045809279930372e-05,0.0005325517934428334,0.0016549248783438997
confirmation,polish_bankruptcy_2year,onehot_adam_mlp,independent_pair32,roc_auc,32,0.5417494111670438,0.00017299448618556066,0.003255548347815737,0.008982589017688114
confirmation,polish_bankruptcy_2year,onehot_adam_mlp,independent_pair32,accuracy,32,0.9613621480026195,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_adam_mlp,mutually_disjoint_pack64,brier,32,0.11686808462160436,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_adam_mlp,mutually_disjoint_pack64,log_loss,32,0.26079557945566956,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
confirmation,polish_bankruptcy_2year,onehot_adam_mlp,mutually_disjoint_pack64,roc_auc,32,0.5417494111670438,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_adam_mlp,mutually_disjoint_pack64,accuracy,32,0.9613621480026195,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_adam_mlp,two_disjoint_pairs64,brier,32,0.11686808462160436,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_adam_mlp,two_disjoint_pairs64,log_loss,32,0.26079557945566956,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
confirmation,polish_bankruptcy_2year,onehot_adam_mlp,two_disjoint_pairs64,roc_auc,32,0.5417494111670438,0.0,0.0,0.0
confirmation,polish_bankruptcy_2year,onehot_adam_mlp,two_disjoint_pairs64,accuracy,32,0.9613621480026195,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_linear,disjoint_pair32,brier,32,0.09310536116165137,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_linear,disjoint_pair32,log_loss,32,0.20974699299132332,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_linear,disjoint_pair32,roc_auc,32,0.672789661319073,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_linear,disjoint_pair32,accuracy,32,0.9503500954805856,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_linear,independent_pair32,brier,32,0.09310536116165137,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_linear,independent_pair32,log_loss,32,0.20974699299132332,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_linear,independent_pair32,roc_auc,32,0.672789661319073,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_linear,independent_pair32,accuracy,32,0.9503500954805856,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_linear,mutually_disjoint_pack64,brier,32,0.09310536116165137,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_linear,mutually_disjoint_pack64,log_loss,32,0.20974699299132332,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_linear,mutually_disjoint_pack64,roc_auc,32,0.672789661319073,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_linear,mutually_disjoint_pack64,accuracy,32,0.9503500954805856,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_linear,two_disjoint_pairs64,brier,32,0.09310536116165137,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_linear,two_disjoint_pairs64,log_loss,32,0.20974699299132332,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_linear,two_disjoint_pairs64,roc_auc,32,0.672789661319073,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_linear,two_disjoint_pairs64,accuracy,32,0.9503500954805856,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,ordinal_forest,disjoint_pair32,brier,32,0.07736436389965386,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,ordinal_forest,disjoint_pair32,log_loss,32,0.15655734337656466,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17
confirmation,polish_bankruptcy_3year,ordinal_forest,disjoint_pair32,roc_auc,32,0.8098395721925133,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,ordinal_forest,disjoint_pair32,accuracy,32,0.954169318905156,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,ordinal_forest,independent_pair32,brier,32,0.07736436389965386,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,ordinal_forest,independent_pair32,log_loss,32,0.15655734337656466,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17
confirmation,polish_bankruptcy_3year,ordinal_forest,independent_pair32,roc_auc,32,0.8098395721925133,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,ordinal_forest,independent_pair32,accuracy,32,0.954169318905156,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,ordinal_forest,mutually_disjoint_pack64,brier,32,0.07736436389965386,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,ordinal_forest,mutually_disjoint_pack64,log_loss,32,0.15655734337656466,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17
confirmation,polish_bankruptcy_3year,ordinal_forest,mutually_disjoint_pack64,roc_auc,32,0.8098395721925133,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,ordinal_forest,mutually_disjoint_pack64,accuracy,32,0.954169318905156,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,ordinal_forest,two_disjoint_pairs64,brier,32,0.07736436389965386,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,ordinal_forest,two_disjoint_pairs64,log_loss,32,0.15655734337656466,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17
confirmation,polish_bankruptcy_3year,ordinal_forest,two_disjoint_pairs64,roc_auc,32,0.8098395721925133,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,ordinal_forest,two_disjoint_pairs64,accuracy,32,0.954169318905156,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,native_histgb,disjoint_pair32,brier,32,0.06198087752847471,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,native_histgb,disjoint_pair32,log_loss,32,0.13093826291159166,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17
confirmation,polish_bankruptcy_3year,native_histgb,disjoint_pair32,roc_auc,32,0.9103832442067736,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,native_histgb,disjoint_pair32,accuracy,32,0.962444302991725,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,native_histgb,independent_pair32,brier,32,0.06198087752847471,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,native_histgb,independent_pair32,log_loss,32,0.13093826291159166,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17
confirmation,polish_bankruptcy_3year,native_histgb,independent_pair32,roc_auc,32,0.9103832442067736,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,native_histgb,independent_pair32,accuracy,32,0.962444302991725,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,native_histgb,mutually_disjoint_pack64,brier,32,0.06198087752847471,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,native_histgb,mutually_disjoint_pack64,log_loss,32,0.13093826291159166,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17
confirmation,polish_bankruptcy_3year,native_histgb,mutually_disjoint_pack64,roc_auc,32,0.9103832442067736,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,native_histgb,mutually_disjoint_pack64,accuracy,32,0.962444302991725,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,native_histgb,two_disjoint_pairs64,brier,32,0.06198087752847471,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,native_histgb,two_disjoint_pairs64,log_loss,32,0.13093826291159166,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17
confirmation,polish_bankruptcy_3year,native_histgb,two_disjoint_pairs64,roc_auc,32,0.9103832442067736,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,native_histgb,two_disjoint_pairs64,accuracy,32,0.962444302991725,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,catboost_native,disjoint_pair32,brier,32,0.06258330213462862,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,catboost_native,disjoint_pair32,log_loss,32,0.12200619692072973,6.938893903907228e-17,6.938893903907228e-17,6.938893903907228e-17
confirmation,polish_bankruptcy_3year,catboost_native,disjoint_pair32,roc_auc,32,0.8949910873440285,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,catboost_native,disjoint_pair32,accuracy,32,0.9618077657542966,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,catboost_native,independent_pair32,brier,32,0.06258330213462862,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,catboost_native,independent_pair32,log_loss,32,0.12200619692072973,6.938893903907228e-17,6.938893903907228e-17,6.938893903907228e-17
confirmation,polish_bankruptcy_3year,catboost_native,independent_pair32,roc_auc,32,0.8949910873440285,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,catboost_native,independent_pair32,accuracy,32,0.9618077657542966,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,catboost_native,mutually_disjoint_pack64,brier,32,0.06258330213462862,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,catboost_native,mutually_disjoint_pack64,log_loss,32,0.12200619692072973,6.938893903907228e-17,6.938893903907228e-17,6.938893903907228e-17
confirmation,polish_bankruptcy_3year,catboost_native,mutually_disjoint_pack64,roc_auc,32,0.8949910873440285,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,catboost_native,mutually_disjoint_pack64,accuracy,32,0.9618077657542966,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,catboost_native,two_disjoint_pairs64,brier,32,0.06258330213462862,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,catboost_native,two_disjoint_pairs64,log_loss,32,0.12200619692072973,6.938893903907228e-17,6.938893903907228e-17,6.938893903907228e-17
confirmation,polish_bankruptcy_3year,catboost_native,two_disjoint_pairs64,roc_auc,32,0.8949910873440285,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,catboost_native,two_disjoint_pairs64,accuracy,32,0.9618077657542966,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,disjoint_pair32,brier,32,0.12148293864194315,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,disjoint_pair32,log_loss,32,0.26355135651319817,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,disjoint_pair32,roc_auc,32,0.5399821746880571,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,disjoint_pair32,accuracy,32,0.9522597071928708,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,independent_pair32,brier,32,0.12148293864194315,3.241761729416153e-05,0.00030688667739895445,0.0009781949579159566
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,independent_pair32,log_loss,32,0.26355135651319817,6.021504973969979e-05,0.0005944600512651656,0.0018114792022998483
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,independent_pair32,roc_auc,32,0.5399821746880571,-0.00038482829211234607,0.002214988654853539,0.005231729055258483
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,independent_pair32,accuracy,32,0.9522597071928708,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,mutually_disjoint_pack64,brier,32,0.12148293864194315,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,mutually_disjoint_pack64,log_loss,32,0.26355135651319817,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,mutually_disjoint_pack64,roc_auc,32,0.5399821746880571,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,mutually_disjoint_pack64,accuracy,32,0.9522597071928708,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,two_disjoint_pairs64,brier,32,0.12148293864194315,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,two_disjoint_pairs64,log_loss,32,0.26355135651319817,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
confirmation,polish_bankruptcy_3year,onehot_adam_mlp,two_disjoint_pairs64,roc_auc,32,0.5399821746880571,0.0,0.0,0.0
