candidate,dataset,family,features,fit_seconds,input_dimension,invariant_dimension_fraction,invariant_feature_fraction,model,predict_seconds,problem_type,raw_input_dimension,seed,selected_blocks,selected_dimensions,selection_key,validation_C,validation_method_loss,validation_raw_loss,stage
stage_2,debutanizer,BlockGuard-Greedy,"[""u5"",""u7""]",0.41651828004978597,72,0.2857142857142857,0.2857142857142857,tabm_d,0.03760559717193246,regression,56,0,2,16,n2__01ac3dafbe3c0bde,-0.036945608911738745,0.07248923876327742,0.07560418450442263,2.0
stage_3,debutanizer,BlockGuard-Greedy,"[""u5"",""u7"",""u6""]",0.36014001490548253,80,0.42857142857142855,0.42857142857142855,tabm_d,0.05846782890148461,regression,56,0,3,24,n3__150ccc421469f2e5,-0.02732256928983574,0.07330057324036583,0.07560418450442263,3.0
stage_4,debutanizer,BlockGuard-Greedy,"[""u5"",""u7"",""u6"",""u4""]",0.5749262080062181,88,0.5714285714285714,0.5714285714285714,tabm_d,0.04482408589683473,regression,56,0,4,32,n4__0776d98d9e5a3dc0,-0.008179319698064003,0.07491457245553705,0.07560418450442263,4.0
stage_5,debutanizer,BlockGuard-Greedy,"[""u5"",""u7"",""u6"",""u4"",""u1""]",0.4580692129675299,96,0.7142857142857143,0.7142857142857143,tabm_d,0.05109804403036833,regression,56,0,5,40,n5__316e8c0f65a7e25e,0.03207930543286444,0.07830884410485618,0.07560418450442263,5.0
stage_6,debutanizer,BlockGuard-Greedy,"[""u5"",""u7"",""u6"",""u4"",""u1"",""u3""]",0.5727052469737828,104,0.8571428571428571,0.8571428571428571,tabm_d,0.05076039698906243,regression,56,0,6,48,n6__2bd51e4490a38fc2,0.039011536522503554,0.07889331203880989,0.07560418450442263,6.0
stage_7,debutanizer,BlockGuard-Greedy,"[""u5"",""u7"",""u6"",""u4"",""u1"",""u3"",""u2""]",0.0,112,1.0,1.0,tabm_d,0.0,regression,56,0,7,56,n7__9b087ba10a2b3bd2,0.08056659537075749,0.08239688817127092,0.07560418450442263,7.0
raw_only,debutanizer,BlockGuard-Grouped,[],0.0,56,0.0,0.0,tabm_d,0.0,regression,56,1,0,0,n0__4f53cda18c2baa0c,0.0,0.07469713606871003,0.07469713606871003,
very_safe_gram,debutanizer,BlockGuard-Grouped,"[""u5"",""u7""]",0.4638474069070071,72,0.2857142857142857,0.2857142857142857,tabm_d,0.04584853514097631,regression,56,1,2,16,n2__01ac3dafbe3c0bde,-0.03602218108987482,0.07162737220020926,0.07469713606871003,
very_safe_plus_safe_gram,debutanizer,BlockGuard-Grouped,"[""u5"",""u7"",""u1"",""u3""]",0.42892911890521646,88,0.5714285714285714,0.5714285714285714,tabm_d,0.05577138112857938,regression,56,1,4,32,n4__a091c7bf805cc58b,0.018316775077341106,0.07625806804502731,0.07469713606871003,
all_except_dangerous_gram,debutanizer,BlockGuard-Grouped,"[""u5"",""u7"",""u1"",""u3"",""u6"",""u4""]",0.46022427710704505,104,0.8571428571428571,0.8571428571428571,tabm_d,0.053909172071143985,regression,56,1,6,48,n6__2bd51e4490a38fc2,0.05329730749422393,0.07923906395547345,0.07469713606871003,
all_gram,debutanizer,BlockGuard-Grouped,"[""u5"",""u7"",""u1"",""u3"",""u6"",""u4"",""u2""]",0.0,112,1.0,1.0,tabm_d,0.0,regression,56,1,7,56,n7__9b087ba10a2b3bd2,0.08053659547971405,0.08156036098779136,0.07469713606871003,
stage_0_raw,debutanizer,BlockGuard-Greedy,[],0.0,56,0.0,0.0,tabm_d,0.0,regression,56,1,0,0,n0__4f53cda18c2baa0c,0.0,0.07469713606871003,0.07469713606871003,0.0
stage_1,debutanizer,BlockGuard-Greedy,"[""u5""]",0.3483582870103419,64,0.14285714285714285,0.14285714285714285,tabm_d,0.03628038405440748,regression,56,1,1,8,n1__260ddbe740c32e44,-0.026760961870121256,0.07241660137176144,0.07469713606871003,1.0
stage_2,debutanizer,BlockGuard-Greedy,"[""u5"",""u7""]",0.4638474069070071,72,0.2857142857142857,0.2857142857142857,tabm_d,0.04584853514097631,regression,56,1,2,16,n2__01ac3dafbe3c0bde,-0.03602218108987482,0.07162737220020926,0.07469713606871003,2.0
stage_3,debutanizer,BlockGuard-Greedy,"[""u5"",""u7"",""u1""]",0.42742832587100565,80,0.42857142857142855,0.42857142857142855,tabm_d,0.03952307999134064,regression,56,1,3,24,n3__a198d05167b0d280,-0.01642679302086881,0.0732972659285597,0.07469713606871003,3.0
stage_4,debutanizer,BlockGuard-Greedy,"[""u5"",""u7"",""u1"",""u3""]",0.42892911890521646,88,0.5714285714285714,0.5714285714285714,tabm_d,0.05577138112857938,regression,56,1,4,32,n4__a091c7bf805cc58b,0.018316775077341106,0.07625806804502731,0.07469713606871003,4.0
stage_5,debutanizer,BlockGuard-Greedy,"[""u5"",""u7"",""u1"",""u3"",""u4""]",0.4446502490900457,96,0.7142857142857143,0.7142857142857143,tabm_d,0.06381145701743662,regression,56,1,5,40,n5__11500ec89f21f47a,0.03017322703609357,0.07726845960740342,0.07469713606871003,5.0
stage_6,debutanizer,BlockGuard-Greedy,"[""u5"",""u7"",""u1"",""u3"",""u4"",""u6""]",0.46022427710704505,104,0.8571428571428571,0.8571428571428571,tabm_d,0.053909172071143985,regression,56,1,6,48,n6__2bd51e4490a38fc2,0.05329730749422393,0.07923906395547345,0.07469713606871003,6.0
stage_7,debutanizer,BlockGuard-Greedy,"[""u5"",""u7"",""u1"",""u3"",""u4"",""u6"",""u2""]",0.0,112,1.0,1.0,tabm_d,0.0,regression,56,1,7,56,n7__9b087ba10a2b3bd2,0.08053659547971405,0.08156036098779136,0.07469713606871003,7.0
raw_only,debutanizer,BlockGuard-Grouped,[],0.0,56,0.0,0.0,catboost,0.0,regression,56,0,0,0,n0__4f53cda18c2baa0c,0.0,0.08165466258454165,0.08165466258454165,
very_safe_gram,debutanizer,BlockGuard-Grouped,"[""u6"",""u5""]",2.3950002500787377,72,0.2857142857142857,0.2857142857142857,catboost,0.005920524941757321,regression,56,0,2,16,n2__ab7c2f40fa23e257,-0.016663412906491915,0.08035056413969477,0.08165466258454165,
very_safe_plus_safe_gram,debutanizer,BlockGuard-Grouped,"[""u6"",""u5"",""u1"",""u4""]",3.4230933219660074,88,0.5714285714285714,0.5714285714285714,catboost,0.01180581795051694,regression,56,0,4,32,n4__14c8f28ec7591afe,0.03525287811824706,0.08441359461055369,0.08165466258454165,
all_except_dangerous_gram,debutanizer,BlockGuard-Grouped,"[""u6"",""u5"",""u1"",""u4"",""u7"",""u2""]",3.0560332650784403,104,0.8571428571428571,0.8571428571428571,catboost,0.0018219549674540758,regression,56,0,6,48,n6__0c3c22da6eec0cec,0.01646086968173084,0.08294290975654861,0.08165466258454165,
all_gram,debutanizer,BlockGuard-Grouped,"[""u6"",""u5"",""u1"",""u4"",""u7"",""u2"",""u3""]",0.0,112,1.0,1.0,catboost,0.0,regression,56,0,7,56,n7__9b087ba10a2b3bd2,0.06383175745966632,0.086650211581744,0.08165466258454165,
stage_0_raw,debutanizer,BlockGuard-Greedy,[],0.0,56,0.0,0.0,catboost,0.0,regression,56,0,0,0,n0__4f53cda18c2baa0c,0.0,0.08165466258454165,0.08165466258454165,0.0
stage_1,debutanizer,BlockGuard-Greedy,"[""u4""]",1.1834607541095465,64,0.14285714285714285,0.14285714285714285,catboost,0.004922415828332305,regression,56,0,1,8,n1__e2b0fdb1110ba7e5,-0.003437948505263238,0.08138560465959335,0.08165466258454165,1.0
stage_2,debutanizer,BlockGuard-Greedy,"[""u4"",""u1""]",3.845576614839956,72,0.2857142857142857,0.2857142857142857,catboost,0.009220338892191648,regression,56,0,2,16,n2__aef798732338b6cb,-0.007291318850933724,0.08108403532902421,0.08165466258454165,2.0
stage_3,debutanizer,BlockGuard-Greedy,"[""u4"",""u1"",""u5""]",4.035095998086035,80,0.42857142857142855,0.42857142857142855,catboost,0.0411742078140378,regression,56,0,3,24,n3__4daddc766a547bf8,-0.02609150629333891,0.07961271037632386,0.08165466258454165,3.0
stage_4,debutanizer,BlockGuard-Greedy,"[""u4"",""u1"",""u5"",""u6""]",3.4230933219660074,88,0.5714285714285714,0.5714285714285714,catboost,0.01180581795051694,regression,56,0,4,32,n4__14c8f28ec7591afe,0.03525287811824706,0.08441359461055369,0.08165466258454165,4.0
stage_5,debutanizer,BlockGuard-Greedy,"[""u4"",""u1"",""u5"",""u6"",""u7""]",4.1481917151249945,96,0.7142857142857143,0.7142857142857143,catboost,0.0029017459601163864,regression,56,0,5,40,n5__316e8c0f65a7e25e,-0.037131999260268146,0.07874866831067319,0.08165466258454165,5.0
stage_6,debutanizer,BlockGuard-Greedy,"[""u4"",""u1"",""u5"",""u6"",""u7"",""u3""]",3.5336510508786887,104,0.8571428571428571,0.8571428571428571,catboost,0.01627758191898465,regression,56,0,6,48,n6__2bd51e4490a38fc2,-0.011256007218824006,0.08077375411809329,0.08165466258454165,6.0
stage_7,debutanizer,BlockGuard-Greedy,"[""u4"",""u1"",""u5"",""u6"",""u7"",""u3"",""u2""]",0.0,112,1.0,1.0,catboost,0.0,regression,56,0,7,56,n7__9b087ba10a2b3bd2,0.06383175745966632,0.086650211581744,0.08165466258454165,7.0
raw_only,debutanizer,BlockGuard-Grouped,[],0.0,56,0.0,0.0,catboost,0.0,regression,56,1,0,0,n0__4f53cda18c2baa0c,0.0,0.08069060670917569,0.08069060670917569,
very_safe_gram,debutanizer,BlockGuard-Grouped,"[""u7"",""u1""]",1.5730627910234034,72,0.2857142857142857,0.2857142857142857,catboost,0.001933925086632371,regression,56,1,2,16,n2__854a2db369ce15e7,0.0024574971648184145,0.08088530251469334,0.08069060670917569,
very_safe_plus_safe_gram,debutanizer,BlockGuard-Grouped,"[""u7"",""u1"",""u6"",""u4""]",1.6843222670722753,88,0.5714285714285714,0.5714285714285714,catboost,0.003648900194093585,regression,56,1,4,32,n4__376c6fd0be09f581,0.01508242791005702,0.08188551569753555,0.08069060670917569,
all_except_dangerous_gram,debutanizer,BlockGuard-Grouped,"[""u7"",""u1"",""u6"",""u4"",""u3"",""u5""]",3.1503348918631673,104,0.8571428571428571,0.8571428571428571,catboost,0.002534125931560993,regression,56,1,6,48,n6__2bd51e4490a38fc2,0.03258777637195397,0.08327238115091155,0.08069060670917569,
all_gram,debutanizer,BlockGuard-Grouped,"[""u7"",""u1"",""u6"",""u4"",""u3"",""u5"",""u2""]",0.0,112,1.0,1.0,catboost,0.0,regression,56,1,7,56,n7__9b087ba10a2b3bd2,0.04837453114284994,0.08452309060467252,0.08069060670917569,
stage_0_raw,debutanizer,BlockGuard-Greedy,[],0.0,56,0.0,0.0,catboost,0.0,regression,56,1,0,0,n0__4f53cda18c2baa0c,0.0,0.08069060670917569,0.08069060670917569,0.0
stage_1,debutanizer,BlockGuard-Greedy,"[""u7""]",1.7099108309485018,64,0.14285714285714285,0.14285714285714285,catboost,0.006308933952823281,regression,56,1,1,8,n1__acee4f3ebebcc696,-0.004811950260581032,0.08030937878936081,0.08069060670917569,1.0
stage_2,debutanizer,BlockGuard-Greedy,"[""u7"",""u1""]",1.5730627910234034,72,0.2857142857142857,0.2857142857142857,catboost,0.001933925086632371,regression,56,1,2,16,n2__854a2db369ce15e7,0.0024574971648184145,0.08088530251469334,0.08069060670917569,2.0
stage_3,debutanizer,BlockGuard-Greedy,"[""u7"",""u1"",""u6""]",1.4887435408309102,80,0.42857142857142855,0.42857142857142855,catboost,0.001847465056926012,regression,56,1,3,24,n3__2c643c5d1a866a10,0.0008354644017107647,0.08075679657787668,0.08069060670917569,3.0
stage_4,debutanizer,BlockGuard-Greedy,"[""u7"",""u1"",""u6"",""u4""]",1.6843222670722753,88,0.5714285714285714,0.5714285714285714,catboost,0.003648900194093585,regression,56,1,4,32,n4__376c6fd0be09f581,0.01508242791005702,0.08188551569753555,0.08069060670917569,4.0
stage_5,debutanizer,BlockGuard-Greedy,"[""u7"",""u1"",""u6"",""u4"",""u3""]",1.8935556660871953,96,0.7142857142857143,0.7142857142857143,catboost,0.005622413940727711,regression,56,1,5,40,n5__8295a2abbe1ae903,-0.01041947020330157,0.07986512166962374,0.08069060670917569,5.0
stage_6,debutanizer,BlockGuard-Greedy,"[""u7"",""u1"",""u6"",""u4"",""u3"",""u5""]",3.1503348918631673,104,0.8571428571428571,0.8571428571428571,catboost,0.002534125931560993,regression,56,1,6,48,n6__2bd51e4490a38fc2,0.03258777637195397,0.08327238115091155,0.08069060670917569,6.0
stage_7,debutanizer,BlockGuard-Greedy,"[""u7"",""u1"",""u6"",""u4"",""u3"",""u5"",""u2""]",0.0,112,1.0,1.0,catboost,0.0,regression,56,1,7,56,n7__9b087ba10a2b3bd2,0.04837453114284994,0.08452309060467252,0.08069060670917569,7.0
raw_only,debutanizer,BlockGuard-Grouped,[],0.0,56,0.0,0.0,tabicl_v2,0.0,regression,56,0,0,0,n0__4f53cda18c2baa0c,0.0,0.05743744455761368,0.05743744455761368,
very_safe_gram,debutanizer,BlockGuard-Grouped,"[""u7"",""u1""]",0.2955222900491208,72,0.2857142857142857,0.2857142857142857,tabicl_v2,0.09224890195764601,regression,56,0,2,16,n2__854a2db369ce15e7,-0.025617651580354315,0.05481218852722455,0.05743744455761368,
very_safe_plus_safe_gram,debutanizer,BlockGuard-Grouped,"[""u7"",""u1"",""u6"",""u5""]",0.2964104041457176,88,0.5714285714285714,0.5714285714285714,tabicl_v2,0.0938437208533287,regression,56,0,4,32,n4__33bd821d464a05bb,-0.026119224550603316,0.054760788130092275,0.05743744455761368,
all_except_dangerous_gram,debutanizer,BlockGuard-Grouped,"[""u7"",""u1"",""u6"",""u5"",""u2"",""u4""]",0.4398087461013347,104,0.8571428571428571,0.8571428571428571,tabicl_v2,0.1030337989795953,regression,56,0,6,48,n6__0c3c22da6eec0cec,0.06223087592087358,0.06381476535828216,0.05743744455761368,
all_gram,debutanizer,BlockGuard-Grouped,"[""u7"",""u1"",""u6"",""u5"",""u2"",""u4"",""u3""]",0.0,112,1.0,1.0,tabicl_v2,0.0,regression,56,0,7,56,n7__9b087ba10a2b3bd2,0.004884670194270337,0.057938017759796054,0.05743744455761368,
stage_0_raw,debutanizer,BlockGuard-Greedy,[],0.0,56,0.0,0.0,tabicl_v2,0.0,regression,56,0,0,0,n0__4f53cda18c2baa0c,0.0,0.05743744455761368,0.05743744455761368,0.0
stage_1,debutanizer,BlockGuard-Greedy,"[""u1""]",0.3753890448715538,64,0.14285714285714285,0.14285714285714285,tabicl_v2,0.11653970298357308,regression,56,0,1,8,n1__b3b63cb33d04f00d,-0.015166389096025513,0.05588321721914434,0.05743744455761368,1.0
stage_2,debutanizer,BlockGuard-Greedy,"[""u1"",""u7""]",0.2955222900491208,72,0.2857142857142857,0.2857142857142857,tabicl_v2,0.09224890195764601,regression,56,0,2,16,n2__854a2db369ce15e7,-0.025617651580354315,0.05481218852722455,0.05743744455761368,2.0
stage_3,debutanizer,BlockGuard-Greedy,"[""u1"",""u7"",""u6""]",0.511466900119558,80,0.42857142857142855,0.42857142857142855,tabicl_v2,0.09757290896959603,regression,56,0,3,24,n3__2c643c5d1a866a10,-0.031221243203844538,0.054237941404873674,0.05743744455761368,3.0
stage_4,debutanizer,BlockGuard-Greedy,"[""u1"",""u7"",""u6"",""u5""]",0.2964104041457176,88,0.5714285714285714,0.5714285714285714,tabicl_v2,0.0938437208533287,regression,56,0,4,32,n4__33bd821d464a05bb,-0.026119224550603316,0.054760788130092275,0.05743744455761368,4.0
stage_5,debutanizer,BlockGuard-Greedy,"[""u1"",""u7"",""u6"",""u5"",""u4""]",0.39308713702484965,96,0.7142857142857143,0.7142857142857143,tabicl_v2,0.07790405699051917,regression,56,0,5,40,n5__316e8c0f65a7e25e,-0.014298261373751918,0.055972181561988105,0.05743744455761368,5.0
stage_6,debutanizer,BlockGuard-Greedy,"[""u1"",""u7"",""u6"",""u5"",""u4"",""u2""]",0.4398087461013347,104,0.8571428571428571,0.8571428571428571,tabicl_v2,0.1030337989795953,regression,56,0,6,48,n6__0c3c22da6eec0cec,0.06223087592087358,0.06381476535828216,0.05743744455761368,6.0
stage_7,debutanizer,BlockGuard-Greedy,"[""u1"",""u7"",""u6"",""u5"",""u4"",""u2"",""u3""]",0.0,112,1.0,1.0,tabicl_v2,0.0,regression,56,0,7,56,n7__9b087ba10a2b3bd2,0.004884670194270337,0.057938017759796054,0.05743744455761368,7.0
raw_only,debutanizer,BlockGuard-Grouped,[],0.0,56,0.0,0.0,tabicl_v2,0.0,regression,56,1,0,0,n0__4f53cda18c2baa0c,0.0,0.05743744455761368,0.05743744455761368,
very_safe_gram,debutanizer,BlockGuard-Grouped,"[""u7"",""u1""]",0.3912180280312896,72,0.2857142857142857,0.2857142857142857,tabicl_v2,0.07520573306828737,regression,56,1,2,16,n2__854a2db369ce15e7,-0.025617651580354315,0.05481218852722455,0.05743744455761368,
very_safe_plus_safe_gram,debutanizer,BlockGuard-Grouped,"[""u7"",""u1"",""u6"",""u5""]",0.36129200807772577,88,0.5714285714285714,0.5714285714285714,tabicl_v2,0.07449639984406531,regression,56,1,4,32,n4__33bd821d464a05bb,-0.026119224550603316,0.054760788130092275,0.05743744455761368,
all_except_dangerous_gram,debutanizer,BlockGuard-Grouped,"[""u7"",""u1"",""u6"",""u5"",""u2"",""u4""]",0.3494209630880505,104,0.8571428571428571,0.8571428571428571,tabicl_v2,0.08890613308176398,regression,56,1,6,48,n6__0c3c22da6eec0cec,0.06223087592087358,0.06381476535828216,0.05743744455761368,
all_gram,debutanizer,BlockGuard-Grouped,"[""u7"",""u1"",""u6"",""u5"",""u2"",""u4"",""u3""]",0.0,112,1.0,1.0,tabicl_v2,0.0,regression,56,1,7,56,n7__9b087ba10a2b3bd2,0.004884670194270337,0.057938017759796054,0.05743744455761368,
stage_0_raw,debutanizer,BlockGuard-Greedy,[],0.0,56,0.0,0.0,tabicl_v2,0.0,regression,56,1,0,0,n0__4f53cda18c2baa0c,0.0,0.05743744455761368,0.05743744455761368,0.0
stage_1,debutanizer,BlockGuard-Greedy,"[""u1""]",0.5619456809945405,64,0.14285714285714285,0.14285714285714285,tabicl_v2,0.0632615580689162,regression,56,1,1,8,n1__b3b63cb33d04f00d,-0.015166389096025513,0.05588321721914434,0.05743744455761368,1.0
stage_2,debutanizer,BlockGuard-Greedy,"[""u1"",""u7""]",0.3912180280312896,72,0.2857142857142857,0.2857142857142857,tabicl_v2,0.07520573306828737,regression,56,1,2,16,n2__854a2db369ce15e7,-0.025617651580354315,0.05481218852722455,0.05743744455761368,2.0
stage_3,debutanizer,BlockGuard-Greedy,"[""u1"",""u7"",""u6""]",0.4195249821059406,80,0.42857142857142855,0.42857142857142855,tabicl_v2,0.06708681699819863,regression,56,1,3,24,n3__2c643c5d1a866a10,-0.031221243203844538,0.054237941404873674,0.05743744455761368,3.0
stage_4,debutanizer,BlockGuard-Greedy,"[""u1"",""u7"",""u6"",""u5""]",0.36129200807772577,88,0.5714285714285714,0.5714285714285714,tabicl_v2,0.07449639984406531,regression,56,1,4,32,n4__33bd821d464a05bb,-0.026119224550603316,0.054760788130092275,0.05743744455761368,4.0
stage_5,debutanizer,BlockGuard-Greedy,"[""u1"",""u7"",""u6"",""u5"",""u4""]",0.5970391861628741,96,0.7142857142857143,0.7142857142857143,tabicl_v2,0.06276501202955842,regression,56,1,5,40,n5__316e8c0f65a7e25e,-0.014298261373751918,0.055972181561988105,0.05743744455761368,5.0
stage_6,debutanizer,BlockGuard-Greedy,"[""u1"",""u7"",""u6"",""u5"",""u4"",""u2""]",0.3494209630880505,104,0.8571428571428571,0.8571428571428571,tabicl_v2,0.08890613308176398,regression,56,1,6,48,n6__0c3c22da6eec0cec,0.06223087592087358,0.06381476535828216,0.05743744455761368,6.0
stage_7,debutanizer,BlockGuard-Greedy,"[""u1"",""u7"",""u6"",""u5"",""u4"",""u2"",""u3""]",0.0,112,1.0,1.0,tabicl_v2,0.0,regression,56,1,7,56,n7__9b087ba10a2b3bd2,0.004884670194270337,0.057938017759796054,0.05743744455761368,7.0
raw_only,debutanizer,BlockGuard-Grouped,[],0.0,56,0.0,0.0,tabpfn_2_6,0.0,regression,56,0,0,0,n0__4f53cda18c2baa0c,0.0,0.05853759228104319,0.05853759228104319,
very_safe_gram,debutanizer,BlockGuard-Grouped,"[""u4"",""u6""]",0.21267865202389657,72,0.2857142857142857,0.2857142857142857,tabpfn_2_6,0.1900867789518088,regression,56,0,2,16,n2__4ab6e15c4d4cdff0,-0.007622897424949447,0.05776479623762141,0.05853759228104319,
very_safe_plus_safe_gram,debutanizer,BlockGuard-Grouped,"[""u4"",""u6"",""u2"",""u5""]",0.2060756639111787,88,0.5714285714285714,0.5714285714285714,tabpfn_2_6,0.1298983609303832,regression,56,0,4,32,n4__74a93ca002e07eba,-0.05146943626701589,0.05331971061650497,0.05853759228104319,
all_except_dangerous_gram,debutanizer,BlockGuard-Grouped,"[""u4"",""u6"",""u2"",""u5"",""u7"",""u1""]",0.18027836200781167,104,0.8571428571428571,0.8571428571428571,tabpfn_2_6,0.14660070394165814,regression,56,0,6,48,n6__0c3c22da6eec0cec,-0.0059349862895619575,0.0579359137241044,0.05853759228104319,
all_gram,debutanizer,BlockGuard-Grouped,"[""u4"",""u6"",""u2"",""u5"",""u7"",""u1"",""u3""]",0.0,112,1.0,1.0,tabpfn_2_6,0.0,regression,56,0,7,56,n7__9b087ba10a2b3bd2,-0.054387733711998516,0.05302385871226327,0.05853759228104319,
stage_0_raw,debutanizer,BlockGuard-Greedy,[],0.0,56,0.0,0.0,tabpfn_2_6,0.0,regression,56,0,0,0,n0__4f53cda18c2baa0c,0.0,0.05853759228104319,0.05853759228104319,0.0
stage_1,debutanizer,BlockGuard-Greedy,"[""u1""]",0.1742656819988042,64,0.14285714285714285,0.14285714285714285,tabpfn_2_6,0.2177445290144533,regression,56,0,1,8,n1__b3b63cb33d04f00d,-0.02146124732516389,0.056361888464604534,0.05853759228104319,1.0
stage_2,debutanizer,BlockGuard-Greedy,"[""u1"",""u4""]",0.29513757792301476,72,0.2857142857142857,0.2857142857142857,tabpfn_2_6,0.09854955202899873,regression,56,0,2,16,n2__aef798732338b6cb,-0.03983481828463555,0.05449920789192148,0.05853759228104319,2.0
stage_3,debutanizer,BlockGuard-Greedy,"[""u1"",""u4"",""u5""]",0.5808819159865379,80,0.42857142857142855,0.42857142857142855,tabpfn_2_6,0.17720638308674097,regression,56,0,3,24,n3__4daddc766a547bf8,-0.05062058253184629,0.05340576592742072,0.05853759228104319,3.0
stage_4,debutanizer,BlockGuard-Greedy,"[""u1"",""u4"",""u5"",""u6""]",0.41346794296987355,88,0.5714285714285714,0.5714285714285714,tabpfn_2_6,0.10902822599746287,regression,56,0,4,32,n4__14c8f28ec7591afe,-0.06742428289169122,0.05170223609761727,0.05853759228104319,4.0
stage_5,debutanizer,BlockGuard-Greedy,"[""u1"",""u4"",""u5"",""u6"",""u7""]",0.277246022131294,96,0.7142857142857143,0.7142857142857143,tabpfn_2_6,0.11554164183326066,regression,56,0,5,40,n5__316e8c0f65a7e25e,-0.04418358778462101,0.054058337226084816,0.05853759228104319,5.0
stage_6,debutanizer,BlockGuard-Greedy,"[""u1"",""u4"",""u5"",""u6"",""u7"",""u2""]",0.18027836200781167,104,0.8571428571428571,0.8571428571428571,tabpfn_2_6,0.14660070394165814,regression,56,0,6,48,n6__0c3c22da6eec0cec,-0.0059349862895619575,0.0579359137241044,0.05853759228104319,6.0
stage_7,debutanizer,BlockGuard-Greedy,"[""u1"",""u4"",""u5"",""u6"",""u7"",""u2"",""u3""]",0.0,112,1.0,1.0,tabpfn_2_6,0.0,regression,56,0,7,56,n7__9b087ba10a2b3bd2,-0.054387733711998516,0.05302385871226327,0.05853759228104319,7.0
raw_only,debutanizer,BlockGuard-Grouped,[],0.0,56,0.0,0.0,tabpfn_2_6,0.0,regression,56,1,0,0,n0__4f53cda18c2baa0c,0.0,0.051041168042043165,0.051041168042043165,
very_safe_gram,debutanizer,BlockGuard-Grouped,"[""u6"",""u4""]",0.19037860305979848,72,0.2857142857142857,0.2857142857142857,tabpfn_2_6,0.10918705095537007,regression,56,1,2,16,n2__4ab6e15c4d4cdff0,0.04076133981881285,0.055479045863890776,0.051041168042043165,
very_safe_plus_safe_gram,debutanizer,BlockGuard-Grouped,"[""u6"",""u4"",""u5"",""u7""]",0.2100344889331609,88,0.5714285714285714,0.5714285714285714,tabpfn_2_6,0.11896322597749531,regression,56,1,4,32,n4__0776d98d9e5a3dc0,0.017884556090302154,0.05298834336011526,0.051041168042043165,
all_except_dangerous_gram,debutanizer,BlockGuard-Grouped,"[""u6"",""u4"",""u5"",""u7"",""u3"",""u2""]",0.9064742310438305,104,0.8571428571428571,0.8571428571428571,tabpfn_2_6,0.17625478701665998,regression,56,1,6,48,n6__f2cde5951cebbf86,0.0026077379879650034,0.051325084680539874,0.051041168042043165,
all_gram,debutanizer,BlockGuard-Grouped,"[""u6"",""u4"",""u5"",""u7"",""u3"",""u2"",""u1""]",0.0,112,1.0,1.0,tabpfn_2_6,0.0,regression,56,1,7,56,n7__9b087ba10a2b3bd2,0.06170229361203803,0.057758985503274206,0.051041168042043165,
stage_0_raw,debutanizer,BlockGuard-Greedy,[],0.0,56,0.0,0.0,tabpfn_2_6,0.0,regression,56,1,0,0,n0__4f53cda18c2baa0c,0.0,0.051041168042043165,0.051041168042043165,0.0
stage_1,debutanizer,BlockGuard-Greedy,"[""u6""]",0.6506971300113946,64,0.14285714285714285,0.14285714285714285,tabpfn_2_6,0.09229786903597414,regression,56,1,1,8,n1__c8e396c7fe3fdfda,0.0009511070370128186,0.05114471951617342,0.051041168042043165,1.0
stage_2,debutanizer,BlockGuard-Greedy,"[""u6"",""u4""]",0.19037860305979848,72,0.2857142857142857,0.2857142857142857,tabpfn_2_6,0.10918705095537007,regression,56,1,2,16,n2__4ab6e15c4d4cdff0,0.04076133981881285,0.055479045863890776,0.051041168042043165,2.0
stage_3,debutanizer,BlockGuard-Greedy,"[""u6"",""u4"",""u5""]",0.28404017095454037,80,0.42857142857142855,0.42857142857142855,tabpfn_2_6,0.1520604018587619,regression,56,1,3,24,n3__3ff988100125d459,0.025344508446502857,0.05380054328437641,0.051041168042043165,3.0
stage_4,debutanizer,BlockGuard-Greedy,"[""u6"",""u4"",""u5"",""u3""]",0.2225206100847572,88,0.5714285714285714,0.5714285714285714,tabpfn_2_6,0.20362658519297838,regression,56,1,4,32,n4__1c38a566dab9a68b,0.09095090616123941,0.060943418829776545,0.051041168042043165,4.0
stage_5,debutanizer,BlockGuard-Greedy,"[""u6"",""u4"",""u5"",""u3"",""u7""]",0.18001298909075558,96,0.7142857142857143,0.7142857142857143,tabpfn_2_6,0.15729435510002077,regression,56,1,5,40,n5__5b6656109fa043b7,0.08352694018522479,0.06013513691113607,0.051041168042043165,5.0
stage_6,debutanizer,BlockGuard-Greedy,"[""u6"",""u4"",""u5"",""u3"",""u7"",""u1""]",0.17537190881557763,104,0.8571428571428571,0.8571428571428571,tabpfn_2_6,0.114075728924945,regression,56,1,6,48,n6__2bd51e4490a38fc2,0.03149068990355797,0.05446970682263496,0.051041168042043165,6.0
stage_7,debutanizer,BlockGuard-Greedy,"[""u6"",""u4"",""u5"",""u3"",""u7"",""u1"",""u2""]",0.0,112,1.0,1.0,tabpfn_2_6,0.0,regression,56,1,7,56,n7__9b087ba10a2b3bd2,0.06170229361203803,0.057758985503274206,0.051041168042043165,7.0
raw_only,wall-robot-navigation,BlockGuard-Grouped,[],0.0,192,0.0,0.0,controlled_mlp,0.0,classification,192,0,0,0,n0__4f53cda18c2baa0c,0.0,0.23171312977375647,0.23171312977375647,
