dataset,problem_type,model,seed,embedding,k,split,method,tau,selected_features,selected_blocks,selection_key,selection_source_model,general_validation_C,invariant_feature_fraction,invariant_dimension_fraction,raw_disagreement,method_disagreement,maximum_method_disagreement,disagreement_reduction,coordinate_error,raw_task_error,method_task_error,inference_passes,input_dimension,raw_input_dimension,input_dimension_ratio,fit_seconds,predict_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
steel-plates-fault,classification,controlled_mlp,1,PLE,16,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V17"",""V4""]",3,n3__32b960518acaa9ba,controlled_mlp,-0.00013525550206541328,0.125,0.125,0.04644572256339907,0.06648363793255221,0.09018543275049402,-0.4314264966338095,7.899528602707575e-15,0.07829626929371485,0.09227510236871786,1,403,403,1.0,1.5730299199931324,0.0010555339977145195,0.07829626929371485,0.09227510236871786,0.6459857848778665,0.013978833075003014,0.17853766470741858,0.5676895155841517,0.024624081811020968,False
steel-plates-fault,classification,controlled_mlp,1,PLE,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V17"",""V4""]",3,n3__32b960518acaa9ba,controlled_mlp,-0.00013525550206541328,0.125,0.125,0.048987745862364304,0.08824743332381678,0.10151114150793937,-0.801418533764674,7.899528602707575e-15,0.034303969137059416,0.0495090764628867,1,403,403,1.0,1.5730299199931324,0.0010555339977145195,0.034303969137059416,0.0495090764628867,0.6455976337440515,0.015205107325827284,0.4432462979743308,0.6112936646069921,0.02487365435989399,False
steel-plates-fault,classification,controlled_mlp,1,RBF,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V17"",""V4""]",3,n3__32b960518acaa9ba,controlled_mlp,-0.00013525550206541328,0.125,0.125,0.026586750695179816,0.05172400509132911,0.08359535419626812,-0.9454805020873303,1.7355546614977508e-15,0.00038220077358728605,0.00029798761609117975,1,235,211,1.113744075829384,1.1822510729543865,0.0010140009690076113,0.00038220077358728605,0.00029798761609117975,0.6459857848778665,-8.42131574961063e-05,-0.2203374857295361,0.6456035841042792,-0.0001304409696128701,False
steel-plates-fault,classification,controlled_mlp,1,RBF,8,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V17"",""V4""]",3,n3__32b960518acaa9ba,controlled_mlp,-0.00013525550206541328,0.125,0.125,0.015778059459912994,0.017805874225353634,0.038696096983041765,-0.12852117654852746,1.7355546614977508e-15,0.003071054418687663,0.02773232034286295,1,235,211,1.113744075829384,1.1822510729543865,0.0010140009690076113,0.003071054418687663,0.02773232034286295,0.6455976337440515,0.024661265924175287,8.030227590272938,0.6425265793253638,0.03838170546978613,False
steel-plates-fault,classification,controlled_mlp,1,RBF,16,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V17"",""V4""]",3,n3__32b960518acaa9ba,controlled_mlp,-0.00013525550206541328,0.125,0.125,0.06130935264235284,0.10979245674679766,0.15088184710520347,-0.7907945854080414,2.8693389877908715e-15,0.11439086964338176,0.1525252001963965,1,403,403,1.0,1.1854952259454876,0.0010911580175161362,0.11439086964338176,0.1525252001963965,0.6459857848778665,0.03813433055301475,0.3333686567109779,0.5315949152344848,0.07173569471821194,False
steel-plates-fault,classification,controlled_mlp,1,RBF,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V17"",""V4""]",3,n3__32b960518acaa9ba,controlled_mlp,-0.00013525550206541328,0.125,0.125,0.09644123564938789,0.13959850280979502,0.1869420284720578,-0.4474980735139622,2.8693389877908715e-15,0.06591324157937133,0.1676213301201379,1,403,403,1.0,1.1854952259454876,0.0010911580175161362,0.06591324157937133,0.1676213301201379,0.6455976337440515,0.10170808854076659,1.5430600301806106,0.5796843921646803,0.17545424702735957,False
cardiotocography,classification,controlled_mlp,0,PLE,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V17"",""V2"",""V21"",""V23"",""V24"",""V9""]",6,n6__39abc3ce2da38f69,controlled_mlp,0.00247719040377839,0.3157894736842105,0.3157894736842105,0.003912382690479584,0.013270624147018534,0.018973398881455526,-2.3919545189971707,5.135950343876899e-15,0.0014768478930061299,0.015021612320026523,1,267,219,1.2191780821917808,3.8027866170741618,0.0029520420357584953,0.0014768478930061299,0.015021612320026523,2.018330722147358,0.013544764427020392,9.171401124763072,2.016853874254352,0.0067157886845064605,False
cardiotocography,classification,controlled_mlp,0,PLE,8,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V17"",""V2"",""V21"",""V23"",""V24"",""V9""]",6,n6__39abc3ce2da38f69,controlled_mlp,0.00247719040377839,0.3157894736842105,0.3157894736842105,0.009555865269567886,0.013884879313060854,0.01916144631126462,-0.45302167008145,5.135950343876899e-15,0.0073000932241841085,0.02445468899228898,1,267,219,1.2191780821917808,3.8027866170741618,0.0029520420357584953,0.0073000932241841085,0.02445468899228898,2.01796768586807,0.01715459576810487,2.3499146163331557,2.0106675926438857,0.008531791048339218,False
cardiotocography,classification,controlled_mlp,0,PLE,16,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V17"",""V2"",""V21"",""V23"",""V24"",""V9""]",6,n6__39abc3ce2da38f69,controlled_mlp,0.00247719040377839,0.3157894736842105,0.3157894736842105,0.015026011135907775,0.0178567891207545,0.02208079377423611,-0.18839184659473562,2.560782245803567e-15,0.015075333714976737,0.054664976563969514,1,371,371,1.0,6.5379621849861,0.0009570959955453873,0.015075333714976737,0.054664976563969514,2.018330722147358,0.03958964284899277,2.626120495738151,2.003255388432381,0.01976265386710033,False
cardiotocography,classification,controlled_mlp,0,PLE,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V17"",""V2"",""V21"",""V23"",""V24"",""V9""]",6,n6__39abc3ce2da38f69,controlled_mlp,0.00247719040377839,0.3157894736842105,0.3157894736842105,0.024851282931043658,0.018216037333456336,0.020086240300872516,0.2669981109626628,2.560782245803567e-15,0.037552817189119875,0.06083069433208888,1,371,371,1.0,6.5379621849861,0.0009570959955453873,0.037552817189119875,0.06083069433208888,2.01796768586807,0.023277877142969007,0.6198703289220409,1.98041486867895,0.011754040787674292,False
cardiotocography,classification,controlled_mlp,0,RBF,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V17"",""V2"",""V21"",""V23"",""V24"",""V9""]",6,n6__39abc3ce2da38f69,controlled_mlp,0.00247719040377839,0.3157894736842105,0.3157894736842105,0.0026026890679764227,0.008360925180920126,0.01050872964001442,-2.2124179886845656,2.0888776102856057e-15,0.001090302120824396,0.0060873907314280135,1,267,219,1.2191780821917808,3.264407510170713,0.000761974835768342,0.001090302120824396,0.0060873907314280135,2.018330722147358,0.004997088610603617,4.583214611033897,2.0172404200265337,0.00247719040377839,False
cardiotocography,classification,controlled_mlp,0,RBF,8,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V17"",""V2"",""V21"",""V23"",""V24"",""V9""]",6,n6__39abc3ce2da38f69,controlled_mlp,0.00247719040377839,0.3157894736842105,0.3157894736842105,0.018728878310444824,0.009068470273843858,0.011984599096483015,0.5158028087145772,2.0888776102856057e-15,0.00264772893606118,0.05068168910154224,1,267,219,1.2191780821917808,3.264407510170713,0.000761974835768342,0.00264772893606118,0.05068168910154224,2.01796768586807,0.04803396016548106,18.141570124975647,2.0153199569320086,0.023834409022875366,False
cardiotocography,classification,controlled_mlp,0,RBF,16,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V17"",""V2"",""V21"",""V23"",""V24"",""V9""]",6,n6__39abc3ce2da38f69,controlled_mlp,0.00247719040377839,0.3157894736842105,0.3157894736842105,0.014696409898699057,0.0190092512541888,0.026786743318277045,-0.2934622390922508,3.1110220289000998e-15,0.020106739383165925,0.09555207674345233,1,371,371,1.0,1.4879869499709457,0.0006288539152592421,0.020106739383165925,0.09555207674345233,2.018330722147358,0.0754453373602864,3.752241272070792,1.998223982764192,0.037756196508021596,False
cardiotocography,classification,controlled_mlp,0,RBF,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V17"",""V2"",""V21"",""V23"",""V24"",""V9""]",6,n6__39abc3ce2da38f69,controlled_mlp,0.00247719040377839,0.3157894736842105,0.3157894736842105,0.015796691572399844,0.017721350750495836,0.024923548052862957,-0.12183938448597531,3.1110220289000998e-15,0.06995714531624914,0.17316528143295074,1,371,371,1.0,1.4879869499709457,0.0006288539152592421,0.06995714531624914,0.17316528143295074,2.01796768586807,0.1032081361167016,1.475305140742059,1.9480105405518209,0.05298130270253333,False
cardiotocography,classification,controlled_mlp,1,PLE,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V21"",""V24"",""V7""]",3,n3__2c5a11164347e346,controlled_mlp,0.00041837926142578236,0.15789473684210525,0.15789473684210525,0.011728719384112412,0.005498905520014688,0.009528875533736282,0.5311589151443556,5.135950343876899e-15,0.005375052037348392,0.001967590079177585,1,243,219,1.1095890410958904,1.25675787194632,0.000814592931419611,0.005375052037348392,0.001967590079177585,2.018330722147358,-0.0034074619581708067,-0.6339402734139422,2.0129556701100095,-0.0016927655232390618,False
cardiotocography,classification,controlled_mlp,1,PLE,8,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V21"",""V24"",""V7""]",3,n3__2c5a11164347e346,controlled_mlp,0.00041837926142578236,0.15789473684210525,0.15789473684210525,0.009349180535337483,0.012352067314577202,0.014243661544825686,-0.32119251178106833,5.135950343876899e-15,0.012581525517767268,0.0059396256642474075,1,243,219,1.1095890410958904,1.25675787194632,0.000814592931419611,0.012581525517767268,0.0059396256642474075,2.01796768586807,-0.00664189985351986,-0.5279089442802751,2.0053861603503025,-0.0033120303634486276,False
cardiotocography,classification,controlled_mlp,1,PLE,16,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V21"",""V24"",""V7""]",3,n3__2c5a11164347e346,controlled_mlp,0.00041837926142578236,0.15789473684210525,0.15789473684210525,0.017724357946562255,0.02024640347780263,0.026653240239570206,-0.14229263135196057,2.0958394454377e-15,0.007491098577792678,0.014709671930979124,1,371,371,1.0,0.7235522319097072,0.0005743319634348154,0.007491098577792678,0.014709671930979124,2.018330722147358,0.007218573353186446,0.9636201257030402,2.0108396235695656,0.0035898304711005796,False
cardiotocography,classification,controlled_mlp,1,PLE,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V21"",""V24"",""V7""]",3,n3__2c5a11164347e346,controlled_mlp,0.00041837926142578236,0.15789473684210525,0.15789473684210525,0.01920209063393398,0.019606682749422587,0.020773943140046592,-0.021070211739007805,2.0958394454377e-15,0.030249063412925863,0.040382698902274514,1,371,371,1.0,0.7235522319097072,0.0005743319634348154,0.030249063412925863,0.040382698902274514,2.01796768586807,0.01013363548934865,0.33500658684917833,1.9877186224551442,0.005098123735859566,False
cardiotocography,classification,controlled_mlp,1,RBF,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V21"",""V24"",""V7""]",3,n3__2c5a11164347e346,controlled_mlp,0.00041837926142578236,0.15789473684210525,0.15789473684210525,0.008349865497823423,0.008798890139414657,0.012353311573196715,-0.05377627240921212,2.0888776102856057e-15,0.004919322331532231,0.005761691905933427,1,243,219,1.1095890410958904,2.7968502880539745,0.0007615340873599052,0.004919322331532231,0.005761691905933427,2.018330722147358,0.0008423695744011958,0.17123691387362724,2.013411399815826,0.00041837926142578236,False
cardiotocography,classification,controlled_mlp,1,RBF,8,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V21"",""V24"",""V7""]",3,n3__2c5a11164347e346,controlled_mlp,0.00041837926142578236,0.15789473684210525,0.15789473684210525,0.007867071168618534,0.011581640245168433,0.016898959753624147,-0.47216670561811913,2.0888776102856057e-15,0.023697821142862237,0.03724341775880733,1,243,219,1.1095890410958904,2.7968502880539745,0.0007615340873599052,0.023697821142862237,0.03724341775880733,2.01796768586807,0.013545596615945094,0.5715967106969669,1.9942698647252077,0.006792258588238535,False
cardiotocography,classification,controlled_mlp,1,RBF,16,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V21"",""V24"",""V7""]",3,n3__2c5a11164347e346,controlled_mlp,0.00041837926142578236,0.15789473684210525,0.15789473684210525,0.017755283338581944,0.019877698059157303,0.02427691399460845,-0.11953707975830419,1.8311324256767205e-14,0.06155541419036721,0.08006862213217815,1,371,371,1.0,0.29822963918559253,0.0005180470179766417,0.06155541419036721,0.08006862213217815,2.018330722147358,0.01851320794181094,0.30075677639917603,1.956775307956991,0.009461080107935341,False
cardiotocography,classification,controlled_mlp,1,RBF,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V21"",""V24"",""V7""]",3,n3__2c5a11164347e346,controlled_mlp,0.00041837926142578236,0.15789473684210525,0.15789473684210525,0.017369001915064814,0.018588224653404976,0.022458667598502957,-0.07019532522952177,1.8311324256767205e-14,0.08387958093034201,0.11209248876323177,1,371,371,1.0,0.29822963918559253,0.0005180470179766417,0.08387958093034201,0.11209248876323177,2.01796768586807,0.028212907832889766,0.3363501286006572,1.9340881049377279,0.014587188536479905,False
sylvine,classification,controlled_mlp,0,PLE,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",18,n18__8ce7f6420efccea3,controlled_mlp,0.008571905086937018,0.9,0.9,0.06766194412842914,0.014982343832244947,0.019720282948248916,0.7785705979153221,2.298373103115316e-14,0.3009744022419035,0.31204513539093914,1,304,160,1.9,0.1756159239448607,0.007360554998740554,0.3009744022419035,0.31204513539093914,0.6931471805599453,0.011070733149035616,0.036782972460686826,0.39217277831804176,0.028229223855148724,False
sylvine,classification,controlled_mlp,0,PLE,8,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",18,n18__8ce7f6420efccea3,controlled_mlp,0.008571905086937018,0.9,0.9,0.0697404105769679,0.014480423976347039,0.018407178551462882,0.7923668091921262,2.298373103115316e-14,0.22936429014828003,0.3037845502011968,1,304,160,1.9,0.1756159239448607,0.007360554998740554,0.22936429014828003,0.3037845502011968,0.6931471805599453,0.0744202600529168,0.32446314988617186,0.46378289041166526,0.16046357377879877,False
sylvine,classification,controlled_mlp,0,PLE,16,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",18,n18__8ce7f6420efccea3,controlled_mlp,0.008571905086937018,0.9,0.9,0.07529544943805559,0.020631378806419166,0.024268030116561798,0.7259943467979126,6.844273429419156e-15,0.2956150168346043,0.31362411694948056,1,320,320,1.0,0.17613532510586083,0.0006004120223224163,0.2956150168346043,0.31362411694948056,0.6931471805599453,0.018009100114876275,0.06092078916597229,0.397532163725341,0.04530224660593487,False
sylvine,classification,controlled_mlp,0,PLE,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",18,n18__8ce7f6420efccea3,controlled_mlp,0.008571905086937018,0.9,0.9,0.07683611591516185,0.020039896039502226,0.023687757913457865,0.7391865036276799,6.844273429419156e-15,0.2411621663724684,0.30411752095206485,1,320,320,1.0,0.17613532510586083,0.0006004120223224163,0.2411621663724684,0.30411752095206485,0.6931471805599453,0.06295535457959645,0.26104987994826523,0.4519850141874769,0.13928637588299214,False
sylvine,classification,controlled_mlp,0,RBF,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",18,n18__8ce7f6420efccea3,controlled_mlp,0.008571905086937018,0.9,0.9,0.07179710248579549,0.014589598251608374,0.01725310711986906,0.7967940523157628,2.2298131216328597e-15,0.294322831503439,0.29774151596991083,1,304,160,1.9,0.18811065214686096,0.000498178182169795,0.294322831503439,0.29774151596991083,0.6931471805599453,0.003418684466471811,0.011615423951341896,0.39882434905650627,0.008571905086937018,False
sylvine,classification,controlled_mlp,0,RBF,8,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",18,n18__8ce7f6420efccea3,controlled_mlp,0.008571905086937018,0.9,0.9,0.06233303124266471,0.01472167904033207,0.018918696893202632,0.7638221862976622,2.2298131216328597e-15,0.2551857792893857,0.2908057241195992,1,304,160,1.9,0.18811065214686096,0.000498178182169795,0.2551857792893857,0.2908057241195992,0.6931471805599453,0.035619944830213524,0.13958436449477776,0.4379614012705596,0.08133124226673248,False
sylvine,classification,controlled_mlp,0,RBF,16,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",18,n18__8ce7f6420efccea3,controlled_mlp,0.008571905086937018,0.9,0.9,0.06701484679999928,0.01698208027980929,0.021993301641706813,0.7465922688670614,2.085585897450892e-15,0.37840680011492955,0.37760150888475486,1,320,320,1.0,0.1549903100822121,0.0006622439250349998,0.37840680011492955,0.37760150888475486,0.6931471805599453,-0.0008052912301746984,-0.0021281098276513945,0.31474038044501573,-0.0025585888567462686,False
sylvine,classification,controlled_mlp,0,RBF,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",18,n18__8ce7f6420efccea3,controlled_mlp,0.008571905086937018,0.9,0.9,0.06439560476107467,0.017274434218458753,0.021211193050453273,0.7317451356726653,2.085585897450892e-15,0.34659374272653204,0.37675014436586196,1,320,320,1.0,0.1549903100822121,0.0006622439250349998,0.34659374272653204,0.37675014436586196,0.6931471805599453,0.03015640163932992,0.08700792288429685,0.34655343783341325,0.08701804208857963,False
sylvine,classification,controlled_mlp,1,PLE,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",16,n16__22283c8e95f4d10f,controlled_mlp,-0.022390674398029366,0.8,0.8,0.07363920983117204,0.02382179310974657,0.030682568656974194,0.6765066713186998,2.298373103115316e-14,0.28764087728139404,0.28608838009883275,1,288,160,1.8,0.29177695396356285,0.000624287873506546,0.28764087728139404,0.28608838009883275,0.6931471805599453,-0.0015524971825612854,-0.005397345458109226,0.40550630327855125,-0.0038285401977952503,False
sylvine,classification,controlled_mlp,1,PLE,8,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",16,n16__22283c8e95f4d10f,controlled_mlp,-0.022390674398029366,0.8,0.8,0.06968588333014988,0.023364824151169524,0.028374563437806317,0.6647122338899787,2.298373103115316e-14,0.24693144162260589,0.34223188162297935,1,288,160,1.8,0.29177695396356285,0.000624287873506546,0.24693144162260589,0.34223188162297935,0.6931471805599453,0.09530044000037347,0.3859388637354028,0.4462157389373394,0.2135748062749445,False
sylvine,classification,controlled_mlp,1,PLE,16,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",16,n16__22283c8e95f4d10f,controlled_mlp,-0.022390674398029366,0.8,0.8,0.07186521095369672,0.052287737152391454,0.07142413580425759,0.2724193464612408,6.844273429419156e-15,0.29116299093440023,0.29346366618073205,1,320,320,1.0,0.22907053702510893,0.004637764999642968,0.29116299093440023,0.29346366618073205,0.6931471805599453,0.002300675246331818,0.007901674725034563,0.40198418962554505,0.005723297845308133,False
sylvine,classification,controlled_mlp,1,PLE,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",16,n16__22283c8e95f4d10f,controlled_mlp,-0.022390674398029366,0.8,0.8,0.06828054471086441,0.05153479543622352,0.07622772243556274,0.24524920452159782,6.844273429419156e-15,0.23839345910730975,0.3045242007269801,1,320,320,1.0,0.22907053702510893,0.004637764999642968,0.23839345910730975,0.3045242007269801,0.6931471805599453,0.06613074161967036,0.2774016613849395,0.45475372145263554,0.1454210015223771,False
sylvine,classification,controlled_mlp,1,RBF,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",16,n16__22283c8e95f4d10f,controlled_mlp,-0.022390674398029366,0.8,0.8,0.08801804149743536,0.016459406283567294,0.021448382170495373,0.8129996304899958,2.2298131216328597e-15,0.3038572531851379,0.2951407891748561,1,288,160,1.8,0.1909291830379516,0.005090535152703524,0.3038572531851379,0.2951407891748561,0.6931471805599453,-0.00871646401028181,-0.02868604885653638,0.3892899273748074,-0.022390674398029366,False
