dataset,problem_type,model,method,family,tau,disagreement_reduction,normalized_excess_risk,absolute_task_difference,method_loss,raw_fallback,invariant_feature_fraction,invariant_dimension_fraction,input_dimension_ratio,fit_seconds,predict_seconds,predictive_rank
phoneme,classification,tabpfn_2_6,BlockGuard-Grouped-t0,BlockGuard-Grouped,0.0,0.6712074424140545,0.011188405106081089,0.0037079828180651697,0.27644003613707746,False,0.9,0.9,1.9,0.07298399705905467,0.04291027900762856,6.0
phoneme,classification,tabpfn_2_6,BlockGuard-Grouped-t005,BlockGuard-Grouped,0.005,0.6712074424140545,0.011188405106081089,0.0037079828180651697,0.27644003613707746,False,0.9,0.9,1.9,0.07298399705905467,0.04291027900762856,6.0
phoneme,classification,tabpfn_2_6,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,0.6712074424140545,0.011188405106081089,0.0037079828180651697,0.27644003613707746,False,0.9,0.9,1.9,0.07298399705905467,0.04291027900762856,6.0
phoneme,classification,tabpfn_2_6,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,1.0,-0.001764981604258799,-0.0005848308258164236,0.2721472224931959,False,1.0,1.0,2.0,0.0,0.0,1.5
steel-plates-fault,classification,catboost,BlockGuard-Greedy-t0,BlockGuard-Greedy,0.0,0.43139781331420773,-0.00018838999133327698,-0.00012130704002462855,0.0015495866583435875,False,0.3125,0.3125,1.2843601895734598,3.725621669436805,0.004704896011389792,2.0
steel-plates-fault,classification,catboost,BlockGuard-Greedy-t005,BlockGuard-Greedy,0.005,1.0,0.0004357288509807835,0.00028058028801092967,0.001951473986379146,False,1.0,1.0,1.9099526066350712,0.0,0.0,5.5
steel-plates-fault,classification,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,0.01,1.0,0.0004357288509807835,0.00028058028801092967,0.001951473986379146,False,1.0,1.0,1.9099526066350712,0.0,0.0,5.5
steel-plates-fault,classification,catboost,BlockGuard-Greedy-t02,BlockGuard-Greedy,0.02,1.0,0.0004357288509807835,0.00028058028801092967,0.001951473986379146,False,1.0,1.0,1.9099526066350712,0.0,0.0,5.5
steel-plates-fault,classification,catboost,BlockGuard-Grouped-t0,BlockGuard-Grouped,0.0,0.44073855866336353,-0.0002566567727292303,-0.0001652674848106328,0.0015056262135575834,False,0.5,0.5,1.4549763033175356,3.9446391673991457,0.004152885521762073,1.0
steel-plates-fault,classification,catboost,BlockGuard-Grouped-t005,BlockGuard-Grouped,0.005,1.0,0.0004357288509807835,0.00028058028801092967,0.001951473986379146,False,1.0,1.0,1.9099526066350712,0.0,0.0,5.5
steel-plates-fault,classification,catboost,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,1.0,0.0004357288509807835,0.00028058028801092967,0.001951473986379146,False,1.0,1.0,1.9099526066350712,0.0,0.0,5.5
steel-plates-fault,classification,catboost,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,1.0,0.0004357288509807835,0.00028058028801092967,0.001951473986379146,False,1.0,1.0,1.9099526066350712,0.0,0.0,5.5
steel-plates-fault,classification,controlled_mlp,BlockGuard-Greedy-t0,BlockGuard-Greedy,0.0,0.05459122690531332,0.02043138513110106,0.013161666324535392,0.013877613448053223,True,0.0625,0.0625,1.056872037914692,0.11846784199588001,0.0002279720501974225,5.0
steel-plates-fault,classification,controlled_mlp,BlockGuard-Greedy-t005,BlockGuard-Greedy,0.005,-0.7535336458066861,0.022984287894455717,0.014809755829532735,0.015525702953050566,False,0.125,0.125,1.113744075829384,0.21128962351940572,0.0005815965123474598,7.0
steel-plates-fault,classification,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,0.01,-0.7535336458066861,0.022984287894455717,0.014809755829532735,0.015525702953050566,False,0.125,0.125,1.113744075829384,0.21128962351940572,0.0005815965123474598,7.0
steel-plates-fault,classification,controlled_mlp,BlockGuard-Greedy-t02,BlockGuard-Greedy,0.02,-0.7535336458066861,0.022984287894455717,0.014809755829532735,0.015525702953050566,False,0.125,0.125,1.113744075829384,0.21128962351940572,0.0005815965123474598,7.0
steel-plates-fault,classification,controlled_mlp,BlockGuard-Grouped-t0,BlockGuard-Grouped,0.0,0.0,0.0,0.0,0.0007159471235178309,True,0.0,0.0,1.0,0.0,0.0,2.0
steel-plates-fault,classification,controlled_mlp,BlockGuard-Grouped-t005,BlockGuard-Grouped,0.005,0.0,0.0,0.0,0.0007159471235178309,True,0.0,0.0,1.0,0.0,0.0,2.0
steel-plates-fault,classification,controlled_mlp,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,0.0,0.0,0.0,0.0007159471235178309,True,0.0,0.0,1.0,0.0,0.0,2.0
steel-plates-fault,classification,controlled_mlp,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,-2.4746837773352732,0.010938283440255336,0.007061479347878572,0.007777426471396403,True,0.125,0.125,1.1137440758293837,0.13159233098849654,0.0006303945556282997,4.0
steel-plates-fault,classification,tabicl_v2,BlockGuard-Greedy-t0,BlockGuard-Greedy,0.0,-0.10436318368562314,-0.00019573966265377197,-0.00012631656518158078,0.00014188588720618194,False,0.25,0.25,1.2274881516587677,0.2972564558731392,0.11194903147406876,1.0
steel-plates-fault,classification,tabicl_v2,BlockGuard-Greedy-t005,BlockGuard-Greedy,0.005,1.0,0.0004834313124202145,0.0003119724539127197,0.0005801749063004824,False,1.0,1.0,1.9099526066350712,0.0,0.0,5.5
steel-plates-fault,classification,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,0.01,1.0,0.0004834313124202145,0.0003119724539127197,0.0005801749063004824,False,1.0,1.0,1.9099526066350712,0.0,0.0,5.5
steel-plates-fault,classification,tabicl_v2,BlockGuard-Greedy-t02,BlockGuard-Greedy,0.02,1.0,0.0004834313124202145,0.0003119724539127197,0.0005801749063004824,False,1.0,1.0,1.9099526066350712,0.0,0.0,5.5
steel-plates-fault,classification,tabicl_v2,BlockGuard-Grouped-t0,BlockGuard-Grouped,0.0,0.6170202935072032,-0.00012065180226429854,-7.786015893953405e-05,0.00019034229344822866,False,0.5,0.5,1.4549763033175356,0.2645526195410639,0.12442356545943767,2.0
steel-plates-fault,classification,tabicl_v2,BlockGuard-Grouped-t005,BlockGuard-Grouped,0.005,1.0,0.0004834313124202145,0.0003119724539127197,0.0005801749063004824,False,1.0,1.0,1.9099526066350712,0.0,0.0,5.5
steel-plates-fault,classification,tabicl_v2,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,1.0,0.0004834313124202145,0.0003119724539127197,0.0005801749063004824,False,1.0,1.0,1.9099526066350712,0.0,0.0,5.5
steel-plates-fault,classification,tabicl_v2,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,1.0,0.0004834313124202145,0.0003119724539127197,0.0005801749063004824,False,1.0,1.0,1.9099526066350712,0.0,0.0,5.5
steel-plates-fault,classification,tabm_d,BlockGuard-Greedy-t0,BlockGuard-Greedy,0.0,0.0,0.0,0.0,0.000929436312625209,True,0.0,0.0,1.0,0.0,0.0,4.5
steel-plates-fault,classification,tabm_d,BlockGuard-Greedy-t005,BlockGuard-Greedy,0.005,0.0,0.0,0.0,0.000929436312625209,True,0.0,0.0,1.0,0.0,0.0,4.5
steel-plates-fault,classification,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,0.01,0.0,0.0,0.0,0.000929436312625209,True,0.0,0.0,1.0,0.0,0.0,4.5
steel-plates-fault,classification,tabm_d,BlockGuard-Greedy-t02,BlockGuard-Greedy,0.02,0.0,0.0,0.0,0.000929436312625209,True,0.0,0.0,1.0,0.0,0.0,4.5
steel-plates-fault,classification,tabm_d,BlockGuard-Grouped-t0,BlockGuard-Grouped,0.0,0.0,0.0,0.0,0.000929436312625209,True,0.0,0.0,1.0,0.0,0.0,4.5
steel-plates-fault,classification,tabm_d,BlockGuard-Grouped-t005,BlockGuard-Grouped,0.005,0.0,0.0,0.0,0.000929436312625209,True,0.0,0.0,1.0,0.0,0.0,4.5
steel-plates-fault,classification,tabm_d,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,0.0,0.0,0.0,0.000929436312625209,True,0.0,0.0,1.0,0.0,0.0,4.5
steel-plates-fault,classification,tabm_d,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,0.0,0.0,0.0,0.000929436312625209,True,0.0,0.0,1.0,0.0,0.0,4.5
steel-plates-fault,classification,tabpfn_2_6,BlockGuard-Greedy-t0,BlockGuard-Greedy,0.0,1.0,-0.00028323222576346404,-0.00018277062795970923,9.525038258427094e-05,False,1.0,1.0,1.9099526066350712,0.0,0.0,4.5
steel-plates-fault,classification,tabpfn_2_6,BlockGuard-Greedy-t005,BlockGuard-Greedy,0.005,1.0,-0.00028323222576346404,-0.00018277062795970923,9.525038258427094e-05,False,1.0,1.0,1.9099526066350712,0.0,0.0,4.5
steel-plates-fault,classification,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,0.01,1.0,-0.00028323222576346404,-0.00018277062795970923,9.525038258427094e-05,False,1.0,1.0,1.9099526066350712,0.0,0.0,4.5
steel-plates-fault,classification,tabpfn_2_6,BlockGuard-Greedy-t02,BlockGuard-Greedy,0.02,1.0,-0.00028323222576346404,-0.00018277062795970923,9.525038258427094e-05,False,1.0,1.0,1.9099526066350712,0.0,0.0,4.5
steel-plates-fault,classification,tabpfn_2_6,BlockGuard-Grouped-t0,BlockGuard-Grouped,0.0,1.0,-0.00028323222576346404,-0.00018277062795970923,9.525038258427094e-05,False,1.0,1.0,1.9099526066350712,0.0,0.0,4.5
steel-plates-fault,classification,tabpfn_2_6,BlockGuard-Grouped-t005,BlockGuard-Grouped,0.005,1.0,-0.00028323222576346404,-0.00018277062795970923,9.525038258427094e-05,False,1.0,1.0,1.9099526066350712,0.0,0.0,4.5
steel-plates-fault,classification,tabpfn_2_6,BlockGuard-Grouped-t01,BlockGuard-Grouped,0.01,1.0,-0.00028323222576346404,-0.00018277062795970923,9.525038258427094e-05,False,1.0,1.0,1.9099526066350712,0.0,0.0,4.5
steel-plates-fault,classification,tabpfn_2_6,BlockGuard-Grouped-t02,BlockGuard-Grouped,0.02,1.0,-0.00028323222576346404,-0.00018277062795970923,9.525038258427094e-05,False,1.0,1.0,1.9099526066350712,0.0,0.0,4.5
