dataset,problem_type,model,method,family,alpha,disagreement_reduction,normalized_excess_risk,absolute_task_difference,method_loss,raw_fallback,predictive_rank
steel-plates-fault,classification,controlled_mlp,GuardedGram-G2-g0p5-t005,G2,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,controlled_mlp,GuardedGram-G2-g0p5-t01,G2,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,controlled_mlp,GuardedGram-G2-g0p5-t02,G2,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,controlled_mlp,GuardedGram-G2-g1p0-t005,G2,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,controlled_mlp,GuardedGram-G2-g1p0-t01,G2,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,controlled_mlp,GuardedGram-G2-g1p0-t02,G2,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,controlled_mlp,GuardedGram-G2-g1p64-t005,G2,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,controlled_mlp,GuardedGram-G2-g1p64-t01,G2,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,controlled_mlp,GuardedGram-G2-g1p64-t02,G2,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,controlled_mlp,GuardedGram-G3,G3,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,controlled_mlp,PureGram,fixed,1.0,1.0,0.6336289967048432,0.4085853601816948,0.40930130730521264,False,22.0
steel-plates-fault,classification,controlled_mlp,Raw,fixed,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,controlled_mlp,Raw+Gram@0.5,fixed,0.5,0.5000000033513579,0.08605379022142964,0.055492030619941346,0.05620797774345918,False,20.0
steel-plates-fault,classification,controlled_mlp,Raw+Gram@0.75,fixed,0.75,0.7499999831815918,0.15975253776842413,0.10301647469759223,0.10373242182111006,False,21.0
steel-plates-fault,classification,controlled_mlp,SafeGram-t01,safety_reference,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,controlled_mlp,SafeRankGram-t01,safety_reference,0.0,0.0,0.0,0.0,0.0007159471235178309,True,10.0
steel-plates-fault,classification,tabicl_v2,GuardedGram-G1-t0,G1,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,12.0
steel-plates-fault,classification,tabicl_v2,GuardedGram-G1-t005,G1,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,12.0
steel-plates-fault,classification,tabicl_v2,GuardedGram-G1-t01,G1,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,12.0
steel-plates-fault,classification,tabicl_v2,GuardedGram-G2-g0p0-t005,G2,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,12.0
steel-plates-fault,classification,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,12.0
steel-plates-fault,classification,tabicl_v2,GuardedGram-G2-g0p0-t02,G2,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,12.0
steel-plates-fault,classification,tabicl_v2,GuardedGram-G2-g0p5-t005,G2,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,12.0
steel-plates-fault,classification,tabicl_v2,GuardedGram-G2-g0p5-t01,G2,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,12.0
steel-plates-fault,classification,tabicl_v2,GuardedGram-G2-g0p5-t02,G2,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,12.0
steel-plates-fault,classification,tabicl_v2,GuardedGram-G2-g1p0-t005,G2,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,12.0
steel-plates-fault,classification,tabicl_v2,GuardedGram-G2-g1p0-t01,G2,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,12.0
steel-plates-fault,classification,tabicl_v2,GuardedGram-G2-g1p0-t02,G2,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,12.0
steel-plates-fault,classification,tabicl_v2,GuardedGram-G2-g1p64-t005,G2,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,12.0
steel-plates-fault,classification,tabicl_v2,GuardedGram-G2-g1p64-t01,G2,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,12.0
steel-plates-fault,classification,tabicl_v2,GuardedGram-G2-g1p64-t02,G2,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,12.0
steel-plates-fault,classification,tabicl_v2,GuardedGram-G3,G3,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,12.0
steel-plates-fault,classification,tabicl_v2,PureGram,fixed,1.0,1.0,0.0004834313124202145,0.0003119724539127197,0.0005801749063004824,False,21.5
steel-plates-fault,classification,tabicl_v2,Raw,fixed,0.0,0.0,0.0,0.0,0.0002682024523877627,True,1.0
steel-plates-fault,classification,tabicl_v2,Raw+Gram@0.5,fixed,0.5,0.4999999874453044,0.0002400893103961486,0.0001549366981371543,0.000423139150524917,False,3.0
steel-plates-fault,classification,tabicl_v2,Raw+Gram@0.75,fixed,0.75,0.7499999905839783,0.0003613466830867563,0.0002331876494955055,0.0005013901018832682,False,12.0
steel-plates-fault,classification,tabicl_v2,SafeGram-t01,safety_reference,1.0,1.0,0.0004834313124202145,0.0003119724539127197,0.0005801749063004824,False,21.5
steel-plates-fault,classification,tabicl_v2,SafeRankGram-t01,safety_reference,1.0,1.0,4.0940253043747906e-05,2.6419950213658644e-05,0.00029462240260142136,False,2.0
steel-plates-fault,classification,tabm_d,GuardedGram-G1-t0,G1,0.0,0.0,0.0,0.0,0.000929436312625209,True,7.5
steel-plates-fault,classification,tabm_d,GuardedGram-G1-t005,G1,0.0,0.0,0.0,0.0,0.000929436312625209,True,7.5
steel-plates-fault,classification,tabm_d,GuardedGram-G1-t01,G1,0.125,0.12499999723420002,0.009556400897009678,0.006159585912217167,0.007089022224842376,True,17.5
steel-plates-fault,classification,tabm_d,GuardedGram-G2-g0p0-t005,G2,0.0,0.0,0.0,0.0,0.000929436312625209,True,7.5
steel-plates-fault,classification,tabm_d,GuardedGram-G2-g0p0-t01,G2,0.0,0.0,0.0,0.0,0.000929436312625209,True,7.5
steel-plates-fault,classification,tabm_d,GuardedGram-G2-g0p0-t02,G2,0.125,0.12499999723420002,0.009556400897009678,0.006159585912217167,0.007089022224842376,True,17.5
steel-plates-fault,classification,tabm_d,GuardedGram-G2-g0p5-t005,G2,0.0,0.0,0.0,0.0,0.000929436312625209,True,7.5
steel-plates-fault,classification,tabm_d,GuardedGram-G2-g0p5-t01,G2,0.0,0.0,0.0,0.0,0.000929436312625209,True,7.5
steel-plates-fault,classification,tabm_d,GuardedGram-G2-g0p5-t02,G2,0.125,0.12499999723420002,0.009556400897009678,0.006159585912217167,0.007089022224842376,True,17.5
steel-plates-fault,classification,tabm_d,GuardedGram-G2-g1p0-t005,G2,0.0,0.0,0.0,0.0,0.000929436312625209,True,7.5
steel-plates-fault,classification,tabm_d,GuardedGram-G2-g1p0-t01,G2,0.0,0.0,0.0,0.0,0.000929436312625209,True,7.5
steel-plates-fault,classification,tabm_d,GuardedGram-G2-g1p0-t02,G2,0.125,0.12499999723420002,0.009556400897009678,0.006159585912217167,0.007089022224842376,True,17.5
steel-plates-fault,classification,tabm_d,GuardedGram-G2-g1p64-t005,G2,0.0,0.0,0.0,0.0,0.000929436312625209,True,7.5
steel-plates-fault,classification,tabm_d,GuardedGram-G2-g1p64-t01,G2,0.0,0.0,0.0,0.0,0.000929436312625209,True,7.5
steel-plates-fault,classification,tabm_d,GuardedGram-G2-g1p64-t02,G2,0.0,0.0,0.0,0.0,0.000929436312625209,True,7.5
steel-plates-fault,classification,tabm_d,GuardedGram-G3,G3,0.0,0.0,0.0,0.0,0.000929436312625209,True,7.5
steel-plates-fault,classification,tabm_d,PureGram,fixed,1.0,1.0,0.16743269627665797,0.10794093534964527,0.10887037166227048,False,22.0
steel-plates-fault,classification,tabm_d,Raw,fixed,0.0,0.0,0.0,0.0,0.000929436312625209,True,7.5
steel-plates-fault,classification,tabm_d,Raw+Gram@0.5,fixed,0.5,0.49999995107658973,0.05116435421244008,0.03298519334214088,0.03391462965476609,False,20.0
steel-plates-fault,classification,tabm_d,Raw+Gram@0.75,fixed,0.75,0.7500000136631164,0.08516285779046867,0.054903733463363594,0.05583316977598881,False,21.0
steel-plates-fault,classification,tabm_d,SafeGram-t01,safety_reference,0.0,0.0,0.0,0.0,0.000929436312625209,True,7.5
steel-plates-fault,classification,tabm_d,SafeRankGram-t01,safety_reference,0.125,0.12500001394424992,0.0027567321987702217,0.001776853963986994,0.0027062902766122033,True,15.0
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G1-t0,G1,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,11.0
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G1-t005,G1,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,11.0
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G1-t01,G1,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,11.0
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t005,G2,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,11.0
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,11.0
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t02,G2,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,11.0
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G2-g0p5-t005,G2,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,11.0
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G2-g0p5-t01,G2,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,11.0
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G2-g0p5-t02,G2,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,11.0
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G2-g1p0-t005,G2,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,11.0
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G2-g1p0-t01,G2,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,11.0
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G2-g1p0-t02,G2,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,11.0
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G2-g1p64-t005,G2,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,11.0
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G2-g1p64-t01,G2,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,11.0
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G2-g1p64-t02,G2,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,11.0
steel-plates-fault,classification,tabpfn_2_6,GuardedGram-G3,G3,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,11.0
steel-plates-fault,classification,tabpfn_2_6,PureGram,fixed,1.0,1.0,-0.00028323222576346404,-0.00018277062795970923,9.525038258427094e-05,False,1.5
steel-plates-fault,classification,tabpfn_2_6,Raw,fixed,0.0,0.0,0.0,0.0,0.00027802101054398017,True,22.0
steel-plates-fault,classification,tabpfn_2_6,Raw+Gram@0.5,fixed,0.5,0.5000000003738606,-0.0001441669643508045,-9.303133053362986e-05,0.00018498968001035032,False,21.0
steel-plates-fault,classification,tabpfn_2_6,Raw+Gram@0.75,fixed,0.75,0.7500000002803954,-0.00021431097921783052,-0.00013829549421918454,0.00013972551632479563,False,11.0
steel-plates-fault,classification,tabpfn_2_6,SafeGram-t01,safety_reference,1.0,1.0,-0.00028323222576346404,-0.00018277062795970923,9.525038258427094e-05,False,1.5
steel-plates-fault,classification,tabpfn_2_6,SafeRankGram-t01,safety_reference,1.0,1.0,-0.00020991806797101187,-0.00013546236793316455,0.00014255864261081562,False,20.0
