dataset,problem_type,model,method,family,selected_alpha,invariant_feature_fraction,disagreement_reduction,normalized_excess_risk,raw_task_error,method_task_error,raw_fallback,inference_multiplier,validation_C_actual,predictive_rank,task_outcome
eye_movements,classification,tabm_d,Raw,fixed,0.0,,0.0,0.0,0.9461642308677303,0.9461642308677303,True,1.0,0.0,3.0,T
eye_movements,classification,tabm_d,Raw+Gram@0.5,fixed,0.5,,0.4999999995570955,-0.09012295235047559,0.9461642308677303,0.9545502254302405,False,2.0,0.09221556818589231,6.0,L
eye_movements,classification,tabm_d,Raw+Gram@0.75,fixed,0.75,,0.7499999996678215,-0.012287315486337663,0.9461642308677303,0.9772016506202086,False,2.0,0.20672101612321642,7.0,L
eye_movements,classification,tabm_d,SafeGram-t01,safety_reference,0.0,,0.0,0.0,0.9461642308677303,0.9461642308677303,True,1.0,0.0,3.0,T
eye_movements,classification,tabm_d,SafeRankGram-t01,safety_reference,0.0,,0.0,0.0,0.9461642308677303,0.9461642308677303,True,1.0,0.0,3.0,T
eye_movements,classification,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.16666666666666666,0.0,-0.02170241876893469,0.8947599745191387,0.88681775778171,True,1.0,-0.03281737511845212,1.0,W
eye_movements,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,0.5,,0.49999999964185715,-0.02841922828331741,0.8947599745191387,0.8893439368398179,True,2.0,0.0,2.5,W
eye_movements,classification,tabpfn_2_6,PureGram,fixed,1.0,,1.0,0.006839640984885022,0.8947599745191387,0.8932237541672527,False,1.0,0.05578022924493239,5.0,W
eye_movements,classification,tabpfn_2_6,Raw,fixed,0.0,,0.0,0.0,0.8947599745191387,0.8947599745191387,True,1.0,0.0,7.0,T
eye_movements,classification,tabpfn_2_6,Raw+Gram@0.5,fixed,0.5,,0.49999999964185715,-0.02841922828331741,0.8947599745191387,0.8893439368398179,False,2.0,0.007870931764681682,2.5,W
eye_movements,classification,tabpfn_2_6,Raw+Gram@0.75,fixed,0.75,,0.7499999997313928,-0.01881902901525576,0.8947599745191387,0.8899336502987006,False,2.0,0.02626053325608907,4.0,W
eye_movements,classification,tabpfn_2_6,SafeGram-t01,safety_reference,0.0,,0.0,0.0,0.8947599745191387,0.8947599745191387,True,1.0,0.0,7.0,T
eye_movements,classification,tabpfn_2_6,SafeRankGram-t01,safety_reference,0.0,,0.0,0.0,0.8947599745191387,0.8947599745191387,True,1.0,0.0,7.0,T
mfeat-fourier,classification,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,,1.0,1.0,0.004935751202651342,0.5763371966996348,0.5848575832422377,False,1.0,-0.0030221600144519144,7.5,L
mfeat-fourier,classification,catboost,GuardedGram-G2-g0p0-t01,G2,0.75,,0.75,0.002605989997675994,0.5763371966996348,0.5808358112356408,False,2.0,-0.003338142948437707,5.0,L
mfeat-fourier,classification,catboost,PureGram,fixed,1.0,,1.0,0.004935751202651342,0.5763371966996348,0.5848575832422377,False,1.0,-0.0030221600144519144,7.5,L
mfeat-fourier,classification,catboost,Raw,fixed,0.0,,0.0,0.0,0.5763371966996348,0.5763371966996348,True,1.0,0.0,2.0,T
mfeat-fourier,classification,catboost,Raw+Gram@0.5,fixed,0.5,,0.5,0.0010395217946434097,0.5763371966996348,0.5772895459167487,False,2.0,-0.0029506344683207274,3.0,L
mfeat-fourier,classification,catboost,Raw+Gram@0.75,fixed,0.75,,0.75,0.002605989997675994,0.5763371966996348,0.5808358112356408,False,2.0,-0.003338142948437707,5.0,L
mfeat-fourier,classification,catboost,SafeGram-t01,safety_reference,1.0,,1.0,0.002605989997675994,0.5763371966996348,0.5808358112356408,False,1.0,-0.0030221600144519144,5.0,L
mfeat-fourier,classification,catboost,SafeRankGram-t01,safety_reference,1.0,,1.0,-0.0004660338669874773,0.5763371966996348,0.5755327013906848,False,1.0,6.698796993220237e-05,1.0,W
mfeat-fourier,classification,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.6447368421052632,0.8137848199018027,-0.00619158558241094,0.624761809712978,0.625781185678483,False,1.0,-0.017285146663384578,7.0,L
mfeat-fourier,classification,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,0.75,,0.7499999991207293,0.0016003666379497928,0.624761809712978,0.6168454260697952,False,2.0,0.003309946399743932,4.5,W
mfeat-fourier,classification,controlled_mlp,PureGram,fixed,1.0,,1.0,0.06091238448155155,0.624761809712978,0.6931816067213841,False,1.0,0.04563846505504299,8.0,L
mfeat-fourier,classification,controlled_mlp,Raw,fixed,0.0,,0.0,0.0,0.624761809712978,0.624761809712978,True,1.0,0.0,6.0,T
mfeat-fourier,classification,controlled_mlp,Raw+Gram@0.5,fixed,0.5,,0.4999999984589446,-0.014356187543763799,0.624761809712978,0.5858385974828222,False,2.0,-0.010845183933605826,1.0,W
mfeat-fourier,classification,controlled_mlp,Raw+Gram@0.75,fixed,0.75,,0.7499999991207293,0.0016003666379497928,0.624761809712978,0.6168454260697952,False,2.0,0.003309946399743932,4.5,W
mfeat-fourier,classification,controlled_mlp,SafeGram-t01,safety_reference,0.5,,0.49999999780909987,-0.014356187543763799,0.624761809712978,0.5968250164235926,False,2.0,-0.012129459774005908,3.0,W
mfeat-fourier,classification,controlled_mlp,SafeRankGram-t01,safety_reference,0.5,,0.49999999969898357,-0.009648249312880804,0.624761809712978,0.5868084113298996,False,2.0,-0.013223262733781651,2.0,W
mfeat-fourier,classification,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,,1.0,1.0,-0.002819849790174806,0.3329462013969758,0.3273920833527552,False,1.0,-0.0165450867287178,5.0,W
mfeat-fourier,classification,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,0.75,,0.7499999980222294,-0.006161889467241228,0.3329462013969758,0.3208094338302269,False,2.0,-0.013909059223759969,2.5,W
mfeat-fourier,classification,tabicl_v2,PureGram,fixed,1.0,,1.0,-0.002819849790174806,0.3329462013969758,0.3273920833527552,False,1.0,-0.0165450867287178,5.0,W
mfeat-fourier,classification,tabicl_v2,Raw,fixed,0.0,,0.0,0.0,0.3329462013969758,0.3329462013969758,True,1.0,0.0,8.0,T
mfeat-fourier,classification,tabicl_v2,Raw+Gram@0.5,fixed,0.5,,0.49999999736297296,-0.006586451836635391,0.3329462013969758,0.31997319442309063,False,2.0,-0.010433451575166015,1.0,W
mfeat-fourier,classification,tabicl_v2,Raw+Gram@0.75,fixed,0.75,,0.7499999980222294,-0.006161889467241228,0.3329462013969758,0.3208094338302269,False,2.0,-0.013909059223759969,2.5,W
mfeat-fourier,classification,tabicl_v2,SafeGram-t01,safety_reference,1.0,,1.0,-0.002819849790174806,0.3329462013969758,0.3273920833527552,False,1.0,-0.0165450867287178,5.0,W
mfeat-fourier,classification,tabicl_v2,SafeRankGram-t01,safety_reference,1.0,,1.0,-0.0003961535729725961,0.3329462013969758,0.33216591738482876,False,1.0,-0.012889670074995191,7.0,W
mfeat-fourier,classification,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.5263157894736842,0.5974407410791125,-0.008228383920486693,0.50367737287535,0.48887952769096976,False,1.0,0.0012749584623534761,5.0,W
mfeat-fourier,classification,tabm_d,GuardedGram-G2-g0p0-t01,G2,0.5,,0.5000000042729045,-0.004956385356857942,0.50367737287535,0.48659481895631385,False,2.0,0.003970309835371383,2.5,W
mfeat-fourier,classification,tabm_d,PureGram,fixed,1.0,,1.0,0.007020286111382465,0.50367737287535,0.502507442200218,False,1.0,0.026107881587915452,7.0,W
mfeat-fourier,classification,tabm_d,Raw,fixed,0.0,,0.0,0.0,0.50367737287535,0.50367737287535,True,1.0,0.0,8.0,T
mfeat-fourier,classification,tabm_d,Raw+Gram@0.5,fixed,0.5,,0.5000000042729045,-0.005352924092939114,0.50367737287535,0.48659481895631385,False,2.0,0.003860661349013698,2.5,W
mfeat-fourier,classification,tabm_d,Raw+Gram@0.75,fixed,0.75,,0.7500000049773381,-0.0026047559801832564,0.50367737287535,0.4875846740934989,False,2.0,0.010102435520564954,4.0,W
mfeat-fourier,classification,tabm_d,SafeGram-t01,safety_reference,0.25,,0.25000000255711063,-0.004741418061003359,0.50367737287535,0.4910344826443901,False,2.0,0.0004677627643167034,6.0,W
mfeat-fourier,classification,tabm_d,SafeRankGram-t01,safety_reference,0.5,,0.5000000017538098,-0.010196323181072579,0.50367737287535,0.48533937256512744,False,2.0,-0.001564262166673481,1.0,W
mfeat-fourier,classification,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,,1.0,1.0,-0.00343098164440875,0.36169976468078757,0.3529843655028948,False,1.0,-0.008145712784114594,5.0,W
mfeat-fourier,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,0.75,,0.749999998999928,-0.0050788354791461,0.36169976468078757,0.35001203409342874,False,2.0,-0.009413521479713907,1.5,W
mfeat-fourier,classification,tabpfn_2_6,PureGram,fixed,1.0,,1.0,-0.0018426631167665132,0.36169976468078757,0.3529843655028948,False,1.0,-0.008145712784114594,5.0,W
mfeat-fourier,classification,tabpfn_2_6,Raw,fixed,0.0,,0.0,0.0,0.36169976468078757,0.36169976468078757,True,1.0,0.0,8.0,T
mfeat-fourier,classification,tabpfn_2_6,Raw+Gram@0.5,fixed,0.5,,0.49999999866657097,-0.005614500536270982,0.36169976468078757,0.3503790513010225,False,2.0,-0.008493574932311797,3.0,W
mfeat-fourier,classification,tabpfn_2_6,Raw+Gram@0.75,fixed,0.75,,0.749999998999928,-0.0050788354791461,0.36169976468078757,0.35001203409342874,False,2.0,-0.009413521479713907,1.5,W
mfeat-fourier,classification,tabpfn_2_6,SafeGram-t01,safety_reference,1.0,,1.0,-0.0036539334695229967,0.36169976468078757,0.3529843655028948,False,1.0,-0.008145712784114594,5.0,W
mfeat-fourier,classification,tabpfn_2_6,SafeRankGram-t01,safety_reference,1.0,,1.0,-0.0014538292151166719,0.36169976468078757,0.3588780322709817,False,1.0,-0.0009792990470347369,7.0,W
mozilla4,classification,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,,1.0,1.0,0.008328501824324656,0.189461758060953,0.19312376855633206,False,1.0,0.00680995846419212,7.5,L
mozilla4,classification,catboost,GuardedGram-G2-g0p0-t01,G2,0.75,,0.75,0.0040836977598308595,0.189461758060953,0.1912415714115426,False,2.0,-0.003813161386711267,5.5,L
mozilla4,classification,catboost,PureGram,fixed,1.0,,1.0,0.008328501824324656,0.189461758060953,0.19312376855633206,False,1.0,-0.00010308676953429944,7.5,L
mozilla4,classification,catboost,Raw,fixed,0.0,,0.0,0.0,0.189461758060953,0.189461758060953,True,1.0,0.0,3.0,T
mozilla4,classification,catboost,Raw+Gram@0.5,fixed,0.5,,0.5,0.0008638297598035978,0.189461758060953,0.18997883031587498,False,2.0,-0.005405338768044341,4.0,L
mozilla4,classification,catboost,Raw+Gram@0.75,fixed,0.75,,0.75,0.0040836977598308595,0.189461758060953,0.1912415714115426,False,2.0,-0.003813161386711267,5.5,L
mozilla4,classification,catboost,SafeGram-t01,safety_reference,0.25,,0.25,-0.0008194505688220011,0.189461758060953,0.18934586604695652,False,2.0,-0.004454059902088376,1.0,W
mozilla4,classification,catboost,SafeRankGram-t01,safety_reference,0.25,,0.25,-0.001125507056899298,0.189461758060953,0.18941144893173012,False,2.0,0.00033352327794121763,2.0,W
mozilla4,classification,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.75,0.5839544931390657,0.03706544992512817,0.30067118883780086,0.3132374765471087,False,1.0,-0.02530867685312974,7.0,L
mozilla4,classification,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,0.75,,0.749999999797555,0.0011824062483532525,0.30067118883780086,0.3010639506627237,False,2.0,-0.0040732408480731045,5.5,L
mozilla4,classification,controlled_mlp,PureGram,fixed,1.0,,1.0,0.03907380708996735,0.30067118883780086,0.31365039949463824,False,1.0,0.018847573030865872,8.0,L
mozilla4,classification,controlled_mlp,Raw,fixed,0.0,,0.0,0.0,0.30067118883780086,0.30067118883780086,True,1.0,0.0,3.5,T
mozilla4,classification,controlled_mlp,Raw+Gram@0.5,fixed,0.5,,0.4999999997300739,-0.00856290270746057,0.30067118883780086,0.2969117672194118,False,2.0,-0.014365131100515884,2.0,W
mozilla4,classification,controlled_mlp,Raw+Gram@0.75,fixed,0.75,,0.749999999797555,0.0011824062483532525,0.30067118883780086,0.3010639506627237,False,2.0,-0.0040732408480731045,5.5,L
mozilla4,classification,controlled_mlp,SafeGram-t01,safety_reference,0.25,,0.24999999842426746,-0.00856290270746057,0.30067118883780086,0.2965666300506682,True,2.0,-0.014247399451530604,1.0,W
mozilla4,classification,controlled_mlp,SafeRankGram-t01,safety_reference,0.0,,0.0,0.0,0.30067118883780086,0.30067118883780086,True,1.0,0.0,3.5,T
mozilla4,classification,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,,1.0,1.0,0.013959092029890511,0.2036058693151436,0.20959762756244418,False,1.0,-0.010687200515991249,7.5,L
mozilla4,classification,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,0.75,,0.7500000016267431,0.003924171246836761,0.2036058693151436,0.20529026865728608,False,2.0,-0.010863894468509364,4.5,L
mozilla4,classification,tabicl_v2,PureGram,fixed,1.0,,1.0,0.013959092029890511,0.2036058693151436,0.20959762756244418,False,1.0,-0.010687200515991249,7.5,L
mozilla4,classification,tabicl_v2,Raw,fixed,0.0,,0.0,0.0,0.2036058693151436,0.2036058693151436,True,1.0,0.0,3.0,T
mozilla4,classification,tabicl_v2,Raw+Gram@0.5,fixed,0.5,,0.500000002168991,-0.0001473263695502298,0.2036058693151436,0.20354263139193862,False,2.0,-0.009388888895360742,1.5,W
mozilla4,classification,tabicl_v2,Raw+Gram@0.75,fixed,0.75,,0.7500000016267431,0.003924171246836761,0.2036058693151436,0.20529026865728608,False,2.0,-0.010863894468509364,4.5,L
mozilla4,classification,tabicl_v2,SafeGram-t01,safety_reference,0.5,,0.500000002168991,-0.0001473263695502298,0.2036058693151436,0.20354263139193862,False,2.0,-0.009388888895360742,1.5,W
mozilla4,classification,tabicl_v2,SafeRankGram-t01,safety_reference,1.0,,1.0,0.007937308322692294,0.2036058693151436,0.20701285542154813,False,1.0,-0.018463891082116737,6.0,L
mozilla4,classification,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,,1.0,1.0,-0.026981881344490116,0.26385633472189696,0.2503246073498543,False,1.0,0.002475266485823449,4.5,W
mozilla4,classification,tabm_d,GuardedGram-G2-g0p0-t01,G2,0.75,,0.7499999986707193,-0.03985797351516039,0.26385633472189696,0.24886960562135668,False,2.0,-0.010500478418502789,2.5,W
mozilla4,classification,tabm_d,PureGram,fixed,1.0,,1.0,-0.03603835254079326,0.26385633472189696,0.2503246073498543,False,1.0,0.002475266485823449,4.5,W
mozilla4,classification,tabm_d,Raw,fixed,0.0,,0.0,0.0,0.26385633472189696,0.26385633472189696,True,1.0,0.0,8.0,T
mozilla4,classification,tabm_d,Raw+Gram@0.5,fixed,0.5,,0.4999999982276261,-0.03311300592010538,0.26385633472189696,0.2516380826944774,False,2.0,-0.013339822412306877,6.0,W
mozilla4,classification,tabm_d,Raw+Gram@0.75,fixed,0.75,,0.7499999986707193,-0.03985797351516039,0.26385633472189696,0.24886960562135668,False,2.0,-0.010500478418502789,2.5,W
mozilla4,classification,tabm_d,SafeGram-t01,safety_reference,0.25,,0.24999999949618834,-0.01968475576350648,0.26385633472189696,0.25433213949408195,False,2.0,-0.009567613996769996,7.0,W
mozilla4,classification,tabm_d,SafeRankGram-t01,safety_reference,0.5,,0.4999999981801565,-0.04521633451063201,0.26385633472189696,0.2435328510818124,False,2.0,-0.016387224640367244,1.0,W
mozilla4,classification,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,,1.0,1.0,0.007618179877650148,0.1797911116664681,0.18324254115632554,False,1.0,-0.015231366058573755,7.0,L
mozilla4,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,0.75,,0.7499999992816242,0.0029499469329000673,0.1797911116664681,0.18112759019562386,False,2.0,-0.013603507402098643,3.5,L
mozilla4,classification,tabpfn_2_6,PureGram,fixed,1.0,,1.0,0.007618179877650148,0.1797911116664681,0.18324254115632554,False,1.0,-0.015231366058573755,7.0,L
mozilla4,classification,tabpfn_2_6,Raw,fixed,0.0,,0.0,0.0,0.1797911116664681,0.1797911116664681,True,1.0,0.0,1.0,T
mozilla4,classification,tabpfn_2_6,Raw+Gram@0.5,fixed,0.5,,0.49999999904216563,8.838903201330354e-05,0.1797911116664681,0.17983115646936987,False,2.0,-0.010669186480744167,2.0,L
mozilla4,classification,tabpfn_2_6,Raw+Gram@0.75,fixed,0.75,,0.7499999992816242,0.0029499469329000673,0.1797911116664681,0.18112759019562386,False,2.0,-0.013603507402098643,3.5,L
mozilla4,classification,tabpfn_2_6,SafeGram-t01,safety_reference,1.0,,1.0,0.007618179877650148,0.1797911116664681,0.18324254115632554,False,1.0,-0.015231366058573755,7.0,L
mozilla4,classification,tabpfn_2_6,SafeRankGram-t01,safety_reference,0.75,,0.7499999975724625,-0.01197528007225206,0.1797911116664681,0.18184019226606407,False,2.0,-0.004308571360232227,5.0,L
puma8NH,regression,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,,1.0,1.0,0.0004480783082594138,3.1168693019940323,3.1130497265575654,False,1.0,-0.032353397289175516,6.5,W
puma8NH,regression,catboost,GuardedGram-G2-g0p0-t01,G2,0.75,,0.75,-0.0031579871244081167,3.1168693019940323,3.102543063479853,False,2.0,-0.028318969406624647,1.5,W
puma8NH,regression,catboost,PureGram,fixed,1.0,,1.0,0.0004480783082594138,3.1168693019940323,3.1130497265575654,False,1.0,-0.032353397289175516,6.5,W
puma8NH,regression,catboost,Raw,fixed,0.0,,0.0,0.0,3.1168693019940323,3.1168693019940323,True,1.0,0.0,8.0,T
puma8NH,regression,catboost,Raw+Gram@0.5,fixed,0.5,,0.5,-0.004437528997655851,3.1168693019940323,3.1035319804218444,False,2.0,-0.02155091280042319,3.0,W
puma8NH,regression,catboost,Raw+Gram@0.75,fixed,0.75,,0.75,-0.0031579871244081167,3.1168693019940323,3.102543063479853,False,2.0,-0.028318969406624647,1.5,W
puma8NH,regression,catboost,SafeGram-t01,safety_reference,1.0,,1.0,-0.004437528997655851,3.1168693019940323,3.1047719570261405,False,1.0,-0.032353397289175516,5.0,W
puma8NH,regression,catboost,SafeRankGram-t01,safety_reference,1.0,,1.0,-0.010944072603483465,3.1168693019940323,3.104129639321758,False,1.0,-0.017136507758827163,4.0,W
puma8NH,regression,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.875,0.7395811226695389,-0.008084257718152887,3.22762759575608,3.2364722371888925,False,1.0,0.002962188588292877,4.0,L
puma8NH,regression,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,0.5,,0.5,0.0076257901696355325,3.22762759575608,3.2475719816572988,False,2.0,0.00269812041553287,5.0,L
puma8NH,regression,controlled_mlp,PureGram,fixed,1.0,,1.0,0.050972328197849893,3.22762759575608,3.360939916348043,False,1.0,0.05708903703115106,8.0,L
puma8NH,regression,controlled_mlp,Raw,fixed,0.0,,0.0,0.0,3.22762759575608,3.22762759575608,True,1.0,0.0,3.0,T
puma8NH,regression,controlled_mlp,Raw+Gram@0.5,fixed,0.5,,0.5,0.0076257901696355325,3.22762759575608,3.2541165206295575,False,2.0,0.009624157643929645,6.0,L
puma8NH,regression,controlled_mlp,Raw+Gram@0.75,fixed,0.75,,0.75,0.024993299951155203,3.22762759575608,3.2929947259920507,False,2.0,0.0314852175306538,7.0,L
puma8NH,regression,controlled_mlp,SafeGram-t01,safety_reference,0.0,,0.0,0.0,3.22762759575608,3.225623296853455,True,1.0,0.0,2.0,W
puma8NH,regression,controlled_mlp,SafeRankGram-t01,safety_reference,0.25,,0.25,-0.002534959342371723,3.22762759575608,3.2253294367009033,False,2.0,-0.0013284815849574244,1.0,W
puma8NH,regression,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.875,0.39088191678866013,0.00011245404402498948,2.9751541987847716,2.9754767011871786,False,1.0,0.003992377159908737,8.0,L
puma8NH,regression,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,0.75,,0.75,-0.0020822117752942616,2.9751541987847716,2.969182707891094,False,2.0,0.006835203802212812,1.5,W
puma8NH,regression,tabicl_v2,PureGram,fixed,1.0,,1.0,-0.0017415420536520427,2.9751541987847716,2.9701597008005933,False,1.0,0.010569019555834261,5.0,W
puma8NH,regression,tabicl_v2,Raw,fixed,0.0,,0.0,0.0,2.9751541987847716,2.9751541987847716,True,1.0,0.0,7.0,T
puma8NH,regression,tabicl_v2,Raw+Gram@0.5,fixed,0.5,,0.5,-0.0019052055239834468,2.9751541987847716,2.9696903369566714,False,2.0,0.0038254937357966442,4.0,W
puma8NH,regression,tabicl_v2,Raw+Gram@0.75,fixed,0.75,,0.75,-0.0020822117752942616,2.9751541987847716,2.969182707891094,False,2.0,0.006835203802212812,1.5,W
puma8NH,regression,tabicl_v2,SafeGram-t01,safety_reference,0.25,,0.25,-0.0012107885912466768,2.9751541987847716,2.9716818271784895,False,2.0,0.0015456295816992048,6.0,W
puma8NH,regression,tabicl_v2,SafeRankGram-t01,safety_reference,0.5,,0.5,-0.00204244453105305,2.9751541987847716,2.969296754761672,False,2.0,0.0014009127544699928,3.0,W
puma8NH,regression,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.5,0.5066515269161171,0.0011985202551395152,3.0456807850459318,3.0490334452453705,False,1.0,0.009193038248465044,6.0,L
puma8NH,regression,tabm_d,GuardedGram-G2-g0p0-t01,G2,0.5,,0.5,-0.0002823001573592199,3.0456807850459318,3.040868370656525,False,2.0,0.004448913011878739,2.5,W
puma8NH,regression,tabm_d,PureGram,fixed,1.0,,1.0,0.00853698581031987,3.0456807850459318,3.0655743174443377,False,1.0,0.023608792814011022,8.0,L
puma8NH,regression,tabm_d,Raw,fixed,0.0,,0.0,0.0,3.0456807850459318,3.0456807850459318,True,1.0,0.0,5.0,T
puma8NH,regression,tabm_d,Raw+Gram@0.5,fixed,0.5,,0.5,-0.0002823001573592199,3.0456807850459318,3.040868370656525,False,2.0,0.004448913011878739,2.5,W
puma8NH,regression,tabm_d,Raw+Gram@0.75,fixed,0.75,,0.75,0.0029981182284712113,3.0456807850459318,3.0500579855957737,False,2.0,0.011954721976880273,7.0,L
puma8NH,regression,tabm_d,SafeGram-t01,safety_reference,0.25,,0.25,-0.0013562377798938155,3.0456807850459318,3.0409138913994602,False,2.0,0.0005865524890148772,4.0,W
puma8NH,regression,tabm_d,SafeRankGram-t01,safety_reference,0.25,,0.25,-0.0038298093636826964,3.0456807850459318,3.03396751278606,False,2.0,0.00101532004423518,1.0,W
puma8NH,regression,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,,1.0,1.0,0.008333072288422672,2.9643294615485285,2.966368419796991,False,1.0,0.006298393222392009,6.5,L
puma8NH,regression,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,0.75,,0.75,0.005544284868192902,2.9643294615485285,2.95964769972035,False,2.0,0.004224625046416941,1.5,W
puma8NH,regression,tabpfn_2_6,PureGram,fixed,1.0,,1.0,0.008333072288422672,2.9643294615485285,2.966368419796991,False,1.0,0.006298393222392009,6.5,L
puma8NH,regression,tabpfn_2_6,Raw,fixed,0.0,,0.0,0.0,2.9643294615485285,2.9643294615485285,True,1.0,0.0,5.0,T
puma8NH,regression,tabpfn_2_6,Raw+Gram@0.5,fixed,0.5,,0.5,0.0032238089381970954,2.9643294615485285,2.9604297736295693,False,2.0,0.002482671599039038,3.5,W
puma8NH,regression,tabpfn_2_6,Raw+Gram@0.75,fixed,0.75,,0.75,0.005544284868192902,2.9643294615485285,2.95964769972035,False,2.0,0.004224625046416941,1.5,W
puma8NH,regression,tabpfn_2_6,SafeGram-t01,safety_reference,0.5,,0.5,0.0032238089381970954,2.9643294615485285,2.9604297736295693,False,2.0,0.002482671599039038,3.5,W
puma8NH,regression,tabpfn_2_6,SafeRankGram-t01,safety_reference,1.0,,1.0,0.002201140527095676,2.9643294615485285,2.9706658501648717,False,1.0,-0.005022578231175154,8.0,L
waveform-5000,classification,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.875,0.5389115213544465,-0.0007601924448368002,0.36415761840002936,0.36206840182244765,True,1.0,0.004405138147755711,1.0,W
waveform-5000,classification,catboost,GuardedGram-G2-g0p0-t01,G2,0.75,,0.75,-0.0028597407582508284,0.36415761840002936,0.36446608420420573,False,2.0,0.009252787315776919,4.5,L
waveform-5000,classification,catboost,PureGram,fixed,1.0,,1.0,-0.002176700760069827,0.36415761840002936,0.365152025540364,False,1.0,0.01485317074378583,8.0,L
waveform-5000,classification,catboost,Raw,fixed,0.0,,0.0,0.0,0.36415761840002936,0.36415761840002936,True,1.0,0.0,3.0,T
waveform-5000,classification,catboost,Raw+Gram@0.5,fixed,0.5,,0.5,-0.002705036530386633,0.36415761840002936,0.36456684883244556,False,2.0,0.00546282105968588,6.0,L
waveform-5000,classification,catboost,Raw+Gram@0.75,fixed,0.75,,0.75,-0.0028597407582508284,0.36415761840002936,0.36446608420420573,False,2.0,0.009650145650439479,4.5,L
waveform-5000,classification,catboost,SafeGram-t01,safety_reference,0.25,,0.2499999999999999,-0.0017492148702928096,0.36415761840002936,0.3646676317158723,False,2.0,0.0022485467519555557,7.0,L
waveform-5000,classification,catboost,SafeRankGram-t01,safety_reference,0.5,,0.5,-0.002185876126244849,0.36415761840002936,0.36328424178341706,False,2.0,0.00032904368422124574,2.0,W
waveform-5000,classification,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.0,0.0,0.0,0.41378524684018825,0.38773141539094025,True,1.0,0.0,4.0,W
waveform-5000,classification,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,0.75,,0.7499999996756208,-0.044242374402085775,0.41378524684018825,0.3923679961914823,False,2.0,-0.008924074186313658,5.5,W
waveform-5000,classification,controlled_mlp,PureGram,fixed,1.0,,1.0,-0.01601088905346354,0.41378524684018825,0.43092686134520175,False,1.0,0.020768140993604647,8.0,L
waveform-5000,classification,controlled_mlp,Raw,fixed,0.0,,0.0,0.0,0.41378524684018825,0.41378524684018825,True,1.0,0.0,7.0,T
waveform-5000,classification,controlled_mlp,Raw+Gram@0.5,fixed,0.5,,0.49999999956749497,-0.044154446001190235,0.41378524684018825,0.3835488935873687,False,2.0,-0.016621497895656822,2.5,W
waveform-5000,classification,controlled_mlp,Raw+Gram@0.75,fixed,0.75,,0.7499999996756208,-0.044242374402085775,0.41378524684018825,0.3923679961914823,False,2.0,-0.008924074186313658,5.5,W
waveform-5000,classification,controlled_mlp,SafeGram-t01,safety_reference,0.5,,0.4999999993065355,-0.044154446001190235,0.41378524684018825,0.3835488935873687,False,2.0,-0.016621497895656822,2.5,W
waveform-5000,classification,controlled_mlp,SafeRankGram-t01,safety_reference,0.25,,0.24999999973726506,-0.051458463392901665,0.41378524684018825,0.3798449750637771,False,2.0,-0.015583083308425104,1.0,W
waveform-5000,classification,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,,1.0,1.0,0.02059619592494651,0.28203166835984417,0.29884928066755717,False,1.0,-0.005157183957957535,7.5,L
waveform-5000,classification,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,0.75,,0.7500000007232229,0.010462741231445591,0.28203166835984417,0.2905749122844784,False,2.0,-0.005972873779426936,5.0,L
waveform-5000,classification,tabicl_v2,PureGram,fixed,1.0,,1.0,0.02059619592494651,0.28203166835984417,0.29884928066755717,False,1.0,-0.005157183957957535,7.5,L
