absolute_task_difference,alpha,dataset,denominator_sensitive,disagreement_reduction,family,inference_multiplier,inference_passes,invariant_feature_fraction,maximum_method_disagreement,method,method_disagreement,method_loss,method_task_error,model,normalized_excess_risk,panel,problem_type,raw_disagreement,raw_fallback,raw_loss,raw_task_error,relative_task_difference,safety_denominator,seed,selected_alpha,split,trivial_loss,fit_seconds,input_dimension,input_dimension_ratio,invariant_dimension_fraction,predict_seconds,raw_input_dimension,selected_blocks,selected_candidate,selected_features,selection_key,tau
-0.0006845496267395279,0.5,waveform-5000,False,0.49999999975460163,safety_reference,2.0,2,,0.03867635095176229,SafeGram-t01,0.03584723696586524,0.2643419143947479,0.2643419143947479,tabpfn_2_6,-0.000821307274375749,guarded_new_untouched_prospective,classification,0.07169447389654307,False,0.26502646402148744,0.26502646402148744,-0.0025829481945019157,0.8334878407838693,0,0.5,validation,1.0985143048053567,,,,,,,,,,,
-0.0036141654114547617,0.5,waveform-5000,False,0.5000000015408381,safety_reference,2.0,2,,0.03909818377755157,SafeGram-t01,0.036052811823397375,0.3014210625015425,0.3014210625015425,tabpfn_2_6,-0.0045545061906584906,guarded_new_untouched_prospective,classification,0.07210562386900093,False,0.30503522791299725,0.30503522791299725,-0.011848354159558256,0.79353617278369,0,0.5,test,1.0985714006966874,,,,,,,,,,,
-0.006273300106809154,1.0,waveform-5000,False,1.0,safety_reference,1.0,1,,0.0,SafeRankGram-t01,0.0,0.2587531639146783,0.2587531639146783,tabpfn_2_6,-0.00752656463579518,guarded_new_untouched_prospective,classification,0.07169447389654307,False,0.26502646402148744,0.26502646402148744,-0.023670466758748048,0.8334878407838693,0,1.0,validation,1.0985143048053567,,,,,,,,,,,
-0.002570636034203211,1.0,waveform-5000,False,1.0,safety_reference,1.0,1,,0.0,SafeRankGram-t01,0.0,0.30246459187879404,0.30246459187879404,tabpfn_2_6,-0.0032394692546724524,guarded_new_untouched_prospective,classification,0.07210562386900093,False,0.30503522791299725,0.30503522791299725,-0.008427341496885772,0.79353617278369,0,1.0,test,1.0985714006966874,,,,,,,,,,,
0.00236414145460051,,waveform-5000,False,1.0,BlockGuard-Greedy,1.0,1,1.0,0.0,BlockGuard-Greedy-t01,0.0,0.26739060547608795,0.26739060547608795,tabpfn_2_6,0.0028364438434724,guarded_new_untouched_prospective,classification,0.07169447389654307,False,0.26502646402148744,0.26502646402148744,0.008920397679262828,0.8334878407838693,0,,validation,1.0985143048053567,0.0,640.0,2.0,1.0,0.0,320.0,40.0,stage_8,"[""x1"",""x10"",""x11"",""x12"",""x13"",""x14"",""x15"",""x16"",""x17"",""x18"",""x19"",""x2"",""x20"",""x21"",""x22"",""x23"",""x24"",""x25"",""x26"",""x27"",""x28"",""x29"",""x3"",""x30"",""x31"",""x32"",""x33"",""x34"",""x35"",""x36"",""x37"",""x38"",""x39"",""x4"",""x40"",""x5"",""x6"",""x7"",""x8"",""x9""]",n40__c7ff29c907d83665,0.01
-0.0036235201184458554,,waveform-5000,False,1.0,BlockGuard-Greedy,1.0,1,1.0,0.0,BlockGuard-Greedy-t01,0.0,0.3014117077945514,0.3014117077945514,tabpfn_2_6,-0.004566294824008723,guarded_new_untouched_prospective,classification,0.07210562386900093,False,0.30503522791299725,0.30503522791299725,-0.011879021787868262,0.79353617278369,0,,test,1.0985714006966874,0.0,640.0,2.0,1.0,0.0,320.0,40.0,stage_8,"[""x1"",""x10"",""x11"",""x12"",""x13"",""x14"",""x15"",""x16"",""x17"",""x18"",""x19"",""x2"",""x20"",""x21"",""x22"",""x23"",""x24"",""x25"",""x26"",""x27"",""x28"",""x29"",""x3"",""x30"",""x31"",""x32"",""x33"",""x34"",""x35"",""x36"",""x37"",""x38"",""x39"",""x4"",""x40"",""x5"",""x6"",""x7"",""x8"",""x9""]",n40__c7ff29c907d83665,0.01
0.0,0.0,waveform-5000,False,0.0,fixed,1.0,1,,0.07681171204764473,Raw,0.06957020036685796,0.27203195835850474,0.27203195835850474,tabpfn_2_6,0.0,guarded_new_untouched_prospective,classification,0.06957020036685796,True,0.27203195835850474,0.27203195835850474,0.0,0.826482346446852,1,0.0,validation,1.0985143048053567,,,,,,,,,,,
0.0,0.0,waveform-5000,False,0.0,fixed,1.0,1,,0.07728364069482697,Raw,0.07204223057152356,0.30740778674473856,0.30740778674473856,tabpfn_2_6,0.0,guarded_new_untouched_prospective,classification,0.07204223057152356,True,0.30740778674473856,0.30740778674473856,0.0,0.7911636139519488,1,0.0,test,1.0985714006966874,,,,,,,,,,,
-0.0064486359683518235,0.5,waveform-5000,False,0.4999999994300449,fixed,2.0,2,,0.03840585599131366,Raw+Gram@0.5,0.034785100223080866,0.2655833223901529,0.2655833223901529,tabpfn_2_6,-0.007802509026448409,guarded_new_untouched_prospective,classification,0.06957020036685796,False,0.27203195835850474,0.27203195835850474,-0.023705435226302758,0.826482346446852,1,0.5,validation,1.0985143048053567,,,,,,,,,,,
-0.0023685433996126215,0.5,waveform-5000,False,0.499999998937531,fixed,2.0,2,,0.038641820426398216,Raw+Gram@0.5,0.03602111536230442,0.30503924334512594,0.30503924334512594,tabpfn_2_6,-0.002993746625658741,guarded_new_untouched_prospective,classification,0.07204223057152356,False,0.30740778674473856,0.30740778674473856,-0.007704890707857647,0.7911636139519488,1,0.5,test,1.0985714006966874,,,,,,,,,,,
-0.008712843468099973,0.75,waveform-5000,False,0.7499999995725337,fixed,2.0,2,,0.019202927987529664,Raw+Gram@0.75,0.01739255012145341,0.26331911489040477,0.26331911489040477,tabpfn_2_6,-0.010542080548432215,guarded_new_untouched_prospective,classification,0.06957020036685796,False,0.27203195835850474,0.27203195835850474,-0.032028749565584186,0.826482346446852,1,0.75,validation,1.0985143048053567,,,,,,,,,,,
-0.002117431315717566,0.75,waveform-5000,False,0.7499999992031481,fixed,2.0,2,,0.019320910232945295,Raw+Gram@0.75,0.01801055770028788,0.305290355429021,0.305290355429021,tabpfn_2_6,-0.0026763507299593383,guarded_new_untouched_prospective,classification,0.07204223057152356,False,0.30740778674473856,0.30740778674473856,-0.006888021081508297,0.7911636139519488,1,0.75,test,1.0985714006966874,,,,,,,,,,,
-0.01036333748977819,1.0,waveform-5000,False,1.0,fixed,1.0,1,,0.0,PureGram,0.0,0.26166862086872655,0.26166862086872655,tabpfn_2_6,-0.012539091166715704,guarded_new_untouched_prospective,classification,0.06957020036685796,False,0.27203195835850474,0.27203195835850474,-0.038096029423574505,0.826482346446852,1,1.0,validation,1.0985143048053567,,,,,,,,,,,
-0.0010011130630925291,1.0,waveform-5000,False,1.0,fixed,1.0,1,,0.0,PureGram,0.0,0.30640667368164604,0.30640667368164604,tabpfn_2_6,-0.0012653679282492022,guarded_new_untouched_prospective,classification,0.07204223057152356,False,0.30740778674473856,0.30740778674473856,-0.0032566288371993026,0.7911636139519488,1,1.0,test,1.0985714006966874,,,,,,,,,,,
-0.008712843468099973,0.75,waveform-5000,False,0.7499999995725337,G2,2.0,2,,0.019202927987529664,GuardedGram-G2-g0p0-t01,0.01739255012145341,0.26331911489040477,0.26331911489040477,tabpfn_2_6,-0.010542080548432215,guarded_new_untouched_prospective,classification,0.06957020036685796,False,0.27203195835850474,0.27203195835850474,-0.032028749565584186,0.826482346446852,1,0.75,validation,1.0985143048053567,,,,,,,,,,,
-0.002117431315717566,0.75,waveform-5000,False,0.7499999992031481,G2,2.0,2,,0.019320910232945295,GuardedGram-G2-g0p0-t01,0.01801055770028788,0.305290355429021,0.305290355429021,tabpfn_2_6,-0.0026763507299593383,guarded_new_untouched_prospective,classification,0.07204223057152356,False,0.30740778674473856,0.30740778674473856,-0.006888021081508297,0.7911636139519488,1,0.75,test,1.0985714006966874,,,,,,,,,,,
-0.01036333748977819,1.0,waveform-5000,False,1.0,safety_reference,1.0,1,,0.0,SafeGram-t01,0.0,0.26166862086872655,0.26166862086872655,tabpfn_2_6,-0.012539091166715704,guarded_new_untouched_prospective,classification,0.06957020036685796,False,0.27203195835850474,0.27203195835850474,-0.038096029423574505,0.826482346446852,1,1.0,validation,1.0985143048053567,,,,,,,,,,,
-0.0010011130630925291,1.0,waveform-5000,False,1.0,safety_reference,1.0,1,,0.0,SafeGram-t01,0.0,0.30640667368164604,0.30640667368164604,tabpfn_2_6,-0.0012653679282492022,guarded_new_untouched_prospective,classification,0.07204223057152356,False,0.30740778674473856,0.30740778674473856,-0.0032566288371993026,0.7911636139519488,1,1.0,test,1.0985714006966874,,,,,,,,,,,
-0.007883897285489883,1.0,waveform-5000,False,1.0,safety_reference,1.0,1,,0.0,SafeRankGram-t01,0.0,0.26414806107301486,0.26414806107301486,tabpfn_2_6,-0.009539099436768025,guarded_new_untouched_prospective,classification,0.06957020036685796,False,0.27203195835850474,0.27203195835850474,-0.028981511338090186,0.826482346446852,1,1.0,validation,1.0985143048053567,,,,,,,,,,,
0.00202746058749137,1.0,waveform-5000,False,1.0,safety_reference,1.0,1,,0.0,SafeRankGram-t01,0.0,0.30943524733222993,0.30943524733222993,tabpfn_2_6,0.0025626312329557,guarded_new_untouched_prospective,classification,0.07204223057152356,False,0.30740778674473856,0.30740778674473856,0.006595345579762126,0.7911636139519488,1,1.0,test,1.0985714006966874,,,,,,,,,,,
-0.01036333748977819,,waveform-5000,False,1.0,BlockGuard-Greedy,1.0,1,1.0,0.0,BlockGuard-Greedy-t01,0.0,0.26166862086872655,0.26166862086872655,tabpfn_2_6,-0.012539091166715704,guarded_new_untouched_prospective,classification,0.06957020036685796,False,0.27203195835850474,0.27203195835850474,-0.038096029423574505,0.826482346446852,1,,validation,1.0985143048053567,0.0,640.0,2.0,1.0,0.0,320.0,40.0,stage_8,"[""x1"",""x10"",""x11"",""x12"",""x13"",""x14"",""x15"",""x16"",""x17"",""x18"",""x19"",""x2"",""x20"",""x21"",""x22"",""x23"",""x24"",""x25"",""x26"",""x27"",""x28"",""x29"",""x3"",""x30"",""x31"",""x32"",""x33"",""x34"",""x35"",""x36"",""x37"",""x38"",""x39"",""x4"",""x40"",""x5"",""x6"",""x7"",""x8"",""x9""]",n40__c7ff29c907d83665,0.01
-0.0010011130630925291,,waveform-5000,False,1.0,BlockGuard-Greedy,1.0,1,1.0,0.0,BlockGuard-Greedy-t01,0.0,0.30640667368164604,0.30640667368164604,tabpfn_2_6,-0.0012653679282492022,guarded_new_untouched_prospective,classification,0.07204223057152356,False,0.30740778674473856,0.30740778674473856,-0.0032566288371993026,0.7911636139519488,1,,test,1.0985714006966874,0.0,640.0,2.0,1.0,0.0,320.0,40.0,stage_8,"[""x1"",""x10"",""x11"",""x12"",""x13"",""x14"",""x15"",""x16"",""x17"",""x18"",""x19"",""x2"",""x20"",""x21"",""x22"",""x23"",""x24"",""x25"",""x26"",""x27"",""x28"",""x29"",""x3"",""x30"",""x31"",""x32"",""x33"",""x34"",""x35"",""x36"",""x37"",""x38"",""x39"",""x4"",""x40"",""x5"",""x6"",""x7"",""x8"",""x9""]",n40__c7ff29c907d83665,0.01
0.0,0.0,waveform-5000,False,0.0,fixed,1.0,1,,0.09514214403470526,Raw,0.08165716688743896,0.2659538926321842,0.2659538926321842,tabpfn_2_6,0.0,guarded_new_untouched_prospective,classification,0.08165716688743896,True,0.2659538926321842,0.2659538926321842,0.0,0.8325604121731724,2,0.0,validation,1.0985143048053567,,,,,,,,,,,
0.0,0.0,waveform-5000,False,0.0,fixed,1.0,1,,0.07738537932732945,Raw,0.07267232911830204,0.30725959307369843,0.30725959307369843,tabpfn_2_6,0.0,guarded_new_untouched_prospective,classification,0.07267232911830204,True,0.30725959307369843,0.30725959307369843,0.0,0.7913118076229889,2,0.0,test,1.0985714006966874,,,,,,,,,,,
0.0018170983237500993,0.5,waveform-5000,False,0.5000000020608618,fixed,2.0,2,,0.04757107184019059,Raw+Gram@0.5,0.04082858327543534,0.2677709909559343,0.2677709909559343,tabpfn_2_6,0.0021825423082597194,guarded_new_untouched_prospective,classification,0.08165716688743896,False,0.2659538926321842,0.2659538926321842,0.006832381003210796,0.8325604121731724,2,0.5,validation,1.0985143048053567,,,,,,,,,,,
0.00048101379989373694,0.5,waveform-5000,False,0.4999999994245593,fixed,2.0,2,,0.0386926896958617,Raw+Gram@0.5,0.03633616460096964,0.30774060687359217,0.30774060687359217,tabpfn_2_6,0.0006078688517724106,guarded_new_untouched_prospective,classification,0.07267232911830204,False,0.30725959307369843,0.30725959307369843,0.0015654964425418682,0.7913118076229889,2,0.5,test,1.0985714006966874,,,,,,,,,,,
0.0035010507517644895,0.75,waveform-5000,False,0.7500000015456463,fixed,2.0,2,,0.023785535875804793,Raw+Gram@0.75,0.020414291595646644,0.2694549433839487,0.2694549433839487,tabpfn_2_6,0.004205161211816388,guarded_new_untouched_prospective,classification,0.08165716688743896,False,0.2659538926321842,0.2659538926321842,0.01316412674811443,0.8325604121731724,2,0.75,validation,1.0985143048053567,,,,,,,,,,,
0.0019862206663702198,0.75,waveform-5000,False,0.7499999995684192,fixed,2.0,2,,0.0193463448559801,Raw+Gram@0.75,0.018168082310939485,0.30924581374006865,0.30924581374006865,tabpfn_2_6,0.0025100354212287085,guarded_new_untouched_prospective,classification,0.07267232911830204,False,0.30725959307369843,0.30725959307369843,0.006464308067653433,0.7913118076229889,2,0.75,test,1.0985714006966874,,,,,,,,,,,
0.0057645754645686,1.0,waveform-5000,False,1.0,fixed,1.0,1,,0.0,PureGram,0.0,0.2717184680967528,0.2717184680967528,tabpfn_2_6,0.006923912523683109,guarded_new_untouched_prospective,classification,0.08165716688743896,False,0.2659538926321842,0.2659538926321842,0.02167509340628844,0.8325604121731724,2,1.0,validation,1.0985143048053567,,,,,,,,,,,
0.0044096671456846925,1.0,waveform-5000,False,1.0,fixed,1.0,1,,0.0,PureGram,0.0,0.3116692602193831,0.3116692602193831,tabpfn_2_6,0.005572603748869657,guarded_new_untouched_prospective,classification,0.07267232911830204,False,0.30725959307369843,0.30725959307369843,0.014351601203308898,0.7913118076229889,2,1.0,test,1.0985714006966874,,,,,,,,,,,
0.0035010507517644895,0.75,waveform-5000,False,0.7500000015456463,G2,2.0,2,,0.023785535875804793,GuardedGram-G2-g0p0-t01,0.020414291595646644,0.2694549433839487,0.2694549433839487,tabpfn_2_6,0.004205161211816388,guarded_new_untouched_prospective,classification,0.08165716688743896,False,0.2659538926321842,0.2659538926321842,0.01316412674811443,0.8325604121731724,2,0.75,validation,1.0985143048053567,,,,,,,,,,,
0.0019862206663702198,0.75,waveform-5000,False,0.7499999995684192,G2,2.0,2,,0.0193463448559801,GuardedGram-G2-g0p0-t01,0.018168082310939485,0.30924581374006865,0.30924581374006865,tabpfn_2_6,0.0025100354212287085,guarded_new_untouched_prospective,classification,0.07267232911830204,False,0.30725959307369843,0.30725959307369843,0.006464308067653433,0.7913118076229889,2,0.75,test,1.0985714006966874,,,,,,,,,,,
0.0018170983237500993,0.5,waveform-5000,False,0.5000000020608618,safety_reference,2.0,2,,0.04757107184019059,SafeGram-t01,0.04082858327543534,0.2677709909559343,0.2677709909559343,tabpfn_2_6,0.0021825423082597194,guarded_new_untouched_prospective,classification,0.08165716688743896,False,0.2659538926321842,0.2659538926321842,0.006832381003210796,0.8325604121731724,2,0.5,validation,1.0985143048053567,,,,,,,,,,,
0.00048101379989373694,0.5,waveform-5000,False,0.4999999994245593,safety_reference,2.0,2,,0.0386926896958617,SafeGram-t01,0.03633616460096964,0.30774060687359217,0.30774060687359217,tabpfn_2_6,0.0006078688517724106,guarded_new_untouched_prospective,classification,0.07267232911830204,False,0.30725959307369843,0.30725959307369843,0.0015654964425418682,0.7913118076229889,2,0.5,test,1.0985714006966874,,,,,,,,,,,
-0.003440257641810829,1.0,waveform-5000,False,1.0,safety_reference,1.0,1,,0.0,SafeRankGram-t01,0.0,0.2625136349903734,0.2625136349903734,tabpfn_2_6,-0.004132141753931072,guarded_new_untouched_prospective,classification,0.08165716688743896,False,0.2659538926321842,0.2659538926321842,-0.01293554159994464,0.8325604121731724,2,1.0,validation,1.0985143048053567,,,,,,,,,,,
-0.005531859037420428,1.0,waveform-5000,False,1.0,safety_reference,1.0,1,,0.0,SafeRankGram-t01,0.0,0.301727734036278,0.301727734036278,tabpfn_2_6,-0.006990744968203503,guarded_new_untouched_prospective,classification,0.07267232911830204,False,0.30725959307369843,0.30725959307369843,-0.018003861106766394,0.7913118076229889,2,1.0,test,1.0985714006966874,,,,,,,,,,,
0.0057645754645686,,waveform-5000,False,1.0,BlockGuard-Greedy,1.0,1,1.0,0.0,BlockGuard-Greedy-t01,0.0,0.2717184680967528,0.2717184680967528,tabpfn_2_6,0.006923912523683109,guarded_new_untouched_prospective,classification,0.08165716688743896,False,0.2659538926321842,0.2659538926321842,0.02167509340628844,0.8325604121731724,2,,validation,1.0985143048053567,0.0,640.0,2.0,1.0,0.0,320.0,40.0,stage_8,"[""x1"",""x10"",""x11"",""x12"",""x13"",""x14"",""x15"",""x16"",""x17"",""x18"",""x19"",""x2"",""x20"",""x21"",""x22"",""x23"",""x24"",""x25"",""x26"",""x27"",""x28"",""x29"",""x3"",""x30"",""x31"",""x32"",""x33"",""x34"",""x35"",""x36"",""x37"",""x38"",""x39"",""x4"",""x40"",""x5"",""x6"",""x7"",""x8"",""x9""]",n40__c7ff29c907d83665,0.01
0.0044096671456846925,,waveform-5000,False,1.0,BlockGuard-Greedy,1.0,1,1.0,0.0,BlockGuard-Greedy-t01,0.0,0.3116692602193831,0.3116692602193831,tabpfn_2_6,0.005572603748869657,guarded_new_untouched_prospective,classification,0.07267232911830204,False,0.30725959307369843,0.30725959307369843,0.014351601203308898,0.7913118076229889,2,,test,1.0985714006966874,0.0,640.0,2.0,1.0,0.0,320.0,40.0,stage_8,"[""x1"",""x10"",""x11"",""x12"",""x13"",""x14"",""x15"",""x16"",""x17"",""x18"",""x19"",""x2"",""x20"",""x21"",""x22"",""x23"",""x24"",""x25"",""x26"",""x27"",""x28"",""x29"",""x3"",""x30"",""x31"",""x32"",""x33"",""x34"",""x35"",""x36"",""x37"",""x38"",""x39"",""x4"",""x40"",""x5"",""x6"",""x7"",""x8"",""x9""]",n40__c7ff29c907d83665,0.01
0.0,0.0,JapaneseVowels,False,0.0,fixed,1.0,1,,0.06939666561220575,Raw,0.057836618998592104,0.27294668899801605,0.27294668899801605,controlled_mlp,0.0,guarded_new_untouched_prospective,classification,0.057836618998592104,True,0.27294668899801605,0.27294668899801605,0.0,1.8987136715506225,0,0.0,validation,2.1716603605486386,,,,,,,,,,,
0.0,0.0,JapaneseVowels,False,0.0,fixed,1.0,1,,0.06372071192337266,Raw,0.05800715518950316,0.3847952030028535,0.3847952030028535,controlled_mlp,0.0,guarded_new_untouched_prospective,classification,0.05800715518950316,True,0.3847952030028535,0.3847952030028535,0.0,1.7859139564225974,0,0.0,test,2.170709159425451,,,,,,,,,,,
-0.06933404235379781,0.5,JapaneseVowels,False,0.5000000045822612,fixed,2.0,2,,0.03469833256269505,Raw+Gram@0.5,0.02891830923427355,0.20361264664421824,0.20361264664421824,controlled_mlp,-0.0365163233365117,guarded_new_untouched_prospective,classification,0.057836618998592104,False,0.27294668899801605,0.27294668899801605,-0.25402045581986077,1.8987136715506225,0,0.5,validation,2.1716603605486386,,,,,,,,,,,
-0.06651897265724505,0.5,JapaneseVowels,False,0.5000000034681873,fixed,2.0,2,,0.031860355913099186,Raw+Gram@0.5,0.0290035773935719,0.3182762303456085,0.3182762303456085,controlled_mlp,-0.03724645995291432,guarded_new_untouched_prospective,classification,0.05800715518950316,False,0.3847952030028535,0.3847952030028535,-0.17286850807428533,1.7859139564225974,0,0.5,test,2.170709159425451,,,,,,,,,,,
-0.07137122944369767,0.75,JapaneseVowels,False,0.7500000041798105,fixed,2.0,2,,0.017349166171231122,Raw+Gram@0.75,0.01445915450790192,0.20157545955431838,0.20157545955431838,controlled_mlp,-0.037589253457795416,guarded_new_untouched_prospective,classification,0.057836618998592104,False,0.27294668899801605,0.27294668899801605,-0.26148413708809065,1.8987136715506225,0,0.75,validation,2.1716603605486386,,,,,,,,,,,
-0.07384915886183607,0.75,JapaneseVowels,False,0.7500000038800403,fixed,2.0,2,,0.015930177862737566,Raw+Gram@0.75,0.014501788572305687,0.31094604414101745,0.31094604414101745,controlled_mlp,-0.04135090528648139,guarded_new_untouched_prospective,classification,0.05800715518950316,False,0.3847952030028535,0.3847952030028535,-0.19191808599882268,1.7859139564225974,0,0.75,test,2.170709159425451,,,,,,,,,,,
-0.04361149886850632,1.0,JapaneseVowels,False,1.0,fixed,1.0,1,,0.0,PureGram,0.0,0.22933519012950973,0.22933519012950973,controlled_mlp,-0.022968970794258893,guarded_new_untouched_prospective,classification,0.057836618998592104,False,0.27294668899801605,0.27294668899801605,-0.15978028174147707,1.8987136715506225,0,1.0,validation,2.1716603605486386,,,,,,,,,,,
-0.03817850430132386,1.0,JapaneseVowels,False,1.0,fixed,1.0,1,,0.0,PureGram,0.0,0.34661669870152967,0.34661669870152967,controlled_mlp,-0.021377572062766137,guarded_new_untouched_prospective,classification,0.05800715518950316,False,0.3847952030028535,0.3847952030028535,-0.09921772413841848,1.7859139564225974,0,1.0,test,2.170709159425451,,,,,,,,,,,
-0.07137122944369767,0.75,JapaneseVowels,False,0.7500000041798105,G2,2.0,2,,0.017349166171231122,GuardedGram-G2-g0p0-t01,0.01445915450790192,0.20157545955431838,0.20157545955431838,controlled_mlp,-0.037589253457795416,guarded_new_untouched_prospective,classification,0.057836618998592104,False,0.27294668899801605,0.27294668899801605,-0.26148413708809065,1.8987136715506225,0,0.75,validation,2.1716603605486386,,,,,,,,,,,
-0.07384915886183607,0.75,JapaneseVowels,False,0.7500000038800403,G2,2.0,2,,0.015930177862737566,GuardedGram-G2-g0p0-t01,0.014501788572305687,0.31094604414101745,0.31094604414101745,controlled_mlp,-0.04135090528648139,guarded_new_untouched_prospective,classification,0.05800715518950316,False,0.3847952030028535,0.3847952030028535,-0.19191808599882268,1.7859139564225974,0,0.75,test,2.170709159425451,,,,,,,,,,,
-0.07137122944369767,0.75,JapaneseVowels,False,0.7500000041798105,safety_reference,2.0,2,,0.017349166171231122,SafeGram-t01,0.01445915450790192,0.20157545955431838,0.20157545955431838,controlled_mlp,-0.037589253457795416,guarded_new_untouched_prospective,classification,0.057836618998592104,False,0.27294668899801605,0.27294668899801605,-0.26148413708809065,1.8987136715506225,0,0.75,validation,2.1716603605486386,,,,,,,,,,,
-0.07384915886183607,0.75,JapaneseVowels,False,0.7500000038800403,safety_reference,2.0,2,,0.015930177862737566,SafeGram-t01,0.014501788572305687,0.31094604414101745,0.31094604414101745,controlled_mlp,-0.04135090528648139,guarded_new_untouched_prospective,classification,0.05800715518950316,False,0.3847952030028535,0.3847952030028535,-0.19191808599882268,1.7859139564225974,0,0.75,test,2.170709159425451,,,,,,,,,,,
-0.04321257900740194,1.0,JapaneseVowels,False,1.0,safety_reference,1.0,1,,0.0,SafeRankGram-t01,0.0,0.2297341099906141,0.2297341099906141,controlled_mlp,-0.02275887073173678,guarded_new_untouched_prospective,classification,0.057836618998592104,False,0.27294668899801605,0.27294668899801605,-0.1583187514237113,1.8987136715506225,0,1.0,validation,2.1716603605486386,,,,,,,,,,,
-0.09229853715559938,1.0,JapaneseVowels,False,1.0,safety_reference,1.0,1,,0.0,SafeRankGram-t01,0.0,0.29249666584725414,0.29249666584725414,controlled_mlp,-0.051681402020332806,guarded_new_untouched_prospective,classification,0.05800715518950316,False,0.3847952030028535,0.3847952030028535,-0.23986405348955175,1.7859139564225974,0,1.0,test,2.170709159425451,,,,,,,,,,,
-0.02795111608059503,,JapaneseVowels,False,0.16738272551806033,BlockGuard-Greedy,1.0,1,0.2857142857142857,0.0539776430994755,BlockGuard-Greedy-t01,0.04815576807585813,0.24499557291742102,0.24499557291742102,controlled_mlp,-0.014721080118293029,guarded_new_untouched_prospective,classification,0.057836618998592104,False,0.27294668899801605,0.27294668899801605,-0.10240503807979219,1.8987136715506225,0,,validation,2.1716603605486386,0.43324814294464886,144.0,1.2857142857142858,0.2857142857142857,0.006662912201136351,112.0,4.0,stage_2,"[""coefficient1"",""coefficient11"",""coefficient7"",""frame""]",n4__a1dee6e15a5df9b6,0.01
-0.009889947510887676,,JapaneseVowels,False,0.1086214807827236,BlockGuard-Greedy,1.0,1,0.2857142857142857,0.054566532448350524,BlockGuard-Greedy-t01,0.051706332096826076,0.37490525549196585,0.37490525549196585,controlled_mlp,-0.005537751399120281,guarded_new_untouched_prospective,classification,0.05800715518950316,False,0.3847952030028535,0.3847952030028535,-0.025701847200039898,1.7859139564225974,0,,test,2.170709159425451,0.43324814294464886,144.0,1.2857142857142858,0.2857142857142857,0.006662912201136351,112.0,4.0,stage_2,"[""coefficient1"",""coefficient11"",""coefficient7"",""frame""]",n4__a1dee6e15a5df9b6,0.01
0.0,0.0,JapaneseVowels,False,0.0,fixed,1.0,1,,0.07619986607020264,Raw,0.06842505693928988,0.29084330701201033,0.29084330701201033,controlled_mlp,0.0,guarded_new_untouched_prospective,classification,0.06842505693928988,True,0.29084330701201033,0.29084330701201033,0.0,1.8808170535366284,1,0.0,validation,2.1716603605486386,,,,,,,,,,,
0.0,0.0,JapaneseVowels,False,0.0,fixed,1.0,1,,0.0823819538019377,Raw,0.06691230135092394,0.39810545844013373,0.39810545844013373,controlled_mlp,0.0,guarded_new_untouched_prospective,classification,0.06691230135092394,True,0.39810545844013373,0.39810545844013373,0.0,1.7726037009853173,1,0.0,test,2.170709159425451,,,,,,,,,,,
-0.06287943981054472,0.5,JapaneseVowels,False,0.5000000012236783,fixed,2.0,2,,0.03809993306066598,Raw+Gram@0.5,0.03421252838591468,0.2279638672014656,0.2279638672014656,controlled_mlp,-0.033431980900166886,guarded_new_untouched_prospective,classification,0.06842505693928988,False,0.29084330701201033,0.29084330701201033,-0.21619696343209344,1.8808170535366284,1,0.5,validation,2.1716603605486386,,,,,,,,,,,
-0.06895297530795191,0.5,JapaneseVowels,False,0.5000000006209039,fixed,2.0,2,,0.04119097666755266,Raw+Gram@0.5,0.03345615063391586,0.3291524831321818,0.3291524831321818,controlled_mlp,-0.03889926172986314,guarded_new_untouched_prospective,classification,0.06691230135092394,False,0.39810545844013373,0.39810545844013373,-0.173202787970115,1.7726037009853173,1,0.5,test,2.170709159425451,,,,,,,,,,,
-0.07206027744939725,0.75,JapaneseVowels,False,0.7500000021004388,fixed,2.0,2,,0.019049966416584383,Raw+Gram@0.75,0.017106264091099825,0.21878302956261308,0.21878302956261308,controlled_mlp,-0.03831328374755928,guarded_new_untouched_prospective,classification,0.06842505693928988,False,0.29084330701201033,0.29084330701201033,-0.24776323096347383,1.8808170535366284,1,0.75,validation,2.1716603605486386,,,,,,,,,,,
-0.07412925636486734,0.75,JapaneseVowels,False,0.7500000014834822,fixed,2.0,2,,0.020595488133644955,Raw+Gram@0.75,0.016728075238467772,0.3239762020752664,0.3239762020752664,controlled_mlp,-0.04181941870236531,guarded_new_untouched_prospective,classification,0.06691230135092394,False,0.39810545844013373,0.39810545844013373,-0.18620507404073872,1.7726037009853173,1,0.75,test,2.170709159425451,,,,,,,,,,,
-0.07258210163550327,1.0,JapaneseVowels,False,1.0,fixed,1.0,1,,0.0,PureGram,0.0,0.21826120537650706,0.21826120537650706,controlled_mlp,-0.038590729225376916,guarded_new_untouched_prospective,classification,0.06842505693928988,False,0.29084330701201033,0.29084330701201033,-0.24955740732416443,1.8808170535366284,1,1.0,validation,2.1716603605486386,,,,,,,,,,,
-0.05086655999214379,1.0,JapaneseVowels,False,1.0,fixed,1.0,1,,0.0,PureGram,0.0,0.34723889844798994,0.34723889844798994,controlled_mlp,-0.028695957231652608,guarded_new_untouched_prospective,classification,0.06691230135092394,False,0.39810545844013373,0.39810545844013373,-0.12777157136063985,1.7726037009853173,1,1.0,test,2.170709159425451,,,,,,,,,,,
