stage,dataset,problem_type,model,seed,embedding,k,split,method,alpha,raw_disagreement,method_disagreement,disagreement_reduction,coordinate_error,fit_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
full,cardiotocography,classification,resnet_tabular,0,PLE,8,test,Raw embedding,0.0,0.0076829618515996245,0.0076829618515996245,0.0,1.7553569433902088e-15,0.0,0.00041434275440389276,0.00041434275440389276,2.01796768586807,0.0,0.0,2.017553343113666,0.0,False
full,cardiotocography,classification,resnet_tabular,0,PLE,8,test,Gram-after-embedding,1.0,0.0076829618515996245,0.0,1.0,1.7553569433902088e-15,0.8493681070394814,0.00041434275440389276,0.0003689806494143624,2.01796768586807,-4.536210498953038e-05,-0.10947966268842325,2.017553343113666,-2.248372026660945e-05,False
full,cardiotocography,classification,resnet_tabular,0,PLE,16,validation,Raw embedding,0.0,0.006064813868112313,0.006064813868112313,0.0,1.100863744284972e-15,0.0,0.0009490906954069531,0.0009490906954069531,2.018330722147358,0.0,0.0,2.017381631451951,0.0,False
full,cardiotocography,classification,resnet_tabular,0,PLE,16,validation,Gram-after-embedding,1.0,0.006064813868112313,0.0,1.0,1.100863744284972e-15,0.9125162719283253,0.0009490906954069531,0.0003801522825709775,2.018330722147358,-0.0005689384128359756,-0.5994563170720213,2.017381631451951,-0.000282018237881198,False
full,cardiotocography,classification,resnet_tabular,0,PLE,16,test,Raw embedding,0.0,0.029226392556867646,0.029226392556867646,0.0,1.100863744284972e-15,0.0,0.019498861884633765,0.019498861884633765,2.01796768586807,0.0,0.0,1.9984688239834363,0.0,False
full,cardiotocography,classification,resnet_tabular,0,PLE,16,test,Gram-after-embedding,1.0,0.029226392556867646,0.0,1.0,1.100863744284972e-15,0.9125162719283253,0.019498861884633765,0.00037014265043623656,2.01796768586807,-0.01912871923419753,-0.9810172176906422,1.9984688239834363,-0.009571687586333881,False
full,cardiotocography,classification,resnet_tabular,0,RBF,8,validation,Raw embedding,0.0,9.400354073934326e-05,9.400354073934326e-05,0.0,1.186261389573777e-15,0.0,0.0003621450634451759,0.0003621450634451759,2.018330722147358,0.0,0.0,2.017968577083913,0.0,False
full,cardiotocography,classification,resnet_tabular,0,RBF,8,validation,Gram-after-embedding,1.0,9.400354073934326e-05,0.0,1.0,1.186261389573777e-15,1.0779410270042717,0.0003621450634451759,0.00036769344635777826,2.018330722147358,5.548382912602364e-06,0.015320885116641437,2.017968577083913,2.7494892515224963e-06,False
full,cardiotocography,classification,resnet_tabular,0,RBF,8,test,Raw embedding,0.0,0.0208094322735707,0.0208094322735707,0.0,1.186261389573777e-15,0.0,0.007410602982176678,0.007410602982176678,2.01796768586807,0.0,0.0,2.010557082885893,0.0,False
full,cardiotocography,classification,resnet_tabular,0,RBF,8,test,Gram-after-embedding,1.0,0.0208094322735707,0.0,1.0,1.186261389573777e-15,1.0779410270042717,0.007410602982176678,0.0003616385027058829,2.01796768586807,-0.007048964479470795,-0.9511998546439927,2.010557082885893,-0.0035059758011709487,False
full,cardiotocography,classification,resnet_tabular,0,RBF,16,validation,Raw embedding,0.0,0.024222837990498534,0.024222837990498534,0.0,3.134465595416298e-15,0.0,0.012809501540611435,0.012809501540611435,2.018330722147358,0.0,0.0,2.0055212206067465,0.0,False
full,cardiotocography,classification,resnet_tabular,0,RBF,16,validation,Gram-after-embedding,1.0,0.024222837990498534,0.0,1.0,3.134465595416298e-15,1.876571006141603,0.012809501540611435,0.0004006428807168217,2.018330722147358,-0.012408858659894613,-0.9687229921127987,2.0055212206067465,-0.006187348472004929,False
full,cardiotocography,classification,resnet_tabular,0,RBF,16,test,Raw embedding,0.0,0.027364611771908416,0.027364611771908416,0.0,3.134465595416298e-15,0.0,0.01645205060707396,0.01645205060707396,2.01796768586807,0.0,0.0,2.001515635260996,0.0,False
full,cardiotocography,classification,resnet_tabular,0,RBF,16,test,Gram-after-embedding,1.0,0.027364611771908416,0.0,1.0,3.134465595416298e-15,1.876571006141603,0.01645205060707396,0.00039276811667028014,2.01796768586807,-0.01605928249040368,-0.976126494742157,2.001515635260996,-0.008023560849330843,False
full,cardiotocography,classification,resnet_tabular,1,PLE,8,validation,Raw embedding,0.0,0.0013597164903644534,0.0013597164903644534,0.0,1.7553569433902088e-15,0.0,0.00047900062040013257,0.00047900062040013257,2.018330722147358,0.0,0.0,2.017851721526958,0.0,False
full,cardiotocography,classification,resnet_tabular,1,PLE,8,validation,Gram-after-embedding,1.0,0.0013597164903644534,0.0,1.0,1.7553569433902088e-15,0.9662040190305561,0.00047900062040013257,0.0004158445921437563,2.018330722147358,-6.315602825637627e-05,-0.1318495750665604,2.017851721526958,-3.129864676507774e-05,False
full,cardiotocography,classification,resnet_tabular,1,PLE,8,test,Raw embedding,0.0,0.013826764000287461,0.013826764000287461,0.0,1.7553569433902088e-15,0.0,0.0037716319270427612,0.0037716319270427612,2.01796768586807,0.0,0.0,2.0141960539410273,0.0,False
full,cardiotocography,classification,resnet_tabular,1,PLE,8,test,Gram-after-embedding,1.0,0.013826764000287461,0.0,1.0,1.7553569433902088e-15,0.9662040190305561,0.0037716319270427612,0.00040913210587820875,2.01796768586807,-0.0033624998211645527,-0.8915238512685414,2.0141960539410273,-0.0016694004610849078,False
full,cardiotocography,classification,resnet_tabular,1,PLE,16,validation,Raw embedding,0.0,0.015274702009530416,0.015274702009530416,0.0,1.100863744284972e-15,0.0,0.006723451379148992,0.006723451379148992,2.018330722147358,0.0,0.0,2.011607270768209,0.0,False
full,cardiotocography,classification,resnet_tabular,1,PLE,16,validation,Gram-after-embedding,1.0,0.015274702009530416,0.0,1.0,1.100863744284972e-15,0.9541258460376412,0.006723451379148992,0.0004145480343810512,2.018330722147358,-0.006308903344767941,-0.9383429713395918,2.011607270768209,-0.003136250020789916,False
full,cardiotocography,classification,resnet_tabular,1,PLE,16,test,Raw embedding,0.0,0.03830670251925791,0.03830670251925791,0.0,1.100863744284972e-15,0.0,0.031850588508032004,0.031850588508032004,2.01796768586807,0.0,0.0,1.986117097360038,0.0,False
full,cardiotocography,classification,resnet_tabular,1,PLE,16,test,Gram-after-embedding,1.0,0.03830670251925791,0.0,1.0,1.100863744284972e-15,0.9541258460376412,0.031850588508032004,0.00040574873884233426,2.01796768586807,-0.03144483976918967,-0.987260871530207,1.986117097360038,-0.015832319157307692,False
full,cardiotocography,classification,resnet_tabular,1,RBF,8,validation,Raw embedding,0.0,0.00013692446598926035,0.00013692446598926035,0.0,1.186261389573777e-15,0.0,0.00031447236211650713,0.00031447236211650713,2.018330722147358,0.0,0.0,2.0180162497852416,0.0,False
full,cardiotocography,classification,resnet_tabular,1,RBF,8,validation,Gram-after-embedding,1.0,0.00013692446598926035,0.0,1.0,1.186261389573777e-15,1.534838735125959,0.00031447236211650713,0.00041414576976641146,2.018330722147358,9.967340764990433e-05,0.3169544279791967,2.0180162497852416,4.939177653327203e-05,False
full,cardiotocography,classification,resnet_tabular,1,RBF,8,test,Raw embedding,0.0,0.012529759708717877,0.012529759708717877,0.0,1.186261389573777e-15,0.0,0.010490307688052277,0.010490307688052277,2.01796768586807,0.0,0.0,2.0074773781800177,0.0,False
full,cardiotocography,classification,resnet_tabular,1,RBF,8,test,Gram-after-embedding,1.0,0.012529759708717877,0.0,1.0,1.186261389573777e-15,1.534838735125959,0.010490307688052277,0.00040852387417291986,2.01796768586807,-0.010081783813879357,-0.9610570169797593,2.0074773781800177,-0.005022115777473676,False
full,cardiotocography,classification,resnet_tabular,1,RBF,16,validation,Raw embedding,0.0,0.006935545475707584,0.006935545475707584,0.0,3.134465595416298e-15,0.0,0.0007489075956671462,0.0007489075956671462,2.018330722147358,0.0,0.0,2.017581814551691,0.0,False
full,cardiotocography,classification,resnet_tabular,1,RBF,16,validation,Gram-after-embedding,1.0,0.006935545475707584,0.0,1.0,3.134465595416298e-15,0.9108260490465909,0.0007489075956671462,0.0004240801235599538,2.018330722147358,-0.0003248274721071924,-0.433735048204215,2.017581814551691,-0.0001609984139252214,False
full,cardiotocography,classification,resnet_tabular,1,RBF,16,test,Raw embedding,0.0,0.029817118854959964,0.029817118854959964,0.0,3.134465595416298e-15,0.0,0.010799151463995769,0.010799151463995769,2.01796768586807,0.0,0.0,2.0071685344040744,0.0,False
full,cardiotocography,classification,resnet_tabular,1,RBF,16,test,Gram-after-embedding,1.0,0.029817118854959964,0.0,1.0,3.134465595416298e-15,0.9108260490465909,0.010799151463995769,0.0004196995061677917,2.01796768586807,-0.010379451957827976,-0.9611358811322293,2.0071685344040744,-0.005171191048443584,False
full,sylvine,classification,resnet_tabular,0,PLE,8,validation,Raw embedding,0.0,0.10127530956309103,0.10127530956309103,0.0,5.416913325019129e-15,0.0,0.26571059821152926,0.26571059821152926,0.6931471805599453,0.0,0.0,0.427436582348416,0.0,False
full,sylvine,classification,resnet_tabular,0,PLE,8,validation,Gram-after-embedding,1.0,0.10127530956309103,0.0,1.0,5.416913325019129e-15,0.17709091119468212,0.26571059821152926,0.29884459711636885,0.6931471805599453,0.03313399890483959,0.12469957588391706,0.427436582348416,0.07751792961378093,False
full,sylvine,classification,resnet_tabular,0,PLE,8,test,Raw embedding,0.0,0.1014410593894646,0.1014410593894646,0.0,5.416913325019129e-15,0.0,0.234299670635983,0.234299670635983,0.6931471805599453,0.0,0.0,0.4588475099239623,0.0,False
full,sylvine,classification,resnet_tabular,0,PLE,8,test,Gram-after-embedding,1.0,0.1014410593894646,0.0,1.0,5.416913325019129e-15,0.17709091119468212,0.234299670635983,0.32910195424883293,0.6931471805599453,0.09480228361284992,0.40461979035445766,0.4588475099239623,0.2066095632262667,False
full,sylvine,classification,resnet_tabular,0,PLE,16,validation,Raw embedding,0.0,0.10728532760969017,0.10728532760969017,0.0,2.0461537690295867e-15,0.0,0.2816703425493102,0.2816703425493102,0.6931471805599453,0.0,0.0,0.41147683801063506,0.0,False
full,sylvine,classification,resnet_tabular,0,PLE,16,validation,Gram-after-embedding,1.0,0.10728532760969017,0.0,1.0,2.0461537690295867e-15,0.17861431394703686,0.2816703425493102,0.3472840083344687,0.6931471805599453,0.06561366578515848,0.23294488582400866,0.41147683801063506,0.1594589530297271,False
full,sylvine,classification,resnet_tabular,0,PLE,16,test,Raw embedding,0.0,0.09663743694279978,0.09663743694279978,0.0,2.0461537690295867e-15,0.0,0.22924003088305195,0.22924003088305195,0.6931471805599453,0.0,0.0,0.46390714967689334,0.0,False
full,sylvine,classification,resnet_tabular,0,PLE,16,test,Gram-after-embedding,1.0,0.09663743694279978,0.0,1.0,2.0461537690295867e-15,0.17861431394703686,0.22924003088305195,0.33351638583672716,0.6931471805599453,0.10427635495367521,0.4548784719317734,0.46390714967689334,0.22477850368614202,False
full,sylvine,classification,resnet_tabular,0,RBF,8,validation,Raw embedding,0.0,0.11009079045580521,0.11009079045580521,0.0,9.458349797213786e-16,0.0,0.3142339552303842,0.3142339552303842,0.6931471805599453,0.0,0.0,0.37891322532956107,0.0,False
full,sylvine,classification,resnet_tabular,0,RBF,8,validation,Gram-after-embedding,1.0,0.11009079045580521,0.0,1.0,9.458349797213786e-16,0.19195768516510725,0.3142339552303842,0.3191594061804831,0.6931471805599453,0.004925450950098886,0.015674470782407125,0.37891322532956107,0.012998888982602702,False
full,sylvine,classification,resnet_tabular,0,RBF,8,test,Raw embedding,0.0,0.10476771485947113,0.10476771485947113,0.0,9.458349797213786e-16,0.0,0.29385735529239915,0.29385735529239915,0.6931471805599453,0.0,0.0,0.39928982526754614,0.0,False
full,sylvine,classification,resnet_tabular,0,RBF,8,test,Gram-after-embedding,1.0,0.10476771485947113,0.0,1.0,9.458349797213786e-16,0.19195768516510725,0.29385735529239915,0.2841831017657985,0.6931471805599453,-0.009674253526600674,-0.032921597340908576,0.39928982526754614,-0.02422865025453226,False
full,sylvine,classification,resnet_tabular,0,RBF,16,validation,Raw embedding,0.0,0.12988644567804897,0.12988644567804897,0.0,1.1487103721761702e-15,0.0,0.33795776532363875,0.33795776532363875,0.6931471805599453,0.0,0.0,0.35518941523630654,0.0,False
full,sylvine,classification,resnet_tabular,0,RBF,16,validation,Gram-after-embedding,1.0,0.12988644567804897,0.0,1.0,1.1487103721761702e-15,0.13919586897827685,0.33795776532363875,0.4022013250048295,0.6931471805599453,0.06424355968119078,0.1900934562627054,0.35518941523630654,0.18087126734463557,False
full,sylvine,classification,resnet_tabular,0,RBF,16,test,Raw embedding,0.0,0.1372344089577081,0.1372344089577081,0.0,1.1487103721761702e-15,0.0,0.31705599403059037,0.31705599403059037,0.6931471805599453,0.0,0.0,0.3760911865293549,0.0,False
full,sylvine,classification,resnet_tabular,0,RBF,16,test,Gram-after-embedding,1.0,0.1372344089577081,0.0,1.0,1.1487103721761702e-15,0.13919586897827685,0.31705599403059037,0.3673783047293949,0.6931471805599453,0.05032231069880455,0.1587174241971572,0.3760911865293549,0.13380348304141065,False
full,sylvine,classification,resnet_tabular,1,PLE,8,validation,Raw embedding,0.0,0.11648334276014391,0.11648334276014391,0.0,5.416913325019129e-15,0.0,0.2711963748056875,0.2711963748056875,0.6931471805599453,0.0,0.0,0.4219508057542578,0.0,False
full,sylvine,classification,resnet_tabular,1,PLE,8,validation,Gram-after-embedding,1.0,0.11648334276014391,0.0,1.0,5.416913325019129e-15,0.1871414021588862,0.2711963748056875,0.33907718311774526,0.6931471805599453,0.06788080831205778,0.2503013115890449,0.4219508057542578,0.1608737497033985,False
full,sylvine,classification,resnet_tabular,1,PLE,8,test,Raw embedding,0.0,0.12470828912973687,0.12470828912973687,0.0,5.416913325019129e-15,0.0,0.2838354221489795,0.2838354221489795,0.6931471805599453,0.0,0.0,0.4093117584109658,0.0,False
full,sylvine,classification,resnet_tabular,1,PLE,8,test,Gram-after-embedding,1.0,0.12470828912973687,0.0,1.0,5.416913325019129e-15,0.1871414021588862,0.2838354221489795,0.28428434498252275,0.6931471805599453,0.0004489228335432527,0.0015816307568109738,0.4093117584109658,0.0010967748282777543,False
full,sylvine,classification,resnet_tabular,1,PLE,16,validation,Raw embedding,0.0,0.12186324697884682,0.12186324697884682,0.0,2.0461537690295867e-15,0.0,0.27124292469253153,0.27124292469253153,0.6931471805599453,0.0,0.0,0.42190425586741376,0.0,False
full,sylvine,classification,resnet_tabular,1,PLE,16,validation,Gram-after-embedding,1.0,0.12186324697884682,0.0,1.0,2.0461537690295867e-15,0.20637326990254223,0.27124292469253153,0.35188806537193845,0.6931471805599453,0.08064514067940692,0.29731702963615564,0.42190425586741376,0.19114559656101265,False
full,sylvine,classification,resnet_tabular,1,PLE,16,test,Raw embedding,0.0,0.10581382668744166,0.10581382668744166,0.0,2.0461537690295867e-15,0.0,0.22964732475302543,0.22964732475302543,0.6931471805599453,0.0,0.0,0.4634998558069199,0.0,False
full,sylvine,classification,resnet_tabular,1,PLE,16,test,Gram-after-embedding,1.0,0.10581382668744166,0.0,1.0,2.0461537690295867e-15,0.20637326990254223,0.22964732475302543,0.29695316677746664,0.6931471805599453,0.0673058420244412,0.2930835013942591,0.4634998558069199,0.14521221782748256,False
full,sylvine,classification,resnet_tabular,1,RBF,8,validation,Raw embedding,0.0,0.14640893565342783,0.14640893565342783,0.0,9.458349797213786e-16,0.0,0.3220074284977875,0.3220074284977875,0.6931471805599453,0.0,0.0,0.37113975206215777,0.0,False
full,sylvine,classification,resnet_tabular,1,RBF,8,validation,Gram-after-embedding,1.0,0.14640893565342783,0.0,1.0,9.458349797213786e-16,0.1741720479913056,0.3220074284977875,0.329326794831287,0.6931471805599453,0.0073193663334995,0.022730426958301648,0.37113975206215777,0.01972132139667342,False
full,sylvine,classification,resnet_tabular,1,RBF,8,test,Raw embedding,0.0,0.1500126971335255,0.1500126971335255,0.0,9.458349797213786e-16,0.0,0.29826839248340886,0.29826839248340886,0.6931471805599453,0.0,0.0,0.3948787880765364,0.0,False
full,sylvine,classification,resnet_tabular,1,RBF,8,test,Gram-after-embedding,1.0,0.1500126971335255,0.0,1.0,9.458349797213786e-16,0.1741720479913056,0.29826839248340886,0.31748061703364094,0.6931471805599453,0.019212224550232082,0.06441253929143953,0.3948787880765364,0.04865347324381557,False
full,sylvine,classification,resnet_tabular,1,RBF,16,validation,Raw embedding,0.0,0.15389129999384932,0.15389129999384932,0.0,1.1487103721761702e-15,0.0,0.3802605119345768,0.3802605119345768,0.6931471805599453,0.0,0.0,0.3128866686253685,0.0,False
full,sylvine,classification,resnet_tabular,1,RBF,16,validation,Gram-after-embedding,1.0,0.15389129999384932,0.0,1.0,1.1487103721761702e-15,0.22210528515279293,0.3802605119345768,0.39967641823350886,0.6931471805599453,0.019415906298932084,0.05105948603538555,0.3128866686253685,0.06205411813879329,False
full,sylvine,classification,resnet_tabular,1,RBF,16,test,Raw embedding,0.0,0.13566894518631042,0.13566894518631042,0.0,1.1487103721761702e-15,0.0,0.30914619211232774,0.30914619211232774,0.6931471805599453,0.0,0.0,0.38400098844761754,0.0,False
full,sylvine,classification,resnet_tabular,1,RBF,16,test,Gram-after-embedding,1.0,0.13566894518631042,0.0,1.0,1.1487103721761702e-15,0.22210528515279293,0.30914619211232774,0.33385539960380817,0.6931471805599453,0.024709207491480423,0.07992725811257081,0.38400098844761754,0.06434672887528534,False
full,debutanizer,regression,resnet_tabular,0,PLE,8,validation,Raw embedding,0.0,0.31296732450980963,0.31296732450980963,0.0,1.7351795151947674e-15,0.0,0.07952249534835913,0.07952249534835913,0.15991584786302804,0.0,0.0,0.0803933525146689,0.0,False
full,debutanizer,regression,resnet_tabular,0,PLE,8,validation,Gram-after-embedding,1.0,0.31296732450980963,0.0,1.0,1.7351795151947674e-15,0.4640854299068451,0.07952249534835913,0.07795591148044277,0.15991584786302804,-0.0015665838679163602,-0.01969988317209773,0.0803933525146689,-0.019486485124880378,False
full,debutanizer,regression,resnet_tabular,0,PLE,8,test,Raw embedding,0.0,0.3196805799272217,0.3196805799272217,0.0,1.7351795151947674e-15,0.0,0.08066597320258072,0.08066597320258072,0.1569418532648913,0.0,0.0,0.07627588006231058,0.0,False
full,debutanizer,regression,resnet_tabular,0,PLE,8,test,Gram-after-embedding,1.0,0.3196805799272217,0.0,1.0,1.7351795151947674e-15,0.4640854299068451,0.08066597320258072,0.08882111957263164,0.1569418532648913,0.008155146370050922,0.10109772493007024,0.07627588006231058,0.10691645069698176,False
full,debutanizer,regression,resnet_tabular,0,PLE,16,validation,Raw embedding,0.0,0.29011729015138654,0.29011729015138654,0.0,4.888255565911666e-15,0.0,0.07780389840924688,0.07780389840924688,0.15991584786302804,0.0,0.0,0.08211194945378116,0.0,False
full,debutanizer,regression,resnet_tabular,0,PLE,16,validation,Gram-after-embedding,1.0,0.29011729015138654,0.0,1.0,4.888255565911666e-15,0.3795073488727212,0.07780389840924688,0.07588678264325228,0.15991584786302804,-0.001917115765994598,-0.024640356141418636,0.08211194945378116,-0.023347585567599957,False
full,debutanizer,regression,resnet_tabular,0,PLE,16,test,Raw embedding,0.0,0.28744556224958195,0.28744556224958195,0.0,4.888255565911666e-15,0.0,0.07965477896432631,0.07965477896432631,0.1569418532648913,0.0,0.0,0.07728707430056499,0.0,False
full,debutanizer,regression,resnet_tabular,0,PLE,16,test,Gram-after-embedding,1.0,0.28744556224958195,0.0,1.0,4.888255565911666e-15,0.3795073488727212,0.07965477896432631,0.09211905574911389,0.1569418532648913,0.012464276784787579,0.15647870657414983,0.07728707430056499,0.16127246240832877,False
full,debutanizer,regression,resnet_tabular,0,RBF,8,validation,Raw embedding,0.0,0.31131948565809775,0.31131948565809775,0.0,9.64026172497967e-16,0.0,0.08753226417944891,0.08753226417944891,0.15991584786302804,0.0,0.0,0.07238358368357913,0.0,False
full,debutanizer,regression,resnet_tabular,0,RBF,8,validation,Gram-after-embedding,1.0,0.31131948565809775,0.0,1.0,9.64026172497967e-16,0.398096693912521,0.08753226417944891,0.0845026426629503,0.15991584786302804,-0.003029621516498618,-0.03461148349010629,0.07238358368357913,-0.041855091476852575,False
full,debutanizer,regression,resnet_tabular,0,RBF,8,test,Raw embedding,0.0,0.30224781852998517,0.30224781852998517,0.0,9.64026172497967e-16,0.0,0.09272847643780079,0.09272847643780079,0.1569418532648913,0.0,0.0,0.06421337682709051,0.0,False
full,debutanizer,regression,resnet_tabular,0,RBF,8,test,Gram-after-embedding,1.0,0.30224781852998517,0.0,1.0,9.64026172497967e-16,0.398096693912521,0.09272847643780079,0.09242010347480514,0.1569418532648913,-0.00030837296299564276,-0.0033255476078320905,0.06421337682709051,-0.004802316561329719,False
full,debutanizer,regression,resnet_tabular,0,RBF,16,validation,Raw embedding,0.0,0.3237556230631744,0.3237556230631744,0.0,1.3125838792634461e-15,0.0,0.0918233806008041,0.0918233806008041,0.15991584786302804,0.0,0.0,0.06809246726222394,0.0,False
full,debutanizer,regression,resnet_tabular,0,RBF,16,validation,Gram-after-embedding,1.0,0.3237556230631744,0.0,1.0,1.3125838792634461e-15,0.46087507414631546,0.0918233806008041,0.09846861555928214,0.15991584786302804,0.006645234958478047,0.07236974847798029,0.06809246726222394,0.09759133756876898,False
full,debutanizer,regression,resnet_tabular,0,RBF,16,test,Raw embedding,0.0,0.31548144431599695,0.31548144431599695,0.0,1.3125838792634461e-15,0.0,0.0992052072064688,0.0992052072064688,0.1569418532648913,0.0,0.0,0.05773664605842249,0.0,False
full,debutanizer,regression,resnet_tabular,0,RBF,16,test,Gram-after-embedding,1.0,0.31548144431599695,0.0,1.0,1.3125838792634461e-15,0.46087507414631546,0.0992052072064688,0.09592031548970661,0.1569418532648913,-0.0032848917167621894,-0.033112089670107495,0.05773664605842249,-0.056894397943349134,False
full,debutanizer,regression,resnet_tabular,1,PLE,8,validation,Raw embedding,0.0,0.2783579503742125,0.2783579503742125,0.0,1.7351795151947674e-15,0.0,0.07358977180455237,0.07358977180455237,0.15991584786302804,0.0,0.0,0.08632607605847567,0.0,False
full,debutanizer,regression,resnet_tabular,1,PLE,8,validation,Gram-after-embedding,1.0,0.2783579503742125,0.0,1.0,1.7351795151947674e-15,0.5793752400204539,0.07358977180455237,0.07079204477740024,0.15991584786302804,-0.0027977270271521276,-0.03801787882401147,0.08632607605847567,-0.03240882888337238,False
full,debutanizer,regression,resnet_tabular,1,PLE,8,test,Raw embedding,0.0,0.30139065875034465,0.30139065875034465,0.0,1.7351795151947674e-15,0.0,0.08249543886324949,0.08249543886324949,0.1569418532648913,0.0,0.0,0.0744464144016418,0.0,False
full,debutanizer,regression,resnet_tabular,1,PLE,8,test,Gram-after-embedding,1.0,0.30139065875034465,0.0,1.0,1.7351795151947674e-15,0.5793752400204539,0.08249543886324949,0.08731067486262677,0.1569418532648913,0.004815235999377276,0.058369724020249966,0.0744464144016418,0.06468056303422295,False
full,debutanizer,regression,resnet_tabular,1,PLE,16,validation,Raw embedding,0.0,0.2478751691373088,0.2478751691373088,0.0,4.888255565911666e-15,0.0,0.08274235498620808,0.08274235498620808,0.15991584786302804,0.0,0.0,0.07717349287681996,0.0,False
full,debutanizer,regression,resnet_tabular,1,PLE,16,validation,Gram-after-embedding,1.0,0.2478751691373088,0.0,1.0,4.888255565911666e-15,0.41021794895641506,0.08274235498620808,0.0720138996854572,0.15991584786302804,-0.01072845530075088,-0.12966098562869227,0.07717349287681996,-0.139017360764985,False
full,debutanizer,regression,resnet_tabular,1,PLE,16,test,Raw embedding,0.0,0.2631891086945584,0.2631891086945584,0.0,4.888255565911666e-15,0.0,0.08297217742650168,0.08297217742650168,0.1569418532648913,0.0,0.0,0.07396967583838962,0.0,False
full,debutanizer,regression,resnet_tabular,1,PLE,16,test,Gram-after-embedding,1.0,0.2631891086945584,0.0,1.0,4.888255565911666e-15,0.41021794895641506,0.08297217742650168,0.08591939617445545,0.1569418532648913,0.00294721874795377,0.03552056652441684,0.07396967583838962,0.03984360772910389,False
full,debutanizer,regression,resnet_tabular,1,RBF,8,validation,Raw embedding,0.0,0.28560871708404684,0.28560871708404684,0.0,9.64026172497967e-16,0.0,0.08665031292872735,0.08665031292872735,0.15991584786302804,0.0,0.0,0.07326553493430069,0.0,False
full,debutanizer,regression,resnet_tabular,1,RBF,8,validation,Gram-after-embedding,1.0,0.28560871708404684,0.0,1.0,9.64026172497967e-16,0.47064702678471804,0.08665031292872735,0.0870938444858581,0.15991584786302804,0.00044353155713074133,0.005118637684500461,0.07326553493430069,0.006053754436222554,False
full,debutanizer,regression,resnet_tabular,1,RBF,8,test,Raw embedding,0.0,0.2955233320545646,0.2955233320545646,0.0,9.64026172497967e-16,0.0,0.09213173970178594,0.09213173970178594,0.1569418532648913,0.0,0.0,0.06481011356310536,0.0,False
full,debutanizer,regression,resnet_tabular,1,RBF,8,test,Gram-after-embedding,1.0,0.2955233320545646,0.0,1.0,9.64026172497967e-16,0.47064702678471804,0.09213173970178594,0.09603949919371144,0.1569418532648913,0.003907759491925497,0.042414910481167724,0.06481011356310536,0.06029551989784012,False
full,debutanizer,regression,resnet_tabular,1,RBF,16,validation,Raw embedding,0.0,0.3457184660671307,0.3457184660671307,0.0,1.3125838792634461e-15,0.0,0.09849575729147739,0.09849575729147739,0.15991584786302804,0.0,0.0,0.06142009057155065,0.0,False
full,debutanizer,regression,resnet_tabular,1,RBF,16,validation,Gram-after-embedding,1.0,0.3457184660671307,0.0,1.0,1.3125838792634461e-15,0.5992303339298815,0.09849575729147739,0.08676777725553046,0.15991584786302804,-0.011727980035946925,-0.11907091593032221,0.06142009057155065,-0.19094696746310633,False
full,debutanizer,regression,resnet_tabular,1,RBF,16,test,Raw embedding,0.0,0.32082050266258055,0.32082050266258055,0.0,1.3125838792634461e-15,0.0,0.1007892000414348,0.1007892000414348,0.1569418532648913,0.0,0.0,0.0561526532234565,0.0,False
full,debutanizer,regression,resnet_tabular,1,RBF,16,test,Gram-after-embedding,1.0,0.32082050266258055,0.0,1.0,1.3125838792634461e-15,0.5992303339298815,0.1007892000414348,0.09556430656683662,0.1569418532648913,-0.0052248934745981745,-0.051839814905269635,0.0561526532234565,-0.09304802488683818,False
full,wall-robot-navigation,classification,resnet_tabular,0,PLE,8,validation,Raw embedding,0.0,0.11512296774221742,0.11512296774221742,0.0,4.478283517856647e-15,0.0,0.1711178027551845,0.1711178027551845,1.186659531323706,0.0,0.0,1.0155417285685215,0.0,False
full,wall-robot-navigation,classification,resnet_tabular,0,PLE,8,validation,Gram-after-embedding,1.0,0.11512296774221742,0.0,1.0,4.478283517856647e-15,0.22946485504508018,0.1711178027551845,0.18233460036341095,1.186659531323706,0.011216797608226442,0.06555014982441151,1.0155417285685215,0.011045137085639324,False
full,wall-robot-navigation,classification,resnet_tabular,0,PLE,8,test,Raw embedding,0.0,0.10797524511825604,0.10797524511825604,0.0,4.478283517856647e-15,0.0,0.16268424615687865,0.16268424615687865,1.1883474890774524,0.0,0.0,1.0256632429205736,0.0,False
full,wall-robot-navigation,classification,resnet_tabular,0,PLE,8,test,Gram-after-embedding,1.0,0.10797524511825604,0.0,1.0,4.478283517856647e-15,0.22946485504508018,0.16268424615687865,0.13188689483783123,1.1883474890774524,-0.030797351319047428,-0.18930752083609326,1.0256632429205736,-0.030026767100819605,False
full,wall-robot-navigation,classification,resnet_tabular,0,PLE,16,validation,Raw embedding,0.0,0.09111396069637248,0.09111396069637248,0.0,6.370025626176797e-15,0.0,0.10727801593363184,0.10727801593363184,1.186659531323706,0.0,0.0,1.0793815153900743,0.0,False
full,wall-robot-navigation,classification,resnet_tabular,0,PLE,16,validation,Gram-after-embedding,1.0,0.09111396069637248,0.0,1.0,6.370025626176797e-15,0.21325733908452094,0.10727801593363184,0.18786495557494826,1.186659531323706,0.08058693964131641,0.7511971482691475,1.0793815153900743,0.07466029248443573,False
