absolute_task_difference,coordinate_error,dataset,denominator_sensitive,disagreement_reduction,embedding,fit_seconds,general_validation_C,inference_passes,input_dimension,input_dimension_ratio,invariant_dimension_fraction,invariant_feature_fraction,k,maximum_method_disagreement,method,method_disagreement,method_loss,method_task_error,model,normalized_excess_risk,predict_seconds,problem_type,raw_disagreement,raw_input_dimension,raw_loss,raw_task_error,relative_task_difference,safety_denominator,seed,selected_blocks,selected_features,selection_key,selection_source_model,split,tau,trivial_loss
0.011070733149035616,2.298373103115316e-14,sylvine,False,0.7785705979153221,PLE,0.1756159239448607,0.008571905086937018,1,304,1.9,0.9,0.9,8,0.019720282948248916,BlockGuard-Greedy-t01-transferred,0.014982343832244947,0.31204513539093914,0.31204513539093914,controlled_mlp,0.028229223855148724,0.007360554998740554,classification,0.06766194412842914,160,0.3009744022419035,0.3009744022419035,0.036782972460686826,0.39217277831804176,0,18,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__8ce7f6420efccea3,controlled_mlp,validation,0.01,0.6931471805599453
0.0744202600529168,2.298373103115316e-14,sylvine,False,0.7923668091921262,PLE,0.1756159239448607,0.008571905086937018,1,304,1.9,0.9,0.9,8,0.018407178551462882,BlockGuard-Greedy-t01-transferred,0.014480423976347039,0.3037845502011968,0.3037845502011968,controlled_mlp,0.16046357377879877,0.007360554998740554,classification,0.0697404105769679,160,0.22936429014828003,0.22936429014828003,0.32446314988617186,0.46378289041166526,0,18,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__8ce7f6420efccea3,controlled_mlp,test,0.01,0.6931471805599453
0.018009100114876275,6.844273429419156e-15,sylvine,False,0.7259943467979126,PLE,0.17613532510586083,0.008571905086937018,1,320,1.0,0.9,0.9,16,0.024268030116561798,BlockGuard-Greedy-t01-transferred,0.020631378806419166,0.31362411694948056,0.31362411694948056,controlled_mlp,0.04530224660593487,0.0006004120223224163,classification,0.07529544943805559,320,0.2956150168346043,0.2956150168346043,0.06092078916597229,0.397532163725341,0,18,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__8ce7f6420efccea3,controlled_mlp,validation,0.01,0.6931471805599453
0.06295535457959645,6.844273429419156e-15,sylvine,False,0.7391865036276799,PLE,0.17613532510586083,0.008571905086937018,1,320,1.0,0.9,0.9,16,0.023687757913457865,BlockGuard-Greedy-t01-transferred,0.020039896039502226,0.30411752095206485,0.30411752095206485,controlled_mlp,0.13928637588299214,0.0006004120223224163,classification,0.07683611591516185,320,0.2411621663724684,0.2411621663724684,0.26104987994826523,0.4519850141874769,0,18,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__8ce7f6420efccea3,controlled_mlp,test,0.01,0.6931471805599453
0.003418684466471811,2.2298131216328597e-15,sylvine,False,0.7967940523157628,RBF,0.18811065214686096,0.008571905086937018,1,304,1.9,0.9,0.9,8,0.01725310711986906,BlockGuard-Greedy-t01-transferred,0.014589598251608374,0.29774151596991083,0.29774151596991083,controlled_mlp,0.008571905086937018,0.000498178182169795,classification,0.07179710248579549,160,0.294322831503439,0.294322831503439,0.011615423951341896,0.39882434905650627,0,18,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__8ce7f6420efccea3,controlled_mlp,validation,0.01,0.6931471805599453
0.035619944830213524,2.2298131216328597e-15,sylvine,False,0.7638221862976622,RBF,0.18811065214686096,0.008571905086937018,1,304,1.9,0.9,0.9,8,0.018918696893202632,BlockGuard-Greedy-t01-transferred,0.01472167904033207,0.2908057241195992,0.2908057241195992,controlled_mlp,0.08133124226673248,0.000498178182169795,classification,0.06233303124266471,160,0.2551857792893857,0.2551857792893857,0.13958436449477776,0.4379614012705596,0,18,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__8ce7f6420efccea3,controlled_mlp,test,0.01,0.6931471805599453
-0.0008052912301746984,2.085585897450892e-15,sylvine,False,0.7465922688670614,RBF,0.1549903100822121,0.008571905086937018,1,320,1.0,0.9,0.9,16,0.021993301641706813,BlockGuard-Greedy-t01-transferred,0.01698208027980929,0.37760150888475486,0.37760150888475486,controlled_mlp,-0.0025585888567462686,0.0006622439250349998,classification,0.06701484679999928,320,0.37840680011492955,0.37840680011492955,-0.0021281098276513945,0.31474038044501573,0,18,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__8ce7f6420efccea3,controlled_mlp,validation,0.01,0.6931471805599453
0.03015640163932992,2.085585897450892e-15,sylvine,False,0.7317451356726653,RBF,0.1549903100822121,0.008571905086937018,1,320,1.0,0.9,0.9,16,0.021211193050453273,BlockGuard-Greedy-t01-transferred,0.017274434218458753,0.37675014436586196,0.37675014436586196,controlled_mlp,0.08701804208857963,0.0006622439250349998,classification,0.06439560476107467,320,0.34659374272653204,0.34659374272653204,0.08700792288429685,0.34655343783341325,0,18,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__8ce7f6420efccea3,controlled_mlp,test,0.01,0.6931471805599453
-0.0015524971825612854,2.298373103115316e-14,sylvine,False,0.6765066713186998,PLE,0.29177695396356285,-0.022390674398029366,1,288,1.8,0.8,0.8,8,0.030682568656974194,BlockGuard-Greedy-t01-transferred,0.02382179310974657,0.28608838009883275,0.28608838009883275,controlled_mlp,-0.0038285401977952503,0.000624287873506546,classification,0.07363920983117204,160,0.28764087728139404,0.28764087728139404,-0.005397345458109226,0.40550630327855125,1,16,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n16__22283c8e95f4d10f,controlled_mlp,validation,0.01,0.6931471805599453
0.09530044000037347,2.298373103115316e-14,sylvine,False,0.6647122338899787,PLE,0.29177695396356285,-0.022390674398029366,1,288,1.8,0.8,0.8,8,0.028374563437806317,BlockGuard-Greedy-t01-transferred,0.023364824151169524,0.34223188162297935,0.34223188162297935,controlled_mlp,0.2135748062749445,0.000624287873506546,classification,0.06968588333014988,160,0.24693144162260589,0.24693144162260589,0.3859388637354028,0.4462157389373394,1,16,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n16__22283c8e95f4d10f,controlled_mlp,test,0.01,0.6931471805599453
0.002300675246331818,6.844273429419156e-15,sylvine,False,0.2724193464612408,PLE,0.22907053702510893,-0.022390674398029366,1,320,1.0,0.8,0.8,16,0.07142413580425759,BlockGuard-Greedy-t01-transferred,0.052287737152391454,0.29346366618073205,0.29346366618073205,controlled_mlp,0.005723297845308133,0.004637764999642968,classification,0.07186521095369672,320,0.29116299093440023,0.29116299093440023,0.007901674725034563,0.40198418962554505,1,16,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n16__22283c8e95f4d10f,controlled_mlp,validation,0.01,0.6931471805599453
0.06613074161967036,6.844273429419156e-15,sylvine,False,0.24524920452159782,PLE,0.22907053702510893,-0.022390674398029366,1,320,1.0,0.8,0.8,16,0.07622772243556274,BlockGuard-Greedy-t01-transferred,0.05153479543622352,0.3045242007269801,0.3045242007269801,controlled_mlp,0.1454210015223771,0.004637764999642968,classification,0.06828054471086441,320,0.23839345910730975,0.23839345910730975,0.2774016613849395,0.45475372145263554,1,16,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n16__22283c8e95f4d10f,controlled_mlp,test,0.01,0.6931471805599453
-0.00871646401028181,2.2298131216328597e-15,sylvine,False,0.8129996304899958,RBF,0.1909291830379516,-0.022390674398029366,1,288,1.8,0.8,0.8,8,0.021448382170495373,BlockGuard-Greedy-t01-transferred,0.016459406283567294,0.2951407891748561,0.2951407891748561,controlled_mlp,-0.022390674398029366,0.005090535152703524,classification,0.08801804149743536,160,0.3038572531851379,0.3038572531851379,-0.02868604885653638,0.3892899273748074,1,16,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n16__22283c8e95f4d10f,controlled_mlp,validation,0.01,0.6931471805599453
0.026140227127479543,2.2298131216328597e-15,sylvine,False,0.7241591986554963,RBF,0.1909291830379516,-0.022390674398029366,1,288,1.8,0.8,0.8,8,0.022928376187065228,BlockGuard-Greedy-t01-transferred,0.0182028050895482,0.27616466874264073,0.27616466874264073,controlled_mlp,0.058990940500430473,0.005090535152703524,classification,0.06599025597672299,160,0.2500244416151612,0.2500244416151612,0.10455068695929619,0.4431227389447841,1,16,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n16__22283c8e95f4d10f,controlled_mlp,test,0.01,0.6931471805599453
-0.04364396821245531,2.085585897450892e-15,sylvine,False,0.6472985776775236,RBF,0.24905503587797284,-0.022390674398029366,1,320,1.0,0.8,0.8,16,0.026733361012587654,BlockGuard-Greedy-t01-transferred,0.021515171779119588,0.34761998002523464,0.34761998002523464,controlled_mlp,-0.14457234963572305,0.002615347970277071,classification,0.06100109162431496,320,0.39126394823768995,0.39126394823768995,-0.11154610182981112,0.30188323232225533,1,16,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n16__22283c8e95f4d10f,controlled_mlp,validation,0.01,0.6931471805599453
0.011511111514514893,2.085585897450892e-15,sylvine,False,0.6390362101067539,RBF,0.24905503587797284,-0.022390674398029366,1,320,1.0,0.8,0.8,16,0.026592873986485153,BlockGuard-Greedy-t01-transferred,0.023292054522973824,0.3686748759546222,0.3686748759546222,controlled_mlp,0.03426095147032237,0.002615347970277071,classification,0.06452739907751517,320,0.35716376444010733,0.35716376444010733,0.03222922552784659,0.33598341611983795,1,16,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n16__22283c8e95f4d10f,controlled_mlp,test,0.01,0.6931471805599453
0.0,0.0,sylvine,False,0.0,PLE,0.0,0.0,1,160,1.0,0.0,0.0,8,0.33890479382851035,BlockGuard-Greedy-t01-transferred,0.1029961363405375,0.253493562515524,0.253493562515524,tabm_d,0.0,0.0,classification,0.1029961363405375,160,0.253493562515524,0.253493562515524,0.0,0.43965361804442127,0,0,[],n0__4f53cda18c2baa0c,tabm_d,validation,0.01,0.6931471805599453
0.0,0.0,sylvine,False,0.0,PLE,0.0,0.0,1,160,1.0,0.0,0.0,8,0.33784783577121036,BlockGuard-Greedy-t01-transferred,0.109557759749185,0.23068169213180795,0.23068169213180795,tabm_d,0.0,0.0,classification,0.109557759749185,160,0.23068169213180795,0.23068169213180795,0.0,0.46246548842813734,0,0,[],n0__4f53cda18c2baa0c,tabm_d,test,0.01,0.6931471805599453
0.0,0.0,sylvine,False,0.0,PLE,0.0,0.0,1,320,1.0,0.0,0.0,16,0.0929530618207176,BlockGuard-Greedy-t01-transferred,0.07643742243792045,0.3035637684635352,0.3035637684635352,tabm_d,0.0,0.0,classification,0.07643742243792045,320,0.3035637684635352,0.3035637684635352,0.0,0.38958341209641006,0,0,[],n0__4f53cda18c2baa0c,tabm_d,validation,0.01,0.6931471805599453
0.0,0.0,sylvine,False,0.0,PLE,0.0,0.0,1,320,1.0,0.0,0.0,16,0.0903197428178549,BlockGuard-Greedy-t01-transferred,0.06826155000467116,0.2372247421498797,0.2372247421498797,tabm_d,0.0,0.0,classification,0.06826155000467116,320,0.2372247421498797,0.2372247421498797,0.0,0.4559224384100656,0,0,[],n0__4f53cda18c2baa0c,tabm_d,test,0.01,0.6931471805599453
0.0,0.0,sylvine,False,0.0,RBF,0.0,0.0,1,160,1.0,0.0,0.0,8,0.14775560550908098,BlockGuard-Greedy-t01-transferred,0.09280895764187352,0.2611763589999647,0.2611763589999647,tabm_d,0.0,0.0,classification,0.09280895764187352,160,0.2611763589999647,0.2611763589999647,0.0,0.43197082155998057,0,0,[],n0__4f53cda18c2baa0c,tabm_d,validation,0.01,0.6931471805599453
0.0,0.0,sylvine,False,0.0,RBF,0.0,0.0,1,160,1.0,0.0,0.0,8,0.1526284456073348,BlockGuard-Greedy-t01-transferred,0.08953747976878304,0.22014984363889678,0.22014984363889678,tabm_d,0.0,0.0,classification,0.08953747976878304,160,0.22014984363889678,0.22014984363889678,0.0,0.4729973369210485,0,0,[],n0__4f53cda18c2baa0c,tabm_d,test,0.01,0.6931471805599453
0.0,0.0,sylvine,False,0.0,RBF,0.0,0.0,1,320,1.0,0.0,0.0,16,0.1614735162089593,BlockGuard-Greedy-t01-transferred,0.12975254645705347,0.34110051854231527,0.34110051854231527,tabm_d,0.0,0.0,classification,0.12975254645705347,320,0.34110051854231527,0.34110051854231527,0.0,0.35204666201763,0,0,[],n0__4f53cda18c2baa0c,tabm_d,validation,0.01,0.6931471805599453
0.0,0.0,sylvine,False,0.0,RBF,0.0,0.0,1,320,1.0,0.0,0.0,16,0.16301740514665047,BlockGuard-Greedy-t01-transferred,0.12082406028532758,0.2738511920535215,0.2738511920535215,tabm_d,0.0,0.0,classification,0.12082406028532758,320,0.2738511920535215,0.2738511920535215,0.0,0.4192959885064238,0,0,[],n0__4f53cda18c2baa0c,tabm_d,test,0.01,0.6931471805599453
0.0,0.0,sylvine,False,0.0,PLE,0.0,0.0,1,160,1.0,0.0,0.0,8,0.17798101150040577,BlockGuard-Greedy-t01-transferred,0.09804310215907504,0.27812721085177144,0.27812721085177144,tabm_d,0.0,0.0,classification,0.09804310215907504,160,0.27812721085177144,0.27812721085177144,0.0,0.41501996970817384,1,0,[],n0__4f53cda18c2baa0c,tabm_d,validation,0.01,0.6931471805599453
0.0,0.0,sylvine,False,0.0,PLE,0.0,0.0,1,160,1.0,0.0,0.0,8,0.1779522649914716,BlockGuard-Greedy-t01-transferred,0.09977294157467345,0.24187993361754406,0.24187993361754406,tabm_d,0.0,0.0,classification,0.09977294157467345,160,0.24187993361754406,0.24187993361754406,0.0,0.4512672469424012,1,0,[],n0__4f53cda18c2baa0c,tabm_d,test,0.01,0.6931471805599453
0.0,0.0,sylvine,False,0.0,PLE,0.0,0.0,1,320,1.0,0.0,0.0,16,0.13194370023649465,BlockGuard-Greedy-t01-transferred,0.08436688686339128,0.2993081693388463,0.2993081693388463,tabm_d,0.0,0.0,classification,0.08436688686339128,320,0.2993081693388463,0.2993081693388463,0.0,0.393839011221099,1,0,[],n0__4f53cda18c2baa0c,tabm_d,validation,0.01,0.6931471805599453
0.0,0.0,sylvine,False,0.0,PLE,0.0,0.0,1,320,1.0,0.0,0.0,16,0.12824418223201187,BlockGuard-Greedy-t01-transferred,0.08494825536467243,0.24226612769812006,0.24226612769812006,tabm_d,0.0,0.0,classification,0.08494825536467243,320,0.24226612769812006,0.24226612769812006,0.0,0.4508810528618252,1,0,[],n0__4f53cda18c2baa0c,tabm_d,test,0.01,0.6931471805599453
0.0,0.0,sylvine,False,0.0,RBF,0.0,0.0,1,160,1.0,0.0,0.0,8,0.12666676255478612,BlockGuard-Greedy-t01-transferred,0.08763097512116734,0.25631485386357794,0.25631485386357794,tabm_d,0.0,0.0,classification,0.08763097512116734,160,0.25631485386357794,0.25631485386357794,0.0,0.43683232669636735,1,0,[],n0__4f53cda18c2baa0c,tabm_d,validation,0.01,0.6931471805599453
0.0,0.0,sylvine,False,0.0,RBF,0.0,0.0,1,160,1.0,0.0,0.0,8,0.1239842309982987,BlockGuard-Greedy-t01-transferred,0.08281431494807254,0.21913517408846078,0.21913517408846078,tabm_d,0.0,0.0,classification,0.08281431494807254,160,0.21913517408846078,0.21913517408846078,0.0,0.4740120064714845,1,0,[],n0__4f53cda18c2baa0c,tabm_d,test,0.01,0.6931471805599453
0.0,0.0,sylvine,False,0.0,RBF,0.0,0.0,1,320,1.0,0.0,0.0,16,0.13390249338530483,BlockGuard-Greedy-t01-transferred,0.1128896085615897,0.3228403439560985,0.3228403439560985,tabm_d,0.0,0.0,classification,0.1128896085615897,320,0.3228403439560985,0.3228403439560985,0.0,0.3703068366038468,1,0,[],n0__4f53cda18c2baa0c,tabm_d,validation,0.01,0.6931471805599453
0.0,0.0,sylvine,False,0.0,RBF,0.0,0.0,1,320,1.0,0.0,0.0,16,0.1425377658801109,BlockGuard-Greedy-t01-transferred,0.10852460459297081,0.26259571035011264,0.26259571035011264,tabm_d,0.0,0.0,classification,0.10852460459297081,320,0.26259571035011264,0.26259571035011264,0.0,0.43055147020983264,1,0,[],n0__4f53cda18c2baa0c,tabm_d,test,0.01,0.6931471805599453
0.0363073153800933,2.298373103115316e-14,sylvine,False,-0.2875457254240865,PLE,0.224598792148754,0.008571905086937018,1,304,1.9,0.9,0.9,8,0.1670500578892167,BlockGuard-Greedy-t01-transferred,0.13039659191895897,0.30201791359162256,0.30201791359162256,resnet_tabular,0.08494199345459426,0.0017691468819975853,classification,0.10127530956309103,160,0.26571059821152926,0.26571059821152926,0.13664233050722893,0.427436582348416,0,18,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__8ce7f6420efccea3,controlled_mlp,validation,0.01,0.6931471805599453
0.09569414723606795,2.298373103115316e-14,sylvine,False,-0.15379491012160695,PLE,0.224598792148754,0.008571905086937018,1,304,1.9,0.9,0.9,8,0.15226337785434646,BlockGuard-Greedy-t01-transferred,0.11704217800090791,0.32999381787205095,0.32999381787205095,resnet_tabular,0.20855326697081972,0.0017691468819975853,classification,0.1014410593894646,160,0.234299670635983,0.234299670635983,0.40842629857872087,0.4588475099239623,0,18,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__8ce7f6420efccea3,controlled_mlp,test,0.01,0.6931471805599453
0.052757784193350754,6.844273429419156e-15,sylvine,False,-0.1662214573710996,PLE,0.19293182296678424,0.008571905086937018,1,320,1.0,0.9,0.9,16,0.22876007957804553,BlockGuard-Greedy-t01-transferred,0.12511845111950876,0.334428126742661,0.334428126742661,resnet_tabular,0.1282156838971023,0.0015550348907709122,classification,0.10728532760969017,320,0.2816703425493102,0.2816703425493102,0.18730329830203826,0.41147683801063506,0,18,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__8ce7f6420efccea3,controlled_mlp,validation,0.01,0.6931471805599453
0.057539598243424694,6.844273429419156e-15,sylvine,False,-0.38845500503779706,PLE,0.19293182296678424,0.008571905086937018,1,320,1.0,0.9,0.9,16,0.23450181236716527,BlockGuard-Greedy-t01-transferred,0.13417673299725486,0.28677962912647664,0.28677962912647664,resnet_tabular,0.12403257480187672,0.0015550348907709122,classification,0.09663743694279978,320,0.22924003088305195,0.22924003088305195,0.25100152892920713,0.46390714967689334,0,18,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__8ce7f6420efccea3,controlled_mlp,test,0.01,0.6931471805599453
0.025747033260798136,2.2298131216328597e-15,sylvine,False,0.5200673012462421,RBF,0.21814725594595075,0.008571905086937018,1,304,1.9,0.9,0.9,8,0.1895597524321363,BlockGuard-Greedy-t01-transferred,0.052836170171389044,0.33998098849118236,0.33998098849118236,resnet_tabular,0.06794968224823657,0.0014841991942375898,classification,0.11009079045580521,160,0.3142339552303842,0.3142339552303842,0.08193587240411815,0.37891322532956107,0,18,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__8ce7f6420efccea3,controlled_mlp,validation,0.01,0.6931471805599453
-0.010772363320801392,2.2298131216328597e-15,sylvine,False,0.5101674495374329,RBF,0.21814725594595075,0.008571905086937018,1,304,1.9,0.9,0.9,8,0.18068682433192437,BlockGuard-Greedy-t01-transferred,0.05131863697574973,0.28308499197159775,0.28308499197159775,resnet_tabular,-0.026978807470446602,0.0014841991942375898,classification,0.10476771485947113,160,0.29385735529239915,0.29385735529239915,-0.03665847775048028,0.39928982526754614,0,18,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__8ce7f6420efccea3,controlled_mlp,test,0.01,0.6931471805599453
0.05878538034209052,2.085585897450892e-15,sylvine,False,0.0034173621378310592,RBF,0.1744340630248189,0.008571905086937018,1,320,1.0,0.9,0.9,16,0.22770093777412626,BlockGuard-Greedy-t01-transferred,0.12944257665637135,0.39674314566572927,0.39674314566572927,resnet_tabular,0.16550431353079811,0.0014345538802444935,classification,0.12988644567804897,320,0.33795776532363875,0.33795776532363875,0.1739429786020624,0.35518941523630654,0,18,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__8ce7f6420efccea3,controlled_mlp,validation,0.01,0.6931471805599453
0.06294601126547589,2.085585897450892e-15,sylvine,False,-0.057336780402769794,RBF,0.1744340630248189,0.008571905086937018,1,320,1.0,0.9,0.9,16,0.24689442890850957,BlockGuard-Greedy-t01-transferred,0.14510298812782013,0.38000200529606626,0.38000200529606626,resnet_tabular,0.16736901453701783,0.0014345538802444935,classification,0.1372344089577081,320,0.31705599403059037,0.31705599403059037,0.1985327905814728,0.3760911865293549,0,18,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__8ce7f6420efccea3,controlled_mlp,test,0.01,0.6931471805599453
0.005558324556542538,2.298373103115316e-14,sylvine,False,0.32506680535558985,PLE,0.240940032992512,-0.022390674398029366,1,288,1.8,0.8,0.8,8,0.10763424411905587,BlockGuard-Greedy-t01-transferred,0.07861847465196375,0.27675469936223,0.27675469936223,resnet_tabular,0.013172920825703269,0.0022494990844279528,classification,0.11648334276014391,160,0.2711963748056875,0.2711963748056875,0.020495571006526485,0.4219508057542578,1,16,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n16__22283c8e95f4d10f,controlled_mlp,validation,0.01,0.6931471805599453
-0.03506005314213634,2.298373103115316e-14,sylvine,False,0.3613161164562326,PLE,0.240940032992512,-0.022390674398029366,1,288,1.8,0.8,0.8,8,0.10255373991570997,BlockGuard-Greedy-t01-transferred,0.07964917441147934,0.24877536900684316,0.24877536900684316,resnet_tabular,-0.08565611034055515,0.0022494990844279528,classification,0.12470828912973687,160,0.2838354221489795,0.2838354221489795,-0.12352247255359841,0.4093117584109658,1,16,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n16__22283c8e95f4d10f,controlled_mlp,test,0.01,0.6931471805599453
0.009908339713820657,6.844273429419156e-15,sylvine,False,-0.04310019848001212,PLE,0.266409520059824,-0.022390674398029366,1,320,1.0,0.8,0.8,16,0.17358181636002784,BlockGuard-Greedy-t01-transferred,0.12711557711105384,0.2811512644063522,0.2811512644063522,resnet_tabular,0.023484806270677724,0.0024193727876991034,classification,0.12186324697884682,320,0.27124292469253153,0.27124292469253153,0.036529394177017865,0.42190425586741376,1,16,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n16__22283c8e95f4d10f,controlled_mlp,validation,0.01,0.6931471805599453
0.06496514279084262,6.844273429419156e-15,sylvine,False,-0.220380272585595,PLE,0.266409520059824,-0.022390674398029366,1,320,1.0,0.8,0.8,16,0.17707805085480732,BlockGuard-Greedy-t01-transferred,0.12913310665614497,0.29461246754386805,0.29461246754386805,resnet_tabular,0.1401621639725065,0.0024193727876991034,classification,0.10581382668744166,320,0.22964732475302543,0.22964732475302543,0.28289091919842513,0.4634998558069199,1,16,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n16__22283c8e95f4d10f,controlled_mlp,test,0.01,0.6931471805599453
-0.03263214473224141,2.2298131216328597e-15,sylvine,False,0.12329024978015013,RBF,0.20268030208535492,-0.022390674398029366,1,288,1.8,0.8,0.8,8,0.1660731657735647,BlockGuard-Greedy-t01-transferred,0.1283581414066708,0.2893752837655461,0.2893752837655461,resnet_tabular,-0.0879241432665942,0.0014506501611322165,classification,0.14640893565342783,160,0.3220074284977875,0.3220074284977875,-0.10133972649163782,0.37113975206215777,1,16,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n16__22283c8e95f4d10f,controlled_mlp,validation,0.01,0.6931471805599453
-0.02516738455273304,2.2298131216328597e-15,sylvine,False,0.3223894543115091,RBF,0.20268030208535492,-0.022390674398029366,1,288,1.8,0.8,0.8,8,0.12849732749451154,BlockGuard-Greedy-t01-transferred,0.10165018556485053,0.2731010079306758,0.2731010079306758,resnet_tabular,-0.06373445551563796,0.0014506501611322165,classification,0.1500126971335255,160,0.29826839248340886,0.29826839248340886,-0.0843783155941774,0.3948787880765364,1,16,"[""V10"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n16__22283c8e95f4d10f,controlled_mlp,test,0.01,0.6931471805599453
