dataset,problem_type,model,seed,embedding,k,split,method,tau,selected_features,selected_blocks,selection_key,selection_source_model,general_validation_C,invariant_feature_fraction,invariant_dimension_fraction,raw_disagreement,method_disagreement,maximum_method_disagreement,disagreement_reduction,coordinate_error,raw_task_error,method_task_error,inference_passes,input_dimension,raw_input_dimension,input_dimension_ratio,fit_seconds,predict_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
california_housing,regression,resnet_tabular,1,PLE,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""latitude"",""longitude"",""total_bedrooms""]",3,n3__65d572cd20d5f426,controlled_mlp,-0.0025295424870571625,0.375,0.375,0.21035799514367526,0.2025926475232153,0.22282294207523315,0.03691491552368242,1.0089452281337318e-14,59982.65121485027,62575.00706305786,1,133,133,1.0,0.3954517850652337,0.002208487829193473,59982.65121485027,62575.00706305786,113685.69177493482,2592.3558482075896,0.04321842725694299,53703.04056008455,0.048272049797761174,False
california_housing,regression,resnet_tabular,1,RBF,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""latitude"",""longitude"",""total_bedrooms""]",3,n3__65d572cd20d5f426,controlled_mlp,-0.0025295424870571625,0.375,0.375,0.22468858092705143,0.2158038426790302,0.2670795914037741,0.039542455657351816,1.1397585877426061e-15,60734.29844135212,57801.28736467395,1,93,69,1.3478260869565217,0.5036124349571764,0.002295989077538252,60734.29844135212,57801.28736467395,109670.020675679,-2933.0110766781654,-0.048292499492859346,48935.72223432688,-0.05993599241538832,False
california_housing,regression,resnet_tabular,1,RBF,8,test,BlockGuard-Greedy-t01-transferred,0.01,"[""latitude"",""longitude"",""total_bedrooms""]",3,n3__65d572cd20d5f426,controlled_mlp,-0.0025295424870571625,0.375,0.375,0.2248684882339322,0.22813494302737836,0.27337704716593103,-0.014526067298713752,1.1397585877426061e-15,64043.52235558815,65357.39630997519,1,93,69,1.3478260869565217,0.5036124349571764,0.002295989077538252,64043.52235558815,65357.39630997519,113685.69177493482,1313.8739543870397,0.020515329358245345,49642.16941934667,0.026466892356944285,False
california_housing,regression,resnet_tabular,1,RBF,16,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""latitude"",""longitude"",""total_bedrooms""]",3,n3__65d572cd20d5f426,controlled_mlp,-0.0025295424870571625,0.375,0.375,0.27728077889518166,0.2545433407608466,0.27728687026352494,0.08200149402685541,2.5652874450712432e-15,62461.89788219029,64827.6124585251,1,133,133,1.0,0.462867199908942,0.0017420270014554262,62461.89788219029,64827.6124585251,109670.020675679,2365.714576334809,0.03787452281384077,47208.12279348871,0.050112447526956226,False
california_housing,regression,resnet_tabular,1,RBF,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""latitude"",""longitude"",""total_bedrooms""]",3,n3__65d572cd20d5f426,controlled_mlp,-0.0025295424870571625,0.375,0.375,0.2808765415201454,0.263846844303842,0.2866855220260709,0.060630542957187505,2.5652874450712432e-15,72251.76043697499,75641.29776953613,1,133,133,1.0,0.462867199908942,0.0017420270014554262,72251.76043697499,75641.29776953613,113685.69177493482,3389.5373325611436,0.04691286844862178,41433.93133795983,0.08180583456863066,False
phoneme,classification,resnet_tabular,0,PLE,8,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.12311937751148334,0.12311937751148334,0.14119755593517155,0.0,0.0,0.25947707546930904,0.25947707546930904,1,40,40,1.0,0.0,0.0,0.25947707546930904,0.25947707546930904,0.6047907936193666,0.0,0.0,0.34531371815005757,0.0,False
phoneme,classification,resnet_tabular,0,PLE,8,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.1133962903736013,0.1133962903736013,0.1422952973317233,0.0,0.0,0.32854629179572215,0.32854629179572215,1,40,40,1.0,0.0,0.0,0.32854629179572215,0.32854629179572215,0.6047907936193667,0.0,0.0,0.2762445018236446,0.0,False
phoneme,classification,resnet_tabular,0,PLE,16,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.12632080470303794,0.12632080470303794,0.13716257746354174,0.0,0.0,0.28581342298098555,0.28581342298098555,1,80,80,1.0,0.0,0.0,0.28581342298098555,0.28581342298098555,0.6047907936193666,0.0,0.0,0.31897737063838105,0.0,False
phoneme,classification,resnet_tabular,0,PLE,16,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.1342865772571507,0.1342865772571507,0.14854314643848782,0.0,0.0,0.36777492421373426,0.36777492421373426,1,80,80,1.0,0.0,0.0,0.36777492421373426,0.36777492421373426,0.6047907936193667,0.0,0.0,0.23701586940563246,0.0,False
phoneme,classification,resnet_tabular,0,RBF,8,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.0952363903808811,0.0952363903808811,0.134226501413384,0.0,0.0,0.30372807030733606,0.30372807030733606,1,40,40,1.0,0.0,0.0,0.30372807030733606,0.30372807030733606,0.6047907936193666,0.0,0.0,0.30106272331203054,0.0,False
phoneme,classification,resnet_tabular,0,RBF,8,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.10733894205721367,0.10733894205721367,0.12689400152316135,0.0,0.0,0.3879520246310316,0.3879520246310316,1,40,40,1.0,0.0,0.0,0.3879520246310316,0.3879520246310316,0.6047907936193667,0.0,0.0,0.2168387689883351,0.0,False
phoneme,classification,resnet_tabular,0,RBF,16,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.08881876338148736,0.08881876338148736,0.10514861339099565,0.0,0.0,0.3115223406706611,0.3115223406706611,1,80,80,1.0,0.0,0.0,0.3115223406706611,0.3115223406706611,0.6047907936193666,0.0,0.0,0.2932684529487055,0.0,False
phoneme,classification,resnet_tabular,0,RBF,16,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.10021201023103832,0.10021201023103832,0.12959484179482972,0.0,0.0,0.3498041959790289,0.3498041959790289,1,80,80,1.0,0.0,0.0,0.3498041959790289,0.3498041959790289,0.6047907936193667,0.0,0.0,0.2549865976403378,0.0,False
phoneme,classification,resnet_tabular,1,PLE,8,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.11489294323718187,0.11489294323718187,0.18526554708106777,0.0,0.0,0.2886859404388038,0.2886859404388038,1,40,40,1.0,0.0,0.0,0.2886859404388038,0.2886859404388038,0.6047907936193666,0.0,0.0,0.3161048531805628,0.0,False
phoneme,classification,resnet_tabular,1,PLE,8,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.11675335973298002,0.11675335973298002,0.19173378711985462,0.0,0.0,0.32978146349225973,0.32978146349225973,1,40,40,1.0,0.0,0.0,0.32978146349225973,0.32978146349225973,0.6047907936193667,0.0,0.0,0.275009330127107,0.0,False
phoneme,classification,resnet_tabular,1,PLE,16,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.1011737160279167,0.1011737160279167,0.11836068420763915,0.0,0.0,0.29199703320651904,0.29199703320651904,1,80,80,1.0,0.0,0.0,0.29199703320651904,0.29199703320651904,0.6047907936193666,0.0,0.0,0.31279376041284757,0.0,False
phoneme,classification,resnet_tabular,1,PLE,16,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.1004167177104422,0.1004167177104422,0.11587803632630261,0.0,0.0,0.3077621420607188,0.3077621420607188,1,80,80,1.0,0.0,0.0,0.3077621420607188,0.3077621420607188,0.6047907936193667,0.0,0.0,0.29702865155864794,0.0,False
phoneme,classification,resnet_tabular,1,RBF,8,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.12079414049241945,0.12079414049241945,0.13996458427751463,0.0,0.0,0.3180235102355305,0.3180235102355305,1,40,40,1.0,0.0,0.0,0.3180235102355305,0.3180235102355305,0.6047907936193666,0.0,0.0,0.2867672833838361,0.0,False
phoneme,classification,resnet_tabular,1,RBF,8,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.12168992357761776,0.12168992357761776,0.15039325619708724,0.0,0.0,0.32684331149447393,0.32684331149447393,1,40,40,1.0,0.0,0.0,0.32684331149447393,0.32684331149447393,0.6047907936193667,0.0,0.0,0.2779474821248928,0.0,False
phoneme,classification,resnet_tabular,1,RBF,16,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.09779241468345273,0.09779241468345273,0.12205294863622065,0.0,0.0,0.29703160855609323,0.29703160855609323,1,80,80,1.0,0.0,0.0,0.29703160855609323,0.29703160855609323,0.6047907936193666,0.0,0.0,0.3077591850632734,0.0,False
phoneme,classification,resnet_tabular,1,RBF,16,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.10328318228361463,0.10328318228361463,0.11754090345705798,0.0,0.0,0.36727645775083206,0.36727645775083206,1,80,80,1.0,0.0,0.0,0.36727645775083206,0.36727645775083206,0.6047907936193667,0.0,0.0,0.23751433586853465,0.0,False
space-ga,regression,resnet_tabular,0,PLE,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""EDUCATION"",""HOUSES"",""INCOME"",""POP"",""XCOORD"",""YCOORD""]",6,n6__fb054e42c8af4715,controlled_mlp,-0.3394128928379553,1.0,1.0,0.17933236031699876,0.0,0.0,1.0,1.441705446929908e-14,0.11740405687723598,0.12004929188601936,1,96,48,2.0,0.38246959703974426,0.0015918109565973282,0.11740405687723598,0.12004929188601936,0.19926366369044726,0.0026452350087833726,0.022531035801849446,0.08185960681321128,0.03231428920516705,False
space-ga,regression,resnet_tabular,0,PLE,8,test,BlockGuard-Greedy-t01-transferred,0.01,"[""EDUCATION"",""HOUSES"",""INCOME"",""POP"",""XCOORD"",""YCOORD""]",6,n6__fb054e42c8af4715,controlled_mlp,-0.3394128928379553,1.0,1.0,0.1843376409490052,0.0,0.0,1.0,1.441705446929908e-14,0.10076069143002489,0.10190711681682074,1,96,48,2.0,0.38246959703974426,0.0015918109565973282,0.10076069143002489,0.10190711681682074,0.18712234365541708,0.0011464253867958518,0.01137770464379959,0.08636165222539219,0.013274704191668742,False
space-ga,regression,resnet_tabular,0,PLE,16,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""EDUCATION"",""HOUSES"",""INCOME"",""POP"",""XCOORD"",""YCOORD""]",6,n6__fb054e42c8af4715,controlled_mlp,-0.3394128928379553,1.0,1.0,0.19084329388554805,0.0,0.0,1.0,9.196912147566528e-15,0.1245217859275288,0.11648213016193078,1,96,96,1.0,0.6371106361038983,0.0017977508250623941,0.1245217859275288,0.11648213016193078,0.19926366369044726,-0.008039655765598022,-0.06456425038970345,0.07474187776291846,-0.10756561122400272,False
space-ga,regression,resnet_tabular,0,PLE,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""EDUCATION"",""HOUSES"",""INCOME"",""POP"",""XCOORD"",""YCOORD""]",6,n6__fb054e42c8af4715,controlled_mlp,-0.3394128928379553,1.0,1.0,0.1987500530976652,0.0,0.0,1.0,9.196912147566528e-15,0.10344377011507139,0.10251522454416723,1,96,96,1.0,0.6371106361038983,0.0017977508250623941,0.10344377011507139,0.10251522454416723,0.18712234365541708,-0.0009285455709041601,-0.008976331487833836,0.08367857354034569,-0.011096575044464175,False
space-ga,regression,resnet_tabular,0,RBF,8,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""EDUCATION"",""HOUSES"",""INCOME"",""POP"",""XCOORD"",""YCOORD""]",6,n6__fb054e42c8af4715,controlled_mlp,-0.3394128928379553,1.0,1.0,0.21316384378442232,0.0,0.0,1.0,2.843876077822246e-15,0.11715646106435064,0.12105936605551881,1,96,48,2.0,0.5357379619963467,0.0020880470983684063,0.11715646106435064,0.12105936605551881,0.19926366369044726,0.003902904991168174,0.03331361288750794,0.08210720262609662,0.047534258461360494,False
space-ga,regression,resnet_tabular,0,RBF,8,test,BlockGuard-Greedy-t01-transferred,0.01,"[""EDUCATION"",""HOUSES"",""INCOME"",""POP"",""XCOORD"",""YCOORD""]",6,n6__fb054e42c8af4715,controlled_mlp,-0.3394128928379553,1.0,1.0,0.2337750620467882,0.0,0.0,1.0,2.843876077822246e-15,0.10617413653685337,0.10348132290623924,1,96,48,2.0,0.5357379619963467,0.0020880470983684063,0.10617413653685337,0.10348132290623924,0.18712234365541708,-0.0026928136306141326,-0.02536223715536833,0.08094820711856371,-0.0332658835379764,False
space-ga,regression,resnet_tabular,0,RBF,16,validation,BlockGuard-Greedy-t01-transferred,0.01,"[""EDUCATION"",""HOUSES"",""INCOME"",""POP"",""XCOORD"",""YCOORD""]",6,n6__fb054e42c8af4715,controlled_mlp,-0.3394128928379553,1.0,1.0,0.23641316968261605,0.0,0.0,1.0,2.1047255555101183e-15,0.1298981121912707,0.12907050644195758,1,96,96,1.0,0.34438125882297754,0.00147759891115129,0.1298981121912707,0.12907050644195758,0.19926366369044726,-0.0008276057493131206,-0.0063711915081144386,0.06936555149917656,-0.011931077190713969,False
space-ga,regression,resnet_tabular,0,RBF,16,test,BlockGuard-Greedy-t01-transferred,0.01,"[""EDUCATION"",""HOUSES"",""INCOME"",""POP"",""XCOORD"",""YCOORD""]",6,n6__fb054e42c8af4715,controlled_mlp,-0.3394128928379553,1.0,1.0,0.26080487426378496,0.0,0.0,1.0,2.1047255555101183e-15,0.10546295507346394,0.11025484254632062,1,96,96,1.0,0.34438125882297754,0.00147759891115129,0.10546295507346394,0.11025484254632062,0.18712234365541708,0.004791887472856679,0.04543668883086692,0.08165938858195314,0.05868140278870144,False
space-ga,regression,resnet_tabular,1,PLE,8,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.20999813927611438,0.20999813927611438,0.28153291522147983,0.0,0.0,0.12196056533979203,0.12196056533979203,1,48,48,1.0,0.0,0.0,0.12196056533979203,0.12196056533979203,0.19926366369044726,0.0,0.0,0.07730309835065523,0.0,False
space-ga,regression,resnet_tabular,1,PLE,8,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.21459082900769333,0.21459082900769333,0.27624899211864357,0.0,0.0,0.09963962193333648,0.09963962193333648,1,48,48,1.0,0.0,0.0,0.09963962193333648,0.09963962193333648,0.18712234365541708,0.0,0.0,0.0874827217220806,0.0,False
space-ga,regression,resnet_tabular,1,PLE,16,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.2060097016249262,0.2060097016249262,0.2339232944793071,0.0,0.0,0.12296227831565096,0.12296227831565096,1,96,96,1.0,0.0,0.0,0.12296227831565096,0.12296227831565096,0.19926366369044726,0.0,0.0,0.0763013853747963,0.0,False
space-ga,regression,resnet_tabular,1,PLE,16,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.2217113921925401,0.2217113921925401,0.2406902389815174,0.0,0.0,0.10402250010033459,0.10402250010033459,1,96,96,1.0,0.0,0.0,0.10402250010033459,0.10402250010033459,0.18712234365541708,0.0,0.0,0.08309984355508249,0.0,False
space-ga,regression,resnet_tabular,1,RBF,8,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.20823923497329633,0.20823923497329633,0.23161079310415955,0.0,0.0,0.12053736170153499,0.12053736170153499,1,48,48,1.0,0.0,0.0,0.12053736170153499,0.12053736170153499,0.19926366369044726,0.0,0.0,0.07872630198891227,0.0,False
space-ga,regression,resnet_tabular,1,RBF,8,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.22861431181344904,0.22861431181344904,0.25056912674319576,0.0,0.0,0.10425858719101228,0.10425858719101228,1,48,48,1.0,0.0,0.0,0.10425858719101228,0.10425858719101228,0.18712234365541708,0.0,0.0,0.0828637564644048,0.0,False
space-ga,regression,resnet_tabular,1,RBF,16,validation,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.2394907684145413,0.2394907684145413,0.28098511639685664,0.0,0.0,0.12526307935839762,0.12526307935839762,1,96,96,1.0,0.0,0.0,0.12526307935839762,0.12526307935839762,0.19926366369044726,0.0,0.0,0.07400058433204965,0.0,False
space-ga,regression,resnet_tabular,1,RBF,16,test,BlockGuard-Greedy-t01-transferred,0.01,[],0,n0__4f53cda18c2baa0c,controlled_mlp,0.0,0.0,0.0,0.2540483186092443,0.2540483186092443,0.3130424586937418,0.0,0.0,0.10700392644757105,0.10700392644757105,1,96,96,1.0,0.0,0.0,0.10700392644757105,0.10700392644757105,0.18712234365541708,0.0,0.0,0.08011841720784603,0.0,False
