stage,dataset,problem_type,model,seed,embedding,k,split,condition,rotation_member,default_task_error,task_error,task_effect,disagreement,fit_seconds,source,interface_location
full,steel-plates-fault,classification,tabm_d,0,RBF,8,test,random_orthogonal,5,0.10938353611218656,0.04253518720310197,-0.06684834890908459,0.09383079432512487,0.30880489689297974,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,8,test,random_orthogonal,6,0.10938353611218656,0.05470196205683943,-0.054681574055347126,0.0915792761323968,0.2756133610382676,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,8,test,random_orthogonal,7,0.10938353611218656,0.05043617242533651,-0.058947363686850045,0.08898674571688074,0.30372412293218076,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,default,-1,0.08054401402850789,0.08054401402850789,0.0,0.0,0.3848977661691606,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,random_orthogonal,0,0.08054401402850789,0.08712110881034864,0.0065770947818407505,0.03979965239986809,0.425916233798489,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,random_orthogonal,1,0.08054401402850789,0.10691526029648887,0.026371246267980986,0.04121818513527913,0.3935904670506716,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,random_orthogonal,2,0.08054401402850789,0.05517886325317739,-0.025365150775330497,0.04189014279767239,0.4819734529592097,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,random_orthogonal,3,0.08054401402850789,0.07386137149409802,-0.006682642534409866,0.040112919894518095,0.4628443361725658,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,random_orthogonal,4,0.08054401402850789,0.056995080989263196,-0.023548933039244692,0.04068455329548473,0.49514624010771513,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,random_orthogonal,5,0.08054401402850789,0.08571948455810785,0.0051754705295999626,0.04655707593638277,0.43628856306895614,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,random_orthogonal,6,0.08054401402850789,0.054435838669166785,-0.026108175359341103,0.03731941495551519,0.45616533793509007,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,validation,random_orthogonal,7,0.08054401402850789,0.079920997823129,-0.0006230162053788846,0.042109704011496024,0.4837960400618613,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,test,default,-1,0.07747361172859264,0.07747361172859264,0.0,0.0,0.3848977661691606,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,test,random_orthogonal,0,0.07747361172859264,0.06227732612537958,-0.01519628560321306,0.04815223715370814,0.425916233798489,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,test,random_orthogonal,1,0.07747361172859264,0.09598725949983128,0.018513647771238637,0.05146387989307696,0.3935904670506716,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,test,random_orthogonal,2,0.07747361172859264,0.0600140682447424,-0.017459543483850246,0.052983570055732725,0.4819734529592097,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,test,random_orthogonal,3,0.07747361172859264,0.05744989317971972,-0.020023718548872922,0.04913589285218575,0.4628443361725658,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,test,random_orthogonal,4,0.07747361172859264,0.05251234227462449,-0.02496126945396815,0.054607344764174434,0.49514624010771513,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,test,random_orthogonal,5,0.07747361172859264,0.07820520507532565,0.000731593346733006,0.04707261521288089,0.43628856306895614,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,test,random_orthogonal,6,0.07747361172859264,0.054002948944639154,-0.02347066278395349,0.050872241574521124,0.45616533793509007,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,0,RBF,16,test,random_orthogonal,7,0.07747361172859264,0.05127634222101427,-0.02619726950757837,0.053366656708891666,0.4837960400618613,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,8,validation,default,-1,0.06593009742762826,0.06593009742762826,0.0,0.0,0.29712531389668584,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,8,validation,random_orthogonal,0,0.06593009742762826,0.06909633067715118,0.0031662332495229206,0.056795565367733655,0.3527143229730427,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,8,validation,random_orthogonal,1,0.06593009742762826,0.03301668114363803,-0.03291341628399023,0.06501604418024945,0.36006693495437503,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,8,validation,random_orthogonal,2,0.06593009742762826,0.04484964022962219,-0.021080457198006067,0.06428624854085095,0.3050916569773108,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,8,validation,random_orthogonal,3,0.06593009742762826,0.062241762375740514,-0.003688335051887745,0.0592643943651916,0.2905602101236582,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,8,validation,random_orthogonal,4,0.06593009742762826,0.05528534194716518,-0.010644755480463078,0.05291389287372497,0.3006874129641801,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
