dataset,problem_type,model,embedding,k,method,seed,alpha,raw_disagreement,method_disagreement,disagreement_reduction,coordinate_error,fit_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
debutanizer,regression,tabm_d,PLE,8,Gram-after-embedding,0.5,1.0,0.25325499669247503,0.0,1.0,1.7351795151947674e-15,0.3504530225181952,0.087523420691042,0.08779157529513876,0.1569418532648913,0.00026815460409675834,0.0031359145804734107,0.06941843257384929,0.0037485584147829024,0.0
debutanizer,regression,tabm_d,PLE,8,GuardedGram-G2-after-embedding,0.5,0.75,0.25325499669247503,0.06331374917311876,0.75,1.7351795151947674e-15,0.3504530225181952,0.087523420691042,0.08650270715668176,0.1569418532648913,-0.00102071353436025,-0.011610441038197084,0.06941843257384929,-0.014787230863441393,0.0
debutanizer,regression,tabm_d,PLE,8,Raw embedding,0.5,0.0,0.25325499669247503,0.25325499669247503,0.0,1.7351795151947674e-15,0.0,0.087523420691042,0.087523420691042,0.1569418532648913,0.0,0.0,0.06941843257384929,0.0,0.0
debutanizer,regression,tabm_d,PLE,16,Gram-after-embedding,0.5,1.0,0.1971609893870303,0.0,1.0,4.888255565911666e-15,0.37766971648670733,0.08000592281261958,0.08495818281415865,0.1569418532648913,0.004952260001539074,0.06195662156317332,0.07693593045227172,0.06431837705735041,0.0
debutanizer,regression,tabm_d,PLE,16,GuardedGram-G2-after-embedding,0.5,0.625,0.1971609893870303,0.07413588524575768,0.625,4.888255565911666e-15,0.37766971648670733,0.08000592281261958,0.08167719851871408,0.1569418532648913,0.0016712757060945022,0.02083382904959812,0.07693593045227172,0.02178724202906792,0.0
debutanizer,regression,tabm_d,PLE,16,Raw embedding,0.5,0.0,0.1971609893870303,0.1971609893870303,0.0,4.888255565911666e-15,0.0,0.08000592281261958,0.08000592281261958,0.1569418532648913,0.0,0.0,0.07693593045227172,0.0,0.0
debutanizer,regression,tabm_d,RBF,8,Gram-after-embedding,0.5,1.0,0.21767967699031002,0.0,1.0,9.64026172497967e-16,0.3497799140168354,0.08336079129392487,0.08728349304109462,0.1569418532648913,0.003922701747169743,0.04716890405467876,0.07358106197096642,0.05317502533732596,0.0
debutanizer,regression,tabm_d,RBF,8,GuardedGram-G2-after-embedding,0.5,0.25,0.21767967699031002,0.16325975774273252,0.24999999999999994,9.64026172497967e-16,0.3497799140168354,0.08336079129392487,0.08328476615896382,0.1569418532648913,-7.602513496104968e-05,-0.0008879657793645984,0.07358106197096642,-0.0010642103436360338,0.0
debutanizer,regression,tabm_d,RBF,8,Raw embedding,0.5,0.0,0.21767967699031002,0.21767967699031002,0.0,9.64026172497967e-16,0.0,0.08336079129392487,0.08336079129392487,0.1569418532648913,0.0,0.0,0.07358106197096642,0.0,0.0
debutanizer,regression,tabm_d,RBF,16,Gram-after-embedding,0.5,1.0,0.24262853571325205,0.0,1.0,1.3125838792634461e-15,0.3838160919258371,0.08602752692768904,0.08661462337767786,0.1569418532648913,0.0005870964499888193,0.006828195782757835,0.07091432633720225,0.008273548320238688,0.0
debutanizer,regression,tabm_d,RBF,16,GuardedGram-G2-after-embedding,0.5,0.75,0.24262853571325205,0.06065713392831301,0.75,1.3125838792634461e-15,0.3838160919258371,0.08602752692768904,0.0856474855384051,0.1569418532648913,-0.00038004138928395687,-0.004414815476453051,0.07091432633720225,-0.00536336991606428,0.0
debutanizer,regression,tabm_d,RBF,16,Raw embedding,0.5,0.0,0.24262853571325205,0.24262853571325205,0.0,1.3125838792634461e-15,0.0,0.08602752692768904,0.08602752692768904,0.1569418532648913,0.0,0.0,0.07091432633720225,0.0,0.0
phoneme,classification,controlled_mlp,PLE,8,Gram-after-embedding,0.5,1.0,0.0435908131592231,0.0,1.0,3.2760839346736568e-15,0.17136583395767957,0.3275429214749137,0.3635373529294044,0.6047907936193667,0.035994431454490716,0.11044519661652472,0.277247872144453,0.12923297945974066,0.0
phoneme,classification,controlled_mlp,PLE,8,GuardedGram-G2-after-embedding,0.5,0.75,0.0435908131592231,0.010897703320920908,0.7499999993323876,3.2760839346736568e-15,0.17136583395767957,0.3275429214749137,0.32857049871286403,0.6047907936193667,0.0010275772379503556,0.0037465794740928447,0.277247872144453,0.002860745364142549,0.0
phoneme,classification,controlled_mlp,PLE,8,Raw embedding,0.5,0.0,0.0435908131592231,0.0435908131592231,0.0,3.2760839346736568e-15,0.0,0.3275429214749137,0.3275429214749137,0.6047907936193667,0.0,0.0,0.277247872144453,0.0,0.0
phoneme,classification,controlled_mlp,PLE,16,Gram-after-embedding,0.5,1.0,0.05879885729911189,0.0,1.0,8.464653241923487e-15,0.23637700988911092,0.3244304280847842,0.37169898756955644,0.6047907936193667,0.04726855948477224,0.1457207494584432,0.28036036553458255,0.16857631048078978,0.0
phoneme,classification,controlled_mlp,PLE,16,GuardedGram-G2-after-embedding,0.5,0.75,0.05879885729911189,0.014699714355928626,0.7499999994271349,8.464653241923487e-15,0.23637700988911092,0.3244304280847842,0.3339618061217987,0.6047907936193667,0.009531378037014537,0.0293916170559998,0.28036036553458255,0.03398148591876963,0.0
phoneme,classification,controlled_mlp,PLE,16,Raw embedding,0.5,0.0,0.05879885729911189,0.05879885729911189,0.0,8.464653241923487e-15,0.0,0.3244304280847842,0.3244304280847842,0.6047907936193667,0.0,0.0,0.28036036553458255,0.0,0.0
phoneme,classification,controlled_mlp,RBF,8,Gram-after-embedding,0.5,1.0,0.045025698879080825,0.0,1.0,1.4799970300555038e-15,0.18246464850381017,0.35462497219948774,0.36397612552662617,0.6047907936193667,0.009351153327138456,0.026462736631296745,0.250165821419879,0.037207434280901806,0.0
phoneme,classification,controlled_mlp,RBF,8,GuardedGram-G2-after-embedding,0.5,0.625,0.045025698879080825,0.01666183247211803,0.6249999997400242,1.4799970300555038e-15,0.18246464850381017,0.35462497219948774,0.35108247599942605,0.6047907936193667,-0.0035424962000616678,-0.009896078659845271,0.250165821419879,-0.014354132807429688,0.0
phoneme,classification,controlled_mlp,RBF,8,Raw embedding,0.5,0.0,0.045025698879080825,0.045025698879080825,0.0,1.4799970300555038e-15,0.0,0.35462497219948774,0.35462497219948774,0.6047907936193667,0.0,0.0,0.250165821419879,0.0,0.0
phoneme,classification,controlled_mlp,RBF,16,Gram-after-embedding,0.5,1.0,0.0735946843599326,0.0,1.0,1.6487886045062024e-15,0.14989067206624895,0.3786036887633603,0.386263011313943,0.6047907936193667,0.0076593225505827145,0.02038459782916598,0.2261871048560064,0.03344377912575688,0.0
phoneme,classification,controlled_mlp,RBF,16,GuardedGram-G2-after-embedding,0.5,0.75,0.0735946843599326,0.018398671108317666,0.7499999997508442,1.6487886045062024e-15,0.14989067206624895,0.3786036887633603,0.37178569110159876,0.6047907936193667,-0.0068179976617615545,-0.01786945246236929,0.2261871048560064,-0.030543713830845115,0.0
phoneme,classification,controlled_mlp,RBF,16,Raw embedding,0.5,0.0,0.0735946843599326,0.0735946843599326,0.0,1.6487886045062024e-15,0.0,0.3786036887633603,0.3786036887633603,0.6047907936193667,0.0,0.0,0.2261871048560064,0.0,0.0
phoneme,classification,resnet_tabular,PLE,8,Gram-after-embedding,0.5,1.0,0.11507482505329067,0.0,1.0,3.2760839346736568e-15,0.3442063690163195,0.3291638776439909,0.340744570084082,0.6047907936193667,0.011580692440091078,0.03517742514830405,0.2756269159753758,0.04202294974038622,0.0
phoneme,classification,resnet_tabular,PLE,8,GuardedGram-G2-after-embedding,0.5,0.75,0.11507482505329067,0.02876870625469663,0.7500000000651144,3.2760839346736568e-15,0.3442063690163195,0.3291638776439909,0.3222885031824917,0.6047907936193667,-0.006875374461499273,-0.020897683873299502,0.2756269159753758,-0.024930045544750683,0.0
phoneme,classification,resnet_tabular,PLE,8,Raw embedding,0.5,0.0,0.11507482505329067,0.11507482505329067,0.0,3.2760839346736568e-15,0.0,0.3291638776439909,0.3291638776439909,0.6047907936193667,0.0,0.0,0.2756269159753758,0.0,0.0
phoneme,classification,resnet_tabular,PLE,16,Gram-after-embedding,0.5,1.0,0.11735164748379645,0.0,1.0,8.464653241923487e-15,0.29212480154819787,0.33776853313722655,0.3460536692156964,0.6047907936193667,0.008285136078469896,0.032747041488599984,0.2670222604821402,0.01852583524361498,0.0
phoneme,classification,resnet_tabular,PLE,16,GuardedGram-G2-after-embedding,0.5,0.75,0.11735164748379645,0.0293379116187437,0.750000002580504,8.464653241923487e-15,0.29212480154819787,0.33776853313722655,0.323175904058693,0.6047907936193667,-0.014592629078533481,-0.03590210442791904,0.2670222604821402,-0.06763913360653302,0.0
phoneme,classification,resnet_tabular,PLE,16,Raw embedding,0.5,0.0,0.11735164748379645,0.11735164748379645,0.0,8.464653241923487e-15,0.0,0.33776853313722655,0.33776853313722655,0.6047907936193667,0.0,0.0,0.2670222604821402,0.0,0.0
phoneme,classification,resnet_tabular,RBF,8,Gram-after-embedding,0.5,1.0,0.11451443281741572,0.0,1.0,1.4799970300555038e-15,0.253566469415091,0.35739766806275275,0.35744000772173357,0.6047907936193667,4.233965898078895e-05,0.005639121784542046,0.24739312555661394,-0.011439086249533083,0.0
phoneme,classification,resnet_tabular,RBF,8,GuardedGram-G2-after-embedding,0.5,0.75,0.11451443281741572,0.028628608496184302,0.749999997460119,1.4799970300555038e-15,0.253566469415091,0.35739766806275275,0.3475084889720623,0.6047907936193667,-0.009889179090690453,-0.023488093338266153,0.24739312555661394,-0.049819410554077355,0.0
phoneme,classification,resnet_tabular,RBF,8,Raw embedding,0.5,0.0,0.11451443281741572,0.11451443281741572,0.0,1.4799970300555038e-15,0.0,0.35739766806275275,0.35739766806275275,0.6047907936193667,0.0,0.0,0.24739312555661394,0.0,0.0
phoneme,classification,resnet_tabular,RBF,16,Gram-after-embedding,0.5,1.0,0.10174759625732648,0.0,1.0,1.6487886045062024e-15,0.24523723300080746,0.3585403268649305,0.3601917502635116,0.6047907936193667,0.00165142339858107,0.003917130496272193,0.24625046675443624,0.008181780235524398,0.0
phoneme,classification,resnet_tabular,RBF,16,GuardedGram-G2-after-embedding,0.5,0.75,0.10174759625732648,0.025436898872256142,0.7500000019143483,1.6487886045062024e-15,0.24523723300080746,0.3585403268649305,0.345125537445034,0.6047907936193667,-0.013414789419896489,-0.03750165342202408,0.24625046675443624,-0.05440819465918929,0.0
phoneme,classification,resnet_tabular,RBF,16,Raw embedding,0.5,0.0,0.10174759625732648,0.10174759625732648,0.0,1.6487886045062024e-15,0.0,0.3585403268649305,0.3585403268649305,0.6047907936193667,0.0,0.0,0.24625046675443624,0.0,0.0
phoneme,classification,tabm_d,PLE,8,Gram-after-embedding,0.5,1.0,0.11440037043421425,0.0,1.0,3.2760839346736568e-15,0.3127106705214828,0.3292829837110924,0.3394539999892136,0.6047907936193667,0.010171016278121225,0.03158364369283389,0.27550780990827434,0.035951439346936585,0.0
phoneme,classification,tabm_d,PLE,8,GuardedGram-G2-after-embedding,0.5,0.75,0.11440037043421425,0.028600092491692576,0.7500000009978807,3.2760839346736568e-15,0.3127106705214828,0.3292829837110924,0.32963602082470966,0.6047907936193667,0.00035303711361728274,0.0016121295209749597,0.27550780990827434,0.000510902583102369,0.0
phoneme,classification,tabm_d,PLE,8,Raw embedding,0.5,0.0,0.11440037043421425,0.11440037043421425,0.0,3.2760839346736568e-15,0.0,0.3292829837110924,0.3292829837110924,0.6047907936193667,0.0,0.0,0.27550780990827434,0.0,0.0
phoneme,classification,tabm_d,PLE,16,Gram-after-embedding,0.5,1.0,0.08875588897231602,0.0,1.0,8.464653241923487e-15,0.357204926549457,0.32746175379595566,0.3335105096278237,0.6047907936193667,0.006048755831868036,0.018483025976155986,0.27732903982341106,0.021794987924137012,0.0
phoneme,classification,tabm_d,PLE,16,GuardedGram-G2-after-embedding,0.5,0.75,0.08875588897231602,0.022188972304805564,0.7499999993088964,8.464653241923487e-15,0.357204926549457,0.32746175379595566,0.32499533920601653,0.6047907936193667,-0.0024664145899390977,-0.007523253149608237,0.27732903982341106,-0.008905581473600276,0.0
phoneme,classification,tabm_d,PLE,16,Raw embedding,0.5,0.0,0.08875588897231602,0.08875588897231602,0.0,8.464653241923487e-15,0.0,0.32746175379595566,0.32746175379595566,0.6047907936193667,0.0,0.0,0.27732903982341106,0.0,0.0
phoneme,classification,tabm_d,RBF,8,Gram-after-embedding,0.5,1.0,0.09329219843693642,0.0,1.0,1.4799970300555038e-15,0.34670328604988754,0.33327664914542027,0.327302409926843,0.6047907936193667,-0.00597423921857726,-0.017698968413548594,0.27151414447394645,-0.022347157429786213,0.0
phoneme,classification,tabm_d,RBF,8,GuardedGram-G2-after-embedding,0.5,0.75,0.09329219843693642,0.023323049620140247,0.7499999998830266,1.4799970300555038e-15,0.34670328604988754,0.33327664914542027,0.3237755595158035,0.6047907936193667,-0.009501089629616738,-0.02835039863921262,0.27151414447394645,-0.03523383037610136,0.0
phoneme,classification,tabm_d,RBF,8,Raw embedding,0.5,0.0,0.09329219843693642,0.09329219843693642,0.0,1.4799970300555038e-15,0.0,0.33327664914542027,0.33327664914542027,0.6047907936193667,0.0,0.0,0.27151414447394645,0.0,0.0
phoneme,classification,tabm_d,RBF,16,Gram-after-embedding,0.5,1.0,0.09714126303366309,0.0,1.0,1.6487886045062024e-15,0.3366126569453627,0.347087115460636,0.3300198619168978,0.6047907936193667,-0.01706725354373817,-0.04903113439914111,0.25770367815873074,-0.06651146534338456,0.0
phoneme,classification,tabm_d,RBF,16,GuardedGram-G2-after-embedding,0.5,0.75,0.09714126303366309,0.024285315711406512,0.7500000004550282,1.6487886045062024e-15,0.3366126569453627,0.347087115460636,0.32892742162157645,0.6047907936193667,-0.01815969383905952,-0.05217600888522892,0.25770367815873074,-0.07075695358371335,0.0
phoneme,classification,tabm_d,RBF,16,Raw embedding,0.5,0.0,0.09714126303366309,0.09714126303366309,0.0,1.6487886045062024e-15,0.0,0.347087115460636,0.347087115460636,0.6047907936193667,0.0,0.0,0.25770367815873074,0.0,0.0
space-ga,regression,controlled_mlp,PLE,8,Gram-after-embedding,0.5,1.0,0.10404704191193083,0.0,1.0,5.981854416070889e-15,0.3474603701615706,0.0985436895180958,0.09952170881480507,0.18712234365541708,0.000978019296709258,0.009989854812991653,0.08857865413732127,0.010960878392004143,0.0
space-ga,regression,controlled_mlp,PLE,8,GuardedGram-G2-after-embedding,0.5,0.75,0.10404704191193083,0.026011760477982707,0.75,5.981854416070889e-15,0.3474603701615706,0.0985436895180958,0.09709242688145159,0.18712234365541708,-0.0014512626366442183,-0.014686889882791617,0.08857865413732127,-0.016433993700138812,0.0
space-ga,regression,controlled_mlp,PLE,8,Raw embedding,0.5,0.0,0.10404704191193083,0.10404704191193083,0.0,5.981854416070889e-15,0.0,0.0985436895180958,0.0985436895180958,0.18712234365541708,0.0,0.0,0.08857865413732127,0.0,0.0
space-ga,regression,controlled_mlp,PLE,16,Gram-after-embedding,0.5,1.0,0.18269628388068104,0.0,1.0,3.998501376651903e-15,0.37813269544858485,0.10169026816941781,0.09948150127824609,0.18712234365541708,-0.0022087668911717206,-0.02131698938413017,0.08543207548599926,-0.026448853251866054,0.0
space-ga,regression,controlled_mlp,PLE,16,GuardedGram-G2-after-embedding,0.5,0.75,0.18269628388068104,0.04567407097017026,0.75,3.998501376651903e-15,0.37813269544858485,0.10169026816941781,0.0976967403474534,0.18712234365541708,-0.00399352782196441,-0.03891690216185323,0.08543207548599926,-0.04728901055378319,0.0
space-ga,regression,controlled_mlp,PLE,16,Raw embedding,0.5,0.0,0.18269628388068104,0.18269628388068104,0.0,3.998501376651903e-15,0.0,0.10169026816941781,0.10169026816941781,0.18712234365541708,0.0,0.0,0.08543207548599926,0.0,0.0
space-ga,regression,controlled_mlp,RBF,8,Gram-after-embedding,0.5,1.0,0.24366422353463146,0.0,1.0,1.4361286655076221e-15,0.4117689890554175,0.11201835495325346,0.09995121279749616,0.18712234365541708,-0.012067142155757299,-0.10726860146962433,0.07510398870216362,-0.16199266136180557,0.0
space-ga,regression,controlled_mlp,RBF,8,GuardedGram-G2-after-embedding,0.5,0.75,0.24366422353463146,0.060916055883657866,0.75,1.4361286655076221e-15,0.4117689890554175,0.11201835495325346,0.09826589868088417,0.18712234365541708,-0.013752456272369283,-0.12231598255301951,0.07510398870216362,-0.184469654399527,0.0
space-ga,regression,controlled_mlp,RBF,8,Raw embedding,0.5,0.0,0.24366422353463146,0.24366422353463146,0.0,1.4361286655076221e-15,0.0,0.11201835495325346,0.11201835495325346,0.18712234365541708,0.0,0.0,0.07510398870216362,0.0,0.0
space-ga,regression,controlled_mlp,RBF,16,Gram-after-embedding,0.5,1.0,0.3578329013311773,0.0,1.0,1.50059223480822e-15,0.32061959605198354,0.11705345058510416,0.11135094040913854,0.18712234365541708,-0.005702510175965632,-0.0468578140255369,0.07006889307031292,-0.08710306217168885,0.0
space-ga,regression,controlled_mlp,RBF,16,GuardedGram-G2-after-embedding,0.5,0.75,0.3578329013311773,0.08945822533279432,0.75,1.50059223480822e-15,0.32061959605198354,0.11705345058510416,0.10831451096436129,0.18712234365541708,-0.008738939620742875,-0.07241582069290119,0.07006889307031292,-0.13178331734013035,0.0
space-ga,regression,controlled_mlp,RBF,16,Raw embedding,0.5,0.0,0.3578329013311773,0.3578329013311773,0.0,1.50059223480822e-15,0.0,0.11705345058510416,0.11705345058510416,0.18712234365541708,0.0,0.0,0.07006889307031292,0.0,0.0
space-ga,regression,resnet_tabular,PLE,8,Gram-after-embedding,0.5,1.0,0.19946423497834925,0.0,1.0,5.981854416070889e-15,0.503495775628835,0.10020015668168068,0.10229434953815517,0.18712234365541708,0.00209419285647449,0.020953664989436516,0.0869221869737364,0.024023415688008476,0.0
space-ga,regression,resnet_tabular,PLE,8,GuardedGram-G2-after-embedding,0.5,0.75,0.19946423497834925,0.04986606248901569,0.7499999805515085,5.981854416070889e-15,0.503495775628835,0.10020015668168068,0.0994825187664356,0.18712234365541708,-0.0007176379152450812,-0.0071225954548188915,0.0869221869737364,-0.008309158619789763,0.0
space-ga,regression,resnet_tabular,PLE,8,Raw embedding,0.5,0.0,0.19946423497834925,0.19946423497834925,0.0,5.981854416070889e-15,0.0,0.10020015668168068,0.10020015668168068,0.18712234365541708,0.0,0.0,0.0869221869737364,0.0,0.0
space-ga,regression,resnet_tabular,PLE,16,Gram-after-embedding,0.5,1.0,0.21023072264510265,0.0,1.0,3.998501376651903e-15,0.5159607040695846,0.10373313510770299,0.10390976566589091,0.18712234365541708,0.0001766305581879235,0.0016730334487752609,0.08338920854771409,0.002164161938821142,0.0
space-ga,regression,resnet_tabular,PLE,16,GuardedGram-G2-after-embedding,0.5,0.75,0.21023072264510265,0.05255767987831444,0.7500000042304896,3.998501376651903e-15,0.5159607040695846,0.10373313510770299,0.10095564966926424,0.18712234365541708,-0.0027774854384387537,-0.02681008988736371,0.08338920854771409,-0.033254374727586765,0.0
space-ga,regression,resnet_tabular,PLE,16,Raw embedding,0.5,0.0,0.21023072264510265,0.21023072264510265,0.0,3.998501376651903e-15,0.0,0.10373313510770299,0.10373313510770299,0.18712234365541708,0.0,0.0,0.08338920854771409,0.0,0.0
space-ga,regression,resnet_tabular,RBF,8,Gram-after-embedding,0.5,1.0,0.23119468693011863,0.0,1.0,1.4361286655076221e-15,0.4944762873928994,0.10521636186393282,0.102678838617618,0.18712234365541708,-0.0025375232463148226,-0.024105754793265242,0.08190598179148426,-0.03100733754622304,0.0
space-ga,regression,resnet_tabular,RBF,8,GuardedGram-G2-after-embedding,0.5,0.625,0.23119468693011863,0.08702056216565637,0.6249999666582078,1.4361286655076221e-15,0.4944762873928994,0.10521636186393282,0.10124602052038506,0.18712234365541708,-0.003970341343547769,-0.037723469665870646,0.08190598179148426,-0.04850522428190579,0.0
space-ga,regression,resnet_tabular,RBF,8,Raw embedding,0.5,0.0,0.23119468693011863,0.23119468693011863,0.0,1.4361286655076221e-15,0.0,0.10521636186393282,0.10521636186393282,0.18712234365541708,0.0,0.0,0.08190598179148426,0.0,0.0
space-ga,regression,resnet_tabular,RBF,16,Gram-after-embedding,0.5,1.0,0.25742659643651467,0.0,1.0,1.50059223480822e-15,0.2981241549132392,0.1062334407605175,0.11035636431449516,0.18712234365541708,0.004122923553977677,0.038857750462327534,0.08088890289489958,0.05089604257226173,0.0
space-ga,regression,resnet_tabular,RBF,16,GuardedGram-G2-after-embedding,0.5,0.625,0.25742659643651467,0.09611268927842165,0.6249999987612942,1.50059223480822e-15,0.2981241549132392,0.1062334407605175,0.10548602282864705,0.18712234365541708,-0.0007474179318704352,-0.0069081438076366375,0.08088890289489958,-0.009461411303175718,0.0
space-ga,regression,resnet_tabular,RBF,16,Raw embedding,0.5,0.0,0.25742659643651467,0.25742659643651467,0.0,1.50059223480822e-15,0.0,0.1062334407605175,0.1062334407605175,0.18712234365541708,0.0,0.0,0.08088890289489958,0.0,0.0
space-ga,regression,tabm_d,PLE,8,Gram-after-embedding,0.5,1.0,0.24288020854525852,0.0,1.0,5.981854416070889e-15,0.39619567536283284,0.10305863878090998,0.09888029241688068,0.18712234365541708,-0.004178346364029313,-0.040542862153052264,0.0840637048745071,-0.04970532190220621,0.0
space-ga,regression,tabm_d,PLE,8,GuardedGram-G2-after-embedding,0.5,0.75,0.24288020854525852,0.06072005213631463,0.75,5.981854416070889e-15,0.39619567536283284,0.10305863878090998,0.09850451023313836,0.18712234365541708,-0.004554128547771624,-0.04418916088781727,0.0840637048745071,-0.05417552409858345,0.0
space-ga,regression,tabm_d,PLE,8,Raw embedding,0.5,0.0,0.24288020854525852,0.24288020854525852,0.0,5.981854416070889e-15,0.0,0.10305863878090998,0.10305863878090998,0.18712234365541708,0.0,0.0,0.0840637048745071,0.0,0.0
space-ga,regression,tabm_d,PLE,16,Gram-after-embedding,0.5,1.0,0.21283855806866486,0.0,1.0,3.998501376651903e-15,0.39126437238883227,0.10188661943655346,0.09873307496438215,0.18712234365541708,-0.00315354447217131,-0.030955623349195667,0.08523572421886362,-0.03699221975735578,0.0
space-ga,regression,tabm_d,PLE,16,GuardedGram-G2-after-embedding,0.5,0.75,0.21283855806866486,0.053209639517166216,0.75,3.998501376651903e-15,0.39126437238883227,0.10188661943655346,0.09825357876891089,0.18712234365541708,-0.003633040667642577,-0.0356615326979814,0.08523572421886362,-0.04261815678688591,0.0
space-ga,regression,tabm_d,PLE,16,Raw embedding,0.5,0.0,0.21283855806866486,0.21283855806866486,0.0,3.998501376651903e-15,0.0,0.10188661943655346,0.10188661943655346,0.18712234365541708,0.0,0.0,0.08523572421886362,0.0,0.0
space-ga,regression,tabm_d,RBF,8,Gram-after-embedding,0.5,1.0,0.19133052554114477,0.0,1.0,1.4361286655076221e-15,0.363435375620611,0.0992314522724593,0.09990329237209902,0.18712234365541708,0.00067184009963972,0.006769201932555468,0.08789089138295778,0.007645972534764208,0.0
space-ga,regression,tabm_d,RBF,8,GuardedGram-G2-after-embedding,0.5,0.75,0.19133052554114477,0.04783263138528619,0.75,1.4361286655076221e-15,0.363435375620611,0.0992314522724593,0.09879819012114785,0.18712234365541708,-0.0004332621513114601,-0.004368855074507972,0.08789089138295778,-0.004926375416124519,0.0
space-ga,regression,tabm_d,RBF,8,Raw embedding,0.5,0.0,0.19133052554114477,0.19133052554114477,0.0,1.4361286655076221e-15,0.0,0.0992314522724593,0.0992314522724593,0.18712234365541708,0.0,0.0,0.08789089138295778,0.0,0.0
space-ga,regression,tabm_d,RBF,16,Gram-after-embedding,0.5,1.0,0.20797474849013192,0.0,1.0,1.50059223480822e-15,0.3468329430324957,0.0994653318334235,0.09968195657535975,0.18712234365541708,0.0002166247419362402,0.0021736373901749266,0.08765701182199358,0.0024767786737681778,0.0
space-ga,regression,tabm_d,RBF,16,GuardedGram-G2-after-embedding,0.5,0.75,0.20797474849013192,0.05199368712253298,0.75,1.50059223480822e-15,0.3468329430324957,0.0994653318334235,0.09867305380320149,0.18712234365541708,-0.0007922780302220059,-0.007968828755826898,0.08765701182199358,-0.009034019428412154,0.0
space-ga,regression,tabm_d,RBF,16,Raw embedding,0.5,0.0,0.20797474849013192,0.20797474849013192,0.0,1.50059223480822e-15,0.0,0.0994653318334235,0.0994653318334235,0.18712234365541708,0.0,0.0,0.08765701182199358,0.0,0.0
steel-plates-fault,classification,controlled_mlp,PLE,8,Gram-after-embedding,0.5,1.0,0.04179078848823768,0.0,1.0,2.1564628234719632e-15,0.2530960220610723,0.006918772431133938,0.0002381657768158014,0.6455976337440515,-0.0066806066543181365,-0.9593934101393673,0.6386788613129176,-0.010463486569787062,0.0
steel-plates-fault,classification,controlled_mlp,PLE,8,GuardedGram-G2-after-embedding,0.5,0.75,0.04179078848823768,0.01044769698485712,0.7500000031834588,2.1564628234719632e-15,0.2530960220610723,0.006918772431133938,0.0017544843386707817,0.6455976337440515,-0.0051642880924631564,-0.7415376582098052,0.6386788613129176,-0.008088567069993564,0.0
steel-plates-fault,classification,controlled_mlp,PLE,8,Raw embedding,0.5,0.0,0.04179078848823768,0.04179078848823768,0.0,2.1564628234719632e-15,0.0,0.006918772431133938,0.006918772431133938,0.6455976337440515,0.0,0.0,0.6386788613129176,0.0,0.0
steel-plates-fault,classification,controlled_mlp,PLE,16,Gram-after-embedding,0.5,1.0,0.05502888657660948,0.0,1.0,3.723022678026724e-15,0.17953933053649962,0.03412569474712093,0.0038958731446527414,0.6455976337440515,-0.030229821602468187,-0.8853742922668366,0.6114719389969305,-0.049439312804379416,0.0
steel-plates-fault,classification,controlled_mlp,PLE,16,GuardedGram-G2-after-embedding,0.5,0.75,0.05502888657660948,0.013757221640336298,0.7500000002817351,3.723022678026724e-15,0.17953933053649962,0.03412569474712093,0.007656024355417838,0.6455976337440515,-0.02646967039170309,-0.7751039043076311,0.6114719389969305,-0.04329022395450285,0.0
steel-plates-fault,classification,controlled_mlp,PLE,16,Raw embedding,0.5,0.0,0.05502888657660948,0.05502888657660948,0.0,3.723022678026724e-15,0.0,0.03412569474712093,0.03412569474712093,0.6455976337440515,0.0,0.0,0.6114719389969305,0.0,0.0
steel-plates-fault,classification,controlled_mlp,RBF,8,Gram-after-embedding,0.5,1.0,0.014453648020342793,0.0,1.0,9.3338706002943e-16,0.30570503999479115,0.0016667049480374558,0.004081483266812032,0.6455976337440515,0.0024147783187745764,0.5967559585302071,0.643930928796014,0.00375862267426276,0.0
steel-plates-fault,classification,controlled_mlp,RBF,8,GuardedGram-G2-after-embedding,0.5,0.75,0.014453648020342793,0.0036134120356019024,0.749999998230776,9.3338706002943e-16,0.30570503999479115,0.0016667049480374558,0.0032295546166378236,0.6455976337440515,0.0015628496686003676,0.36638365980224463,0.643930928796014,0.0024326271441887327,0.0
steel-plates-fault,classification,controlled_mlp,RBF,8,Raw embedding,0.5,0.0,0.014453648020342793,0.014453648020342793,0.0,9.3338706002943e-16,0.0,0.0016667049480374558,0.0016667049480374558,0.6455976337440515,0.0,0.0,0.643930928796014,0.0,0.0
steel-plates-fault,classification,controlled_mlp,RBF,16,Gram-after-embedding,0.5,1.0,0.10366465519631966,0.0,1.0,1.5550870031189595e-15,0.3332823085365817,0.07986127329664079,0.04764333366356051,0.6455976337440515,-0.032217939633080284,-0.3735203190072266,0.5657363604474108,-0.05780675433069986,0.0
steel-plates-fault,classification,controlled_mlp,RBF,16,GuardedGram-G2-after-embedding,0.5,0.75,0.10366465519631966,0.025916163815261045,0.749999999808603,1.5550870031189595e-15,0.3332823085365817,0.07986127329664079,0.042928536619588634,0.6455976337440515,-0.03693273667705216,-0.4344093066929897,0.5657363604474108,-0.06614584873404376,0.0
steel-plates-fault,classification,controlled_mlp,RBF,16,Raw embedding,0.5,0.0,0.10366465519631966,0.10366465519631966,0.0,1.5550870031189595e-15,0.0,0.07986127329664079,0.07986127329664079,0.6455976337440515,0.0,0.0,0.5657363604474108,0.0,0.0
