candidate,family,features,fit_seconds,input_dimension,invariant_dimension_fraction,invariant_feature_fraction,predict_seconds,raw_input_dimension,selected_blocks,selected_dimensions,selection_key,stage,validation_C,validation_method_loss,validation_raw_loss,dataset,model,seed
stage_5,BlockGuard-Greedy,"['leavingPos', 'timePrtctg', 'totalFixDur', 'firstPassFixDur', 'prevFixDur', 'landingPos', 'firstfixDur', 'prevFixPos', 'assgNo', 'lastSaccLen', 'pupilDiamMax', 'lineNo']",1.8681489781010896,290,0.6666666666666666,0.6666666666666666,0.15999504807405174,194,12,96,n12__d04a4da3a7ecc062,5,0.348211188440738,0.9562528797653245,0.8872913407796091,eye_movements,tabm_d,2
stage_6,BlockGuard-Greedy,"['leavingPos', 'timePrtctg', 'totalFixDur', 'firstPassFixDur', 'prevFixDur', 'landingPos', 'firstfixDur', 'prevFixPos', 'assgNo', 'lastSaccLen', 'pupilDiamMax', 'lineNo', 'firstSaccLen', 'meanFixDur']",1.3748318699654192,306,0.7777777777777778,0.7777777777777778,0.2507875431329012,194,14,112,n14__6b72f07d19fa36b7,6,0.5394862711351304,0.9941339832740653,0.8872913407796091,eye_movements,tabm_d,2
stage_7,BlockGuard-Greedy,"['leavingPos', 'timePrtctg', 'totalFixDur', 'firstPassFixDur', 'prevFixDur', 'landingPos', 'firstfixDur', 'prevFixPos', 'assgNo', 'lastSaccLen', 'pupilDiamMax', 'lineNo', 'firstSaccLen', 'meanFixDur', 'regressDur', 'nextFixDur']",1.0018414459191263,322,0.8888888888888888,0.8888888888888888,0.19532419904135168,194,16,128,n16__ca9c5ccf4f05d5c4,7,0.08417202113039589,0.9039612017989604,0.8872913407796091,eye_movements,tabm_d,2
stage_8,BlockGuard-Greedy,"['leavingPos', 'timePrtctg', 'totalFixDur', 'firstPassFixDur', 'prevFixDur', 'landingPos', 'firstfixDur', 'prevFixPos', 'assgNo', 'lastSaccLen', 'pupilDiamMax', 'lineNo', 'firstSaccLen', 'meanFixDur', 'regressDur', 'nextFixDur', 'regressLen', 'pupilDiamLag']",0.0,380,1.0,1.0,0.0,194,18,144,n18__ad82b0e51b9b8ca3,8,0.38291484933231656,0.9631257716854212,0.8872913407796091,eye_movements,tabm_d,2
stage_0_raw,BlockGuard-Greedy,[],0.0,194,0.0,0.0,0.0,194,0,0,n0__4f53cda18c2baa0c,0,0.0,0.9400213466906753,0.9400213466906753,eye_movements,catboost,0
stage_1,BlockGuard-Greedy,"['pupilDiamLag', 'timePrtctg', 'pupilDiamMax']",6.414635055931285,218,0.16666666666666666,0.16666666666666666,0.003531625960022211,194,3,24,n3__0ab07297b35bc2b0,1,-0.09506270445891792,0.9262072955653116,0.9400213466906753,eye_movements,catboost,0
stage_2,BlockGuard-Greedy,"['pupilDiamLag', 'timePrtctg', 'pupilDiamMax', 'firstfixDur', 'prevFixDur', 'firstSaccLen']",5.907881895080209,242,0.3333333333333333,0.3333333333333333,0.002950822003185749,194,6,48,n6__34ee098100961f97,2,-0.01900466448297124,0.9372596810271279,0.9400213466906753,eye_movements,catboost,0
stage_3,BlockGuard-Greedy,"['pupilDiamLag', 'timePrtctg', 'pupilDiamMax', 'firstfixDur', 'prevFixDur', 'firstSaccLen', 'prevFixPos', 'lineNo']",6.733111769892275,258,0.4444444444444444,0.4444444444444444,0.0032581749837845564,194,8,64,n8__f7d7405b001f1ccc,3,-0.00024568758657570724,0.9399856445622629,0.9400213466906753,eye_movements,catboost,0
stage_4,BlockGuard-Greedy,"['pupilDiamLag', 'timePrtctg', 'pupilDiamMax', 'firstfixDur', 'prevFixDur', 'firstSaccLen', 'prevFixPos', 'lineNo', 'assgNo', 'totalFixDur']",7.061547633027658,274,0.5555555555555556,0.5555555555555556,0.003439467865973711,194,10,80,n10__debe7a919457a869,4,-0.047283622911395304,0.9331503199509226,0.9400213466906753,eye_movements,catboost,0
stage_5,BlockGuard-Greedy,"['pupilDiamLag', 'timePrtctg', 'pupilDiamMax', 'firstfixDur', 'prevFixDur', 'firstSaccLen', 'prevFixPos', 'lineNo', 'assgNo', 'totalFixDur', 'firstPassFixDur', 'leavingPos']",7.732142467983067,290,0.6666666666666666,0.6666666666666666,0.0026337148156017065,194,12,96,n12__4bda676f61aa9f58,5,0.07560919990634526,0.9510085088906048,0.9400213466906753,eye_movements,catboost,0
stage_6,BlockGuard-Greedy,"['pupilDiamLag', 'timePrtctg', 'pupilDiamMax', 'firstfixDur', 'prevFixDur', 'firstSaccLen', 'prevFixPos', 'lineNo', 'assgNo', 'totalFixDur', 'firstPassFixDur', 'leavingPos', 'meanFixDur', 'regressLen']",8.237683411920443,306,0.7777777777777778,0.7777777777777778,0.00492874882183969,194,14,112,n14__615989baeec9e728,6,0.03364888248839746,0.9449110390853089,0.9400213466906753,eye_movements,catboost,0
stage_7,BlockGuard-Greedy,"['pupilDiamLag', 'timePrtctg', 'pupilDiamMax', 'firstfixDur', 'prevFixDur', 'firstSaccLen', 'prevFixPos', 'lineNo', 'assgNo', 'totalFixDur', 'firstPassFixDur', 'leavingPos', 'meanFixDur', 'regressLen', 'regressDur', 'landingPos']",8.05405577714555,322,0.8888888888888888,0.8888888888888888,0.008104539941996336,194,16,128,n16__c12e5a5595f11b5d,7,0.009161192081193315,0.9413526066890017,0.9400213466906753,eye_movements,catboost,0
stage_8,BlockGuard-Greedy,"['pupilDiamLag', 'timePrtctg', 'pupilDiamMax', 'firstfixDur', 'prevFixDur', 'firstSaccLen', 'prevFixPos', 'lineNo', 'assgNo', 'totalFixDur', 'firstPassFixDur', 'leavingPos', 'meanFixDur', 'regressLen', 'regressDur', 'landingPos', 'lastSaccLen', 'nextFixDur']",0.0,380,1.0,1.0,0.0,194,18,144,n18__ad82b0e51b9b8ca3,8,0.016336268200525576,0.9423952539490916,0.9400213466906753,eye_movements,catboost,0
stage_0_raw,BlockGuard-Greedy,[],0.0,194,0.0,0.0,0.0,194,0,0,n0__4f53cda18c2baa0c,0,0.0,0.9243290064994365,0.9243290064994365,eye_movements,catboost,1
stage_1,BlockGuard-Greedy,"['firstSaccLen', 'prevFixPos', 'firstfixDur']",5.548445142107084,218,0.16666666666666666,0.16666666666666666,0.00566269806586206,194,3,24,n3__a7e3eebdb520d5c4,1,0.05249303137949596,0.9327807777164385,0.9243290064994365,eye_movements,catboost,1
stage_2,BlockGuard-Greedy,"['firstSaccLen', 'prevFixPos', 'firstfixDur', 'nextFixDur', 'prevFixDur', 'assgNo']",6.21467449516058,242,0.3333333333333333,0.3333333333333333,0.005474935984238982,194,6,48,n6__9b4633f78e40c983,2,0.1265514097321749,0.9447047313173256,0.9243290064994365,eye_movements,catboost,1
stage_3,BlockGuard-Greedy,"['firstSaccLen', 'prevFixPos', 'firstfixDur', 'nextFixDur', 'prevFixDur', 'assgNo', 'regressDur', 'firstPassFixDur']",6.431847750209272,258,0.4444444444444444,0.4444444444444444,0.006359146907925606,194,8,64,n8__0a20ebeb4f168419,3,0.034897064738880594,0.9299476952961581,0.9243290064994365,eye_movements,catboost,1
stage_4,BlockGuard-Greedy,"['firstSaccLen', 'prevFixPos', 'firstfixDur', 'nextFixDur', 'prevFixDur', 'assgNo', 'regressDur', 'firstPassFixDur', 'regressLen', 'leavingPos']",6.626972347032279,274,0.5555555555555556,0.5555555555555556,0.004921211861073971,194,10,80,n10__b48ac0262a6cc1e9,4,0.015739929117314557,0.9268632529770239,0.9243290064994365,eye_movements,catboost,1
stage_5,BlockGuard-Greedy,"['firstSaccLen', 'prevFixPos', 'firstfixDur', 'nextFixDur', 'prevFixDur', 'assgNo', 'regressDur', 'firstPassFixDur', 'regressLen', 'leavingPos', 'lineNo', 'meanFixDur']",6.470171989873052,290,0.6666666666666666,0.6666666666666666,0.004446155857294798,194,12,96,n12__d86d7d34b3ca59dd,5,0.15046146912816943,0.9485544299628264,0.9243290064994365,eye_movements,catboost,1
stage_6,BlockGuard-Greedy,"['firstSaccLen', 'prevFixPos', 'firstfixDur', 'nextFixDur', 'prevFixDur', 'assgNo', 'regressDur', 'firstPassFixDur', 'regressLen', 'leavingPos', 'lineNo', 'meanFixDur', 'landingPos', 'pupilDiamLag']",7.586793709080666,306,0.7777777777777778,0.7777777777777778,0.003796778852120042,194,14,112,n14__d4a51c15ae1acf7e,6,0.043064219550093034,0.9312626683915234,0.9243290064994365,eye_movements,catboost,1
stage_7,BlockGuard-Greedy,"['firstSaccLen', 'prevFixPos', 'firstfixDur', 'nextFixDur', 'prevFixDur', 'assgNo', 'regressDur', 'firstPassFixDur', 'regressLen', 'leavingPos', 'lineNo', 'meanFixDur', 'landingPos', 'pupilDiamLag', 'timePrtctg', 'pupilDiamMax']",8.331987333018333,322,0.8888888888888888,0.8888888888888888,0.0048681620974093676,194,16,128,n16__6d59fd2be7dddba9,7,0.06707585215074353,0.9351287210837418,0.9243290064994365,eye_movements,catboost,1
stage_8,BlockGuard-Greedy,"['firstSaccLen', 'prevFixPos', 'firstfixDur', 'nextFixDur', 'prevFixDur', 'assgNo', 'regressDur', 'firstPassFixDur', 'regressLen', 'leavingPos', 'lineNo', 'meanFixDur', 'landingPos', 'pupilDiamLag', 'timePrtctg', 'pupilDiamMax', 'totalFixDur', 'lastSaccLen']",0.0,380,1.0,1.0,0.0,194,18,144,n18__ad82b0e51b9b8ca3,8,0.1301379172922754,0.9452821858969035,0.9243290064994365,eye_movements,catboost,1
stage_0_raw,BlockGuard-Greedy,[],0.0,194,0.0,0.0,0.0,194,0,0,n0__4f53cda18c2baa0c,0,0.0,0.9444154488422005,0.9444154488422005,eye_movements,catboost,2
stage_1,BlockGuard-Greedy,"['totalFixDur', 'landingPos', 'leavingPos']",8.323641465045512,218,0.16666666666666666,0.16666666666666666,0.00573496799916029,194,3,24,n3__ad500e667aae1e2a,1,-0.04074306730413167,0.9386738931190661,0.9444154488422005,eye_movements,catboost,2
stage_2,BlockGuard-Greedy,"['totalFixDur', 'landingPos', 'leavingPos', 'pupilDiamLag', 'regressLen', 'firstfixDur']",8.68925732607022,242,0.3333333333333333,0.3333333333333333,0.004667570814490318,194,6,48,n6__16e192c432522253,2,-0.028038762672012513,0.9404641970356686,0.9444154488422005,eye_movements,catboost,2
stage_3,BlockGuard-Greedy,"['totalFixDur', 'landingPos', 'leavingPos', 'pupilDiamLag', 'regressLen', 'firstfixDur', 'regressDur', 'pupilDiamMax']",9.25629602605477,258,0.4444444444444444,0.4444444444444444,0.00405647000297904,194,8,64,n8__59863ff81dd19a7f,3,-0.056353850578474717,0.9364740051876456,0.9444154488422005,eye_movements,catboost,2
stage_4,BlockGuard-Greedy,"['totalFixDur', 'landingPos', 'leavingPos', 'pupilDiamLag', 'regressLen', 'firstfixDur', 'regressDur', 'pupilDiamMax', 'timePrtctg', 'meanFixDur']",9.565920029068366,274,0.5555555555555556,0.5555555555555556,0.004047485999763012,194,10,80,n10__2c19943719c7966d,4,0.05556907858525957,0.9522463016054177,0.9444154488422005,eye_movements,catboost,2
stage_5,BlockGuard-Greedy,"['totalFixDur', 'landingPos', 'leavingPos', 'pupilDiamLag', 'regressLen', 'firstfixDur', 'regressDur', 'pupilDiamMax', 'timePrtctg', 'meanFixDur', 'firstPassFixDur', 'prevFixDur']",10.400305154034868,290,0.6666666666666666,0.6666666666666666,0.0057958499528467655,194,12,96,n12__2e26370ecbc8cd88,5,0.06593548919986143,0.953707147048112,0.9444154488422005,eye_movements,catboost,2
stage_6,BlockGuard-Greedy,"['totalFixDur', 'landingPos', 'leavingPos', 'pupilDiamLag', 'regressLen', 'firstfixDur', 'regressDur', 'pupilDiamMax', 'timePrtctg', 'meanFixDur', 'firstPassFixDur', 'prevFixDur', 'firstSaccLen', 'lastSaccLen']",11.508522762916982,306,0.7777777777777778,0.7777777777777778,0.004486327059566975,194,14,112,n14__09d0229c66718033,6,0.08897888169648109,0.9569544460568438,0.9444154488422005,eye_movements,catboost,2
stage_7,BlockGuard-Greedy,"['totalFixDur', 'landingPos', 'leavingPos', 'pupilDiamLag', 'regressLen', 'firstfixDur', 'regressDur', 'pupilDiamMax', 'timePrtctg', 'meanFixDur', 'firstPassFixDur', 'prevFixDur', 'firstSaccLen', 'lastSaccLen', 'prevFixPos', 'assgNo']",12.355272751068696,322,0.8888888888888888,0.8888888888888888,0.00924845994450152,194,16,128,n16__4e055fb3ce5c0e97,7,0.04122633645062208,0.950225107359686,0.9444154488422005,eye_movements,catboost,2
stage_8,BlockGuard-Greedy,"['totalFixDur', 'landingPos', 'leavingPos', 'pupilDiamLag', 'regressLen', 'firstfixDur', 'regressDur', 'pupilDiamMax', 'timePrtctg', 'meanFixDur', 'firstPassFixDur', 'prevFixDur', 'firstSaccLen', 'lastSaccLen', 'prevFixPos', 'assgNo', 'lineNo', 'nextFixDur']",0.0,380,1.0,1.0,0.0,194,18,144,n18__ad82b0e51b9b8ca3,8,0.027317177858036203,0.9482650141608819,0.9444154488422005,eye_movements,catboost,2
stage_0_raw,BlockGuard-Greedy,[],0.0,194,0.0,0.0,0.0,194,0,0,n0__4f53cda18c2baa0c,0,0.0,0.9781188156667797,0.9781188156667797,eye_movements,tabicl_v2,0
stage_1,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos']",3.120296387001872,218,0.16666666666666666,0.16666666666666666,0.9161497440654784,194,3,24,n3__c5630ff9800e4fb9,1,0.027157630432054956,0.981030593814527,0.9781188156667797,eye_movements,tabicl_v2,0
stage_2,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen']",2.6814398700371385,242,0.3333333333333333,0.3333333333333333,1.1641096100211143,194,6,48,n6__3ace0dae89b9c54a,2,0.06420750186756488,0.9850029950994132,0.9781188156667797,eye_movements,tabicl_v2,0
stage_3,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo']",3.1786970070097595,258,0.4444444444444444,0.4444444444444444,1.310769238974899,194,8,64,n8__45c0383a084f7432,3,-0.08503000854039341,0.9690020953626974,0.9781188156667797,eye_movements,tabicl_v2,0
stage_4,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo', 'leavingPos', 'lineNo']",2.9620102839544415,274,0.5555555555555556,0.5555555555555556,1.0781947039067745,194,10,80,n10__eee8b9da36d3a63e,4,-0.10845572711950152,0.9664904441483333,0.9781188156667797,eye_movements,tabicl_v2,0
stage_5,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo', 'leavingPos', 'lineNo', 'nextFixDur', 'regressDur']",3.9472176439594477,290,0.6666666666666666,0.6666666666666666,0.7257815238554031,194,12,96,n12__c9931305e1d3c2c0,5,-0.1508125148787179,0.9619490476036451,0.9781188156667797,eye_movements,tabicl_v2,0
stage_6,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo', 'leavingPos', 'lineNo', 'nextFixDur', 'regressDur', 'meanFixDur', 'firstfixDur']",3.469791146926582,306,0.7777777777777778,0.7777777777777778,1.1348700439557433,194,14,112,n14__89bc21b4274864cb,6,-0.23712106673807676,0.9526952448502517,0.9781188156667797,eye_movements,tabicl_v2,0
stage_7,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo', 'leavingPos', 'lineNo', 'nextFixDur', 'regressDur', 'meanFixDur', 'firstfixDur', 'regressLen', 'pupilDiamLag']",2.952643353957683,322,0.8888888888888888,0.8888888888888888,0.9610934918746352,194,16,128,n16__47cff92bc23eb00a,7,-0.11073353870135154,0.9662462224734965,0.9781188156667797,eye_movements,tabicl_v2,0
stage_8,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo', 'leavingPos', 'lineNo', 'nextFixDur', 'regressDur', 'meanFixDur', 'firstfixDur', 'regressLen', 'pupilDiamLag', 'prevFixDur', 'firstPassFixDur']",0.0,380,1.0,1.0,0.0,194,18,144,n18__ad82b0e51b9b8ca3,8,-0.28014041852973814,0.9480828097267013,0.9781188156667797,eye_movements,tabicl_v2,0
stage_0_raw,BlockGuard-Greedy,[],0.0,194,0.0,0.0,0.0,194,0,0,n0__4f53cda18c2baa0c,0,0.0,0.9781188156667797,0.9781188156667797,eye_movements,tabicl_v2,1
stage_1,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos']",1.9327563461847603,218,0.16666666666666666,0.16666666666666666,0.5895339588169008,194,3,24,n3__c5630ff9800e4fb9,1,0.027157630432054956,0.981030593814527,0.9781188156667797,eye_movements,tabicl_v2,1
stage_2,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen']",2.035882006166503,242,0.3333333333333333,0.3333333333333333,0.7571438238956034,194,6,48,n6__3ace0dae89b9c54a,2,0.06420750186756488,0.9850029950994132,0.9781188156667797,eye_movements,tabicl_v2,1
stage_3,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo']",1.1095154420472682,258,0.4444444444444444,0.4444444444444444,0.3900761229451746,194,8,64,n8__45c0383a084f7432,3,-0.08503000854039341,0.9690020953626974,0.9781188156667797,eye_movements,tabicl_v2,1
stage_4,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo', 'leavingPos', 'lineNo']",1.954699746798724,274,0.5555555555555556,0.5555555555555556,0.46219886187464,194,10,80,n10__eee8b9da36d3a63e,4,-0.10845572711950152,0.9664904441483333,0.9781188156667797,eye_movements,tabicl_v2,1
stage_5,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo', 'leavingPos', 'lineNo', 'nextFixDur', 'regressDur']",1.0268742740154266,290,0.6666666666666666,0.6666666666666666,0.7186052449978888,194,12,96,n12__c9931305e1d3c2c0,5,-0.1508125148787179,0.9619490476036451,0.9781188156667797,eye_movements,tabicl_v2,1
stage_6,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo', 'leavingPos', 'lineNo', 'nextFixDur', 'regressDur', 'meanFixDur', 'firstfixDur']",1.8824059658218175,306,0.7777777777777778,0.7777777777777778,0.5616918010637164,194,14,112,n14__89bc21b4274864cb,6,-0.23712106673807676,0.9526952448502517,0.9781188156667797,eye_movements,tabicl_v2,1
stage_7,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo', 'leavingPos', 'lineNo', 'nextFixDur', 'regressDur', 'meanFixDur', 'firstfixDur', 'regressLen', 'pupilDiamLag']",0.3999796889256686,322,0.8888888888888888,0.8888888888888888,0.3589753049891442,194,16,128,n16__47cff92bc23eb00a,7,-0.11073353870135154,0.9662462224734965,0.9781188156667797,eye_movements,tabicl_v2,1
stage_8,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo', 'leavingPos', 'lineNo', 'nextFixDur', 'regressDur', 'meanFixDur', 'firstfixDur', 'regressLen', 'pupilDiamLag', 'prevFixDur', 'firstPassFixDur']",0.0,380,1.0,1.0,0.0,194,18,144,n18__ad82b0e51b9b8ca3,8,-0.28014041852973814,0.9480828097267013,0.9781188156667797,eye_movements,tabicl_v2,1
stage_0_raw,BlockGuard-Greedy,[],0.0,194,0.0,0.0,0.0,194,0,0,n0__4f53cda18c2baa0c,0,0.0,0.9781188156667797,0.9781188156667797,eye_movements,tabicl_v2,2
stage_1,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos']",0.6238608711864799,218,0.16666666666666666,0.16666666666666666,0.21900213207118213,194,3,24,n3__c5630ff9800e4fb9,1,0.027157630432054956,0.981030593814527,0.9781188156667797,eye_movements,tabicl_v2,2
stage_2,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen']",2.520199032034725,242,0.3333333333333333,0.3333333333333333,0.4264927750919014,194,6,48,n6__3ace0dae89b9c54a,2,0.06420750186756488,0.9850029950994132,0.9781188156667797,eye_movements,tabicl_v2,2
stage_3,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo']",1.3832249538972974,258,0.4444444444444444,0.4444444444444444,0.4022479569539428,194,8,64,n8__45c0383a084f7432,3,-0.08503000854039341,0.9690020953626974,0.9781188156667797,eye_movements,tabicl_v2,2
stage_4,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo', 'leavingPos', 'lineNo']",1.30765226110816,274,0.5555555555555556,0.5555555555555556,1.0176715289708227,194,10,80,n10__eee8b9da36d3a63e,4,-0.10845572711950152,0.9664904441483333,0.9781188156667797,eye_movements,tabicl_v2,2
stage_5,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo', 'leavingPos', 'lineNo', 'nextFixDur', 'regressDur']",0.9401960100512952,290,0.6666666666666666,0.6666666666666666,0.4316461479756981,194,12,96,n12__c9931305e1d3c2c0,5,-0.1508125148787179,0.9619490476036451,0.9781188156667797,eye_movements,tabicl_v2,2
stage_6,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo', 'leavingPos', 'lineNo', 'nextFixDur', 'regressDur', 'meanFixDur', 'firstfixDur']",1.6855044621042907,306,0.7777777777777778,0.7777777777777778,0.3708233928773552,194,14,112,n14__89bc21b4274864cb,6,-0.23712106673807676,0.9526952448502517,0.9781188156667797,eye_movements,tabicl_v2,2
stage_7,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo', 'leavingPos', 'lineNo', 'nextFixDur', 'regressDur', 'meanFixDur', 'firstfixDur', 'regressLen', 'pupilDiamLag']",1.3393399810884148,322,0.8888888888888888,0.8888888888888888,0.3369846229907125,194,16,128,n16__47cff92bc23eb00a,7,-0.11073353870135154,0.9662462224734965,0.9781188156667797,eye_movements,tabicl_v2,2
stage_8,BlockGuard-Greedy,"['pupilDiamMax', 'timePrtctg', 'landingPos', 'firstSaccLen', 'prevFixPos', 'lastSaccLen', 'totalFixDur', 'assgNo', 'leavingPos', 'lineNo', 'nextFixDur', 'regressDur', 'meanFixDur', 'firstfixDur', 'regressLen', 'pupilDiamLag', 'prevFixDur', 'firstPassFixDur']",0.0,380,1.0,1.0,0.0,194,18,144,n18__ad82b0e51b9b8ca3,8,-0.28014041852973814,0.9480828097267013,0.9781188156667797,eye_movements,tabicl_v2,2
stage_0_raw,BlockGuard-Greedy,[],0.0,194,0.0,0.0,0.0,194,0,0,n0__4f53cda18c2baa0c,0,0.0,0.8665248770292104,0.8665248770292104,eye_movements,tabpfn_2_6,0
stage_1,BlockGuard-Greedy,"['timePrtctg', 'lastSaccLen', 'prevFixPos']",1.6990442289970815,218,0.16666666666666666,0.16666666666666666,1.854584475979209,194,3,24,n3__26c1b959ad588dc0,1,-0.006584401254945858,0.8650841335283651,0.8665248770292104,eye_movements,tabpfn_2_6,0
stage_2,BlockGuard-Greedy,"['timePrtctg', 'lastSaccLen', 'prevFixPos', 'pupilDiamLag', 'firstSaccLen', 'lineNo']",1.0630106187891215,242,0.3333333333333333,0.3333333333333333,1.4968784879893064,194,6,48,n6__4cc1d131f3fcf2d4,2,-0.06466038344168466,0.852376433822503,0.8665248770292104,eye_movements,tabpfn_2_6,0
stage_3,BlockGuard-Greedy,"['timePrtctg', 'lastSaccLen', 'prevFixPos', 'pupilDiamLag', 'firstSaccLen', 'lineNo', 'assgNo', 'firstPassFixDur']",1.46086066798307,258,0.4444444444444444,0.4444444444444444,1.5778143729548901,194,8,64,n8__7e6a904efd0bb8de,3,0.057866214349209605,0.8791866770948615,0.8665248770292104,eye_movements,tabpfn_2_6,0
stage_4,BlockGuard-Greedy,"['timePrtctg', 'lastSaccLen', 'prevFixPos', 'pupilDiamLag', 'firstSaccLen', 'lineNo', 'assgNo', 'firstPassFixDur', 'nextFixDur', 'leavingPos']",1.5499186320230365,274,0.5555555555555556,0.5555555555555556,2.0135977019090205,194,10,80,n10__a08cca17abe3b280,4,0.036637179454595464,0.8745415175929767,0.8665248770292104,eye_movements,tabpfn_2_6,0
stage_5,BlockGuard-Greedy,"['timePrtctg', 'lastSaccLen', 'prevFixPos', 'pupilDiamLag', 'firstSaccLen', 'lineNo', 'assgNo', 'firstPassFixDur', 'nextFixDur', 'leavingPos', 'prevFixDur', 'meanFixDur']",0.9408739749342203,290,0.6666666666666666,0.6666666666666666,2.077937339898199,194,12,96,n12__3c1827b2e75c3ccf,5,-0.10385263595572895,0.8438007135851187,0.8665248770292104,eye_movements,tabpfn_2_6,0
stage_6,BlockGuard-Greedy,"['timePrtctg', 'lastSaccLen', 'prevFixPos', 'pupilDiamLag', 'firstSaccLen', 'lineNo', 'assgNo', 'firstPassFixDur', 'nextFixDur', 'leavingPos', 'prevFixDur', 'meanFixDur', 'landingPos', 'firstfixDur']",1.3249027589336038,306,0.7777777777777778,0.7777777777777778,1.5447092659305781,194,14,112,n14__573abc12bc83c265,6,-0.027107607441625596,0.8605934175490257,0.8665248770292104,eye_movements,tabpfn_2_6,0
stage_7,BlockGuard-Greedy,"['timePrtctg', 'lastSaccLen', 'prevFixPos', 'pupilDiamLag', 'firstSaccLen', 'lineNo', 'assgNo', 'firstPassFixDur', 'nextFixDur', 'leavingPos', 'prevFixDur', 'meanFixDur', 'landingPos', 'firstfixDur', 'totalFixDur', 'pupilDiamMax']",1.6287112978752702,322,0.8888888888888888,0.8888888888888888,2.0958468860480934,194,16,128,n16__bc1003acb8d2590f,7,0.03702776857333652,0.8746269830305371,0.8665248770292104,eye_movements,tabpfn_2_6,0
stage_8,BlockGuard-Greedy,"['timePrtctg', 'lastSaccLen', 'prevFixPos', 'pupilDiamLag', 'firstSaccLen', 'lineNo', 'assgNo', 'firstPassFixDur', 'nextFixDur', 'leavingPos', 'prevFixDur', 'meanFixDur', 'landingPos', 'firstfixDur', 'totalFixDur', 'pupilDiamMax', 'regressLen', 'regressDur']",0.0,380,1.0,1.0,0.0,194,18,144,n18__ad82b0e51b9b8ca3,8,0.13925456885343432,0.8969953947376963,0.8665248770292104,eye_movements,tabpfn_2_6,0
stage_0_raw,BlockGuard-Greedy,[],0.0,194,0.0,0.0,0.0,194,0,0,n0__4f53cda18c2baa0c,0,0.0,0.8606316168210199,0.8606316168210199,eye_movements,tabpfn_2_6,1
