dataset,problem_type,model,seed,candidate,features,family,selection_key,selected_blocks,selected_dimensions,invariant_feature_fraction,invariant_dimension_fraction,validation_C,validation_raw_loss,validation_method_loss,input_dimension,raw_input_dimension,fit_seconds,predict_seconds,stage
california_housing,regression,tabicl_v2,1,stage_6,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income""]",BlockGuard-Greedy,n6__270b58f27849e864,6,48,0.75,0.75,0.05620586491939703,52296.55806531737,55521.28315475343,117,69,0.32037551212124527,0.0687538639176637,6.0
california_housing,regression,tabicl_v2,1,stage_7,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income"",""latitude""]",BlockGuard-Greedy,n7__e559346e1dbc7826,7,56,0.875,0.875,0.046334712839831656,52296.55806531737,54954.94097999529,125,69,0.2930514239706099,0.07307000900618732,7.0
california_housing,regression,tabicl_v2,1,stage_8,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income"",""latitude"",""housing_median_age""]",BlockGuard-Greedy,n8__1cdc2d23dd8a3d3a,8,64,1.0,1.0,0.05161710884819825,52296.55806531737,55258.010329874436,144,69,0.0,0.0,8.0
phoneme,classification,tabicl_v2,0,raw_only,[],BlockGuard-Grouped,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.2678213435389434,0.2678213435389434,40,40,0.0,0.0,
phoneme,classification,tabicl_v2,0,very_safe_gram,"[""V3"",""V1""]",BlockGuard-Grouped,n2__85ee57a88307f0a0,2,16,0.4,0.4,-0.021233177976034117,0.2678213435389434,0.2606664112328994,56,40,0.21649588295258582,0.054886696161702275,
phoneme,classification,tabicl_v2,0,very_safe_plus_safe_gram,"[""V3"",""V1"",""V2""]",BlockGuard-Grouped,n3__480738a2980e7210,3,24,0.6,0.6,0.011681958688632496,0.2678213435389434,0.2717578067341141,64,40,0.21471370197832584,0.05813890905119479,
phoneme,classification,tabicl_v2,0,all_except_dangerous_gram,"[""V3"",""V1"",""V2"",""V5""]",BlockGuard-Grouped,n4__b6cff486dcaf2d2c,4,32,0.8,0.8,0.03135781072685145,0.2678213435389434,0.2783879677752965,72,40,0.2554138549603522,0.07491394598037004,
phoneme,classification,tabicl_v2,0,all_gram,"[""V3"",""V1"",""V2"",""V5"",""V4""]",BlockGuard-Grouped,n5__77285454bf7ec26d,5,40,1.0,1.0,0.014636765207683778,0.2678213435389434,0.27275348626193285,80,40,0.0,0.0,
phoneme,classification,tabicl_v2,0,stage_0_raw,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.2678213435389434,0.2678213435389434,40,40,0.0,0.0,0.0
phoneme,classification,tabicl_v2,0,stage_1,"[""V3""]",BlockGuard-Greedy,n1__7bcc5725a781e822,1,8,0.2,0.2,-0.01080002192701182,0.2678213435389434,0.2641820660893417,48,40,0.2124182740226388,0.047996117966249585,1.0
phoneme,classification,tabicl_v2,0,stage_2,"[""V3"",""V1""]",BlockGuard-Greedy,n2__85ee57a88307f0a0,2,16,0.4,0.4,-0.021233177976034117,0.2678213435389434,0.2606664112328994,56,40,0.21649588295258582,0.054886696161702275,2.0
phoneme,classification,tabicl_v2,0,stage_3,"[""V3"",""V1"",""V2""]",BlockGuard-Greedy,n3__480738a2980e7210,3,24,0.6,0.6,0.011681958688632496,0.2678213435389434,0.2717578067341141,64,40,0.21471370197832584,0.05813890905119479,3.0
phoneme,classification,tabicl_v2,0,stage_4,"[""V3"",""V1"",""V2"",""V5""]",BlockGuard-Greedy,n4__b6cff486dcaf2d2c,4,32,0.8,0.8,0.03135781072685145,0.2678213435389434,0.2783879677752965,72,40,0.2554138549603522,0.07491394598037004,4.0
phoneme,classification,tabicl_v2,0,stage_5,"[""V3"",""V1"",""V2"",""V5"",""V4""]",BlockGuard-Greedy,n5__77285454bf7ec26d,5,40,1.0,1.0,0.014636765207683778,0.2678213435389434,0.27275348626193285,80,40,0.0,0.0,5.0
phoneme,classification,tabicl_v2,1,raw_only,[],BlockGuard-Grouped,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.2678213435389434,0.2678213435389434,40,40,0.0,0.0,
phoneme,classification,tabicl_v2,1,very_safe_gram,"[""V3"",""V1""]",BlockGuard-Grouped,n2__85ee57a88307f0a0,2,16,0.4,0.4,-0.021233177976034117,0.2678213435389434,0.2606664112328994,56,40,0.21452721999958158,0.050874030916020274,
phoneme,classification,tabicl_v2,1,very_safe_plus_safe_gram,"[""V3"",""V1"",""V2""]",BlockGuard-Grouped,n3__480738a2980e7210,3,24,0.6,0.6,0.011681958688632496,0.2678213435389434,0.2717578067341141,64,40,0.21489397203549743,0.05275326780974865,
phoneme,classification,tabicl_v2,1,all_except_dangerous_gram,"[""V3"",""V1"",""V2"",""V5""]",BlockGuard-Grouped,n4__b6cff486dcaf2d2c,4,32,0.8,0.8,0.03135781072685145,0.2678213435389434,0.2783879677752965,72,40,0.2402288590092212,0.05511980899609625,
phoneme,classification,tabicl_v2,1,all_gram,"[""V3"",""V1"",""V2"",""V5"",""V4""]",BlockGuard-Grouped,n5__77285454bf7ec26d,5,40,1.0,1.0,0.014636765207683778,0.2678213435389434,0.27275348626193285,80,40,0.0,0.0,
phoneme,classification,tabicl_v2,1,stage_0_raw,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.2678213435389434,0.2678213435389434,40,40,0.0,0.0,0.0
phoneme,classification,tabicl_v2,1,stage_1,"[""V3""]",BlockGuard-Greedy,n1__7bcc5725a781e822,1,8,0.2,0.2,-0.01080002192701182,0.2678213435389434,0.2641820660893417,48,40,0.21469496889039874,0.04830237105488777,1.0
phoneme,classification,tabicl_v2,1,stage_2,"[""V3"",""V1""]",BlockGuard-Greedy,n2__85ee57a88307f0a0,2,16,0.4,0.4,-0.021233177976034117,0.2678213435389434,0.2606664112328994,56,40,0.21452721999958158,0.050874030916020274,2.0
phoneme,classification,tabicl_v2,1,stage_3,"[""V3"",""V1"",""V2""]",BlockGuard-Greedy,n3__480738a2980e7210,3,24,0.6,0.6,0.011681958688632496,0.2678213435389434,0.2717578067341141,64,40,0.21489397203549743,0.05275326780974865,3.0
phoneme,classification,tabicl_v2,1,stage_4,"[""V3"",""V1"",""V2"",""V5""]",BlockGuard-Greedy,n4__b6cff486dcaf2d2c,4,32,0.8,0.8,0.03135781072685145,0.2678213435389434,0.2783879677752965,72,40,0.2402288590092212,0.05511980899609625,4.0
phoneme,classification,tabicl_v2,1,stage_5,"[""V3"",""V1"",""V2"",""V5"",""V4""]",BlockGuard-Greedy,n5__77285454bf7ec26d,5,40,1.0,1.0,0.014636765207683778,0.2678213435389434,0.27275348626193285,80,40,0.0,0.0,5.0
