git_commit,git_dirty,task_id,task_seed,seed,depth,model,split,training_seconds,functional_recovery,exact_program,operator_accuracy,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,1,4,MLP,ood,0.7268674590159208,-1.0,-1.0,-1.0,11.393338236957788,14.214456682980323,-0.22405528456487156,1.1063703198137915,0.40085198624300483
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,2,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,2,4,BeamCompiled,iid,0.22368000098504126,1.0,0.0,0.5,0.000410865666680138,0.00045438303682688506,0.999999731511264,0.000518158987186207,0.0006008430758231665
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,2,4,MLP,iid,0.7526016631163657,-1.0,-1.0,-1.0,0.03475864017653407,0.053153189814633114,0.9963259884644979,0.06061362499885671,0.03086760238414967
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,2,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,2,4,BeamCompiled,ood,0.22368000098504126,1.0,0.0,0.5,0.006366451270878315,0.00728747553815384,0.999999678267655,0.0005672145493563786,0.0002464387753028133
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,2,4,MLP,ood,0.7526016631163657,-1.0,-1.0,-1.0,10.331673175096512,13.276101524117891,-0.06777963637720186,1.033334232655244,0.3595203799121821
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,3,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,3,4,BeamCompiled,iid,0.22185928700491786,1.0,0.0,0.5,0.00034498773104019165,0.0004625641096683538,0.9999997217560587,0.0005274883328572847,0.0003141196280222107
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,3,4,MLP,iid,0.9354399479925632,-1.0,-1.0,-1.0,0.03531543498664291,0.05475153279130858,0.9961017075695425,0.0624363069892627,0.02985614557083173
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,3,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,3,4,BeamCompiled,ood,0.22185928700491786,0.0,0.0,0.5,0.012243662029504776,0.013790681310541423,0.9999988478422396,0.0010733861189546892,0.00047899867053520864
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,3,4,MLP,ood,0.9354399479925632,-1.0,-1.0,-1.0,10.285497606731951,13.081043505665729,-0.03663360772769875,1.0181520553078989,0.3544117441911344
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,4,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,4,4,BeamCompiled,iid,0.3413569969125092,1.0,0.0,0.5,0.0001562188134300868,0.0002188184875839734,0.9999999377341566,0.00024953124724003914,0.00014986609339660996
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,4,4,MLP,iid,0.8912702479865402,-1.0,-1.0,-1.0,0.03628057661970274,0.05430689627372012,0.9961647664442386,0.06192926251588503,0.02921684331429678
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,4,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,4,4,BeamCompiled,ood,0.3413569969125092,1.0,0.0,0.5,0.005339098162949085,0.006003614718150466,0.9999997816434963,0.00046728631870340706,0.00020908831657712653
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612402,202612402,4,4,MLP,ood,0.8912702479865402,-1.0,-1.0,-1.0,10.555411508306861,13.462898420030198,-0.09803868853023823,1.0478734124550724,0.3719532309850522
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,0,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,0,4,BeamCompiled,iid,0.22189406002871692,0.0,0.0,0.5,1.061421478317584,1.6502732597580614,0.6858271243159281,0.56051126276291,0.7182808833878368
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,0,4,MLP,iid,0.9126317040063441,-1.0,-1.0,-1.0,0.06729036162380453,0.10910373296706921,0.9986267924507736,0.03705681515222804,0.056471093651522766
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,0,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,0,4,BeamCompiled,ood,0.22189406002871692,0.0,0.0,0.5,140.02671065059258,164.7028893386002,0.5827043878959277,0.6459842197020547,0.7494218775027124
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,0,4,MLP,ood,0.9126317040063441,-1.0,-1.0,-1.0,143.78168199173524,217.30352479933862,0.27360152457368414,0.8522901357086774,0.7849376495469507
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,1,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,1,4,BeamCompiled,iid,0.22372608096338809,0.0,0.0,0.5,1.0614117198205122,1.650281814370264,0.685823867117078,0.5605141683159508,0.7252424455102953
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,1,4,MLP,iid,0.8797144971322268,-1.0,-1.0,-1.0,0.04944237207621427,0.07603358745701243,0.9993330889302312,0.02582462138674668,0.040818497634226236
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,1,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,1,4,BeamCompiled,ood,0.22372608096338809,0.0,0.0,0.5,140.02667565149022,164.70335617883958,0.5827020222949315,0.6459860507047103,0.7493570255295314
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,1,4,MLP,ood,0.8797144971322268,-1.0,-1.0,-1.0,142.4032534302678,215.55937907511924,0.28521532926952076,0.8454493898102236,0.7718917293296164
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,2,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,2,4,BeamCompiled,iid,0.2213433920405805,0.0,0.0,0.5,1.06139256808126,1.6501988675929449,0.6858554486840474,0.560485995646593,0.7159107143466468
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,2,4,MLP,iid,0.8793627468403429,-1.0,-1.0,-1.0,0.05495361172177127,0.087494701878403,0.9991168784686635,0.02971736077340173,0.047020137275715926
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,2,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,2,4,BeamCompiled,ood,0.2213433920405805,0.0,0.0,0.5,140.02686295256717,164.7004080464206,0.5827169611366707,0.6459744877805387,0.7497669155964966
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,2,4,MLP,ood,0.8793627468403429,-1.0,-1.0,-1.0,141.60367254371522,214.9182593487576,0.2894608514919018,0.8429348423858739,0.7692514798313033
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,3,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,3,4,BeamCompiled,iid,0.22205853811465204,0.0,0.0,0.5,1.0613996166833886,1.650249153660563,0.6858363027069777,0.5605030751860531,0.7251162416643526
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,3,4,MLP,iid,0.7678879781160504,-1.0,-1.0,-1.0,0.05895806426053696,0.09272069416093143,0.999008231499264,0.03149235622712354,0.04890407042418105
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,3,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,3,4,BeamCompiled,ood,0.22205853811465204,0.0,0.0,0.5,140.02674271696014,164.70226160721163,0.5827075687636816,0.6459817576652752,0.7495079010882958
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,3,4,MLP,ood,0.7678879781160504,-1.0,-1.0,-1.0,144.4867356116738,217.78552391256116,0.2703755140961549,0.8541805932610768,0.7995798223111912
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,4,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,4,4,BeamCompiled,iid,0.22123524802736938,0.0,0.0,0.5,1.0614111952412486,1.650281308918114,0.685824059570241,0.5605139966403685,0.7251716218866202
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,4,4,MLP,iid,0.8112927260808647,-1.0,-1.0,-1.0,0.050412207020940514,0.08408589345227882,0.9991843511123821,0.028559567356980606,0.041882201506379696
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,4,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,4,4,BeamCompiled,ood,0.22123524802736938,0.0,0.0,0.5,140.02667612646474,164.70334418575078,0.5827020830671178,0.6459860036663969,0.749358597086667
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612403,202612403,4,4,MLP,ood,0.8112927260808647,-1.0,-1.0,-1.0,144.00503149611177,218.70425417127845,0.2642066744664079,0.8577839620403217,0.7803234108070989
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,0,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,0,4,BeamCompiled,iid,0.22209800803102553,0.0,0.0,0.25,0.4847238233344342,0.6418487585604425,0.8798613206613604,0.3466102700997759,0.407319437428173
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,0,4,MLP,iid,0.9279636670835316,-1.0,-1.0,-1.0,0.04422966512242965,0.06413515618770431,0.9988004737513834,0.03463417746412627,0.037980041664713964
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,0,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,0,4,BeamCompiled,ood,0.22209800803102553,0.0,0.0,0.25,20.514890935051426,23.365441657216806,0.6608546754888871,0.5823618501508431,0.5750655386058724
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,0,4,MLP,ood,0.9279636670835316,-1.0,-1.0,-1.0,15.401710091338373,20.99981215617239,0.7260516650863418,0.5234007402685426,0.4809973060864423
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,1,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,1,4,BeamCompiled,iid,0.22239248198457062,0.0,0.0,0.25,0.48473665487131257,0.6418459110817569,0.8798623866183023,0.34660873240831325,0.4071691528022404
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,1,4,MLP,iid,0.9651959859766066,-1.0,-1.0,-1.0,0.043927416931410335,0.0606874965703482,0.9989259712970486,0.03277237713305753,0.037510090216650874
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,1,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,1,4,BeamCompiled,ood,0.22239248198457062,0.0,0.0,0.25,20.51771459287329,23.36764391851139,0.6607907415962183,0.5824167394604844,0.5752868078187885
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,1,4,MLP,ood,0.9651959859766066,-1.0,-1.0,-1.0,16.198542642103803,21.90149283427466,0.7020212589159277,0.5458742905505556,0.5260339168514345
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,2,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,2,4,BeamCompiled,iid,0.22168931202031672,0.0,0.0,0.25,0.48478783415725957,0.6418751025773431,0.8798514585238788,0.34662449635898673,0.407133455005401
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,2,4,MLP,iid,0.9045958290807903,-1.0,-1.0,-1.0,0.04442915931872449,0.0601300106935933,0.9989456130924531,0.032471324388557085,0.03511727933080376
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,2,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,2,4,BeamCompiled,ood,0.22168931202031672,0.0,0.0,0.25,20.516119714605793,23.366396173456955,0.6608269656482597,0.5823856405782515,0.5751804844685555
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,2,4,MLP,ood,0.9045958290807903,-1.0,-1.0,-1.0,15.617393296923638,21.7686407515486,0.705625308296572,0.5425630762440695,0.47935920059766335
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,3,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,3,4,BeamCompiled,iid,0.22418009606190026,0.0,0.0,0.25,0.4845841586613915,0.6417830661826172,0.8798859114751039,0.346574794993658,0.4088154541496465
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,3,4,MLP,iid,0.9199410090222955,-1.0,-1.0,-1.0,0.03608631329848322,0.052149907664082194,0.9992069062452014,0.028161920296716946,0.029687585715030856
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,3,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,3,4,BeamCompiled,ood,0.22418009606190026,0.0,0.0,0.25,20.514929397276774,23.365477723228445,0.6608536285042984,0.5823627490625595,0.5750230745551272
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,3,4,MLP,ood,0.9199410090222955,-1.0,-1.0,-1.0,15.528419540426057,21.539304108790517,0.7117952188912268,0.5368470742294991,0.4704510692237008
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,4,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,4,4,BeamCompiled,iid,0.22255134209990501,0.0,0.0,0.25,0.48466556135485916,0.6418066227653146,0.8798770937622772,0.3465875159865438,0.40844790451795987
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,4,4,MLP,iid,0.9026711490005255,-1.0,-1.0,-1.0,0.04874940229569802,0.06906061389436023,0.9986091563515513,0.037294016255273926,0.04234660157812744
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,4,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,4,4,BeamCompiled,ood,0.22255134209990501,0.0,0.0,0.25,20.51952436730562,23.36906470450781,0.6607494915311873,0.5824521512268734,0.5753452426222565
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612404,202612404,4,4,MLP,ood,0.9026711490005255,-1.0,-1.0,-1.0,16.45173025599297,22.39644963435512,0.6884008955092955,0.5582106273537835,0.5226878722076871
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,0,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,0,4,BeamCompiled,iid,0.22144427406601608,0.0,0.0,0.75,0.49040545247407863,0.6653916408539239,0.8847215610843768,0.3395267867424059,0.29921434134087227
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,0,4,MLP,iid,0.9123111139051616,-1.0,-1.0,-1.0,0.0893819920529495,0.13393222808823774,0.9953294976707792,0.06834107351527934,0.04497114964774741
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,0,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,0,4,BeamCompiled,ood,0.22144427406601608,0.0,0.0,0.75,118.86353606020566,148.83944942355942,-1.0003684296795896,1.4143438159371255,0.7737478186441249
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,0,4,MLP,ood,0.9123111139051616,-1.0,-1.0,-1.0,122.70939263049513,154.11109815873274,-1.1445773376708681,1.4644375499388382,0.7760753561795188
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,1,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,1,4,BeamCompiled,iid,0.3376810399349779,0.0,0.0,0.75,0.4907639830344124,0.6654776166125995,0.8846917687306717,0.33957065725608326,0.3002036663107981
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,1,4,MLP,iid,0.9298197848256677,-1.0,-1.0,-1.0,0.07277451999107143,0.10795745268344603,0.9969654195011378,0.05508702659303869,0.03858000823639306
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,1,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,1,4,BeamCompiled,ood,0.3376810399349779,0.0,0.0,0.75,118.83935253613163,148.81373531088389,-0.9996773057054178,1.4140994681087387,0.7735880302876211
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,1,4,MLP,ood,0.9298197848256677,-1.0,-1.0,-1.0,117.70616704504937,150.8158050319269,-1.0538446704572864,1.433124094577049,0.7235280205081371
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,2,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,2,4,BeamCompiled,iid,0.2214000669773668,0.0,0.0,0.75,0.4903544852058985,0.665409894474448,0.8847152361544793,0.3395361009458651,0.2991708513927752
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,2,4,MLP,iid,0.9196545900776982,-1.0,-1.0,-1.0,0.060880069991981145,0.09064325462373064,0.9978607359788484,0.04625217855573471,0.032470530414181825
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,2,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,2,4,BeamCompiled,ood,0.2214000669773668,0.0,0.0,0.75,118.88833774841623,148.86624275540476,-1.0010886871039055,1.4145984190235423,0.7739009511210009
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,2,4,MLP,ood,0.9196545900776982,-1.0,-1.0,-1.0,113.10259730927646,146.47348562021898,-0.9372778601042642,1.3918612934140615,0.6849047834448385
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,3,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,3,4,BeamCompiled,iid,0.22083072899840772,0.0,0.0,0.75,0.49029537414753577,0.6653657337922149,0.8847305376548867,0.33951356724748605,0.29899215121123957
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,3,4,MLP,iid,0.8826487238984555,-1.0,-1.0,-1.0,0.07749436978338053,0.11493078038829874,0.996560731226177,0.05864527921174,0.04134331898111923
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,3,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,3,4,BeamCompiled,ood,0.22083072899840772,0.0,0.0,0.75,118.87079813261516,148.84716697318862,-1.0005758792896602,1.4144171517942155,0.7737959063466394
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,3,4,MLP,ood,0.8826487238984555,-1.0,-1.0,-1.0,106.7575324550271,140.12834283333055,-0.7730698877334579,1.3315667041997776,0.6391765036416526
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,4,4,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,4,4,BeamCompiled,iid,0.22109328606165946,0.0,0.0,0.75,0.49060767633636715,0.6654723751576664,0.8846935851118763,0.33956798271940136,0.29962386217492887
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,4,4,MLP,iid,0.8594642011448741,-1.0,-1.0,-1.0,0.07983983318990795,0.12362008935776106,0.9960210222394026,0.06307913887013206,0.03658671171024614
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,4,4,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,4,4,BeamCompiled,ood,0.22109328606165946,0.0,0.0,0.75,118.87405843776651,148.85111374855074,-1.0006819737277661,1.4144546559461586,0.7738052244484126
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612405,202612405,4,4,MLP,ood,0.8594642011448741,-1.0,-1.0,-1.0,114.60432669427246,146.38424005546977,-0.9349178318109725,1.3910132392651668,0.7056371241432757
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,0,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,0,6,BeamCompiled,iid,0.40120795788243413,1.0,0.0,0.8333333333333334,0.00020274245252949186,0.00025478521114783467,0.9999999706976495,0.00017117929343225046,0.00015105566815083952
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,0,6,MLP,iid,0.8797702870797366,-1.0,-1.0,-1.0,0.05815135267039295,0.0730026746428908,0.997594354825266,0.04904737683846027,0.04457752903058745
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,0,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,0,6,BeamCompiled,ood,0.40120795788243413,1.0,0.0,0.8333333333333334,0.0031912572449073195,0.003598965040795319,0.9999999293363618,0.0002658263308219473,0.0001252458018380492
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,0,6,MLP,ood,0.8797702870797366,-1.0,-1.0,-1.0,13.500830419012345,15.944015153026866,-0.38687121498225396,1.1776549643177554,0.5254666632065181
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,1,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,1,6,BeamCompiled,iid,0.41980046196840703,1.0,0.0,0.8333333333333334,0.0004336304682510672,0.0005461861037766694,0.9999998653410203,0.00036695909823727886,0.00029889921991800637
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,1,6,MLP,iid,0.8588844989426434,-1.0,-1.0,-1.0,0.07110224464850035,0.09483745137062112,0.9959401145925076,0.06371723006763812,0.049391148288693426
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,1,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,1,6,BeamCompiled,ood,0.41980046196840703,1.0,0.0,0.8333333333333334,0.008177422932931222,0.009268096634242436,0.9999995313788946,0.0006845590590786799,0.00032029821138701705
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,1,6,MLP,ood,0.8588844989426434,-1.0,-1.0,-1.0,15.005460778309498,17.481451939754177,-0.6672308530527837,1.29121293869477,0.5892953463805297
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,2,6,OracleExact,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,2,6,BeamCompiled,iid,0.4055715021677315,1.0,0.0,0.5,0.0002108297676386428,0.00025333158565390664,0.999999971031053,0.00017020266459321897,0.0001433805868465037
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,2,6,MLP,iid,0.9383851441089064,-1.0,-1.0,-1.0,0.1085459029127378,0.14646623527334665,0.9903165734164961,0.09840440327294216,0.07368593398301798
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,2,6,OracleExact,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202612600,202612600,2,6,BeamCompiled,ood,0.4055715021677315,1.0,0.0,0.5,0.0035029858554480597,0.004024461421762167,0.9999999116398846,0.0002972542942637482,0.00013637853362673475
