split_seed,numeric_seed,condition,method,auroc,log_loss
59,4,opaque_paraphrase,tfidf,0.8038344018942527,0.5724923893668981
59,4,negated_description,tfidf,0.36891728398515666,1.3702337457239668
59,4,ambiguous,tfidf,0.5159780524984489,1.1046130506364973
59,4,shuffled_description,tfidf,0.29534875559908247,1.5077790257390935
59,4,clean,bge,0.8113096966021744,0.5594784218729629
59,4,opaque_informative,bge,0.8443391835855313,0.5006980125485694
59,4,opaque_paraphrase,bge,0.6613971602673985,0.8369722956549405
59,4,negated_description,bge,0.7352296076507283,0.6995412651513754
59,4,ambiguous,bge,0.5159780524984489,1.1046130506364973
59,4,shuffled_description,bge,0.2576313504770041,1.5793013737550192
59,4,clean,e5,0.812037766796569,0.5396961294209919
59,4,opaque_informative,e5,0.8453370670026931,0.4918452458217777
59,4,opaque_paraphrase,e5,0.7688383257289813,0.603661275131323
59,4,negated_description,e5,0.7375425376350665,0.6472093346932014
59,4,ambiguous,e5,0.5221300190192487,0.959744780475959
59,4,shuffled_description,e5,0.2687647448823641,1.323586611874484
59,4,clean,gte,0.8075469329707552,0.5666074122183361
59,4,opaque_informative,gte,0.8443391835855313,0.5006980125485694
59,4,opaque_paraphrase,gte,0.8419210681831372,0.5032137307416604
59,4,negated_description,gte,0.6245912400553746,0.9013374695774662
59,4,ambiguous,gte,0.5159780524984489,1.1046130506364973
59,4,shuffled_description,gte,0.2576313504770041,1.5793013737550192
59,4,clean,oracle,0.8825554508337763,0.42923295583226945
59,4,opaque_informative,oracle,0.8822616351142097,0.43035595718807684
59,4,opaque_paraphrase,oracle,0.8785931524333126,0.4358305262880138
59,4,negated_description,oracle,0.8795166861940875,0.43437502031510694
59,4,ambiguous,oracle,0.8804916497690365,0.43281940208093844
59,4,shuffled_description,oracle,0.8816826179876309,0.43077961710870444
71,0,clean,structure_only,0.6234870968432232,0.6694741418753383
71,0,opaque_informative,structure_only,0.6412384612021182,0.6627104019134458
71,0,opaque_paraphrase,structure_only,0.6022300726138745,0.6783111080833167
71,0,negated_description,structure_only,0.6213472037978811,0.670341341016923
71,0,ambiguous,structure_only,0.5934471100274779,0.6827353095276975
71,0,shuffled_description,structure_only,0.6360582383828746,0.6645230706837649
71,0,clean,tfidf,0.7720590050835399,0.638979927162033
71,0,opaque_informative,tfidf,0.736437258175003,0.7110307085984
71,0,opaque_paraphrase,tfidf,0.7737291131537403,0.6405849814892136
71,0,negated_description,tfidf,0.28975910131963717,1.586497966534378
71,0,ambiguous,tfidf,0.440838078382371,1.2859208663069763
71,0,shuffled_description,tfidf,0.36633918116642117,1.4367065781501347
71,0,clean,bge,0.8073353902380509,0.5474236235174831
71,0,opaque_informative,bge,0.6982917306460699,0.7137299645831752
71,0,opaque_paraphrase,bge,0.7750986913946002,0.5986733644389507
71,0,negated_description,bge,0.8122221655847149,0.5423594131761631
71,0,ambiguous,bge,0.44825957502175273,1.0936803037921332
71,0,shuffled_description,bge,0.41365169651128914,1.149977675196617
71,0,clean,e5,0.8061540714888986,0.5503054669878806
71,0,opaque_informative,e5,0.7353243037712053,0.6562116826130971
71,0,opaque_paraphrase,e5,0.8465253814519372,0.49051042996866845
71,0,negated_description,e5,0.6669378006285346,0.7629666070725478
71,0,ambiguous,e5,0.44825957502175273,1.0936803037921332
71,0,shuffled_description,e5,0.3759498214489012,1.2069700410045314
71,0,clean,gte,0.7738978599311194,0.5993634435883883
71,0,opaque_informative,gte,0.7726106254249218,0.5998009798080378
71,0,opaque_paraphrase,gte,0.6673840982720938,0.7612904443867858
71,0,negated_description,gte,0.33709002658319137,1.2654893140259527
71,0,ambiguous,gte,0.44825957502175273,1.0936803037921332
71,0,shuffled_description,gte,0.34275156253484307,1.254309294929118
71,0,clean,oracle,0.8775100826488453,0.4373756638077253
71,0,opaque_informative,oracle,0.8820761391334465,0.430176114138915
71,0,opaque_paraphrase,oracle,0.881625594209547,0.43224201789761074
71,0,negated_description,oracle,0.8833226148947101,0.42765554312344667
71,0,ambiguous,oracle,0.8816698037786361,0.43113396456691344
71,0,shuffled_description,oracle,0.8835450965485784,0.4279936788225191
71,1,clean,structure_only,0.5491851986168526,0.7176606652248014
71,1,opaque_informative,structure_only,0.7021530598355286,0.6332190862787894
71,1,opaque_paraphrase,structure_only,0.5721181571415717,0.7042641427715187
71,1,negated_description,structure_only,0.5666220403285913,0.7081794325391372
71,1,ambiguous,structure_only,0.6032329250810363,0.6879053587103376
71,1,shuffled_description,structure_only,0.6242815286657951,0.6766768661859521
71,1,clean,tfidf,0.7718519004344787,0.6456610393668212
71,1,opaque_informative,tfidf,0.7329440434804573,0.721669614682787
71,1,opaque_paraphrase,tfidf,0.7729220290822856,0.640128074019712
71,1,negated_description,tfidf,0.2882983013021406,1.5966545524514708
71,1,ambiguous,tfidf,0.554016704651531,1.077621458420326
71,1,shuffled_description,tfidf,0.3644530143395012,1.4430493666120046
71,1,clean,bge,0.8114094870296175,0.543035269759343
71,1,opaque_informative,bge,0.7008562243593022,0.711046657207177
71,1,opaque_paraphrase,bge,0.7732838721080678,0.599562906484236
71,1,negated_description,bge,0.806772345806511,0.5506092084540354
71,1,ambiguous,bge,0.5591908667855329,0.928054837889756
71,1,shuffled_description,bge,0.4070205400074697,1.152126481514365
71,1,clean,e5,0.809779194104241,0.5454576737085678
71,1,opaque_informative,e5,0.7369286220313481,0.6556102349390392
71,1,opaque_paraphrase,e5,0.8453643574511491,0.4931702924360619
71,1,negated_description,e5,0.661367260084392,0.7698708532266787
71,1,ambiguous,e5,0.5591908667855329,0.928054837889756
71,1,shuffled_description,e5,0.37229568688246817,1.2046022095053839
71,1,clean,gte,0.7759040258779648,0.5968425729987819
71,1,opaque_informative,gte,0.772561679228879,0.6008191564580451
71,1,opaque_paraphrase,gte,0.6653054464401333,0.7626589220593835
71,1,negated_description,gte,0.3376219749207542,1.264253497745531
71,1,ambiguous,gte,0.5591908667855329,0.928054837889756
71,1,shuffled_description,gte,0.33298678219106814,1.2616352641254576
71,1,clean,oracle,0.883549681058627,0.4275364244421627
71,1,opaque_informative,oracle,0.8803782340635806,0.43222786725462997
71,1,opaque_paraphrase,oracle,0.8826542167174033,0.42948973085268266
71,1,negated_description,oracle,0.8825524135701963,0.428846420094348
71,1,ambiguous,oracle,0.8826046344669811,0.4293146614540099
71,1,shuffled_description,oracle,0.8795232479374906,0.43369473887417503
71,2,clean,structure_only,0.6313286244344491,0.665876456624037
71,2,opaque_informative,structure_only,0.6252854641376858,0.6683539848705182
71,2,opaque_paraphrase,structure_only,0.6294990718074451,0.6668275942601093
71,2,negated_description,structure_only,0.6236823430618088,0.6691326929388806
71,2,ambiguous,structure_only,0.6198349743579179,0.6708736037132277
71,2,shuffled_description,structure_only,0.6278437934659455,0.66727502433191
71,2,clean,tfidf,0.7742711762858999,0.6333183464742229
71,2,opaque_informative,tfidf,0.7340879923834902,0.7083396836279673
71,2,opaque_paraphrase,tfidf,0.7687011370010496,0.6488548505149764
71,2,negated_description,tfidf,0.29627771077769927,1.5473804809515588
71,2,ambiguous,tfidf,0.5874959155964465,0.9959228437790536
71,2,shuffled_description,tfidf,0.3676820221247879,1.3987792247030642
71,2,clean,bge,0.8113938361674922,0.5416055739734527
71,2,opaque_informative,bge,0.6995496151030836,0.7076145657896034
71,2,opaque_paraphrase,bge,0.77225641134459,0.6022131933748514
71,2,negated_description,bge,0.8087118675827115,0.5457864229687158
71,2,ambiguous,bge,0.5920861003290329,0.8741933649901533
71,2,shuffled_description,bge,0.4127543943175026,1.1307932951345723
71,2,clean,e5,0.8101750119707631,0.5436221064806896
71,2,opaque_informative,e5,0.735035048804294,0.6547834156176195
71,2,opaque_paraphrase,e5,0.8460051539817971,0.4899091279168826
71,2,negated_description,e5,0.6607480507801115,0.7672969297668859
71,2,ambiguous,e5,0.5920861003290329,0.8741933649901533
71,2,shuffled_description,e5,0.37581369073283916,1.1859065301667329
71,2,clean,gte,0.7738550900734609,0.5976701685739874
71,2,opaque_informative,gte,0.7724748801119,0.5997130220097224
71,2,opaque_paraphrase,gte,0.6660561879610821,0.7608089749156611
71,2,negated_description,gte,0.33814152394175323,1.249912003645006
71,2,ambiguous,gte,0.5920861003290329,0.8741933649901533
71,2,shuffled_description,gte,0.3411263313894794,1.2374110547709307
71,2,clean,oracle,0.882380198332913,0.42955937250461257
71,2,opaque_informative,oracle,0.8776852646380707,0.435911857470062
71,2,opaque_paraphrase,oracle,0.8809313176090378,0.43273432768427733
71,2,negated_description,oracle,0.8805113985086213,0.43282928349363237
71,2,ambiguous,oracle,0.877022017230533,0.4393145338476626
71,2,shuffled_description,oracle,0.8797768555496003,0.433575819193159
71,3,clean,structure_only,0.6668118027176684,0.6513455627575282
71,3,opaque_informative,structure_only,0.5936061931569183,0.6887269860033822
71,3,opaque_paraphrase,structure_only,0.6510835743171933,0.6593659848109855
71,3,negated_description,structure_only,0.6299122235612141,0.6704507249272049
71,3,ambiguous,structure_only,0.6057000077237388,0.6818939901307127
71,3,shuffled_description,structure_only,0.5898755020782405,0.6904877626028368
71,3,clean,tfidf,0.7658123221278905,0.6522759763664098
71,3,opaque_informative,tfidf,0.7342169275703823,0.7141764245704159
71,3,opaque_paraphrase,tfidf,0.7730554810146443,0.6383799055852785
71,3,negated_description,tfidf,0.294527303647654,1.5753442993357152
71,3,ambiguous,tfidf,0.5547409093790059,1.0663577550335437
71,3,shuffled_description,tfidf,0.36945346720617445,1.4191058544480402
71,3,clean,bge,0.8050796371851355,0.5513368841380142
71,3,opaque_informative,bge,0.6997379217298112,0.7087229032218981
71,3,opaque_paraphrase,bge,0.7757042915846121,0.5952744824994302
71,3,negated_description,bge,0.80889302365426,0.5474771358267597
71,3,ambiguous,bge,0.5603296877195023,0.9206930783141347
71,3,shuffled_description,bge,0.4148341321918757,1.1322016492152378
71,3,clean,e5,0.805229920127561,0.5508901678979078
71,3,opaque_informative,e5,0.7369012819654163,0.6538714189216831
71,3,opaque_paraphrase,e5,0.8466175296789521,0.490036046684344
71,3,negated_description,e5,0.6616463086809464,0.7680725334455774
71,3,ambiguous,e5,0.5603296877195023,0.9206930783141347
71,3,shuffled_description,e5,0.3783104257789468,1.1902923779696228
71,3,clean,gte,0.7686589103098642,0.6044466366597846
71,3,opaque_informative,gte,0.7761001195096392,0.5956712484312127
71,3,opaque_paraphrase,gte,0.6674556133878715,0.7588079385916101
71,3,negated_description,gte,0.342109222512484,1.2491034525009213
71,3,ambiguous,gte,0.5603296877195023,0.9206930783141347
71,3,shuffled_description,gte,0.3406577182403776,1.2445204332577942
71,3,clean,oracle,0.8765706963745812,0.4385594248526293
71,3,opaque_informative,oracle,0.8832278017506933,0.42802400522158945
71,3,opaque_paraphrase,oracle,0.8825622707152527,0.42900621213282225
71,3,negated_description,oracle,0.8828469690869427,0.4287815026523649
71,3,ambiguous,oracle,0.8806705686866736,0.43193225049136413
71,3,shuffled_description,oracle,0.8793676431094728,0.43365550257771884
71,4,clean,structure_only,0.6080466648012299,0.6777331705498388
71,4,opaque_informative,structure_only,0.6132711140561719,0.6749388442624856
71,4,opaque_paraphrase,structure_only,0.6143336648085086,0.6746116409838758
71,4,negated_description,structure_only,0.6282270167218049,0.668063582191822
71,4,ambiguous,structure_only,0.6001129595272685,0.6804598072349368
71,4,shuffled_description,structure_only,0.6342743020709476,0.6655357864680146
71,4,clean,tfidf,0.7688145568279151,0.6474767059263404
71,4,opaque_informative,tfidf,0.7330014628460741,0.7176063842170508
71,4,opaque_paraphrase,tfidf,0.7703837620712248,0.6437965286764679
71,4,negated_description,tfidf,0.2921561019586237,1.5611347989655675
71,4,ambiguous,tfidf,0.6232573939132618,0.9219416891016328
71,4,shuffled_description,tfidf,0.3646221822343936,1.4177727954387669
71,4,clean,bge,0.8054200901357882,0.5516515501673886
71,4,opaque_informative,bge,0.6992088206188699,0.7110676445377516
71,4,opaque_paraphrase,bge,0.7705364063508697,0.6049010482041328
71,4,negated_description,bge,0.8071355628318813,0.548947732183028
71,4,ambiguous,bge,0.6275980974197861,0.8139062439593363
71,4,shuffled_description,bge,0.4073953967190106,1.1386380700666823
71,4,clean,e5,0.8087431265192477,0.5462326630498698
71,4,opaque_informative,e5,0.7343494924883014,0.6590444158517507
71,4,opaque_paraphrase,e5,0.8430588576160067,0.4953414243388586
71,4,negated_description,e5,0.6620119451801152,0.7645386766659504
71,4,ambiguous,e5,0.6275980974197861,0.8139062439593363
71,4,shuffled_description,e5,0.37360668647829165,1.1933692994839429
71,4,clean,gte,0.772442536196693,0.6012928911957088
71,4,opaque_informative,gte,0.7727502546471174,0.6011859661448717
71,4,opaque_paraphrase,gte,0.66155035403759,0.7687125362973422
71,4,negated_description,gte,0.3386555254268467,1.24961904251043
71,4,ambiguous,gte,0.6275980974197861,0.8139062439593363
71,4,shuffled_description,gte,0.341388236015493,1.242459862305711
71,4,clean,oracle,0.8806648275066222,0.4322127832309609
71,4,opaque_informative,oracle,0.8834341783458526,0.42751775364044153
71,4,opaque_paraphrase,oracle,0.8805803802322365,0.4321075693793477
71,4,negated_description,oracle,0.8786343510057422,0.4351839774512979
71,4,ambiguous,oracle,0.8800991040365185,0.43283031705395664
71,4,shuffled_description,oracle,0.8841271483550882,0.42693837819389313
83,0,clean,structure_only,0.6323592441351544,0.6685148052935589
83,0,opaque_informative,structure_only,0.631029013159037,0.6684147523237802
83,0,opaque_paraphrase,structure_only,0.5762172339636092,0.6961122516751502
83,0,negated_description,structure_only,0.6910792255314129,0.639291053237155
83,0,ambiguous,structure_only,0.6524712923631464,0.6580568629524616
83,0,shuffled_description,structure_only,0.5949575713621181,0.6865283539230419
83,0,clean,tfidf,0.8415745555337409,0.5069592467366049
83,0,opaque_informative,tfidf,0.7676984299999207,0.6486336276800702
83,0,opaque_paraphrase,tfidf,0.8426527277602716,0.5058177895200818
83,0,negated_description,tfidf,0.33440007163018204,1.4707044699922187
83,0,ambiguous,tfidf,0.6259912183165016,0.9290610192166966
83,0,shuffled_description,tfidf,0.33392736052720384,1.4785976410633077
83,0,clean,bge,0.7699084532822816,0.6032318843046218
83,0,opaque_informative,bge,0.8043175120076294,0.5524715939851896
83,0,opaque_paraphrase,bge,0.6635239108389559,0.7626601210255926
83,0,negated_description,bge,0.8482710493769355,0.48556023981859964
83,0,ambiguous,bge,0.6297943488172656,0.8192545779381879
83,0,shuffled_description,bge,0.3079029714068496,1.294973897886224
83,0,clean,e5,0.8055550887817976,0.5506746128463641
83,0,opaque_informative,e5,0.7681878452588646,0.6061008699365517
83,0,opaque_paraphrase,e5,0.772750472583714,0.5995838091300768
83,0,negated_description,e5,0.7014886680453578,0.7042534362788099
83,0,ambiguous,e5,0.6297943488172656,0.8192545779381879
83,0,shuffled_description,e5,0.33991402088022205,1.2445249387487345
83,0,clean,gte,0.8053205463996453,0.5775943474568174
83,0,opaque_informative,gte,0.7687793877979292,0.6457437751378268
83,0,opaque_paraphrase,gte,0.6973491284932558,0.7833984967082342
83,0,negated_description,gte,0.6265946292403654,0.9137658020012368
83,0,ambiguous,gte,0.6259912183165016,0.9290610192166966
83,0,shuffled_description,gte,0.3308440513447386,1.485292916137101
83,0,clean,oracle,0.8791241676304593,0.43533765675752856
83,0,opaque_informative,oracle,0.8809923263065632,0.43127334547278895
83,0,opaque_paraphrase,oracle,0.8784013413039345,0.4367148171567951
83,0,negated_description,oracle,0.8829264887454327,0.42828172581813617
83,0,ambiguous,oracle,0.8817113956079374,0.4303202608864254
83,0,shuffled_description,oracle,0.8801849416228297,0.43357779706294236
83,1,clean,structure_only,0.613169710832796,0.6940472436665196
83,1,opaque_informative,structure_only,0.520266574821463,0.7565207045576087
83,1,opaque_paraphrase,structure_only,0.6477585773023744,0.671257922972992
83,1,negated_description,structure_only,0.48608332428269285,0.7786345096090516
83,1,ambiguous,structure_only,0.5485334793285653,0.7372850122396669
83,1,shuffled_description,structure_only,0.6133045403156707,0.6960040237252093
83,1,clean,tfidf,0.8432419683397577,0.5050050572100747
83,1,opaque_informative,tfidf,0.7729869672338623,0.6381622969725163
83,1,opaque_paraphrase,tfidf,0.8439673440835908,0.5017422219706652
83,1,negated_description,tfidf,0.32351636911921705,1.4985133764908483
83,1,ambiguous,tfidf,0.5059500410326518,1.1446224436380772
83,1,shuffled_description,tfidf,0.32931869478394393,1.4944061962095883
83,1,clean,bge,0.7706078958559103,0.6030726093830405
83,1,opaque_informative,bge,0.8103119711636607,0.5431461780698706
83,1,opaque_paraphrase,bge,0.6595197806007027,0.7678803789183009
83,1,negated_description,bge,0.8487512208076551,0.48605173504343163
83,1,ambiguous,bge,0.5110165033489759,0.9850300061707333
83,1,shuffled_description,bge,0.29921243389738117,1.3095045767926368
83,1,clean,e5,0.8085115965239578,0.5467085489104908
83,1,opaque_informative,e5,0.7733200944448054,0.5996589074718655
83,1,opaque_paraphrase,e5,0.7710371085937496,0.6014339383954346
83,1,negated_description,e5,0.6989820370021275,0.7081837184769852
83,1,ambiguous,e5,0.5110165033489759,0.9850300061707333
83,1,shuffled_description,e5,0.337026278122864,1.2530081317400685
83,1,clean,gte,0.8044469917282817,0.5795955659880258
83,1,opaque_informative,gte,0.7728388039937435,0.6384764318521972
83,1,opaque_paraphrase,gte,0.692004177711483,0.7921643518157337
83,1,negated_description,gte,0.6206092376752139,0.9298256560752205
83,1,ambiguous,gte,0.5059500410326518,1.1446224436380772
83,1,shuffled_description,gte,0.32999969107590305,1.4953176203988612
83,1,clean,oracle,0.8799882371500296,0.43267132767087585
83,1,opaque_informative,oracle,0.8816733724394543,0.4305445562498013
83,1,opaque_paraphrase,oracle,0.8796480478178588,0.43439958365752224
83,1,negated_description,oracle,0.8837422370967845,0.4272779796592778
83,1,ambiguous,oracle,0.8828179153447766,0.4286004523214711
83,1,shuffled_description,oracle,0.8826921746456724,0.4283133491148552
83,2,clean,structure_only,0.6279694338149439,0.6674938030878482
83,2,opaque_informative,structure_only,0.6262374966031858,0.6681588844995502
83,2,opaque_paraphrase,structure_only,0.627538932107061,0.6679072108153623
83,2,negated_description,structure_only,0.6276948810476075,0.6674629186770572
83,2,ambiguous,structure_only,0.6237477486363551,0.6691822109572481
83,2,shuffled_description,structure_only,0.6181937007456553,0.671158174338386
83,2,clean,tfidf,0.8467416818061604,0.4978508605607946
83,2,opaque_informative,tfidf,0.7721345309186565,0.6368729044479071
83,2,opaque_paraphrase,tfidf,0.8443934202629095,0.5029130019298784
83,2,negated_description,tfidf,0.3252359286037015,1.4927646888562844
83,2,ambiguous,tfidf,0.5447967006110594,1.0703905140201755
83,2,shuffled_description,tfidf,0.3249311788196368,1.4938080278598938
83,2,clean,bge,0.7716444576558741,0.5987120675981946
83,2,opaque_informative,bge,0.8088443609592919,0.5446126303886073
83,2,opaque_paraphrase,bge,0.6619862133198011,0.7572453798715055
83,2,negated_description,bge,0.8491416514702187,0.48660395000701545
83,2,ambiguous,bge,0.5493524238590153,0.9211751503384658
83,2,shuffled_description,bge,0.29233449523355476,1.2957516112364613
83,2,clean,e5,0.8100886178213835,0.5428293299128845
83,2,opaque_informative,e5,0.772677455332494,0.5960528598786043
83,2,opaque_paraphrase,e5,0.7759312691425702,0.59242276996355
83,2,negated_description,e5,0.7023055904923821,0.7008048964269855
83,2,ambiguous,e5,0.5493524238590153,0.9211751503384658
83,2,shuffled_description,e5,0.33185687540164194,1.2389286185539812
83,2,clean,gte,0.8088732602156603,0.5703407388754359
83,2,opaque_informative,gte,0.7722613927534723,0.6345466825598107
83,2,opaque_paraphrase,gte,0.6945948441105588,0.7882778399000668
83,2,negated_description,gte,0.6198214492395775,0.930161282513679
83,2,ambiguous,gte,0.5447967006110594,1.0703905140201755
83,2,shuffled_description,gte,0.3245285809587527,1.496925721187288
83,2,clean,oracle,0.8829071161198706,0.4285373956476478
83,2,opaque_informative,oracle,0.8818250844076594,0.4309695281029075
83,2,opaque_paraphrase,oracle,0.8834480445749482,0.4277911713581043
83,2,negated_description,oracle,0.8858723704143807,0.42395282826043107
83,2,ambiguous,oracle,0.8806508215753929,0.43265037797712685
83,2,shuffled_description,oracle,0.8764716353993388,0.4397522711471833
83,3,clean,structure_only,0.5970165685207913,0.6829652726814742
83,3,opaque_informative,structure_only,0.5363024370896422,0.7102613111735725
83,3,opaque_paraphrase,structure_only,0.58881409689442,0.6873184211505684
83,3,negated_description,structure_only,0.6118825291811196,0.6765773670044868
83,3,ambiguous,structure_only,0.6145650043135091,0.6749657004472155
83,3,shuffled_description,structure_only,0.5564923736458132,0.7011734914397693
83,3,clean,tfidf,0.8452553114204817,0.49880542694661245
83,3,opaque_informative,tfidf,0.7735007498325069,0.6350815714912506
83,3,opaque_paraphrase,tfidf,0.8413433956166503,0.506868855984826
83,3,negated_description,tfidf,0.3287257361645687,1.471357365230212
83,3,ambiguous,tfidf,0.5418966965486569,1.0691595764243447
83,3,shuffled_description,tfidf,0.3230232141113067,1.4735205516443222
83,3,clean,bge,0.7701260315673568,0.5994401820980599
83,3,opaque_informative,bge,0.8082032255125284,0.546663737510302
83,3,opaque_paraphrase,bge,0.6572171457291867,0.7626935136799232
83,3,negated_description,bge,0.8403951189075565,0.4986710467096779
83,3,ambiguous,bge,0.5474083858902707,0.918155842624475
83,3,shuffled_description,bge,0.29893432379275453,1.2722005827405947
83,3,clean,e5,0.8095045434848482,0.5428616972183148
83,3,opaque_informative,e5,0.7745796425030148,0.5952870785853794
83,3,opaque_paraphrase,e5,0.7699093000374668,0.5992308840519149
83,3,negated_description,e5,0.6942467609101924,0.7086604622734933
83,3,ambiguous,e5,0.5474083858902707,0.918155842624475
83,3,shuffled_description,e5,0.33852045319989726,1.217139794879501
83,3,clean,gte,0.8075067894385171,0.569909569477222
83,3,opaque_informative,gte,0.7738403194425835,0.6340551036078628
83,3,opaque_paraphrase,gte,0.689818532761024,0.794229562554018
83,3,negated_description,gte,0.6149659656310424,0.9314595502584678
83,3,ambiguous,gte,0.5418966965486569,1.0691595764243447
83,3,shuffled_description,gte,0.32556767271368503,1.471967600040127
83,3,clean,oracle,0.883163186990835,0.42857929464548306
83,3,opaque_informative,oracle,0.882849890928581,0.42939037556085485
83,3,opaque_paraphrase,oracle,0.8795749266370565,0.4343545380326217
83,3,negated_description,oracle,0.879043981145579,0.4357205681515184
83,3,ambiguous,oracle,0.8817346029160393,0.4310435693900047
83,3,shuffled_description,oracle,0.8812526286065923,0.43149701417337216
83,4,clean,structure_only,0.563337961972362,0.700582548145337
83,4,opaque_informative,structure_only,0.6300808782402288,0.6692731651365582
83,4,opaque_paraphrase,structure_only,0.5904209358361969,0.6878069894747721
83,4,negated_description,structure_only,0.5937435104684179,0.6858795746204747
83,4,ambiguous,structure_only,0.6302275710925234,0.6687201245822202
83,4,shuffled_description,structure_only,0.5479391181253549,0.7076807615104074
83,4,clean,tfidf,0.8478611112663936,0.49299804315559465
83,4,opaque_informative,tfidf,0.7701734638085904,0.6367884085376806
83,4,opaque_paraphrase,tfidf,0.84153612767972,0.5042357631924339
83,4,negated_description,tfidf,0.3317585081844972,1.4543981580970655
83,4,ambiguous,tfidf,0.5817163029208618,0.9837167376904336
83,4,shuffled_description,tfidf,0.3273556116260884,1.4534060215067726
83,4,clean,bge,0.7740428983577551,0.5933179935956845
83,4,opaque_informative,bge,0.8096535813001529,0.5428857618029492
83,4,opaque_paraphrase,bge,0.6600227035459793,0.7583703352577931
83,4,negated_description,bge,0.8426530419580291,0.496225989725541
83,4,ambiguous,bge,0.5863906249497651,0.8619635413349892
83,4,shuffled_description,bge,0.30184093848343724,1.2728560839979828
83,4,clean,e5,0.811003671027812,0.5412647319631606
83,4,opaque_informative,e5,0.7726307242063439,0.5965919736491274
83,4,opaque_paraphrase,e5,0.7673129200809612,0.604512190244661
83,4,negated_description,e5,0.6916359356717398,0.7132756153062711
83,4,ambiguous,e5,0.5863906249497651,0.8619635413349892
83,4,shuffled_description,e5,0.3420057895195808,1.2155860803164031
83,4,clean,gte,0.8102549738892698,0.562190355058349
83,4,opaque_informative,gte,0.7712211046534776,0.6344892405292959
83,4,opaque_paraphrase,gte,0.6890365343557632,0.7851033506535994
83,4,negated_description,gte,0.6219765122050585,0.9119567456056856
83,4,ambiguous,gte,0.5817163029208618,0.9837167376904336
83,4,shuffled_description,gte,0.3258308323096076,1.4557990099662064
83,4,clean,oracle,0.8842054132132926,0.4271387646156957
83,4,opaque_informative,oracle,0.8814815649433525,0.43099485978352237
83,4,opaque_paraphrase,oracle,0.8785627563151274,0.43591724295036327
83,4,negated_description,oracle,0.8809944195204802,0.43234522152020055
83,4,ambiguous,oracle,0.8820860108346774,0.43059172303843657
83,4,shuffled_description,oracle,0.881818975824279,0.431164457833257
97,0,clean,structure_only,0.6046223477404995,0.6781883026261499
97,0,opaque_informative,structure_only,0.643574494220718,0.6616625189573413
97,0,opaque_paraphrase,structure_only,0.6469503782630763,0.659969139340596
97,0,negated_description,structure_only,0.6252438957131976,0.6692047407370575
97,0,ambiguous,structure_only,0.6462047809173935,0.6598727547673092
97,0,shuffled_description,structure_only,0.6085878655882722,0.6764402432586143
97,0,clean,tfidf,0.8452300053842541,0.5006466493138266
97,0,opaque_informative,tfidf,0.8087673401628085,0.5738174574127212
97,0,opaque_paraphrase,tfidf,0.7736509331403724,0.6465497100813009
97,0,negated_description,tfidf,0.40588945552845834,1.3659009548419272
97,0,ambiguous,tfidf,0.47996120953327515,1.227223561397016
97,0,shuffled_description,tfidf,0.29420382285963187,1.5995173166884784
97,0,clean,bge,0.8091087687891602,0.5704429926561291
97,0,opaque_informative,bge,0.7726484689555653,0.6443987760502529
97,0,opaque_paraphrase,bge,0.8096775418730023,0.5749805740271353
97,0,negated_description,bge,0.8404192680837475,0.513440390448357
97,0,ambiguous,bge,0.47996120953327515,1.227223561397016
97,0,shuffled_description,bge,0.33428122225689383,1.5165638756846878
97,0,clean,e5,0.8091087687891602,0.5704429926561291
97,0,opaque_informative,e5,0.8098909002079135,0.5707171041678257
97,0,opaque_paraphrase,e5,0.7755257188027271,0.641257167349472
97,0,negated_description,e5,0.7364964999884758,0.7162680934634463
97,0,ambiguous,e5,0.47996120953327515,1.227223561397016
97,0,shuffled_description,e5,0.29476473365880784,1.5941182706149555
97,0,clean,gte,0.8089678007894621,0.5712641694775756
97,0,opaque_informative,gte,0.7359756240961639,0.7175091448682682
97,0,opaque_paraphrase,gte,0.8152459224406372,0.5614283280096477
97,0,negated_description,gte,0.5173712843889183,1.1498563839642588
97,0,ambiguous,gte,0.47996120953327515,1.227223561397016
97,0,shuffled_description,gte,0.3709508632777548,1.44431810894866
97,0,clean,oracle,0.8802124122486633,0.4327529892925321
97,0,opaque_informative,oracle,0.8800983861595977,0.43324916347603754
97,0,opaque_paraphrase,oracle,0.8855097635084158,0.42497337363865395
97,0,negated_description,oracle,0.8788461849785211,0.435427015472498
97,0,ambiguous,oracle,0.8821357414449222,0.4305341104961593
97,0,shuffled_description,oracle,0.8807818360753944,0.4319547118368336
97,1,clean,structure_only,0.5889169433101316,0.6870789917537959
97,1,opaque_informative,structure_only,0.6306578151529771,0.6681021334183653
97,1,opaque_paraphrase,structure_only,0.6504752073909719,0.6594454337701462
97,1,negated_description,structure_only,0.509868091728132,0.7224653641326155
97,1,ambiguous,structure_only,0.6672477455998456,0.6513482286924677
97,1,shuffled_description,structure_only,0.5788065872995969,0.6923799830253111
97,1,clean,tfidf,0.8406761613454838,0.5073037967703539
97,1,opaque_informative,tfidf,0.8070500015043125,0.5701028991302269
97,1,opaque_paraphrase,tfidf,0.7708627172932693,0.6376052863901971
97,1,negated_description,tfidf,0.39958599845250553,1.3316788021210737
97,1,ambiguous,tfidf,0.6568362602994015,0.8464198620558385
97,1,shuffled_description,tfidf,0.29837182398284817,1.5186230910068157
97,1,clean,bge,0.8053778489915794,0.5709406995224869
